"ple0011","year","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Yes","2014","inadequately","","","","","1"
"Yes","2014","vocational + Abi","","","","","1"
"Yes","2014","general elemantary","","","","","1"
"No","2015","general elemantary","2392","0.87670276729879","0.864273763744798","0.889131770852783","2"
"No","2015","higher education","5464","0.934043934525502","0.927706829672239","0.940381039378765","2"
"No","2015","middle vocational","10630","0.899086929619206","0.893631541510231","0.904542317728182","2"
"No","2015","vocational + Abi","1806","0.931271142010725","0.920073748763565","0.942468535257886","2"
"No","2015","higher vocational","1392","0.89078849106109","0.87516995909211","0.906407023030069","2"
"No","2015","in school","346","0.970345349834749","0.952624427333973","0.988066272335525","2"
"No","2015","inadequately","361","0.826967180646135","0.790440697258785","0.863493664033485","2"
"Yes","2015","higher vocational","140","0.10921150893891","0.0935929769699304","0.12483004090789","1"
"Yes","2015","higher education","429","0.0659560654744982","0.0596189606212354","0.072293170327761","1"
"Yes","2015","inadequately","51","0.173032819353865","0.136506335966515","0.209559302741215","1"
"Yes","2015","general elemantary","296","0.12329723270121","0.110868229147217","0.135726236255202","1"
"Yes","2015","middle vocational","1081","0.100913070380794","0.0954576822718182","0.106368458489769","1"
"Yes","2015","in school","6","","","","1"
"Yes","2015","vocational + Abi","155","0.0687288579892746","0.0575314647421145","0.0799262512364348","1"
"No","2016","vocational + Abi","","","","","2"
"No","2016","general elemantary","","","","","2"
"No","2016","higher vocational","","","","","2"
"No","2016","higher education","","","","","2"
"No","2016","middle vocational","","","","","2"
"No","2016","in school","","","","","2"
"No","2016","inadequately","","","","","2"
"Yes","2016","higher vocational","","","","","1"
"Yes","2016","higher education","","","","","1"
"Yes","2016","inadequately","","","","","1"
"Yes","2016","middle vocational","","","","","1"
"Yes","2016","in school","","","","","1"
"Yes","2016","vocational + Abi","","","","","1"
"Yes","2016","general elemantary","","","","","1"
"No","2017","general elemantary","2463","0.87965321675697","0.86752784691903","0.891778586594911","2"
"No","2017","in school","399","0.960026050765759","0.941110041403517","0.978942060128001","2"
"No","2017","higher education","6062","0.921077013816059","0.914549548103858","0.927604479528259","2"
"No","2017","middle vocational","10999","0.90153041552279","0.896229710226639","0.906831120818941","2"
"No","2017","vocational + Abi","2040","0.915585820534853","0.904036864134328","0.927134776935378","2"
"No","2017","inadequately","397","0.854445145055222","0.822112187502106","0.886778102608337","2"
"No","2017","higher vocational","1404","0.894348383049059","0.879025701231316","0.909671064866802","2"
"Yes","2017","higher vocational","142","0.105651616950941","0.0903289351331978","0.120974298768684","1"
"Yes","2017","higher education","492","0.0789229861839413","0.0723955204717411","0.0854504518961415","1"
"Yes","2017","middle vocational","1138","0.0984695844772099","0.0931688791810587","0.103770289773361","1"
"Yes","2017","vocational + Abi","186","0.0844141794651471","0.0728652230646222","0.0959631358656719","1"
"Yes","2017","inadequately","60","0.145554854944778","0.113221897391662","0.177887812497894","1"
"Yes","2017","general elemantary","303","0.12034678324303","0.108221413405089","0.13247215308097","1"
"Yes","2017","in school","13","","","","1"
"No","2018","in school","","","","","2"
"No","2018","inadequately","","","","","2"
"No","2018","general elemantary","","","","","2"
"No","2018","vocational + Abi","","","","","2"
"No","2018","higher vocational","","","","","2"
"No","2018","higher education","","","","","2"
"No","2018","middle vocational","","","","","2"
"Yes","2018","higher education","","","","","1"
"Yes","2018","higher vocational","","","","","1"
"Yes","2018","vocational + Abi","","","","","1"
"Yes","2018","middle vocational","","","","","1"
"Yes","2018","general elemantary","","","","","1"
"Yes","2018","inadequately","","","","","1"
"Yes","2018","in school","","","","","1"
"No","2019","in school","326","0.988681729066589","0.977285730361646","1.00007772777153","2"
"No","2019","inadequately","329","0.830924347383292","0.79377245065263","0.868076244113955","2"
"No","2019","general elemantary","2157","0.872113276735314","0.858813014598387","0.885413538872242","2"
"No","2019","middle vocational","10060","0.896773459381841","0.891122521415799","0.902424397347884","2"
"No","2019","vocational + Abi","1998","0.916385001274624","0.904746439721875","0.928023562827373","2"
"No","2019","higher vocational","1524","0.912816956977821","0.899295053989685","0.926338859965957","2"
"No","2019","higher education","6468","0.916203033987371","0.909722709287624","0.922683358687118","2"
"Yes","2019","higher education","555","0.0837969660126286","0.0773166413128815","0.0902772907123758","1"
"Yes","2019","higher vocational","148","0.0871830430221787","0.0736611400340428","0.100704946010315","1"
"Yes","2019","vocational + Abi","175","0.0836149987253761","0.071976437172627","0.0952535602781252","1"
"Yes","2019","middle vocational","1076","0.103226540618159","0.0975756026521163","0.108877478584201","1"
"Yes","2019","general elemantary","265","0.127886723264686","0.114586461127758","0.141186985401613","1"
"Yes","2019","inadequately","62","0.169075652616708","0.131923755886045","0.20622754934737","1"
"Yes","2019","in school","5","","","","1"
