"ple0011","year","age_gr","e11103","n","percent","lower_confidence","upper_confidence","value"
"Yes","2016","16-34 y.","Part Time","","","","","1"
"Yes","2016","16-34 y.","Not Working","","","","","1"
"Yes","2016","35-65 y.","Full Time","","","","","1"
"Yes","2016","35-65 y.","Part Time","","","","","1"
"Yes","2016","35-65 y.","Not Working","","","","","1"
"Yes","2016","66 and older","Full Time","","","","","1"
"Yes","2016","66 and older","Part Time","","","","","1"
"Yes","2016","66 and older","Not Working","","","","","1"
"No","2017","16-34 y.","Full Time","2363","0.961252702732299","0.953623192742263","0.968882212722336","2"
"No","2017","16-34 y.","Part Time","1963","0.966938863490578","0.959185818484458","0.974691908496699","2"
"No","2017","16-34 y.","Not Working","1664","0.952347095198733","0.942349002222851","0.962345188174614","2"
"No","2017","35-65 y.","Full Time","7261","0.922221810781116","0.916301346007204","0.928142275555027","2"
"No","2017","35-65 y.","Part Time","4614","0.891124781948007","0.882596190508552","0.899653373387462","2"
"No","2017","35-65 y.","Not Working","2002","0.779397160222156","0.763011441465964","0.795782878978348","2"
"No","2017","66 and older","Full Time","81","0.896221529963273","0.833214623849152","0.959228436077395","2"
"No","2017","66 and older","Part Time","477","0.918332332202412","0.894634183366383","0.942030481038442","2"
"No","2017","66 and older","Not Working","3920","0.876902230825988","0.86722732142931","0.886577140222665","2"
"Yes","2017","16-34 y.","Full Time","95","0.0387472972677005","0.0311177872776644","0.0463768072577367","1"
"Yes","2017","16-34 y.","Part Time","80","0.0330611365094218","0.0253080915033014","0.0408141815155422","1"
"Yes","2017","16-34 y.","Not Working","80","0.0476529048012675","0.0376548118253858","0.0576509977771491","1"
"Yes","2017","35-65 y.","Full Time","600","0.0777781892188842","0.0718577244449728","0.0836986539927957","1"
"Yes","2017","66 and older","Part Time","36","0.0816676677975876","0.0579695189615582","0.105365816633617","1"
"Yes","2017","35-65 y.","Part Time","510","0.108875218051993","0.100346626612538","0.117403809491448","1"
"Yes","2017","35-65 y.","Not Working","458","0.220602839777844","0.204217121021652","0.236988558534035","1"
"Yes","2017","66 and older","Full Time","9","","","","1"
"Yes","2017","66 and older","Not Working","510","0.123097769174012","0.113422859777335","0.13277267857069","1"
"No","2018","16-34 y.","Full Time","","","","","2"
"No","2018","16-34 y.","Part Time","","","","","2"
"No","2018","16-34 y.","Not Working","","","","","2"
"No","2018","35-65 y.","Full Time","","","","","2"
"No","2018","35-65 y.","Part Time","","","","","2"
"No","2018","35-65 y.","Not Working","","","","","2"
"No","2018","66 and older","Full Time","","","","","2"
"No","2018","66 and older","Part Time","","","","","2"
"No","2018","66 and older","Not Working","","","","","2"
"Yes","2018","35-65 y.","Full Time","","","","","1"
"Yes","2018","16-34 y.","Full Time","","","","","1"
"Yes","2018","16-34 y.","Part Time","","","","","1"
"Yes","2018","16-34 y.","Not Working","","","","","1"
"Yes","2018","35-65 y.","Part Time","","","","","1"
"Yes","2018","35-65 y.","Not Working","","","","","1"
"Yes","2018","66 and older","Full Time","","","","","1"
"Yes","2018","66 and older","Part Time","","","","","1"
"Yes","2018","66 and older","Not Working","","","","","1"
"No","2019","16-34 y.","Full Time","2073","0.95924424670374","0.950896225996409","0.967592267411072","2"
"No","2019","16-34 y.","Part Time","1779","0.944196171321054","0.933781264538245","0.954611078103864","2"
"No","2019","16-34 y.","Not Working","1357","0.951829355994473","0.940750551098316","0.962908160890631","2"
"No","2019","35-65 y.","Full Time","7538","0.921981162909284","0.916154095950394","0.927808229868175","2"
"No","2019","35-65 y.","Part Time","4296","0.893607639692626","0.884848261594089","0.902367017791162","2"
"No","2019","35-65 y.","Not Working","1841","0.785992113761958","0.7691537490678","0.802830478456115","2"
"No","2019","66 and older","Full Time","214","0.93361117845319","0.901295656952764","0.965926699953617","2"
"No","2019","66 and older","Part Time","563","0.927658386545675","0.907117668612754","0.948199104478596","2"
"No","2019","66 and older","Not Working","3884","0.869528166193111","0.859584935660788","0.879471396725435","2"
"Yes","2019","35-65 y.","Full Time","600","0.0780188370907155","0.072191770131825","0.0838459040496061","1"
"Yes","2019","66 and older","Part Time","48","0.0723416134543252","0.0518008955214043","0.0928823313872461","1"
"Yes","2019","16-34 y.","Full Time","82","0.0407557532962596","0.032407732588928","0.0491037740035911","1"
"Yes","2019","16-34 y.","Part Time","87","0.0558038286789458","0.0453889218961362","0.0662187354617553","1"
"Yes","2019","16-34 y.","Not Working","78","0.0481706440055264","0.0370918391093684","0.0592494489016845","1"
"Yes","2019","35-65 y.","Part Time","464","0.106392360307374","0.097632982208838","0.115151738405911","1"
"Yes","2019","35-65 y.","Not Working","438","0.214007886238042","0.197169521543885","0.2308462509322","1"
"Yes","2019","66 and older","Full Time","14","","","","1"
"Yes","2019","66 and older","Not Working","524","0.130471833806889","0.120528603274565","0.140415064339212","1"
