"ple0011","year","e11103","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Yes","2011","Part Time","higher vocational","28","","","","1"
"Yes","2011","Part Time","higher education","76","0.0941346100720177","0.0757103128166645","0.112558907327371","1"
"Yes","2011","Not Working","in school","4","","","","1"
"Yes","2011","Not Working","inadequately","19","","","","1"
"Yes","2011","Not Working","general elemantary","228","0.184406629016701","0.163136126488936","0.205677131544466","1"
"Yes","2011","Not Working","middle vocational","539","0.137281955662139","0.126951211792389","0.147612699531889","1"
"Yes","2011","Not Working","vocational + Abi","31","0.0840625552519267","0.0512071362454897","0.116917974258364","1"
"Yes","2011","Not Working","higher vocational","54","0.131541588426739","0.101146225024316","0.161936951829162","1"
"Yes","2011","Not Working","higher education","140","0.108768156203786","0.0920854590744113","0.125450853333161","1"
"No","2012","Part Time","higher vocational","","","","","2"
"No","2012","Part Time","middle vocational","","","","","2"
"No","2012","Part Time","vocational + Abi","","","","","2"
"No","2012","Part Time","higher education","","","","","2"
"No","2012","Not Working","in school","","","","","2"
"No","2012","Not Working","inadequately","","","","","2"
"No","2012","Not Working","general elemantary","","","","","2"
"No","2012","Not Working","middle vocational","","","","","2"
"No","2012","Not Working","vocational + Abi","","","","","2"
"No","2012","Not Working","higher vocational","","","","","2"
"No","2012","Not Working","higher education","","","","","2"
"No","2012","Part Time","in school","","","","","2"
"No","2012","Part Time","inadequately","","","","","2"
"No","2012","Part Time","general elemantary","","","","","2"
"No","2012","Full Time","higher vocational","","","","","2"
"No","2012","Full Time","higher education","","","","","2"
"No","2012","Full Time","general elemantary","","","","","2"
"No","2012","Full Time","middle vocational","","","","","2"
"No","2012","Full Time","vocational + Abi","","","","","2"
"No","2012","Full Time","in school","","","","","2"
"No","2012","Full Time","inadequately","","","","","2"
"Yes","2012","Full Time","higher education","","","","","1"
"Yes","2012","Part Time","in school","","","","","1"
"Yes","2012","Part Time","inadequately","","","","","1"
"Yes","2012","Part Time","general elemantary","","","","","1"
"Yes","2012","Part Time","middle vocational","","","","","1"
"Yes","2012","Part Time","vocational + Abi","","","","","1"
"Yes","2012","Part Time","higher vocational","","","","","1"
"Yes","2012","Full Time","in school","","","","","1"
"Yes","2012","Full Time","inadequately","","","","","1"
"Yes","2012","Full Time","general elemantary","","","","","1"
"Yes","2012","Full Time","middle vocational","","","","","1"
"Yes","2012","Full Time","vocational + Abi","","","","","1"
"Yes","2012","Full Time","higher vocational","","","","","1"
"Yes","2012","Not Working","higher vocational","","","","","1"
"Yes","2012","Not Working","higher education","","","","","1"
"Yes","2012","Part Time","higher education","","","","","1"
"Yes","2012","Not Working","in school","","","","","1"
"Yes","2012","Not Working","inadequately","","","","","1"
"Yes","2012","Not Working","general elemantary","","","","","1"
"Yes","2012","Not Working","middle vocational","","","","","1"
"Yes","2012","Not Working","vocational + Abi","","","","","1"
"No","2013","Not Working","higher education","1191","0.880410898347737","0.863037523161589","0.897784273533885","2"
"No","2013","Not Working","higher vocational","399","0.840383997862349","0.806469437971572","0.874298557753127","2"
"No","2013","Part Time","middle vocational","2161","0.902704205267858","0.890752554012406","0.914655856523309","2"
"No","2013","Not Working","vocational + Abi","208","0.878298778411072","0.836498154119475","0.920099402702669","2"
"No","2013","Part Time","vocational + Abi","315","0.904859594553521","0.873988185633101","0.935731003473941","2"
"No","2013","Part Time","higher vocational","250","0.926115147949943","0.894797373507756","0.95743292239213","2"
"No","2013","Part Time","higher education","958","0.939191968415004","0.924547691527913","0.953836245302095","2"
"No","2013","Not Working","in school","193","0.994912980707305","0.984902118883778","1.00492384253083","2"
"No","2013","Not Working","inadequately","101","0.854663612648408","0.790249065445725","0.91907815985109","2"
"No","2013","Not Working","general elemantary","910","0.831986874455548","0.809616251761856","0.854357497149241","2"
"No","2013","Not Working","middle vocational","3358","0.862072379524174","0.851195716403831","0.872949042644517","2"
"No","2013","Full Time","higher vocational","573","0.932774936263187","0.913016182257126","0.952533690269248","2"
"No","2013","Full Time","higher education","1983","0.93597918929144","0.925546732702947","0.946411645879933","2"
"No","2013","Part Time","in school","61","0.950331610074839","0.896683374293597","1.00397984585608","2"
"No","2013","Part Time","inadequately","34","0.911429158151881","0.822258364314888","1.00059995198888","2"
"No","2013","Part Time","general elemantary","345","0.896248971577704","0.866100704346871","0.926397238808537","2"
"No","2013","Full Time","in school","2","","","","2"
"No","2013","Full Time","inadequately","36","0.884313890089994","0.78640998952178","0.982217790658208","2"
"No","2013","Full Time","general elemantary","374","0.946527774678812","0.924480804958193","0.96857474439943","2"
"No","2013","Full Time","middle vocational","3023","0.92827301057058","0.919382575844376","0.937163445296784","2"
"No","2013","Full Time","vocational + Abi","485","0.903981330661108","0.878683294933099","0.929279366389117","2"
"Yes","2013","Full Time","middle vocational","213","0.07172698942942","0.0628365547032157","0.0806174241556244","1"
"Yes","2013","Full Time","vocational + Abi","36","0.0960186693388918","0.0707206336108827","0.121316705066901","1"
"Yes","2013","Full Time","higher vocational","44","0.0672250637368127","0.0474663097307517","0.0869838177428736","1"
"Yes","2013","Full Time","higher education","132","0.0640208107085601","0.0535883541200674","0.0744532672970528","1"
"Yes","2013","Part Time","in school","2","","","","1"
"Yes","2013","Part Time","inadequately","5","","","","1"
"Yes","2013","Part Time","general elemantary","48","0.103751028422296","0.0736027611914634","0.133899295653129","1"
"Yes","2013","Full Time","general elemantary","26","","","","1"
"Yes","2013","Not Working","general elemantary","163","0.168013125544452","0.145642502850759","0.190383748238144","1"
"Yes","2013","Not Working","middle vocational","503","0.137927620475826","0.127050957355483","0.148804283596169","1"
"Yes","2013","Not Working","vocational + Abi","27","","","","1"
"Yes","2013","Not Working","higher vocational","49","0.159616002137651","0.125701442246873","0.193530562028428","1"
"Yes","2013","Not Working","higher education","149","0.119589101652263","0.102215726466115","0.136962476838411","1"
"Yes","2013","Part Time","middle vocational","201","0.0972957947321422","0.0853441434766907","0.109247445987594","1"
"Yes","2013","Part Time","vocational + Abi","32","0.0951404054464789","0.0642689965260585","0.126011814366899","1"
"Yes","2013","Part Time","higher vocational","18","","","","1"
"Yes","2013","Full Time","in school","1","","","","1"
"Yes","2013","Full Time","inadequately","5","","","","1"
"Yes","2013","Not Working","inadequately","14","","","","1"
"Yes","2013","Part Time","higher education","65","0.0608080315849962","0.0461637546979055","0.075452308472087","1"
"Yes","2013","Not Working","in school","1","","","","1"
"No","2014","Not Working","general elemantary","","","","","2"
"No","2014","Full Time","higher vocational","","","","","2"
"No","2014","Full Time","higher education","","","","","2"
"No","2014","Not Working","middle vocational","","","","","2"
"No","2014","Not Working","vocational + Abi","","","","","2"
"No","2014","Not Working","higher vocational","","","","","2"
"No","2014","Part Time","in school","","","","","2"
"No","2014","Not Working","inadequately","","","","","2"
"No","2014","Not Working","higher education","","","","","2"
"No","2014","Part Time","inadequately","","","","","2"
"No","2014","Part Time","general elemantary","","","","","2"
"No","2014","Part Time","middle vocational","","","","","2"
"No","2014","Part Time","vocational + Abi","","","","","2"
"No","2014","Part Time","higher vocational","","","","","2"
"No","2014","Part Time","higher education","","","","","2"
"No","2014","Not Working","in school","","","","","2"
"No","2014","Full Time","in school","","","","","2"
"No","2014","Full Time","inadequately","","","","","2"
"No","2014","Full Time","general elemantary","","","","","2"
"No","2014","Full Time","middle vocational","","","","","2"
"No","2014","Full Time","vocational + Abi","","","","","2"
"Yes","2014","Not Working","general elemantary","","","","","1"
"Yes","2014","Not Working","middle vocational","","","","","1"
"Yes","2014","Not Working","vocational + Abi","","","","","1"
"Yes","2014","Not Working","higher vocational","","","","","1"
"Yes","2014","Not Working","higher education","","","","","1"
"Yes","2014","Full Time","in school","","","","","1"
"Yes","2014","Full Time","inadequately","","","","","1"
"Yes","2014","Full Time","general elemantary","","","","","1"
"Yes","2014","Full Time","middle vocational","","","","","1"
"Yes","2014","Full Time","vocational + Abi","","","","","1"
"Yes","2014","Full Time","higher vocational","","","","","1"
"Yes","2014","Full Time","higher education","","","","","1"
"Yes","2014","Part Time","higher vocational","","","","","1"
"Yes","2014","Part Time","higher education","","","","","1"
"Yes","2014","Not Working","in school","","","","","1"
"Yes","2014","Not Working","inadequately","","","","","1"
"Yes","2014","Part Time","in school","","","","","1"
"Yes","2014","Part Time","inadequately","","","","","1"
"Yes","2014","Part Time","general elemantary","","","","","1"
"Yes","2014","Part Time","vocational + Abi","","","","","1"
"Yes","2014","Part Time","middle vocational","","","","","1"
"No","2015","Part Time","higher education","1505","0.941572874630986","0.93015837456094","0.952987374701032","2"
"No","2015","Part Time","higher vocational","319","0.921552914063354","0.893181101004491","0.949924727122217","2"
"No","2015","Not Working","in school","271","0.963834267425229","0.941847670169597","0.985820864680861","2"
"No","2015","Not Working","inadequately","203","0.793904167621426","0.742514210156751","0.8452941250861","2"
"No","2015","Not Working","general elemantary","1132","0.84746481992905","0.828076394923855","0.866853244934244","2"
"No","2015","Full Time","higher vocational","692","0.917296119207747","0.897623221878877","0.936969016536617","2"
"No","2015","Full Time","higher education","2633","0.951603963326802","0.943639493825498","0.959568432828106","2"
"No","2015","Part Time","in school","73","1","1","1","2"
"No","2015","Not Working","middle vocational","3604","0.862586961471352","0.852107261281121","0.873066661661584","2"
"No","2015","Not Working","vocational + Abi","307","0.920331679522986","0.891800149722852","0.948863209323121","2"
"No","2015","Not Working","higher vocational","381","0.830791314971349","0.795516842680619","0.866065787262079","2"
"No","2015","Not Working","higher education","1326","0.893985332185318","0.878311609292942","0.909659055077695","2"
"No","2015","Part Time","inadequately","81","0.827608855225842","0.750425399622308","0.904792310829375","2"
"No","2015","Part Time","general elemantary","625","0.890216732937885","0.866958093410518","0.913475372465252","2"
"No","2015","Part Time","middle vocational","3098","0.905465696803668","0.895605354222563","0.915326039384772","2"
"No","2015","Part Time","vocational + Abi","673","0.933257663100967","0.915103289548775","0.951412036653159","2"
"No","2015","Full Time","in school","2","","","","2"
"No","2015","Full Time","inadequately","77","0.91747598513462","0.857919550337526","0.977032419931714","2"
"No","2015","Full Time","general elemantary","635","0.93153390808561","0.912453939194296","0.950613876976924","2"
"No","2015","Full Time","middle vocational","3928","0.935212355390579","0.927752930038574","0.942671780742583","2"
"No","2015","Full Time","vocational + Abi","826","0.93443094704533","0.918159721218782","0.950702172871879","2"
"Yes","2015","Not Working","general elemantary","189","0.15253518007095","0.133146755065756","0.171923605076145","1"
"Yes","2015","Not Working","middle vocational","542","0.137413038528648","0.126933338338416","0.147892738718879","1"
"Yes","2015","Not Working","vocational + Abi","39","0.0796683204770135","0.0511367906768791","0.108199850277148","1"
"Yes","2015","Not Working","higher vocational","53","0.169208685028651","0.133934212737921","0.204483157319381","1"
"Yes","2015","Not Working","higher education","156","0.106014667814682","0.0903409449223052","0.121688390707058","1"
"Yes","2015","Part Time","general elemantary","69","0.109783267062115","0.086524627534748","0.133041906589482","1"
"Yes","2015","Part Time","middle vocational","284","0.0945343031963325","0.0846739606152285","0.104394645777437","1"
"Yes","2015","Part Time","vocational + Abi","53","0.0667423368990333","0.0485879633468413","0.0848967104512254","1"
"Yes","2015","Part Time","higher vocational","26","","","","1"
"Yes","2015","Full Time","in school","","","","","1"
"Yes","2015","Full Time","inadequately","5","","","","1"
"Yes","2015","Full Time","general elemantary","38","0.06846609191439","0.049386123023076","0.087546060805704","1"
"Yes","2015","Full Time","middle vocational","255","0.0647876446094214","0.0573282192574169","0.0722470699614258","1"
"Yes","2015","Part Time","higher education","117","0.0584271253690141","0.0470126252989684","0.0698416254390598","1"
"Yes","2015","Not Working","in school","6","","","","1"
"Yes","2015","Not Working","inadequately","35","0.206095832378574","0.1547058749139","0.257485789843249","1"
"Yes","2015","Full Time","vocational + Abi","63","0.0655690529546697","0.049297827128121","0.0818402787812184","1"
"Yes","2015","Full Time","higher vocational","61","0.0827038807922532","0.0630309834633831","0.102376778121123","1"
"Yes","2015","Full Time","higher education","156","0.048396036673198","0.040431567171894","0.0563605061745019","1"
"Yes","2015","Part Time","inadequately","11","","","","1"
"Yes","2015","Part Time","in school","","","","","1"
"No","2016","Part Time","middle vocational","","","","","2"
"No","2016","Part Time","general elemantary","","","","","2"
"No","2016","Part Time","vocational + Abi","","","","","2"
"No","2016","Part Time","higher vocational","","","","","2"
"No","2016","Part Time","higher education","","","","","2"
"No","2016","Full Time","higher vocational","","","","","2"
"No","2016","Full Time","higher education","","","","","2"
"No","2016","Part Time","in school","","","","","2"
"No","2016","Part Time","inadequately","","","","","2"
"No","2016","Not Working","in school","","","","","2"
"No","2016","Not Working","inadequately","","","","","2"
"No","2016","Not Working","general elemantary","","","","","2"
"No","2016","Not Working","middle vocational","","","","","2"
"No","2016","Not Working","vocational + Abi","","","","","2"
"No","2016","Not Working","higher vocational","","","","","2"
"No","2016","Not Working","higher education","","","","","2"
"No","2016","Full Time","in school","","","","","2"
"No","2016","Full Time","inadequately","","","","","2"
"No","2016","Full Time","general elemantary","","","","","2"
"No","2016","Full Time","middle vocational","","","","","2"
"No","2016","Full Time","vocational + Abi","","","","","2"
"Yes","2016","Not Working","general elemantary","","","","","1"
"Yes","2016","Not Working","middle vocational","","","","","1"
"Yes","2016","Not Working","vocational + Abi","","","","","1"
"Yes","2016","Not Working","higher vocational","","","","","1"
"Yes","2016","Not Working","higher education","","","","","1"
"Yes","2016","Full Time","higher education","","","","","1"
"Yes","2016","Part Time","in school","","","","","1"
"Yes","2016","Part Time","inadequately","","","","","1"
"Yes","2016","Part Time","general elemantary","","","","","1"
"Yes","2016","Part Time","middle vocational","","","","","1"
"Yes","2016","Part Time","vocational + Abi","","","","","1"
"Yes","2016","Part Time","higher vocational","","","","","1"
"Yes","2016","Full Time","in school","","","","","1"
"Yes","2016","Full Time","higher vocational","","","","","1"
"Yes","2016","Part Time","higher education","","","","","1"
"Yes","2016","Full Time","inadequately","","","","","1"
"Yes","2016","Full Time","general elemantary","","","","","1"
"Yes","2016","Full Time","middle vocational","","","","","1"
"Yes","2016","Not Working","in school","","","","","1"
"Yes","2016","Not Working","inadequately","","","","","1"
"Yes","2016","Full Time","vocational + Abi","","","","","1"
"No","2017","Full Time","higher education","2914","0.941669650548821","0.933420793378468","0.949918507719174","2"
"No","2017","Part Time","in school","80","0.994189721338813","0.977638170329285","1.01074127234834","2"
"No","2017","Full Time","higher vocational","732","0.905263010517095","0.885007765737734","0.925518255296456","2"
"No","2017","Not Working","higher vocational","376","0.864231251098864","0.831626562699911","0.896835939497817","2"
"No","2017","Not Working","higher education","1406","0.870780538652796","0.8542717647427","0.887289312562893","2"
"No","2017","Part Time","inadequately","103","0.833127026300212","0.766134982970815","0.900119069629609","2"
"No","2017","Part Time","general elemantary","665","0.898204963373687","0.876433380057597","0.919976546689778","2"
"No","2017","Part Time","middle vocational","3246","0.915941608955395","0.906795920704096","0.925087297206694","2"
"No","2017","Full Time","in school","2","","","","2"
"No","2017","Full Time","inadequately","89","0.979016589900225","0.949568274577898","1.00846490522255","2"
"No","2017","Full Time","general elemantary","668","0.922091394176436","0.902472785077903","0.94171000327497","2"
"No","2017","Full Time","middle vocational","4188","0.92750542577531","0.919950994104601","0.93505985744602","2"
"No","2017","Full Time","vocational + Abi","959","0.953033695472902","0.939966551428819","0.966100839516986","2"
"No","2017","Not Working","vocational + Abi","334","0.841107884668577","0.804918426322276","0.877297343014878","2"
"No","2017","Part Time","vocational + Abi","747","0.905270851534912","0.885312419410682","0.925229283659142","2"
"No","2017","Part Time","higher vocational","296","0.912924979991287","0.881985209608906","0.943864750373668","2"
"No","2017","Part Time","higher education","1742","0.933702609516741","0.922416911229634","0.944988307803849","2"
"No","2017","Not Working","in school","317","0.952930669003632","0.930045727476895","0.975815610530369","2"
"No","2017","Not Working","inadequately","205","0.818208564927163","0.770111526663181","0.866305603191146","2"
"No","2017","Not Working","general elemantary","1130","0.85192082865305","0.832672597523037","0.871169059783064","2"
"No","2017","Not Working","middle vocational","3565","0.866236922705595","0.855785612076959","0.876688233334232","2"
"Yes","2017","Not Working","general elemantary","178","0.14807917134695","0.128830940216936","0.167327402476963","1"
"Yes","2017","Not Working","middle vocational","510","0.133763077294405","0.123311766665768","0.144214387923041","1"
"Yes","2017","Not Working","vocational + Abi","58","0.158892115331423","0.122702656985122","0.195081573677724","1"
"Yes","2017","Not Working","higher vocational","48","0.135768748901136","0.103164060502183","0.168373437300089","1"
"Yes","2017","Not Working","higher education","180","0.129219461347204","0.112710687437107","0.1457282352573","1"
"Yes","2017","Part Time","vocational + Abi","80","0.0947291484650879","0.0747707163408581","0.114687580589318","1"
"Yes","2017","Part Time","higher vocational","23","","","","1"
"Yes","2017","Part Time","higher education","125","0.0662973904832587","0.055011692196151","0.0775830887703664","1"
"Yes","2017","Not Working","in school","12","","","","1"
"Yes","2017","Not Working","inadequately","42","0.181791435072837","0.133694396808854","0.229888473336819","1"
"Yes","2017","Full Time","middle vocational","338","0.0724945742246896","0.0649401425539801","0.0800490058953991","1"
"Yes","2017","Full Time","vocational + Abi","48","0.0469663045270976","0.0338991604830141","0.060033448571181","1"
"Yes","2017","Full Time","higher vocational","71","0.0947369894829051","0.0744817447035438","0.114992234262266","1"
"Yes","2017","Full Time","higher education","187","0.0583303494511793","0.0500814922808265","0.066579206621532","1"
"Yes","2017","Part Time","in school","1","","","","1"
"Yes","2017","Part Time","inadequately","16","","","","1"
"Yes","2017","Part Time","general elemantary","76","0.101795036626313","0.0800234533102223","0.123566619942403","1"
"Yes","2017","Full Time","general elemantary","49","0.0779086058235635","0.0582899967250301","0.0975272149220969","1"
"Yes","2017","Part Time","middle vocational","290","0.0840583910446052","0.0749127027933064","0.093204079295904","1"
"Yes","2017","Full Time","inadequately","2","","","","1"
"Yes","2017","Full Time","in school","","","","","1"
"No","2018","Full Time","general elemantary","","","","","2"
"No","2018","Full Time","middle vocational","","","","","2"
"No","2018","Full Time","vocational + Abi","","","","","2"
"No","2018","Full Time","higher vocational","","","","","2"
"No","2018","Full Time","higher education","","","","","2"
"No","2018","Part Time","in school","","","","","2"
"No","2018","Full Time","in school","","","","","2"
"No","2018","Full Time","inadequately","","","","","2"
"No","2018","Not Working","inadequately","","","","","2"
"No","2018","Not Working","general elemantary","","","","","2"
"No","2018","Not Working","middle vocational","","","","","2"
"No","2018","Not Working","vocational + Abi","","","","","2"
"No","2018","Not Working","higher vocational","","","","","2"
"No","2018","Not Working","higher education","","","","","2"
"No","2018","Part Time","inadequately","","","","","2"
"No","2018","Part Time","general elemantary","","","","","2"
"No","2018","Part Time","middle vocational","","","","","2"
"No","2018","Part Time","vocational + Abi","","","","","2"
"No","2018","Part Time","higher vocational","","","","","2"
"No","2018","Part Time","higher education","","","","","2"
"No","2018","Not Working","in school","","","","","2"
"Yes","2018","Not Working","higher vocational","","","","","1"
"Yes","2018","Not Working","higher education","","","","","1"
"Yes","2018","Not Working","general elemantary","","","","","1"
"Yes","2018","Not Working","middle vocational","","","","","1"
"Yes","2018","Not Working","vocational + Abi","","","","","1"
"Yes","2018","Not Working","in school","","","","","1"
"Yes","2018","Not Working","inadequately","","","","","1"
"Yes","2018","Part Time","vocational + Abi","","","","","1"
"Yes","2018","Part Time","higher vocational","","","","","1"
"Yes","2018","Part Time","higher education","","","","","1"
"Yes","2018","Full Time","in school","","","","","1"
"Yes","2018","Full Time","inadequately","","","","","1"
"Yes","2018","Full Time","general elemantary","","","","","1"
"Yes","2018","Full Time","middle vocational","","","","","1"
"Yes","2018","Full Time","vocational + Abi","","","","","1"
"Yes","2018","Full Time","higher vocational","","","","","1"
"Yes","2018","Full Time","higher education","","","","","1"
"Yes","2018","Part Time","in school","","","","","1"
"Yes","2018","Part Time","general elemantary","","","","","1"
"Yes","2018","Part Time","middle vocational","","","","","1"
"Yes","2018","Part Time","inadequately","","","","","1"
"No","2019","Full Time","in school","2","","","","2"
"No","2019","Full Time","inadequately","67","0.936137784568717","0.879660511347155","0.992615057790279","2"
"No","2019","Full Time","general elemantary","602","0.927750149207925","0.907723210406953","0.947777088008897","2"
"No","2019","Full Time","middle vocational","3876","0.932608078624593","0.924988001721221","0.940228155527965","2"
"No","2019","Full Time","vocational + Abi","951","0.915356430065582","0.898249199100252","0.932463661030913","2"
"No","2019","Full Time","higher vocational","848","0.937624252654748","0.921911593415228","0.953336911894268","2"
"No","2019","Full Time","higher education","3260","0.936271222026843","0.928169457690902","0.944372986362784","2"
"No","2019","Part Time","in school","64","0.989484110417022","0.964874567685391","1.01409365314865","2"
"No","2019","Part Time","inadequately","102","0.874946003752293","0.815009062844867","0.934882944659719","2"
"No","2019","Part Time","general elemantary","603","0.883084041183193","0.858570049226757","0.907598033139629","2"
"No","2019","Part Time","middle vocational","2875","0.900638309561443","0.890196619463653","0.911079999659232","2"
"No","2019","Part Time","vocational + Abi","719","0.943551839857473","0.927335005862742","0.959768673852205","2"
"No","2019","Part Time","higher vocational","299","0.930838675710394","0.903421734417849","0.958255617002938","2"
"No","2019","Part Time","higher education","1761","0.923303758994427","0.911353978098591","0.935253539890262","2"
"No","2019","Not Working","in school","260","0.988375524360883","0.975421106736354","1.00132994198541","2"
"No","2019","Not Working","inadequately","160","0.769255663832097","0.711156045103454","0.82735528256074","2"
"No","2019","Not Working","general elemantary","952","0.838064977246211","0.81649010071887","0.859639853773552","2"
"No","2019","Not Working","middle vocational","3309","0.859819025841456","0.848816803087571","0.870821248595341","2"
"No","2019","Not Working","vocational + Abi","328","0.875186721354473","0.841868412725286","0.908505029983659","2"
"No","2019","Not Working","higher vocational","377","0.854222480936792","0.820984478246315","0.887460483627269","2"
"No","2019","Not Working","higher education","1447","0.87325466235514","0.857084131654498","0.889425193055783","2"
"Yes","2019","Not Working","higher vocational","56","0.145777519063208","0.112539516372731","0.179015521753685","1"
"Yes","2019","Not Working","higher education","179","0.12674533764486","0.110574806944217","0.142915868345502","1"
"Yes","2019","Not Working","middle vocational","516","0.140180974158544","0.129178751404659","0.151183196912429","1"
"Yes","2019","Not Working","vocational + Abi","50","0.124813278645527","0.0914949700163413","0.158131587274714","1"
"Yes","2019","Not Working","general elemantary","168","0.161935022753789","0.140360146226448","0.18350989928113","1"
"Yes","2019","Not Working","inadequately","42","0.230744336167903","0.17264471743926","0.288843954896546","1"
"Yes","2019","Not Working","in school","3","","","","1"
"Yes","2019","Part Time","higher vocational","30","0.0691613242896064","0.0417443829970622","0.0965782655821506","1"
"Yes","2019","Part Time","higher education","144","0.0766962410055735","0.0647464601097377","0.0886460219014093","1"
"Yes","2019","Full Time","in school","","","","","1"
"Yes","2019","Part Time","vocational + Abi","59","0.0564481601425269","0.0402313261477954","0.0726649941372584","1"
"Yes","2019","Full Time","inadequately","5","","","","1"
"Yes","2019","Full Time","general elemantary","40","0.0722498507920751","0.0522229119911033","0.0922767895930469","1"
"Yes","2019","Full Time","middle vocational","282","0.0673919213754071","0.0597718444720348","0.0750119982787794","1"
"Yes","2019","Part Time","general elemantary","57","0.116915958816807","0.0924019668603711","0.141429950773243","1"
"Yes","2019","Full Time","vocational + Abi","66","0.0846435699344177","0.0675363389690874","0.101750800899748","1"
"Yes","2019","Full Time","higher education","232","0.0637287779731571","0.0556270136372161","0.0718305423090982","1"
"Yes","2019","Part Time","middle vocational","278","0.0993616904385573","0.0889200003407679","0.109803380536347","1"
"Yes","2019","Part Time","in school","2","","","","1"
"Yes","2019","Part Time","inadequately","15","","","","1"
"Yes","2019","Full Time","higher vocational","62","0.0623757473452522","0.0466630881057319","0.0780884065847725","1"
