"ple0011","year","e11102","migback","n","percent","lower_confidence","upper_confidence","value"
"Yes","2017","Employed","indirect migration background","89","0.0707194965364118","0.0565926306830564","0.0848463623897672","1"
"No","2018","Not Employed","no migration background","","","","","2"
"No","2018","Not Employed","direct migration background","","","","","2"
"No","2018","Not Employed","indirect migration background","","","","","2"
"No","2018","Employed","no migration background","","","","","2"
"No","2018","Employed","direct migration background","","","","","2"
"No","2018","Employed","indirect migration background","","","","","2"
"Yes","2018","Not Employed","no migration background","","","","","1"
"Yes","2018","Not Employed","direct migration background","","","","","1"
"Yes","2018","Not Employed","indirect migration background","","","","","1"
"Yes","2018","Employed","no migration background","","","","","1"
"Yes","2018","Employed","direct migration background","","","","","1"
"Yes","2018","Employed","indirect migration background","","","","","1"
"No","2019","Not Employed","no migration background","5775","0.866161412563483","0.857944704522939","0.874378120604027","2"
"No","2019","Not Employed","direct migration background","951","0.812919425321509","0.790201797725852","0.835637052917165","2"
"No","2019","Not Employed","indirect migration background","356","0.930433080422806","0.905311674671685","0.955554486173928","2"
"No","2019","Employed","no migration background","12704","0.922087644539309","0.917601685673915","0.926573603404703","2"
"No","2019","Employed","direct migration background","2535","0.929291905414859","0.91967099509877","0.938912815730949","2"
"No","2019","Employed","indirect migration background","1224","0.934472749951356","0.92110834903345","0.947837150869261","2"
"Yes","2019","Not Employed","no migration background","821","0.133838587436517","0.125621879395973","0.142055295477061","1"
"Yes","2019","Not Employed","direct migration background","181","0.187080574678491","0.164362947082835","0.209798202274148","1"
"Yes","2019","Not Employed","indirect migration background","38","0.0695669195771936","0.0444455138260718","0.0946883253283154","1"
"Yes","2019","Employed","no migration background","1010","0.0779123554606911","0.0734263965952975","0.0823983143260847","1"
"Yes","2019","Employed","indirect migration background","93","0.0655272500486443","0.0521628491307388","0.0788916509665497","1"
"Yes","2019","Employed","direct migration background","192","0.0707080945851406","0.061087184269051","0.0803290049012301","1"
