"ple0011","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Yes","2013","no degree/no degree yet","(Married) couple without C. ","16","","",""
"Yes","2013","no degree/no degree yet","Single parent ","4","","",""
"Yes","2013","no degree/no degree yet","Couple + C. LE 16 ","3","","",""
"Yes","2013","no degree/no degree yet","Couple + C. GT 16 ","1","","",""
"Yes","2013","no degree/no degree yet","Couple + C. LE and GT 16","4","","",""
"Yes","2014","lower secondary degree","1-pers.-HH","","","",""
"Yes","2014","lower secondary degree","(Married) couple without C. ","","","",""
"Yes","2014","lower secondary degree","Single parent ","","","",""
"Yes","2014","lower secondary degree","Couple + C. LE 16 ","","","",""
"Yes","2014","lower secondary degree","Couple + C. GT 16 ","","","",""
"Yes","2014","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Yes","2014","secondary school degree","1-pers.-HH","","","",""
"Yes","2014","secondary school degree","(Married) couple without C. ","","","",""
"Yes","2014","secondary school degree","Single parent ","","","",""
"Yes","2014","secondary school degree","Couple + C. LE 16 ","","","",""
"Yes","2014","secondary school degree","Couple + C. GT 16 ","","","",""
"Yes","2014","secondary school degree","Couple + C. LE and GT 16","","","",""
"Yes","2014","college entrance qualification","1-pers.-HH","","","",""
"Yes","2014","college entrance qualification","(Married) couple without C. ","","","",""
"Yes","2014","college entrance qualification","Single parent ","","","",""
"Yes","2014","college entrance qualification","Couple + C. LE 16 ","","","",""
"Yes","2014","college entrance qualification","Couple + C. GT 16 ","","","",""
"Yes","2014","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Yes","2014","Other degree","1-pers.-HH","","","",""
"Yes","2014","Other degree","(Married) couple without C. ","","","",""
"Yes","2014","Other degree","Single parent ","","","",""
"Yes","2014","Other degree","Couple + C. LE 16 ","","","",""
"Yes","2014","Other degree","Couple + C. GT 16 ","","","",""
"Yes","2014","Other degree","Couple + C. LE and GT 16","","","",""
"Yes","2014","no degree/no degree yet","1-pers.-HH","","","",""
"Yes","2014","no degree/no degree yet","(Married) couple without C. ","","","",""
"Yes","2014","no degree/no degree yet","Single parent ","","","",""
"Yes","2014","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Yes","2014","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Yes","2014","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Yes","2015","lower secondary degree","1-pers.-HH","184","1","1","1"
"Yes","2015","lower secondary degree","(Married) couple without C. ","285","1","1","1"
"Yes","2015","lower secondary degree","Single parent ","78","1","1","1"
"Yes","2015","lower secondary degree","Couple + C. LE 16 ","74","1","1","1"
"Yes","2015","lower secondary degree","Couple + C. GT 16 ","50","1","1","1"
"Yes","2015","lower secondary degree","Couple + C. LE and GT 16","28","","",""
"Yes","2015","secondary school degree","1-pers.-HH","128","1","1","1"
"Yes","2015","secondary school degree","(Married) couple without C. ","210","1","1","1"
"Yes","2015","secondary school degree","Single parent ","106","1","1","1"
"Yes","2015","secondary school degree","Couple + C. LE 16 ","91","1","1","1"
"Yes","2015","secondary school degree","Couple + C. GT 16 ","63","1","1","1"
"Yes","2015","secondary school degree","Couple + C. LE and GT 16","33","1","1","1"
"Yes","2015","college entrance qualification","1-pers.-HH","90","1","1","1"
"Yes","2015","college entrance qualification","(Married) couple without C. ","155","1","1","1"
"Yes","2015","college entrance qualification","Single parent ","64","1","1","1"
"Yes","2015","college entrance qualification","Couple + C. LE 16 ","78","1","1","1"
"Yes","2015","college entrance qualification","Couple + C. GT 16 ","32","1","1","1"
"Yes","2015","college entrance qualification","Couple + C. LE and GT 16","35","1","1","1"
"Yes","2015","Other degree","1-pers.-HH","29","","",""
"Yes","2015","Other degree","(Married) couple without C. ","71","1","1","1"
"Yes","2015","Other degree","Single parent ","20","","",""
"Yes","2015","Other degree","Couple + C. LE 16 ","43","1","1","1"
"Yes","2015","Other degree","Couple + C. GT 16 ","34","1","1","1"
"Yes","2015","Other degree","Couple + C. LE and GT 16","27","","",""
"Yes","2015","no degree/no degree yet","1-pers.-HH","11","","",""
"Yes","2015","no degree/no degree yet","(Married) couple without C. ","16","","",""
"Yes","2015","no degree/no degree yet","Single parent ","12","","",""
"Yes","2015","no degree/no degree yet","Couple + C. LE 16 ","12","","",""
"Yes","2015","no degree/no degree yet","Couple + C. GT 16 ","5","","",""
"Yes","2015","no degree/no degree yet","Couple + C. LE and GT 16","11","","",""
"Yes","2016","lower secondary degree","1-pers.-HH","","","",""
"Yes","2016","lower secondary degree","(Married) couple without C. ","","","",""
"Yes","2016","lower secondary degree","Single parent ","","","",""
"Yes","2016","lower secondary degree","Couple + C. LE 16 ","","","",""
"Yes","2016","lower secondary degree","Couple + C. GT 16 ","","","",""
"Yes","2016","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Yes","2016","secondary school degree","1-pers.-HH","","","",""
"Yes","2016","secondary school degree","(Married) couple without C. ","","","",""
"Yes","2016","secondary school degree","Single parent ","","","",""
"Yes","2016","secondary school degree","Couple + C. LE 16 ","","","",""
"Yes","2016","secondary school degree","Couple + C. GT 16 ","","","",""
"Yes","2016","secondary school degree","Couple + C. LE and GT 16","","","",""
"Yes","2016","college entrance qualification","1-pers.-HH","","","",""
"Yes","2016","college entrance qualification","(Married) couple without C. ","","","",""
"Yes","2016","college entrance qualification","Single parent ","","","",""
"Yes","2016","college entrance qualification","Couple + C. LE 16 ","","","",""
"Yes","2016","college entrance qualification","Couple + C. GT 16 ","","","",""
"Yes","2016","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Yes","2016","Other degree","1-pers.-HH","","","",""
"Yes","2016","Other degree","(Married) couple without C. ","","","",""
"Yes","2016","Other degree","Single parent ","","","",""
"Yes","2016","Other degree","Couple + C. LE 16 ","","","",""
"Yes","2016","Other degree","Couple + C. GT 16 ","","","",""
"Yes","2016","Other degree","Couple + C. LE and GT 16","","","",""
"Yes","2016","no degree/no degree yet","1-pers.-HH","","","",""
"Yes","2016","no degree/no degree yet","(Married) couple without C. ","","","",""
"Yes","2016","no degree/no degree yet","Single parent ","","","",""
"Yes","2016","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Yes","2016","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Yes","2016","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Yes","2017","lower secondary degree","1-pers.-HH","176","1","1","1"
"Yes","2017","lower secondary degree","(Married) couple without C. ","267","1","1","1"
"Yes","2017","lower secondary degree","Single parent ","64","1","1","1"
"Yes","2017","lower secondary degree","Couple + C. LE 16 ","57","1","1","1"
"Yes","2017","lower secondary degree","Couple + C. GT 16 ","71","1","1","1"
"Yes","2017","lower secondary degree","Couple + C. LE and GT 16","42","1","1","1"
"Yes","2017","secondary school degree","1-pers.-HH","135","1","1","1"
"Yes","2017","secondary school degree","(Married) couple without C. ","260","1","1","1"
"Yes","2017","secondary school degree","Single parent ","84","1","1","1"
"Yes","2017","secondary school degree","Couple + C. LE 16 ","85","1","1","1"
"Yes","2017","secondary school degree","Couple + C. GT 16 ","72","1","1","1"
"Yes","2017","secondary school degree","Couple + C. LE and GT 16","42","1","1","1"
"Yes","2017","college entrance qualification","1-pers.-HH","99","1","1","1"
"Yes","2017","college entrance qualification","(Married) couple without C. ","189","1","1","1"
"Yes","2017","college entrance qualification","Single parent ","78","1","1","1"
"Yes","2017","college entrance qualification","Couple + C. LE 16 ","74","1","1","1"
"Yes","2017","college entrance qualification","Couple + C. GT 16 ","48","1","1","1"
"Yes","2017","college entrance qualification","Couple + C. LE and GT 16","37","1","1","1"
"Yes","2017","Other degree","1-pers.-HH","50","1","1","1"
"Yes","2017","Other degree","(Married) couple without C. ","102","1","1","1"
"Yes","2017","Other degree","Single parent ","24","","",""
"Yes","2017","Other degree","Couple + C. LE 16 ","48","1","1","1"
"Yes","2017","Other degree","Couple + C. GT 16 ","26","","",""
"Yes","2017","Other degree","Couple + C. LE and GT 16","21","","",""
"Yes","2017","no degree/no degree yet","1-pers.-HH","9","","",""
"Yes","2017","no degree/no degree yet","(Married) couple without C. ","19","","",""
"Yes","2017","no degree/no degree yet","Single parent ","19","","",""
"Yes","2017","no degree/no degree yet","Couple + C. LE 16 ","13","","",""
"Yes","2017","no degree/no degree yet","Couple + C. GT 16 ","9","","",""
"Yes","2017","no degree/no degree yet","Couple + C. LE and GT 16","8","","",""
"Yes","2018","lower secondary degree","1-pers.-HH","","","",""
"Yes","2018","lower secondary degree","(Married) couple without C. ","","","",""
"Yes","2018","lower secondary degree","Single parent ","","","",""
"Yes","2018","lower secondary degree","Couple + C. LE 16 ","","","",""
"Yes","2018","lower secondary degree","Couple + C. GT 16 ","","","",""
"Yes","2018","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Yes","2018","secondary school degree","1-pers.-HH","","","",""
"Yes","2018","secondary school degree","(Married) couple without C. ","","","",""
"Yes","2018","secondary school degree","Single parent ","","","",""
"Yes","2018","secondary school degree","Couple + C. LE 16 ","","","",""
"Yes","2018","secondary school degree","Couple + C. GT 16 ","","","",""
"Yes","2018","secondary school degree","Couple + C. LE and GT 16","","","",""
"Yes","2018","college entrance qualification","1-pers.-HH","","","",""
"Yes","2018","college entrance qualification","(Married) couple without C. ","","","",""
"Yes","2018","college entrance qualification","Single parent ","","","",""
"Yes","2018","college entrance qualification","Couple + C. LE 16 ","","","",""
"Yes","2018","college entrance qualification","Couple + C. GT 16 ","","","",""
"Yes","2018","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Yes","2018","Other degree","1-pers.-HH","","","",""
"Yes","2018","Other degree","(Married) couple without C. ","","","",""
"Yes","2018","Other degree","Single parent ","","","",""
"Yes","2018","Other degree","Couple + C. LE 16 ","","","",""
"Yes","2018","Other degree","Couple + C. GT 16 ","","","",""
"Yes","2018","Other degree","Couple + C. LE and GT 16","","","",""
"Yes","2018","no degree/no degree yet","1-pers.-HH","","","",""
"Yes","2018","no degree/no degree yet","(Married) couple without C. ","","","",""
"Yes","2018","no degree/no degree yet","Single parent ","","","",""
"Yes","2018","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Yes","2018","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Yes","2018","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Yes","2019","lower secondary degree","1-pers.-HH","164","1","1","1"
"Yes","2019","lower secondary degree","(Married) couple without C. ","247","1","1","1"
"Yes","2019","lower secondary degree","Single parent ","48","1","1","1"
"Yes","2019","lower secondary degree","Couple + C. LE 16 ","52","1","1","1"
"Yes","2019","lower secondary degree","Couple + C. GT 16 ","53","1","1","1"
"Yes","2019","lower secondary degree","Couple + C. LE and GT 16","34","1","1","1"
"Yes","2019","secondary school degree","1-pers.-HH","174","1","1","1"
"Yes","2019","secondary school degree","(Married) couple without C. ","243","1","1","1"
"Yes","2019","secondary school degree","Single parent ","60","1","1","1"
"Yes","2019","secondary school degree","Couple + C. LE 16 ","79","1","1","1"
"Yes","2019","secondary school degree","Couple + C. GT 16 ","85","1","1","1"
"Yes","2019","secondary school degree","Couple + C. LE and GT 16","48","1","1","1"
"Yes","2019","college entrance qualification","1-pers.-HH","134","1","1","1"
"Yes","2019","college entrance qualification","(Married) couple without C. ","203","1","1","1"
"Yes","2019","college entrance qualification","Single parent ","57","1","1","1"
"Yes","2019","college entrance qualification","Couple + C. LE 16 ","98","1","1","1"
"Yes","2019","college entrance qualification","Couple + C. GT 16 ","70","1","1","1"
"Yes","2019","college entrance qualification","Couple + C. LE and GT 16","33","1","1","1"
"Yes","2019","Other degree","1-pers.-HH","50","1","1","1"
"Yes","2019","Other degree","(Married) couple without C. ","81","1","1","1"
"Yes","2019","Other degree","Single parent ","19","","",""
"Yes","2019","Other degree","Couple + C. LE 16 ","38","1","1","1"
"Yes","2019","Other degree","Couple + C. GT 16 ","26","","",""
"Yes","2019","Other degree","Couple + C. LE and GT 16","24","","",""
"Yes","2019","no degree/no degree yet","1-pers.-HH","8","","",""
"Yes","2019","no degree/no degree yet","(Married) couple without C. ","18","","",""
"Yes","2019","no degree/no degree yet","Single parent ","19","","",""
"Yes","2019","no degree/no degree yet","Couple + C. LE 16 ","8","","",""
"Yes","2019","no degree/no degree yet","Couple + C. GT 16 ","12","","",""
"Yes","2019","no degree/no degree yet","Couple + C. LE and GT 16","5","","",""
