"ple0011","year","bula_h","n","percent","lower_confidence","upper_confidence","value"
"Yes","2011","Brandenburg","80","0.0869405960277659","0.068419868863129","0.105461323192403","1"
"Yes","2011","Mecklenburg-Western Pomerania","54","0.12301491952539","0.0947570504864828","0.151272788564297","1"
"Yes","2011","Saxony","106","0.0809564858924714","0.0667190298540857","0.095193941930857","1"
"Yes","2011","Saxony-Anhalt","83","0.0946329271988263","0.0751828222287696","0.114083032168883","1"
"Yes","2011","Thuringia","79","0.103075431815356","0.0830994272209189","0.123051436409793","1"
"No","2012","Hamburg","","","","","2"
"No","2012","North Rhine-Westphalia","","","","","2"
"No","2012","Mecklenburg-Western Pomerania","","","","","2"
"No","2012","Schleswig-Holstein","","","","","2"
"No","2012","Thuringia","","","","","2"
"No","2012","Lower Saxony","","","","","2"
"No","2012","Bremen","","","","","2"
"No","2012","Brandenburg","","","","","2"
"No","2012","Saxony","","","","","2"
"No","2012","Saxony-Anhalt","","","","","2"
"No","2012","Hesse","","","","","2"
"No","2012","Rhineland-Palatinate,Saarland","","","","","2"
"No","2012","Baden-Württemberg","","","","","2"
"No","2012","Bavaria","","","","","2"
"No","2012","Berlin","","","","","2"
"Yes","2012","Schleswig-Holstein","","","","","1"
"Yes","2012","Hamburg","","","","","1"
"Yes","2012","Lower Saxony","","","","","1"
"Yes","2012","Bremen","","","","","1"
"Yes","2012","North Rhine-Westphalia","","","","","1"
"Yes","2012","Hesse","","","","","1"
"Yes","2012","Rhineland-Palatinate,Saarland","","","","","1"
"Yes","2012","Baden-Württemberg","","","","","1"
"Yes","2012","Bavaria","","","","","1"
"Yes","2012","Berlin","","","","","1"
"Yes","2012","Brandenburg","","","","","1"
"Yes","2012","Mecklenburg-Western Pomerania","","","","","1"
"Yes","2012","Saxony","","","","","1"
"Yes","2012","Saxony-Anhalt","","","","","1"
"Yes","2012","Thuringia","","","","","1"
"No","2013","Hamburg","285","0.869700761881813","0.832347661286443","0.907053862477182","2"
"No","2013","Schleswig-Holstein","533","0.898693973401536","0.874408627144924","0.922979319658148","2"
"No","2013","Lower Saxony","1631","0.904239870487997","0.890585085859411","0.917894655116583","2"
"No","2013","North Rhine-Westphalia","3341","0.888455749671786","0.878359867261433","0.898551632082138","2"
"No","2013","Bremen","112","0.866690333582865","0.805873995683245","0.927506671482485","2"
"No","2013","Brandenburg","726","0.916372126664511","0.897031426748576","0.935712826580445","2"
"No","2013","Mecklenburg-Western Pomerania","409","0.898027153279807","0.87022173717463","0.925832569384985","2"
"No","2013","Saxony","1227","0.904812309878451","0.889110797807564","0.920513821949338","2"
"No","2013","Saxony-Anhalt","698","0.913778198027441","0.893874656685299","0.933681739369582","2"
"No","2013","Thuringia","743","0.912909350198404","0.893455260376383","0.932363440020425","2"
"No","2013","Hesse","1170","0.90081910990254","0.884539424693562","0.917098795111519","2"
"No","2013","Rhineland-Palatinate,Saarland","992","0.895111892577649","0.877029240635177","0.913194544520121","2"
"No","2013","Baden-Württemberg","1948","0.902763417354714","0.890201739563233","0.915325095146196","2"
"No","2013","Bavaria","2705","0.905526459971852","0.894998568257247","0.916054351686457","2"
"No","2013","Berlin","698","0.887809515904956","0.8655468407341","0.910072191075811","2"
"Yes","2013","Schleswig-Holstein","60","0.101306026598464","0.0770206803418516","0.125591372855076","1"
"Yes","2013","Hamburg","27","","","","1"
"Yes","2013","Lower Saxony","153","0.0957601295120032","0.0821053448834174","0.109414914140589","1"
"Yes","2013","Bremen","8","","","","1"
"Yes","2013","North Rhine-Westphalia","394","0.111544250328214","0.101448367917862","0.121640132738567","1"
"Yes","2013","Hesse","125","0.0991808900974596","0.0829012048884813","0.115460575306438","1"
"Yes","2013","Rhineland-Palatinate,Saarland","111","0.104888107422351","0.0868054554798792","0.122970759364823","1"
"Yes","2013","Baden-Württemberg","189","0.0972365826452859","0.0846749048538043","0.109798260436768","1"
"Yes","2013","Bavaria","260","0.094473540028148","0.083945648313543","0.105001431742753","1"
"Yes","2013","Berlin","74","0.112190484095044","0.089927808924189","0.1344531592659","1"
"Yes","2013","Brandenburg","61","0.0836278733354893","0.0642871734195547","0.102968573251424","1"
"Yes","2013","Mecklenburg-Western Pomerania","46","0.101972846720193","0.0741674306150155","0.12977826282537","1"
"Yes","2013","Saxony","115","0.0951876901215489","0.0794861780506619","0.110889202192436","1"
"Yes","2013","Saxony-Anhalt","66","0.0862218019725592","0.0663182606304177","0.106125343314701","1"
"Yes","2013","Thuringia","64","0.087090649801596","0.0676365599795751","0.106544739623617","1"
"No","2014","Brandenburg","","","","","2"
"No","2014","Mecklenburg-Western Pomerania","","","","","2"
"No","2014","Schleswig-Holstein","","","","","2"
"No","2014","Hamburg","","","","","2"
"No","2014","North Rhine-Westphalia","","","","","2"
"No","2014","Saxony","","","","","2"
"No","2014","Saxony-Anhalt","","","","","2"
"No","2014","Thuringia","","","","","2"
"No","2014","Lower Saxony","","","","","2"
"No","2014","Bremen","","","","","2"
"No","2014","Hesse","","","","","2"
"No","2014","Rhineland-Palatinate,Saarland","","","","","2"
"No","2014","Baden-Württemberg","","","","","2"
"No","2014","Bavaria","","","","","2"
"No","2014","Berlin","","","","","2"
"Yes","2014","Hesse","","","","","1"
"Yes","2014","Rhineland-Palatinate,Saarland","","","","","1"
"Yes","2014","Baden-Württemberg","","","","","1"
"Yes","2014","Bavaria","","","","","1"
"Yes","2014","Berlin","","","","","1"
"Yes","2014","Schleswig-Holstein","","","","","1"
"Yes","2014","Hamburg","","","","","1"
"Yes","2014","Lower Saxony","","","","","1"
"Yes","2014","Bremen","","","","","1"
"Yes","2014","North Rhine-Westphalia","","","","","1"
"Yes","2014","Brandenburg","","","","","1"
"Yes","2014","Mecklenburg-Western Pomerania","","","","","1"
"Yes","2014","Saxony","","","","","1"
"Yes","2014","Saxony-Anhalt","","","","","1"
"Yes","2014","Thuringia","","","","","1"
"No","2015","Schleswig-Holstein","800","0.929468982977518","0.91251375780138","0.946424208153656","2"
"No","2015","Hamburg","393","0.870138732923222","0.838292338100779","0.901985127745666","2"
"No","2015","Lower Saxony","2242","0.912350099344766","0.901106601780298","0.923593596909233","2"
"No","2015","Bremen","149","0.849708574075916","0.796303075933978","0.903114072217855","2"
"No","2015","North Rhine-Westphalia","4682","0.899218848731199","0.891027216130042","0.907410481332356","2"
"No","2015","Brandenburg","914","0.916466261876984","0.89923092831684","0.933701595437128","2"
"No","2015","Mecklenburg-Western Pomerania","500","0.906542050480701","0.882477262799271","0.93060683816213","2"
"No","2015","Saxony","1413","0.921412682701287","0.907920266214012","0.934905099188562","2"
"No","2015","Saxony-Anhalt","797","0.880909975139774","0.859606764331299","0.90221318594825","2"
"No","2015","Thuringia","842","0.878215626864786","0.85715171831949","0.899279535410081","2"
"No","2015","Hesse","1561","0.90532495068123","0.891460922758961","0.919188978603499","2"
"No","2015","Rhineland-Palatinate,Saarland","1387","0.916141641922932","0.902128901081119","0.930154382764746","2"
"No","2015","Baden-Württemberg","2756","0.910544054639201","0.900336410733542","0.920751698544859","2"
"No","2015","Bavaria","3705","0.912613511639773","0.903912954174598","0.921314069104948","2"
"No","2015","Berlin","830","0.898069371917163","0.878476069263831","0.917662674570495","2"
"Yes","2015","Hesse","152","0.0946750493187695","0.0808110213965005","0.108539077241039","1"
"Yes","2015","Rhineland-Palatinate,Saarland","116","0.0838583580770676","0.0698456172352542","0.0978710989188809","1"
"Yes","2015","Baden-Württemberg","247","0.0894559453607992","0.0792483014551406","0.0996635892664578","1"
"Yes","2015","Bavaria","342","0.0873864883602268","0.0786859308950518","0.0960870458254019","1"
"Yes","2015","Berlin","86","0.101930628082837","0.082337325429505","0.121523930736169","1"
"Yes","2015","Schleswig-Holstein","76","0.0705310170224818","0.0535757918463437","0.08748624219862","1"
"Yes","2015","Hamburg","35","0.129861267076778","0.0980148722543342","0.161707661899221","1"
"Yes","2015","Lower Saxony","188","0.0876499006552344","0.0764064030907671","0.0988933982197017","1"
"Yes","2015","Bremen","23","","","","1"
"Yes","2015","North Rhine-Westphalia","506","0.100781151268801","0.0925895186676435","0.108972783869958","1"
"Yes","2015","Brandenburg","76","0.0835337381230158","0.0662984045628718","0.10076907168316","1"
"Yes","2015","Mecklenburg-Western Pomerania","62","0.0934579495192993","0.0693931618378697","0.117522737200729","1"
"Yes","2015","Saxony","115","0.0785873172987131","0.0650949008114383","0.092079733785988","1"
"Yes","2015","Saxony-Anhalt","91","0.119090024860226","0.0977868140517503","0.140393235668701","1"
"Yes","2015","Thuringia","84","0.121784373135214","0.100720464589918","0.14284828168051","1"
"No","2016","Schleswig-Holstein","","","","","2"
"No","2016","Hamburg","","","","","2"
"No","2016","Lower Saxony","","","","","2"
"No","2016","Bremen","","","","","2"
"No","2016","North Rhine-Westphalia","","","","","2"
"No","2016","Brandenburg","","","","","2"
"No","2016","Mecklenburg-Western Pomerania","","","","","2"
"No","2016","Saxony","","","","","2"
"No","2016","Saxony-Anhalt","","","","","2"
"No","2016","Thuringia","","","","","2"
"No","2016","Hesse","","","","","2"
"No","2016","Rhineland-Palatinate,Saarland","","","","","2"
"No","2016","Baden-Württemberg","","","","","2"
"No","2016","Bavaria","","","","","2"
"No","2016","Berlin","","","","","2"
"Yes","2016","Hesse","","","","","1"
"Yes","2016","Rhineland-Palatinate,Saarland","","","","","1"
"Yes","2016","Baden-Württemberg","","","","","1"
"Yes","2016","Bavaria","","","","","1"
"Yes","2016","Berlin","","","","","1"
"Yes","2016","Mecklenburg-Western Pomerania","","","","","1"
"Yes","2016","Saxony","","","","","1"
"Yes","2016","Schleswig-Holstein","","","","","1"
"Yes","2016","Hamburg","","","","","1"
"Yes","2016","Lower Saxony","","","","","1"
"Yes","2016","Brandenburg","","","","","1"
"Yes","2016","Saxony-Anhalt","","","","","1"
"Yes","2016","Thuringia","","","","","1"
"Yes","2016","Bremen","","","","","1"
"Yes","2016","North Rhine-Westphalia","","","","","1"
"No","2017","Schleswig-Holstein","871","0.919366825465243","0.902080490106421","0.936653160824065","2"
"No","2017","Hamburg","427","0.885614916219962","0.856779095076118","0.914450737363806","2"
"No","2017","Lower Saxony","2486","0.901436099026531","0.890211521515188","0.912660676537873","2"
"No","2017","Bremen","199","0.903997837841551","0.865069939841296","0.942925735841806","2"
"No","2017","North Rhine-Westphalia","4992","0.898579046847947","0.89064108586199","0.906517007833904","2"
"No","2017","Hesse","1636","0.907917066585964","0.894544721123168","0.92128941204876","2"
"No","2017","Rhineland-Palatinate,Saarland","1408","0.908354440704673","0.893911341362116","0.922797540047229","2"
"No","2017","Baden-Württemberg","2776","0.904607150144479","0.894173353636309","0.915040946652649","2"
"No","2017","Bavaria","3868","0.903013427391704","0.894103574676565","0.911923280106842","2"
"No","2017","Berlin","892","0.890788940437065","0.871418515847071","0.910159365027059","2"
"No","2017","Brandenburg","960","0.926216852145261","0.910351823301886","0.942081880988636","2"
"No","2017","Mecklenburg-Western Pomerania","538","0.930687720108061","0.910053232799891","0.95132220741623","2"
"No","2017","Saxony","1536","0.917439640047272","0.904216153755141","0.930663126339403","2"
"No","2017","Saxony-Anhalt","849","0.889248016081425","0.86905685411029","0.909439178052561","2"
"No","2017","Thuringia","907","0.917824745118479","0.900734721377776","0.934914768859182","2"
"Yes","2017","Hesse","160","0.0920829334140361","0.0787105879512398","0.105455278876832","1"
"Yes","2017","Rhineland-Palatinate,Saarland","125","0.0916455592953274","0.0772024599527711","0.106088658637884","1"
"Yes","2017","Baden-Württemberg","269","0.095392849855521","0.0849590533473507","0.105826646363691","1"
"Yes","2017","Bavaria","370","0.0969865726082962","0.0880767198931576","0.105896425323435","1"
"Yes","2017","Berlin","104","0.109211059562935","0.0898406349729408","0.128581484152929","1"
"Yes","2017","Schleswig-Holstein","82","0.0806331745347573","0.0633468391759352","0.0979195098935794","1"
"Yes","2017","Hamburg","41","0.114385083780038","0.0855492626361945","0.143220904923882","1"
"Yes","2017","Lower Saxony","223","0.0985639009734694","0.0873393234621267","0.109788478484812","1"
"Yes","2017","Bremen","21","","","","1"
"Yes","2017","North Rhine-Westphalia","564","0.101420953152053","0.0934829921660964","0.10935891413801","1"
"Yes","2017","Mecklenburg-Western Pomerania","44","0.0693122798919392","0.0486777925837697","0.0899467672001088","1"
"Yes","2017","Brandenburg","83","0.0737831478547386","0.0579181190113637","0.0896481766981135","1"
"Yes","2017","Saxony","128","0.0825603599527277","0.0693368736605968","0.0957838462448587","1"
"Yes","2017","Thuringia","85","0.0821752548815208","0.0650852311408181","0.0992652786222236","1"
"Yes","2017","Saxony-Anhalt","79","0.110751983918575","0.090560821947439","0.13094314588971","1"
"No","2018","Schleswig-Holstein","","","","","2"
"No","2018","Hamburg","","","","","2"
"No","2018","Lower Saxony","","","","","2"
"No","2018","Bremen","","","","","2"
"No","2018","North Rhine-Westphalia","","","","","2"
"No","2018","Hesse","","","","","2"
"No","2018","Rhineland-Palatinate,Saarland","","","","","2"
"No","2018","Baden-Württemberg","","","","","2"
"No","2018","Bavaria","","","","","2"
"No","2018","Berlin","","","","","2"
"No","2018","Brandenburg","","","","","2"
"No","2018","Mecklenburg-Western Pomerania","","","","","2"
"No","2018","Saxony","","","","","2"
"No","2018","Saxony-Anhalt","","","","","2"
"No","2018","Thuringia","","","","","2"
"Yes","2018","Hesse","","","","","1"
"Yes","2018","Rhineland-Palatinate,Saarland","","","","","1"
"Yes","2018","Baden-Württemberg","","","","","1"
"Yes","2018","Bavaria","","","","","1"
"Yes","2018","Berlin","","","","","1"
"Yes","2018","Hamburg","","","","","1"
"Yes","2018","Lower Saxony","","","","","1"
"Yes","2018","North Rhine-Westphalia","","","","","1"
"Yes","2018","Mecklenburg-Western Pomerania","","","","","1"
"Yes","2018","Saxony","","","","","1"
"Yes","2018","Schleswig-Holstein","","","","","1"
"Yes","2018","Thuringia","","","","","1"
"Yes","2018","Bremen","","","","","1"
"Yes","2018","Brandenburg","","","","","1"
"Yes","2018","Saxony-Anhalt","","","","","1"
"No","2019","Schleswig-Holstein","887","0.928738939379017","0.912482197008094","0.94499568174994","2"
"No","2019","Hamburg","490","0.917462555965504","0.894100870700184","0.940824241230825","2"
"No","2019","Lower Saxony","2290","0.899476449231742","0.887705818566438","0.911247079897045","2"
"No","2019","Bremen","204","0.896863679807794","0.856765838878479","0.936961520737109","2"
"No","2019","North Rhine-Westphalia","4883","0.896232603478456","0.888125062610573","0.904340144346339","2"
"No","2019","Hesse","1549","0.88780428424376","0.872880352081702","0.902728216405817","2"
"No","2019","Rhineland-Palatinate,Saarland","1342","0.906689702079269","0.891840829556259","0.921538574602278","2"
"No","2019","Baden-Württemberg","2557","0.891123632701523","0.879621179917403","0.902626085485644","2"
"No","2019","Bavaria","3632","0.907390229303705","0.898376297621144","0.916404160986267","2"
"No","2019","Berlin","932","0.901463370246948","0.883332347260526","0.919594393233371","2"
"No","2019","Brandenburg","1018","0.906732413943391","0.889686035413185","0.923778792473597","2"
"No","2019","Mecklenburg-Western Pomerania","564","0.906933324846103","0.883953395718939","0.929913253973266","2"
"No","2019","Saxony","1524","0.91487520717384","0.901393585401619","0.928356828946062","2"
"No","2019","Saxony-Anhalt","820","0.914415624812489","0.896098253565134","0.932732996059845","2"
"No","2019","Thuringia","853","0.917852547311629","0.900185758718503","0.935519335904756","2"
"Yes","2019","Hesse","169","0.11219571575624","0.0972717835941828","0.127119647918298","1"
"Yes","2019","Rhineland-Palatinate,Saarland","132","0.0933102979207314","0.0784614253977217","0.108159170443741","1"
"Yes","2019","Baden-Württemberg","260","0.108876367298477","0.097373914514356","0.120378820082597","1"
"Yes","2019","Bavaria","341","0.0926097706962946","0.083595839013733","0.101623702378856","1"
"Yes","2019","Berlin","106","0.0985366297530516","0.0804056067666288","0.116667652739474","1"
"Yes","2019","Hamburg","43","0.0825374440344957","0.0591757587691751","0.105899129299816","1"
"Yes","2019","Mecklenburg-Western Pomerania","50","0.0930666751538974","0.0700867460267336","0.116046604281061","1"
"Yes","2019","Schleswig-Holstein","75","0.0712610606209832","0.0550043182500603","0.087517802991906","1"
"Yes","2019","Thuringia","75","0.0821474526883704","0.0644806640952442","0.0998142412814967","1"
"Yes","2019","Lower Saxony","217","0.100523550768259","0.0887529201029548","0.112294181433562","1"
"Yes","2019","North Rhine-Westphalia","552","0.103767396521544","0.0956598556536616","0.111874937389427","1"
"Yes","2019","Saxony","122","0.0851247928261596","0.0716431710539377","0.0986064145983815","1"
"Yes","2019","Brandenburg","100","0.0932675860566091","0.0762212075264027","0.110313964586816","1"
"Yes","2019","Bremen","17","","","","1"
"Yes","2019","Saxony-Anhalt","76","0.0855843751875108","0.0672670039401552","0.103901746434866","1"
