"ple0011","year","e11103","sex","n","percent","lower_confidence","upper_confidence","value"
"Yes","2015","Part Time","Female","450","0.0846499162549249","0.0771755760385995","0.0921242564712502","1"
"Yes","2015","Not Working","Male","333","0.108197827301688","0.0978189760512517","0.118576678552124","1"
"Yes","2015","Not Working","Female","710","0.151846279329827","0.141964051512878","0.161728507146777","1"
"No","2016","Full Time","Male","","","","","2"
"No","2016","Full Time","Female","","","","","2"
"No","2016","Part Time","Male","","","","","2"
"No","2016","Part Time","Female","","","","","2"
"No","2016","Not Working","Male","","","","","2"
"No","2016","Not Working","Female","","","","","2"
"Yes","2016","Full Time","Male","","","","","1"
"Yes","2016","Full Time","Female","","","","","1"
"Yes","2016","Part Time","Male","","","","","1"
"Yes","2016","Part Time","Female","","","","","1"
"Yes","2016","Not Working","Male","","","","","1"
"Yes","2016","Not Working","Female","","","","","1"
"No","2017","Full Time","Male","6299","0.943915612240505","0.938397634482306","0.949433589998704","2"
"No","2017","Full Time","Female","3406","0.911546259341604","0.902433683967618","0.920658834715591","2"
"No","2017","Part Time","Male","1927","0.931738766899132","0.920887681337645","0.942589852460618","2"
"No","2017","Part Time","Female","5127","0.90825096758779","0.900693714554449","0.915808220621131","2"
"No","2017","Not Working","Male","3232","0.890762098087367","0.880551032849058","0.900973163325676","2"
"No","2017","Not Working","Female","4354","0.846870231697111","0.836937158129625","0.856803305264598","2"
"Yes","2017","Full Time","Male","380","0.0560843877594951","0.0505664100012958","0.0616023655176945","1"
"Yes","2017","Full Time","Female","324","0.0884537406583955","0.0793411652844092","0.0975663160323817","1"
"Yes","2017","Part Time","Male","148","0.0682612331008683","0.0574101475393818","0.0791123186623549","1"
"Yes","2017","Part Time","Female","478","0.0917490324122096","0.0841917793788685","0.0993062854455507","1"
"Yes","2017","Not Working","Male","353","0.109237901912633","0.0990268366743241","0.119448967150942","1"
"Yes","2017","Not Working","Female","695","0.153129768302889","0.143196694735402","0.163062841870375","1"
"No","2018","Full Time","Male","","","","","2"
"No","2018","Full Time","Female","","","","","2"
"No","2018","Part Time","Male","","","","","2"
"No","2018","Part Time","Female","","","","","2"
"No","2018","Not Working","Male","","","","","2"
"No","2018","Not Working","Female","","","","","2"
"Yes","2018","Full Time","Male","","","","","1"
"Yes","2018","Full Time","Female","","","","","1"
"Yes","2018","Part Time","Male","","","","","1"
"Yes","2018","Part Time","Female","","","","","1"
"Yes","2018","Not Working","Male","","","","","1"
"Yes","2018","Not Working","Female","","","","","1"
"No","2019","Full Time","Male","6410","0.938760199168219","0.933067198360689","0.944453199975749","2"
"No","2019","Full Time","Female","3414","0.919539908903515","0.910781412898356","0.928298404908674","2"
"No","2019","Part Time","Male","1862","0.911064790694282","0.898648512666396","0.923481068722168","2"
"No","2019","Part Time","Female","4774","0.912757153809993","0.905099039667648","0.920415267952338","2"
"No","2019","Not Working","Male","3138","0.883088458171874","0.872473762247004","0.893703154096745","2"
"No","2019","Not Working","Female","3940","0.843904042257229","0.833412165003117","0.854395919511341","2"
"Yes","2019","Full Time","Male","404","0.0612398008317815","0.0555468000242516","0.0669328016393113","1"
"Yes","2019","Full Time","Female","291","0.0804600910964847","0.0717015950913257","0.0892185871016437","1"
"Yes","2019","Part Time","Male","157","0.0889352093057178","0.0765189312778321","0.101351487333604","1"
"Yes","2019","Part Time","Female","442","0.0872428461900069","0.0795847320476615","0.0949009603323522","1"
"Yes","2019","Not Working","Female","657","0.156095957742771","0.145604080488659","0.166587834996883","1"
"Yes","2019","Not Working","Male","382","0.116911541828126","0.106296845903255","0.127526237752996","1"
