"ple0011","year","bula_h","sex","n","percent","lower_confidence","upper_confidence"
"Yes","2012","Rhineland-Palatinate,Saarland","Female","","","",""
"Yes","2012","Baden-Württemberg","Male","","","",""
"Yes","2012","Baden-Württemberg","Female","","","",""
"Yes","2012","Bavaria","Male","","","",""
"Yes","2012","Bavaria","Female","","","",""
"Yes","2012","Berlin","Male","","","",""
"Yes","2012","Berlin","Female","","","",""
"Yes","2012","Brandenburg","Male","","","",""
"Yes","2012","Brandenburg","Female","","","",""
"Yes","2012","Mecklenburg-Western Pomerania","Male","","","",""
"Yes","2012","Mecklenburg-Western Pomerania","Female","","","",""
"Yes","2012","Saxony","Male","","","",""
"Yes","2012","Saxony","Female","","","",""
"Yes","2012","Saxony-Anhalt","Male","","","",""
"Yes","2012","Saxony-Anhalt","Female","","","",""
"Yes","2012","Thuringia","Male","","","",""
"Yes","2012","Thuringia","Female","","","",""
"Yes","2013","Schleswig-Holstein","Male","24","","",""
"Yes","2013","Schleswig-Holstein","Female","36","1","1","1"
"Yes","2013","Hamburg","Male","13","","",""
"Yes","2013","Hamburg","Female","14","","",""
"Yes","2013","Lower Saxony","Male","57","1","1","1"
"Yes","2013","Lower Saxony","Female","96","1","1","1"
"Yes","2013","Bremen","Male","6","","",""
"Yes","2013","Bremen","Female","2","","",""
"Yes","2013","North Rhine-Westphalia","Male","155","1","1","1"
"Yes","2013","North Rhine-Westphalia","Female","239","1","1","1"
"Yes","2013","Hesse","Male","34","1","1","1"
"Yes","2013","Hesse","Female","91","1","1","1"
"Yes","2013","Rhineland-Palatinate,Saarland","Male","35","1","1","1"
"Yes","2013","Rhineland-Palatinate,Saarland","Female","76","1","1","1"
"Yes","2013","Baden-Württemberg","Male","80","1","1","1"
"Yes","2013","Baden-Württemberg","Female","109","1","1","1"
"Yes","2013","Bavaria","Male","96","1","1","1"
"Yes","2013","Bavaria","Female","164","1","1","1"
"Yes","2013","Berlin","Male","28","","",""
"Yes","2013","Berlin","Female","46","1","1","1"
"Yes","2013","Brandenburg","Male","21","","",""
"Yes","2013","Brandenburg","Female","40","1","1","1"
"Yes","2013","Mecklenburg-Western Pomerania","Male","11","","",""
"Yes","2013","Mecklenburg-Western Pomerania","Female","35","1","1","1"
"Yes","2013","Saxony","Male","35","1","1","1"
"Yes","2013","Saxony","Female","80","1","1","1"
"Yes","2013","Saxony-Anhalt","Male","21","","",""
"Yes","2013","Saxony-Anhalt","Female","45","1","1","1"
"Yes","2013","Thuringia","Male","22","","",""
"Yes","2013","Thuringia","Female","42","1","1","1"
"Yes","2014","Schleswig-Holstein","Male","","","",""
"Yes","2014","Schleswig-Holstein","Female","","","",""
"Yes","2014","Hamburg","Male","","","",""
"Yes","2014","Hamburg","Female","","","",""
"Yes","2014","Lower Saxony","Male","","","",""
"Yes","2014","Lower Saxony","Female","","","",""
"Yes","2014","Bremen","Male","","","",""
"Yes","2014","Bremen","Female","","","",""
"Yes","2014","North Rhine-Westphalia","Male","","","",""
"Yes","2014","North Rhine-Westphalia","Female","","","",""
"Yes","2014","Hesse","Male","","","",""
"Yes","2014","Hesse","Female","","","",""
"Yes","2014","Rhineland-Palatinate,Saarland","Male","","","",""
"Yes","2014","Rhineland-Palatinate,Saarland","Female","","","",""
"Yes","2014","Baden-Württemberg","Male","","","",""
"Yes","2014","Baden-Württemberg","Female","","","",""
"Yes","2014","Bavaria","Male","","","",""
"Yes","2014","Bavaria","Female","","","",""
"Yes","2014","Berlin","Male","","","",""
"Yes","2014","Berlin","Female","","","",""
"Yes","2014","Brandenburg","Male","","","",""
"Yes","2014","Brandenburg","Female","","","",""
"Yes","2014","Mecklenburg-Western Pomerania","Male","","","",""
"Yes","2014","Mecklenburg-Western Pomerania","Female","","","",""
"Yes","2014","Saxony","Male","","","",""
"Yes","2014","Saxony","Female","","","",""
"Yes","2014","Saxony-Anhalt","Male","","","",""
"Yes","2014","Saxony-Anhalt","Female","","","",""
"Yes","2014","Thuringia","Male","","","",""
"Yes","2014","Thuringia","Female","","","",""
"Yes","2015","Schleswig-Holstein","Male","24","","",""
"Yes","2015","Schleswig-Holstein","Female","52","1","1","1"
"Yes","2015","Hamburg","Male","11","","",""
"Yes","2015","Hamburg","Female","24","","",""
"Yes","2015","Lower Saxony","Male","63","1","1","1"
"Yes","2015","Lower Saxony","Female","125","1","1","1"
"Yes","2015","Bremen","Male","10","","",""
"Yes","2015","Bremen","Female","13","","",""
"Yes","2015","North Rhine-Westphalia","Male","194","1","1","1"
"Yes","2015","North Rhine-Westphalia","Female","312","1","1","1"
"Yes","2015","Hesse","Male","48","1","1","1"
"Yes","2015","Hesse","Female","104","1","1","1"
"Yes","2015","Rhineland-Palatinate,Saarland","Male","41","1","1","1"
"Yes","2015","Rhineland-Palatinate,Saarland","Female","75","1","1","1"
"Yes","2015","Baden-Württemberg","Male","91","1","1","1"
"Yes","2015","Baden-Württemberg","Female","156","1","1","1"
"Yes","2015","Bavaria","Male","127","1","1","1"
"Yes","2015","Bavaria","Female","215","1","1","1"
"Yes","2015","Berlin","Male","38","1","1","1"
"Yes","2015","Berlin","Female","48","1","1","1"
"Yes","2015","Brandenburg","Male","20","","",""
"Yes","2015","Brandenburg","Female","56","1","1","1"
"Yes","2015","Mecklenburg-Western Pomerania","Male","15","","",""
"Yes","2015","Mecklenburg-Western Pomerania","Female","47","1","1","1"
"Yes","2015","Saxony","Male","35","1","1","1"
"Yes","2015","Saxony","Female","80","1","1","1"
"Yes","2015","Saxony-Anhalt","Male","36","1","1","1"
"Yes","2015","Saxony-Anhalt","Female","55","1","1","1"
"Yes","2015","Thuringia","Male","28","","",""
"Yes","2015","Thuringia","Female","56","1","1","1"
"Yes","2016","Schleswig-Holstein","Male","","","",""
"Yes","2016","Schleswig-Holstein","Female","","","",""
"Yes","2016","Hamburg","Male","","","",""
"Yes","2016","Hamburg","Female","","","",""
"Yes","2016","Lower Saxony","Male","","","",""
"Yes","2016","Lower Saxony","Female","","","",""
"Yes","2016","Bremen","Male","","","",""
"Yes","2016","Bremen","Female","","","",""
"Yes","2016","North Rhine-Westphalia","Male","","","",""
"Yes","2016","North Rhine-Westphalia","Female","","","",""
"Yes","2016","Hesse","Male","","","",""
"Yes","2016","Hesse","Female","","","",""
"Yes","2016","Rhineland-Palatinate,Saarland","Male","","","",""
"Yes","2016","Rhineland-Palatinate,Saarland","Female","","","",""
"Yes","2016","Baden-Württemberg","Male","","","",""
"Yes","2016","Baden-Württemberg","Female","","","",""
"Yes","2016","Bavaria","Male","","","",""
"Yes","2016","Bavaria","Female","","","",""
"Yes","2016","Berlin","Male","","","",""
"Yes","2016","Berlin","Female","","","",""
"Yes","2016","Brandenburg","Male","","","",""
"Yes","2016","Brandenburg","Female","","","",""
"Yes","2016","Mecklenburg-Western Pomerania","Male","","","",""
"Yes","2016","Mecklenburg-Western Pomerania","Female","","","",""
"Yes","2016","Saxony","Male","","","",""
"Yes","2016","Saxony","Female","","","",""
"Yes","2016","Saxony-Anhalt","Male","","","",""
"Yes","2016","Saxony-Anhalt","Female","","","",""
"Yes","2016","Thuringia","Male","","","",""
"Yes","2016","Thuringia","Female","","","",""
"Yes","2017","Schleswig-Holstein","Male","27","","",""
"Yes","2017","Schleswig-Holstein","Female","55","1","1","1"
"Yes","2017","Hamburg","Male","17","","",""
"Yes","2017","Hamburg","Female","24","","",""
"Yes","2017","Lower Saxony","Male","86","1","1","1"
"Yes","2017","Lower Saxony","Female","137","1","1","1"
"Yes","2017","Bremen","Male","11","","",""
"Yes","2017","Bremen","Female","10","","",""
"Yes","2017","North Rhine-Westphalia","Male","226","1","1","1"
"Yes","2017","North Rhine-Westphalia","Female","338","1","1","1"
"Yes","2017","Hesse","Male","58","1","1","1"
"Yes","2017","Hesse","Female","102","1","1","1"
"Yes","2017","Rhineland-Palatinate,Saarland","Male","46","1","1","1"
"Yes","2017","Rhineland-Palatinate,Saarland","Female","79","1","1","1"
"Yes","2017","Baden-Württemberg","Male","92","1","1","1"
"Yes","2017","Baden-Württemberg","Female","177","1","1","1"
"Yes","2017","Bavaria","Male","135","1","1","1"
"Yes","2017","Bavaria","Female","235","1","1","1"
"Yes","2017","Berlin","Male","39","1","1","1"
"Yes","2017","Berlin","Female","65","1","1","1"
"Yes","2017","Brandenburg","Male","29","","",""
"Yes","2017","Brandenburg","Female","54","1","1","1"
"Yes","2017","Mecklenburg-Western Pomerania","Male","14","","",""
"Yes","2017","Mecklenburg-Western Pomerania","Female","30","1","1","1"
"Yes","2017","Saxony","Male","47","1","1","1"
"Yes","2017","Saxony","Female","81","1","1","1"
"Yes","2017","Saxony-Anhalt","Male","26","","",""
"Yes","2017","Saxony-Anhalt","Female","53","1","1","1"
"Yes","2017","Thuringia","Male","28","","",""
"Yes","2017","Thuringia","Female","57","1","1","1"
"Yes","2018","Schleswig-Holstein","Male","","","",""
"Yes","2018","Schleswig-Holstein","Female","","","",""
"Yes","2018","Hamburg","Male","","","",""
"Yes","2018","Hamburg","Female","","","",""
"Yes","2018","Lower Saxony","Male","","","",""
"Yes","2018","Lower Saxony","Female","","","",""
"Yes","2018","Bremen","Male","","","",""
"Yes","2018","Bremen","Female","","","",""
"Yes","2018","North Rhine-Westphalia","Male","","","",""
"Yes","2018","North Rhine-Westphalia","Female","","","",""
"Yes","2018","Hesse","Male","","","",""
"Yes","2018","Hesse","Female","","","",""
"Yes","2018","Rhineland-Palatinate,Saarland","Male","","","",""
"Yes","2018","Rhineland-Palatinate,Saarland","Female","","","",""
"Yes","2018","Baden-Württemberg","Male","","","",""
"Yes","2018","Baden-Württemberg","Female","","","",""
"Yes","2018","Bavaria","Male","","","",""
"Yes","2018","Bavaria","Female","","","",""
"Yes","2018","Berlin","Male","","","",""
"Yes","2018","Berlin","Female","","","",""
"Yes","2018","Brandenburg","Male","","","",""
"Yes","2018","Brandenburg","Female","","","",""
"Yes","2018","Mecklenburg-Western Pomerania","Male","","","",""
"Yes","2018","Mecklenburg-Western Pomerania","Female","","","",""
"Yes","2018","Saxony","Male","","","",""
"Yes","2018","Saxony","Female","","","",""
"Yes","2018","Saxony-Anhalt","Male","","","",""
"Yes","2018","Saxony-Anhalt","Female","","","",""
"Yes","2018","Thuringia","Male","","","",""
"Yes","2018","Thuringia","Female","","","",""
"Yes","2019","Schleswig-Holstein","Male","32","1","1","1"
"Yes","2019","Schleswig-Holstein","Female","43","1","1","1"
"Yes","2019","Hamburg","Male","17","","",""
"Yes","2019","Hamburg","Female","26","","",""
"Yes","2019","Lower Saxony","Male","93","1","1","1"
"Yes","2019","Lower Saxony","Female","124","1","1","1"
"Yes","2019","Bremen","Male","6","","",""
"Yes","2019","Bremen","Female","11","","",""
"Yes","2019","North Rhine-Westphalia","Male","233","1","1","1"
"Yes","2019","North Rhine-Westphalia","Female","318","1","1","1"
"Yes","2019","Hesse","Male","67","1","1","1"
"Yes","2019","Hesse","Female","102","1","1","1"
"Yes","2019","Rhineland-Palatinate,Saarland","Male","42","1","1","1"
"Yes","2019","Rhineland-Palatinate,Saarland","Female","90","1","1","1"
"Yes","2019","Baden-Württemberg","Male","104","1","1","1"
"Yes","2019","Baden-Württemberg","Female","156","1","1","1"
"Yes","2019","Bavaria","Male","143","1","1","1"
"Yes","2019","Bavaria","Female","198","1","1","1"
"Yes","2019","Berlin","Male","51","1","1","1"
"Yes","2019","Berlin","Female","54","1","1","1"
"Yes","2019","Brandenburg","Male","34","1","1","1"
"Yes","2019","Brandenburg","Female","66","1","1","1"
"Yes","2019","Mecklenburg-Western Pomerania","Male","20","","",""
"Yes","2019","Mecklenburg-Western Pomerania","Female","30","1","1","1"
"Yes","2019","Saxony","Male","45","1","1","1"
"Yes","2019","Saxony","Female","77","1","1","1"
"Yes","2019","Saxony-Anhalt","Male","29","","",""
"Yes","2019","Saxony-Anhalt","Female","47","1","1","1"
"Yes","2019","Thuringia","Male","27","","",""
"Yes","2019","Thuringia","Female","48","1","1","1"
