"ple0011","year","age_gr","migback","n","percent","lower_confidence","upper_confidence","value"
"No","2015","35-65 y.","direct migration background","2536","0.882876366974893","0.870995223020767","0.894757510929019","2"
"No","2015","35-65 y.","indirect migration background","619","0.923503707804709","0.903378044444741","0.943629371164678","2"
"No","2015","66 and older","no migration background","4002","0.87646106896042","0.866867169675351","0.88605496824549","2"
"No","2015","66 and older","direct migration background","370","0.855127825028642","0.821743533613526","0.888512116443757","2"
"No","2015","66 and older","indirect migration background","5","","","","2"
"Yes","2015","16-34 y.","no migration background","135","0.0288345190663626","0.0234656817018611","0.0342033564308642","1"
"Yes","2015","16-34 y.","direct migration background","36","0.0259024173902134","0.0164289798802117","0.0353758549002152","1"
"Yes","2015","16-34 y.","indirect migration background","44","0.0451496961471785","0.0320016748842606","0.0582977174100964","1"
"Yes","2015","35-65 y.","no migration background","1081","0.104227031762022","0.0985078627066265","0.109946200817417","1"
"Yes","2015","35-65 y.","direct migration background","278","0.117123633025107","0.105242489070981","0.129004776979233","1"
"Yes","2015","66 and older","indirect migration background","","","","","1"
"Yes","2015","66 and older","direct migration background","57","0.144872174971358","0.111487883556243","0.178256466386474","1"
"Yes","2015","35-65 y.","indirect migration background","51","0.0764962921952908","0.0563706288353224","0.0966219555552592","1"
"Yes","2015","66 and older","no migration background","517","0.12353893103958","0.11394503175451","0.133132830324649","1"
"No","2016","16-34 y.","direct migration background","","","","","2"
"No","2016","16-34 y.","indirect migration background","","","","","2"
"No","2016","35-65 y.","no migration background","","","","","2"
"No","2016","16-34 y.","no migration background","","","","","2"
"No","2016","35-65 y.","direct migration background","","","","","2"
"No","2016","35-65 y.","indirect migration background","","","","","2"
"No","2016","66 and older","no migration background","","","","","2"
"No","2016","66 and older","direct migration background","","","","","2"
"No","2016","66 and older","indirect migration background","","","","","2"
"Yes","2016","16-34 y.","no migration background","","","","","1"
"Yes","2016","16-34 y.","direct migration background","","","","","1"
"Yes","2016","16-34 y.","indirect migration background","","","","","1"
"Yes","2016","35-65 y.","no migration background","","","","","1"
"Yes","2016","35-65 y.","direct migration background","","","","","1"
"Yes","2016","35-65 y.","indirect migration background","","","","","1"
"Yes","2016","66 and older","no migration background","","","","","1"
"Yes","2016","66 and older","direct migration background","","","","","1"
"Yes","2016","66 and older","indirect migration background","","","","","1"
"No","2017","16-34 y.","no migration background","3921","0.962108611865843","0.956261378515402","0.967955845216284","2"
"No","2017","16-34 y.","direct migration background","1137","0.969089798959431","0.959189530563943","0.978990067354919","2"
"No","2017","16-34 y.","indirect migration background","932","0.948194263209525","0.934282461712736","0.962106064706314","2"
"No","2017","35-65 y.","no migration background","10508","0.894500732290728","0.888925085344631","0.900076379236825","2"
"No","2017","35-65 y.","direct migration background","2732","0.872256027363929","0.86042889175826","0.884083162969598","2"
"No","2017","35-65 y.","indirect migration background","637","0.875180450114925","0.85110530476036","0.89925559546949","2"
"No","2017","66 and older","no migration background","4096","0.884455733627906","0.875200542048068","0.893710925207743","2"
"No","2017","66 and older","direct migration background","368","0.850149808575722","0.816569892377564","0.883729724773881","2"
"No","2017","66 and older","indirect migration background","14","","","","2"
"Yes","2017","16-34 y.","no migration background","175","0.0378913881341569","0.0320441547837159","0.043738621484598","1"
"Yes","2017","16-34 y.","direct migration background","37","0.0309102010405692","0.021009932645081","0.0408104694360575","1"
"Yes","2017","16-34 y.","indirect migration background","43","0.0518057367904748","0.0378939352936859","0.0657175382872637","1"
"Yes","2017","35-65 y.","no migration background","1153","0.105499267709272","0.0999236207631754","0.111074914655369","1"
"Yes","2017","66 and older","direct migration background","66","0.149850191424278","0.116270275226119","0.183430107622437","1"
"Yes","2017","35-65 y.","direct migration background","328","0.127743972636071","0.115916837030402","0.13957110824174","1"
"Yes","2017","35-65 y.","indirect migration background","87","0.124819549885075","0.10074440453051","0.14889469523964","1"
"Yes","2017","66 and older","no migration background","487","0.115544266372094","0.106289074792257","0.124799457951932","1"
"Yes","2017","66 and older","indirect migration background","2","","","","1"
"No","2018","16-34 y.","no migration background","","","","","2"
"No","2018","16-34 y.","direct migration background","","","","","2"
"No","2018","16-34 y.","indirect migration background","","","","","2"
"No","2018","35-65 y.","no migration background","","","","","2"
"No","2018","35-65 y.","direct migration background","","","","","2"
"No","2018","35-65 y.","indirect migration background","","","","","2"
"No","2018","66 and older","no migration background","","","","","2"
"No","2018","66 and older","direct migration background","","","","","2"
"No","2018","66 and older","indirect migration background","","","","","2"
"Yes","2018","35-65 y.","no migration background","","","","","1"
"Yes","2018","16-34 y.","no migration background","","","","","1"
"Yes","2018","16-34 y.","direct migration background","","","","","1"
"Yes","2018","16-34 y.","indirect migration background","","","","","1"
"Yes","2018","35-65 y.","direct migration background","","","","","1"
"Yes","2018","35-65 y.","indirect migration background","","","","","1"
"Yes","2018","66 and older","no migration background","","","","","1"
"Yes","2018","66 and older","direct migration background","","","","","1"
"Yes","2018","66 and older","indirect migration background","","","","","1"
"No","2019","16-34 y.","no migration background","3583","0.951886325135403","0.945044113367743","0.958728536903063","2"
"No","2019","16-34 y.","direct migration background","783","0.956403877103359","0.942376370343305","0.970431383863414","2"
"No","2019","16-34 y.","indirect migration background","843","0.952584062831353","0.938574138696937","0.96659398696577","2"
"No","2019","35-65 y.","no migration background","10636","0.893415482068879","0.887840862809595","0.898990101328164","2"
"No","2019","35-65 y.","direct migration background","2335","0.882296473680521","0.869945128664086","0.894647818696957","2"
"No","2019","35-65 y.","indirect migration background","704","0.900056253924163","0.879154992945635","0.920957514902692","2"
"No","2019","66 and older","no migration background","4260","0.8796310235988","0.87040751255984","0.888854534637761","2"
"No","2019","66 and older","direct migration background","368","0.846995560962645","0.812969909752841","0.881021212172449","2"
"No","2019","66 and older","indirect migration background","33","0.964516274004805","0.904084376763769","1.02494817124584","2"
"Yes","2019","35-65 y.","no migration background","1135","0.106584517931121","0.101009898671836","0.112159137190405","1"
"Yes","2019","66 and older","direct migration background","62","0.153004439037355","0.118978787827551","0.187030090247159","1"
"Yes","2019","16-34 y.","no migration background","175","0.048113674864597","0.0412714630969372","0.0549558866322567","1"
"Yes","2019","16-34 y.","direct migration background","31","0.0435961228966406","0.0295686161365863","0.0576236296566949","1"
"Yes","2019","16-34 y.","indirect migration background","41","0.0474159371686468","0.0334060130342303","0.0614258613030633","1"
"Yes","2019","35-65 y.","direct migration background","280","0.117703526319479","0.105352181303043","0.130054871335914","1"
"Yes","2019","35-65 y.","indirect migration background","87","0.0999437460758367","0.079042485097308","0.120845007054365","1"
"Yes","2019","66 and older","no migration background","521","0.1203689764012","0.11114546536224","0.12959248744016","1"
"Yes","2019","66 and older","indirect migration background","3","","","","1"
