"ple0011","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Yes","2011","Couple + C. GT 16 ","higher vocational","16","","","","1"
"Yes","2011","Couple + C. GT 16 ","higher education","39","0.0718213276177915","0.0508450169920961","0.0927976382434868","1"
"Yes","2011","Couple + C. LE and GT 16","in school","","","","","1"
"Yes","2011","Couple + C. LE and GT 16","inadequately","","","","","1"
"Yes","2011","Couple + C. LE and GT 16","general elemantary","6","","","","1"
"Yes","2011","Couple + C. LE and GT 16","middle vocational","43","0.0651948594228211","0.0447664815322764","0.0856232373133659","1"
"Yes","2011","Couple + C. LE and GT 16","vocational + Abi","4","","","","1"
"Yes","2011","Couple + C. LE and GT 16","higher vocational","3","","","","1"
"Yes","2011","Couple + C. LE and GT 16","higher education","14","","","","1"
"No","2012","1-pers.-HH","vocational + Abi","","","","","2"
"No","2012","Single parent ","in school","","","","","2"
"No","2012","Couple + C. LE 16 ","middle vocational","","","","","2"
"No","2012","Couple + C. LE 16 ","vocational + Abi","","","","","2"
"No","2012","Couple + C. LE 16 ","higher vocational","","","","","2"
"No","2012","Couple + C. LE 16 ","higher education","","","","","2"
"No","2012","Couple + C. GT 16 ","in school","","","","","2"
"No","2012","Couple + C. GT 16 ","inadequately","","","","","2"
"No","2012","Couple + C. GT 16 ","general elemantary","","","","","2"
"No","2012","Couple + C. GT 16 ","middle vocational","","","","","2"
"No","2012","Couple + C. GT 16 ","vocational + Abi","","","","","2"
"No","2012","Couple + C. GT 16 ","higher vocational","","","","","2"
"No","2012","Couple + C. GT 16 ","higher education","","","","","2"
"No","2012","Couple + C. LE and GT 16","in school","","","","","2"
"No","2012","Couple + C. LE and GT 16","inadequately","","","","","2"
"No","2012","Couple + C. LE and GT 16","general elemantary","","","","","2"
"No","2012","Couple + C. LE and GT 16","middle vocational","","","","","2"
"No","2012","1-pers.-HH","in school","","","","","2"
"No","2012","1-pers.-HH","inadequately","","","","","2"
"No","2012","1-pers.-HH","general elemantary","","","","","2"
"No","2012","1-pers.-HH","middle vocational","","","","","2"
"No","2012","(Married) couple without C. ","middle vocational","","","","","2"
"No","2012","(Married) couple without C. ","vocational + Abi","","","","","2"
"No","2012","(Married) couple without C. ","higher vocational","","","","","2"
"No","2012","(Married) couple without C. ","higher education","","","","","2"
"No","2012","Single parent ","higher education","","","","","2"
"No","2012","Couple + C. LE 16 ","in school","","","","","2"
"No","2012","Couple + C. LE 16 ","inadequately","","","","","2"
"No","2012","Couple + C. LE 16 ","general elemantary","","","","","2"
"No","2012","Couple + C. LE and GT 16","vocational + Abi","","","","","2"
"No","2012","Couple + C. LE and GT 16","higher vocational","","","","","2"
"No","2012","Couple + C. LE and GT 16","higher education","","","","","2"
"No","2012","1-pers.-HH","higher vocational","","","","","2"
"No","2012","1-pers.-HH","higher education","","","","","2"
"No","2012","(Married) couple without C. ","in school","","","","","2"
"No","2012","(Married) couple without C. ","inadequately","","","","","2"
"No","2012","(Married) couple without C. ","general elemantary","","","","","2"
"No","2012","Single parent ","inadequately","","","","","2"
"No","2012","Single parent ","general elemantary","","","","","2"
"No","2012","Single parent ","middle vocational","","","","","2"
"No","2012","Single parent ","vocational + Abi","","","","","2"
"No","2012","Single parent ","higher vocational","","","","","2"
"Yes","2012","1-pers.-HH","in school","","","","","1"
"Yes","2012","1-pers.-HH","inadequately","","","","","1"
"Yes","2012","1-pers.-HH","general elemantary","","","","","1"
"Yes","2012","1-pers.-HH","middle vocational","","","","","1"
"Yes","2012","1-pers.-HH","vocational + Abi","","","","","1"
"Yes","2012","1-pers.-HH","higher vocational","","","","","1"
"Yes","2012","1-pers.-HH","higher education","","","","","1"
"Yes","2012","(Married) couple without C. ","in school","","","","","1"
"Yes","2012","(Married) couple without C. ","inadequately","","","","","1"
"Yes","2012","(Married) couple without C. ","general elemantary","","","","","1"
"Yes","2012","(Married) couple without C. ","middle vocational","","","","","1"
"Yes","2012","(Married) couple without C. ","vocational + Abi","","","","","1"
"Yes","2012","(Married) couple without C. ","higher vocational","","","","","1"
"Yes","2012","(Married) couple without C. ","higher education","","","","","1"
"Yes","2012","Single parent ","in school","","","","","1"
"Yes","2012","Single parent ","inadequately","","","","","1"
"Yes","2012","Single parent ","general elemantary","","","","","1"
"Yes","2012","Single parent ","middle vocational","","","","","1"
"Yes","2012","Single parent ","vocational + Abi","","","","","1"
"Yes","2012","Single parent ","higher vocational","","","","","1"
"Yes","2012","Single parent ","higher education","","","","","1"
"Yes","2012","Couple + C. LE 16 ","in school","","","","","1"
"Yes","2012","Couple + C. LE 16 ","inadequately","","","","","1"
"Yes","2012","Couple + C. LE 16 ","general elemantary","","","","","1"
"Yes","2012","Couple + C. LE 16 ","middle vocational","","","","","1"
"Yes","2012","Couple + C. LE 16 ","vocational + Abi","","","","","1"
"Yes","2012","Couple + C. LE 16 ","higher vocational","","","","","1"
"Yes","2012","Couple + C. LE 16 ","higher education","","","","","1"
"Yes","2012","Couple + C. GT 16 ","in school","","","","","1"
"Yes","2012","Couple + C. GT 16 ","inadequately","","","","","1"
"Yes","2012","Couple + C. GT 16 ","general elemantary","","","","","1"
"Yes","2012","Couple + C. GT 16 ","middle vocational","","","","","1"
"Yes","2012","Couple + C. GT 16 ","vocational + Abi","","","","","1"
"Yes","2012","Couple + C. GT 16 ","higher vocational","","","","","1"
"Yes","2012","Couple + C. GT 16 ","higher education","","","","","1"
"Yes","2012","Couple + C. LE and GT 16","in school","","","","","1"
"Yes","2012","Couple + C. LE and GT 16","inadequately","","","","","1"
"Yes","2012","Couple + C. LE and GT 16","general elemantary","","","","","1"
"Yes","2012","Couple + C. LE and GT 16","middle vocational","","","","","1"
"Yes","2012","Couple + C. LE and GT 16","vocational + Abi","","","","","1"
"Yes","2012","Couple + C. LE and GT 16","higher vocational","","","","","1"
"Yes","2012","Couple + C. LE and GT 16","higher education","","","","","1"
"No","2013","1-pers.-HH","in school","1","","","","2"
"No","2013","1-pers.-HH","inadequately","41","0.923828265188326","0.847989420529669","0.999667109846983","2"
"No","2013","1-pers.-HH","general elemantary","361","0.822763296560613","0.787001006412516","0.858525586708709","2"
"No","2013","1-pers.-HH","middle vocational","1499","0.853086607951168","0.836495306984025","0.869677908918311","2"
"No","2013","1-pers.-HH","vocational + Abi","187","0.904463855275777","0.864322323145718","0.944605387405835","2"
"No","2013","(Married) couple without C. ","middle vocational","3530","0.897315839337355","0.88783406141269","0.906797617262021","2"
"No","2013","(Married) couple without C. ","vocational + Abi","314","0.904438683422607","0.873550732692066","0.935326634153149","2"
"No","2013","(Married) couple without C. ","higher vocational","552","0.911433220466317","0.888774912503412","0.934091528429221","2"
"No","2013","(Married) couple without C. ","higher education","1873","0.911616602098445","0.899335117364922","0.923898086831968","2"
"No","2013","Single parent ","in school","50","0.970959761604478","0.924874324844037","1.01704519836492","2"
"No","2013","Single parent ","higher education","156","0.890268631882035","0.84342225925442","0.937115004509649","2"
"No","2013","Couple + C. LE 16 ","in school","1","","","","2"
"No","2013","Couple + C. LE 16 ","inadequately","26","","","","2"
"No","2013","Couple + C. LE 16 ","general elemantary","169","0.971177242521331","0.946667509093147","0.995686975949515","2"
"No","2013","Couple + C. LE 16 ","middle vocational","1221","0.941531111951156","0.928702600027615","0.954359623874698","2"
"No","2013","Couple + C. LE 16 ","vocational + Abi","242","0.859301620891536","0.816707910761965","0.901895331021107","2"
"No","2013","Couple + C. LE 16 ","higher vocational","225","0.955270541347969","0.928953689740168","0.981587392955771","2"
"No","2013","Couple + C. LE 16 ","higher education","738","0.963226009068934","0.949932574226929","0.97651944391094","2"
"No","2013","Couple + C. GT 16 ","in school","113","0.980374014578995","0.954911147846256","1.00583688131173","2"
"No","2013","Couple + C. GT 16 ","inadequately","17","","","","2"
"No","2013","Couple + C. GT 16 ","general elemantary","234","0.938285328399988","0.908396417431583","0.968174239368394","2"
"No","2013","Couple + C. GT 16 ","middle vocational","1250","0.922616006261714","0.908388967798665","0.936843044724764","2"
"No","2013","Couple + C. GT 16 ","vocational + Abi","129","0.876856766467925","0.823555040942282","0.930158491993567","2"
"No","2013","Couple + C. GT 16 ","higher vocational","155","0.911500202489924","0.868552199625523","0.954448205354325","2"
"No","2013","Couple + C. GT 16 ","higher education","458","0.92772771045345","0.904916850271705","0.950538570635195","2"
"No","2013","Couple + C. LE and GT 16","in school","80","0.988705885088547","0.965693308745845","1.01171846143125","2"
"No","2013","Couple + C. LE and GT 16","inadequately","12","","","","2"
"No","2013","Couple + C. LE and GT 16","general elemantary","119","0.986042507332623","0.965393994815572","1.00669101984967","2"
"No","2013","Couple + C. LE and GT 16","middle vocational","365","0.935159367065795","0.91081389204565","0.95950484208594","2"
"No","2013","Couple + C. LE and GT 16","vocational + Abi","60","0.960753110611239","0.913546813768468","1.00795940745401","2"
"No","2013","Couple + C. LE and GT 16","higher vocational","66","0.869442731133359","0.791074519657983","0.947810942608735","2"
"No","2013","Couple + C. LE and GT 16","higher education","148","0.948680050650212","0.913831018251625","0.983529083048798","2"
"No","2013","1-pers.-HH","higher vocational","180","0.851766800781798","0.80276573777631","0.900767863787287","2"
"No","2013","1-pers.-HH","higher education","717","0.91236184317397","0.892668671143768","0.932055015204173","2"
"No","2013","(Married) couple without C. ","in school","3","","","","2"
"No","2013","(Married) couple without C. ","inadequately","46","0.767099348668341","0.655392987525284","0.878805709811399","2"
"No","2013","(Married) couple without C. ","general elemantary","544","0.873353602920245","0.847363126166596","0.899344079673894","2"
"No","2013","Single parent ","inadequately","17","","","","2"
"No","2013","Single parent ","general elemantary","147","0.814982316317552","0.757937156348671","0.872027476286432","2"
"No","2013","Single parent ","middle vocational","500","0.934060153468003","0.9132243031554","0.954896003780605","2"
"No","2013","Single parent ","vocational + Abi","55","0.972761803676677","0.931574354751634","1.01394925260172","2"
"No","2013","Single parent ","higher vocational","29","","","","2"
"Yes","2013","1-pers.-HH","in school","","","","","1"
"Yes","2013","1-pers.-HH","inadequately","6","","","","1"
"Yes","2013","1-pers.-HH","general elemantary","77","0.177236703439387","0.141474413291291","0.212998993587484","1"
"Yes","2013","1-pers.-HH","middle vocational","250","0.146913392048832","0.130322091081689","0.163504693015975","1"
"Yes","2013","1-pers.-HH","vocational + Abi","19","","","","1"
"Yes","2013","1-pers.-HH","higher vocational","22","","","","1"
"Yes","2013","1-pers.-HH","higher education","75","0.0876381568260299","0.0679449847958275","0.107331328856232","1"
"Yes","2013","(Married) couple without C. ","in school","1","","","","1"
"Yes","2013","(Married) couple without C. ","inadequately","9","","","","1"
"Yes","2013","(Married) couple without C. ","general elemantary","85","0.126646397079755","0.100655920326106","0.152636873833404","1"
"Yes","2013","(Married) couple without C. ","middle vocational","407","0.102684160662645","0.0932023827379788","0.11216593858731","1"
"Yes","2013","(Married) couple without C. ","vocational + Abi","34","0.095561316577393","0.0646733658468514","0.126449267307935","1"
"Yes","2013","(Married) couple without C. ","higher vocational","52","0.0885667795336833","0.0659084715707785","0.111225087496588","1"
"Yes","2013","(Married) couple without C. ","higher education","179","0.0883833979015549","0.0761019131680315","0.100664882635078","1"
"Yes","2013","Single parent ","in school","1","","","","1"
"Yes","2013","Single parent ","inadequately","3","","","","1"
"Yes","2013","Single parent ","general elemantary","31","0.185017683682448","0.127972523713568","0.242062843651329","1"
"Yes","2013","Single parent ","middle vocational","45","0.0659398465319973","0.0451039962193949","0.0867756968445998","1"
"Yes","2013","Single parent ","vocational + Abi","5","","","","1"
"Yes","2013","Single parent ","higher vocational","6","","","","1"
"Yes","2013","Single parent ","higher education","15","","","","1"
"Yes","2013","Couple + C. LE 16 ","in school","","","","","1"
"Yes","2013","Couple + C. LE 16 ","inadequately","3","","","","1"
"Yes","2013","Couple + C. LE 16 ","general elemantary","10","","","","1"
"Yes","2013","Couple + C. LE 16 ","middle vocational","64","0.0584688880488437","0.045640376125302","0.0712973999723854","1"
"Yes","2013","Couple + C. LE 16 ","vocational + Abi","14","","","","1"
"Yes","2013","Couple + C. LE 16 ","higher vocational","12","","","","1"
"Yes","2013","Couple + C. LE 16 ","higher education","32","0.0367739909310656","0.0234805560890597","0.0500674257730714","1"
"Yes","2013","Couple + C. GT 16 ","in school","1","","","","1"
"Yes","2013","Couple + C. GT 16 ","inadequately","","","","","1"
"Yes","2013","Couple + C. GT 16 ","general elemantary","15","","","","1"
"Yes","2013","Couple + C. GT 16 ","middle vocational","105","0.0773839937382859","0.0631569552752364","0.0916110322013354","1"
"Yes","2013","Couple + C. GT 16 ","vocational + Abi","17","","","","1"
"Yes","2013","Couple + C. GT 16 ","higher vocational","13","","","","1"
"Yes","2013","Couple + C. GT 16 ","higher education","37","0.0722722895465499","0.0494614293648047","0.0950831497282952","1"
"Yes","2013","Couple + C. LE and GT 16","in school","1","","","","1"
"Yes","2013","Couple + C. LE and GT 16","inadequately","3","","","","1"
"Yes","2013","Couple + C. LE and GT 16","general elemantary","5","","","","1"
"Yes","2013","Couple + C. LE and GT 16","middle vocational","28","","","","1"
"Yes","2013","Couple + C. LE and GT 16","vocational + Abi","5","","","","1"
"Yes","2013","Couple + C. LE and GT 16","higher vocational","5","","","","1"
"Yes","2013","Couple + C. LE and GT 16","higher education","6","","","","1"
"No","2014","1-pers.-HH","in school","","","","","2"
"No","2014","1-pers.-HH","inadequately","","","","","2"
"No","2014","(Married) couple without C. ","middle vocational","","","","","2"
"No","2014","(Married) couple without C. ","vocational + Abi","","","","","2"
"No","2014","1-pers.-HH","general elemantary","","","","","2"
"No","2014","1-pers.-HH","middle vocational","","","","","2"
"No","2014","1-pers.-HH","vocational + Abi","","","","","2"
"No","2014","(Married) couple without C. ","higher vocational","","","","","2"
"No","2014","(Married) couple without C. ","higher education","","","","","2"
"No","2014","Single parent ","in school","","","","","2"
"No","2014","1-pers.-HH","higher vocational","","","","","2"
"No","2014","1-pers.-HH","higher education","","","","","2"
"No","2014","(Married) couple without C. ","in school","","","","","2"
"No","2014","(Married) couple without C. ","inadequately","","","","","2"
"No","2014","(Married) couple without C. ","general elemantary","","","","","2"
"No","2014","Single parent ","inadequately","","","","","2"
"No","2014","Single parent ","general elemantary","","","","","2"
"No","2014","Single parent ","middle vocational","","","","","2"
"No","2014","Single parent ","vocational + Abi","","","","","2"
"No","2014","Single parent ","higher vocational","","","","","2"
"No","2014","Single parent ","higher education","","","","","2"
"No","2014","Couple + C. LE 16 ","in school","","","","","2"
"No","2014","Couple + C. LE 16 ","inadequately","","","","","2"
"No","2014","Couple + C. LE 16 ","general elemantary","","","","","2"
"No","2014","Couple + C. LE 16 ","middle vocational","","","","","2"
"No","2014","Couple + C. LE 16 ","vocational + Abi","","","","","2"
"No","2014","Couple + C. LE 16 ","higher vocational","","","","","2"
"No","2014","Couple + C. LE 16 ","higher education","","","","","2"
"No","2014","Couple + C. GT 16 ","in school","","","","","2"
"No","2014","Couple + C. GT 16 ","inadequately","","","","","2"
"No","2014","Couple + C. GT 16 ","general elemantary","","","","","2"
"No","2014","Couple + C. GT 16 ","middle vocational","","","","","2"
"No","2014","Couple + C. GT 16 ","vocational + Abi","","","","","2"
"No","2014","Couple + C. GT 16 ","higher vocational","","","","","2"
"No","2014","Couple + C. GT 16 ","higher education","","","","","2"
"No","2014","Couple + C. LE and GT 16","in school","","","","","2"
"No","2014","Couple + C. LE and GT 16","inadequately","","","","","2"
"No","2014","Couple + C. LE and GT 16","general elemantary","","","","","2"
"No","2014","Couple + C. LE and GT 16","middle vocational","","","","","2"
"No","2014","Couple + C. LE and GT 16","vocational + Abi","","","","","2"
"No","2014","Couple + C. LE and GT 16","higher vocational","","","","","2"
"No","2014","Couple + C. LE and GT 16","higher education","","","","","2"
"Yes","2014","Couple + C. GT 16 ","vocational + Abi","","","","","1"
"Yes","2014","Couple + C. GT 16 ","higher vocational","","","","","1"
"Yes","2014","Couple + C. GT 16 ","higher education","","","","","1"
"Yes","2014","Couple + C. LE and GT 16","in school","","","","","1"
"Yes","2014","Couple + C. LE and GT 16","inadequately","","","","","1"
"Yes","2014","1-pers.-HH","in school","","","","","1"
"Yes","2014","1-pers.-HH","inadequately","","","","","1"
"Yes","2014","1-pers.-HH","general elemantary","","","","","1"
"Yes","2014","1-pers.-HH","middle vocational","","","","","1"
"Yes","2014","1-pers.-HH","vocational + Abi","","","","","1"
"Yes","2014","1-pers.-HH","higher vocational","","","","","1"
"Yes","2014","1-pers.-HH","higher education","","","","","1"
"Yes","2014","(Married) couple without C. ","in school","","","","","1"
"Yes","2014","(Married) couple without C. ","inadequately","","","","","1"
"Yes","2014","(Married) couple without C. ","general elemantary","","","","","1"
"Yes","2014","(Married) couple without C. ","middle vocational","","","","","1"
"Yes","2014","(Married) couple without C. ","vocational + Abi","","","","","1"
"Yes","2014","(Married) couple without C. ","higher vocational","","","","","1"
"Yes","2014","(Married) couple without C. ","higher education","","","","","1"
"Yes","2014","Single parent ","in school","","","","","1"
"Yes","2014","Single parent ","inadequately","","","","","1"
"Yes","2014","Single parent ","general elemantary","","","","","1"
"Yes","2014","Single parent ","middle vocational","","","","","1"
"Yes","2014","Single parent ","vocational + Abi","","","","","1"
"Yes","2014","Single parent ","higher vocational","","","","","1"
"Yes","2014","Single parent ","higher education","","","","","1"
"Yes","2014","Couple + C. LE 16 ","in school","","","","","1"
"Yes","2014","Couple + C. LE 16 ","inadequately","","","","","1"
"Yes","2014","Couple + C. LE 16 ","general elemantary","","","","","1"
"Yes","2014","Couple + C. LE 16 ","middle vocational","","","","","1"
"Yes","2014","Couple + C. LE 16 ","vocational + Abi","","","","","1"
"Yes","2014","Couple + C. LE 16 ","higher vocational","","","","","1"
"Yes","2014","Couple + C. LE 16 ","higher education","","","","","1"
"Yes","2014","Couple + C. GT 16 ","in school","","","","","1"
"Yes","2014","Couple + C. GT 16 ","inadequately","","","","","1"
"Yes","2014","Couple + C. GT 16 ","general elemantary","","","","","1"
"Yes","2014","Couple + C. GT 16 ","middle vocational","","","","","1"
"Yes","2014","Couple + C. LE and GT 16","general elemantary","","","","","1"
"Yes","2014","Couple + C. LE and GT 16","middle vocational","","","","","1"
"Yes","2014","Couple + C. LE and GT 16","vocational + Abi","","","","","1"
"Yes","2014","Couple + C. LE and GT 16","higher vocational","","","","","1"
"Yes","2014","Couple + C. LE and GT 16","higher education","","","","","1"
"No","2015","1-pers.-HH","in school","4","","","","2"
"No","2015","1-pers.-HH","inadequately","39","0.87905991910174","0.782717816659372","0.975402021544109","2"
"No","2015","1-pers.-HH","general elemantary","363","0.830778780651173","0.795462557637315","0.86609500366503","2"
"No","2015","1-pers.-HH","middle vocational","1486","0.861754031999574","0.845413711100747","0.8780943528984","2"
"No","2015","1-pers.-HH","vocational + Abi","207","0.91109032512981","0.874466868907029","0.94771378135259","2"
"No","2015","(Married) couple without C. ","middle vocational","3386","0.894961815705477","0.885177327704076","0.904746303706879","2"
"No","2015","(Married) couple without C. ","vocational + Abi","385","0.939448407015212","0.916665649031123","0.9622311649993","2"
"No","2015","(Married) couple without C. ","higher vocational","496","0.885540004649875","0.858932894904346","0.912147114395404","2"
"No","2015","(Married) couple without C. ","higher education","1867","0.927464978128218","0.916187581056128","0.938742375200309","2"
"No","2015","Single parent ","in school","105","0.940978822383672","0.896737438643963","0.985220206123381","2"
"No","2015","Single parent ","inadequately","49","0.844864358188195","0.750043612695684","0.939685103680705","2"
"No","2015","Single parent ","general elemantary","315","0.866101657342561","0.831021151960578","0.901182162724544","2"
"No","2015","Single parent ","middle vocational","946","0.884117439712915","0.865027690065115","0.903207189360715","2"
"No","2015","Single parent ","vocational + Abi","160","0.889996378200168","0.845388167776478","0.934604588623858","2"
"No","2015","Single parent ","higher vocational","62","0.799861629009416","0.708701518479302","0.89102173953953","2"
"No","2015","Single parent ","higher education","288","0.888563759738869","0.854967520567474","0.922159998910265","2"
"No","2015","Couple + C. LE 16 ","in school","","","","","2"
"No","2015","Couple + C. LE 16 ","inadequately","115","0.952739446313038","0.915540592317939","0.989938300308137","2"
"No","2015","Couple + C. LE 16 ","general elemantary","473","0.946647566671517","0.926949011816777","0.966346121526256","2"
"No","2015","Couple + C. LE 16 ","middle vocational","2423","0.946248378866621","0.937530809527429","0.954965948205813","2"
"No","2015","Couple + C. LE 16 ","vocational + Abi","657","0.954867658505618","0.939321670437068","0.970413646574168","2"
"No","2015","Couple + C. LE 16 ","higher vocational","356","0.957404533767549","0.936910705005789","0.977898362529309","2"
"No","2015","Couple + C. LE 16 ","higher education","1707","0.974881593950262","0.967612001506035","0.982151186394488","2"
"No","2015","Couple + C. GT 16 ","in school","93","0.983344802160984","0.957473876062367","1.0092157282596","2"
"No","2015","Couple + C. GT 16 ","inadequately","30","0.83813198798252","0.714324943270077","0.961939032694963","2"
"No","2015","Couple + C. GT 16 ","general elemantary","290","0.925188012083594","0.895995505289047","0.954380518878141","2"
"No","2015","Couple + C. GT 16 ","middle vocational","1289","0.933380232346689","0.920252269704685","0.946508194988694","2"
"No","2015","Couple + C. GT 16 ","vocational + Abi","192","0.919170985548223","0.88212866217134","0.956213308925106","2"
