"year","migback","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"2015","direct migration background","vocational + Abi","6.38","7","796","5","6","7","7","6.31","6.45","7","7"
"2015","indirect migration background","general elemantary","6.59","7","322","6","6","7","7","6.49","6.69","7","7"
"2015","indirect migration background","higher education","6.48","7","263","6","6","7","7","6.36","6.6","7","7"
"2015","indirect migration background","higher vocational","6.17","7","59","4","5","7","7","5.93","6.41","7","7"
"2015","indirect migration background","in school","6.4","7","100","5","6","7","7","6.22","6.58","6","7"
"2015","indirect migration background","inadequately","6.38","7","39","6","6","7","7","5.92","6.84","6","7"
"2015","indirect migration background","middle vocational","6.34","7","684","5","6","7","7","6.27","6.41","7","7"
"2015","indirect migration background","vocational + Abi","6.67","7","118","6","6","7","7","6.58","6.76","7","7"
"2015","no migration background","general elemantary","6.31","7","1612","5","6","7","7","6.26","6.36","7","7"
"2015","no migration background","higher education","6.42","7","4691","5","6","7","7","6.4","6.44","7","7"
"2015","no migration background","higher vocational","6.43","7","1379","5","6","7","7","6.38","6.48","7","7"
"2015","no migration background","in school","6.28","6","219","5","6","7","7","6.17","6.39","6","7"
"2015","no migration background","inadequately","6.08","7","165","4","5","7","7","5.9","6.26","6","7"
"2015","no migration background","middle vocational","6.42","7","9575","5","6","7","7","6.4","6.44","7","7"
"2015","no migration background","vocational + Abi","6.37","7","1237","5","6","7","7","6.32","6.42","7","7"
"2016","direct migration background","general elemantary","6.73","7","832","6","7","7","7","6.69","6.77","7","7"
"2016","direct migration background","higher education","6.55","7","774","5","6","7","7","6.5","6.6","7","7"
"2016","direct migration background","higher vocational","","","","","","","","","","",""
"2016","direct migration background","in school","","","","","","","","","","",""
"2016","direct migration background","inadequately","6.61","7","1542","6","7","7","7","6.57","6.65","7","7"
"2016","direct migration background","middle vocational","6.73","7","785","6","7","7","7","6.68","6.78","7","7"
"2016","direct migration background","vocational + Abi","6.12","7","107","5","5","7","7","5.97","6.27","7","7"
"2016","indirect migration background","general elemantary","","","","","","","","","","",""
"2016","indirect migration background","higher education","","","","","","","","","","",""
"2016","indirect migration background","higher vocational","","","","","","","","","","",""
"2016","indirect migration background","in school","","","","","","","","","","",""
"2016","indirect migration background","inadequately","","","","","","","","","","",""
"2016","indirect migration background","middle vocational","","","","","","","","","","",""
"2016","indirect migration background","vocational + Abi","","","","","","","","","","",""
"2016","no migration background","general elemantary","","","","","","","","","","",""
"2016","no migration background","higher education","","","","","","","","","","",""
"2016","no migration background","higher vocational","","","","","","","","","","",""
"2016","no migration background","in school","","","","","","","","","","",""
"2016","no migration background","inadequately","","","","","","","","","","",""
"2016","no migration background","middle vocational","","","","","","","","","","",""
"2016","no migration background","vocational + Abi","","","","","","","","","","",""
"2017","direct migration background","general elemantary","6.77","7","553","6","7","7","7","6.71","6.83","7","7"
"2017","direct migration background","higher education","6.85","7","449","6","7","7","7","6.8","6.9","7","7"
"2017","direct migration background","higher vocational","","","","","","","","","","",""
"2017","direct migration background","in school","","","","","","","","","","",""
"2017","direct migration background","inadequately","6.78","7","1214","6","7","7","7","6.75","6.81","7","7"
"2017","direct migration background","middle vocational","6.8","7","444","6","7","7","7","6.74","6.86","7","7"
"2017","direct migration background","vocational + Abi","6.87","7","69","6","7","7","7","6.74","7","7","7"
"2017","indirect migration background","general elemantary","","","","","","","","","","",""
"2017","indirect migration background","higher education","","","","","","","","","","",""
"2017","indirect migration background","higher vocational","","","","","","","","","","",""
"2017","indirect migration background","in school","","","","","","","","","","",""
"2017","indirect migration background","inadequately","","","","","","","","","","",""
"2017","indirect migration background","middle vocational","","","","","","","","","","",""
"2017","indirect migration background","vocational + Abi","","","","","","","","","","",""
"2017","no migration background","general elemantary","","","","","","","","","","",""
"2017","no migration background","higher education","","","","","","","","","","",""
"2017","no migration background","higher vocational","","","","","","","","","","",""
"2017","no migration background","in school","","","","","","","","","","",""
"2017","no migration background","inadequately","","","","","","","","","","",""
"2017","no migration background","middle vocational","","","","","","","","","","",""
"2017","no migration background","vocational + Abi","","","","","","","","","","",""
"2018","direct migration background","general elemantary","6.82","7","99","6","7","7","7","6.7","6.94","7","7"
"2018","direct migration background","higher education","6.78","7","49","6","7","7","7","6.54","7.02","7","7"
"2018","direct migration background","higher vocational","","","","","","","","","","",""
"2018","direct migration background","in school","","","","","","","","","","",""
"2018","direct migration background","inadequately","6.77","7","163","6","7","7","7","6.67","6.87","7","7"
"2018","direct migration background","middle vocational","6.95","7","58","7","7","7","7","6.86","7.04","7","7"
"2018","direct migration background","vocational + Abi","","","","","","","","","","",""
"2018","indirect migration background","general elemantary","","","","","","","","","","",""
"2018","indirect migration background","higher education","","","","","","","","","","",""
"2018","indirect migration background","higher vocational","","","","","","","","","","",""
"2018","indirect migration background","in school","","","","","","","","","","",""
"2018","indirect migration background","inadequately","","","","","","","","","","",""
"2018","indirect migration background","middle vocational","","","","","","","","","","",""
"2018","indirect migration background","vocational + Abi","","","","","","","","","","",""
"2018","no migration background","general elemantary","","","","","","","","","","",""
"2018","no migration background","higher education","","","","","","","","","","",""
"2018","no migration background","higher vocational","","","","","","","","","","",""
"2018","no migration background","in school","","","","","","","","","","",""
"2018","no migration background","inadequately","","","","","","","","","","",""
"2018","no migration background","middle vocational","","","","","","","","","","",""
"2018","no migration background","vocational + Abi","","","","","","","","","","",""
"2019","direct migration background","general elemantary","6.83","7","53","6","7","7","7","6.66","7","7","7"
"2019","direct migration background","higher education","","","","","","","","","","",""
"2019","direct migration background","higher vocational","","","","","","","","","","",""
"2019","direct migration background","in school","","","","","","","","","","",""
"2019","direct migration background","inadequately","6.55","7","132","5","7","7","7","6.38","6.72","7","7"
"2019","direct migration background","middle vocational","6.97","7","33","7","7","7","7","6.87","7.07","7","7"
"2019","direct migration background","vocational + Abi","","","","","","","","","","",""
"2019","indirect migration background","general elemantary","","","","","","","","","","",""
"2019","indirect migration background","higher education","","","","","","","","","","",""
"2019","indirect migration background","higher vocational","","","","","","","","","","",""
"2019","indirect migration background","in school","","","","","","","","","","",""
"2019","indirect migration background","inadequately","","","","","","","","","","",""
"2019","indirect migration background","middle vocational","","","","","","","","","","",""
"2019","indirect migration background","vocational + Abi","","","","","","","","","","",""
"2019","no migration background","general elemantary","","","","","","","","","","",""
"2019","no migration background","higher education","","","","","","","","","","",""
"2019","no migration background","higher vocational","","","","","","","","","","",""
"2019","no migration background","in school","","","","","","","","","","",""
"2019","no migration background","inadequately","","","","","","","","","","",""
"2019","no migration background","middle vocational","","","","","","","","","","",""
"2019","no migration background","vocational + Abi","","","","","","","","","","",""
