"year","pgcasmin","sex","mean","median","n","lowerci_mean","upperci_mean","ptile10","ptile25","ptile75","ptile90"
"2007","(2c_voc) vocational maturity certificate","Female","","","","","","","","",""
"2007","(2c_voc) vocational maturity certificate","Male","","","","","","","","",""
"2007","(3a) lower tertiary education","Female","","","","","","","","",""
"2007","(3a) lower tertiary education","Male","","","","","","","","",""
"2007","(3b) higher tertiary education","Female","","","","","","","","",""
"2007","(3b) higher tertiary education","Male","","","","","","","","",""
"2008","(0) in school","Female","","","","","","","","",""
"2008","(0) in school","Male","","","","","","","","",""
"2008","(1a) inadequately completed","Female","","","","","","","","",""
"2008","(1a) inadequately completed","Male","","","","","","","","",""
"2008","(1b) general elementary school","Female","","","","","","","","",""
"2008","(1b) general elementary school","Male","","","","","","","","",""
"2008","(1c) basic vocational qualification","Female","","","","","","","","",""
"2008","(1c) basic vocational qualification","Male","","","","","","","","",""
"2008","(2a) intermediate vocational","Female","","","","","","","","",""
"2008","(2a) intermediate vocational","Male","","","","","","","","",""
"2008","(2b) intermediate general qualification","Female","","","","","","","","",""
"2008","(2b) intermediate general qualification","Male","","","","","","","","",""
"2008","(2c_gen) general maturity certificate","Female","","","","","","","","",""
"2008","(2c_gen) general maturity certificate","Male","","","","","","","","",""
"2008","(2c_voc) vocational maturity certificate","Female","","","","","","","","",""
"2008","(2c_voc) vocational maturity certificate","Male","","","","","","","","",""
"2008","(3a) lower tertiary education","Female","","","","","","","","",""
"2008","(3a) lower tertiary education","Male","","","","","","","","",""
"2008","(3b) higher tertiary education","Female","","","","","","","","",""
"2008","(3b) higher tertiary education","Male","","","","","","","","",""
"2009","(0) in school","Female","","","","","","","","",""
"2009","(0) in school","Male","","","","","","","","",""
"2009","(1a) inadequately completed","Female","","","","","","","","",""
"2009","(1a) inadequately completed","Male","","","","","","","","",""
"2009","(1b) general elementary school","Female","","","","","","","","",""
"2009","(1b) general elementary school","Male","","","","","","","","",""
"2009","(1c) basic vocational qualification","Female","","","","","","","","",""
"2009","(1c) basic vocational qualification","Male","","","","","","","","",""
"2009","(2a) intermediate vocational","Female","","","","","","","","",""
"2009","(2a) intermediate vocational","Male","","","","","","","","",""
"2009","(2b) intermediate general qualification","Female","","","","","","","","",""
"2009","(2b) intermediate general qualification","Male","","","","","","","","",""
"2009","(2c_gen) general maturity certificate","Female","","","","","","","","",""
"2009","(2c_gen) general maturity certificate","Male","","","","","","","","",""
"2009","(2c_voc) vocational maturity certificate","Female","","","","","","","","",""
"2009","(2c_voc) vocational maturity certificate","Male","","","","","","","","",""
"2009","(3a) lower tertiary education","Female","","","","","","","","",""
"2009","(3a) lower tertiary education","Male","","","","","","","","",""
"2009","(3b) higher tertiary education","Female","","","","","","","","",""
"2009","(3b) higher tertiary education","Male","","","","","","","","",""
"2010","(0) in school","Female","6.39","6.93","116","6.24","6.54","5","6","7","7"
"2010","(0) in school","Male","6.36","7","155","6.21","6.51","5","6","7","7"
"2010","(1a) inadequately completed","Female","6.35","7","81","6.09","6.61","5","6","7","7"
"2010","(1a) inadequately completed","Male","6.36","7","63","6.05","6.67","5","6","7","7"
"2010","(1b) general elementary school","Female","6.25","7","904","6.18","6.32","5","6","7","7"
"2010","(1b) general elementary school","Male","6.25","7","351","6.14","6.36","5","6","7","7"
"2010","(1c) basic vocational qualification","Female","6.42","7","2019","6.38","6.46","5","6","7","7"
"2010","(1c) basic vocational qualification","Male","6.39","7","2350","6.35","6.43","5","6","7","7"
"2010","(2a) intermediate vocational","Female","6.47","7","2348","6.43","6.51","5","6","7","7"
"2010","(2a) intermediate vocational","Male","6.41","7","1728","6.37","6.45","5","6","7","7"
"2010","(2b) intermediate general qualification","Female","6.49","7","244","6.38","6.6","5","6","7","7"
"2010","(2b) intermediate general qualification","Male","6.2","6","160","6.06","6.34","5","6","7","7"
"2010","(2c_gen) general maturity certificate","Female","6.51","7","344","6.42","6.6","6","6","7","7"
"2010","(2c_gen) general maturity certificate","Male","6.41","7","308","6.32","6.5","6","6","7","7"
"2010","(2c_voc) vocational maturity certificate","Female","6.44","7","716","6.38","6.5","6","6","7","7"
"2010","(2c_voc) vocational maturity certificate","Male","6.35","7","550","6.28","6.42","5","6","7","7"
"2010","(3a) lower tertiary education","Female","6.56","7","697","6.5","6.62","6","6","7","7"
"2010","(3a) lower tertiary education","Male","6.42","7","806","6.37","6.47","5","6","7","7"
"2010","(3b) higher tertiary education","Female","6.46","7","1070","6.41","6.51","6","6","7","7"
"2010","(3b) higher tertiary education","Male","6.38","7","1257","6.33","6.43","5","6","7","7"
"2011","(0) in school","Female","","","","","","","","",""
"2011","(0) in school","Male","","","","","","","","",""
"2011","(1a) inadequately completed","Female","","","","","","","","",""
"2011","(1a) inadequately completed","Male","","","","","","","","",""
"2011","(1b) general elementary school","Female","","","","","","","","",""
"2011","(1b) general elementary school","Male","","","","","","","","",""
"2011","(1c) basic vocational qualification","Female","","","","","","","","",""
"2011","(1c) basic vocational qualification","Male","","","","","","","","",""
"2011","(2a) intermediate vocational","Female","","","","","","","","",""
"2011","(2a) intermediate vocational","Male","","","","","","","","",""
"2011","(2b) intermediate general qualification","Female","","","","","","","","",""
"2011","(2b) intermediate general qualification","Male","","","","","","","","",""
"2011","(2c_gen) general maturity certificate","Female","","","","","","","","",""
"2011","(2c_gen) general maturity certificate","Male","","","","","","","","",""
"2011","(2c_voc) vocational maturity certificate","Female","","","","","","","","",""
"2011","(2c_voc) vocational maturity certificate","Male","","","","","","","","",""
"2011","(3a) lower tertiary education","Female","","","","","","","","",""
"2011","(3a) lower tertiary education","Male","","","","","","","","",""
"2011","(3b) higher tertiary education","Female","","","","","","","","",""
"2011","(3b) higher tertiary education","Male","","","","","","","","",""
"2012","(0) in school","Female","","","","","","","","",""
"2012","(0) in school","Male","","","","","","","","",""
"2012","(1a) inadequately completed","Female","","","","","","","","",""
"2012","(1a) inadequately completed","Male","","","","","","","","",""
"2012","(1b) general elementary school","Female","","","","","","","","",""
"2012","(1b) general elementary school","Male","","","","","","","","",""
"2012","(1c) basic vocational qualification","Female","","","","","","","","",""
"2012","(1c) basic vocational qualification","Male","","","","","","","","",""
"2012","(2a) intermediate vocational","Female","","","","","","","","",""
"2012","(2a) intermediate vocational","Male","","","","","","","","",""
"2012","(2b) intermediate general qualification","Female","","","","","","","","",""
"2012","(2b) intermediate general qualification","Male","","","","","","","","",""
"2012","(2c_gen) general maturity certificate","Female","","","","","","","","",""
"2012","(2c_gen) general maturity certificate","Male","","","","","","","","",""
"2012","(2c_voc) vocational maturity certificate","Female","","","","","","","","",""
"2012","(2c_voc) vocational maturity certificate","Male","","","","","","","","",""
"2012","(3a) lower tertiary education","Female","","","","","","","","",""
"2012","(3a) lower tertiary education","Male","","","","","","","","",""
"2012","(3b) higher tertiary education","Female","","","","","","","","",""
"2012","(3b) higher tertiary education","Male","","","","","","","","",""
"2013","(0) in school","Female","","","","","","","","",""
"2013","(0) in school","Male","","","","","","","","",""
"2013","(1a) inadequately completed","Female","","","","","","","","",""
"2013","(1a) inadequately completed","Male","","","","","","","","",""
"2013","(1b) general elementary school","Female","","","","","","","","",""
"2013","(1b) general elementary school","Male","","","","","","","","",""
"2013","(1c) basic vocational qualification","Female","","","","","","","","",""
"2013","(1c) basic vocational qualification","Male","","","","","","","","",""
"2013","(2a) intermediate vocational","Female","","","","","","","","",""
"2013","(2a) intermediate vocational","Male","","","","","","","","",""
"2013","(2b) intermediate general qualification","Female","","","","","","","","",""
"2013","(2b) intermediate general qualification","Male","","","","","","","","",""
"2013","(2c_gen) general maturity certificate","Female","","","","","","","","",""
"2013","(2c_gen) general maturity certificate","Male","","","","","","","","",""
"2013","(2c_voc) vocational maturity certificate","Female","","","","","","","","",""
"2013","(2c_voc) vocational maturity certificate","Male","","","","","","","","",""
"2013","(3a) lower tertiary education","Female","","","","","","","","",""
"2013","(3a) lower tertiary education","Male","","","","","","","","",""
"2013","(3b) higher tertiary education","Female","","","","","","","","",""
"2013","(3b) higher tertiary education","Male","","","","","","","","",""
"2014","(0) in school","Female","","","","","","","","",""
"2014","(0) in school","Male","","","","","","","","",""
"2014","(1a) inadequately completed","Female","","","","","","","","",""
"2014","(1a) inadequately completed","Male","","","","","","","","",""
"2014","(1b) general elementary school","Female","","","","","","","","",""
"2014","(1b) general elementary school","Male","","","","","","","","",""
"2014","(1c) basic vocational qualification","Female","","","","","","","","",""
"2014","(1c) basic vocational qualification","Male","","","","","","","","",""
"2014","(2a) intermediate vocational","Female","","","","","","","","",""
"2014","(2a) intermediate vocational","Male","","","","","","","","",""
"2014","(2b) intermediate general qualification","Female","","","","","","","","",""
"2014","(2b) intermediate general qualification","Male","","","","","","","","",""
"2014","(2c_gen) general maturity certificate","Female","","","","","","","","",""
"2014","(2c_gen) general maturity certificate","Male","","","","","","","","",""
"2014","(2c_voc) vocational maturity certificate","Female","","","","","","","","",""
"2014","(2c_voc) vocational maturity certificate","Male","","","","","","","","",""
"2014","(3a) lower tertiary education","Female","","","","","","","","",""
"2014","(3a) lower tertiary education","Male","","","","","","","","",""
"2014","(3b) higher tertiary education","Female","","","","","","","","",""
"2014","(3b) higher tertiary education","Male","","","","","","","","",""
"2015","(0) in school","Female","6.46","7","210","6.34","6.58","6","6","7","7"
"2015","(0) in school","Male","6.23","6","171","6.09","6.37","5","6","7","7"
"2015","(1a) inadequately completed","Female","6.28","7","327","6.16","6.4","5","6","7","7"
"2015","(1a) inadequately completed","Male","6.17","7","243","6.01","6.33","5","6","7","7"
"2015","(1b) general elementary school","Female","6.35","7","1364","6.29","6.41","5","6","7","7"
"2015","(1b) general elementary school","Male","6.22","7","871","6.14","6.3","5","6","7","7"
"2015","(1c) basic vocational qualification","Female","6.37","7","2583","6.33","6.41","5","6","7","7"
"2015","(1c) basic vocational qualification","Male","6.35","7","2991","6.31","6.39","5","6","7","7"
"2015","(2a) intermediate vocational","Female","6.45","7","3493","6.42","6.48","5","6","7","7"
"2015","(2a) intermediate vocational","Male","6.45","7","2311","6.42","6.48","5","6","7","7"
"2015","(2b) intermediate general qualification","Female","6.35","7","441","6.26","6.44","5","6","7","7"
"2015","(2b) intermediate general qualification","Male","6.45","7","326","6.35","6.55","6","6","7","7"
"2015","(2c_gen) general maturity certificate","Female","6.52","7","860","6.46","6.58","6","6","7","7"
"2015","(2c_gen) general maturity certificate","Male","6.39","7","699","6.33","6.45","5","6","7","7"
"2015","(2c_voc) vocational maturity certificate","Female","6.44","7","1525","6.4","6.48","5","6","7","7"
"2015","(2c_voc) vocational maturity certificate","Male","6.34","7","1070","6.28","6.4","5","6","7","7"
"2015","(3a) lower tertiary education","Female","6.49","7","938","6.44","6.54","6","6","7","7"
"2015","(3a) lower tertiary education","Male","6.37","7","1016","6.32","6.42","5","6","7","7"
"2015","(3b) higher tertiary education","Female","6.46","7","2282","6.42","6.5","6","6","7","7"
"2015","(3b) higher tertiary education","Male","6.39","7","2184","6.35","6.43","5","6","7","7"
"2016","(0) in school","Female","","","","","","","","",""
"2016","(0) in school","Male","","","","","","","","",""
"2016","(1a) inadequately completed","Female","6.57","7","648","6.5","6.64","5","7","7","7"
"2016","(1a) inadequately completed","Male","6.56","7","914","6.51","6.61","5","7","7","7"
"2016","(1b) general elementary school","Female","6.31","7","299","6.23","6.39","3","6","7","7"
"2016","(1b) general elementary school","Male","6.73","7","529","6.67","6.79","6","7","7","7"
"2016","(1c) basic vocational qualification","Female","","","","","","","","",""
"2016","(1c) basic vocational qualification","Male","6.6","7","81","6.39","6.81","6","6","7","7"
"2016","(2a) intermediate vocational","Female","","","","","","","","",""
"2016","(2a) intermediate vocational","Male","","","","","","","","",""
"2016","(2b) intermediate general qualification","Female","","","","","","","","",""
"2016","(2b) intermediate general qualification","Male","","","","","","","","",""
"2016","(2c_gen) general maturity certificate","Female","6.62","7","244","6.55","6.69","6","6","7","7"
"2016","(2c_gen) general maturity certificate","Male","6.82","7","400","6.77","6.87","7","7","7","7"
"2016","(2c_voc) vocational maturity certificate","Female","5.62","5","34","5.45","5.79","5","5","7","7"
"2016","(2c_voc) vocational maturity certificate","Male","6.77","7","77","6.57","6.97","6","7","7","7"
"2016","(3a) lower tertiary education","Female","","","","","","","","",""
"2016","(3a) lower tertiary education","Male","","","","","","","","",""
"2016","(3b) higher tertiary education","Female","6.37","7","276","6.27","6.47","4","6","7","7"
"2016","(3b) higher tertiary education","Male","6.64","7","500","6.58","6.7","6","6","7","7"
"2017","(0) in school","Female","","","","","","","","",""
"2017","(0) in school","Male","","","","","","","","",""
"2017","(1a) inadequately completed","Female","6.78","7","561","6.74","6.82","6","7","7","7"
"2017","(1a) inadequately completed","Male","6.79","7","666","6.74","6.84","6","7","7","7"
"2017","(1b) general elementary school","Female","6.77","7","226","6.69","6.85","6","7","7","7"
"2017","(1b) general elementary school","Male","6.78","7","327","6.7","6.86","6","7","7","7"
"2017","(1c) basic vocational qualification","Female","","","","","","","","",""
"2017","(1c) basic vocational qualification","Male","","","","","","","","",""
"2017","(2a) intermediate vocational","Female","","","","","","","","",""
"2017","(2a) intermediate vocational","Male","","","","","","","","",""
"2017","(2b) intermediate general qualification","Female","","","","","","","","",""
"2017","(2b) intermediate general qualification","Male","","","","","","","","",""
"2017","(2c_gen) general maturity certificate","Female","6.81","7","182","6.73","6.89","6","7","7","7"
"2017","(2c_gen) general maturity certificate","Male","6.79","7","205","6.71","6.87","6","7","7","7"
"2017","(2c_voc) vocational maturity certificate","Female","6.84","7","33","6.63","7.05","6","7","7","7"
"2017","(2c_voc) vocational maturity certificate","Male","6.9","7","36","6.72","7.08","6","7","7","7"
"2017","(3a) lower tertiary education","Female","","","","","","","","",""
"2017","(3a) lower tertiary education","Male","","","","","","","","",""
"2017","(3b) higher tertiary education","Female","6.87","7","157","6.8","6.94","6","7","7","7"
"2017","(3b) higher tertiary education","Male","6.85","7","292","6.79","6.91","6","7","7","7"
"2018","(0) in school","Female","","","","","","","","",""
"2018","(0) in school","Male","","","","","","","","",""
"2018","(1a) inadequately completed","Female","6.86","7","98","6.77","6.95","6","7","7","7"
"2018","(1a) inadequately completed","Male","6.62","7","67","6.39","6.85","6","7","7","7"
"2018","(1b) general elementary school","Female","6.84","7","53","6.71","6.97","6","7","7","7"
"2018","(1b) general elementary school","Male","6.75","7","43","6.53","6.97","5.10699999999997","7","7","7"
"2018","(1c) basic vocational qualification","Female","","","","","","","","",""
"2018","(1c) basic vocational qualification","Male","","","","","","","","",""
"2018","(2a) intermediate vocational","Female","","","","","","","","",""
"2018","(2a) intermediate vocational","Male","","","","","","","","",""
"2018","(2b) intermediate general qualification","Female","","","","","","","","",""
"2018","(2b) intermediate general qualification","Male","","","","","","","","",""
"2018","(2c_gen) general maturity certificate","Female","","","","","","","","",""
"2018","(2c_gen) general maturity certificate","Male","","","","","","","","",""
"2018","(2c_voc) vocational maturity certificate","Female","","","","","","","","",""
"2018","(2c_voc) vocational maturity certificate","Male","","","","","","","","",""
"2018","(3a) lower tertiary education","Female","","","","","","","","",""
"2018","(3a) lower tertiary education","Male","","","","","","","","",""
"2018","(3b) higher tertiary education","Female","6.79","7","32","6.6","6.98","6","7","7","7"
"2018","(3b) higher tertiary education","Male","","","","","","","","",""
"2019","(0) in school","Female","","","","","","","","",""
"2019","(0) in school","Male","","","","","","","","",""
"2019","(1a) inadequately completed","Female","6.54","7","72","6.29","6.79","5","7","7","7"
"2019","(1a) inadequately completed","Male","6.58","7","64","6.37","6.79","5","7","7","7"
"2019","(1b) general elementary school","Female","","","","","","","","",""
"2019","(1b) general elementary school","Male","","","","","","","","",""
"2019","(1c) basic vocational qualification","Female","","","","","","","","",""
"2019","(1c) basic vocational qualification","Male","","","","","","","","",""
"2019","(2a) intermediate vocational","Female","","","","","","","","",""
"2019","(2a) intermediate vocational","Male","","","","","","","","",""
"2019","(2b) intermediate general qualification","Female","","","","","","","","",""
"2019","(2b) intermediate general qualification","Male","","","","","","","","",""
"2019","(2c_gen) general maturity certificate","Female","","","","","","","","",""
"2019","(2c_gen) general maturity certificate","Male","","","","","","","","",""
"2019","(2c_voc) vocational maturity certificate","Female","","","","","","","","",""
"2019","(2c_voc) vocational maturity certificate","Male","","","","","","","","",""
"2019","(3a) lower tertiary education","Female","","","","","","","","",""
"2019","(3a) lower tertiary education","Male","","","","","","","","",""
"2019","(3b) higher tertiary education","Female","","","","","","","","",""
"2019","(3b) higher tertiary education","Male","","","","","","","","",""
