"year","education","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"2014","Other degree","in school","","","","","","","","","","",""
"2014","Other degree","inadequately","","","","","","","","","","",""
"2014","Other degree","middle vocational","","","","","","","","","","",""
"2014","Other degree","vocational + Abi","","","","","","","","","","",""
"2014","secondary school degree","general elemantary","","","","","","","","","","",""
"2014","secondary school degree","higher education","","","","","","","","","","",""
"2014","secondary school degree","higher vocational","","","","","","","","","","",""
"2014","secondary school degree","in school","","","","","","","","","","",""
"2014","secondary school degree","inadequately","","","","","","","","","","",""
"2014","secondary school degree","middle vocational","","","","","","","","","","",""
"2014","secondary school degree","vocational + Abi","","","","","","","","","","",""
"2015","college entrance qualification","general elemantary","","","","","","","","","","",""
"2015","college entrance qualification","higher education","6.44","7","4302","6","6","7","7","6.42","6.46","7","7"
"2015","college entrance qualification","higher vocational","6.47","7","421","5","6","7","7","6.39","6.55","7","7"
"2015","college entrance qualification","in school","","","","","","","","","","",""
"2015","college entrance qualification","inadequately","","","","","","","","","","",""
"2015","college entrance qualification","middle vocational","6.46","7","1053","5","6","7","7","6.41","6.51","7","7"
"2015","college entrance qualification","vocational + Abi","6.4","7","1438","5","6","7","7","6.36","6.44","7","7"
"2015","lower secondary degree","general elemantary","6.35","7","1483","5","6","7","7","6.3","6.4","7","7"
"2015","lower secondary degree","higher education","6.41","7","139","5","6","7","7","6.27","6.55","6","7"
"2015","lower secondary degree","higher vocational","6.42","7","350","6","6","7","7","6.32","6.52","7","7"
"2015","lower secondary degree","in school","","","","","","","","","","",""
"2015","lower secondary degree","inadequately","","","","","","","","","","",""
"2015","lower secondary degree","middle vocational","6.36","7","4419","5","6","7","7","6.33","6.39","7","7"
"2015","lower secondary degree","vocational + Abi","","","","","","","","","","",""
"2015","no degree/no degree yet","general elemantary","","","","","","","","","","",""
"2015","no degree/no degree yet","higher education","","","","","","","","","","",""
"2015","no degree/no degree yet","higher vocational","","","","","","","","","","",""
"2015","no degree/no degree yet","in school","6.35","7","377","5","6","7","7","6.26","6.44","7","7"
"2015","no degree/no degree yet","inadequately","6.26","7","455","5","6","7","7","6.15","6.37","7","7"
"2015","no degree/no degree yet","middle vocational","6.3","7","113","5","6","7","7","6.1","6.5","7","7"
"2015","no degree/no degree yet","vocational + Abi","","","","","","","","","","",""
"2015","Other degree","general elemantary","6.18","7","690","5","6","7","7","6.09","6.27","7","7"
"2015","Other degree","higher education","6.34","7","1240","5","6","7","7","6.28","6.4","7","7"
"2015","Other degree","higher vocational","5.82","6.43","48","2","5","7","7","5.45","6.19","6","7"
"2015","Other degree","in school","","","","","","","","","","",""
"2015","Other degree","inadequately","6.06","6","63","4","5","7","7","5.75","6.37","6","7"
"2015","Other degree","middle vocational","6.34","7","1292","5","6","7","7","6.29","6.39","7","7"
"2015","Other degree","vocational + Abi","6.37","7","693","5","6","7","7","6.29","6.45","7","7"
"2015","secondary school degree","general elemantary","6.4","7","766","5","6","7","7","6.33","6.47","7","7"
"2015","secondary school degree","higher education","6.34","7","627","5","6","7","7","6.27","6.41","7","7"
"2015","secondary school degree","higher vocational","6.41","7","680","6","6","7","7","6.35","6.47","7","7"
"2015","secondary school degree","in school","","","","","","","","","","",""
"2015","secondary school degree","inadequately","","","","","","","","","","",""
"2015","secondary school degree","middle vocational","6.46","7","5118","5","6","7","7","6.44","6.48","7","7"
"2015","secondary school degree","vocational + Abi","","","","","","","","","","",""
"2016","college entrance qualification","general elemantary","","","","","","","","","","",""
"2016","college entrance qualification","higher education","","","","","","","","","","",""
"2016","college entrance qualification","higher vocational","","","","","","","","","","",""
"2016","college entrance qualification","in school","","","","","","","","","","",""
"2016","college entrance qualification","inadequately","","","","","","","","","","",""
"2016","college entrance qualification","middle vocational","","","","","","","","","","",""
"2016","college entrance qualification","vocational + Abi","","","","","","","","","","",""
"2016","lower secondary degree","general elemantary","","","","","","","","","","",""
"2016","lower secondary degree","higher education","","","","","","","","","","",""
"2016","lower secondary degree","higher vocational","","","","","","","","","","",""
"2016","lower secondary degree","in school","","","","","","","","","","",""
"2016","lower secondary degree","inadequately","","","","","","","","","","",""
"2016","lower secondary degree","middle vocational","","","","","","","","","","",""
"2016","lower secondary degree","vocational + Abi","","","","","","","","","","",""
"2016","no degree/no degree yet","general elemantary","","","","","","","","","","",""
"2016","no degree/no degree yet","higher education","","","","","","","","","","",""
"2016","no degree/no degree yet","higher vocational","","","","","","","","","","",""
"2016","no degree/no degree yet","in school","","","","","","","","","","",""
"2016","no degree/no degree yet","inadequately","6.56","7","1543","5","7","7","7","6.52","6.6","7","7"
"2016","no degree/no degree yet","middle vocational","","","","","","","","","","",""
"2016","no degree/no degree yet","vocational + Abi","","","","","","","","","","",""
"2016","Other degree","general elemantary","6.72","7","798","6","7","7","7","6.67","6.77","7","7"
"2016","Other degree","higher education","6.54","7","728","5","6","7","7","6.49","6.59","7","7"
"2016","Other degree","higher vocational","","","","","","","","","","",""
"2016","Other degree","in school","","","","","","","","","","",""
"2016","Other degree","inadequately","","","","","","","","","","",""
"2016","Other degree","middle vocational","6.74","7","729","6","7","7","7","6.69","6.79","7","7"
"2016","Other degree","vocational + Abi","6.22","7","108","5","5","7","7","6.07","6.37","7","7"
"2016","secondary school degree","general elemantary","","","","","","","","","","",""
"2016","secondary school degree","higher education","","","","","","","","","","",""
"2016","secondary school degree","higher vocational","","","","","","","","","","",""
"2016","secondary school degree","in school","","","","","","","","","","",""
"2016","secondary school degree","inadequately","","","","","","","","","","",""
"2016","secondary school degree","middle vocational","","","","","","","","","","",""
"2016","secondary school degree","vocational + Abi","","","","","","","","","","",""
"2017","college entrance qualification","general elemantary","","","","","","","","","","",""
"2017","college entrance qualification","higher education","","","","","","","","","","",""
"2017","college entrance qualification","higher vocational","","","","","","","","","","",""
"2017","college entrance qualification","in school","","","","","","","","","","",""
"2017","college entrance qualification","inadequately","","","","","","","","","","",""
"2017","college entrance qualification","middle vocational","","","","","","","","","","",""
"2017","college entrance qualification","vocational + Abi","","","","","","","","","","",""
"2017","lower secondary degree","general elemantary","","","","","","","","","","",""
"2017","lower secondary degree","higher education","","","","","","","","","","",""
"2017","lower secondary degree","higher vocational","","","","","","","","","","",""
"2017","lower secondary degree","in school","","","","","","","","","","",""
"2017","lower secondary degree","inadequately","","","","","","","","","","",""
"2017","lower secondary degree","middle vocational","","","","","","","","","","",""
"2017","lower secondary degree","vocational + Abi","","","","","","","","","","",""
"2017","no degree/no degree yet","general elemantary","","","","","","","","","","",""
"2017","no degree/no degree yet","higher education","","","","","","","","","","",""
