"year","migback","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2013","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2013","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2013","no migration background","Rural Area","","","","","","","","","","","","","",""
"2013","no migration background","Urban Area","","","","","","","","","","","","","",""
"2014","direct migration background","Rural Area","76.38","75","1263","55","63","88","100","120","75.43","77.33","35","170","75","76"
"2014","direct migration background","Urban Area","75.25","75","3816","56","64","85","95","120","74.75","75.75","40","170","73","75"
"2014","indirect migration background","Rural Area","74.39","72","321","54","60","85","98","121","72.25","76.53","40","200","70","75"
"2014","indirect migration background","Urban Area","75.92","74","1438","55","63","87","98","120","75.04","76.8","30","180","73","75"
"2014","no migration background","Rural Area","79.35","78","7604","60","68","90","100","130","78.97","79.73","35","185","77","78"
"2014","no migration background","Urban Area","77.81","75","12400","58","65","87","100","130","77.51","78.11","30","225","75","76"
"2015","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2015","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2015","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2015","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2015","no migration background","Rural Area","","","","","","","","","","","","","",""
"2015","no migration background","Urban Area","","","","","","","","","","","","","",""
"2016","direct migration background","Rural Area","76.4","76","1219","55","63","87","100","120","75.44","77.36","36","180","74","76"
"2016","direct migration background","Urban Area","76.12","75","3525","57","65","86","95","120","75.57","76.67","39","176","73","75"
"2016","indirect migration background","Rural Area","76.5","73","299","56","64","86","98","140","74.14","78.86","45","200","70","75"
"2016","indirect migration background","Urban Area","76.49","74","1209","56","64","88","100","125","75.48","77.5","40","190","72","75"
"2016","no migration background","Rural Area","79.9","79","6731","60","68","90","100","130","79.48","80.32","40","230","78","79"
"2016","no migration background","Urban Area","78.47","76","10931","58","65","88","100","136","78.14","78.8","30","215","75","76"
"2017","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2017","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2017","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2017","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2017","no migration background","Rural Area","","","","","","","","","","","","","",""
"2017","no migration background","Urban Area","","","","","","","","","","","","","",""
"2018","direct migration background","Rural Area","77.44","75","2086","57","65","86","100","132","76.74","78.14","36","190","74","75"
"2018","direct migration background","Urban Area","75.47","75","5970","57","64","85","95","120","75.08","75.86","38","190","74","75"
"2018","indirect migration background","Rural Area","77.58","75","310","55","64","87","105","130","75.26","79.9","45","230","70","75"
"2018","indirect migration background","Urban Area","76.53","72.41","1359","55","63","87","100","137","75.55","77.51","40","181","72","75"
"2018","no migration background","Rural Area","80.46","80","7470","60","68","90","103","132","80.06","80.86","35","200","78","80"
"2018","no migration background","Urban Area","79.07","76.61","11821","58","66","90","102","136","78.74","79.4","30","195","76","77"
