"plh0219","year","regtyp","n","percent","lower_confidence","upper_confidence","value"
"1 Strongly disagree","2009","Urban Area","164","0.0185416094707449","0.0161043238738462","0.0209788950676436","1"
"1 Strongly disagree","2009","Rural Area","77","0.0120308103182134","0.00931858129685308","0.0147430393395737","1"
"2 on scale 1-7 ","2009","Rural Area","269","0.0468293042011908","0.0415733519417665","0.0520852564606151","2"
"2 on scale 1-7 ","2009","Urban Area","492","0.0477227817978578","0.0438711804145105","0.051574383181205","2"
"3 on scale 1-7 ","2009","Urban Area","1255","0.105069659306728","0.0995294006722848","0.110609917941171","3"
"3 on scale 1-7 ","2009","Rural Area","681","0.111525142733061","0.10369416149686","0.119356123969262","3"
"4 on scale 1-7","2009","Rural Area","1305","0.216560132521661","0.206313071873928","0.226807193169395","4"
"4 on scale 1-7","2009","Urban Area","2425","0.213836562475473","0.206428678625379","0.221244446325567","4"
"5 on scale 1-7","2009","Rural Area","1476","0.2317446411668","0.221247649132119","0.242241633201481","5"
"5 on scale 1-7","2009","Urban Area","2552","0.210394274116347","0.203030187910682","0.217758360322011","5"
"6 on scale 1-7","2009","Rural Area","1476","0.227590745919467","0.217160170873281","0.238021320965653","6"
"6 on scale 1-7","2009","Urban Area","2921","0.236406101659774","0.228729706434549","0.244082496884999","6"
"7 Strongly agree","2009","Urban Area","1959","0.168029011173076","0.161273736875206","0.174784285470945","7"
"7 Strongly agree","2009","Rural Area","923","0.153719223139607","0.14474641158559","0.162692034693624","7"
"1 Strongly disagree","2010","Urban Area","","","","","1"
"1 Strongly disagree","2010","Rural Area","","","","","1"
"2 on scale 1-7 ","2010","Urban Area","","","","","2"
"2 on scale 1-7 ","2010","Rural Area","","","","","2"
"3 on scale 1-7 ","2010","Rural Area","","","","","3"
"3 on scale 1-7 ","2010","Urban Area","","","","","3"
"4 on scale 1-7","2010","Rural Area","","","","","4"
"4 on scale 1-7","2010","Urban Area","","","","","4"
"5 on scale 1-7","2010","Rural Area","","","","","5"
"5 on scale 1-7","2010","Urban Area","","","","","5"
"6 on scale 1-7","2010","Urban Area","","","","","6"
"6 on scale 1-7","2010","Rural Area","","","","","6"
"7 Strongly agree","2010","Urban Area","","","","","7"
"7 Strongly agree","2010","Rural Area","","","","","7"
"1 Strongly disagree","2011","Urban Area","","","","","1"
"1 Strongly disagree","2011","Rural Area","","","","","1"
"2 on scale 1-7 ","2011","Rural Area","","","","","2"
"2 on scale 1-7 ","2011","Urban Area","","","","","2"
"3 on scale 1-7 ","2011","Urban Area","","","","","3"
"3 on scale 1-7 ","2011","Rural Area","","","","","3"
"4 on scale 1-7","2011","Rural Area","","","","","4"
"4 on scale 1-7","2011","Urban Area","","","","","4"
"5 on scale 1-7","2011","Rural Area","","","","","5"
"5 on scale 1-7","2011","Urban Area","","","","","5"
"6 on scale 1-7","2011","Rural Area","","","","","6"
"6 on scale 1-7","2011","Urban Area","","","","","6"
"7 Strongly agree","2011","Urban Area","","","","","7"
"7 Strongly agree","2011","Rural Area","","","","","7"
"1 Strongly disagree","2012","Urban Area","49","0.0124585834629569","0.00919631500755144","0.0157208519183623","1"
"1 Strongly disagree","2012","Rural Area","22","","","","1"
"2 on scale 1-7 ","2012","Urban Area","128","0.0275689855680387","0.022753417807238","0.0323845533288393","2"
"2 on scale 1-7 ","2012","Rural Area","97","0.035061509503751","0.0281016115056831","0.0420214075018188","2"
"3 on scale 1-7 ","2012","Rural Area","187","0.0596101370097564","0.0506512969317281","0.0685689770877848","3"
"3 on scale 1-7 ","2012","Urban Area","346","0.0782656532999442","0.0703662152549775","0.0861650913449108","3"
"4 on scale 1-7","2012","Rural Area","421","0.154054440204071","0.140394585735961","0.167714294672181","4"
"4 on scale 1-7","2012","Urban Area","712","0.16852838958896","0.157518880546095","0.179537898631826","4"
"5 on scale 1-7","2012","Rural Area","637","0.23941647941204","0.223269613807457","0.255563345016622","5"
"5 on scale 1-7","2012","Urban Area","1039","0.219846852677478","0.207666558900212","0.232027146454743","5"
"6 on scale 1-7","2012","Urban Area","1203","0.271656926644617","0.2585745667264","0.284739286562834","6"
"6 on scale 1-7","2012","Rural Area","784","0.289180130426771","0.272024694470129","0.306335566383414","6"
"7 Strongly agree","2012","Urban Area","964","0.221674608758006","0.209458123392675","0.233891094123337","7"
"7 Strongly agree","2012","Rural Area","535","0.213769738582492","0.198257097457084","0.2292823797079","7"
"1 Strongly disagree","2013","Urban Area","156","0.0143163304698659","0.0122089349797524","0.0164237259599794","1"
"1 Strongly disagree","2013","Rural Area","69","0.0112931035827794","0.00875151945962685","0.013834687705932","1"
"2 on scale 1-7 ","2013","Rural Area","219","0.0325990828308744","0.0283276853276877","0.0368704803340611","2"
"2 on scale 1-7 ","2013","Urban Area","396","0.033717719576004","0.0305155633733118","0.0369198757786962","2"
"3 on scale 1-7 ","2013","Rural Area","533","0.0832609099859124","0.0766157184536771","0.0899061015181477","3"
"3 on scale 1-7 ","2013","Urban Area","1025","0.0862697787094413","0.0812889713519509","0.0912505860669317","3"
"4 on scale 1-7","2013","Rural Area","1234","0.18614299440479","0.176781149275841","0.195504839533739","4"
"4 on scale 1-7","2013","Urban Area","2204","0.188772669034708","0.181830386997228","0.195714951072189","4"
"5 on scale 1-7","2013","Urban Area","2705","0.220361152595219","0.213007964740004","0.227714340450434","5"
"5 on scale 1-7","2013","Rural Area","1574","0.233405323423678","0.223231075190935","0.243579571656421","5"
"6 on scale 1-7","2013","Rural Area","1883","0.2821526872768","0.271327829818685","0.292977544734916","6"
"6 on scale 1-7","2013","Urban Area","3427","0.273345953033098","0.265439502088139","0.281252403978057","6"
"7 Strongly agree","2013","Urban Area","2293","0.183216396581663","0.176353663902569","0.190079129260757","7"
"7 Strongly agree","2013","Rural Area","1128","0.171145898495165","0.162086771566715","0.180205025423615","7"
"1 Strongly disagree","2014","Urban Area","","","","","1"
"1 Strongly disagree","2014","Rural Area","","","","","1"
"2 on scale 1-7 ","2014","Urban Area","","","","","2"
"2 on scale 1-7 ","2014","Rural Area","","","","","2"
"3 on scale 1-7 ","2014","Rural Area","","","","","3"
"3 on scale 1-7 ","2014","Urban Area","","","","","3"
"4 on scale 1-7","2014","Rural Area","","","","","4"
"4 on scale 1-7","2014","Urban Area","","","","","4"
"5 on scale 1-7","2014","Rural Area","","","","","5"
"5 on scale 1-7","2014","Urban Area","","","","","5"
"6 on scale 1-7","2014","Urban Area","","","","","6"
"6 on scale 1-7","2014","Rural Area","","","","","6"
"7 Strongly agree","2014","Urban Area","","","","","7"
"7 Strongly agree","2014","Rural Area","","","","","7"
"1 Strongly disagree","2015","Urban Area","","","","","1"
"1 Strongly disagree","2015","Rural Area","","","","","1"
"2 on scale 1-7 ","2015","Rural Area","","","","","2"
"2 on scale 1-7 ","2015","Urban Area","","","","","2"
"3 on scale 1-7 ","2015","Rural Area","","","","","3"
"3 on scale 1-7 ","2015","Urban Area","","","","","3"
"4 on scale 1-7","2015","Rural Area","","","","","4"
"4 on scale 1-7","2015","Urban Area","","","","","4"
"5 on scale 1-7","2015","Urban Area","","","","","5"
"5 on scale 1-7","2015","Rural Area","","","","","5"
"6 on scale 1-7","2015","Rural Area","","","","","6"
"6 on scale 1-7","2015","Urban Area","","","","","6"
"7 Strongly agree","2015","Urban Area","","","","","7"
"7 Strongly agree","2015","Rural Area","","","","","7"
"1 Strongly disagree","2016","Urban Area","","","","","1"
"1 Strongly disagree","2016","Rural Area","","","","","1"
"2 on scale 1-7 ","2016","Rural Area","","","","","2"
"2 on scale 1-7 ","2016","Urban Area","","","","","2"
"3 on scale 1-7 ","2016","Rural Area","","","","","3"
"3 on scale 1-7 ","2016","Urban Area","","","","","3"
"4 on scale 1-7","2016","Urban Area","","","","","4"
"4 on scale 1-7","2016","Rural Area","","","","","4"
"5 on scale 1-7","2016","Rural Area","","","","","5"
"5 on scale 1-7","2016","Urban Area","","","","","5"
"6 on scale 1-7","2016","Urban Area","","","","","6"
"6 on scale 1-7","2016","Rural Area","","","","","6"
"7 Strongly agree","2016","Urban Area","","","","","7"
"7 Strongly agree","2016","Rural Area","","","","","7"
"1 Strongly disagree","2017","Urban Area","229","0.013142575185546","0.0115257834355148","0.0147593669355772","1"
"1 Strongly disagree","2017","Rural Area","87","0.00738406351333698","0.00572318691027566","0.00904494011639831","1"
"2 on scale 1-7 ","2017","Rural Area","360","0.0386954425818472","0.034953824605802","0.0424370605578924","2"
"2 on scale 1-7 ","2017","Urban Area","755","0.0436414649057402","0.0407411398666944","0.0465417899447861","2"
"3 on scale 1-7 ","2017","Rural Area","753","0.0809376442466534","0.0756465340992699","0.0862287543940368","3"
"3 on scale 1-7 ","2017","Urban Area","1497","0.0873917617820543","0.0833825030604512","0.0914010205036574","3"
"4 on scale 1-7","2017","Rural Area","1693","0.176575713138586","0.169178359957418","0.183973066319755","4"
"4 on scale 1-7","2017","Urban Area","3027","0.17173284656306","0.166378597780028","0.177087095346093","4"
"5 on scale 1-7","2017","Urban Area","4115","0.228270008571099","0.222311415055911","0.234228602086286","5"
"5 on scale 1-7","2017","Rural Area","2228","0.227271008161591","0.219141118409722","0.235400897913461","5"
"6 on scale 1-7","2017","Rural Area","2872","0.285454909341717","0.276693325690122","0.294216492993311","6"
"6 on scale 1-7","2017","Urban Area","5102","0.267987565360413","0.261699700579975","0.274275430140851","6"
"7 Strongly agree","2017","Urban Area","4335","0.187833777632088","0.182288849124355","0.193378706139821","7"
"7 Strongly agree","2017","Rural Area","2214","0.183681219016268","0.176169119989248","0.191193318043288","7"
"1 Strongly disagree","2018","Rural Area","","","","","1"
"1 Strongly disagree","2018","Urban Area","","","","","1"
"2 on scale 1-7 ","2018","Rural Area","","","","","2"
"2 on scale 1-7 ","2018","Urban Area","","","","","2"
"3 on scale 1-7 ","2018","Rural Area","","","","","3"
"3 on scale 1-7 ","2018","Urban Area","","","","","3"
"4 on scale 1-7","2018","Urban Area","","","","","4"
"4 on scale 1-7","2018","Rural Area","","","","","4"
"5 on scale 1-7","2018","Rural Area","","","","","5"
"5 on scale 1-7","2018","Urban Area","","","","","5"
"6 on scale 1-7","2018","Urban Area","","","","","6"
"6 on scale 1-7","2018","Rural Area","","","","","6"
"7 Strongly agree","2018","Urban Area","","","","","7"
"7 Strongly agree","2018","Rural Area","","","","","7"
"1 Strongly disagree","2019","Rural Area","104","0.0120947195734762","0.00981529645540208","0.0143741426915504","1"
"1 Strongly disagree","2019","Urban Area","199","0.0128698390232662","0.0110878744983512","0.0146518035481812","1"
"2 on scale 1-7 ","2019","Rural Area","357","0.0447767601597037","0.040464070902879","0.0490894494165285","2"
"2 on scale 1-7 ","2019","Urban Area","665","0.0411421502965561","0.0380020328424419","0.0442822677506702","2"
"3 on scale 1-7 ","2019","Urban Area","1377","0.0915113758120919","0.0869528693490932","0.0960698822750906","3"
"3 on scale 1-7 ","2019","Rural Area","761","0.0926711726375857","0.0866243938971174","0.0987179513780541","3"
"4 on scale 1-7","2019","Rural Area","1528","0.185472178672645","0.177367015887125","0.193577341458165","4"
"4 on scale 1-7","2019","Urban Area","2749","0.185299744478971","0.179157011712108","0.191442477245835","4"
"5 on scale 1-7","2019","Urban Area","3535","0.233660942723331","0.226970900970933","0.240350984475728","5"
"5 on scale 1-7","2019","Rural Area","2061","0.228064346603817","0.219314737676791","0.236813955530843","5"
"6 on scale 1-7","2019","Rural Area","2467","0.277087103217308","0.267754118899776","0.286420087534839","6"
"6 on scale 1-7","2019","Urban Area","4013","0.259503066181255","0.252572668360327","0.266433464002183","6"
"7 Strongly agree","2019","Urban Area","2831","0.176012881484529","0.169992032652973","0.182033730316086","7"
"7 Strongly agree","2019","Rural Area","1556","0.159833719135465","0.152192085367401","0.167475352903528","7"
