"plh0219","year","e11102","n","percent","lower_confidence","upper_confidence","value"
"1 Strongly disagree","2007","Not Employed","","","","","1"
"1 Strongly disagree","2007","Employed","","","","","1"
"2 on scale 1-7 ","2007","Employed","","","","","2"
"2 on scale 1-7 ","2007","Not Employed","","","","","2"
"3 on scale 1-7 ","2007","Not Employed","","","","","3"
"3 on scale 1-7 ","2007","Employed","","","","","3"
"4 on scale 1-7","2007","Employed","","","","","4"
"4 on scale 1-7","2007","Not Employed","","","","","4"
"5 on scale 1-7","2007","Employed","","","","","5"
"5 on scale 1-7","2007","Not Employed","","","","","5"
"6 on scale 1-7","2007","Employed","","","","","6"
"6 on scale 1-7","2007","Not Employed","","","","","6"
"7 Strongly agree","2007","Not Employed","","","","","7"
"7 Strongly agree","2007","Employed","","","","","7"
"1 Strongly disagree","2008","Not Employed","","","","","1"
"1 Strongly disagree","2008","Employed","","","","","1"
"2 on scale 1-7 ","2008","Not Employed","","","","","2"
"2 on scale 1-7 ","2008","Employed","","","","","2"
"3 on scale 1-7 ","2008","Employed","","","","","3"
"3 on scale 1-7 ","2008","Not Employed","","","","","3"
"4 on scale 1-7","2008","Not Employed","","","","","4"
"4 on scale 1-7","2008","Employed","","","","","4"
"5 on scale 1-7","2008","Employed","","","","","5"
"5 on scale 1-7","2008","Not Employed","","","","","5"
"6 on scale 1-7","2008","Employed","","","","","6"
"6 on scale 1-7","2008","Not Employed","","","","","6"
"7 Strongly agree","2008","Not Employed","","","","","7"
"7 Strongly agree","2008","Employed","","","","","7"
"1 Strongly disagree","2009","Not Employed","114","0.0232296023874481","0.0196430388819192","0.026816165892977","1"
"1 Strongly disagree","2009","Employed","127","0.0123402397005009","0.0102955663035131","0.0143849130974888","1"
"2 on scale 1-7 ","2009","Employed","469","0.0479826123980444","0.0440241834538198","0.051941041342269","2"
"2 on scale 1-7 ","2009","Not Employed","292","0.0465456580876718","0.0415297342875062","0.0515615818878373","2"
"3 on scale 1-7 ","2009","Not Employed","766","0.109667530459412","0.102227468876406","0.117107592042417","3"
"3 on scale 1-7 ","2009","Employed","1170","0.105576401362825","0.0998850746042749","0.111267728121375","3"
"4 on scale 1-7","2009","Employed","2210","0.210193997540222","0.202647788377678","0.217740206702765","4"
"4 on scale 1-7","2009","Not Employed","1520","0.222096222591824","0.212199419749545","0.231993025434102","4"
"5 on scale 1-7","2009","Employed","2511","0.211922236404727","0.204353362506377","0.219491110303077","5"
"5 on scale 1-7","2009","Not Employed","1517","0.225843456318502","0.2158875788542","0.235799333782803","5"
"6 on scale 1-7","2009","Employed","2863","0.244434072181876","0.236474760297166","0.252393384066586","6"
"6 on scale 1-7","2009","Not Employed","1534","0.215837127751952","0.206041605245238","0.225632650258666","6"
"7 Strongly agree","2009","Not Employed","1033","0.156780402403191","0.148123198919058","0.165437605887324","7"
"7 Strongly agree","2009","Employed","1849","0.167550440411805","0.160633560757865","0.174467320065745","7"
"1 Strongly disagree","2010","Not Employed","","","","","1"
"1 Strongly disagree","2010","Employed","","","","","1"
"2 on scale 1-7 ","2010","Not Employed","","","","","2"
"2 on scale 1-7 ","2010","Employed","","","","","2"
"3 on scale 1-7 ","2010","Employed","","","","","3"
"3 on scale 1-7 ","2010","Not Employed","","","","","3"
"4 on scale 1-7","2010","Employed","","","","","4"
"4 on scale 1-7","2010","Not Employed","","","","","4"
"5 on scale 1-7","2010","Employed","","","","","5"
"5 on scale 1-7","2010","Not Employed","","","","","5"
"6 on scale 1-7","2010","Not Employed","","","","","6"
"6 on scale 1-7","2010","Employed","","","","","6"
"7 Strongly agree","2010","Not Employed","","","","","7"
"7 Strongly agree","2010","Employed","","","","","7"
"1 Strongly disagree","2011","Not Employed","","","","","1"
"1 Strongly disagree","2011","Employed","","","","","1"
"2 on scale 1-7 ","2011","Employed","","","","","2"
"2 on scale 1-7 ","2011","Not Employed","","","","","2"
"3 on scale 1-7 ","2011","Not Employed","","","","","3"
"3 on scale 1-7 ","2011","Employed","","","","","3"
"4 on scale 1-7","2011","Employed","","","","","4"
"4 on scale 1-7","2011","Not Employed","","","","","4"
"5 on scale 1-7","2011","Employed","","","","","5"
"5 on scale 1-7","2011","Not Employed","","","","","5"
"6 on scale 1-7","2011","Employed","","","","","6"
"6 on scale 1-7","2011","Not Employed","","","","","6"
"7 Strongly agree","2011","Not Employed","","","","","7"
"7 Strongly agree","2011","Employed","","","","","7"
"1 Strongly disagree","2012","Not Employed","25","","","","1"
"1 Strongly disagree","2012","Employed","46","0.00904287984210374","0.00651336189849104","0.0115723977857164","1"
"2 on scale 1-7 ","2012","Not Employed","64","0.0366030186129223","0.0277897715958632","0.0454162656299814","2"
"2 on scale 1-7 ","2012","Employed","161","0.0279677416189213","0.0235619293143061","0.0323735539235365","2"
"3 on scale 1-7 ","2012","Employed","392","0.0688611439035161","0.062094843198853","0.0756274446081792","3"
"3 on scale 1-7 ","2012","Not Employed","141","0.0817033849428821","0.0688479620664209","0.0945588078193434","3"
"4 on scale 1-7","2012","Employed","873","0.165027124803983","0.155108058268778","0.174946191339189","4"
"4 on scale 1-7","2012","Not Employed","260","0.159495553468264","0.142311755880619","0.176679351055909","4"
"5 on scale 1-7","2012","Employed","1249","0.222167495377988","0.211059383208719","0.233275607547257","5"
"5 on scale 1-7","2012","Not Employed","427","0.239499406520613","0.219469595575002","0.259529217466224","5"
"6 on scale 1-7","2012","Not Employed","446","0.247970147964373","0.227703025511186","0.26823727041756","6"
"6 on scale 1-7","2012","Employed","1541","0.287126704258423","0.275037438651339","0.299215969865508","6"
"7 Strongly agree","2012","Not Employed","381","0.216604193638746","0.19727120916128","0.235937178116212","7"
"7 Strongly agree","2012","Employed","1118","0.219806910195064","0.208741215758054","0.230872604632074","7"
"1 Strongly disagree","2013","Not Employed","109","0.0161078557319505","0.0132185892701723","0.0189971221937287","1"
"1 Strongly disagree","2013","Employed","116","0.011496011963156","0.00955215850843771","0.0134398654178742","1"
"2 on scale 1-7 ","2013","Employed","374","0.0318832882016288","0.0286796304402018","0.0350869459630558","2"
"2 on scale 1-7 ","2013","Not Employed","241","0.0355860174077781","0.0313342800713376","0.0398377547442185","2"
"3 on scale 1-7 ","2013","Employed","922","0.0813784003105786","0.0763927294413836","0.0863640711797735","3"
"3 on scale 1-7 ","2013","Not Employed","636","0.0912298117141966","0.0846215016899634","0.0978381217384297","3"
"4 on scale 1-7","2013","Employed","2073","0.184894240494393","0.177815281823934","0.191973199164851","4"
"4 on scale 1-7","2013","Not Employed","1365","0.192503269338359","0.183454606101995","0.201551932574723","4"
"5 on scale 1-7","2013","Not Employed","1675","0.21995883995972","0.210452256740933","0.229465423178506","5"
"5 on scale 1-7","2013","Employed","2604","0.227722242720019","0.220075258502531","0.235369226937507","5"
"6 on scale 1-7","2013","Employed","3340","0.281664699242701","0.273462496135201","0.289866902350201","6"
"6 on scale 1-7","2013","Not Employed","1970","0.267970072947132","0.257805186073913","0.27813495982035","6"
"7 Strongly agree","2013","Not Employed","1297","0.176644132900865","0.167891506624787","0.185396759176943","7"
"7 Strongly agree","2013","Employed","2124","0.180961117067524","0.173940979890785","0.187981254244264","7"
"1 Strongly disagree","2014","Not Employed","","","","","1"
"1 Strongly disagree","2014","Employed","","","","","1"
"2 on scale 1-7 ","2014","Not Employed","","","","","2"
"2 on scale 1-7 ","2014","Employed","","","","","2"
"3 on scale 1-7 ","2014","Employed","","","","","3"
"3 on scale 1-7 ","2014","Not Employed","","","","","3"
"4 on scale 1-7","2014","Employed","","","","","4"
"4 on scale 1-7","2014","Not Employed","","","","","4"
"5 on scale 1-7","2014","Employed","","","","","5"
"5 on scale 1-7","2014","Not Employed","","","","","5"
"6 on scale 1-7","2014","Not Employed","","","","","6"
"6 on scale 1-7","2014","Employed","","","","","6"
"7 Strongly agree","2014","Not Employed","","","","","7"
"7 Strongly agree","2014","Employed","","","","","7"
"1 Strongly disagree","2015","Not Employed","","","","","1"
"1 Strongly disagree","2015","Employed","","","","","1"
"2 on scale 1-7 ","2015","Employed","","","","","2"
"2 on scale 1-7 ","2015","Not Employed","","","","","2"
"3 on scale 1-7 ","2015","Employed","","","","","3"
"3 on scale 1-7 ","2015","Not Employed","","","","","3"
"4 on scale 1-7","2015","Employed","","","","","4"
"4 on scale 1-7","2015","Not Employed","","","","","4"
"5 on scale 1-7","2015","Not Employed","","","","","5"
"5 on scale 1-7","2015","Employed","","","","","5"
"6 on scale 1-7","2015","Employed","","","","","6"
"6 on scale 1-7","2015","Not Employed","","","","","6"
"7 Strongly agree","2015","Not Employed","","","","","7"
"7 Strongly agree","2015","Employed","","","","","7"
"1 Strongly disagree","2016","Not Employed","","","","","1"
"1 Strongly disagree","2016","Employed","","","","","1"
"2 on scale 1-7 ","2016","Employed","","","","","2"
"2 on scale 1-7 ","2016","Not Employed","","","","","2"
"3 on scale 1-7 ","2016","Employed","","","","","3"
"3 on scale 1-7 ","2016","Not Employed","","","","","3"
"4 on scale 1-7","2016","Not Employed","","","","","4"
"4 on scale 1-7","2016","Employed","","","","","4"
"5 on scale 1-7","2016","Employed","","","","","5"
"5 on scale 1-7","2016","Not Employed","","","","","5"
"6 on scale 1-7","2016","Not Employed","","","","","6"
"6 on scale 1-7","2016","Employed","","","","","6"
"7 Strongly agree","2016","Not Employed","","","","","7"
"7 Strongly agree","2016","Employed","","","","","7"
"1 Strongly disagree","2017","Not Employed","158","0.01383503306884","0.0116491372532012","0.0160209288844787","1"
"1 Strongly disagree","2017","Employed","158","0.0099281292603557","0.00849160372033672","0.0113646548003747","1"
"2 on scale 1-7 ","2017","Employed","696","0.0380687941030615","0.0352960943335891","0.0408414938725339","2"
"2 on scale 1-7 ","2017","Not Employed","419","0.0492281098202048","0.0451794683453389","0.0532767512950707","2"
"3 on scale 1-7 ","2017","Employed","1417","0.0817045284306526","0.07773571608847","0.0856733407728351","3"
"3 on scale 1-7 ","2017","Not Employed","833","0.0918685926596585","0.0864632596816821","0.0972739256376349","3"
"4 on scale 1-7","2017","Employed","3006","0.1683226174734","0.162901423300206","0.173743811646595","4"
"4 on scale 1-7","2017","Not Employed","1714","0.182004249377029","0.174783523458928","0.189224975295131","4"
"5 on scale 1-7","2017","Not Employed","2244","0.226278663828222","0.218448359126663","0.234108968529781","5"
"5 on scale 1-7","2017","Employed","4099","0.228901681021847","0.22281436780396","0.234988994239734","5"
"6 on scale 1-7","2017","Employed","5303","0.283769591794233","0.277237450280286","0.290301733308179","6"
"6 on scale 1-7","2017","Not Employed","2671","0.255178836680613","0.247020288108185","0.263337385253042","6"
"7 Strongly agree","2017","Not Employed","2930","0.181606514565432","0.174391929369189","0.188821099761675","7"
"7 Strongly agree","2017","Employed","3619","0.189304657916451","0.183628483024313","0.194980832808588","7"
"1 Strongly disagree","2018","Employed","","","","","1"
"1 Strongly disagree","2018","Not Employed","","","","","1"
"2 on scale 1-7 ","2018","Employed","","","","","2"
"2 on scale 1-7 ","2018","Not Employed","","","","","2"
"3 on scale 1-7 ","2018","Employed","","","","","3"
"3 on scale 1-7 ","2018","Not Employed","","","","","3"
"4 on scale 1-7","2018","Not Employed","","","","","4"
"4 on scale 1-7","2018","Employed","","","","","4"
"5 on scale 1-7","2018","Employed","","","","","5"
"5 on scale 1-7","2018","Not Employed","","","","","5"
"6 on scale 1-7","2018","Not Employed","","","","","6"
"6 on scale 1-7","2018","Employed","","","","","6"
"7 Strongly agree","2018","Not Employed","","","","","7"
"7 Strongly agree","2018","Employed","","","","","7"
"1 Strongly disagree","2019","Employed","182","0.0103380391102698","0.00884753072332669","0.0118285474972128","1"
"1 Strongly disagree","2019","Not Employed","148","0.0177315004535373","0.014845854784437","0.0206171461226376","1"
"2 on scale 1-7 ","2019","Employed","735","0.0406371929263454","0.0377276471865712","0.0435467386661195","2"
"2 on scale 1-7 ","2019","Not Employed","371","0.0487948455726203","0.0440842130962077","0.0535054780490329","2"
"3 on scale 1-7 ","2019","Not Employed","742","0.0926519006489709","0.0863121922318229","0.0989916090661189","3"
"3 on scale 1-7 ","2019","Employed","1536","0.0908718079156565","0.086636362913274","0.0951072529180389","3"
"4 on scale 1-7","2019","Employed","3023","0.178899362135814","0.173251624797819","0.184547099473809","4"
"4 on scale 1-7","2019","Not Employed","1513","0.197789680889638","0.189080023181747","0.206499338597529","4"
"5 on scale 1-7","2019","Not Employed","1806","0.220747798420957","0.211679154287298","0.229816442554616","5"
"5 on scale 1-7","2019","Employed","4109","0.233673619567541","0.227437942286881","0.239909296848202","5"
"6 on scale 1-7","2019","Employed","4860","0.269633420210805","0.263094151159398","0.276172689262213","6"
"6 on scale 1-7","2019","Not Employed","2024","0.257747314394585","0.248183566624688","0.267311062164482","6"
"7 Strongly agree","2019","Not Employed","1431","0.164536959619692","0.156430140081402","0.172643779157981","7"
"7 Strongly agree","2019","Employed","3246","0.175946558133568","0.17033556191013","0.181557554357007","7"
