"plh0219","year","migback","sampreg","n","percent","lower_confidence","upper_confidence","value"
"1 Strongly disagree","2006","direct migration background","East Germany","","","","","1"
"1 Strongly disagree","2006","indirect migration background","West Germany","","","","","1"
"1 Strongly disagree","2006","indirect migration background","East Germany","","","","","1"
"1 Strongly disagree","2006","no migration background","West Germany","","","","","1"
"2 on scale 1-7 ","2006","no migration background","West Germany","","","","","2"
"2 on scale 1-7 ","2006","direct migration background","West Germany","","","","","2"
"2 on scale 1-7 ","2006","direct migration background","East Germany","","","","","2"
"2 on scale 1-7 ","2006","indirect migration background","East Germany","","","","","2"
"2 on scale 1-7 ","2006","no migration background","East Germany","","","","","2"
"2 on scale 1-7 ","2006","indirect migration background","West Germany","","","","","2"
"3 on scale 1-7 ","2006","indirect migration background","East Germany","","","","","3"
"3 on scale 1-7 ","2006","indirect migration background","West Germany","","","","","3"
"3 on scale 1-7 ","2006","direct migration background","East Germany","","","","","3"
"3 on scale 1-7 ","2006","direct migration background","West Germany","","","","","3"
"3 on scale 1-7 ","2006","no migration background","East Germany","","","","","3"
"3 on scale 1-7 ","2006","no migration background","West Germany","","","","","3"
"4 on scale 1-7","2006","no migration background","East Germany","","","","","4"
"4 on scale 1-7","2006","no migration background","West Germany","","","","","4"
"4 on scale 1-7","2006","indirect migration background","East Germany","","","","","4"
"4 on scale 1-7","2006","indirect migration background","West Germany","","","","","4"
"4 on scale 1-7","2006","direct migration background","East Germany","","","","","4"
"4 on scale 1-7","2006","direct migration background","West Germany","","","","","4"
"5 on scale 1-7","2006","indirect migration background","East Germany","","","","","5"
"5 on scale 1-7","2006","indirect migration background","West Germany","","","","","5"
"5 on scale 1-7","2006","direct migration background","West Germany","","","","","5"
"5 on scale 1-7","2006","direct migration background","East Germany","","","","","5"
"5 on scale 1-7","2006","no migration background","West Germany","","","","","5"
"5 on scale 1-7","2006","no migration background","East Germany","","","","","5"
"6 on scale 1-7","2006","indirect migration background","East Germany","","","","","6"
"6 on scale 1-7","2006","direct migration background","West Germany","","","","","6"
"6 on scale 1-7","2006","indirect migration background","West Germany","","","","","6"
"6 on scale 1-7","2006","direct migration background","East Germany","","","","","6"
"6 on scale 1-7","2006","no migration background","East Germany","","","","","6"
"6 on scale 1-7","2006","no migration background","West Germany","","","","","6"
"7 Strongly agree","2006","indirect migration background","East Germany","","","","","7"
"7 Strongly agree","2006","direct migration background","West Germany","","","","","7"
"7 Strongly agree","2006","direct migration background","East Germany","","","","","7"
"7 Strongly agree","2006","indirect migration background","West Germany","","","","","7"
"7 Strongly agree","2006","no migration background","West Germany","","","","","7"
"7 Strongly agree","2006","no migration background","East Germany","","","","","7"
"1 Strongly disagree","2007","no migration background","West Germany","","","","","1"
"1 Strongly disagree","2007","no migration background","East Germany","","","","","1"
"1 Strongly disagree","2007","direct migration background","West Germany","","","","","1"
"1 Strongly disagree","2007","direct migration background","East Germany","","","","","1"
"1 Strongly disagree","2007","indirect migration background","West Germany","","","","","1"
"1 Strongly disagree","2007","indirect migration background","East Germany","","","","","1"
"2 on scale 1-7 ","2007","indirect migration background","East Germany","","","","","2"
"2 on scale 1-7 ","2007","indirect migration background","West Germany","","","","","2"
"2 on scale 1-7 ","2007","direct migration background","West Germany","","","","","2"
"2 on scale 1-7 ","2007","no migration background","West Germany","","","","","2"
"2 on scale 1-7 ","2007","no migration background","East Germany","","","","","2"
"2 on scale 1-7 ","2007","direct migration background","East Germany","","","","","2"
"3 on scale 1-7 ","2007","direct migration background","West Germany","","","","","3"
"3 on scale 1-7 ","2007","no migration background","East Germany","","","","","3"
"3 on scale 1-7 ","2007","indirect migration background","East Germany","","","","","3"
"3 on scale 1-7 ","2007","no migration background","West Germany","","","","","3"
"3 on scale 1-7 ","2007","direct migration background","East Germany","","","","","3"
"3 on scale 1-7 ","2007","indirect migration background","West Germany","","","","","3"
"4 on scale 1-7","2007","no migration background","West Germany","","","","","4"
"4 on scale 1-7","2007","no migration background","East Germany","","","","","4"
"4 on scale 1-7","2007","indirect migration background","East Germany","","","","","4"
"4 on scale 1-7","2007","indirect migration background","West Germany","","","","","4"
"4 on scale 1-7","2007","direct migration background","West Germany","","","","","4"
"4 on scale 1-7","2007","direct migration background","East Germany","","","","","4"
"5 on scale 1-7","2007","indirect migration background","East Germany","","","","","5"
"5 on scale 1-7","2007","indirect migration background","West Germany","","","","","5"
"5 on scale 1-7","2007","direct migration background","West Germany","","","","","5"
"5 on scale 1-7","2007","direct migration background","East Germany","","","","","5"
"5 on scale 1-7","2007","no migration background","West Germany","","","","","5"
"5 on scale 1-7","2007","no migration background","East Germany","","","","","5"
"6 on scale 1-7","2007","indirect migration background","East Germany","","","","","6"
"6 on scale 1-7","2007","indirect migration background","West Germany","","","","","6"
"6 on scale 1-7","2007","direct migration background","East Germany","","","","","6"
"6 on scale 1-7","2007","no migration background","West Germany","","","","","6"
"6 on scale 1-7","2007","direct migration background","West Germany","","","","","6"
"6 on scale 1-7","2007","no migration background","East Germany","","","","","6"
"7 Strongly agree","2007","indirect migration background","East Germany","","","","","7"
"7 Strongly agree","2007","no migration background","West Germany","","","","","7"
"7 Strongly agree","2007","no migration background","East Germany","","","","","7"
"7 Strongly agree","2007","direct migration background","West Germany","","","","","7"
"7 Strongly agree","2007","direct migration background","East Germany","","","","","7"
"7 Strongly agree","2007","indirect migration background","West Germany","","","","","7"
"1 Strongly disagree","2008","no migration background","East Germany","","","","","1"
"1 Strongly disagree","2008","direct migration background","West Germany","","","","","1"
"1 Strongly disagree","2008","direct migration background","East Germany","","","","","1"
"1 Strongly disagree","2008","indirect migration background","West Germany","","","","","1"
"1 Strongly disagree","2008","indirect migration background","East Germany","","","","","1"
"1 Strongly disagree","2008","no migration background","West Germany","","","","","1"
"2 on scale 1-7 ","2008","direct migration background","West Germany","","","","","2"
"2 on scale 1-7 ","2008","indirect migration background","East Germany","","","","","2"
"2 on scale 1-7 ","2008","no migration background","East Germany","","","","","2"
"2 on scale 1-7 ","2008","indirect migration background","West Germany","","","","","2"
"2 on scale 1-7 ","2008","direct migration background","East Germany","","","","","2"
"2 on scale 1-7 ","2008","no migration background","West Germany","","","","","2"
"3 on scale 1-7 ","2008","direct migration background","West Germany","","","","","3"
"3 on scale 1-7 ","2008","no migration background","East Germany","","","","","3"
"3 on scale 1-7 ","2008","indirect migration background","East Germany","","","","","3"
"3 on scale 1-7 ","2008","no migration background","West Germany","","","","","3"
"3 on scale 1-7 ","2008","direct migration background","East Germany","","","","","3"
"3 on scale 1-7 ","2008","indirect migration background","West Germany","","","","","3"
"4 on scale 1-7","2008","indirect migration background","East Germany","","","","","4"
"4 on scale 1-7","2008","direct migration background","West Germany","","","","","4"
"4 on scale 1-7","2008","indirect migration background","West Germany","","","","","4"
"4 on scale 1-7","2008","direct migration background","East Germany","","","","","4"
"4 on scale 1-7","2008","no migration background","East Germany","","","","","4"
"4 on scale 1-7","2008","no migration background","West Germany","","","","","4"
"5 on scale 1-7","2008","indirect migration background","East Germany","","","","","5"
"5 on scale 1-7","2008","indirect migration background","West Germany","","","","","5"
"5 on scale 1-7","2008","direct migration background","West Germany","","","","","5"
"5 on scale 1-7","2008","direct migration background","East Germany","","","","","5"
"5 on scale 1-7","2008","no migration background","East Germany","","","","","5"
"5 on scale 1-7","2008","no migration background","West Germany","","","","","5"
"6 on scale 1-7","2008","indirect migration background","East Germany","","","","","6"
"6 on scale 1-7","2008","indirect migration background","West Germany","","","","","6"
"6 on scale 1-7","2008","direct migration background","West Germany","","","","","6"
"6 on scale 1-7","2008","direct migration background","East Germany","","","","","6"
"6 on scale 1-7","2008","no migration background","East Germany","","","","","6"
"6 on scale 1-7","2008","no migration background","West Germany","","","","","6"
"7 Strongly agree","2008","indirect migration background","East Germany","","","","","7"
"7 Strongly agree","2008","no migration background","West Germany","","","","","7"
"7 Strongly agree","2008","direct migration background","West Germany","","","","","7"
"7 Strongly agree","2008","direct migration background","East Germany","","","","","7"
"7 Strongly agree","2008","indirect migration background","West Germany","","","","","7"
"7 Strongly agree","2008","no migration background","East Germany","","","","","7"
"1 Strongly disagree","2009","no migration background","East Germany","70","0.0195672985508699","0.0154844604079039","0.023650136693836","1"
"1 Strongly disagree","2009","direct migration background","West Germany","26","","","","1"
"1 Strongly disagree","2009","direct migration background","East Germany","1","","","","1"
"1 Strongly disagree","2009","indirect migration background","West Germany","3","","","","1"
"1 Strongly disagree","2009","indirect migration background","East Germany","1","","","","1"
"1 Strongly disagree","2009","no migration background","West Germany","140","0.0161507721386807","0.0138160307675294","0.0184855135098321","1"
"2 on scale 1-7 ","2009","indirect migration background","East Germany","2","","","","2"
"2 on scale 1-7 ","2009","direct migration background","East Germany","7","","","","2"
"2 on scale 1-7 ","2009","direct migration background","West Germany","73","0.0446042720131504","0.034389786553239","0.0548187574730618","2"
"2 on scale 1-7 ","2009","indirect migration background","West Germany","23","","","","2"
"2 on scale 1-7 ","2009","no migration background","West Germany","456","0.0469840554518508","0.0430648034124712","0.0509033074912304","2"
"2 on scale 1-7 ","2009","no migration background","East Germany","200","0.0488582998339559","0.0425038256446673","0.0552127740232444","2"
"3 on scale 1-7 ","2009","direct migration background","West Germany","173","0.11283194210041","0.0971768509948269","0.128487033205993","3"
"3 on scale 1-7 ","2009","no migration background","East Germany","512","0.116048576497203","0.106607490748712","0.125489662245695","3"
"3 on scale 1-7 ","2009","no migration background","West Germany","1187","0.10736542115342","0.10163156321495","0.113099279091891","3"
"3 on scale 1-7 ","2009","indirect migration background","East Germany","2","","","","3"
"3 on scale 1-7 ","2009","indirect migration background","West Germany","52","0.0602184864015358","0.0422321868931854","0.0782047859098861","3"
"3 on scale 1-7 ","2009","direct migration background","East Germany","10","","","","3"
"4 on scale 1-7","2009","indirect migration background","East Germany","3","","","","4"
"4 on scale 1-7","2009","direct migration background","West Germany","355","0.224954772073401","0.204293942859202","0.2456156012876","4"
"4 on scale 1-7","2009","indirect migration background","West Germany","130","0.236230702576859","0.20411534784224","0.268346057311478","4"
"4 on scale 1-7","2009","no migration background","East Germany","931","0.215789855251393","0.203663799141109","0.227915911361678","4"
"4 on scale 1-7","2009","direct migration background","East Germany","11","","","","4"
"4 on scale 1-7","2009","no migration background","West Germany","2300","0.211755984030858","0.204188943735643","0.219323024326073","4"
"5 on scale 1-7","2009","indirect migration background","East Germany","15","","","","5"
"5 on scale 1-7","2009","direct migration background","West Germany","358","0.235777109121798","0.214773329180875","0.256780889062721","5"
"5 on scale 1-7","2009","indirect migration background","West Germany","134","0.179810966002075","0.150775518705147","0.208846413299002","5"
"5 on scale 1-7","2009","no migration background","East Germany","1023","0.214019957468016","0.201930112561203","0.226109802374828","5"
"5 on scale 1-7","2009","direct migration background","East Germany","13","","","","5"
"5 on scale 1-7","2009","no migration background","West Germany","2485","0.217300347033999","0.209661890001052","0.224938804066947","5"
"6 on scale 1-7","2009","indirect migration background","East Germany","13","","","","6"
"6 on scale 1-7","2009","indirect migration background","West Germany","186","0.270814627749271","0.237216236139379","0.304413019359163","6"
"6 on scale 1-7","2009","direct migration background","West Germany","339","0.201473317987069","0.181626535742473","0.221320100231666","6"
"6 on scale 1-7","2009","direct migration background","East Germany","16","","","","6"
"6 on scale 1-7","2009","no migration background","East Germany","1082","0.247244699261378","0.234527887595989","0.259961510926768","6"
"6 on scale 1-7","2009","no migration background","West Germany","2761","0.232686390449924","0.224860211008008","0.24051256989184","6"
"7 Strongly agree","2009","indirect migration background","East Germany","5","","","","7"
"7 Strongly agree","2009","no migration background","West Germany","1869","0.167757029741267","0.160836437027258","0.174677622455277","7"
"7 Strongly agree","2009","no migration background","East Germany","603","0.138471313137184","0.128290027767065","0.148652598507302","7"
"7 Strongly agree","2009","direct migration background","West Germany","245","0.160079469873542","0.141935866797694","0.17822307294939","7"
"7 Strongly agree","2009","direct migration background","East Germany","16","","","","7"
"7 Strongly agree","2009","indirect migration background","West Germany","144","0.206156456871895","0.175569985047545","0.236742928696244","7"
"1 Strongly disagree","2010","no migration background","East Germany","","","","","1"
"1 Strongly disagree","2010","direct migration background","West Germany","","","","","1"
"1 Strongly disagree","2010","direct migration background","East Germany","","","","","1"
"1 Strongly disagree","2010","indirect migration background","West Germany","","","","","1"
"1 Strongly disagree","2010","indirect migration background","East Germany","","","","","1"
"1 Strongly disagree","2010","no migration background","West Germany","","","","","1"
"2 on scale 1-7 ","2010","direct migration background","West Germany","","","","","2"
"2 on scale 1-7 ","2010","direct migration background","East Germany","","","","","2"
"2 on scale 1-7 ","2010","no migration background","East Germany","","","","","2"
"2 on scale 1-7 ","2010","indirect migration background","East Germany","","","","","2"
"2 on scale 1-7 ","2010","indirect migration background","West Germany","","","","","2"
"2 on scale 1-7 ","2010","no migration background","West Germany","","","","","2"
"3 on scale 1-7 ","2010","no migration background","East Germany","","","","","3"
"3 on scale 1-7 ","2010","direct migration background","West Germany","","","","","3"
"3 on scale 1-7 ","2010","no migration background","West Germany","","","","","3"
"3 on scale 1-7 ","2010","indirect migration background","East Germany","","","","","3"
"3 on scale 1-7 ","2010","indirect migration background","West Germany","","","","","3"
"3 on scale 1-7 ","2010","direct migration background","East Germany","","","","","3"
"4 on scale 1-7","2010","indirect migration background","East Germany","","","","","4"
"4 on scale 1-7","2010","indirect migration background","West Germany","","","","","4"
"4 on scale 1-7","2010","direct migration background","West Germany","","","","","4"
"4 on scale 1-7","2010","no migration background","East Germany","","","","","4"
"4 on scale 1-7","2010","direct migration background","East Germany","","","","","4"
"4 on scale 1-7","2010","no migration background","West Germany","","","","","4"
"5 on scale 1-7","2010","indirect migration background","East Germany","","","","","5"
"5 on scale 1-7","2010","direct migration background","West Germany","","","","","5"
"5 on scale 1-7","2010","indirect migration background","West Germany","","","","","5"
"5 on scale 1-7","2010","direct migration background","East Germany","","","","","5"
"5 on scale 1-7","2010","no migration background","East Germany","","","","","5"
"5 on scale 1-7","2010","no migration background","West Germany","","","","","5"
"6 on scale 1-7","2010","indirect migration background","East Germany","","","","","6"
"6 on scale 1-7","2010","direct migration background","West Germany","","","","","6"
"6 on scale 1-7","2010","indirect migration background","West Germany","","","","","6"
"6 on scale 1-7","2010","no migration background","East Germany","","","","","6"
"6 on scale 1-7","2010","direct migration background","East Germany","","","","","6"
"6 on scale 1-7","2010","no migration background","West Germany","","","","","6"
"7 Strongly agree","2010","indirect migration background","East Germany","","","","","7"
"7 Strongly agree","2010","no migration background","West Germany","","","","","7"
"7 Strongly agree","2010","no migration background","East Germany","","","","","7"
"7 Strongly agree","2010","direct migration background","West Germany","","","","","7"
"7 Strongly agree","2010","direct migration background","East Germany","","","","","7"
"7 Strongly agree","2010","indirect migration background","West Germany","","","","","7"
"1 Strongly disagree","2011","no migration background","East Germany","","","","","1"
"1 Strongly disagree","2011","direct migration background","West Germany","","","","","1"
"1 Strongly disagree","2011","direct migration background","East Germany","","","","","1"
"1 Strongly disagree","2011","indirect migration background","West Germany","","","","","1"
"1 Strongly disagree","2011","indirect migration background","East Germany","","","","","1"
"1 Strongly disagree","2011","no migration background","West Germany","","","","","1"
"2 on scale 1-7 ","2011","indirect migration background","East Germany","","","","","2"
"2 on scale 1-7 ","2011","direct migration background","West Germany","","","","","2"
"2 on scale 1-7 ","2011","direct migration background","East Germany","","","","","2"
"2 on scale 1-7 ","2011","no migration background","East Germany","","","","","2"
"2 on scale 1-7 ","2011","no migration background","West Germany","","","","","2"
"2 on scale 1-7 ","2011","indirect migration background","West Germany","","","","","2"
"3 on scale 1-7 ","2011","indirect migration background","East Germany","","","","","3"
"3 on scale 1-7 ","2011","indirect migration background","West Germany","","","","","3"
"3 on scale 1-7 ","2011","no migration background","East Germany","","","","","3"
"3 on scale 1-7 ","2011","direct migration background","West Germany","","","","","3"
"3 on scale 1-7 ","2011","direct migration background","East Germany","","","","","3"
"3 on scale 1-7 ","2011","no migration background","West Germany","","","","","3"
"4 on scale 1-7","2011","indirect migration background","West Germany","","","","","4"
"4 on scale 1-7","2011","indirect migration background","East Germany","","","","","4"
"4 on scale 1-7","2011","direct migration background","West Germany","","","","","4"
"4 on scale 1-7","2011","direct migration background","East Germany","","","","","4"
"4 on scale 1-7","2011","no migration background","East Germany","","","","","4"
"4 on scale 1-7","2011","no migration background","West Germany","","","","","4"
"5 on scale 1-7","2011","indirect migration background","East Germany","","","","","5"
"5 on scale 1-7","2011","indirect migration background","West Germany","","","","","5"
"5 on scale 1-7","2011","direct migration background","West Germany","","","","","5"
"5 on scale 1-7","2011","direct migration background","East Germany","","","","","5"
"5 on scale 1-7","2011","no migration background","East Germany","","","","","5"
"5 on scale 1-7","2011","no migration background","West Germany","","","","","5"
"6 on scale 1-7","2011","no migration background","East Germany","","","","","6"
"6 on scale 1-7","2011","indirect migration background","East Germany","","","","","6"
"6 on scale 1-7","2011","direct migration background","West Germany","","","","","6"
"6 on scale 1-7","2011","no migration background","West Germany","","","","","6"
"6 on scale 1-7","2011","direct migration background","East Germany","","","","","6"
"6 on scale 1-7","2011","indirect migration background","West Germany","","","","","6"
"7 Strongly agree","2011","no migration background","East Germany","","","","","7"
"7 Strongly agree","2011","direct migration background","West Germany","","","","","7"
"7 Strongly agree","2011","indirect migration background","East Germany","","","","","7"
"7 Strongly agree","2011","no migration background","West Germany","","","","","7"
"7 Strongly agree","2011","direct migration background","East Germany","","","","","7"
"7 Strongly agree","2011","indirect migration background","West Germany","","","","","7"
"1 Strongly disagree","2012","no migration background","East Germany","8","","","","1"
"1 Strongly disagree","2012","direct migration background","West Germany","24","","","","1"
"1 Strongly disagree","2012","indirect migration background","West Germany","3","","","","1"
"1 Strongly disagree","2012","indirect migration background","East Germany","","","","","1"
"1 Strongly disagree","2012","direct migration background","East Germany","","","","","1"
"1 Strongly disagree","2012","no migration background","West Germany","36","0.00827068851062744","0.0055646758445097","0.0109767011767452","1"
"2 on scale 1-7 ","2012","direct migration background","West Germany","32","0.0340205409659825","0.0229549831489345","0.0450860987830305","2"
"2 on scale 1-7 ","2012","direct migration background","East Germany","5","","","","2"
"2 on scale 1-7 ","2012","indirect migration background","East Germany","4","","","","2"
"2 on scale 1-7 ","2012","no migration background","East Germany","52","0.0463556688194108","0.034704645334701","0.0580066923041207","2"
"2 on scale 1-7 ","2012","no migration background","West Germany","123","0.0234029399539028","0.0188858854237905","0.027919994484015","2"
"2 on scale 1-7 ","2012","indirect migration background","West Germany","9","","","","2"
"3 on scale 1-7 ","2012","indirect migration background","East Germany","2","","","","3"
"3 on scale 1-7 ","2012","indirect migration background","West Germany","31","0.0701873453910198","0.0466365267338711","0.0937381640481686","3"
"3 on scale 1-7 ","2012","direct migration background","West Germany","76","0.0731461904564853","0.0572526652779568","0.0890397156350139","3"
"3 on scale 1-7 ","2012","direct migration background","East Germany","2","","","","3"
"3 on scale 1-7 ","2012","no migration background","East Germany","82","0.0571938890227963","0.0443260551692006","0.070061722876392","3"
"3 on scale 1-7 ","2012","no migration background","West Germany","340","0.0761166267200277","0.0681932416952245","0.0840400117448309","3"
"4 on scale 1-7","2012","indirect migration background","East Germany","7","","","","4"
"4 on scale 1-7","2012","indirect migration background","West Germany","65","0.130509376353794","0.0994543299641155","0.161564422743473","4"
"4 on scale 1-7","2012","direct migration background","West Germany","192","0.194315096249911","0.17016301046686","0.218467182032961","4"
"4 on scale 1-7","2012","direct migration background","East Germany","10","","","","4"
"4 on scale 1-7","2012","no migration background","East Germany","188","0.153774141215301","0.133784535063238","0.173763747367363","4"
"4 on scale 1-7","2012","no migration background","West Germany","671","0.158857184205401","0.14793522077429","0.169779147636512","4"
"5 on scale 1-7","2012","indirect migration background","East Germany","3","","","","5"
"5 on scale 1-7","2012","indirect migration background","West Germany","89","0.188335821737562","0.15229177626253","0.224379867212593","5"
"5 on scale 1-7","2012","direct migration background","West Germany","251","0.219031496432296","0.193785715863406","0.244277277001186","5"
"5 on scale 1-7","2012","direct migration background","East Germany","19","","","","5"
"5 on scale 1-7","2012","no migration background","East Germany","293","0.233305626091831","0.209869103131272","0.256742149052389","5"
"5 on scale 1-7","2012","no migration background","West Germany","1021","0.230840208954551","0.218250188556357","0.243430229352745","5"
"6 on scale 1-7","2012","no migration background","East Germany","374","0.298845075062322","0.27347922142806","0.324210928696584","6"
"6 on scale 1-7","2012","indirect migration background","East Germany","8","","","","6"
"6 on scale 1-7","2012","indirect migration background","West Germany","134","0.282887206809152","0.24136511135147","0.324409302266833","6"
"6 on scale 1-7","2012","no migration background","West Germany","1224","0.288321055960665","0.274786542250917","0.301855569670413","6"
"6 on scale 1-7","2012","direct migration background","West Germany","235","0.234901654120435","0.20902426672839","0.260779041512481","6"
"6 on scale 1-7","2012","direct migration background","East Germany","12","","","","6"
"7 Strongly agree","2012","indirect migration background","East Germany","8","","","","7"
"7 Strongly agree","2012","direct migration background","West Germany","221","0.220491504315764","0.195185410425029","0.2457975982065","7"
"7 Strongly agree","2012","no migration background","West Germany","888","0.214191295694825","0.201933235645089","0.22644935574456","7"
"7 Strongly agree","2012","no migration background","East Germany","254","0.201653068467184","0.179419064244323","0.223887072690046","7"
"7 Strongly agree","2012","direct migration background","East Germany","7","","","","7"
"7 Strongly agree","2012","indirect migration background","West Germany","121","0.295994181318815","0.253910997915694","0.338077364721936","7"
"1 Strongly disagree","2013","no migration background","East Germany","47","0.0105241144536307","0.00748708664563027","0.0135611422616312","1"
"1 Strongly disagree","2013","direct migration background","West Germany","28","","","","1"
"1 Strongly disagree","2013","indirect migration background","East Germany","1","","","","1"
"1 Strongly disagree","2013","no migration background","West Germany","145","0.0136351486523126","0.0115702474859388","0.0157000498186864","1"
"1 Strongly disagree","2013","direct migration background","East Germany","1","","","","1"
"1 Strongly disagree","2013","indirect migration background","West Germany","3","","","","1"
"2 on scale 1-7 ","2013","no migration background","East Germany","178","0.0431508387624246","0.037103424203192","0.0491982533216573","2"
"2 on scale 1-7 ","2013","direct migration background","West Germany","58","0.0311003193107766","0.022589300822512","0.0396113377990413","2"
"2 on scale 1-7 ","2013","indirect migration background","East Germany","2","","","","2"
"2 on scale 1-7 ","2013","direct migration background","East Germany","3","","","","2"
"2 on scale 1-7 ","2013","no migration background","West Germany","362","0.0314902873517175","0.0283807853617737","0.0345997893416612","2"
"2 on scale 1-7 ","2013","indirect migration background","West Germany","12","","","","2"
"3 on scale 1-7 ","2013","indirect migration background","East Germany","1","","","","3"
"3 on scale 1-7 ","2013","indirect migration background","West Germany","43","0.0856778227855953","0.0644530183370998","0.106902627234091","3"
"3 on scale 1-7 ","2013","direct migration background","West Germany","128","0.0780824755091442","0.0649277277310013","0.0912372232872871","3"
"3 on scale 1-7 ","2013","direct migration background","East Germany","6","","","","3"
"3 on scale 1-7 ","2013","no migration background","East Germany","395","0.0843971152380572","0.0761239679295566","0.0926702625465578","3"
"3 on scale 1-7 ","2013","no migration background","West Germany","985","0.0865830007263493","0.081575726244723","0.0915902752079756","3"
"4 on scale 1-7","2013","indirect migration background","East Germany","8","","","","4"
"4 on scale 1-7","2013","indirect migration background","West Germany","101","0.151062272137404","0.123905647877371","0.178218896397438","4"
"4 on scale 1-7","2013","direct migration background","West Germany","311","0.208229926347266","0.188321780318649","0.228138072375883","4"
"4 on scale 1-7","2013","direct migration background","East Germany","15","","","","4"
"4 on scale 1-7","2013","no migration background","West Germany","2177","0.183283488807841","0.176394620597601","0.190172357018081","4"
"4 on scale 1-7","2013","no migration background","East Germany","826","0.200823404033346","0.188900503508006","0.212746304558685","4"
"5 on scale 1-7","2013","indirect migration background","East Germany","11","","","","5"
"5 on scale 1-7","2013","direct migration background","West Germany","345","0.207358131766503","0.187480769929073","0.227235493603932","5"
"5 on scale 1-7","2013","direct migration background","East Germany","15","","","","5"
