"plh0219","year","age_gr","regtyp","n","percent","lower_confidence","upper_confidence","value"
"6 on scale 1-7","2005","16-34 y.","Urban Area","989","0.266339659109555","0.251802583345963","0.280876734873147","6"
"6 on scale 1-7","2005","35-65 y.","Rural Area","977","0.246624909040652","0.232950419967521","0.260299398113783","6"
"6 on scale 1-7","2005","16-34 y.","Rural Area","479","0.273853648524074","0.253061414160946","0.294645882887203","6"
"7 Strongly agree","2005","66 and older","Rural Area","217","0.170737937844847","0.149986063440551","0.191489812249142","7"
"7 Strongly agree","2005","66 and older","Urban Area","476","0.197950891786106","0.182347341052357","0.213554442519855","7"
"7 Strongly agree","2005","35-65 y.","Urban Area","1405","0.186571191486809","0.177916399326592","0.195225983647026","7"
"7 Strongly agree","2005","35-65 y.","Rural Area","666","0.181978413744532","0.169738472567827","0.194218354921238","7"
"7 Strongly agree","2005","16-34 y.","Urban Area","749","0.207869466025054","0.194524872806329","0.221214059243779","7"
"7 Strongly agree","2005","16-34 y.","Rural Area","326","0.197723762795138","0.179153364689117","0.216294160901159","7"
"1 Strongly disagree","2006","16-34 y.","Rural Area","","","","","1"
"1 Strongly disagree","2006","35-65 y.","Urban Area","","","","","1"
"1 Strongly disagree","2006","35-65 y.","Rural Area","","","","","1"
"1 Strongly disagree","2006","66 and older","Urban Area","","","","","1"
"1 Strongly disagree","2006","66 and older","Rural Area","","","","","1"
"1 Strongly disagree","2006","16-34 y.","Urban Area","","","","","1"
"2 on scale 1-7 ","2006","16-34 y.","Urban Area","","","","","2"
"2 on scale 1-7 ","2006","35-65 y.","Urban Area","","","","","2"
"2 on scale 1-7 ","2006","35-65 y.","Rural Area","","","","","2"
"2 on scale 1-7 ","2006","66 and older","Rural Area","","","","","2"
"2 on scale 1-7 ","2006","16-34 y.","Rural Area","","","","","2"
"2 on scale 1-7 ","2006","66 and older","Urban Area","","","","","2"
"3 on scale 1-7 ","2006","66 and older","Rural Area","","","","","3"
"3 on scale 1-7 ","2006","66 and older","Urban Area","","","","","3"
"3 on scale 1-7 ","2006","35-65 y.","Rural Area","","","","","3"
"3 on scale 1-7 ","2006","35-65 y.","Urban Area","","","","","3"
"3 on scale 1-7 ","2006","16-34 y.","Rural Area","","","","","3"
"3 on scale 1-7 ","2006","16-34 y.","Urban Area","","","","","3"
"4 on scale 1-7","2006","16-34 y.","Rural Area","","","","","4"
"4 on scale 1-7","2006","16-34 y.","Urban Area","","","","","4"
"4 on scale 1-7","2006","66 and older","Rural Area","","","","","4"
"4 on scale 1-7","2006","66 and older","Urban Area","","","","","4"
"4 on scale 1-7","2006","35-65 y.","Rural Area","","","","","4"
"4 on scale 1-7","2006","35-65 y.","Urban Area","","","","","4"
"5 on scale 1-7","2006","66 and older","Rural Area","","","","","5"
"5 on scale 1-7","2006","66 and older","Urban Area","","","","","5"
"5 on scale 1-7","2006","35-65 y.","Urban Area","","","","","5"
"5 on scale 1-7","2006","35-65 y.","Rural Area","","","","","5"
"5 on scale 1-7","2006","16-34 y.","Urban Area","","","","","5"
"5 on scale 1-7","2006","16-34 y.","Rural Area","","","","","5"
"6 on scale 1-7","2006","66 and older","Rural Area","","","","","6"
"6 on scale 1-7","2006","35-65 y.","Urban Area","","","","","6"
"6 on scale 1-7","2006","66 and older","Urban Area","","","","","6"
"6 on scale 1-7","2006","35-65 y.","Rural Area","","","","","6"
"6 on scale 1-7","2006","16-34 y.","Rural Area","","","","","6"
"6 on scale 1-7","2006","16-34 y.","Urban Area","","","","","6"
"7 Strongly agree","2006","66 and older","Rural Area","","","","","7"
"7 Strongly agree","2006","35-65 y.","Urban Area","","","","","7"
"7 Strongly agree","2006","35-65 y.","Rural Area","","","","","7"
"7 Strongly agree","2006","66 and older","Urban Area","","","","","7"
"7 Strongly agree","2006","16-34 y.","Urban Area","","","","","7"
"7 Strongly agree","2006","16-34 y.","Rural Area","","","","","7"
"1 Strongly disagree","2007","16-34 y.","Urban Area","","","","","1"
"1 Strongly disagree","2007","16-34 y.","Rural Area","","","","","1"
"1 Strongly disagree","2007","35-65 y.","Urban Area","","","","","1"
"1 Strongly disagree","2007","35-65 y.","Rural Area","","","","","1"
"1 Strongly disagree","2007","66 and older","Urban Area","","","","","1"
"1 Strongly disagree","2007","66 and older","Rural Area","","","","","1"
"2 on scale 1-7 ","2007","66 and older","Rural Area","","","","","2"
"2 on scale 1-7 ","2007","66 and older","Urban Area","","","","","2"
"2 on scale 1-7 ","2007","35-65 y.","Urban Area","","","","","2"
"2 on scale 1-7 ","2007","16-34 y.","Urban Area","","","","","2"
"2 on scale 1-7 ","2007","16-34 y.","Rural Area","","","","","2"
"2 on scale 1-7 ","2007","35-65 y.","Rural Area","","","","","2"
"3 on scale 1-7 ","2007","35-65 y.","Urban Area","","","","","3"
"3 on scale 1-7 ","2007","16-34 y.","Rural Area","","","","","3"
"3 on scale 1-7 ","2007","66 and older","Rural Area","","","","","3"
"3 on scale 1-7 ","2007","16-34 y.","Urban Area","","","","","3"
"3 on scale 1-7 ","2007","35-65 y.","Rural Area","","","","","3"
"3 on scale 1-7 ","2007","66 and older","Urban Area","","","","","3"
"4 on scale 1-7","2007","16-34 y.","Urban Area","","","","","4"
"4 on scale 1-7","2007","16-34 y.","Rural Area","","","","","4"
"4 on scale 1-7","2007","66 and older","Rural Area","","","","","4"
"4 on scale 1-7","2007","66 and older","Urban Area","","","","","4"
"4 on scale 1-7","2007","35-65 y.","Urban Area","","","","","4"
"4 on scale 1-7","2007","35-65 y.","Rural Area","","","","","4"
"5 on scale 1-7","2007","66 and older","Rural Area","","","","","5"
"5 on scale 1-7","2007","66 and older","Urban Area","","","","","5"
"5 on scale 1-7","2007","35-65 y.","Urban Area","","","","","5"
"5 on scale 1-7","2007","35-65 y.","Rural Area","","","","","5"
"5 on scale 1-7","2007","16-34 y.","Urban Area","","","","","5"
"5 on scale 1-7","2007","16-34 y.","Rural Area","","","","","5"
"6 on scale 1-7","2007","66 and older","Rural Area","","","","","6"
"6 on scale 1-7","2007","66 and older","Urban Area","","","","","6"
"6 on scale 1-7","2007","35-65 y.","Rural Area","","","","","6"
"6 on scale 1-7","2007","16-34 y.","Urban Area","","","","","6"
"6 on scale 1-7","2007","35-65 y.","Urban Area","","","","","6"
"6 on scale 1-7","2007","16-34 y.","Rural Area","","","","","6"
"7 Strongly agree","2007","66 and older","Rural Area","","","","","7"
"7 Strongly agree","2007","16-34 y.","Urban Area","","","","","7"
"7 Strongly agree","2007","16-34 y.","Rural Area","","","","","7"
"7 Strongly agree","2007","35-65 y.","Urban Area","","","","","7"
"7 Strongly agree","2007","35-65 y.","Rural Area","","","","","7"
"7 Strongly agree","2007","66 and older","Urban Area","","","","","7"
"1 Strongly disagree","2008","16-34 y.","Rural Area","","","","","1"
"1 Strongly disagree","2008","35-65 y.","Urban Area","","","","","1"
"1 Strongly disagree","2008","35-65 y.","Rural Area","","","","","1"
"1 Strongly disagree","2008","66 and older","Urban Area","","","","","1"
"1 Strongly disagree","2008","66 and older","Rural Area","","","","","1"
"1 Strongly disagree","2008","16-34 y.","Urban Area","","","","","1"
"2 on scale 1-7 ","2008","35-65 y.","Urban Area","","","","","2"
"2 on scale 1-7 ","2008","66 and older","Rural Area","","","","","2"
"2 on scale 1-7 ","2008","16-34 y.","Rural Area","","","","","2"
"2 on scale 1-7 ","2008","66 and older","Urban Area","","","","","2"
"2 on scale 1-7 ","2008","35-65 y.","Rural Area","","","","","2"
"2 on scale 1-7 ","2008","16-34 y.","Urban Area","","","","","2"
"3 on scale 1-7 ","2008","35-65 y.","Urban Area","","","","","3"
"3 on scale 1-7 ","2008","16-34 y.","Rural Area","","","","","3"
"3 on scale 1-7 ","2008","66 and older","Rural Area","","","","","3"
"3 on scale 1-7 ","2008","16-34 y.","Urban Area","","","","","3"
"3 on scale 1-7 ","2008","35-65 y.","Rural Area","","","","","3"
"3 on scale 1-7 ","2008","66 and older","Urban Area","","","","","3"
"4 on scale 1-7","2008","66 and older","Rural Area","","","","","4"
"4 on scale 1-7","2008","35-65 y.","Urban Area","","","","","4"
"4 on scale 1-7","2008","66 and older","Urban Area","","","","","4"
"4 on scale 1-7","2008","35-65 y.","Rural Area","","","","","4"
"4 on scale 1-7","2008","16-34 y.","Rural Area","","","","","4"
"4 on scale 1-7","2008","16-34 y.","Urban Area","","","","","4"
"5 on scale 1-7","2008","66 and older","Rural Area","","","","","5"
"5 on scale 1-7","2008","66 and older","Urban Area","","","","","5"
"5 on scale 1-7","2008","35-65 y.","Urban Area","","","","","5"
"5 on scale 1-7","2008","35-65 y.","Rural Area","","","","","5"
"5 on scale 1-7","2008","16-34 y.","Rural Area","","","","","5"
"5 on scale 1-7","2008","16-34 y.","Urban Area","","","","","5"
"6 on scale 1-7","2008","66 and older","Rural Area","","","","","6"
"6 on scale 1-7","2008","66 and older","Urban Area","","","","","6"
"6 on scale 1-7","2008","35-65 y.","Urban Area","","","","","6"
"6 on scale 1-7","2008","35-65 y.","Rural Area","","","","","6"
"6 on scale 1-7","2008","16-34 y.","Rural Area","","","","","6"
"6 on scale 1-7","2008","16-34 y.","Urban Area","","","","","6"
"7 Strongly agree","2008","66 and older","Rural Area","","","","","7"
"7 Strongly agree","2008","16-34 y.","Urban Area","","","","","7"
"7 Strongly agree","2008","35-65 y.","Urban Area","","","","","7"
"7 Strongly agree","2008","35-65 y.","Rural Area","","","","","7"
"7 Strongly agree","2008","66 and older","Urban Area","","","","","7"
"7 Strongly agree","2008","16-34 y.","Rural Area","","","","","7"
"1 Strongly disagree","2009","16-34 y.","Rural Area","10","","","","1"
"1 Strongly disagree","2009","35-65 y.","Urban Area","86","0.0185634629215481","0.0152599342572132","0.0218669915858831","1"
"1 Strongly disagree","2009","35-65 y.","Rural Area","40","0.0101427505406434","0.00679048349636195","0.0134950175849249","1"
"1 Strongly disagree","2009","66 and older","Urban Area","55","0.0240005992700077","0.0182414410162825","0.0297597575237328","1"
"1 Strongly disagree","2009","66 and older","Rural Area","27","","","","1"
"1 Strongly disagree","2009","16-34 y.","Urban Area","23","","","","1"
"2 on scale 1-7 ","2009","66 and older","Rural Area","66","0.0497000512765573","0.0384282646610042","0.0609718378921104","2"
"2 on scale 1-7 ","2009","35-65 y.","Rural Area","154","0.0506015545331128","0.0432685721931644","0.0579345368730613","2"
"2 on scale 1-7 ","2009","35-65 y.","Urban Area","295","0.0518930416591633","0.0464642809182471","0.0573218024000796","2"
"2 on scale 1-7 ","2009","66 and older","Urban Area","115","0.0462153505518431","0.0383150887350432","0.0541156123686431","2"
"2 on scale 1-7 ","2009","16-34 y.","Urban Area","82","0.0401605234353265","0.0326739916886824","0.0476470551819706","2"
"2 on scale 1-7 ","2009","16-34 y.","Rural Area","49","0.0361887925345058","0.0262152986524226","0.0461622864165889","2"
"3 on scale 1-7 ","2009","35-65 y.","Urban Area","681","0.109026061767895","0.101397983616678","0.116654139919113","3"
"3 on scale 1-7 ","2009","16-34 y.","Rural Area","110","0.0811516838584267","0.0665690835360269","0.0957342841808265","3"
"3 on scale 1-7 ","2009","16-34 y.","Urban Area","229","0.0802209705877421","0.0698631736558552","0.090578767519629","3"
"3 on scale 1-7 ","2009","66 and older","Rural Area","170","0.109077955537704","0.0929093586117571","0.125246552463652","3"
"3 on scale 1-7 ","2009","66 and older","Urban Area","345","0.121492714134389","0.109199342942995","0.133786085325784","3"
"3 on scale 1-7 ","2009","35-65 y.","Rural Area","401","0.126952077863429","0.115813919211038","0.13809023651582","3"
"4 on scale 1-7","2009","66 and older","Rural Area","335","0.25006940363765","0.227608625249193","0.272530182026108","4"
"4 on scale 1-7","2009","35-65 y.","Urban Area","1342","0.215924346056886","0.205853933517115","0.225994758596658","4"
"4 on scale 1-7","2009","66 and older","Urban Area","624","0.226179533981019","0.210437169893743","0.241921898068296","4"
"4 on scale 1-7","2009","16-34 y.","Rural Area","260","0.213623493162022","0.191735594741701","0.235511391582343","4"
"4 on scale 1-7","2009","35-65 y.","Rural Area","710","0.203277607642795","0.189813650095835","0.216741565189754","4"
"4 on scale 1-7","2009","16-34 y.","Urban Area","459","0.197084256620103","0.181915756548729","0.212252756691477","4"
"5 on scale 1-7","2009","66 and older","Rural Area","336","0.242460739120156","0.22023238675619","0.264689091484123","5"
"5 on scale 1-7","2009","35-65 y.","Urban Area","1398","0.209364716205122","0.199407055748051","0.219322376662193","5"
"5 on scale 1-7","2009","66 and older","Urban Area","581","0.217781310244504","0.202250375622278","0.233312244866731","5"
"5 on scale 1-7","2009","16-34 y.","Rural Area","321","0.219505671761034","0.197401612204339","0.241609731317728","5"
"5 on scale 1-7","2009","35-65 y.","Rural Area","819","0.232837654437844","0.218697807822066","0.246977501053622","5"
"5 on scale 1-7","2009","16-34 y.","Urban Area","573","0.205316684303484","0.189914197228634","0.220719171378334","5"
"6 on scale 1-7","2009","66 and older","Rural Area","306","0.204749691475017","0.183820736752284","0.22567864619775","6"
"6 on scale 1-7","2009","66 and older","Urban Area","586","0.209114056825577","0.193811227441485","0.22441688620967","6"
"6 on scale 1-7","2009","35-65 y.","Urban Area","1574","0.231017546235294","0.220701858918053","0.241333233552535","6"
"6 on scale 1-7","2009","35-65 y.","Rural Area","798","0.225873754796699","0.211883899161554","0.239863610431844","6"
"6 on scale 1-7","2009","16-34 y.","Rural Area","372","0.25238133224953","0.229184270640548","0.275578393858511","6"
"6 on scale 1-7","2009","16-34 y.","Urban Area","761","0.275124366107777","0.258095804590228","0.292152927625327","6"
"7 Strongly agree","2009","66 and older","Rural Area","188","0.119204595928042","0.102398454760491","0.136010737095594","7"
"7 Strongly agree","2009","16-34 y.","Urban Area","515","0.189003310935597","0.174074475488778","0.203932146382415","7"
"7 Strongly agree","2009","16-34 y.","Rural Area","225","0.192893785947772","0.171822610791477","0.213964961104067","7"
"7 Strongly agree","2009","35-65 y.","Urban Area","1037","0.164210825154091","0.155143760058383","0.173277890249798","7"
"7 Strongly agree","2009","35-65 y.","Rural Area","510","0.150314600185477","0.138358098969495","0.16227110140146","7"
"7 Strongly agree","2009","66 and older","Urban Area","407","0.155216434992659","0.14159054826177","0.168842321723547","7"
"1 Strongly disagree","2010","16-34 y.","Rural Area","","","","","1"
"1 Strongly disagree","2010","35-65 y.","Urban Area","","","","","1"
"1 Strongly disagree","2010","35-65 y.","Rural Area","","","","","1"
"1 Strongly disagree","2010","66 and older","Urban Area","","","","","1"
"1 Strongly disagree","2010","66 and older","Rural Area","","","","","1"
"1 Strongly disagree","2010","16-34 y.","Urban Area","","","","","1"
"2 on scale 1-7 ","2010","35-65 y.","Urban Area","","","","","2"
"2 on scale 1-7 ","2010","35-65 y.","Rural Area","","","","","2"
"2 on scale 1-7 ","2010","16-34 y.","Rural Area","","","","","2"
"2 on scale 1-7 ","2010","66 and older","Rural Area","","","","","2"
"2 on scale 1-7 ","2010","66 and older","Urban Area","","","","","2"
"2 on scale 1-7 ","2010","16-34 y.","Urban Area","","","","","2"
"3 on scale 1-7 ","2010","16-34 y.","Rural Area","","","","","3"
"3 on scale 1-7 ","2010","35-65 y.","Urban Area","","","","","3"
"3 on scale 1-7 ","2010","16-34 y.","Urban Area","","","","","3"
"3 on scale 1-7 ","2010","66 and older","Rural Area","","","","","3"
"3 on scale 1-7 ","2010","66 and older","Urban Area","","","","","3"
"3 on scale 1-7 ","2010","35-65 y.","Rural Area","","","","","3"
"4 on scale 1-7","2010","66 and older","Rural Area","","","","","4"
"4 on scale 1-7","2010","66 and older","Urban Area","","","","","4"
"4 on scale 1-7","2010","35-65 y.","Urban Area","","","","","4"
"4 on scale 1-7","2010","16-34 y.","Rural Area","","","","","4"
"4 on scale 1-7","2010","35-65 y.","Rural Area","","","","","4"
"4 on scale 1-7","2010","16-34 y.","Urban Area","","","","","4"
"5 on scale 1-7","2010","66 and older","Rural Area","","","","","5"
"5 on scale 1-7","2010","35-65 y.","Urban Area","","","","","5"
"5 on scale 1-7","2010","66 and older","Urban Area","","","","","5"
"5 on scale 1-7","2010","35-65 y.","Rural Area","","","","","5"
"5 on scale 1-7","2010","16-34 y.","Rural Area","","","","","5"
"5 on scale 1-7","2010","16-34 y.","Urban Area","","","","","5"
"6 on scale 1-7","2010","66 and older","Rural Area","","","","","6"
"6 on scale 1-7","2010","35-65 y.","Urban Area","","","","","6"
"6 on scale 1-7","2010","66 and older","Urban Area","","","","","6"
"6 on scale 1-7","2010","16-34 y.","Rural Area","","","","","6"
"6 on scale 1-7","2010","35-65 y.","Rural Area","","","","","6"
"6 on scale 1-7","2010","16-34 y.","Urban Area","","","","","6"
"7 Strongly agree","2010","66 and older","Rural Area","","","","","7"
"7 Strongly agree","2010","16-34 y.","Urban Area","","","","","7"
"7 Strongly agree","2010","16-34 y.","Rural Area","","","","","7"
"7 Strongly agree","2010","35-65 y.","Urban Area","","","","","7"
"7 Strongly agree","2010","35-65 y.","Rural Area","","","","","7"
"7 Strongly agree","2010","66 and older","Urban Area","","","","","7"
"1 Strongly disagree","2011","16-34 y.","Rural Area","","","","","1"
"1 Strongly disagree","2011","35-65 y.","Urban Area","","","","","1"
"1 Strongly disagree","2011","35-65 y.","Rural Area","","","","","1"
"1 Strongly disagree","2011","66 and older","Urban Area","","","","","1"
"1 Strongly disagree","2011","66 and older","Rural Area","","","","","1"
"1 Strongly disagree","2011","16-34 y.","Urban Area","","","","","1"
"2 on scale 1-7 ","2011","66 and older","Rural Area","","","","","2"
"2 on scale 1-7 ","2011","35-65 y.","Urban Area","","","","","2"
"2 on scale 1-7 ","2011","35-65 y.","Rural Area","","","","","2"
"2 on scale 1-7 ","2011","16-34 y.","Rural Area","","","","","2"
"2 on scale 1-7 ","2011","16-34 y.","Urban Area","","","","","2"
"2 on scale 1-7 ","2011","66 and older","Urban Area","","","","","2"
"3 on scale 1-7 ","2011","66 and older","Rural Area","","","","","3"
"3 on scale 1-7 ","2011","66 and older","Urban Area","","","","","3"
"3 on scale 1-7 ","2011","16-34 y.","Rural Area","","","","","3"
"3 on scale 1-7 ","2011","35-65 y.","Urban Area","","","","","3"
"3 on scale 1-7 ","2011","35-65 y.","Rural Area","","","","","3"
"3 on scale 1-7 ","2011","16-34 y.","Urban Area","","","","","3"
"4 on scale 1-7","2011","66 and older","Urban Area","","","","","4"
"4 on scale 1-7","2011","66 and older","Rural Area","","","","","4"
"4 on scale 1-7","2011","35-65 y.","Urban Area","","","","","4"
"4 on scale 1-7","2011","35-65 y.","Rural Area","","","","","4"
"4 on scale 1-7","2011","16-34 y.","Rural Area","","","","","4"
"4 on scale 1-7","2011","16-34 y.","Urban Area","","","","","4"
"5 on scale 1-7","2011","66 and older","Rural Area","","","","","5"
"5 on scale 1-7","2011","66 and older","Urban Area","","","","","5"
"5 on scale 1-7","2011","35-65 y.","Urban Area","","","","","5"
"5 on scale 1-7","2011","35-65 y.","Rural Area","","","","","5"
"5 on scale 1-7","2011","16-34 y.","Rural Area","","","","","5"
"5 on scale 1-7","2011","16-34 y.","Urban Area","","","","","5"
"6 on scale 1-7","2011","16-34 y.","Rural Area","","","","","6"
"6 on scale 1-7","2011","66 and older","Rural Area","","","","","6"
"6 on scale 1-7","2011","35-65 y.","Urban Area","","","","","6"
"6 on scale 1-7","2011","16-34 y.","Urban Area","","","","","6"
"6 on scale 1-7","2011","35-65 y.","Rural Area","","","","","6"
"6 on scale 1-7","2011","66 and older","Urban Area","","","","","6"
"7 Strongly agree","2011","16-34 y.","Rural Area","","","","","7"
"7 Strongly agree","2011","35-65 y.","Urban Area","","","","","7"
"7 Strongly agree","2011","66 and older","Rural Area","","","","","7"
"7 Strongly agree","2011","16-34 y.","Urban Area","","","","","7"
"7 Strongly agree","2011","35-65 y.","Rural Area","","","","","7"
"7 Strongly agree","2011","66 and older","Urban Area","","","","","7"
"1 Strongly disagree","2012","16-34 y.","Rural Area","8","","","","1"
"1 Strongly disagree","2012","35-65 y.","Urban Area","36","0.0147376677250586","0.0105026208987722","0.018972714551345","1"
"1 Strongly disagree","2012","66 and older","Urban Area","","","","","1"
"1 Strongly disagree","2012","66 and older","Rural Area","","","","","1"
"1 Strongly disagree","2012","35-65 y.","Rural Area","14","","","","1"
"1 Strongly disagree","2012","16-34 y.","Urban Area","13","","","","1"
"2 on scale 1-7 ","2012","35-65 y.","Urban Area","101","0.0319031696316867","0.0257266445102327","0.0380796947531406","2"
"2 on scale 1-7 ","2012","35-65 y.","Rural Area","75","0.0424397701518269","0.0331009688052192","0.0517785714984347","2"
"2 on scale 1-7 ","2012","66 and older","Rural Area","","","","","2"
"2 on scale 1-7 ","2012","16-34 y.","Rural Area","22","","","","2"
"2 on scale 1-7 ","2012","16-34 y.","Urban Area","27","","","","2"
"2 on scale 1-7 ","2012","66 and older","Urban Area","","","","","2"
"3 on scale 1-7 ","2012","66 and older","Rural Area","3","","","","3"
"3 on scale 1-7 ","2012","66 and older","Urban Area","2","","","","3"
"3 on scale 1-7 ","2012","35-65 y.","Urban Area","261","0.0854201108934264","0.0755967797201502","0.0952434420667025","3"
"3 on scale 1-7 ","2012","35-65 y.","Rural Area","129","0.0598890293906475","0.0488968255551454","0.0708812332261496","3"
"3 on scale 1-7 ","2012","16-34 y.","Rural Area","55","0.0582742415568336","0.0428140689560665","0.0737344141576008","3"
"3 on scale 1-7 ","2012","16-34 y.","Urban Area","83","0.0651239844892399","0.0518080029518895","0.0784399660265904","3"
"4 on scale 1-7","2012","66 and older","Rural Area","2","","","","4"
"4 on scale 1-7","2012","66 and older","Urban Area","2","","","","4"
"4 on scale 1-7","2012","35-65 y.","Urban Area","511","0.170506407674512","0.157289046227597","0.183723769121428","4"
"4 on scale 1-7","2012","35-65 y.","Rural Area","287","0.160475343959673","0.143471682060212","0.177479005859135","4"
"4 on scale 1-7","2012","16-34 y.","Rural Area","132","0.144046932571441","0.120873477936146","0.167220387206736","4"
"4 on scale 1-7","2012","16-34 y.","Urban Area","199","0.16511040106115","0.14507364389908","0.185147158223219","4"
"5 on scale 1-7","2012","66 and older","Rural Area","3","","","","5"
"5 on scale 1-7","2012","66 and older","Urban Area","6","","","","5"
"5 on scale 1-7","2012","35-65 y.","Urban Area","739","0.224397648816057","0.20973553433727","0.239059763294844","5"
"5 on scale 1-7","2012","35-65 y.","Rural Area","401","0.215611885983016","0.196560638145716","0.234663133820315","5"
"5 on scale 1-7","2012","16-34 y.","Rural Area","233","0.277845795402465","0.248284008293196","0.307407582511735","5"
"5 on scale 1-7","2012","16-34 y.","Urban Area","294","0.209423128702913","0.187464254672084","0.231382002733742","5"
"6 on scale 1-7","2012","16-34 y.","Rural Area","259","0.276484812696035","0.246967741377705","0.306001884014364","6"
"6 on scale 1-7","2012","66 and older","Rural Area","2","","","","6"
"6 on scale 1-7","2012","66 and older","Urban Area","2","","","","6"
"6 on scale 1-7","2012","16-34 y.","Urban Area","386","0.293840461035726","0.269257572801685","0.318423349269767","6"
"6 on scale 1-7","2012","35-65 y.","Urban Area","815","0.259704139049587","0.244293878105353","0.275114399993821","6"
"6 on scale 1-7","2012","35-65 y.","Rural Area","523","0.297807760852686","0.276623291311105","0.318992230394266","6"
"7 Strongly agree","2012","66 and older","Rural Area","1","","","","7"
"7 Strongly agree","2012","35-65 y.","Urban Area","647","0.213330856209671","0.198933233369383","0.227728479049959","7"
"7 Strongly agree","2012","16-34 y.","Urban Area","317","0.238353751051752","0.215359813766985","0.261347688336519","7"
"7 Strongly agree","2012","16-34 y.","Rural Area","173","0.212248587046651","0.18526306663634","0.239234107456962","7"
"7 Strongly agree","2012","35-65 y.","Rural Area","361","0.21394869308495","0.194950957378381","0.232946428791518","7"
"7 Strongly agree","2012","66 and older","Urban Area","","","","","7"
"1 Strongly disagree","2013","16-34 y.","Rural Area","8","","","","1"
"1 Strongly disagree","2013","35-65 y.","Urban Area","82","0.0156892357665063","0.0126498911017168","0.0187285804312959","1"
"1 Strongly disagree","2013","66 and older","Rural Area","17","","","","1"
"1 Strongly disagree","2013","16-34 y.","Urban Area","24","","","","1"
"1 Strongly disagree","2013","35-65 y.","Rural Area","44","0.0136894231291505","0.00999395016199865","0.0173848960963022","1"
