"plh0219","year","e11102","pgisced97","n","percent","lower_confidence","upper_confidence"
"4 on scale 1-7","2005","Not Employed","higher vocational","85","0.185629147027157","0.149825012082414","0.221433281971901"
"4 on scale 1-7","2005","Not Employed","higher education","210","0.194893853398422","0.170318008200884","0.21946969859596"
"4 on scale 1-7","2005","Employed","in school","10","","",""
"4 on scale 1-7","2005","Employed","inadequately","16","","",""
"4 on scale 1-7","2005","Employed","general elemantary","185","0.168673009535673","0.146055611411993","0.191290407659354"
"4 on scale 1-7","2005","Employed","middle vocational","1172","0.195929338103133","0.18614066389845","0.205718012307816"
"4 on scale 1-7","2005","Employed","vocational + Abi","145","0.180605421272235","0.154728882779357","0.206481959765113"
"4 on scale 1-7","2005","Employed","higher vocational","213","0.191020749873535","0.167800686777981","0.214240812969089"
"4 on scale 1-7","2005","Employed","higher education","575","0.180246503996212","0.166863240298561","0.193629767693864"
"5 on scale 1-7","2005","Not Employed","in school","126","0.229972882581236","0.194835968566796","0.265109796595677"
"5 on scale 1-7","2005","Not Employed","inadequately","21","","",""
"5 on scale 1-7","2005","Not Employed","general elemantary","299","0.214180097682438","0.19226332368953","0.236096871675346"
"5 on scale 1-7","2005","Not Employed","middle vocational","903","0.223102422603209","0.210079544662471","0.236125300543947"
"5 on scale 1-7","2005","Not Employed","vocational + Abi","71","0.218309167174499","0.17034916911295","0.266269165236047"
"5 on scale 1-7","2005","Not Employed","higher vocational","117","0.262822951590689","0.222289224718741","0.303356678462637"
"5 on scale 1-7","2005","Not Employed","higher education","244","0.239545720070751","0.21306598824141","0.266025451900092"
"5 on scale 1-7","2005","Employed","in school","22","","",""
"5 on scale 1-7","2005","Employed","inadequately","21","","",""
"5 on scale 1-7","2005","Employed","general elemantary","221","0.216524936893922","0.191647796632087","0.241402077155757"
"5 on scale 1-7","2005","Employed","middle vocational","1447","0.223536769581812","0.21326223962302","0.233811299540604"
"5 on scale 1-7","2005","Employed","vocational + Abi","201","0.224573402187105","0.196503315624959","0.252643488749251"
"5 on scale 1-7","2005","Employed","higher vocational","251","0.217143008350226","0.192789105234401","0.24149691146605"
"5 on scale 1-7","2005","Employed","higher education","786","0.24474163553383","0.22977277740412","0.259710493663541"
"6 on scale 1-7","2005","Not Employed","in school","145","0.250120433411011","0.213959249752945","0.286281617069077"
"6 on scale 1-7","2005","Not Employed","inadequately","15","","",""
"6 on scale 1-7","2005","Not Employed","general elemantary","260","0.191827288630128","0.170792756994655","0.212861820265601"
"6 on scale 1-7","2005","Not Employed","middle vocational","909","0.231541114357819","0.218346481170001","0.244735747545638"
"6 on scale 1-7","2005","Not Employed","vocational + Abi","75","0.240346565531157","0.190738490620454","0.28995464044186"
"6 on scale 1-7","2005","Not Employed","higher vocational","105","0.223300274470605","0.184949848311244","0.261650700629967"
"6 on scale 1-7","2005","Not Employed","higher education","232","0.228582283631199","0.202529813401984","0.254634753860415"
"6 on scale 1-7","2005","Employed","in school","26","","",""
"6 on scale 1-7","2005","Employed","inadequately","13","","",""
"6 on scale 1-7","2005","Employed","general elemantary","270","0.2463567076774","0.220331211371172","0.272382203983628"
"6 on scale 1-7","2005","Employed","middle vocational","1693","0.255095003209688","0.244344508495682","0.265845497923695"
"6 on scale 1-7","2005","Employed","vocational + Abi","230","0.266598202470306","0.236854581416914","0.296341823523698"
"6 on scale 1-7","2005","Employed","higher vocational","305","0.287381489314565","0.260650663452706","0.314112315176424"
"6 on scale 1-7","2005","Employed","higher education","859","0.269231690340755","0.253788397272758","0.284674983408752"
"7 Strongly agree","2005","Not Employed","in school","128","0.260618923622792","0.223965931752665","0.297271915492919"
"7 Strongly agree","2005","Not Employed","inadequately","25","","",""
"7 Strongly agree","2005","Not Employed","general elemantary","225","0.175349127874371","0.155034333654079","0.195663922094662"
"7 Strongly agree","2005","Not Employed","middle vocational","706","0.186050312495255","0.17387761230319","0.19822301268732"
"7 Strongly agree","2005","Not Employed","vocational + Abi","57","0.222162870091249","0.173900823470809","0.270424916711689"
"7 Strongly agree","2005","Not Employed","higher vocational","79","0.165267300761544","0.131064145619664","0.199470455903424"
"7 Strongly agree","2005","Not Employed","higher education","171","0.175678325148787","0.152068635880966","0.199288014416608"
"7 Strongly agree","2005","Employed","in school","29","","",""
"7 Strongly agree","2005","Employed","inadequately","17","","",""
"7 Strongly agree","2005","Employed","general elemantary","235","0.219985172381855","0.194965475765619","0.245004868998091"
"7 Strongly agree","2005","Employed","middle vocational","1290","0.207682977660123","0.19767890184016","0.217687053480085"
"7 Strongly agree","2005","Employed","vocational + Abi","159","0.190501917825942","0.164086843679674","0.21691699197221"
"7 Strongly agree","2005","Employed","higher vocational","190","0.175225063120028","0.152769690208768","0.197680436031288"
"7 Strongly agree","2005","Employed","higher education","471","0.143548733970792","0.131340917753691","0.155756550187893"
"1 Strongly disagree","2006","Not Employed","in school","","","",""
"1 Strongly disagree","2006","Not Employed","inadequately","","","",""
"1 Strongly disagree","2006","Not Employed","general elemantary","","","",""
"1 Strongly disagree","2006","Not Employed","middle vocational","","","",""
"1 Strongly disagree","2006","Not Employed","vocational + Abi","","","",""
"1 Strongly disagree","2006","Not Employed","higher vocational","","","",""
"1 Strongly disagree","2006","Not Employed","higher education","","","",""
"1 Strongly disagree","2006","Employed","in school","","","",""
"1 Strongly disagree","2006","Employed","inadequately","","","",""
"1 Strongly disagree","2006","Employed","general elemantary","","","",""
"1 Strongly disagree","2006","Employed","middle vocational","","","",""
"1 Strongly disagree","2006","Employed","vocational + Abi","","","",""
"1 Strongly disagree","2006","Employed","higher vocational","","","",""
"1 Strongly disagree","2006","Employed","higher education","","","",""
"2 on scale 1-7 ","2006","Not Employed","in school","","","",""
"2 on scale 1-7 ","2006","Not Employed","inadequately","","","",""
"2 on scale 1-7 ","2006","Not Employed","general elemantary","","","",""
"2 on scale 1-7 ","2006","Not Employed","middle vocational","","","",""
"2 on scale 1-7 ","2006","Not Employed","vocational + Abi","","","",""
"2 on scale 1-7 ","2006","Not Employed","higher vocational","","","",""
"2 on scale 1-7 ","2006","Not Employed","higher education","","","",""
"2 on scale 1-7 ","2006","Employed","in school","","","",""
"2 on scale 1-7 ","2006","Employed","inadequately","","","",""
"2 on scale 1-7 ","2006","Employed","general elemantary","","","",""
"2 on scale 1-7 ","2006","Employed","middle vocational","","","",""
"2 on scale 1-7 ","2006","Employed","vocational + Abi","","","",""
"2 on scale 1-7 ","2006","Employed","higher vocational","","","",""
"2 on scale 1-7 ","2006","Employed","higher education","","","",""
"3 on scale 1-7 ","2006","Not Employed","in school","","","",""
"3 on scale 1-7 ","2006","Not Employed","inadequately","","","",""
"3 on scale 1-7 ","2006","Not Employed","general elemantary","","","",""
"3 on scale 1-7 ","2006","Not Employed","middle vocational","","","",""
"3 on scale 1-7 ","2006","Not Employed","vocational + Abi","","","",""
"3 on scale 1-7 ","2006","Not Employed","higher vocational","","","",""
"3 on scale 1-7 ","2006","Not Employed","higher education","","","",""
"3 on scale 1-7 ","2006","Employed","in school","","","",""
"3 on scale 1-7 ","2006","Employed","inadequately","","","",""
"3 on scale 1-7 ","2006","Employed","general elemantary","","","",""
"3 on scale 1-7 ","2006","Employed","middle vocational","","","",""
"3 on scale 1-7 ","2006","Employed","vocational + Abi","","","",""
"3 on scale 1-7 ","2006","Employed","higher vocational","","","",""
"3 on scale 1-7 ","2006","Employed","higher education","","","",""
"4 on scale 1-7","2006","Not Employed","in school","","","",""
"4 on scale 1-7","2006","Not Employed","inadequately","","","",""
"4 on scale 1-7","2006","Not Employed","general elemantary","","","",""
"4 on scale 1-7","2006","Not Employed","middle vocational","","","",""
"4 on scale 1-7","2006","Not Employed","vocational + Abi","","","",""
"4 on scale 1-7","2006","Not Employed","higher vocational","","","",""
"4 on scale 1-7","2006","Not Employed","higher education","","","",""
"4 on scale 1-7","2006","Employed","in school","","","",""
"4 on scale 1-7","2006","Employed","inadequately","","","",""
"4 on scale 1-7","2006","Employed","general elemantary","","","",""
"4 on scale 1-7","2006","Employed","middle vocational","","","",""
"4 on scale 1-7","2006","Employed","vocational + Abi","","","",""
"4 on scale 1-7","2006","Employed","higher vocational","","","",""
"4 on scale 1-7","2006","Employed","higher education","","","",""
"5 on scale 1-7","2006","Not Employed","in school","","","",""
"5 on scale 1-7","2006","Not Employed","inadequately","","","",""
"5 on scale 1-7","2006","Not Employed","general elemantary","","","",""
"5 on scale 1-7","2006","Not Employed","middle vocational","","","",""
"5 on scale 1-7","2006","Not Employed","vocational + Abi","","","",""
"5 on scale 1-7","2006","Not Employed","higher vocational","","","",""
"5 on scale 1-7","2006","Not Employed","higher education","","","",""
"5 on scale 1-7","2006","Employed","in school","","","",""
"5 on scale 1-7","2006","Employed","inadequately","","","",""
"5 on scale 1-7","2006","Employed","general elemantary","","","",""
"5 on scale 1-7","2006","Employed","middle vocational","","","",""
"5 on scale 1-7","2006","Employed","vocational + Abi","","","",""
"5 on scale 1-7","2006","Employed","higher vocational","","","",""
"5 on scale 1-7","2006","Employed","higher education","","","",""
"6 on scale 1-7","2006","Not Employed","in school","","","",""
"6 on scale 1-7","2006","Not Employed","inadequately","","","",""
"6 on scale 1-7","2006","Not Employed","general elemantary","","","",""
"6 on scale 1-7","2006","Not Employed","middle vocational","","","",""
"6 on scale 1-7","2006","Not Employed","vocational + Abi","","","",""
"6 on scale 1-7","2006","Not Employed","higher vocational","","","",""
"6 on scale 1-7","2006","Not Employed","higher education","","","",""
"6 on scale 1-7","2006","Employed","in school","","","",""
"6 on scale 1-7","2006","Employed","inadequately","","","",""
"6 on scale 1-7","2006","Employed","general elemantary","","","",""
"6 on scale 1-7","2006","Employed","middle vocational","","","",""
"6 on scale 1-7","2006","Employed","vocational + Abi","","","",""
"6 on scale 1-7","2006","Employed","higher vocational","","","",""
"6 on scale 1-7","2006","Employed","higher education","","","",""
"7 Strongly agree","2006","Not Employed","in school","","","",""
"7 Strongly agree","2006","Not Employed","inadequately","","","",""
"7 Strongly agree","2006","Not Employed","general elemantary","","","",""
"7 Strongly agree","2006","Not Employed","middle vocational","","","",""
"7 Strongly agree","2006","Not Employed","vocational + Abi","","","",""
"7 Strongly agree","2006","Not Employed","higher vocational","","","",""
"7 Strongly agree","2006","Not Employed","higher education","","","",""
"7 Strongly agree","2006","Employed","in school","","","",""
"7 Strongly agree","2006","Employed","inadequately","","","",""
"7 Strongly agree","2006","Employed","general elemantary","","","",""
"7 Strongly agree","2006","Employed","middle vocational","","","",""
"7 Strongly agree","2006","Employed","vocational + Abi","","","",""
"7 Strongly agree","2006","Employed","higher vocational","","","",""
"7 Strongly agree","2006","Employed","higher education","","","",""
"1 Strongly disagree","2007","Not Employed","in school","","","",""
"1 Strongly disagree","2007","Not Employed","inadequately","","","",""
"1 Strongly disagree","2007","Not Employed","general elemantary","","","",""
"1 Strongly disagree","2007","Not Employed","middle vocational","","","",""
"1 Strongly disagree","2007","Not Employed","vocational + Abi","","","",""
"1 Strongly disagree","2007","Not Employed","higher vocational","","","",""
"1 Strongly disagree","2007","Not Employed","higher education","","","",""
"1 Strongly disagree","2007","Employed","in school","","","",""
"1 Strongly disagree","2007","Employed","inadequately","","","",""
"1 Strongly disagree","2007","Employed","general elemantary","","","",""
"1 Strongly disagree","2007","Employed","middle vocational","","","",""
"1 Strongly disagree","2007","Employed","vocational + Abi","","","",""
"1 Strongly disagree","2007","Employed","higher vocational","","","",""
"1 Strongly disagree","2007","Employed","higher education","","","",""
"2 on scale 1-7 ","2007","Not Employed","in school","","","",""
"2 on scale 1-7 ","2007","Not Employed","inadequately","","","",""
"2 on scale 1-7 ","2007","Not Employed","general elemantary","","","",""
"2 on scale 1-7 ","2007","Not Employed","middle vocational","","","",""
"2 on scale 1-7 ","2007","Not Employed","vocational + Abi","","","",""
"2 on scale 1-7 ","2007","Not Employed","higher vocational","","","",""
"2 on scale 1-7 ","2007","Not Employed","higher education","","","",""
"2 on scale 1-7 ","2007","Employed","in school","","","",""
"2 on scale 1-7 ","2007","Employed","inadequately","","","",""
"2 on scale 1-7 ","2007","Employed","general elemantary","","","",""
"2 on scale 1-7 ","2007","Employed","middle vocational","","","",""
"2 on scale 1-7 ","2007","Employed","vocational + Abi","","","",""
"2 on scale 1-7 ","2007","Employed","higher vocational","","","",""
"2 on scale 1-7 ","2007","Employed","higher education","","","",""
"3 on scale 1-7 ","2007","Not Employed","in school","","","",""
"3 on scale 1-7 ","2007","Not Employed","inadequately","","","",""
"3 on scale 1-7 ","2007","Not Employed","general elemantary","","","",""
"3 on scale 1-7 ","2007","Not Employed","middle vocational","","","",""
"3 on scale 1-7 ","2007","Not Employed","vocational + Abi","","","",""
"3 on scale 1-7 ","2007","Not Employed","higher vocational","","","",""
"3 on scale 1-7 ","2007","Not Employed","higher education","","","",""
"3 on scale 1-7 ","2007","Employed","in school","","","",""
"3 on scale 1-7 ","2007","Employed","inadequately","","","",""
"3 on scale 1-7 ","2007","Employed","general elemantary","","","",""
"3 on scale 1-7 ","2007","Employed","middle vocational","","","",""
"3 on scale 1-7 ","2007","Employed","vocational + Abi","","","",""
"3 on scale 1-7 ","2007","Employed","higher vocational","","","",""
"3 on scale 1-7 ","2007","Employed","higher education","","","",""
"4 on scale 1-7","2007","Not Employed","in school","","","",""
"4 on scale 1-7","2007","Not Employed","inadequately","","","",""
"4 on scale 1-7","2007","Not Employed","general elemantary","","","",""
"4 on scale 1-7","2007","Not Employed","middle vocational","","","",""
"4 on scale 1-7","2007","Not Employed","vocational + Abi","","","",""
"4 on scale 1-7","2007","Not Employed","higher vocational","","","",""
"4 on scale 1-7","2007","Not Employed","higher education","","","",""
"4 on scale 1-7","2007","Employed","in school","","","",""
"4 on scale 1-7","2007","Employed","inadequately","","","",""
"4 on scale 1-7","2007","Employed","general elemantary","","","",""
"4 on scale 1-7","2007","Employed","middle vocational","","","",""
"4 on scale 1-7","2007","Employed","vocational + Abi","","","",""
"4 on scale 1-7","2007","Employed","higher vocational","","","",""
"4 on scale 1-7","2007","Employed","higher education","","","",""
"5 on scale 1-7","2007","Not Employed","in school","","","",""
"5 on scale 1-7","2007","Not Employed","inadequately","","","",""
"5 on scale 1-7","2007","Not Employed","general elemantary","","","",""
"5 on scale 1-7","2007","Not Employed","middle vocational","","","",""
"5 on scale 1-7","2007","Not Employed","vocational + Abi","","","",""
"5 on scale 1-7","2007","Not Employed","higher vocational","","","",""
"5 on scale 1-7","2007","Not Employed","higher education","","","",""
"5 on scale 1-7","2007","Employed","in school","","","",""
"5 on scale 1-7","2007","Employed","inadequately","","","",""
"5 on scale 1-7","2007","Employed","general elemantary","","","",""
"5 on scale 1-7","2007","Employed","middle vocational","","","",""
"5 on scale 1-7","2007","Employed","vocational + Abi","","","",""
"5 on scale 1-7","2007","Employed","higher vocational","","","",""
"5 on scale 1-7","2007","Employed","higher education","","","",""
"6 on scale 1-7","2007","Not Employed","in school","","","",""
"6 on scale 1-7","2007","Not Employed","inadequately","","","",""
"6 on scale 1-7","2007","Not Employed","general elemantary","","","",""
"6 on scale 1-7","2007","Not Employed","middle vocational","","","",""
"6 on scale 1-7","2007","Not Employed","vocational + Abi","","","",""
"6 on scale 1-7","2007","Not Employed","higher vocational","","","",""
"6 on scale 1-7","2007","Not Employed","higher education","","","",""
"6 on scale 1-7","2007","Employed","in school","","","",""
"6 on scale 1-7","2007","Employed","inadequately","","","",""
"6 on scale 1-7","2007","Employed","general elemantary","","","",""
"6 on scale 1-7","2007","Employed","middle vocational","","","",""
"6 on scale 1-7","2007","Employed","vocational + Abi","","","",""
"6 on scale 1-7","2007","Employed","higher vocational","","","",""
"6 on scale 1-7","2007","Employed","higher education","","","",""
"7 Strongly agree","2007","Not Employed","in school","","","",""
"7 Strongly agree","2007","Not Employed","inadequately","","","",""
"7 Strongly agree","2007","Not Employed","general elemantary","","","",""
"7 Strongly agree","2007","Not Employed","middle vocational","","","",""
"7 Strongly agree","2007","Not Employed","vocational + Abi","","","",""
"7 Strongly agree","2007","Not Employed","higher vocational","","","",""
"7 Strongly agree","2007","Not Employed","higher education","","","",""
"7 Strongly agree","2007","Employed","in school","","","",""
"7 Strongly agree","2007","Employed","inadequately","","","",""
"7 Strongly agree","2007","Employed","general elemantary","","","",""
"7 Strongly agree","2007","Employed","middle vocational","","","",""
"7 Strongly agree","2007","Employed","vocational + Abi","","","",""
"7 Strongly agree","2007","Employed","higher vocational","","","",""
"7 Strongly agree","2007","Employed","higher education","","","",""
"1 Strongly disagree","2008","Not Employed","in school","","","",""
"1 Strongly disagree","2008","Not Employed","inadequately","","","",""
"1 Strongly disagree","2008","Not Employed","general elemantary","","","",""
"1 Strongly disagree","2008","Not Employed","middle vocational","","","",""
"1 Strongly disagree","2008","Not Employed","vocational + Abi","","","",""
"1 Strongly disagree","2008","Not Employed","higher vocational","","","",""
"1 Strongly disagree","2008","Not Employed","higher education","","","",""
"1 Strongly disagree","2008","Employed","in school","","","",""
"1 Strongly disagree","2008","Employed","inadequately","","","",""
"1 Strongly disagree","2008","Employed","general elemantary","","","",""
"1 Strongly disagree","2008","Employed","middle vocational","","","",""
"1 Strongly disagree","2008","Employed","vocational + Abi","","","",""
"1 Strongly disagree","2008","Employed","higher vocational","","","",""
"1 Strongly disagree","2008","Employed","higher education","","","",""
"2 on scale 1-7 ","2008","Not Employed","in school","","","",""
"2 on scale 1-7 ","2008","Not Employed","inadequately","","","",""
"2 on scale 1-7 ","2008","Not Employed","general elemantary","","","",""
"2 on scale 1-7 ","2008","Not Employed","middle vocational","","","",""
"2 on scale 1-7 ","2008","Not Employed","vocational + Abi","","","",""
"2 on scale 1-7 ","2008","Not Employed","higher vocational","","","",""
"2 on scale 1-7 ","2008","Not Employed","higher education","","","",""
"2 on scale 1-7 ","2008","Employed","in school","","","",""
"2 on scale 1-7 ","2008","Employed","inadequately","","","",""
"2 on scale 1-7 ","2008","Employed","general elemantary","","","",""
"2 on scale 1-7 ","2008","Employed","middle vocational","","","",""
"2 on scale 1-7 ","2008","Employed","vocational + Abi","","","",""
"2 on scale 1-7 ","2008","Employed","higher vocational","","","",""
"2 on scale 1-7 ","2008","Employed","higher education","","","",""
"3 on scale 1-7 ","2008","Not Employed","in school","","","",""
"3 on scale 1-7 ","2008","Not Employed","inadequately","","","",""
"3 on scale 1-7 ","2008","Not Employed","general elemantary","","","",""
"3 on scale 1-7 ","2008","Not Employed","middle vocational","","","",""
"3 on scale 1-7 ","2008","Not Employed","vocational + Abi","","","",""
"3 on scale 1-7 ","2008","Not Employed","higher vocational","","","",""
"3 on scale 1-7 ","2008","Not Employed","higher education","","","",""
"3 on scale 1-7 ","2008","Employed","in school","","","",""
"3 on scale 1-7 ","2008","Employed","inadequately","","","",""
"3 on scale 1-7 ","2008","Employed","general elemantary","","","",""
"3 on scale 1-7 ","2008","Employed","middle vocational","","","",""
"3 on scale 1-7 ","2008","Employed","vocational + Abi","","","",""
"3 on scale 1-7 ","2008","Employed","higher vocational","","","",""
"3 on scale 1-7 ","2008","Employed","higher education","","","",""
"4 on scale 1-7","2008","Not Employed","in school","","","",""
"4 on scale 1-7","2008","Not Employed","inadequately","","","",""
"4 on scale 1-7","2008","Not Employed","general elemantary","","","",""
"4 on scale 1-7","2008","Not Employed","middle vocational","","","",""
"4 on scale 1-7","2008","Not Employed","vocational + Abi","","","",""
"4 on scale 1-7","2008","Not Employed","higher vocational","","","",""
"4 on scale 1-7","2008","Not Employed","higher education","","","",""
"4 on scale 1-7","2008","Employed","in school","","","",""
"4 on scale 1-7","2008","Employed","inadequately","","","",""
"4 on scale 1-7","2008","Employed","general elemantary","","","",""
"4 on scale 1-7","2008","Employed","middle vocational","","","",""
"4 on scale 1-7","2008","Employed","vocational + Abi","","","",""
"4 on scale 1-7","2008","Employed","higher vocational","","","",""
"4 on scale 1-7","2008","Employed","higher education","","","",""
"5 on scale 1-7","2008","Not Employed","in school","","","",""
"5 on scale 1-7","2008","Not Employed","inadequately","","","",""
"5 on scale 1-7","2008","Not Employed","general elemantary","","","",""
"5 on scale 1-7","2008","Not Employed","middle vocational","","","",""
"5 on scale 1-7","2008","Not Employed","vocational + Abi","","","",""
"5 on scale 1-7","2008","Not Employed","higher vocational","","","",""
"5 on scale 1-7","2008","Not Employed","higher education","","","",""
"5 on scale 1-7","2008","Employed","in school","","","",""
"5 on scale 1-7","2008","Employed","inadequately","","","",""
"5 on scale 1-7","2008","Employed","general elemantary","","","",""
"5 on scale 1-7","2008","Employed","middle vocational","","","",""
"5 on scale 1-7","2008","Employed","vocational + Abi","","","",""
"5 on scale 1-7","2008","Employed","higher vocational","","","",""
"5 on scale 1-7","2008","Employed","higher education","","","",""
"6 on scale 1-7","2008","Not Employed","in school","","","",""
"6 on scale 1-7","2008","Not Employed","inadequately","","","",""
"6 on scale 1-7","2008","Not Employed","general elemantary","","","",""
"6 on scale 1-7","2008","Not Employed","middle vocational","","","",""
"6 on scale 1-7","2008","Not Employed","vocational + Abi","","","",""
"6 on scale 1-7","2008","Not Employed","higher vocational","","","",""
"6 on scale 1-7","2008","Not Employed","higher education","","","",""
"6 on scale 1-7","2008","Employed","in school","","","",""
"6 on scale 1-7","2008","Employed","inadequately","","","",""
"6 on scale 1-7","2008","Employed","general elemantary","","","",""
"6 on scale 1-7","2008","Employed","middle vocational","","","",""
"6 on scale 1-7","2008","Employed","vocational + Abi","","","",""
"6 on scale 1-7","2008","Employed","higher vocational","","","",""
"6 on scale 1-7","2008","Employed","higher education","","","",""
"7 Strongly agree","2008","Not Employed","in school","","","",""
"7 Strongly agree","2008","Not Employed","inadequately","","","",""
"7 Strongly agree","2008","Not Employed","general elemantary","","","",""
"7 Strongly agree","2008","Not Employed","middle vocational","","","",""
"7 Strongly agree","2008","Not Employed","vocational + Abi","","","",""
"7 Strongly agree","2008","Not Employed","higher vocational","","","",""
"7 Strongly agree","2008","Not Employed","higher education","","","",""
"7 Strongly agree","2008","Employed","in school","","","",""
"7 Strongly agree","2008","Employed","inadequately","","","",""
"7 Strongly agree","2008","Employed","general elemantary","","","",""
"7 Strongly agree","2008","Employed","middle vocational","","","",""
"7 Strongly agree","2008","Employed","vocational + Abi","","","",""
"7 Strongly agree","2008","Employed","higher vocational","","","",""
"7 Strongly agree","2008","Employed","higher education","","","",""
"1 Strongly disagree","2009","Not Employed","in school","2","","",""
"1 Strongly disagree","2009","Not Employed","inadequately","3","","",""
"1 Strongly disagree","2009","Not Employed","general elemantary","29","","",""
"1 Strongly disagree","2009","Not Employed","middle vocational","56","0.0232601728988207","0.018271602266146","0.0282487435314954"
"1 Strongly disagree","2009","Not Employed","vocational + Abi","3","","",""
"1 Strongly disagree","2009","Not Employed","higher vocational","8","","",""
"1 Strongly disagree","2009","Not Employed","higher education","10","","",""
"1 Strongly disagree","2009","Employed","in school","","","",""
"1 Strongly disagree","2009","Employed","inadequately","1","","",""
"1 Strongly disagree","2009","Employed","general elemantary","13","","",""
"1 Strongly disagree","2009","Employed","middle vocational","67","0.0147165360387549","0.0115422396866039","0.017890832390906"
"1 Strongly disagree","2009","Employed","vocational + Abi","4","","",""
"1 Strongly disagree","2009","Employed","higher vocational","6","","",""
"1 Strongly disagree","2009","Employed","higher education","35","0.010350616712378","0.00668966620245754","0.0140115672222984"
"2 on scale 1-7 ","2009","Not Employed","in school","8","","",""
"2 on scale 1-7 ","2009","Not Employed","inadequately","6","","",""
"2 on scale 1-7 ","2009","Not Employed","general elemantary","56","0.0512291496341763","0.0377978772635286","0.0646604220048241"
"2 on scale 1-7 ","2009","Not Employed","middle vocational","155","0.0463820181499424","0.0394214891906135","0.0533425471092713"
