"plh0219","year","e11103","regtyp","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2006","Not Working","Rural Area","","","",""
"2 on scale 1-7 ","2006","Full Time","Urban Area","","","",""
"2 on scale 1-7 ","2006","Full Time","Rural Area","","","",""
"2 on scale 1-7 ","2006","Part Time","Urban Area","","","",""
"2 on scale 1-7 ","2006","Part Time","Rural Area","","","",""
"2 on scale 1-7 ","2006","Not Working","Urban Area","","","",""
"2 on scale 1-7 ","2006","Not Working","Rural Area","","","",""
"3 on scale 1-7 ","2006","Full Time","Urban Area","","","",""
"3 on scale 1-7 ","2006","Full Time","Rural Area","","","",""
"3 on scale 1-7 ","2006","Part Time","Urban Area","","","",""
"3 on scale 1-7 ","2006","Part Time","Rural Area","","","",""
"3 on scale 1-7 ","2006","Not Working","Urban Area","","","",""
"3 on scale 1-7 ","2006","Not Working","Rural Area","","","",""
"4 on scale 1-7","2006","Full Time","Urban Area","","","",""
"4 on scale 1-7","2006","Full Time","Rural Area","","","",""
"4 on scale 1-7","2006","Part Time","Urban Area","","","",""
"4 on scale 1-7","2006","Part Time","Rural Area","","","",""
"4 on scale 1-7","2006","Not Working","Urban Area","","","",""
"4 on scale 1-7","2006","Not Working","Rural Area","","","",""
"5 on scale 1-7","2006","Full Time","Urban Area","","","",""
"5 on scale 1-7","2006","Full Time","Rural Area","","","",""
"5 on scale 1-7","2006","Part Time","Urban Area","","","",""
"5 on scale 1-7","2006","Part Time","Rural Area","","","",""
"5 on scale 1-7","2006","Not Working","Urban Area","","","",""
"5 on scale 1-7","2006","Not Working","Rural Area","","","",""
"6 on scale 1-7","2006","Full Time","Urban Area","","","",""
"6 on scale 1-7","2006","Full Time","Rural Area","","","",""
"6 on scale 1-7","2006","Part Time","Urban Area","","","",""
"6 on scale 1-7","2006","Part Time","Rural Area","","","",""
"6 on scale 1-7","2006","Not Working","Urban Area","","","",""
"6 on scale 1-7","2006","Not Working","Rural Area","","","",""
"7 Strongly agree","2006","Full Time","Urban Area","","","",""
"7 Strongly agree","2006","Full Time","Rural Area","","","",""
"7 Strongly agree","2006","Part Time","Urban Area","","","",""
"7 Strongly agree","2006","Part Time","Rural Area","","","",""
"7 Strongly agree","2006","Not Working","Urban Area","","","",""
"7 Strongly agree","2006","Not Working","Rural Area","","","",""
"1 Strongly disagree","2007","Full Time","Urban Area","","","",""
"1 Strongly disagree","2007","Full Time","Rural Area","","","",""
"1 Strongly disagree","2007","Part Time","Urban Area","","","",""
"1 Strongly disagree","2007","Part Time","Rural Area","","","",""
"1 Strongly disagree","2007","Not Working","Urban Area","","","",""
"1 Strongly disagree","2007","Not Working","Rural Area","","","",""
"2 on scale 1-7 ","2007","Full Time","Urban Area","","","",""
"2 on scale 1-7 ","2007","Full Time","Rural Area","","","",""
"2 on scale 1-7 ","2007","Part Time","Urban Area","","","",""
"2 on scale 1-7 ","2007","Part Time","Rural Area","","","",""
"2 on scale 1-7 ","2007","Not Working","Urban Area","","","",""
"2 on scale 1-7 ","2007","Not Working","Rural Area","","","",""
"3 on scale 1-7 ","2007","Full Time","Urban Area","","","",""
"3 on scale 1-7 ","2007","Full Time","Rural Area","","","",""
"3 on scale 1-7 ","2007","Part Time","Urban Area","","","",""
"3 on scale 1-7 ","2007","Part Time","Rural Area","","","",""
"3 on scale 1-7 ","2007","Not Working","Urban Area","","","",""
"3 on scale 1-7 ","2007","Not Working","Rural Area","","","",""
"4 on scale 1-7","2007","Full Time","Urban Area","","","",""
"4 on scale 1-7","2007","Full Time","Rural Area","","","",""
"4 on scale 1-7","2007","Part Time","Urban Area","","","",""
"4 on scale 1-7","2007","Part Time","Rural Area","","","",""
"4 on scale 1-7","2007","Not Working","Urban Area","","","",""
"4 on scale 1-7","2007","Not Working","Rural Area","","","",""
"5 on scale 1-7","2007","Full Time","Urban Area","","","",""
"5 on scale 1-7","2007","Full Time","Rural Area","","","",""
"5 on scale 1-7","2007","Part Time","Urban Area","","","",""
"5 on scale 1-7","2007","Part Time","Rural Area","","","",""
"5 on scale 1-7","2007","Not Working","Urban Area","","","",""
"5 on scale 1-7","2007","Not Working","Rural Area","","","",""
"6 on scale 1-7","2007","Full Time","Urban Area","","","",""
"6 on scale 1-7","2007","Full Time","Rural Area","","","",""
"6 on scale 1-7","2007","Part Time","Urban Area","","","",""
"6 on scale 1-7","2007","Part Time","Rural Area","","","",""
"6 on scale 1-7","2007","Not Working","Urban Area","","","",""
"6 on scale 1-7","2007","Not Working","Rural Area","","","",""
"7 Strongly agree","2007","Full Time","Urban Area","","","",""
"7 Strongly agree","2007","Full Time","Rural Area","","","",""
"7 Strongly agree","2007","Part Time","Urban Area","","","",""
"7 Strongly agree","2007","Part Time","Rural Area","","","",""
"7 Strongly agree","2007","Not Working","Urban Area","","","",""
"7 Strongly agree","2007","Not Working","Rural Area","","","",""
"1 Strongly disagree","2008","Full Time","Urban Area","","","",""
"1 Strongly disagree","2008","Full Time","Rural Area","","","",""
"1 Strongly disagree","2008","Part Time","Urban Area","","","",""
"1 Strongly disagree","2008","Part Time","Rural Area","","","",""
"1 Strongly disagree","2008","Not Working","Urban Area","","","",""
"1 Strongly disagree","2008","Not Working","Rural Area","","","",""
"2 on scale 1-7 ","2008","Full Time","Urban Area","","","",""
"2 on scale 1-7 ","2008","Full Time","Rural Area","","","",""
"2 on scale 1-7 ","2008","Part Time","Urban Area","","","",""
"2 on scale 1-7 ","2008","Part Time","Rural Area","","","",""
"2 on scale 1-7 ","2008","Not Working","Urban Area","","","",""
"2 on scale 1-7 ","2008","Not Working","Rural Area","","","",""
"3 on scale 1-7 ","2008","Full Time","Urban Area","","","",""
"3 on scale 1-7 ","2008","Full Time","Rural Area","","","",""
"3 on scale 1-7 ","2008","Part Time","Urban Area","","","",""
"3 on scale 1-7 ","2008","Part Time","Rural Area","","","",""
"3 on scale 1-7 ","2008","Not Working","Urban Area","","","",""
"3 on scale 1-7 ","2008","Not Working","Rural Area","","","",""
"4 on scale 1-7","2008","Full Time","Urban Area","","","",""
"4 on scale 1-7","2008","Full Time","Rural Area","","","",""
"4 on scale 1-7","2008","Part Time","Urban Area","","","",""
"4 on scale 1-7","2008","Part Time","Rural Area","","","",""
"4 on scale 1-7","2008","Not Working","Urban Area","","","",""
"4 on scale 1-7","2008","Not Working","Rural Area","","","",""
"5 on scale 1-7","2008","Full Time","Urban Area","","","",""
"5 on scale 1-7","2008","Full Time","Rural Area","","","",""
"5 on scale 1-7","2008","Part Time","Urban Area","","","",""
"5 on scale 1-7","2008","Part Time","Rural Area","","","",""
"5 on scale 1-7","2008","Not Working","Urban Area","","","",""
"5 on scale 1-7","2008","Not Working","Rural Area","","","",""
"6 on scale 1-7","2008","Full Time","Urban Area","","","",""
"6 on scale 1-7","2008","Full Time","Rural Area","","","",""
"6 on scale 1-7","2008","Part Time","Urban Area","","","",""
"6 on scale 1-7","2008","Part Time","Rural Area","","","",""
"6 on scale 1-7","2008","Not Working","Urban Area","","","",""
"6 on scale 1-7","2008","Not Working","Rural Area","","","",""
"7 Strongly agree","2008","Full Time","Urban Area","","","",""
"7 Strongly agree","2008","Full Time","Rural Area","","","",""
"7 Strongly agree","2008","Part Time","Urban Area","","","",""
"7 Strongly agree","2008","Part Time","Rural Area","","","",""
"7 Strongly agree","2008","Not Working","Urban Area","","","",""
"7 Strongly agree","2008","Not Working","Rural Area","","","",""
"1 Strongly disagree","2009","Full Time","Urban Area","54","0.0143436304738066","0.0108868368061552","0.017800424141458"
"1 Strongly disagree","2009","Full Time","Rural Area","27","","",""
"1 Strongly disagree","2009","Part Time","Urban Area","36","0.0144134497350076","0.0100113171476788","0.0188155823223363"
"1 Strongly disagree","2009","Part Time","Rural Area","10","","",""
"1 Strongly disagree","2009","Not Working","Urban Area","74","0.0253882376130251","0.0207440616413218","0.0300324135847283"
"1 Strongly disagree","2009","Not Working","Rural Area","40","0.0186282412764161","0.0131836126049684","0.0240728699478639"
"2 on scale 1-7 ","2009","Full Time","Urban Area","208","0.04966074077305","0.043344959527193","0.055976522018907"
"2 on scale 1-7 ","2009","Full Time","Rural Area","101","0.0454830917074245","0.0372156721125574","0.0537505113022916"
"2 on scale 1-7 ","2009","Part Time","Urban Area","103","0.0479236783205749","0.0400343011303584","0.0558130555107915"
"2 on scale 1-7 ","2009","Part Time","Rural Area","57","0.0463718895555997","0.0353485947077156","0.0573951844034837"
"2 on scale 1-7 ","2009","Not Working","Urban Area","181","0.0456323685406355","0.0394710888771492","0.0517936482041217"
"2 on scale 1-7 ","2009","Not Working","Rural Area","111","0.0484924321211222","0.0398425803073522","0.0571422839348923"
"3 on scale 1-7 ","2009","Full Time","Urban Area","480","0.105517069545414","0.0965854845273635","0.114448654563464"
"3 on scale 1-7 ","2009","Full Time","Rural Area","286","0.1253173888994","0.112180755119691","0.138454022679108"
"3 on scale 1-7 ","2009","Part Time","Urban Area","262","0.0885852179275936","0.0780905082531573","0.0990799276020299"
"3 on scale 1-7 ","2009","Part Time","Rural Area","142","0.109757702088799","0.0933719597734867","0.126143444404112"
"3 on scale 1-7 ","2009","Not Working","Urban Area","513","0.114964885944885","0.105547303668937","0.124382468220832"
"3 on scale 1-7 ","2009","Not Working","Rural Area","253","0.0983756525018226","0.0863828083758397","0.110368496627805"
"4 on scale 1-7","2009","Full Time","Urban Area","906","0.207869896502933","0.196072797984734","0.219666995021132"
"4 on scale 1-7","2009","Full Time","Rural Area","491","0.211722816506131","0.195513060144797","0.227932572867466"
"4 on scale 1-7","2009","Part Time","Urban Area","542","0.218438630125855","0.203177804477465","0.233699455774244"
"4 on scale 1-7","2009","Part Time","Rural Area","271","0.197605167215838","0.17673203061066","0.218478303821016"
"4 on scale 1-7","2009","Not Working","Urban Area","977","0.216995189019025","0.204825378017798","0.229165000020251"
"4 on scale 1-7","2009","Not Working","Rural Area","543","0.232969619463067","0.215947192136973","0.249992046789161"
"5 on scale 1-7","2009","Full Time","Urban Area","1004","0.209490679938806","0.197659801345575","0.221321558532038"
"5 on scale 1-7","2009","Full Time","Rural Area","593","0.239513835034953","0.22257965631285","0.256448013757056"
"5 on scale 1-7","2009","Part Time","Urban Area","585","0.190936640319495","0.176419948041155","0.205453332597834"
"5 on scale 1-7","2009","Part Time","Rural Area","329","0.220051797145654","0.198335296456971","0.241768297834336"
"5 on scale 1-7","2009","Not Working","Urban Area","963","0.223525394661897","0.211225436639432","0.235825352684362"
"5 on scale 1-7","2009","Not Working","Rural Area","554","0.230784651863398","0.213818123293544","0.247751180433251"
"6 on scale 1-7","2009","Full Time","Urban Area","1154","0.244331471322395","0.231839340602094","0.256823602042696"
"6 on scale 1-7","2009","Full Time","Rural Area","587","0.222011821788617","0.205521553288302","0.238502090288931"
"6 on scale 1-7","2009","Part Time","Urban Area","762","0.260757904760603","0.244541900425029","0.276973909096177"
"6 on scale 1-7","2009","Part Time","Rural Area","360","0.246900124080109","0.224296324524709","0.269503923635509"
"6 on scale 1-7","2009","Not Working","Urban Area","1005","0.213085294370931","0.200995549505857","0.225175039236005"
"6 on scale 1-7","2009","Not Working","Rural Area","529","0.221702953970963","0.204975725393961","0.238430182547965"
"7 Strongly agree","2009","Full Time","Urban Area","739","0.168786511443595","0.157897052374029","0.179675970513161"
"7 Strongly agree","2009","Full Time","Rural Area","355","0.148785254238905","0.134664669130504","0.162905839347305"
"7 Strongly agree","2009","Part Time","Urban Area","526","0.178944478810872","0.16478728491157","0.193101672710174"
"7 Strongly agree","2009","Part Time","Rural Area","229","0.169909712821578","0.150223314215471","0.189596111427685"
"7 Strongly agree","2009","Not Working","Urban Area","694","0.160408629849602","0.149573742174014","0.171243517525191"
"7 Strongly agree","2009","Not Working","Rural Area","339","0.149046448803211","0.134705453134399","0.163387444472023"
"1 Strongly disagree","2010","Full Time","Urban Area","","","",""
"1 Strongly disagree","2010","Full Time","Rural Area","","","",""
"1 Strongly disagree","2010","Part Time","Urban Area","","","",""
"1 Strongly disagree","2010","Part Time","Rural Area","","","",""
"1 Strongly disagree","2010","Not Working","Urban Area","","","",""
"1 Strongly disagree","2010","Not Working","Rural Area","","","",""
"2 on scale 1-7 ","2010","Full Time","Urban Area","","","",""
"2 on scale 1-7 ","2010","Full Time","Rural Area","","","",""
"2 on scale 1-7 ","2010","Part Time","Urban Area","","","",""
"2 on scale 1-7 ","2010","Part Time","Rural Area","","","",""
"2 on scale 1-7 ","2010","Not Working","Urban Area","","","",""
"2 on scale 1-7 ","2010","Not Working","Rural Area","","","",""
"3 on scale 1-7 ","2010","Full Time","Urban Area","","","",""
"3 on scale 1-7 ","2010","Full Time","Rural Area","","","",""
"3 on scale 1-7 ","2010","Part Time","Urban Area","","","",""
"3 on scale 1-7 ","2010","Part Time","Rural Area","","","",""
"3 on scale 1-7 ","2010","Not Working","Urban Area","","","",""
"3 on scale 1-7 ","2010","Not Working","Rural Area","","","",""
"4 on scale 1-7","2010","Full Time","Urban Area","","","",""
"4 on scale 1-7","2010","Full Time","Rural Area","","","",""
"4 on scale 1-7","2010","Part Time","Urban Area","","","",""
"4 on scale 1-7","2010","Part Time","Rural Area","","","",""
"4 on scale 1-7","2010","Not Working","Urban Area","","","",""
"4 on scale 1-7","2010","Not Working","Rural Area","","","",""
"5 on scale 1-7","2010","Full Time","Urban Area","","","",""
"5 on scale 1-7","2010","Full Time","Rural Area","","","",""
"5 on scale 1-7","2010","Part Time","Urban Area","","","",""
"5 on scale 1-7","2010","Part Time","Rural Area","","","",""
"5 on scale 1-7","2010","Not Working","Urban Area","","","",""
"5 on scale 1-7","2010","Not Working","Rural Area","","","",""
"6 on scale 1-7","2010","Full Time","Urban Area","","","",""
"6 on scale 1-7","2010","Full Time","Rural Area","","","",""
"6 on scale 1-7","2010","Part Time","Urban Area","","","",""
"6 on scale 1-7","2010","Part Time","Rural Area","","","",""
"6 on scale 1-7","2010","Not Working","Urban Area","","","",""
"6 on scale 1-7","2010","Not Working","Rural Area","","","",""
"7 Strongly agree","2010","Full Time","Urban Area","","","",""
"7 Strongly agree","2010","Full Time","Rural Area","","","",""
"7 Strongly agree","2010","Part Time","Urban Area","","","",""
"7 Strongly agree","2010","Part Time","Rural Area","","","",""
"7 Strongly agree","2010","Not Working","Urban Area","","","",""
"7 Strongly agree","2010","Not Working","Rural Area","","","",""
"1 Strongly disagree","2011","Full Time","Urban Area","","","",""
"1 Strongly disagree","2011","Full Time","Rural Area","","","",""
"1 Strongly disagree","2011","Part Time","Urban Area","","","",""
"1 Strongly disagree","2011","Part Time","Rural Area","","","",""
"1 Strongly disagree","2011","Not Working","Urban Area","","","",""
"1 Strongly disagree","2011","Not Working","Rural Area","","","",""
"2 on scale 1-7 ","2011","Full Time","Urban Area","","","",""
"2 on scale 1-7 ","2011","Full Time","Rural Area","","","",""
"2 on scale 1-7 ","2011","Part Time","Urban Area","","","",""
"2 on scale 1-7 ","2011","Part Time","Rural Area","","","",""
"2 on scale 1-7 ","2011","Not Working","Urban Area","","","",""
"2 on scale 1-7 ","2011","Not Working","Rural Area","","","",""
"3 on scale 1-7 ","2011","Full Time","Urban Area","","","",""
"3 on scale 1-7 ","2011","Full Time","Rural Area","","","",""
"3 on scale 1-7 ","2011","Part Time","Urban Area","","","",""
"3 on scale 1-7 ","2011","Part Time","Rural Area","","","",""
"3 on scale 1-7 ","2011","Not Working","Urban Area","","","",""
"3 on scale 1-7 ","2011","Not Working","Rural Area","","","",""
"4 on scale 1-7","2011","Full Time","Urban Area","","","",""
"4 on scale 1-7","2011","Full Time","Rural Area","","","",""
"4 on scale 1-7","2011","Part Time","Urban Area","","","",""
"4 on scale 1-7","2011","Part Time","Rural Area","","","",""
"4 on scale 1-7","2011","Not Working","Urban Area","","","",""
"4 on scale 1-7","2011","Not Working","Rural Area","","","",""
"5 on scale 1-7","2011","Full Time","Urban Area","","","",""
"5 on scale 1-7","2011","Full Time","Rural Area","","","",""
"5 on scale 1-7","2011","Part Time","Urban Area","","","",""
"5 on scale 1-7","2011","Part Time","Rural Area","","","",""
"5 on scale 1-7","2011","Not Working","Urban Area","","","",""
"5 on scale 1-7","2011","Not Working","Rural Area","","","",""
"6 on scale 1-7","2011","Full Time","Urban Area","","","",""
"6 on scale 1-7","2011","Full Time","Rural Area","","","",""
"6 on scale 1-7","2011","Part Time","Urban Area","","","",""
"6 on scale 1-7","2011","Part Time","Rural Area","","","",""
"6 on scale 1-7","2011","Not Working","Urban Area","","","",""
"6 on scale 1-7","2011","Not Working","Rural Area","","","",""
"7 Strongly agree","2011","Full Time","Urban Area","","","",""
"7 Strongly agree","2011","Full Time","Rural Area","","","",""
"7 Strongly agree","2011","Part Time","Urban Area","","","",""
"7 Strongly agree","2011","Part Time","Rural Area","","","",""
"7 Strongly agree","2011","Not Working","Urban Area","","","",""
"7 Strongly agree","2011","Not Working","Rural Area","","","",""
"1 Strongly disagree","2012","Full Time","Urban Area","18","","",""
"1 Strongly disagree","2012","Full Time","Rural Area","11","","",""
"1 Strongly disagree","2012","Part Time","Urban Area","12","","",""
"1 Strongly disagree","2012","Part Time","Rural Area","5","","",""
"1 Strongly disagree","2012","Not Working","Urban Area","19","","",""
"1 Strongly disagree","2012","Not Working","Rural Area","6","","",""
"2 on scale 1-7 ","2012","Full Time","Urban Area","52","0.0296174215330953","0.0216288310578505","0.0376060120083401"
"2 on scale 1-7 ","2012","Full Time","Rural Area","42","0.036331298704415","0.0251303441148186","0.0475322532940114"
"2 on scale 1-7 ","2012","Part Time","Urban Area","38","0.0196815189617927","0.0129091546209665","0.0264538833026189"
"2 on scale 1-7 ","2012","Part Time","Rural Area","29","","",""
"2 on scale 1-7 ","2012","Not Working","Urban Area","38","0.035252557520355","0.0243295265670029","0.046175588473707"
"2 on scale 1-7 ","2012","Not Working","Rural Area","26","","",""
"3 on scale 1-7 ","2012","Full Time","Urban Area","160","0.0940870388578697","0.0803297398570909","0.107844337858649"
"3 on scale 1-7 ","2012","Full Time","Rural Area","69","0.0542421043845197","0.0406836884962534","0.067800520272786"
"3 on scale 1-7 ","2012","Part Time","Urban Area","103","0.0573971455643301","0.0460565219833512","0.068737769145309"
"3 on scale 1-7 ","2012","Part Time","Rural Area","60","0.0513084089270933","0.0373666568898885","0.0652501609642982"
"3 on scale 1-7 ","2012","Not Working","Urban Area","83","0.0818618397965516","0.0656237177603717","0.0980999618327316"
"3 on scale 1-7 ","2012","Not Working","Rural Area","58","0.0813695219720274","0.0603352710680735","0.102403772875981"
"4 on scale 1-7","2012","Full Time","Urban Area","309","0.187756753002403","0.169354716952045","0.206158789052761"
"4 on scale 1-7","2012","Full Time","Rural Area","181","0.165965181590738","0.143693588576357","0.188236774605118"
"4 on scale 1-7","2012","Part Time","Urban Area","247","0.153147864418875","0.135589394055505","0.170706334782246"
"4 on scale 1-7","2012","Part Time","Rural Area","136","0.13495334904608","0.11336237910141","0.15654431899075"
"4 on scale 1-7","2012","Not Working","Urban Area","156","0.159004965299817","0.137345731441319","0.180664199158315"
"4 on scale 1-7","2012","Not Working","Rural Area","104","0.160529218386635","0.132286559505723","0.188771877267547"
"5 on scale 1-7","2012","Full Time","Urban Area","396","0.210114925516231","0.190917833567539","0.229312017464923"
"5 on scale 1-7","2012","Full Time","Rural Area","245","0.227175127568518","0.202092580604756","0.252257674532279"
"5 on scale 1-7","2012","Part Time","Urban Area","386","0.226935016501455","0.206513585536371","0.247356447466539"
"5 on scale 1-7","2012","Part Time","Rural Area","222","0.234414657165753","0.207644572685613","0.261184741645893"
"5 on scale 1-7","2012","Not Working","Urban Area","257","0.225636059907561","0.200877929531719","0.250394190283403"
"5 on scale 1-7","2012","Not Working","Rural Area","170","0.268709354837344","0.234604818882506","0.302813890792182"
"6 on scale 1-7","2012","Full Time","Urban Area","463","0.270236884307572","0.249310783817144","0.291162984798"
"6 on scale 1-7","2012","Full Time","Rural Area","318","0.292414104675476","0.265184618855262","0.31964359049569"
"6 on scale 1-7","2012","Part Time","Urban Area","456","0.290519867834755","0.268384565870766","0.312655169798744"
"6 on scale 1-7","2012","Part Time","Rural Area","304","0.313026667535561","0.283723055007197","0.342330280063926"
"6 on scale 1-7","2012","Not Working","Urban Area","284","0.247685344898272","0.222117686931209","0.273253002865335"
"6 on scale 1-7","2012","Not Working","Rural Area","162","0.248570225497847","0.215320007615135","0.281820443380558"
"7 Strongly agree","2012","Full Time","Urban Area","332","0.198734111491941","0.179930140377573","0.217538082606309"
"7 Strongly agree","2012","Full Time","Rural Area","206","0.211542325312138","0.187094596036542","0.235990054587734"
"7 Strongly agree","2012","Part Time","Urban Area","374","0.243545754125057","0.222618655234569","0.264472853015544"
"7 Strongly agree","2012","Part Time","Rural Area","206","0.231218398713057","0.2045760051061","0.257860792320014"
"7 Strongly agree","2012","Not Working","Urban Area","258","0.22813511963054","0.203280464280145","0.252989774980936"
"7 Strongly agree","2012","Not Working","Rural Area","123","0.192308634877542","0.161987332243789","0.222629937511295"
"1 Strongly disagree","2013","Full Time","Urban Area","50","0.0121145019217672","0.0089273930234449","0.0153016108200894"
"1 Strongly disagree","2013","Full Time","Rural Area","19","","",""
"1 Strongly disagree","2013","Part Time","Urban Area","29","","",""
"1 Strongly disagree","2013","Part Time","Rural Area","18","","",""
"1 Strongly disagree","2013","Not Working","Urban Area","77","0.0183704522230116","0.0145260010521483","0.022214903393875"
"1 Strongly disagree","2013","Not Working","Rural Area","32","0.0113997026761325","0.00732385433532674","0.0154755510169383"
"2 on scale 1-7 ","2013","Full Time","Urban Area","158","0.0342934575374669","0.028991710041403","0.0395952050335308"
"2 on scale 1-7 ","2013","Full Time","Rural Area","82","0.030450925905581","0.0236332189969047","0.0372686328142573"
"2 on scale 1-7 ","2013","Part Time","Urban Area","79","0.0272629332521951","0.0214287676096642","0.0330970988947261"
"2 on scale 1-7 ","2013","Part Time","Rural Area","55","0.0350048700800092","0.0259822903531385","0.04402744980688"
"2 on scale 1-7 ","2013","Not Working","Urban Area","159","0.0366771269375415","0.0312958641035448","0.0420583897715381"
"2 on scale 1-7 ","2013","Not Working","Rural Area","82","0.0333155680867953","0.0264254469224193","0.0402056892511714"
"3 on scale 1-7 ","2013","Full Time","Urban Area","394","0.0895817653545841","0.0812618080366594","0.0979017226725088"
"3 on scale 1-7 ","2013","Full Time","Rural Area","209","0.0929321660341498","0.0814120702271939","0.104452261841106"
"3 on scale 1-7 ","2013","Part Time","Urban Area","204","0.0620558037392742","0.0534126062712364","0.0706990012073121"
"3 on scale 1-7 ","2013","Part Time","Rural Area","115","0.0711661716626048","0.058544707267756","0.0837876360574536"
"3 on scale 1-7 ","2013","Not Working","Urban Area","427","0.0962597577475429","0.0878158241953639","0.104703691299722"
"3 on scale 1-7 ","2013","Not Working","Rural Area","209","0.0807631837135529","0.0703019885193464","0.0912243789077593"
"4 on scale 1-7","2013","Full Time","Urban Area","816","0.193111902111764","0.181611792184775","0.204612012038753"
"4 on scale 1-7","2013","Full Time","Rural Area","469","0.188383492814624","0.172868555115394","0.203898430513855"
