"plh0219","year","regtyp","sex","n","percent","lower_confidence","upper_confidence"
"6 on scale 1-7","2005","Rural Area","Male","793","0.236095159710628","0.221574796357829","0.250615523063427"
"6 on scale 1-7","2005","Rural Area","Female","945","0.26085121102867","0.24642924501817","0.275273177039171"
"7 Strongly agree","2005","Urban Area","Male","1075","0.172949997633384","0.163828403957859","0.18207159130891"
"7 Strongly agree","2005","Urban Area","Female","1555","0.214730882880165","0.205269484574753","0.224192281185578"
"7 Strongly agree","2005","Rural Area","Male","502","0.163612528325167","0.150964397505708","0.176260659144626"
"7 Strongly agree","2005","Rural Area","Female","707","0.202324568230861","0.189129868140309","0.215519268321414"
"1 Strongly disagree","2006","Urban Area","Male","","","",""
"1 Strongly disagree","2006","Urban Area","Female","","","",""
"1 Strongly disagree","2006","Rural Area","Male","","","",""
"1 Strongly disagree","2006","Rural Area","Female","","","",""
"2 on scale 1-7 ","2006","Urban Area","Male","","","",""
"2 on scale 1-7 ","2006","Urban Area","Female","","","",""
"2 on scale 1-7 ","2006","Rural Area","Male","","","",""
"2 on scale 1-7 ","2006","Rural Area","Female","","","",""
"3 on scale 1-7 ","2006","Urban Area","Male","","","",""
"3 on scale 1-7 ","2006","Urban Area","Female","","","",""
"3 on scale 1-7 ","2006","Rural Area","Male","","","",""
"3 on scale 1-7 ","2006","Rural Area","Female","","","",""
"4 on scale 1-7","2006","Urban Area","Male","","","",""
"4 on scale 1-7","2006","Urban Area","Female","","","",""
"4 on scale 1-7","2006","Rural Area","Male","","","",""
"4 on scale 1-7","2006","Rural Area","Female","","","",""
"5 on scale 1-7","2006","Urban Area","Male","","","",""
"5 on scale 1-7","2006","Urban Area","Female","","","",""
"5 on scale 1-7","2006","Rural Area","Male","","","",""
"5 on scale 1-7","2006","Rural Area","Female","","","",""
"6 on scale 1-7","2006","Urban Area","Male","","","",""
"6 on scale 1-7","2006","Urban Area","Female","","","",""
"6 on scale 1-7","2006","Rural Area","Male","","","",""
"6 on scale 1-7","2006","Rural Area","Female","","","",""
"7 Strongly agree","2006","Urban Area","Male","","","",""
"7 Strongly agree","2006","Urban Area","Female","","","",""
"7 Strongly agree","2006","Rural Area","Male","","","",""
"7 Strongly agree","2006","Rural Area","Female","","","",""
"1 Strongly disagree","2007","Urban Area","Male","","","",""
"1 Strongly disagree","2007","Urban Area","Female","","","",""
"1 Strongly disagree","2007","Rural Area","Male","","","",""
"1 Strongly disagree","2007","Rural Area","Female","","","",""
"2 on scale 1-7 ","2007","Urban Area","Male","","","",""
"2 on scale 1-7 ","2007","Urban Area","Female","","","",""
"2 on scale 1-7 ","2007","Rural Area","Male","","","",""
"2 on scale 1-7 ","2007","Rural Area","Female","","","",""
"3 on scale 1-7 ","2007","Urban Area","Male","","","",""
"3 on scale 1-7 ","2007","Urban Area","Female","","","",""
"3 on scale 1-7 ","2007","Rural Area","Male","","","",""
"3 on scale 1-7 ","2007","Rural Area","Female","","","",""
"4 on scale 1-7","2007","Urban Area","Male","","","",""
"4 on scale 1-7","2007","Urban Area","Female","","","",""
"4 on scale 1-7","2007","Rural Area","Male","","","",""
"4 on scale 1-7","2007","Rural Area","Female","","","",""
"5 on scale 1-7","2007","Urban Area","Male","","","",""
"5 on scale 1-7","2007","Urban Area","Female","","","",""
"5 on scale 1-7","2007","Rural Area","Male","","","",""
"5 on scale 1-7","2007","Rural Area","Female","","","",""
"6 on scale 1-7","2007","Urban Area","Male","","","",""
"6 on scale 1-7","2007","Urban Area","Female","","","",""
"6 on scale 1-7","2007","Rural Area","Male","","","",""
"6 on scale 1-7","2007","Rural Area","Female","","","",""
"7 Strongly agree","2007","Urban Area","Male","","","",""
"7 Strongly agree","2007","Urban Area","Female","","","",""
"7 Strongly agree","2007","Rural Area","Male","","","",""
"7 Strongly agree","2007","Rural Area","Female","","","",""
"1 Strongly disagree","2008","Urban Area","Male","","","",""
"1 Strongly disagree","2008","Urban Area","Female","","","",""
"1 Strongly disagree","2008","Rural Area","Male","","","",""
"1 Strongly disagree","2008","Rural Area","Female","","","",""
"2 on scale 1-7 ","2008","Urban Area","Male","","","",""
"2 on scale 1-7 ","2008","Urban Area","Female","","","",""
"2 on scale 1-7 ","2008","Rural Area","Male","","","",""
"2 on scale 1-7 ","2008","Rural Area","Female","","","",""
"3 on scale 1-7 ","2008","Urban Area","Male","","","",""
"3 on scale 1-7 ","2008","Urban Area","Female","","","",""
"3 on scale 1-7 ","2008","Rural Area","Male","","","",""
"3 on scale 1-7 ","2008","Rural Area","Female","","","",""
"4 on scale 1-7","2008","Urban Area","Male","","","",""
"4 on scale 1-7","2008","Urban Area","Female","","","",""
"4 on scale 1-7","2008","Rural Area","Male","","","",""
"4 on scale 1-7","2008","Rural Area","Female","","","",""
"5 on scale 1-7","2008","Urban Area","Male","","","",""
"5 on scale 1-7","2008","Urban Area","Female","","","",""
"5 on scale 1-7","2008","Rural Area","Male","","","",""
"5 on scale 1-7","2008","Rural Area","Female","","","",""
"6 on scale 1-7","2008","Urban Area","Male","","","",""
"6 on scale 1-7","2008","Urban Area","Female","","","",""
"6 on scale 1-7","2008","Rural Area","Male","","","",""
"6 on scale 1-7","2008","Rural Area","Female","","","",""
"7 Strongly agree","2008","Urban Area","Male","","","",""
"7 Strongly agree","2008","Urban Area","Female","","","",""
"7 Strongly agree","2008","Rural Area","Male","","","",""
"7 Strongly agree","2008","Rural Area","Female","","","",""
"1 Strongly disagree","2009","Urban Area","Male","81","0.0191319752608127","0.0155370155299055","0.0227269349917199"
"1 Strongly disagree","2009","Urban Area","Female","83","0.0179766384663431","0.0146667152557915","0.0212865616768948"
"1 Strongly disagree","2009","Rural Area","Male","44","0.0150132257789814","0.0106653406618387","0.0193611108961241"
"1 Strongly disagree","2009","Rural Area","Female","33","0.0092097931787189","0.00590112496950078","0.012518461387937"
"2 on scale 1-7 ","2009","Urban Area","Male","273","0.0530339587537675","0.0471529332614706","0.0589149842460644"
"2 on scale 1-7 ","2009","Urban Area","Female","219","0.0426400669288419","0.0376068073445479","0.0476733265131358"
"2 on scale 1-7 ","2009","Rural Area","Male","140","0.051641209995078","0.0437287706364532","0.0595536493537028"
"2 on scale 1-7 ","2009","Rural Area","Female","129","0.0422778026090238","0.0353081134851793","0.0492474917328683"
"3 on scale 1-7 ","2009","Urban Area","Male","646","0.114504119572841","0.106147845716301","0.122860393429381"
"3 on scale 1-7 ","2009","Urban Area","Female","609","0.0960410255643795","0.0887008656546594","0.1033811854741"
"3 on scale 1-7 ","2009","Rural Area","Male","368","0.121550457028841","0.10986723684577","0.133233677211912"
"3 on scale 1-7 ","2009","Rural Area","Female","313","0.10204236482058","0.0915576744790816","0.112527055162078"
"4 on scale 1-7","2009","Urban Area","Male","1198","0.219901149311602","0.209031953702077","0.230770344921127"
"4 on scale 1-7","2009","Urban Area","Female","1227","0.20803284590901","0.197921189436655","0.218144502381364"
"4 on scale 1-7","2009","Rural Area","Male","626","0.207976579217588","0.193465420900199","0.222487737534977"
"4 on scale 1-7","2009","Rural Area","Female","679","0.224679172711428","0.210222792546083","0.239135552876773"
"5 on scale 1-7","2009","Urban Area","Male","1230","0.211790983254461","0.201068798934607","0.222513167574315"
"5 on scale 1-7","2009","Urban Area","Female","1322","0.20905764489783","0.19892767372039","0.219187616075269"
"5 on scale 1-7","2009","Rural Area","Male","737","0.240169780593721","0.224896113708686","0.255443447478757"
"5 on scale 1-7","2009","Rural Area","Female","739","0.223775442026498","0.209339759298971","0.238211124754024"
"6 on scale 1-7","2009","Urban Area","Male","1360","0.232381267806459","0.221297633797429","0.243464901815489"
"6 on scale 1-7","2009","Urban Area","Female","1561","0.240257805913159","0.229614546607016","0.250901065219303"
"6 on scale 1-7","2009","Rural Area","Male","686","0.222550737415891","0.207678496921747","0.237422977910034"
"6 on scale 1-7","2009","Rural Area","Female","790","0.232358006067764","0.217729647061924","0.246986365073605"
"7 Strongly agree","2009","Urban Area","Male","790","0.149256546040057","0.139905184718027","0.158607907362087"
"7 Strongly agree","2009","Urban Area","Female","1169","0.185993972320437","0.176300798250653","0.195687146390221"
"7 Strongly agree","2009","Rural Area","Male","404","0.1410980099699","0.128651198780336","0.153544821159464"
"7 Strongly agree","2009","Rural Area","Female","519","0.165657418585988","0.152780407298768","0.178534429873207"
"1 Strongly disagree","2010","Urban Area","Male","","","",""
"1 Strongly disagree","2010","Urban Area","Female","","","",""
"1 Strongly disagree","2010","Rural Area","Male","","","",""
"1 Strongly disagree","2010","Rural Area","Female","","","",""
"2 on scale 1-7 ","2010","Urban Area","Male","","","",""
"2 on scale 1-7 ","2010","Urban Area","Female","","","",""
"2 on scale 1-7 ","2010","Rural Area","Male","","","",""
"2 on scale 1-7 ","2010","Rural Area","Female","","","",""
"3 on scale 1-7 ","2010","Urban Area","Male","","","",""
"3 on scale 1-7 ","2010","Urban Area","Female","","","",""
"3 on scale 1-7 ","2010","Rural Area","Male","","","",""
"3 on scale 1-7 ","2010","Rural Area","Female","","","",""
"4 on scale 1-7","2010","Urban Area","Male","","","",""
"4 on scale 1-7","2010","Urban Area","Female","","","",""
"4 on scale 1-7","2010","Rural Area","Male","","","",""
"4 on scale 1-7","2010","Rural Area","Female","","","",""
"5 on scale 1-7","2010","Urban Area","Male","","","",""
"5 on scale 1-7","2010","Urban Area","Female","","","",""
"5 on scale 1-7","2010","Rural Area","Male","","","",""
"5 on scale 1-7","2010","Rural Area","Female","","","",""
"6 on scale 1-7","2010","Urban Area","Male","","","",""
"6 on scale 1-7","2010","Urban Area","Female","","","",""
"6 on scale 1-7","2010","Rural Area","Male","","","",""
"6 on scale 1-7","2010","Rural Area","Female","","","",""
"7 Strongly agree","2010","Urban Area","Male","","","",""
"7 Strongly agree","2010","Urban Area","Female","","","",""
"7 Strongly agree","2010","Rural Area","Male","","","",""
"7 Strongly agree","2010","Rural Area","Female","","","",""
"1 Strongly disagree","2011","Urban Area","Male","","","",""
"1 Strongly disagree","2011","Urban Area","Female","","","",""
"1 Strongly disagree","2011","Rural Area","Male","","","",""
"1 Strongly disagree","2011","Rural Area","Female","","","",""
"2 on scale 1-7 ","2011","Urban Area","Male","","","",""
"2 on scale 1-7 ","2011","Urban Area","Female","","","",""
"2 on scale 1-7 ","2011","Rural Area","Male","","","",""
"2 on scale 1-7 ","2011","Rural Area","Female","","","",""
"3 on scale 1-7 ","2011","Urban Area","Male","","","",""
"3 on scale 1-7 ","2011","Urban Area","Female","","","",""
"3 on scale 1-7 ","2011","Rural Area","Male","","","",""
"3 on scale 1-7 ","2011","Rural Area","Female","","","",""
"4 on scale 1-7","2011","Urban Area","Male","","","",""
"4 on scale 1-7","2011","Urban Area","Female","","","",""
"4 on scale 1-7","2011","Rural Area","Male","","","",""
"4 on scale 1-7","2011","Rural Area","Female","","","",""
"5 on scale 1-7","2011","Urban Area","Male","","","",""
"5 on scale 1-7","2011","Urban Area","Female","","","",""
"5 on scale 1-7","2011","Rural Area","Male","","","",""
"5 on scale 1-7","2011","Rural Area","Female","","","",""
"6 on scale 1-7","2011","Urban Area","Male","","","",""
"6 on scale 1-7","2011","Urban Area","Female","","","",""
"6 on scale 1-7","2011","Rural Area","Male","","","",""
"6 on scale 1-7","2011","Rural Area","Female","","","",""
"7 Strongly agree","2011","Urban Area","Male","","","",""
"7 Strongly agree","2011","Urban Area","Female","","","",""
"7 Strongly agree","2011","Rural Area","Male","","","",""
"7 Strongly agree","2011","Rural Area","Female","","","",""
"1 Strongly disagree","2012","Urban Area","Male","22","","",""
"1 Strongly disagree","2012","Urban Area","Female","27","","",""
"1 Strongly disagree","2012","Rural Area","Male","13","","",""
"1 Strongly disagree","2012","Rural Area","Female","9","","",""
"2 on scale 1-7 ","2012","Urban Area","Male","60","0.0327320241038673","0.0244520091873208","0.0410120390204137"
"2 on scale 1-7 ","2012","Urban Area","Female","68","0.0236466532681598","0.0178799854586296","0.02941332107769"
"2 on scale 1-7 ","2012","Rural Area","Male","48","0.0386584135732401","0.0273632135378128","0.0499536136086673"
"2 on scale 1-7 ","2012","Rural Area","Female","49","0.0320635487790525","0.0233326504015147","0.0407944471565903"
"3 on scale 1-7 ","2012","Urban Area","Male","169","0.0900928125445057","0.0767694175463023","0.103416207542709"
"3 on scale 1-7 ","2012","Urban Area","Female","177","0.0692806247360795","0.059643402849084","0.0789178466230751"
"3 on scale 1-7 ","2012","Rural Area","Male","85","0.0625975529099182","0.04840453446489","0.0767905713549463"
"3 on scale 1-7 ","2012","Rural Area","Female","102","0.0571201747077324","0.045618723222601","0.0686216261928639"
"4 on scale 1-7","2012","Urban Area","Male","322","0.193583510322522","0.175197598898674","0.21196942174637"
"4 on scale 1-7","2012","Urban Area","Female","390","0.149494150613473","0.135961360830492","0.163026940396454"
"4 on scale 1-7","2012","Rural Area","Male","208","0.176296004600939","0.153968516374829","0.198623492827049"
"4 on scale 1-7","2012","Rural Area","Female","213","0.135516459977333","0.118553403614314","0.152479516340352"
"5 on scale 1-7","2012","Urban Area","Male","427","0.223695790517244","0.204304078198246","0.243087502836242"
"5 on scale 1-7","2012","Urban Area","Female","612","0.216922835530524","0.201280863704017","0.232564807357032"
"5 on scale 1-7","2012","Rural Area","Male","275","0.257209914390418","0.231599892519107","0.282819936261729"
"5 on scale 1-7","2012","Rural Area","Female","362","0.224585942319003","0.203904166032939","0.245267718605066"
"6 on scale 1-7","2012","Urban Area","Male","450","0.260558372178667","0.240132728686586","0.280984015670748"
"6 on scale 1-7","2012","Urban Area","Female","753","0.280088438120208","0.263046313047183","0.297130563193234"
"6 on scale 1-7","2012","Rural Area","Male","303","0.263608550529035","0.237793845743097","0.289423255314974"
"6 on scale 1-7","2012","Rural Area","Female","481","0.310493624120472","0.287562507493332","0.333424740747611"
"7 Strongly agree","2012","Urban Area","Male","324","0.18918211723159","0.170956888675816","0.207407345787365"
"7 Strongly agree","2012","Urban Area","Female","640","0.246358977881573","0.230005766709217","0.26271218905393"
"7 Strongly agree","2012","Rural Area","Male","187","0.188994608491584","0.166055864947662","0.211933352035506"
"7 Strongly agree","2012","Rural Area","Female","348","0.234419404385892","0.213424110681853","0.25541469808993"
"1 Strongly disagree","2013","Urban Area","Male","79","0.0155352579980422","0.0123154438591705","0.0187550721369139"
"1 Strongly disagree","2013","Urban Area","Female","77","0.0131829209761371","0.0104184210965387","0.0159474208557355"
"1 Strongly disagree","2013","Rural Area","Male","32","0.0110194243214205","0.00737558313928259","0.0146632655035583"
"1 Strongly disagree","2013","Rural Area","Female","37","0.0115662580226321","0.00801736966995231","0.0151151463753119"
"2 on scale 1-7 ","2013","Urban Area","Male","226","0.039319001171503","0.0342588636083091","0.044379138734697"
"2 on scale 1-7 ","2013","Urban Area","Female","170","0.028509415070087","0.0244756939054393","0.0325431362347347"
"2 on scale 1-7 ","2013","Rural Area","Male","120","0.0362300477802992","0.0297076504725296","0.0427524450880688"
"2 on scale 1-7 ","2013","Rural Area","Female","99","0.02897508080763","0.0234077166023278","0.0345424450129322"
"3 on scale 1-7 ","2013","Urban Area","Male","570","0.104898933605138","0.0969209514865492","0.112876915723727"
"3 on scale 1-7 ","2013","Urban Area","Female","455","0.0689476159632138","0.0628066158193165","0.0750886161071111"
"3 on scale 1-7 ","2013","Rural Area","Male","271","0.0837219155025794","0.0740543008037025","0.0933895302014564"
"3 on scale 1-7 ","2013","Rural Area","Female","262","0.0828007885172673","0.0736539462493459","0.0919476307851887"
"4 on scale 1-7","2013","Urban Area","Male","1058","0.196254947176924","0.18591446125452","0.206595433099328"
"4 on scale 1-7","2013","Urban Area","Female","1146","0.181815335735497","0.172467020562414","0.191163650908579"
"4 on scale 1-7","2013","Rural Area","Male","639","0.204069751943523","0.190002381349076","0.21813712253797"
"4 on scale 1-7","2013","Rural Area","Female","595","0.168250614143484","0.155834185676407","0.180667042610561"
"5 on scale 1-7","2013","Urban Area","Male","1321","0.22777964492986","0.21686022512563","0.238699064734089"
"5 on scale 1-7","2013","Urban Area","Female","1384","0.213463129991844","0.203531663041291","0.223394596942398"
"5 on scale 1-7","2013","Rural Area","Male","763","0.231186871817998","0.216471268057524","0.245902475578471"
"5 on scale 1-7","2013","Rural Area","Female","811","0.235619520811821","0.22153368748309","0.249705354140552"
"6 on scale 1-7","2013","Urban Area","Male","1553","0.261363360831323","0.249923802399624","0.272802919263022"
"6 on scale 1-7","2013","Urban Area","Female","1874","0.284487865449575","0.27355251268784","0.29542321821131"
"6 on scale 1-7","2013","Rural Area","Male","902","0.292279102915474","0.276404020150602","0.308154185680346"
"6 on scale 1-7","2013","Rural Area","Female","981","0.272045690576493","0.257275193759903","0.286816187393084"
"7 Strongly agree","2013","Urban Area","Male","860","0.15484885428721","0.145430117180119","0.164267591394302"
"7 Strongly agree","2013","Urban Area","Female","1433","0.209593716813646","0.19972849751271","0.219458936114582"
"7 Strongly agree","2013","Rural Area","Male","426","0.141492885718707","0.129327514747141","0.153658256690272"
"7 Strongly agree","2013","Rural Area","Female","702","0.200742047120672","0.187447156311159","0.214036937930184"
"1 Strongly disagree","2014","Urban Area","Male","","","",""
"1 Strongly disagree","2014","Urban Area","Female","","","",""
"1 Strongly disagree","2014","Rural Area","Male","","","",""
"1 Strongly disagree","2014","Rural Area","Female","","","",""
"2 on scale 1-7 ","2014","Urban Area","Male","","","",""
"2 on scale 1-7 ","2014","Urban Area","Female","","","",""
"2 on scale 1-7 ","2014","Rural Area","Male","","","",""
"2 on scale 1-7 ","2014","Rural Area","Female","","","",""
"3 on scale 1-7 ","2014","Urban Area","Male","","","",""
"3 on scale 1-7 ","2014","Urban Area","Female","","","",""
"3 on scale 1-7 ","2014","Rural Area","Male","","","",""
"3 on scale 1-7 ","2014","Rural Area","Female","","","",""
"4 on scale 1-7","2014","Urban Area","Male","","","",""
"4 on scale 1-7","2014","Urban Area","Female","","","",""
"4 on scale 1-7","2014","Rural Area","Male","","","",""
"4 on scale 1-7","2014","Rural Area","Female","","","",""
"5 on scale 1-7","2014","Urban Area","Male","","","",""
"5 on scale 1-7","2014","Urban Area","Female","","","",""
"5 on scale 1-7","2014","Rural Area","Male","","","",""
"5 on scale 1-7","2014","Rural Area","Female","","","",""
"6 on scale 1-7","2014","Urban Area","Male","","","",""
"6 on scale 1-7","2014","Urban Area","Female","","","",""
"6 on scale 1-7","2014","Rural Area","Male","","","",""
"6 on scale 1-7","2014","Rural Area","Female","","","",""
"7 Strongly agree","2014","Urban Area","Male","","","",""
"7 Strongly agree","2014","Urban Area","Female","","","",""
"7 Strongly agree","2014","Rural Area","Male","","","",""
"7 Strongly agree","2014","Rural Area","Female","","","",""
"1 Strongly disagree","2015","Urban Area","Male","","","",""
"1 Strongly disagree","2015","Urban Area","Female","","","",""
"1 Strongly disagree","2015","Rural Area","Male","","","",""
"1 Strongly disagree","2015","Rural Area","Female","","","",""
"2 on scale 1-7 ","2015","Urban Area","Male","","","",""
"2 on scale 1-7 ","2015","Urban Area","Female","","","",""
"2 on scale 1-7 ","2015","Rural Area","Male","","","",""
"2 on scale 1-7 ","2015","Rural Area","Female","","","",""
"3 on scale 1-7 ","2015","Urban Area","Male","","","",""
"3 on scale 1-7 ","2015","Urban Area","Female","","","",""
"3 on scale 1-7 ","2015","Rural Area","Male","","","",""
"3 on scale 1-7 ","2015","Rural Area","Female","","","",""
"4 on scale 1-7","2015","Urban Area","Male","","","",""
"4 on scale 1-7","2015","Urban Area","Female","","","",""
"4 on scale 1-7","2015","Rural Area","Male","","","",""
"4 on scale 1-7","2015","Rural Area","Female","","","",""
"5 on scale 1-7","2015","Urban Area","Male","","","",""
"5 on scale 1-7","2015","Urban Area","Female","","","",""
"5 on scale 1-7","2015","Rural Area","Male","","","",""
"5 on scale 1-7","2015","Rural Area","Female","","","",""
"6 on scale 1-7","2015","Urban Area","Male","","","",""
"6 on scale 1-7","2015","Urban Area","Female","","","",""
"6 on scale 1-7","2015","Rural Area","Male","","","",""
"6 on scale 1-7","2015","Rural Area","Female","","","",""
"7 Strongly agree","2015","Urban Area","Male","","","",""
"7 Strongly agree","2015","Urban Area","Female","","","",""
"7 Strongly agree","2015","Rural Area","Male","","","",""
"7 Strongly agree","2015","Rural Area","Female","","","",""
"1 Strongly disagree","2016","Urban Area","Male","","","",""
"1 Strongly disagree","2016","Urban Area","Female","","","",""
"1 Strongly disagree","2016","Rural Area","Male","","","",""
"1 Strongly disagree","2016","Rural Area","Female","","","",""
"2 on scale 1-7 ","2016","Urban Area","Male","","","",""
"2 on scale 1-7 ","2016","Urban Area","Female","","","",""
"2 on scale 1-7 ","2016","Rural Area","Male","","","",""
"2 on scale 1-7 ","2016","Rural Area","Female","","","",""
"3 on scale 1-7 ","2016","Urban Area","Male","","","",""
"3 on scale 1-7 ","2016","Urban Area","Female","","","",""
"3 on scale 1-7 ","2016","Rural Area","Male","","","",""
"3 on scale 1-7 ","2016","Rural Area","Female","","","",""
"4 on scale 1-7","2016","Urban Area","Male","","","",""
"4 on scale 1-7","2016","Urban Area","Female","","","",""
"4 on scale 1-7","2016","Rural Area","Male","","","",""
"4 on scale 1-7","2016","Rural Area","Female","","","",""
"5 on scale 1-7","2016","Urban Area","Male","","","",""
"5 on scale 1-7","2016","Urban Area","Female","","","",""
"5 on scale 1-7","2016","Rural Area","Male","","","",""
"5 on scale 1-7","2016","Rural Area","Female","","","",""
"6 on scale 1-7","2016","Urban Area","Male","","","",""
"6 on scale 1-7","2016","Urban Area","Female","","","",""
"6 on scale 1-7","2016","Rural Area","Male","","","",""
"6 on scale 1-7","2016","Rural Area","Female","","","",""
"7 Strongly agree","2016","Urban Area","Male","","","",""
"7 Strongly agree","2016","Urban Area","Female","","","",""
"7 Strongly agree","2016","Rural Area","Male","","","",""
"7 Strongly agree","2016","Rural Area","Female","","","",""
"1 Strongly disagree","2017","Urban Area","Male","105","0.013677582350722","0.011283947350267","0.0160712173511771"
"1 Strongly disagree","2017","Urban Area","Female","124","0.0126303082545198","0.0104432040008846","0.0148174125081551"
"1 Strongly disagree","2017","Rural Area","Male","40","0.00958328845450775","0.00686101467748403","0.0123055622315315"
"1 Strongly disagree","2017","Rural Area","Female","47","0.00521973678746581","0.00327736966792141","0.00716210390701021"
"2 on scale 1-7 ","2017","Urban Area","Male","404","0.0504709904106017","0.0459595124737502","0.0549824683474533"
"2 on scale 1-7 ","2017","Urban Area","Female","351","0.0371022252497826","0.0334004275213058","0.0408040229782595"
"2 on scale 1-7 ","2017","Rural Area","Male","194","0.0422055058701513","0.0365874472975541","0.0478235644427485"
"2 on scale 1-7 ","2017","Rural Area","Female","166","0.0352410784364807","0.0302708376083925","0.040211319264569"
"3 on scale 1-7 ","2017","Urban Area","Male","778","0.0953859363667038","0.0893322816454834","0.101439591087924"
"3 on scale 1-7 ","2017","Urban Area","Female","719","0.0797373759212244","0.0744320816787081","0.0850426701637407"
"3 on scale 1-7 ","2017","Rural Area","Male","396","0.089394873200798","0.0814225133832494","0.0973672330183467"
"3 on scale 1-7 ","2017","Rural Area","Female","357","0.0726146181161283","0.0656196524419319","0.0796095837903247"
"4 on scale 1-7","2017","Urban Area","Male","1490","0.17426987425365","0.16645226374423","0.18208748476307"
"4 on scale 1-7","2017","Urban Area","Female","1537","0.169303654070733","0.161958905556696","0.17664840258477"
"4 on scale 1-7","2017","Rural Area","Male","820","0.17480720959828","0.164194582064454","0.185419837132105"
"4 on scale 1-7","2017","Rural Area","Female","873","0.178316153329778","0.167998257142612","0.188634049516944"
"5 on scale 1-7","2017","Urban Area","Male","2022","0.238164078796689","0.229385733532898","0.24694242406048"
"5 on scale 1-7","2017","Urban Area","Female","2093","0.218796481262071","0.210699467521974","0.226893495002167"
"5 on scale 1-7","2017","Rural Area","Male","1142","0.241036439510634","0.229085078811346","0.252987800209922"
"5 on scale 1-7","2017","Rural Area","Female","1086","0.213724012397703","0.202674131380274","0.224773893415133"
"6 on scale 1-7","2017","Urban Area","Male","2295","0.261541750191254","0.252484897760338","0.270598602622171"
"6 on scale 1-7","2017","Urban Area","Female","2807","0.274159404112479","0.265422756578531","0.282896051646428"
"6 on scale 1-7","2017","Rural Area","Male","1304","0.285681374838032","0.273058668161829","0.298304081514234"
"6 on scale 1-7","2017","Rural Area","Female","1568","0.28523203749401","0.273061069312749","0.297403005675271"
"7 Strongly agree","2017","Urban Area","Male","1951","0.166489787630379","0.158812760635497","0.174166814625261"
"7 Strongly agree","2017","Urban Area","Female","2384","0.20827055112919","0.200317661654472","0.216223440603908"
"7 Strongly agree","2017","Rural Area","Male","1024","0.157291308527598","0.147118130633057","0.167464486422139"
"7 Strongly agree","2017","Rural Area","Female","1190","0.209652363438434","0.198679944107726","0.220624782769143"
"1 Strongly disagree","2018","Urban Area","Male","","","",""
"1 Strongly disagree","2018","Urban Area","Female","","","",""
"1 Strongly disagree","2018","Rural Area","Male","","","",""
"1 Strongly disagree","2018","Rural Area","Female","","","",""
"2 on scale 1-7 ","2018","Urban Area","Male","","","",""
"2 on scale 1-7 ","2018","Urban Area","Female","","","",""
"2 on scale 1-7 ","2018","Rural Area","Male","","","",""
"2 on scale 1-7 ","2018","Rural Area","Female","","","",""
"3 on scale 1-7 ","2018","Urban Area","Male","","","",""
"3 on scale 1-7 ","2018","Urban Area","Female","","","",""
"3 on scale 1-7 ","2018","Rural Area","Male","","","",""
"3 on scale 1-7 ","2018","Rural Area","Female","","","",""
"4 on scale 1-7","2018","Urban Area","Male","","","",""
"4 on scale 1-7","2018","Urban Area","Female","","","",""
