"plh0219","year","age_gr","pgcasmin","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","66 and older","(2a) intermediate vocational","9","","",""
"1 Strongly disagree","2005","66 and older","(2c_gen) general maturity certificate","","","",""
"1 Strongly disagree","2005","66 and older","(2c_voc) vocational maturity certificate","1","","",""
"1 Strongly disagree","2005","66 and older","(3a) lower tertiary education","1","","",""
"1 Strongly disagree","2005","66 and older","(3b) higher tertiary education","6","","",""
"2 on scale 1-7 ","2005","16-34 y.","(0) in school","11","","",""
"2 on scale 1-7 ","2005","16-34 y.","(1a) inadequately completed","4","","",""
"2 on scale 1-7 ","2005","16-34 y.","(1b) general elementary school","23","","",""
"2 on scale 1-7 ","2005","16-34 y.","(1c) basic vocational qualification","20","","",""
"2 on scale 1-7 ","2005","16-34 y.","(2b) intermediate general qualification","10","","",""
"2 on scale 1-7 ","2005","16-34 y.","(2a) intermediate vocational","37","0.0389478858136294","0.0277318241295637","0.0501639474976951"
"2 on scale 1-7 ","2005","16-34 y.","(2c_gen) general maturity certificate","11","","",""
"2 on scale 1-7 ","2005","16-34 y.","(2c_voc) vocational maturity certificate","16","","",""
"2 on scale 1-7 ","2005","16-34 y.","(3a) lower tertiary education","8","","",""
"2 on scale 1-7 ","2005","16-34 y.","(3b) higher tertiary education","8","","",""
"2 on scale 1-7 ","2005","35-65 y.","(0) in school","","","",""
"2 on scale 1-7 ","2005","35-65 y.","(1a) inadequately completed","9","","",""
"2 on scale 1-7 ","2005","35-65 y.","(1b) general elementary school","35","0.0508042099958097","0.0349393246897884","0.066669095301831"
"2 on scale 1-7 ","2005","35-65 y.","(1c) basic vocational qualification","127","0.0374976198093587","0.0310901684578748","0.0439050711608427"
"2 on scale 1-7 ","2005","35-65 y.","(2b) intermediate general qualification","2","","",""
"2 on scale 1-7 ","2005","35-65 y.","(2a) intermediate vocational","106","0.0303386644380394","0.0244364370518779","0.036240891824201"
"2 on scale 1-7 ","2005","35-65 y.","(2c_gen) general maturity certificate","7","","",""
"2 on scale 1-7 ","2005","35-65 y.","(2c_voc) vocational maturity certificate","33","0.0387768315803572","0.0258811354645927","0.0516725276961217"
"2 on scale 1-7 ","2005","35-65 y.","(3a) lower tertiary education","50","0.0607591887715102","0.0470001443694525","0.0745182331735678"
"2 on scale 1-7 ","2005","35-65 y.","(3b) higher tertiary education","85","0.0602834442229007","0.04935467205162","0.0712122163941813"
"2 on scale 1-7 ","2005","66 and older","(0) in school","","","",""
"2 on scale 1-7 ","2005","66 and older","(1a) inadequately completed","10","","",""
"2 on scale 1-7 ","2005","66 and older","(1b) general elementary school","41","0.0629479076722991","0.0449946631723998","0.0809011521721983"
"2 on scale 1-7 ","2005","66 and older","(1c) basic vocational qualification","82","0.0477841370168429","0.037715074441069","0.0578531995926168"
"2 on scale 1-7 ","2005","66 and older","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2005","66 and older","(2a) intermediate vocational","15","","",""
"2 on scale 1-7 ","2005","66 and older","(2c_gen) general maturity certificate","2","","",""
"2 on scale 1-7 ","2005","66 and older","(2c_voc) vocational maturity certificate","6","","",""
"2 on scale 1-7 ","2005","66 and older","(3a) lower tertiary education","14","","",""
"2 on scale 1-7 ","2005","66 and older","(3b) higher tertiary education","18","","",""
"3 on scale 1-7 ","2005","16-34 y.","(0) in school","47","0.0779072849966029","0.0573656244955716","0.0984489454976343"
"3 on scale 1-7 ","2005","16-34 y.","(1a) inadequately completed","3","","",""
"3 on scale 1-7 ","2005","16-34 y.","(1b) general elementary school","35","0.0744290219709112","0.0492374027081353","0.0996206412336872"
"3 on scale 1-7 ","2005","16-34 y.","(1c) basic vocational qualification","34","0.0594797154888687","0.0406794134774495","0.0782800175002879"
"3 on scale 1-7 ","2005","16-34 y.","(2b) intermediate general qualification","20","","",""
"3 on scale 1-7 ","2005","16-34 y.","(2a) intermediate vocational","78","0.0577401666503039","0.0442179051112051","0.0712624281894026"
"3 on scale 1-7 ","2005","16-34 y.","(2c_gen) general maturity certificate","44","0.0717937430973358","0.0520694844737811","0.0915180017208905"
"3 on scale 1-7 ","2005","16-34 y.","(2c_voc) vocational maturity certificate","41","0.0636880816690382","0.0423688189000763","0.0850073444380002"
"3 on scale 1-7 ","2005","16-34 y.","(3a) lower tertiary education","14","","",""
"3 on scale 1-7 ","2005","16-34 y.","(3b) higher tertiary education","30","0.0687967205565049","0.0412789954940689","0.096314445618941"
"3 on scale 1-7 ","2005","35-65 y.","(0) in school","","","",""
"3 on scale 1-7 ","2005","35-65 y.","(1a) inadequately completed","21","","",""
"3 on scale 1-7 ","2005","35-65 y.","(1b) general elementary school","77","0.0993916646968995","0.0777768186190303","0.121006510774769"
"3 on scale 1-7 ","2005","35-65 y.","(1c) basic vocational qualification","276","0.0792625214958089","0.0701511361741315","0.0883739068174863"
"3 on scale 1-7 ","2005","35-65 y.","(2b) intermediate general qualification","10","","",""
"3 on scale 1-7 ","2005","35-65 y.","(2a) intermediate vocational","255","0.0842783512938054","0.0747185817140391","0.0938381208735717"
"3 on scale 1-7 ","2005","35-65 y.","(2c_gen) general maturity certificate","11","","",""
"3 on scale 1-7 ","2005","35-65 y.","(2c_voc) vocational maturity certificate","68","0.109068451178757","0.0882466518171429","0.12989025054037"
"3 on scale 1-7 ","2005","35-65 y.","(3a) lower tertiary education","104","0.0997008753389982","0.0824450112737348","0.116956739404262"
"3 on scale 1-7 ","2005","35-65 y.","(3b) higher tertiary education","189","0.0998195645836185","0.086055505597663","0.113583623569574"
"3 on scale 1-7 ","2005","66 and older","(0) in school","","","",""
"3 on scale 1-7 ","2005","66 and older","(1a) inadequately completed","4","","",""
"3 on scale 1-7 ","2005","66 and older","(1b) general elementary school","89","0.116991839972359","0.0932327078471342","0.140750972097584"
"3 on scale 1-7 ","2005","66 and older","(1c) basic vocational qualification","159","0.0899672020958932","0.0764604760922852","0.103473928099501"
"3 on scale 1-7 ","2005","66 and older","(2b) intermediate general qualification","6","","",""
"3 on scale 1-7 ","2005","66 and older","(2a) intermediate vocational","31","0.0986719694834621","0.0695558223691066","0.127788116597818"
"3 on scale 1-7 ","2005","66 and older","(2c_gen) general maturity certificate","","","",""
"3 on scale 1-7 ","2005","66 and older","(2c_voc) vocational maturity certificate","11","","",""
"3 on scale 1-7 ","2005","66 and older","(3a) lower tertiary education","23","","",""
"3 on scale 1-7 ","2005","66 and older","(3b) higher tertiary education","39","0.099206990195288","0.0687056762381705","0.129708304152406"
"4 on scale 1-7","2005","16-34 y.","(0) in school","110","0.151785165021534","0.124285537440902","0.179284792602165"
"4 on scale 1-7","2005","16-34 y.","(1a) inadequately completed","13","","",""
"4 on scale 1-7","2005","16-34 y.","(1b) general elementary school","70","0.172483203951524","0.136222028547453","0.208744379355594"
"4 on scale 1-7","2005","16-34 y.","(1c) basic vocational qualification","117","0.206154434380538","0.173998535563276","0.238310333197799"
"4 on scale 1-7","2005","16-34 y.","(2b) intermediate general qualification","65","0.13150175613726","0.100067234583679","0.162936277690841"
"4 on scale 1-7","2005","16-34 y.","(2a) intermediate vocational","186","0.195682139962229","0.17268285010745","0.218681429817007"
"4 on scale 1-7","2005","16-34 y.","(2c_gen) general maturity certificate","117","0.173147957323181","0.144237315565396","0.202058599080967"
"4 on scale 1-7","2005","16-34 y.","(2c_voc) vocational maturity certificate","83","0.168005095535377","0.135364777403389","0.200645413667364"
"4 on scale 1-7","2005","16-34 y.","(3a) lower tertiary education","35","0.137722866272547","0.0897227867466237","0.185722945798471"
"4 on scale 1-7","2005","16-34 y.","(3b) higher tertiary education","50","0.166566114959103","0.12605862663652","0.207073603281686"
"4 on scale 1-7","2005","35-65 y.","(0) in school","","","",""
"4 on scale 1-7","2005","35-65 y.","(1a) inadequately completed","36","0.220975021704451","0.152733107108891","0.289216936300011"
"4 on scale 1-7","2005","35-65 y.","(1b) general elementary school","181","0.249587160763267","0.218321296926964","0.280853024599569"
"4 on scale 1-7","2005","35-65 y.","(1c) basic vocational qualification","669","0.195114872988055","0.181749080945692","0.208480665030418"
"4 on scale 1-7","2005","35-65 y.","(2b) intermediate general qualification","16","","",""
"4 on scale 1-7","2005","35-65 y.","(2a) intermediate vocational","607","0.187715703500725","0.174278403924588","0.201153003076863"
"4 on scale 1-7","2005","35-65 y.","(2c_gen) general maturity certificate","25","","",""
"4 on scale 1-7","2005","35-65 y.","(2c_voc) vocational maturity certificate","170","0.204555987715027","0.177612276061881","0.231499699368172"
"4 on scale 1-7","2005","35-65 y.","(3a) lower tertiary education","224","0.186741297263527","0.164295845200019","0.209186749327035"
"4 on scale 1-7","2005","35-65 y.","(3b) higher tertiary education","335","0.197080136751674","0.178814642300537","0.215345631202811"
"4 on scale 1-7","2005","66 and older","(0) in school","","","",""
"4 on scale 1-7","2005","66 and older","(1a) inadequately completed","23","","",""
"4 on scale 1-7","2005","66 and older","(1b) general elementary school","159","0.223522192716433","0.192726124223524","0.254318261209342"
"4 on scale 1-7","2005","66 and older","(1c) basic vocational qualification","381","0.218021078233119","0.1985304326104","0.237511723855839"
"4 on scale 1-7","2005","66 and older","(2b) intermediate general qualification","6","","",""
"4 on scale 1-7","2005","66 and older","(2a) intermediate vocational","79","0.193261203947891","0.154710316535515","0.231812091360266"
"4 on scale 1-7","2005","66 and older","(2c_gen) general maturity certificate","3","","",""
"4 on scale 1-7","2005","66 and older","(2c_voc) vocational maturity certificate","26","","",""
"4 on scale 1-7","2005","66 and older","(3a) lower tertiary education","69","0.195920490588316","0.150627967922608","0.241213013254024"
"4 on scale 1-7","2005","66 and older","(3b) higher tertiary education","72","0.164221960532989","0.126421594781203","0.202022326284775"
"5 on scale 1-7","2005","16-34 y.","(0) in school","149","0.221144671470743","0.189337441104627","0.252951901836859"
"5 on scale 1-7","2005","16-34 y.","(1a) inadequately completed","5","","",""
"5 on scale 1-7","2005","16-34 y.","(1b) general elementary school","112","0.279823357560258","0.236736823418904","0.322909891701613"
"5 on scale 1-7","2005","16-34 y.","(1c) basic vocational qualification","143","0.212333187196397","0.179826215397761","0.244840158995034"
"5 on scale 1-7","2005","16-34 y.","(2b) intermediate general qualification","112","0.238658596568856","0.199009356185186","0.278307836952526"
"5 on scale 1-7","2005","16-34 y.","(2a) intermediate vocational","259","0.221685056164988","0.197604258452619","0.245765853877356"
"5 on scale 1-7","2005","16-34 y.","(2c_gen) general maturity certificate","160","0.237094873587713","0.204598754864699","0.269590992310728"
"5 on scale 1-7","2005","16-34 y.","(2c_voc) vocational maturity certificate","116","0.242459171404131","0.205043361239608","0.279874981568653"
"5 on scale 1-7","2005","16-34 y.","(3a) lower tertiary education","62","0.263348765785193","0.201999114295533","0.324698417274852"
"5 on scale 1-7","2005","16-34 y.","(3b) higher tertiary education","81","0.281916839922012","0.233000462082957","0.330833217761067"
"5 on scale 1-7","2005","35-65 y.","(0) in school","","","",""
"5 on scale 1-7","2005","35-65 y.","(1a) inadequately completed","29","","",""
"5 on scale 1-7","2005","35-65 y.","(1b) general elementary school","144","0.197998305923808","0.169209240682547","0.226787371165069"
"5 on scale 1-7","2005","35-65 y.","(1c) basic vocational qualification","769","0.215993175346444","0.202114037254292","0.229872313438597"
"5 on scale 1-7","2005","35-65 y.","(2b) intermediate general qualification","20","","",""
"5 on scale 1-7","2005","35-65 y.","(2a) intermediate vocational","750","0.234901344389993","0.220312894806176","0.249489793973811"
"5 on scale 1-7","2005","35-65 y.","(2c_gen) general maturity certificate","33","0.321855822974172","0.238954801929624","0.40475684401872"
"5 on scale 1-7","2005","35-65 y.","(2c_voc) vocational maturity certificate","209","0.225901902705245","0.197969746652253","0.253834058758237"
"5 on scale 1-7","2005","35-65 y.","(3a) lower tertiary education","266","0.226215356892737","0.202118249867495","0.250312463917979"
"5 on scale 1-7","2005","35-65 y.","(3b) higher tertiary education","473","0.254099535890984","0.234109375472085","0.274089696309882"
"5 on scale 1-7","2005","66 and older","(0) in school","","","",""
"5 on scale 1-7","2005","66 and older","(1a) inadequately completed","10","","",""
"5 on scale 1-7","2005","66 and older","(1b) general elementary school","132","0.185724248852654","0.156977384167271","0.214471113538036"
"5 on scale 1-7","2005","66 and older","(1c) basic vocational qualification","385","0.215442839361588","0.196035866989374","0.234849811733802"
"5 on scale 1-7","2005","66 and older","(2b) intermediate general qualification","6","","",""
"5 on scale 1-7","2005","66 and older","(2a) intermediate vocational","97","0.209562023019525","0.169825875611683","0.249298170427367"
"5 on scale 1-7","2005","66 and older","(2c_gen) general maturity certificate","2","","",""
"5 on scale 1-7","2005","66 and older","(2c_voc) vocational maturity certificate","39","0.237566771850231","0.169230904246484","0.305902639453977"
"5 on scale 1-7","2005","66 and older","(3a) lower tertiary education","64","0.216885888896921","0.169856941741718","0.263914836052125"
"5 on scale 1-7","2005","66 and older","(3b) higher tertiary education","84","0.220998334363852","0.178663428216978","0.263333240510727"
"6 on scale 1-7","2005","16-34 y.","(0) in school","172","0.242968543490619","0.210099186751519","0.275837900229719"
"6 on scale 1-7","2005","16-34 y.","(1a) inadequately completed","9","","",""
"6 on scale 1-7","2005","16-34 y.","(1b) general elementary school","81","0.201356881687337","0.16286761127209","0.239846152102584"
"6 on scale 1-7","2005","16-34 y.","(1c) basic vocational qualification","153","0.231956476720318","0.198406481030166","0.265506472410469"
"6 on scale 1-7","2005","16-34 y.","(2b) intermediate general qualification","121","0.260493612676042","0.219668620505948","0.301318604846137"
"6 on scale 1-7","2005","16-34 y.","(2a) intermediate vocational","354","0.298698446172959","0.272164987894656","0.325231904451262"
"6 on scale 1-7","2005","16-34 y.","(2c_gen) general maturity certificate","191","0.306063049818971","0.270850246456131","0.341275853181812"
"6 on scale 1-7","2005","16-34 y.","(2c_voc) vocational maturity certificate","147","0.312019775301607","0.271570396141146","0.352469154462067"
"6 on scale 1-7","2005","16-34 y.","(3a) lower tertiary education","50","0.289083298856313","0.225938678662154","0.352227919050472"
"6 on scale 1-7","2005","16-34 y.","(3b) higher tertiary education","110","0.334519765964083","0.283223602692216","0.38581592923595"
"6 on scale 1-7","2005","35-65 y.","(0) in school","","","",""
"6 on scale 1-7","2005","35-65 y.","(1a) inadequately completed","15","","",""
"6 on scale 1-7","2005","35-65 y.","(1b) general elementary school","167","0.232606064214926","0.202082947188751","0.263129181241101"
"6 on scale 1-7","2005","35-65 y.","(1c) basic vocational qualification","829","0.242500898263497","0.228045492141227","0.256956304385768"
"6 on scale 1-7","2005","35-65 y.","(2b) intermediate general qualification","24","","",""
"6 on scale 1-7","2005","35-65 y.","(2a) intermediate vocational","860","0.250956238208282","0.236036532324661","0.265875944091903"
"6 on scale 1-7","2005","35-65 y.","(2c_gen) general maturity certificate","26","","",""
"6 on scale 1-7","2005","35-65 y.","(2c_voc) vocational maturity certificate","226","0.227633630746086","0.199625997833189","0.255641263658983"
"6 on scale 1-7","2005","35-65 y.","(3a) lower tertiary education","322","0.264360920180828","0.238961439622642","0.289760400739013"
"6 on scale 1-7","2005","35-65 y.","(3b) higher tertiary education","456","0.2444693493357","0.224735484154148","0.264203214517253"
"6 on scale 1-7","2005","66 and older","(0) in school","","","",""
"6 on scale 1-7","2005","66 and older","(1a) inadequately completed","4","","",""
"6 on scale 1-7","2005","66 and older","(1b) general elementary school","137","0.190577792247675","0.161544643967563","0.219610940527787"
"6 on scale 1-7","2005","66 and older","(1c) basic vocational qualification","343","0.20831218274353","0.189142550733061","0.227481814753998"
"6 on scale 1-7","2005","66 and older","(2b) intermediate general qualification","7","","",""
"6 on scale 1-7","2005","66 and older","(2a) intermediate vocational","108","0.277265675180336","0.233560490203239","0.320970860157433"
"6 on scale 1-7","2005","66 and older","(2c_gen) general maturity certificate","7","","",""
"6 on scale 1-7","2005","66 and older","(2c_voc) vocational maturity certificate","39","0.297151417912392","0.223771918150018","0.370530917674766"
"6 on scale 1-7","2005","66 and older","(3a) lower tertiary education","69","0.237912687617648","0.189322536443796","0.2865028387915"
"6 on scale 1-7","2005","66 and older","(3b) higher tertiary education","84","0.215216704449808","0.173284492573425","0.25714891632619"
"7 Strongly agree","2005","16-34 y.","(0) in school","159","0.275914481194954","0.241658106898268","0.31017085549164"
"7 Strongly agree","2005","16-34 y.","(1a) inadequately completed","6","","",""
"7 Strongly agree","2005","16-34 y.","(1b) general elementary school","84","0.178079213863992","0.141359299447875","0.214799128280109"
"7 Strongly agree","2005","16-34 y.","(1c) basic vocational qualification","137","0.258468360870878","0.223669515145446","0.29326720659631"
"7 Strongly agree","2005","16-34 y.","(2b) intermediate general qualification","112","0.300397879276306","0.257756563637042","0.34303919491557"
"7 Strongly agree","2005","16-34 y.","(2a) intermediate vocational","220","0.170189910028532","0.148403722589011","0.191976097468053"
"7 Strongly agree","2005","16-34 y.","(2c_gen) general maturity certificate","131","0.191493866678407","0.161429349206858","0.221558384149956"
"7 Strongly agree","2005","16-34 y.","(2c_voc) vocational maturity certificate","100","0.190733175445703","0.156433357812951","0.225032993078455"
"7 Strongly agree","2005","16-34 y.","(3a) lower tertiary education","26","","",""
"7 Strongly agree","2005","16-34 y.","(3b) higher tertiary education","43","0.106067470189766","0.0725902116330364","0.139544728746495"
"7 Strongly agree","2005","35-65 y.","(0) in school","","","",""
"7 Strongly agree","2005","35-65 y.","(1a) inadequately completed","24","","",""
"7 Strongly agree","2005","35-65 y.","(1b) general elementary school","110","0.135936693792113","0.111176712250058","0.160696675334168"
"7 Strongly agree","2005","35-65 y.","(1c) basic vocational qualification","651","0.207172052012968","0.193503024423566","0.220841079602369"
"7 Strongly agree","2005","35-65 y.","(2b) intermediate general qualification","28","","",""
"7 Strongly agree","2005","35-65 y.","(2a) intermediate vocational","632","0.199173216976893","0.185429872509393","0.212916561444392"
"7 Strongly agree","2005","35-65 y.","(2c_gen) general maturity certificate","18","","",""
"7 Strongly agree","2005","35-65 y.","(2c_voc) vocational maturity certificate","147","0.184236611846031","0.158341571652212","0.21013165203985"
"7 Strongly agree","2005","35-65 y.","(3a) lower tertiary education","185","0.157342774777763","0.136370637675883","0.178314911879642"
"7 Strongly agree","2005","35-65 y.","(3b) higher tertiary education","267","0.135532416133786","0.119815408964602","0.15124942330297"
"7 Strongly agree","2005","66 and older","(0) in school","","","",""
"7 Strongly agree","2005","66 and older","(1a) inadequately completed","9","","",""
"7 Strongly agree","2005","66 and older","(1b) general elementary school","127","0.191610918518084","0.162517766622189","0.220704070413978"
"7 Strongly agree","2005","66 and older","(1c) basic vocational qualification","331","0.191411080507308","0.172840439675771","0.209981721338845"
"7 Strongly agree","2005","66 and older","(2b) intermediate general qualification","10","","",""
"7 Strongly agree","2005","66 and older","(2a) intermediate vocational","64","0.146128078168644","0.111640811861512","0.180615344475776"
"7 Strongly agree","2005","66 and older","(2c_gen) general maturity certificate","2","","",""
"7 Strongly agree","2005","66 and older","(2c_voc) vocational maturity certificate","27","","",""
"7 Strongly agree","2005","66 and older","(3a) lower tertiary education","55","0.193447194859268","0.148372301879127","0.238522087839408"
"7 Strongly agree","2005","66 and older","(3b) higher tertiary education","66","0.218908914979518","0.176718142926762","0.261099687032273"
"1 Strongly disagree","2006","16-34 y.","(0) in school","","","",""
"1 Strongly disagree","2006","16-34 y.","(1a) inadequately completed","","","",""
"1 Strongly disagree","2006","16-34 y.","(1b) general elementary school","","","",""
"1 Strongly disagree","2006","16-34 y.","(1c) basic vocational qualification","","","",""
"1 Strongly disagree","2006","16-34 y.","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2006","16-34 y.","(2a) intermediate vocational","","","",""
"1 Strongly disagree","2006","16-34 y.","(2c_gen) general maturity certificate","","","",""
"1 Strongly disagree","2006","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"1 Strongly disagree","2006","16-34 y.","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2006","16-34 y.","(3b) higher tertiary education","","","",""
"1 Strongly disagree","2006","35-65 y.","(0) in school","","","",""
"1 Strongly disagree","2006","35-65 y.","(1a) inadequately completed","","","",""
"1 Strongly disagree","2006","35-65 y.","(1b) general elementary school","","","",""
"1 Strongly disagree","2006","35-65 y.","(1c) basic vocational qualification","","","",""
"1 Strongly disagree","2006","35-65 y.","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2006","35-65 y.","(2a) intermediate vocational","","","",""
"1 Strongly disagree","2006","35-65 y.","(2c_gen) general maturity certificate","","","",""
"1 Strongly disagree","2006","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"1 Strongly disagree","2006","35-65 y.","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2006","35-65 y.","(3b) higher tertiary education","","","",""
"1 Strongly disagree","2006","66 and older","(0) in school","","","",""
"1 Strongly disagree","2006","66 and older","(1a) inadequately completed","","","",""
"1 Strongly disagree","2006","66 and older","(1b) general elementary school","","","",""
"1 Strongly disagree","2006","66 and older","(1c) basic vocational qualification","","","",""
"1 Strongly disagree","2006","66 and older","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2006","66 and older","(2a) intermediate vocational","","","",""
"1 Strongly disagree","2006","66 and older","(2c_gen) general maturity certificate","","","",""
"1 Strongly disagree","2006","66 and older","(2c_voc) vocational maturity certificate","","","",""
"1 Strongly disagree","2006","66 and older","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2006","66 and older","(3b) higher tertiary education","","","",""
"2 on scale 1-7 ","2006","16-34 y.","(0) in school","","","",""
"2 on scale 1-7 ","2006","16-34 y.","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2006","16-34 y.","(1b) general elementary school","","","",""
"2 on scale 1-7 ","2006","16-34 y.","(1c) basic vocational qualification","","","",""
"2 on scale 1-7 ","2006","16-34 y.","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2006","16-34 y.","(2a) intermediate vocational","","","",""
"2 on scale 1-7 ","2006","16-34 y.","(2c_gen) general maturity certificate","","","",""
"2 on scale 1-7 ","2006","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"2 on scale 1-7 ","2006","16-34 y.","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2006","16-34 y.","(3b) higher tertiary education","","","",""
"2 on scale 1-7 ","2006","35-65 y.","(0) in school","","","",""
"2 on scale 1-7 ","2006","35-65 y.","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2006","35-65 y.","(1b) general elementary school","","","",""
"2 on scale 1-7 ","2006","35-65 y.","(1c) basic vocational qualification","","","",""
"2 on scale 1-7 ","2006","35-65 y.","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2006","35-65 y.","(2a) intermediate vocational","","","",""
"2 on scale 1-7 ","2006","35-65 y.","(2c_gen) general maturity certificate","","","",""
"2 on scale 1-7 ","2006","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"2 on scale 1-7 ","2006","35-65 y.","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2006","35-65 y.","(3b) higher tertiary education","","","",""
"2 on scale 1-7 ","2006","66 and older","(0) in school","","","",""
"2 on scale 1-7 ","2006","66 and older","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2006","66 and older","(1b) general elementary school","","","",""
"2 on scale 1-7 ","2006","66 and older","(1c) basic vocational qualification","","","",""
"2 on scale 1-7 ","2006","66 and older","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2006","66 and older","(2a) intermediate vocational","","","",""
"2 on scale 1-7 ","2006","66 and older","(2c_gen) general maturity certificate","","","",""
"2 on scale 1-7 ","2006","66 and older","(2c_voc) vocational maturity certificate","","","",""
"2 on scale 1-7 ","2006","66 and older","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2006","66 and older","(3b) higher tertiary education","","","",""
"3 on scale 1-7 ","2006","16-34 y.","(0) in school","","","",""
"3 on scale 1-7 ","2006","16-34 y.","(1a) inadequately completed","","","",""
"3 on scale 1-7 ","2006","16-34 y.","(1b) general elementary school","","","",""
"3 on scale 1-7 ","2006","16-34 y.","(1c) basic vocational qualification","","","",""
"3 on scale 1-7 ","2006","16-34 y.","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2006","16-34 y.","(2a) intermediate vocational","","","",""
"3 on scale 1-7 ","2006","16-34 y.","(2c_gen) general maturity certificate","","","",""
"3 on scale 1-7 ","2006","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"3 on scale 1-7 ","2006","16-34 y.","(3a) lower tertiary education","","","",""
"3 on scale 1-7 ","2006","16-34 y.","(3b) higher tertiary education","","","",""
"3 on scale 1-7 ","2006","35-65 y.","(0) in school","","","",""
"3 on scale 1-7 ","2006","35-65 y.","(1a) inadequately completed","","","",""
"3 on scale 1-7 ","2006","35-65 y.","(1b) general elementary school","","","",""
"3 on scale 1-7 ","2006","35-65 y.","(1c) basic vocational qualification","","","",""
"3 on scale 1-7 ","2006","35-65 y.","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2006","35-65 y.","(2a) intermediate vocational","","","",""
"3 on scale 1-7 ","2006","35-65 y.","(2c_gen) general maturity certificate","","","",""
"3 on scale 1-7 ","2006","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"3 on scale 1-7 ","2006","35-65 y.","(3a) lower tertiary education","","","",""
"3 on scale 1-7 ","2006","35-65 y.","(3b) higher tertiary education","","","",""
"3 on scale 1-7 ","2006","66 and older","(0) in school","","","",""
"3 on scale 1-7 ","2006","66 and older","(1a) inadequately completed","","","",""
"3 on scale 1-7 ","2006","66 and older","(1b) general elementary school","","","",""
"3 on scale 1-7 ","2006","66 and older","(1c) basic vocational qualification","","","",""
"3 on scale 1-7 ","2006","66 and older","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2006","66 and older","(2a) intermediate vocational","","","",""
