"plh0219","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence"
"5 on scale 1-7","2005","direct migration background","higher vocational","33","0.287537137814182","0.210324353459915","0.36474992216845"
"5 on scale 1-7","2005","direct migration background","higher education","75","0.210877512575733","0.167388746468426","0.25436627868304"
"5 on scale 1-7","2005","indirect migration background","in school","27","","",""
"5 on scale 1-7","2005","indirect migration background","inadequately","","","",""
"5 on scale 1-7","2005","indirect migration background","general elemantary","44","0.252950308349259","0.18979574321919","0.316104873479327"
"5 on scale 1-7","2005","indirect migration background","middle vocational","66","0.187825323418594","0.146063423614769","0.22958722322242"
"5 on scale 1-7","2005","indirect migration background","vocational + Abi","10","","",""
"5 on scale 1-7","2005","indirect migration background","higher vocational","6","","",""
"5 on scale 1-7","2005","indirect migration background","higher education","15","","",""
"6 on scale 1-7","2005","no migration background","in school","144","0.286744097104466","0.247300879786725","0.326187314422206"
"6 on scale 1-7","2005","no migration background","inadequately","10","","",""
"6 on scale 1-7","2005","no migration background","general elemantary","382","0.225648268908217","0.205491161528057","0.245805376288378"
"6 on scale 1-7","2005","no migration background","middle vocational","2301","0.24850003246647","0.23959032063354","0.2574097442994"
"6 on scale 1-7","2005","no migration background","vocational + Abi","239","0.263601916560978","0.234359015486386","0.29284481763557"
"6 on scale 1-7","2005","no migration background","higher vocational","371","0.273667348014993","0.25015313069677","0.297181565333217"
"6 on scale 1-7","2005","no migration background","higher education","995","0.259526821747218","0.245514827231909","0.273538816262527"
"6 on scale 1-7","2005","direct migration background","in school","8","","",""
"6 on scale 1-7","2005","direct migration background","inadequately","18","","",""
"6 on scale 1-7","2005","direct migration background","general elemantary","112","0.194565103178403","0.161923493853867","0.227206712502939"
"6 on scale 1-7","2005","direct migration background","middle vocational","195","0.192709996048897","0.166485623162389","0.218934368935405"
"6 on scale 1-7","2005","direct migration background","vocational + Abi","51","0.227248223152328","0.171363710276675","0.283132736027982"
"6 on scale 1-7","2005","direct migration background","higher vocational","27","","",""
"6 on scale 1-7","2005","direct migration background","higher education","76","0.239575375079638","0.194072491917865","0.285078258241411"
"6 on scale 1-7","2005","indirect migration background","in school","19","","",""
"6 on scale 1-7","2005","indirect migration background","inadequately","","","",""
"6 on scale 1-7","2005","indirect migration background","general elemantary","36","0.184385456654484","0.128045279373118","0.24072563393585"
"6 on scale 1-7","2005","indirect migration background","middle vocational","106","0.325645830638821","0.275539195757744","0.375752465519898"
"6 on scale 1-7","2005","indirect migration background","vocational + Abi","15","","",""
"6 on scale 1-7","2005","indirect migration background","higher vocational","12","","",""
"6 on scale 1-7","2005","indirect migration background","higher education","20","","",""
"7 Strongly agree","2005","no migration background","in school","115","0.233955197439247","0.197032294725743","0.270878100152751"
"7 Strongly agree","2005","no migration background","inadequately","25","","",""
"7 Strongly agree","2005","no migration background","general elemantary","327","0.210187515424153","0.190539959890868","0.229835070957437"
"7 Strongly agree","2005","no migration background","middle vocational","1770","0.196156286228917","0.187969322335039","0.204343250122796"
"7 Strongly agree","2005","no migration background","vocational + Abi","169","0.201846168287343","0.1752056049118","0.228486731662886"
"7 Strongly agree","2005","no migration background","higher vocational","231","0.168679558495302","0.148929576259641","0.188429540730964"
"7 Strongly agree","2005","no migration background","higher education","565","0.15004214267074","0.138627574299411","0.161456711042068"
"7 Strongly agree","2005","direct migration background","in school","19","","",""
"7 Strongly agree","2005","direct migration background","inadequately","16","","",""
"7 Strongly agree","2005","direct migration background","general elemantary","86","0.130246405193951","0.10249372979443","0.157999080593472"
"7 Strongly agree","2005","direct migration background","middle vocational","149","0.211836750966585","0.184669421698101","0.23900408023507"
"7 Strongly agree","2005","direct migration background","vocational + Abi","37","0.188259424058509","0.136126965585755","0.240391882531263"
"7 Strongly agree","2005","direct migration background","higher vocational","29","","",""
"7 Strongly agree","2005","direct migration background","higher education","63","0.169083706409165","0.12912427884848","0.209043133969851"
"7 Strongly agree","2005","indirect migration background","in school","23","","",""
"7 Strongly agree","2005","indirect migration background","inadequately","1","","",""
"7 Strongly agree","2005","indirect migration background","general elemantary","47","0.25352475727833","0.190322834756823","0.316726679799836"
"7 Strongly agree","2005","indirect migration background","middle vocational","77","0.243939090388723","0.198019548726098","0.289858632051348"
"7 Strongly agree","2005","indirect migration background","vocational + Abi","10","","",""
"7 Strongly agree","2005","indirect migration background","higher vocational","9","","",""
"7 Strongly agree","2005","indirect migration background","higher education","14","","",""
"1 Strongly disagree","2006","no migration background","in school","","","",""
"1 Strongly disagree","2006","no migration background","inadequately","","","",""
"1 Strongly disagree","2006","no migration background","general elemantary","","","",""
"1 Strongly disagree","2006","no migration background","middle vocational","","","",""
"1 Strongly disagree","2006","no migration background","vocational + Abi","","","",""
"1 Strongly disagree","2006","no migration background","higher vocational","","","",""
"1 Strongly disagree","2006","no migration background","higher education","","","",""
"1 Strongly disagree","2006","direct migration background","in school","","","",""
"1 Strongly disagree","2006","direct migration background","inadequately","","","",""
"1 Strongly disagree","2006","direct migration background","general elemantary","","","",""
"1 Strongly disagree","2006","direct migration background","middle vocational","","","",""
"1 Strongly disagree","2006","direct migration background","vocational + Abi","","","",""
"1 Strongly disagree","2006","direct migration background","higher vocational","","","",""
"1 Strongly disagree","2006","direct migration background","higher education","","","",""
"1 Strongly disagree","2006","indirect migration background","in school","","","",""
"1 Strongly disagree","2006","indirect migration background","inadequately","","","",""
"1 Strongly disagree","2006","indirect migration background","general elemantary","","","",""
"1 Strongly disagree","2006","indirect migration background","middle vocational","","","",""
"1 Strongly disagree","2006","indirect migration background","vocational + Abi","","","",""
"1 Strongly disagree","2006","indirect migration background","higher vocational","","","",""
"1 Strongly disagree","2006","indirect migration background","higher education","","","",""
"2 on scale 1-7 ","2006","no migration background","in school","","","",""
"2 on scale 1-7 ","2006","no migration background","inadequately","","","",""
"2 on scale 1-7 ","2006","no migration background","general elemantary","","","",""
"2 on scale 1-7 ","2006","no migration background","middle vocational","","","",""
"2 on scale 1-7 ","2006","no migration background","vocational + Abi","","","",""
"2 on scale 1-7 ","2006","no migration background","higher vocational","","","",""
"2 on scale 1-7 ","2006","no migration background","higher education","","","",""
"2 on scale 1-7 ","2006","direct migration background","in school","","","",""
"2 on scale 1-7 ","2006","direct migration background","inadequately","","","",""
"2 on scale 1-7 ","2006","direct migration background","general elemantary","","","",""
"2 on scale 1-7 ","2006","direct migration background","middle vocational","","","",""
"2 on scale 1-7 ","2006","direct migration background","vocational + Abi","","","",""
"2 on scale 1-7 ","2006","direct migration background","higher vocational","","","",""
"2 on scale 1-7 ","2006","direct migration background","higher education","","","",""
"2 on scale 1-7 ","2006","indirect migration background","in school","","","",""
"2 on scale 1-7 ","2006","indirect migration background","inadequately","","","",""
"2 on scale 1-7 ","2006","indirect migration background","general elemantary","","","",""
"2 on scale 1-7 ","2006","indirect migration background","middle vocational","","","",""
"2 on scale 1-7 ","2006","indirect migration background","vocational + Abi","","","",""
"2 on scale 1-7 ","2006","indirect migration background","higher vocational","","","",""
"2 on scale 1-7 ","2006","indirect migration background","higher education","","","",""
"3 on scale 1-7 ","2006","no migration background","in school","","","",""
"3 on scale 1-7 ","2006","no migration background","inadequately","","","",""
"3 on scale 1-7 ","2006","no migration background","general elemantary","","","",""
"3 on scale 1-7 ","2006","no migration background","middle vocational","","","",""
"3 on scale 1-7 ","2006","no migration background","vocational + Abi","","","",""
"3 on scale 1-7 ","2006","no migration background","higher vocational","","","",""
"3 on scale 1-7 ","2006","no migration background","higher education","","","",""
"3 on scale 1-7 ","2006","direct migration background","in school","","","",""
"3 on scale 1-7 ","2006","direct migration background","inadequately","","","",""
"3 on scale 1-7 ","2006","direct migration background","general elemantary","","","",""
"3 on scale 1-7 ","2006","direct migration background","middle vocational","","","",""
"3 on scale 1-7 ","2006","direct migration background","vocational + Abi","","","",""
"3 on scale 1-7 ","2006","direct migration background","higher vocational","","","",""
"3 on scale 1-7 ","2006","direct migration background","higher education","","","",""
"3 on scale 1-7 ","2006","indirect migration background","in school","","","",""
"3 on scale 1-7 ","2006","indirect migration background","inadequately","","","",""
"3 on scale 1-7 ","2006","indirect migration background","general elemantary","","","",""
"3 on scale 1-7 ","2006","indirect migration background","middle vocational","","","",""
"3 on scale 1-7 ","2006","indirect migration background","vocational + Abi","","","",""
"3 on scale 1-7 ","2006","indirect migration background","higher vocational","","","",""
"3 on scale 1-7 ","2006","indirect migration background","higher education","","","",""
"4 on scale 1-7","2006","no migration background","in school","","","",""
"4 on scale 1-7","2006","no migration background","inadequately","","","",""
"4 on scale 1-7","2006","no migration background","general elemantary","","","",""
"4 on scale 1-7","2006","no migration background","middle vocational","","","",""
"4 on scale 1-7","2006","no migration background","vocational + Abi","","","",""
"4 on scale 1-7","2006","no migration background","higher vocational","","","",""
"4 on scale 1-7","2006","no migration background","higher education","","","",""
"4 on scale 1-7","2006","direct migration background","in school","","","",""
"4 on scale 1-7","2006","direct migration background","inadequately","","","",""
"4 on scale 1-7","2006","direct migration background","general elemantary","","","",""
"4 on scale 1-7","2006","direct migration background","middle vocational","","","",""
"4 on scale 1-7","2006","direct migration background","vocational + Abi","","","",""
"4 on scale 1-7","2006","direct migration background","higher vocational","","","",""
"4 on scale 1-7","2006","direct migration background","higher education","","","",""
"4 on scale 1-7","2006","indirect migration background","in school","","","",""
"4 on scale 1-7","2006","indirect migration background","inadequately","","","",""
"4 on scale 1-7","2006","indirect migration background","general elemantary","","","",""
"4 on scale 1-7","2006","indirect migration background","middle vocational","","","",""
"4 on scale 1-7","2006","indirect migration background","vocational + Abi","","","",""
"4 on scale 1-7","2006","indirect migration background","higher vocational","","","",""
"4 on scale 1-7","2006","indirect migration background","higher education","","","",""
"5 on scale 1-7","2006","no migration background","in school","","","",""
"5 on scale 1-7","2006","no migration background","inadequately","","","",""
"5 on scale 1-7","2006","no migration background","general elemantary","","","",""
"5 on scale 1-7","2006","no migration background","middle vocational","","","",""
"5 on scale 1-7","2006","no migration background","vocational + Abi","","","",""
"5 on scale 1-7","2006","no migration background","higher vocational","","","",""
"5 on scale 1-7","2006","no migration background","higher education","","","",""
"5 on scale 1-7","2006","direct migration background","in school","","","",""
"5 on scale 1-7","2006","direct migration background","inadequately","","","",""
"5 on scale 1-7","2006","direct migration background","general elemantary","","","",""
"5 on scale 1-7","2006","direct migration background","middle vocational","","","",""
"5 on scale 1-7","2006","direct migration background","vocational + Abi","","","",""
"5 on scale 1-7","2006","direct migration background","higher vocational","","","",""
"5 on scale 1-7","2006","direct migration background","higher education","","","",""
"5 on scale 1-7","2006","indirect migration background","in school","","","",""
"5 on scale 1-7","2006","indirect migration background","inadequately","","","",""
"5 on scale 1-7","2006","indirect migration background","general elemantary","","","",""
"5 on scale 1-7","2006","indirect migration background","middle vocational","","","",""
"5 on scale 1-7","2006","indirect migration background","vocational + Abi","","","",""
"5 on scale 1-7","2006","indirect migration background","higher vocational","","","",""
"5 on scale 1-7","2006","indirect migration background","higher education","","","",""
"6 on scale 1-7","2006","no migration background","in school","","","",""
"6 on scale 1-7","2006","no migration background","inadequately","","","",""
"6 on scale 1-7","2006","no migration background","general elemantary","","","",""
"6 on scale 1-7","2006","no migration background","middle vocational","","","",""
"6 on scale 1-7","2006","no migration background","vocational + Abi","","","",""
"6 on scale 1-7","2006","no migration background","higher vocational","","","",""
"6 on scale 1-7","2006","no migration background","higher education","","","",""
"6 on scale 1-7","2006","direct migration background","in school","","","",""
"6 on scale 1-7","2006","direct migration background","inadequately","","","",""
"6 on scale 1-7","2006","direct migration background","general elemantary","","","",""
"6 on scale 1-7","2006","direct migration background","middle vocational","","","",""
"6 on scale 1-7","2006","direct migration background","vocational + Abi","","","",""
"6 on scale 1-7","2006","direct migration background","higher vocational","","","",""
"6 on scale 1-7","2006","direct migration background","higher education","","","",""
"6 on scale 1-7","2006","indirect migration background","in school","","","",""
"6 on scale 1-7","2006","indirect migration background","inadequately","","","",""
"6 on scale 1-7","2006","indirect migration background","general elemantary","","","",""
"6 on scale 1-7","2006","indirect migration background","middle vocational","","","",""
"6 on scale 1-7","2006","indirect migration background","vocational + Abi","","","",""
"6 on scale 1-7","2006","indirect migration background","higher vocational","","","",""
"6 on scale 1-7","2006","indirect migration background","higher education","","","",""
"7 Strongly agree","2006","no migration background","in school","","","",""
"7 Strongly agree","2006","no migration background","inadequately","","","",""
"7 Strongly agree","2006","no migration background","general elemantary","","","",""
"7 Strongly agree","2006","no migration background","middle vocational","","","",""
"7 Strongly agree","2006","no migration background","vocational + Abi","","","",""
"7 Strongly agree","2006","no migration background","higher vocational","","","",""
"7 Strongly agree","2006","no migration background","higher education","","","",""
"7 Strongly agree","2006","direct migration background","in school","","","",""
"7 Strongly agree","2006","direct migration background","inadequately","","","",""
"7 Strongly agree","2006","direct migration background","general elemantary","","","",""
"7 Strongly agree","2006","direct migration background","middle vocational","","","",""
"7 Strongly agree","2006","direct migration background","vocational + Abi","","","",""
"7 Strongly agree","2006","direct migration background","higher vocational","","","",""
"7 Strongly agree","2006","direct migration background","higher education","","","",""
"7 Strongly agree","2006","indirect migration background","in school","","","",""
"7 Strongly agree","2006","indirect migration background","inadequately","","","",""
"7 Strongly agree","2006","indirect migration background","general elemantary","","","",""
"7 Strongly agree","2006","indirect migration background","middle vocational","","","",""
"7 Strongly agree","2006","indirect migration background","vocational + Abi","","","",""
"7 Strongly agree","2006","indirect migration background","higher vocational","","","",""
"7 Strongly agree","2006","indirect migration background","higher education","","","",""
"1 Strongly disagree","2007","no migration background","in school","","","",""
"1 Strongly disagree","2007","no migration background","inadequately","","","",""
"1 Strongly disagree","2007","no migration background","general elemantary","","","",""
"1 Strongly disagree","2007","no migration background","middle vocational","","","",""
"1 Strongly disagree","2007","no migration background","vocational + Abi","","","",""
"1 Strongly disagree","2007","no migration background","higher vocational","","","",""
"1 Strongly disagree","2007","no migration background","higher education","","","",""
"1 Strongly disagree","2007","direct migration background","in school","","","",""
"1 Strongly disagree","2007","direct migration background","inadequately","","","",""
"1 Strongly disagree","2007","direct migration background","general elemantary","","","",""
"1 Strongly disagree","2007","direct migration background","middle vocational","","","",""
"1 Strongly disagree","2007","direct migration background","vocational + Abi","","","",""
"1 Strongly disagree","2007","direct migration background","higher vocational","","","",""
"1 Strongly disagree","2007","direct migration background","higher education","","","",""
"1 Strongly disagree","2007","indirect migration background","in school","","","",""
"1 Strongly disagree","2007","indirect migration background","inadequately","","","",""
"1 Strongly disagree","2007","indirect migration background","general elemantary","","","",""
"1 Strongly disagree","2007","indirect migration background","middle vocational","","","",""
"1 Strongly disagree","2007","indirect migration background","vocational + Abi","","","",""
"1 Strongly disagree","2007","indirect migration background","higher vocational","","","",""
"1 Strongly disagree","2007","indirect migration background","higher education","","","",""
"2 on scale 1-7 ","2007","no migration background","in school","","","",""
"2 on scale 1-7 ","2007","no migration background","inadequately","","","",""
"2 on scale 1-7 ","2007","no migration background","general elemantary","","","",""
"2 on scale 1-7 ","2007","no migration background","middle vocational","","","",""
"2 on scale 1-7 ","2007","no migration background","vocational + Abi","","","",""
"2 on scale 1-7 ","2007","no migration background","higher vocational","","","",""
"2 on scale 1-7 ","2007","no migration background","higher education","","","",""
"2 on scale 1-7 ","2007","direct migration background","in school","","","",""
"2 on scale 1-7 ","2007","direct migration background","inadequately","","","",""
"2 on scale 1-7 ","2007","direct migration background","general elemantary","","","",""
"2 on scale 1-7 ","2007","direct migration background","middle vocational","","","",""
"2 on scale 1-7 ","2007","direct migration background","vocational + Abi","","","",""
"2 on scale 1-7 ","2007","direct migration background","higher vocational","","","",""
"2 on scale 1-7 ","2007","direct migration background","higher education","","","",""
"2 on scale 1-7 ","2007","indirect migration background","in school","","","",""
"2 on scale 1-7 ","2007","indirect migration background","inadequately","","","",""
"2 on scale 1-7 ","2007","indirect migration background","general elemantary","","","",""
"2 on scale 1-7 ","2007","indirect migration background","middle vocational","","","",""
"2 on scale 1-7 ","2007","indirect migration background","vocational + Abi","","","",""
"2 on scale 1-7 ","2007","indirect migration background","higher vocational","","","",""
"2 on scale 1-7 ","2007","indirect migration background","higher education","","","",""
"3 on scale 1-7 ","2007","no migration background","in school","","","",""
"3 on scale 1-7 ","2007","no migration background","inadequately","","","",""
"3 on scale 1-7 ","2007","no migration background","general elemantary","","","",""
"3 on scale 1-7 ","2007","no migration background","middle vocational","","","",""
"3 on scale 1-7 ","2007","no migration background","vocational + Abi","","","",""
"3 on scale 1-7 ","2007","no migration background","higher vocational","","","",""
"3 on scale 1-7 ","2007","no migration background","higher education","","","",""
"3 on scale 1-7 ","2007","direct migration background","in school","","","",""
"3 on scale 1-7 ","2007","direct migration background","inadequately","","","",""
"3 on scale 1-7 ","2007","direct migration background","general elemantary","","","",""
"3 on scale 1-7 ","2007","direct migration background","middle vocational","","","",""
"3 on scale 1-7 ","2007","direct migration background","vocational + Abi","","","",""
"3 on scale 1-7 ","2007","direct migration background","higher vocational","","","",""
"3 on scale 1-7 ","2007","direct migration background","higher education","","","",""
"3 on scale 1-7 ","2007","indirect migration background","in school","","","",""
"3 on scale 1-7 ","2007","indirect migration background","inadequately","","","",""
"3 on scale 1-7 ","2007","indirect migration background","general elemantary","","","",""
"3 on scale 1-7 ","2007","indirect migration background","middle vocational","","","",""
"3 on scale 1-7 ","2007","indirect migration background","vocational + Abi","","","",""
"3 on scale 1-7 ","2007","indirect migration background","higher vocational","","","",""
"3 on scale 1-7 ","2007","indirect migration background","higher education","","","",""
"4 on scale 1-7","2007","no migration background","in school","","","",""
"4 on scale 1-7","2007","no migration background","inadequately","","","",""
"4 on scale 1-7","2007","no migration background","general elemantary","","","",""
"4 on scale 1-7","2007","no migration background","middle vocational","","","",""
"4 on scale 1-7","2007","no migration background","vocational + Abi","","","",""
"4 on scale 1-7","2007","no migration background","higher vocational","","","",""
"4 on scale 1-7","2007","no migration background","higher education","","","",""
"4 on scale 1-7","2007","direct migration background","in school","","","",""
"4 on scale 1-7","2007","direct migration background","inadequately","","","",""
"4 on scale 1-7","2007","direct migration background","general elemantary","","","",""
"4 on scale 1-7","2007","direct migration background","middle vocational","","","",""
"4 on scale 1-7","2007","direct migration background","vocational + Abi","","","",""
"4 on scale 1-7","2007","direct migration background","higher vocational","","","",""
"4 on scale 1-7","2007","direct migration background","higher education","","","",""
"4 on scale 1-7","2007","indirect migration background","in school","","","",""
"4 on scale 1-7","2007","indirect migration background","inadequately","","","",""
"4 on scale 1-7","2007","indirect migration background","general elemantary","","","",""
"4 on scale 1-7","2007","indirect migration background","middle vocational","","","",""
"4 on scale 1-7","2007","indirect migration background","vocational + Abi","","","",""
"4 on scale 1-7","2007","indirect migration background","higher vocational","","","",""
"4 on scale 1-7","2007","indirect migration background","higher education","","","",""
"5 on scale 1-7","2007","no migration background","in school","","","",""
"5 on scale 1-7","2007","no migration background","inadequately","","","",""
"5 on scale 1-7","2007","no migration background","general elemantary","","","",""
"5 on scale 1-7","2007","no migration background","middle vocational","","","",""
"5 on scale 1-7","2007","no migration background","vocational + Abi","","","",""
"5 on scale 1-7","2007","no migration background","higher vocational","","","",""
"5 on scale 1-7","2007","no migration background","higher education","","","",""
"5 on scale 1-7","2007","direct migration background","in school","","","",""
"5 on scale 1-7","2007","direct migration background","inadequately","","","",""
"5 on scale 1-7","2007","direct migration background","general elemantary","","","",""
"5 on scale 1-7","2007","direct migration background","middle vocational","","","",""
"5 on scale 1-7","2007","direct migration background","vocational + Abi","","","",""
"5 on scale 1-7","2007","direct migration background","higher vocational","","","",""
"5 on scale 1-7","2007","direct migration background","higher education","","","",""
"5 on scale 1-7","2007","indirect migration background","in school","","","",""
"5 on scale 1-7","2007","indirect migration background","inadequately","","","",""
"5 on scale 1-7","2007","indirect migration background","general elemantary","","","",""
"5 on scale 1-7","2007","indirect migration background","middle vocational","","","",""
