"plh0219","year","bula_h","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"1 Strongly disagree","2005","Mecklenburg-Western Pomerania","inadequately","","","","","1"
"1 Strongly disagree","2005","Mecklenburg-Western Pomerania","general elemantary","","","","","1"
"1 Strongly disagree","2005","Mecklenburg-Western Pomerania","middle vocational","2","","","","1"
"1 Strongly disagree","2005","Mecklenburg-Western Pomerania","vocational + Abi","","","","","1"
"1 Strongly disagree","2005","Mecklenburg-Western Pomerania","higher vocational","","","","","1"
"1 Strongly disagree","2005","Mecklenburg-Western Pomerania","higher education","1","","","","1"
"1 Strongly disagree","2005","Saxony","in school","","","","","1"
"1 Strongly disagree","2005","Saxony","inadequately","","","","","1"
"1 Strongly disagree","2005","Saxony","general elemantary","1","","","","1"
"1 Strongly disagree","2005","Saxony","middle vocational","19","","","","1"
"1 Strongly disagree","2005","Saxony","vocational + Abi","2","","","","1"
"1 Strongly disagree","2005","Saxony","higher vocational","4","","","","1"
"1 Strongly disagree","2005","Saxony","higher education","3","","","","1"
"1 Strongly disagree","2005","Saxony-Anhalt","in school","","","","","1"
"1 Strongly disagree","2005","Saxony-Anhalt","inadequately","","","","","1"
"1 Strongly disagree","2005","Saxony-Anhalt","general elemantary","2","","","","1"
"1 Strongly disagree","2005","Saxony-Anhalt","middle vocational","4","","","","1"
"1 Strongly disagree","2005","Saxony-Anhalt","vocational + Abi","","","","","1"
"1 Strongly disagree","2005","Saxony-Anhalt","higher vocational","2","","","","1"
"1 Strongly disagree","2005","Saxony-Anhalt","higher education","3","","","","1"
"1 Strongly disagree","2005","Thuringia","in school","","","","","1"
"1 Strongly disagree","2005","Thuringia","inadequately","","","","","1"
"1 Strongly disagree","2005","Thuringia","general elemantary","3","","","","1"
"1 Strongly disagree","2005","Thuringia","middle vocational","3","","","","1"
"1 Strongly disagree","2005","Thuringia","vocational + Abi","","","","","1"
"1 Strongly disagree","2005","Thuringia","higher vocational","2","","","","1"
"1 Strongly disagree","2005","Thuringia","higher education","2","","","","1"
"2 on scale 1-7 ","2005","Berlin","higher education","11","","","","2"
"2 on scale 1-7 ","2005","Saxony-Anhalt","in school","","","","","2"
"2 on scale 1-7 ","2005","Mecklenburg-Western Pomerania","vocational + Abi","","","","","2"
"2 on scale 1-7 ","2005","Saxony","middle vocational","31","0.0382068465614652","0.025070249563358","0.0513434435595724","2"
"2 on scale 1-7 ","2005","Saxony","higher vocational","3","","","","2"
"2 on scale 1-7 ","2005","Saxony","higher education","13","","","","2"
"2 on scale 1-7 ","2005","Saxony","vocational + Abi","2","","","","2"
"2 on scale 1-7 ","2005","Berlin","vocational + Abi","2","","","","2"
"2 on scale 1-7 ","2005","Brandenburg","in school","1","","","","2"
"2 on scale 1-7 ","2005","Brandenburg","inadequately","","","","","2"
"2 on scale 1-7 ","2005","Berlin","higher vocational","4","","","","2"
"2 on scale 1-7 ","2005","Brandenburg","higher vocational","2","","","","2"
"2 on scale 1-7 ","2005","Brandenburg","higher education","8","","","","2"
"2 on scale 1-7 ","2005","Mecklenburg-Western Pomerania","in school","","","","","2"
"2 on scale 1-7 ","2005","Brandenburg","vocational + Abi","2","","","","2"
"2 on scale 1-7 ","2005","Mecklenburg-Western Pomerania","general elemantary","1","","","","2"
"2 on scale 1-7 ","2005","Mecklenburg-Western Pomerania","higher vocational","3","","","","2"
"2 on scale 1-7 ","2005","Mecklenburg-Western Pomerania","inadequately","2","","","","2"
"2 on scale 1-7 ","2005","Saxony","general elemantary","2","","","","2"
"2 on scale 1-7 ","2005","Saxony","inadequately","1","","","","2"
"2 on scale 1-7 ","2005","Saxony-Anhalt","inadequately","","","","","2"
"2 on scale 1-7 ","2005","Saxony-Anhalt","general elemantary","2","","","","2"
"2 on scale 1-7 ","2005","Saxony-Anhalt","middle vocational","16","","","","2"
"2 on scale 1-7 ","2005","Saxony-Anhalt","vocational + Abi","3","","","","2"
"2 on scale 1-7 ","2005","Saxony-Anhalt","higher vocational","4","","","","2"
"2 on scale 1-7 ","2005","Saxony-Anhalt","higher education","6","","","","2"
"2 on scale 1-7 ","2005","Thuringia","in school","","","","","2"
"2 on scale 1-7 ","2005","Thuringia","vocational + Abi","","","","","2"
"2 on scale 1-7 ","2005","Thuringia","higher vocational","4","","","","2"
"2 on scale 1-7 ","2005","Thuringia","higher education","5","","","","2"
"2 on scale 1-7 ","2005","Berlin","in school","","","","","2"
"2 on scale 1-7 ","2005","Berlin","general elemantary","1","","","","2"
"2 on scale 1-7 ","2005","Berlin","middle vocational","15","","","","2"
"2 on scale 1-7 ","2005","Brandenburg","general elemantary","4","","","","2"
"2 on scale 1-7 ","2005","Brandenburg","middle vocational","17","","","","2"
"2 on scale 1-7 ","2005","Mecklenburg-Western Pomerania","middle vocational","7","","","","2"
"2 on scale 1-7 ","2005","Mecklenburg-Western Pomerania","higher education","6","","","","2"
"2 on scale 1-7 ","2005","Saxony","in school","3","","","","2"
"2 on scale 1-7 ","2005","Thuringia","inadequately","1","","","","2"
"2 on scale 1-7 ","2005","Thuringia","general elemantary","1","","","","2"
"2 on scale 1-7 ","2005","Thuringia","middle vocational","22","","","","2"
"2 on scale 1-7 ","2005","Bavaria","higher education","26","","","","2"
"2 on scale 1-7 ","2005","Bavaria","higher vocational","14","","","","2"
"2 on scale 1-7 ","2005","Berlin","inadequately","","","","","2"
"2 on scale 1-7 ","2005","Bavaria","vocational + Abi","7","","","","2"
"2 on scale 1-7 ","2005","Baden-Württemberg","higher education","14","","","","2"
"2 on scale 1-7 ","2005","Bavaria","in school","1","","","","2"
"2 on scale 1-7 ","2005","Bavaria","inadequately","","","","","2"
"2 on scale 1-7 ","2005","Bavaria","general elemantary","16","","","","2"
"2 on scale 1-7 ","2005","Bavaria","middle vocational","42","0.0356870291111392","0.0262991678381216","0.0450748903841567","2"
"2 on scale 1-7 ","2005","Rhineland-Palatinate,Saarland","higher vocational","6","","","","2"
"2 on scale 1-7 ","2005","Baden-Württemberg","vocational + Abi","5","","","","2"
"2 on scale 1-7 ","2005","Baden-Württemberg","higher vocational","7","","","","2"
"2 on scale 1-7 ","2005","North Rhine-Westphalia","vocational + Abi","10","","","","2"
"2 on scale 1-7 ","2005","North Rhine-Westphalia","higher vocational","11","","","","2"
"2 on scale 1-7 ","2005","Hesse","middle vocational","17","","","","2"
"2 on scale 1-7 ","2005","Hesse","vocational + Abi","2","","","","2"
"2 on scale 1-7 ","2005","Rhineland-Palatinate,Saarland","inadequately","1","","","","2"
"2 on scale 1-7 ","2005","Rhineland-Palatinate,Saarland","general elemantary","10","","","","2"
"2 on scale 1-7 ","2005","Rhineland-Palatinate,Saarland","middle vocational","22","","","","2"
"2 on scale 1-7 ","2005","Rhineland-Palatinate,Saarland","vocational + Abi","2","","","","2"
"2 on scale 1-7 ","2005","Rhineland-Palatinate,Saarland","higher education","14","","","","2"
"2 on scale 1-7 ","2005","Baden-Württemberg","in school","","","","","2"
"2 on scale 1-7 ","2005","Baden-Württemberg","inadequately","7","","","","2"
"2 on scale 1-7 ","2005","Baden-Württemberg","general elemantary","20","","","","2"
"2 on scale 1-7 ","2005","Baden-Württemberg","middle vocational","37","0.0255297406412791","0.0164176522248411","0.034641829057717","2"
"2 on scale 1-7 ","2005","North Rhine-Westphalia","middle vocational","85","0.0429720442142868","0.034229593920845","0.0517144945077287","2"
"2 on scale 1-7 ","2005","North Rhine-Westphalia","higher education","46","0.0821685508191363","0.0633606458748231","0.10097645576345","2"
"2 on scale 1-7 ","2005","Hesse","in school","1","","","","2"
"2 on scale 1-7 ","2005","Hesse","inadequately","1","","","","2"
"2 on scale 1-7 ","2005","Hesse","general elemantary","6","","","","2"
"2 on scale 1-7 ","2005","Hesse","higher vocational","2","","","","2"
"2 on scale 1-7 ","2005","Hesse","higher education","19","","","","2"
"2 on scale 1-7 ","2005","Rhineland-Palatinate,Saarland","in school","","","","","2"
"2 on scale 1-7 ","2005","North Rhine-Westphalia","in school","1","","","","2"
"2 on scale 1-7 ","2005","North Rhine-Westphalia","inadequately","7","","","","2"
"2 on scale 1-7 ","2005","North Rhine-Westphalia","general elemantary","33","0.0529671346588776","0.0342323940676544","0.0717018752501007","2"
"2 on scale 1-7 ","2005","Bremen","inadequately","","","","","2"
"2 on scale 1-7 ","2005","Bremen","general elemantary","","","","","2"
"2 on scale 1-7 ","2005","Bremen","higher vocational","","","","","2"
"2 on scale 1-7 ","2005","Bremen","higher education","1","","","","2"
"2 on scale 1-7 ","2005","Lower Saxony","higher vocational","4","","","","2"
"2 on scale 1-7 ","2005","Lower Saxony","higher education","9","","","","2"
"2 on scale 1-7 ","2005","Bremen","in school","","","","","2"
"2 on scale 1-7 ","2005","Bremen","middle vocational","3","","","","2"
"2 on scale 1-7 ","2005","Bremen","vocational + Abi","","","","","2"
"2 on scale 1-7 ","2005","Hamburg","higher education","4","","","","2"
"2 on scale 1-7 ","2005","Lower Saxony","in school","1","","","","2"
"2 on scale 1-7 ","2005","Lower Saxony","inadequately","1","","","","2"
"2 on scale 1-7 ","2005","Lower Saxony","general elemantary","11","","","","2"
"2 on scale 1-7 ","2005","Lower Saxony","middle vocational","37","0.0414203428407813","0.028530497717317","0.0543101879642456","2"
"2 on scale 1-7 ","2005","Lower Saxony","vocational + Abi","2","","","","2"
"2 on scale 1-7 ","2005","Hamburg","vocational + Abi","","","","","2"
"2 on scale 1-7 ","2005","Hamburg","higher vocational","3","","","","2"
"2 on scale 1-7 ","2005","Hamburg","middle vocational","2","","","","2"
"2 on scale 1-7 ","2005","Hamburg","in school","1","","","","2"
"2 on scale 1-7 ","2005","Hamburg","inadequately","","","","","2"
"2 on scale 1-7 ","2005","Hamburg","general elemantary","2","","","","2"
"2 on scale 1-7 ","2005","Schleswig-Holstein","vocational + Abi","","","","","2"
"2 on scale 1-7 ","2005","Schleswig-Holstein","higher vocational","1","","","","2"
"2 on scale 1-7 ","2005","Schleswig-Holstein","higher education","1","","","","2"
"2 on scale 1-7 ","2005","Schleswig-Holstein","in school","2","","","","2"
"2 on scale 1-7 ","2005","Schleswig-Holstein","inadequately","","","","","2"
"2 on scale 1-7 ","2005","Schleswig-Holstein","general elemantary","1","","","","2"
"2 on scale 1-7 ","2005","Schleswig-Holstein","middle vocational","7","","","","2"
"3 on scale 1-7 ","2005","Saxony","higher education","39","0.128077952877874","0.0934130489183588","0.162742856837389","3"
"3 on scale 1-7 ","2005","Brandenburg","vocational + Abi","","","","","3"
"3 on scale 1-7 ","2005","Saxony","higher vocational","9","","","","3"
"3 on scale 1-7 ","2005","Mecklenburg-Western Pomerania","higher education","14","","","","3"
"3 on scale 1-7 ","2005","Mecklenburg-Western Pomerania","middle vocational","14","","","","3"
"3 on scale 1-7 ","2005","Mecklenburg-Western Pomerania","vocational + Abi","1","","","","3"
"3 on scale 1-7 ","2005","Mecklenburg-Western Pomerania","higher vocational","2","","","","3"
"3 on scale 1-7 ","2005","Saxony","vocational + Abi","5","","","","3"
"3 on scale 1-7 ","2005","Saxony","inadequately","","","","","3"
"3 on scale 1-7 ","2005","Brandenburg","inadequately","","","","","3"
"3 on scale 1-7 ","2005","Saxony-Anhalt","in school","1","","","","3"
"3 on scale 1-7 ","2005","Mecklenburg-Western Pomerania","general elemantary","2","","","","3"
"3 on scale 1-7 ","2005","Brandenburg","higher vocational","6","","","","3"
"3 on scale 1-7 ","2005","Brandenburg","in school","2","","","","3"
"3 on scale 1-7 ","2005","Saxony-Anhalt","middle vocational","29","","","","3"
"3 on scale 1-7 ","2005","Brandenburg","general elemantary","3","","","","3"
"3 on scale 1-7 ","2005","Saxony-Anhalt","vocational + Abi","8","","","","3"
"3 on scale 1-7 ","2005","Mecklenburg-Western Pomerania","inadequately","","","","","3"
"3 on scale 1-7 ","2005","Saxony","middle vocational","65","0.0835920082358167","0.0646250253374708","0.102558991134163","3"
"3 on scale 1-7 ","2005","Thuringia","inadequately","","","","","3"
"3 on scale 1-7 ","2005","Brandenburg","higher education","22","","","","3"
"3 on scale 1-7 ","2005","Mecklenburg-Western Pomerania","in school","","","","","3"
"3 on scale 1-7 ","2005","Saxony-Anhalt","general elemantary","5","","","","3"
"3 on scale 1-7 ","2005","Bavaria","higher education","55","0.0956775661919816","0.0713151258000186","0.120040006583945","3"
"3 on scale 1-7 ","2005","Berlin","in school","2","","","","3"
"3 on scale 1-7 ","2005","Saxony","general elemantary","8","","","","3"
"3 on scale 1-7 ","2005","Saxony","in school","4","","","","3"
"3 on scale 1-7 ","2005","Berlin","higher vocational","6","","","","3"
"3 on scale 1-7 ","2005","Berlin","higher education","16","","","","3"
"3 on scale 1-7 ","2005","Saxony-Anhalt","inadequately","1","","","","3"
"3 on scale 1-7 ","2005","Brandenburg","middle vocational","42","0.117886676342218","0.0875828118577408","0.148190540826694","3"
"3 on scale 1-7 ","2005","Saxony-Anhalt","higher education","19","","","","3"
"3 on scale 1-7 ","2005","Thuringia","in school","","","","","3"
"3 on scale 1-7 ","2005","Saxony-Anhalt","higher vocational","10","","","","3"
"3 on scale 1-7 ","2005","Berlin","inadequately","1","","","","3"
"3 on scale 1-7 ","2005","Berlin","general elemantary","8","","","","3"
"3 on scale 1-7 ","2005","Berlin","middle vocational","24","","","","3"
"3 on scale 1-7 ","2005","Berlin","vocational + Abi","1","","","","3"
"3 on scale 1-7 ","2005","Thuringia","general elemantary","7","","","","3"
"3 on scale 1-7 ","2005","Thuringia","higher education","11","","","","3"
"3 on scale 1-7 ","2005","Thuringia","middle vocational","41","0.0866159059267766","0.0628041597546807","0.110427652098872","3"
"3 on scale 1-7 ","2005","Thuringia","vocational + Abi","6","","","","3"
"3 on scale 1-7 ","2005","Thuringia","higher vocational","4","","","","3"
"3 on scale 1-7 ","2005","Bavaria","inadequately","4","","","","3"
"3 on scale 1-7 ","2005","Bavaria","general elemantary","34","0.103953145871218","0.0715598543399204","0.136346437402515","3"
"3 on scale 1-7 ","2005","Bavaria","middle vocational","113","0.0705064202311458","0.0575513434512356","0.083461497011056","3"
"3 on scale 1-7 ","2005","Bavaria","vocational + Abi","8","","","","3"
"3 on scale 1-7 ","2005","Bavaria","higher vocational","14","","","","3"
"3 on scale 1-7 ","2005","Baden-Württemberg","higher education","64","0.162167953179025","0.127881891066204","0.196454015291845","3"
"3 on scale 1-7 ","2005","Bavaria","in school","9","","","","3"
"3 on scale 1-7 ","2005","North Rhine-Westphalia","vocational + Abi","17","","","","3"
"3 on scale 1-7 ","2005","North Rhine-Westphalia","higher vocational","29","","","","3"
"3 on scale 1-7 ","2005","North Rhine-Westphalia","higher education","75","0.0767811248652849","0.0585469669003157","0.0950152828302541","3"
"3 on scale 1-7 ","2005","Baden-Württemberg","general elemantary","38","0.0958660625626345","0.0666844999980492","0.12504762512722","3"
"3 on scale 1-7 ","2005","Baden-Württemberg","middle vocational","119","0.109648118233714","0.0915975091451247","0.127698727322303","3"
"3 on scale 1-7 ","2005","North Rhine-Westphalia","middle vocational","155","0.0720372964149357","0.0608912251347112","0.0831833676951602","3"
"3 on scale 1-7 ","2005","Hesse","in school","3","","","","3"
"3 on scale 1-7 ","2005","Hesse","inadequately","1","","","","3"
"3 on scale 1-7 ","2005","Hesse","general elemantary","16","","","","3"
"3 on scale 1-7 ","2005","Hesse","middle vocational","52","0.0720060937236642","0.0519162424752822","0.0920959449720462","3"
"3 on scale 1-7 ","2005","Hesse","vocational + Abi","13","","","","3"
"3 on scale 1-7 ","2005","Hesse","higher vocational","3","","","","3"
"3 on scale 1-7 ","2005","Hesse","higher education","28","","","","3"
"3 on scale 1-7 ","2005","Rhineland-Palatinate,Saarland","in school","2","","","","3"
"3 on scale 1-7 ","2005","Rhineland-Palatinate,Saarland","inadequately","","","","","3"
"3 on scale 1-7 ","2005","Rhineland-Palatinate,Saarland","general elemantary","28","","","","3"
"3 on scale 1-7 ","2005","Rhineland-Palatinate,Saarland","middle vocational","45","0.0673153077686525","0.0479631453783168","0.0866674701589882","3"
"3 on scale 1-7 ","2005","Rhineland-Palatinate,Saarland","vocational + Abi","4","","","","3"
"3 on scale 1-7 ","2005","Rhineland-Palatinate,Saarland","higher vocational","7","","","","3"
"3 on scale 1-7 ","2005","Rhineland-Palatinate,Saarland","higher education","13","","","","3"
"3 on scale 1-7 ","2005","Baden-Württemberg","in school","6","","","","3"
"3 on scale 1-7 ","2005","Baden-Württemberg","inadequately","7","","","","3"
"3 on scale 1-7 ","2005","Baden-Württemberg","vocational + Abi","17","","","","3"
"3 on scale 1-7 ","2005","Baden-Württemberg","higher vocational","13","","","","3"
"3 on scale 1-7 ","2005","North Rhine-Westphalia","in school","12","","","","3"
"3 on scale 1-7 ","2005","North Rhine-Westphalia","inadequately","8","","","","3"
"3 on scale 1-7 ","2005","North Rhine-Westphalia","general elemantary","57","0.0933314167996504","0.0689981660334081","0.117664667565893","3"
"3 on scale 1-7 ","2005","Bremen","higher vocational","","","","","3"
"3 on scale 1-7 ","2005","Bremen","higher education","2","","","","3"
"3 on scale 1-7 ","2005","Bremen","inadequately","","","","","3"
"3 on scale 1-7 ","2005","Bremen","general elemantary","1","","","","3"
"3 on scale 1-7 ","2005","Bremen","middle vocational","3","","","","3"
"3 on scale 1-7 ","2005","Bremen","vocational + Abi","2","","","","3"
"3 on scale 1-7 ","2005","Lower Saxony","higher vocational","11","","","","3"
"3 on scale 1-7 ","2005","Lower Saxony","higher education","27","","","","3"
"3 on scale 1-7 ","2005","Bremen","in school","","","","","3"
"3 on scale 1-7 ","2005","Lower Saxony","in school","4","","","","3"
"3 on scale 1-7 ","2005","Lower Saxony","inadequately","2","","","","3"
"3 on scale 1-7 ","2005","Lower Saxony","general elemantary","19","","","","3"
"3 on scale 1-7 ","2005","Lower Saxony","middle vocational","62","0.0707072132285335","0.0541252902371366","0.0872891362199305","3"
"3 on scale 1-7 ","2005","Lower Saxony","vocational + Abi","15","","","","3"
"3 on scale 1-7 ","2005","Hamburg","higher education","9","","","","3"
"3 on scale 1-7 ","2005","Hamburg","middle vocational","6","","","","3"
"3 on scale 1-7 ","2005","Hamburg","vocational + Abi","","","","","3"
"3 on scale 1-7 ","2005","Hamburg","higher vocational","","","","","3"
"3 on scale 1-7 ","2005","Hamburg","in school","2","","","","3"
"3 on scale 1-7 ","2005","Hamburg","inadequately","","","","","3"
"3 on scale 1-7 ","2005","Hamburg","general elemantary","1","","","","3"
"3 on scale 1-7 ","2005","Schleswig-Holstein","higher education","5","","","","3"
"3 on scale 1-7 ","2005","Schleswig-Holstein","in school","","","","","3"
"3 on scale 1-7 ","2005","Schleswig-Holstein","inadequately","1","","","","3"
"3 on scale 1-7 ","2005","Schleswig-Holstein","higher vocational","5","","","","3"
"3 on scale 1-7 ","2005","Schleswig-Holstein","vocational + Abi","3","","","","3"
"3 on scale 1-7 ","2005","Schleswig-Holstein","middle vocational","27","","","","3"
"3 on scale 1-7 ","2005","Schleswig-Holstein","general elemantary","8","","","","3"
"4 on scale 1-7","2005","Baden-Württemberg","higher education","78","0.149831267300154","0.116633383790516","0.183029150809793","4"
"4 on scale 1-7","2005","Bavaria","in school","16","","","","4"
"4 on scale 1-7","2005","Bavaria","vocational + Abi","23","","","","4"
"4 on scale 1-7","2005","Bavaria","inadequately","7","","","","4"
"4 on scale 1-7","2005","Berlin","higher vocational","10","","","","4"
"4 on scale 1-7","2005","Bavaria","general elemantary","73","0.215928461087825","0.172256399763697","0.259600522411953","4"
"4 on scale 1-7","2005","Bavaria","middle vocational","309","0.208826743464227","0.188256884271729","0.229396602656725","4"
"4 on scale 1-7","2005","Brandenburg","higher vocational","13","","","","4"
"4 on scale 1-7","2005","Bavaria","higher vocational","47","0.192550591875352","0.140798757441996","0.244302426308708","4"
"4 on scale 1-7","2005","Mecklenburg-Western Pomerania","in school","2","","","","4"
"4 on scale 1-7","2005","Mecklenburg-Western Pomerania","inadequately","","","","","4"
"4 on scale 1-7","2005","Mecklenburg-Western Pomerania","general elemantary","9","","","","4"
"4 on scale 1-7","2005","Brandenburg","vocational + Abi","3","","","","4"
"4 on scale 1-7","2005","Berlin","general elemantary","14","","","","4"
"4 on scale 1-7","2005","Berlin","middle vocational","65","0.184893331424243","0.141817006819688","0.227969656028799","4"
"4 on scale 1-7","2005","Berlin","higher education","51","0.207223553373585","0.155621278755434","0.258825827991736","4"
"4 on scale 1-7","2005","Brandenburg","inadequately","","","","","4"
"4 on scale 1-7","2005","Brandenburg","general elemantary","16","","","","4"
"4 on scale 1-7","2005","Brandenburg","middle vocational","89","0.209935551689267","0.171663854857727","0.248207248520808","4"
"4 on scale 1-7","2005","Brandenburg","higher education","58","0.253219727982119","0.199315444959107","0.307124011005131","4"
"4 on scale 1-7","2005","Bavaria","higher education","105","0.198965473630529","0.165900471477267","0.232030475783792","4"
"4 on scale 1-7","2005","Berlin","in school","8","","","","4"
"4 on scale 1-7","2005","Berlin","inadequately","4","","","","4"
"4 on scale 1-7","2005","Berlin","vocational + Abi","11","","","","4"
"4 on scale 1-7","2005","Brandenburg","in school","10","","","","4"
"4 on scale 1-7","2005","North Rhine-Westphalia","middle vocational","391","0.182043542301257","0.165408244333132","0.198678840269382","4"
"4 on scale 1-7","2005","North Rhine-Westphalia","vocational + Abi","52","0.162681226864029","0.122431682948012","0.202930770780046","4"
"4 on scale 1-7","2005","North Rhine-Westphalia","higher vocational","54","0.219832208830459","0.173805749563576","0.265858668097342","4"
"4 on scale 1-7","2005","North Rhine-Westphalia","higher education","139","0.161702544768105","0.136487273694994","0.186917815841217","4"
"4 on scale 1-7","2005","Hesse","in school","3","","","","4"
"4 on scale 1-7","2005","Hesse","inadequately","4","","","","4"
"4 on scale 1-7","2005","Hesse","general elemantary","31","0.194539716331565","0.133203878191225","0.255875554471905","4"
"4 on scale 1-7","2005","Hesse","middle vocational","123","0.202328872719949","0.171106895654785","0.233550849785113","4"
"4 on scale 1-7","2005","Baden-Württemberg","higher vocational","35","0.143664281925129","0.09418015989231","0.193148403957948","4"
"4 on scale 1-7","2005","Hesse","vocational + Abi","17","","","","4"
"4 on scale 1-7","2005","Hesse","higher vocational","22","","","","4"
"4 on scale 1-7","2005","Hesse","higher education","55","0.150936496780944","0.110760617456213","0.191112376105675","4"
