"plh0219","year","e11102","regtyp","n","percent","lower_confidence","upper_confidence","value"
"2 on scale 1-7 ","2008","Not Employed","Urban Area","","","","","2"
"2 on scale 1-7 ","2008","Employed","Urban Area","","","","","2"
"2 on scale 1-7 ","2008","Employed","Rural Area","","","","","2"
"3 on scale 1-7 ","2008","Not Employed","Urban Area","","","","","3"
"3 on scale 1-7 ","2008","Not Employed","Rural Area","","","","","3"
"3 on scale 1-7 ","2008","Employed","Urban Area","","","","","3"
"3 on scale 1-7 ","2008","Employed","Rural Area","","","","","3"
"4 on scale 1-7","2008","Not Employed","Rural Area","","","","","4"
"4 on scale 1-7","2008","Employed","Urban Area","","","","","4"
"4 on scale 1-7","2008","Not Employed","Urban Area","","","","","4"
"4 on scale 1-7","2008","Employed","Rural Area","","","","","4"
"5 on scale 1-7","2008","Employed","Urban Area","","","","","5"
"5 on scale 1-7","2008","Not Employed","Urban Area","","","","","5"
"5 on scale 1-7","2008","Not Employed","Rural Area","","","","","5"
"5 on scale 1-7","2008","Employed","Rural Area","","","","","5"
"6 on scale 1-7","2008","Not Employed","Rural Area","","","","","6"
"6 on scale 1-7","2008","Employed","Rural Area","","","","","6"
"6 on scale 1-7","2008","Not Employed","Urban Area","","","","","6"
"6 on scale 1-7","2008","Employed","Urban Area","","","","","6"
"7 Strongly agree","2008","Not Employed","Urban Area","","","","","7"
"7 Strongly agree","2008","Not Employed","Rural Area","","","","","7"
"7 Strongly agree","2008","Employed","Urban Area","","","","","7"
"7 Strongly agree","2008","Employed","Rural Area","","","","","7"
"1 Strongly disagree","2009","Not Employed","Rural Area","40","0.0186282412764161","0.0131836126049684","0.0240728699478639","1"
"1 Strongly disagree","2009","Employed","Urban Area","90","0.0143703346734664","0.0116515800889197","0.017089089258013","1"
"1 Strongly disagree","2009","Employed","Rural Area","37","0.00799153984025691","0.00517465866007823","0.0108084210204356","1"
"1 Strongly disagree","2009","Not Employed","Urban Area","74","0.0253882376130251","0.0207440616413218","0.0300324135847283","1"
"2 on scale 1-7 ","2009","Not Employed","Rural Area","111","0.0484924321211222","0.0398425803073522","0.0571422839348923","2"
"2 on scale 1-7 ","2009","Employed","Urban Area","311","0.0489963558776156","0.044065155356745","0.0539275563984861","2"
"2 on scale 1-7 ","2009","Employed","Rural Area","158","0.0458110558025938","0.0391965417041649","0.0524255699010226","2"
"2 on scale 1-7 ","2009","Not Employed","Urban Area","181","0.0456323685406355","0.0394710888771492","0.0517936482041217","2"
"3 on scale 1-7 ","2009","Not Employed","Urban Area","513","0.114964885944885","0.105547303668937","0.124382468220832","3"
"3 on scale 1-7 ","2009","Not Employed","Rural Area","253","0.0983756525018226","0.0863828083758397","0.110368496627805","3"
"3 on scale 1-7 ","2009","Employed","Urban Area","742","0.0990410407471467","0.0922170287136085","0.105865052780685","3"
"3 on scale 1-7 ","2009","Employed","Rural Area","428","0.1195759049203","0.109310799738816","0.129841010101784","3"
"4 on scale 1-7","2009","Not Employed","Rural Area","543","0.232969619463067","0.215947192136973","0.249992046789161","4"
"4 on scale 1-7","2009","Employed","Urban Area","1448","0.21191218466185","0.202576526242809","0.221247843080891","4"
"4 on scale 1-7","2009","Not Employed","Urban Area","977","0.216995189019025","0.204825378017798","0.229165000020251","4"
"4 on scale 1-7","2009","Employed","Rural Area","762","0.206513440622836","0.193706672262954","0.219320208982719","4"
"5 on scale 1-7","2009","Not Employed","Urban Area","963","0.223525394661897","0.211225436639432","0.235825352684362","5"
"5 on scale 1-7","2009","Employed","Urban Area","1589","0.202394202978638","0.193215678560411","0.211572727396865","5"
"5 on scale 1-7","2009","Not Employed","Rural Area","554","0.230784651863398","0.213818123293544","0.247751180433251","5"
"5 on scale 1-7","2009","Employed","Rural Area","922","0.232332393653632","0.218971451101313","0.245693336205951","5"
"6 on scale 1-7","2009","Not Employed","Rural Area","529","0.221702953970963","0.204975725393961","0.238430182547965","6"
"6 on scale 1-7","2009","Not Employed","Urban Area","1005","0.213085294370931","0.200995549505857","0.225175039236005","6"
"6 on scale 1-7","2009","Employed","Urban Area","1916","0.250614189739718","0.240714188627749","0.260514190851686","6"
"6 on scale 1-7","2009","Employed","Rural Area","947","0.231195540626469","0.217857461815812","0.244533619437125","6"
"7 Strongly agree","2009","Not Employed","Urban Area","694","0.160408629849602","0.149573742174014","0.171243517525191","7"
"7 Strongly agree","2009","Not Employed","Rural Area","339","0.149046448803211","0.134705453134399","0.163387444472023","7"
"7 Strongly agree","2009","Employed","Urban Area","1265","0.172671691321566","0.164037350329668","0.181306032313464","7"
"7 Strongly agree","2009","Employed","Rural Area","584","0.156580124533912","0.145083089931903","0.168077159135922","7"
"1 Strongly disagree","2010","Not Employed","Urban Area","","","","","1"
"1 Strongly disagree","2010","Not Employed","Rural Area","","","","","1"
"1 Strongly disagree","2010","Employed","Urban Area","","","","","1"
"1 Strongly disagree","2010","Employed","Rural Area","","","","","1"
"2 on scale 1-7 ","2010","Not Employed","Urban Area","","","","","2"
"2 on scale 1-7 ","2010","Not Employed","Rural Area","","","","","2"
"2 on scale 1-7 ","2010","Employed","Urban Area","","","","","2"
"2 on scale 1-7 ","2010","Employed","Rural Area","","","","","2"
"3 on scale 1-7 ","2010","Not Employed","Urban Area","","","","","3"
"3 on scale 1-7 ","2010","Not Employed","Rural Area","","","","","3"
"3 on scale 1-7 ","2010","Employed","Rural Area","","","","","3"
"3 on scale 1-7 ","2010","Employed","Urban Area","","","","","3"
"4 on scale 1-7","2010","Not Employed","Rural Area","","","","","4"
"4 on scale 1-7","2010","Employed","Urban Area","","","","","4"
"4 on scale 1-7","2010","Not Employed","Urban Area","","","","","4"
"4 on scale 1-7","2010","Employed","Rural Area","","","","","4"
"5 on scale 1-7","2010","Not Employed","Urban Area","","","","","5"
"5 on scale 1-7","2010","Employed","Urban Area","","","","","5"
"5 on scale 1-7","2010","Not Employed","Rural Area","","","","","5"
"5 on scale 1-7","2010","Employed","Rural Area","","","","","5"
"6 on scale 1-7","2010","Not Employed","Urban Area","","","","","6"
"6 on scale 1-7","2010","Not Employed","Rural Area","","","","","6"
"6 on scale 1-7","2010","Employed","Urban Area","","","","","6"
"6 on scale 1-7","2010","Employed","Rural Area","","","","","6"
"7 Strongly agree","2010","Not Employed","Urban Area","","","","","7"
"7 Strongly agree","2010","Not Employed","Rural Area","","","","","7"
"7 Strongly agree","2010","Employed","Urban Area","","","","","7"
"7 Strongly agree","2010","Employed","Rural Area","","","","","7"
"1 Strongly disagree","2011","Not Employed","Urban Area","","","","","1"
"1 Strongly disagree","2011","Not Employed","Rural Area","","","","","1"
"1 Strongly disagree","2011","Employed","Urban Area","","","","","1"
"1 Strongly disagree","2011","Employed","Rural Area","","","","","1"
"2 on scale 1-7 ","2011","Not Employed","Urban Area","","","","","2"
"2 on scale 1-7 ","2011","Not Employed","Rural Area","","","","","2"
"2 on scale 1-7 ","2011","Employed","Urban Area","","","","","2"
"2 on scale 1-7 ","2011","Employed","Rural Area","","","","","2"
"3 on scale 1-7 ","2011","Not Employed","Urban Area","","","","","3"
"3 on scale 1-7 ","2011","Employed","Urban Area","","","","","3"
"3 on scale 1-7 ","2011","Not Employed","Rural Area","","","","","3"
"3 on scale 1-7 ","2011","Employed","Rural Area","","","","","3"
"4 on scale 1-7","2011","Not Employed","Urban Area","","","","","4"
"4 on scale 1-7","2011","Not Employed","Rural Area","","","","","4"
"4 on scale 1-7","2011","Employed","Urban Area","","","","","4"
"4 on scale 1-7","2011","Employed","Rural Area","","","","","4"
"5 on scale 1-7","2011","Employed","Urban Area","","","","","5"
"5 on scale 1-7","2011","Not Employed","Rural Area","","","","","5"
"5 on scale 1-7","2011","Not Employed","Urban Area","","","","","5"
"5 on scale 1-7","2011","Employed","Rural Area","","","","","5"
"6 on scale 1-7","2011","Not Employed","Urban Area","","","","","6"
"6 on scale 1-7","2011","Not Employed","Rural Area","","","","","6"
"6 on scale 1-7","2011","Employed","Urban Area","","","","","6"
"6 on scale 1-7","2011","Employed","Rural Area","","","","","6"
"7 Strongly agree","2011","Not Employed","Urban Area","","","","","7"
"7 Strongly agree","2011","Not Employed","Rural Area","","","","","7"
"7 Strongly agree","2011","Employed","Urban Area","","","","","7"
"7 Strongly agree","2011","Employed","Rural Area","","","","","7"
"1 Strongly disagree","2012","Not Employed","Urban Area","19","","","","1"
"1 Strongly disagree","2012","Not Employed","Rural Area","6","","","","1"
"1 Strongly disagree","2012","Employed","Urban Area","30","0.00913740865576047","0.00591334681661303","0.0123614704949079","1"
"1 Strongly disagree","2012","Employed","Rural Area","16","","","","1"
"2 on scale 1-7 ","2012","Not Employed","Urban Area","38","0.035252557520355","0.0243295265670029","0.046175588473707","2"
"2 on scale 1-7 ","2012","Not Employed","Rural Area","26","","","","2"
"2 on scale 1-7 ","2012","Employed","Urban Area","90","0.0250083102282665","0.0197174321508118","0.0302991883057211","2"
"2 on scale 1-7 ","2012","Employed","Rural Area","71","0.0337141677141566","0.0258702750136877","0.0415580604146256","2"
"3 on scale 1-7 ","2012","Not Employed","Urban Area","83","0.0818618397965516","0.0656237177603717","0.0980999618327316","3"
"3 on scale 1-7 ","2012","Not Employed","Rural Area","58","0.0813695219720274","0.0603352710680735","0.102403772875981","3"
"3 on scale 1-7 ","2012","Employed","Urban Area","263","0.0770671656517211","0.068030569695445","0.0861037616079971","3"
"3 on scale 1-7 ","2012","Employed","Rural Area","129","0.0529272392822232","0.0431974393466039","0.0626570392178425","3"
"4 on scale 1-7","2012","Not Employed","Urban Area","156","0.159004965299817","0.137345731441319","0.180664199158315","4"
"4 on scale 1-7","2012","Not Employed","Rural Area","104","0.160529218386635","0.132286559505723","0.188771877267547","4"
"4 on scale 1-7","2012","Employed","Urban Area","556","0.171702225648379","0.15892412418677","0.184480327109988","4"
"4 on scale 1-7","2012","Employed","Rural Area","317","0.152065860082088","0.136460652906973","0.167671067257203","4"
"5 on scale 1-7","2012","Not Employed","Urban Area","257","0.225636059907561","0.200877929531719","0.250394190283403","5"
"5 on scale 1-7","2012","Not Employed","Rural Area","170","0.268709354837344","0.234604818882506","0.302813890792182","5"
"5 on scale 1-7","2012","Employed","Urban Area","782","0.217917505196527","0.203929445905269","0.231905564487785","5"
"5 on scale 1-7","2012","Employed","Rural Area","467","0.23041984228502","0.21211948852484","0.248720196045201","5"
"6 on scale 1-7","2012","Not Employed","Urban Area","284","0.247685344898272","0.222117686931209","0.273253002865335","6"
"6 on scale 1-7","2012","Not Employed","Rural Area","162","0.248570225497847","0.215320007615135","0.281820443380558","6"
"6 on scale 1-7","2012","Employed","Urban Area","919","0.27964584620106","0.264438188052482","0.294853504349638","6"
"6 on scale 1-7","2012","Employed","Rural Area","622","0.301652534487613","0.281706255615292","0.321598813359934","6"
"7 Strongly agree","2012","Not Employed","Urban Area","258","0.22813511963054","0.203280464280145","0.252989774980936","7"
"7 Strongly agree","2012","Not Employed","Rural Area","123","0.192308634877542","0.161987332243789","0.222629937511295","7"
"7 Strongly agree","2012","Employed","Urban Area","706","0.219521538418287","0.205496496989534","0.233546579847039","7"
"7 Strongly agree","2012","Employed","Rural Area","412","0.220361026039782","0.202347995709335","0.23837405637023","7"
"1 Strongly disagree","2013","Not Employed","Urban Area","77","0.0183704522230116","0.0145260010521483","0.022214903393875","1"
"1 Strongly disagree","2013","Not Employed","Rural Area","32","0.0113997026761325","0.00732385433532674","0.0154755510169383","1"
"1 Strongly disagree","2013","Employed","Urban Area","79","0.0116304001803818","0.00920700038321151","0.0140537999775521","1"
"1 Strongly disagree","2013","Employed","Rural Area","37","0.0112245445865687","0.00797357170017171","0.0144755174729657","1"
"2 on scale 1-7 ","2013","Not Employed","Urban Area","159","0.0366771269375415","0.0312958641035448","0.0420583897715381","2"
"2 on scale 1-7 ","2013","Not Employed","Rural Area","82","0.0333155680867953","0.0264254469224193","0.0402056892511714","2"
"2 on scale 1-7 ","2013","Employed","Urban Area","237","0.0317570577223959","0.0277935441671433","0.0357205712776485","2"
"2 on scale 1-7 ","2013","Employed","Rural Area","137","0.0321382767545695","0.0266957810538097","0.0375807724553293","2"
"3 on scale 1-7 ","2013","Not Employed","Urban Area","427","0.0962597577475429","0.0878158241953639","0.104703691299722","3"
"3 on scale 1-7 ","2013","Employed","Rural Area","324","0.0848673177015469","0.0762674372317845","0.0934671981713092","3"
"3 on scale 1-7 ","2013","Employed","Urban Area","598","0.0796512337017764","0.0735313873408205","0.0857710800627323","3"
"3 on scale 1-7 ","2013","Not Employed","Rural Area","209","0.0807631837135529","0.0703019885193464","0.0912243789077593","3"
"4 on scale 1-7","2013","Not Employed","Urban Area","869","0.189353043963311","0.178136665936981","0.200569421989641","4"
"4 on scale 1-7","2013","Not Employed","Rural Area","496","0.199058456392101","0.183728122580268","0.214388790203934","4"
"4 on scale 1-7","2013","Employed","Urban Area","1335","0.188388159961003","0.179549853877233","0.197226466044772","4"
"4 on scale 1-7","2013","Employed","Rural Area","738","0.177836440553394","0.166036776721839","0.18963610438495","4"
"5 on scale 1-7","2013","Not Employed","Urban Area","1040","0.211219342469528","0.19953388864642","0.222904796292636","5"
"5 on scale 1-7","2013","Employed","Urban Area","1665","0.226417770085371","0.216958087905594","0.235877452265147","5"
"5 on scale 1-7","2013","Not Employed","Rural Area","635","0.238144535896807","0.2217907808159","0.254498290977715","5"
"5 on scale 1-7","2013","Employed","Rural Area","939","0.230357308288027","0.217363821278274","0.243350795297779","5"
"6 on scale 1-7","2013","Not Employed","Urban Area","1227","0.261761406072213","0.249176447376461","0.274346364767965","6"
"6 on scale 1-7","2013","Not Employed","Rural Area","743","0.280889457395568","0.263634001705616","0.29814491308552","6"
"6 on scale 1-7","2013","Employed","Urban Area","2200","0.281020928642316","0.270860886594944","0.291180970689687","6"
"6 on scale 1-7","2013","Employed","Rural Area","1140","0.282965131078304","0.269065068901296","0.296865193255312","6"
"7 Strongly agree","2013","Not Employed","Urban Area","888","0.186358870586852","0.175210995438765","0.197506745734938","7"
"7 Strongly agree","2013","Not Employed","Rural Area","409","0.156429095839043","0.142482107144852","0.170376084533234","7"
"7 Strongly agree","2013","Employed","Urban Area","1405","0.181134449706757","0.172429327406941","0.189839572006573","7"
"7 Strongly agree","2013","Employed","Rural Area","719","0.18061098103759","0.16873970811452","0.19248225396066","7"
"1 Strongly disagree","2014","Not Employed","Urban Area","","","","","1"
"1 Strongly disagree","2014","Not Employed","Rural Area","","","","","1"
"1 Strongly disagree","2014","Employed","Urban Area","","","","","1"
"1 Strongly disagree","2014","Employed","Rural Area","","","","","1"
"2 on scale 1-7 ","2014","Not Employed","Urban Area","","","","","2"
"2 on scale 1-7 ","2014","Not Employed","Rural Area","","","","","2"
"2 on scale 1-7 ","2014","Employed","Urban Area","","","","","2"
"2 on scale 1-7 ","2014","Employed","Rural Area","","","","","2"
"3 on scale 1-7 ","2014","Not Employed","Urban Area","","","","","3"
"3 on scale 1-7 ","2014","Employed","Urban Area","","","","","3"
"3 on scale 1-7 ","2014","Not Employed","Rural Area","","","","","3"
"3 on scale 1-7 ","2014","Employed","Rural Area","","","","","3"
"4 on scale 1-7","2014","Not Employed","Urban Area","","","","","4"
"4 on scale 1-7","2014","Employed","Rural Area","","","","","4"
"4 on scale 1-7","2014","Not Employed","Rural Area","","","","","4"
"4 on scale 1-7","2014","Employed","Urban Area","","","","","4"
"5 on scale 1-7","2014","Not Employed","Rural Area","","","","","5"
"5 on scale 1-7","2014","Not Employed","Urban Area","","","","","5"
"5 on scale 1-7","2014","Employed","Urban Area","","","","","5"
"5 on scale 1-7","2014","Employed","Rural Area","","","","","5"
"6 on scale 1-7","2014","Not Employed","Urban Area","","","","","6"
"6 on scale 1-7","2014","Not Employed","Rural Area","","","","","6"
"6 on scale 1-7","2014","Employed","Urban Area","","","","","6"
"6 on scale 1-7","2014","Employed","Rural Area","","","","","6"
"7 Strongly agree","2014","Not Employed","Urban Area","","","","","7"
"7 Strongly agree","2014","Not Employed","Rural Area","","","","","7"
"7 Strongly agree","2014","Employed","Urban Area","","","","","7"
"7 Strongly agree","2014","Employed","Rural Area","","","","","7"
"1 Strongly disagree","2015","Not Employed","Urban Area","","","","","1"
"1 Strongly disagree","2015","Not Employed","Rural Area","","","","","1"
"1 Strongly disagree","2015","Employed","Urban Area","","","","","1"
"1 Strongly disagree","2015","Employed","Rural Area","","","","","1"
"2 on scale 1-7 ","2015","Not Employed","Urban Area","","","","","2"
"2 on scale 1-7 ","2015","Not Employed","Rural Area","","","","","2"
"2 on scale 1-7 ","2015","Employed","Rural Area","","","","","2"
"2 on scale 1-7 ","2015","Employed","Urban Area","","","","","2"
"3 on scale 1-7 ","2015","Not Employed","Urban Area","","","","","3"
"3 on scale 1-7 ","2015","Employed","Urban Area","","","","","3"
"3 on scale 1-7 ","2015","Not Employed","Rural Area","","","","","3"
"3 on scale 1-7 ","2015","Employed","Rural Area","","","","","3"
"4 on scale 1-7","2015","Not Employed","Urban Area","","","","","4"
"4 on scale 1-7","2015","Employed","Rural Area","","","","","4"
"4 on scale 1-7","2015","Not Employed","Rural Area","","","","","4"
"4 on scale 1-7","2015","Employed","Urban Area","","","","","4"
"5 on scale 1-7","2015","Not Employed","Urban Area","","","","","5"
"5 on scale 1-7","2015","Not Employed","Rural Area","","","","","5"
"5 on scale 1-7","2015","Employed","Urban Area","","","","","5"
"5 on scale 1-7","2015","Employed","Rural Area","","","","","5"
"6 on scale 1-7","2015","Employed","Rural Area","","","","","6"
"6 on scale 1-7","2015","Not Employed","Urban Area","","","","","6"
"6 on scale 1-7","2015","Not Employed","Rural Area","","","","","6"
"6 on scale 1-7","2015","Employed","Urban Area","","","","","6"
"7 Strongly agree","2015","Employed","Rural Area","","","","","7"
"7 Strongly agree","2015","Not Employed","Urban Area","","","","","7"
"7 Strongly agree","2015","Not Employed","Rural Area","","","","","7"
"7 Strongly agree","2015","Employed","Urban Area","","","","","7"
"1 Strongly disagree","2016","Not Employed","Urban Area","","","","","1"
"1 Strongly disagree","2016","Not Employed","Rural Area","","","","","1"
"1 Strongly disagree","2016","Employed","Urban Area","","","","","1"
"1 Strongly disagree","2016","Employed","Rural Area","","","","","1"
"2 on scale 1-7 ","2016","Not Employed","Rural Area","","","","","2"
"2 on scale 1-7 ","2016","Employed","Rural Area","","","","","2"
"2 on scale 1-7 ","2016","Not Employed","Urban Area","","","","","2"
"2 on scale 1-7 ","2016","Employed","Urban Area","","","","","2"
"3 on scale 1-7 ","2016","Not Employed","Urban Area","","","","","3"
"3 on scale 1-7 ","2016","Employed","Urban Area","","","","","3"
"3 on scale 1-7 ","2016","Employed","Rural Area","","","","","3"
"3 on scale 1-7 ","2016","Not Employed","Rural Area","","","","","3"
"4 on scale 1-7","2016","Not Employed","Urban Area","","","","","4"
"4 on scale 1-7","2016","Employed","Rural Area","","","","","4"
"4 on scale 1-7","2016","Not Employed","Rural Area","","","","","4"
"4 on scale 1-7","2016","Employed","Urban Area","","","","","4"
"5 on scale 1-7","2016","Not Employed","Urban Area","","","","","5"
"5 on scale 1-7","2016","Not Employed","Rural Area","","","","","5"
"5 on scale 1-7","2016","Employed","Urban Area","","","","","5"
"5 on scale 1-7","2016","Employed","Rural Area","","","","","5"
"6 on scale 1-7","2016","Not Employed","Urban Area","","","","","6"
"6 on scale 1-7","2016","Not Employed","Rural Area","","","","","6"
"6 on scale 1-7","2016","Employed","Rural Area","","","","","6"
"6 on scale 1-7","2016","Employed","Urban Area","","","","","6"
"7 Strongly agree","2016","Not Employed","Urban Area","","","","","7"
"7 Strongly agree","2016","Employed","Rural Area","","","","","7"
"7 Strongly agree","2016","Not Employed","Rural Area","","","","","7"
"7 Strongly agree","2016","Employed","Urban Area","","","","","7"
"1 Strongly disagree","2017","Not Employed","Urban Area","111","0.0158307146388811","0.0129431512431749","0.0187182780345873","1"
"1 Strongly disagree","2017","Not Employed","Rural Area","47","0.0094701363312342","0.00638706834826245","0.012553204314206","1"
"1 Strongly disagree","2017","Employed","Urban Area","118","0.0116284628319849","0.00970082879301046","0.0135560968709594","1"
"1 Strongly disagree","2017","Employed","Rural Area","40","0.00620900456204729","0.00428691140952773","0.00813109771456686","1"
"2 on scale 1-7 ","2017","Not Employed","Urban Area","271","0.0515318648972712","0.0464174534179893","0.056646276376553","2"
"2 on scale 1-7 ","2017","Employed","Urban Area","484","0.039197144843813","0.035707769593398","0.042686520094228","2"
"2 on scale 1-7 ","2017","Employed","Rural Area","212","0.0356007624307453","0.0310668409772737","0.0401346838842168","2"
"2 on scale 1-7 ","2017","Not Employed","Rural Area","148","0.0441894036603226","0.0376473185531936","0.0507314887674516","2"
