"plh0219","year","migback","n","percent","lower_confidence","upper_confidence","value"
"1 Strongly disagree","2008","indirect migration background","","","","","1"
"1 Strongly disagree","2008","no migration background","","","","","1"
"2 on scale 1-7 ","2008","indirect migration background","","","","","2"
"2 on scale 1-7 ","2008","no migration background","","","","","2"
"2 on scale 1-7 ","2008","direct migration background","","","","","2"
"3 on scale 1-7 ","2008","indirect migration background","","","","","3"
"3 on scale 1-7 ","2008","direct migration background","","","","","3"
"3 on scale 1-7 ","2008","no migration background","","","","","3"
"4 on scale 1-7","2008","indirect migration background","","","","","4"
"4 on scale 1-7","2008","direct migration background","","","","","4"
"4 on scale 1-7","2008","no migration background","","","","","4"
"5 on scale 1-7","2008","indirect migration background","","","","","5"
"5 on scale 1-7","2008","direct migration background","","","","","5"
"5 on scale 1-7","2008","no migration background","","","","","5"
"6 on scale 1-7","2008","indirect migration background","","","","","6"
"6 on scale 1-7","2008","direct migration background","","","","","6"
"6 on scale 1-7","2008","no migration background","","","","","6"
"7 Strongly agree","2008","indirect migration background","","","","","7"
"7 Strongly agree","2008","no migration background","","","","","7"
"7 Strongly agree","2008","direct migration background","","","","","7"
"1 Strongly disagree","2009","direct migration background","27","","","","1"
"1 Strongly disagree","2009","indirect migration background","4","","","","1"
"1 Strongly disagree","2009","no migration background","210","0.0169004420995678","0.0148789629708203","0.0189219212283154","1"
"2 on scale 1-7 ","2009","indirect migration background","25","","","","2"
"2 on scale 1-7 ","2009","no migration background","656","0.0473953107863955","0.0440629998090563","0.0507276217637347","2"
"2 on scale 1-7 ","2009","direct migration background","80","0.0477027006481262","0.037396773476477","0.0580086278197754","2"
"3 on scale 1-7 ","2009","indirect migration background","54","0.0587162761682057","0.0414601680601002","0.0759723842763113","3"
"3 on scale 1-7 ","2009","direct migration background","183","0.112643365692019","0.0973560505385722","0.127930680845465","3"
"3 on scale 1-7 ","2009","no migration background","1699","0.109270719091035","0.104378045495675","0.114163392686396","3"
"4 on scale 1-7","2009","indirect migration background","133","0.229300671680663","0.19844404261544","0.260157300745886","4"
"4 on scale 1-7","2009","direct migration background","366","0.222722209284975","0.202603542318391","0.242840876251559","4"
"4 on scale 1-7","2009","no migration background","3231","0.212641114632902","0.206224123117549","0.219058106148256","4"
"5 on scale 1-7","2009","indirect migration background","149","0.186036993417798","0.157473895030787","0.214600091804809","5"
"5 on scale 1-7","2009","direct migration background","371","0.234395014047761","0.213911433664516","0.254878594431007","5"
"5 on scale 1-7","2009","no migration background","3508","0.216580548846913","0.210120610418007","0.223040487275819","5"
"6 on scale 1-7","2009","direct migration background","355","0.201846604651128","0.182438495937193","0.221254713365062","6"
"6 on scale 1-7","2009","indirect migration background","199","0.272359289150419","0.23968298597666","0.305035592324178","6"
"6 on scale 1-7","2009","no migration background","3843","0.235880841620659","0.229222771614371","0.242538911626948","6"
"7 Strongly agree","2009","indirect migration background","149","0.204840815998122","0.175217162829814","0.234464469166429","7"
"7 Strongly agree","2009","no migration background","2472","0.161331022922527","0.155562352710969","0.167099693134085","7"
"7 Strongly agree","2009","direct migration background","261","0.160843790422261","0.143079295461324","0.178608285383198","7"
"1 Strongly disagree","2010","direct migration background","","","","","1"
"1 Strongly disagree","2010","indirect migration background","","","","","1"
"1 Strongly disagree","2010","no migration background","","","","","1"
"2 on scale 1-7 ","2010","indirect migration background","","","","","2"
"2 on scale 1-7 ","2010","direct migration background","","","","","2"
"2 on scale 1-7 ","2010","no migration background","","","","","2"
"3 on scale 1-7 ","2010","indirect migration background","","","","","3"
"3 on scale 1-7 ","2010","direct migration background","","","","","3"
"3 on scale 1-7 ","2010","no migration background","","","","","3"
"4 on scale 1-7","2010","indirect migration background","","","","","4"
"4 on scale 1-7","2010","no migration background","","","","","4"
"4 on scale 1-7","2010","direct migration background","","","","","4"
"5 on scale 1-7","2010","indirect migration background","","","","","5"
"5 on scale 1-7","2010","direct migration background","","","","","5"
"5 on scale 1-7","2010","no migration background","","","","","5"
"6 on scale 1-7","2010","direct migration background","","","","","6"
"6 on scale 1-7","2010","indirect migration background","","","","","6"
"6 on scale 1-7","2010","no migration background","","","","","6"
"7 Strongly agree","2010","indirect migration background","","","","","7"
"7 Strongly agree","2010","no migration background","","","","","7"
"7 Strongly agree","2010","direct migration background","","","","","7"
"1 Strongly disagree","2011","direct migration background","","","","","1"
"1 Strongly disagree","2011","indirect migration background","","","","","1"
"1 Strongly disagree","2011","no migration background","","","","","1"
"2 on scale 1-7 ","2011","indirect migration background","","","","","2"
"2 on scale 1-7 ","2011","direct migration background","","","","","2"
"2 on scale 1-7 ","2011","no migration background","","","","","2"
"3 on scale 1-7 ","2011","direct migration background","","","","","3"
"3 on scale 1-7 ","2011","indirect migration background","","","","","3"
"3 on scale 1-7 ","2011","no migration background","","","","","3"
"4 on scale 1-7","2011","indirect migration background","","","","","4"
"4 on scale 1-7","2011","direct migration background","","","","","4"
"4 on scale 1-7","2011","no migration background","","","","","4"
"5 on scale 1-7","2011","indirect migration background","","","","","5"
"5 on scale 1-7","2011","direct migration background","","","","","5"
"5 on scale 1-7","2011","no migration background","","","","","5"
"6 on scale 1-7","2011","direct migration background","","","","","6"
"6 on scale 1-7","2011","indirect migration background","","","","","6"
"6 on scale 1-7","2011","no migration background","","","","","6"
"7 Strongly agree","2011","indirect migration background","","","","","7"
"7 Strongly agree","2011","no migration background","","","","","7"
"7 Strongly agree","2011","direct migration background","","","","","7"
"1 Strongly disagree","2012","direct migration background","24","","","","1"
"1 Strongly disagree","2012","indirect migration background","3","","","","1"
"1 Strongly disagree","2012","no migration background","44","0.00840191026058156","0.00600140858560934","0.0108024119355538","1"
"2 on scale 1-7 ","2012","indirect migration background","13","","","","2"
"2 on scale 1-7 ","2012","direct migration background","37","0.0347777400015792","0.0238809766042515","0.0456745033989069","2"
"2 on scale 1-7 ","2012","no migration background","175","0.0284073982530912","0.0240381876107066","0.0327766088954758","2"
"3 on scale 1-7 ","2012","indirect migration background","33","0.0737727211933047","0.0504847263885115","0.097060715998098","3"
"3 on scale 1-7 ","2012","direct migration background","78","0.071441813814386","0.0561233937010626","0.0867602339277095","3"
"3 on scale 1-7 ","2012","no migration background","422","0.0719908405328096","0.0651931732044533","0.0787885078611659","3"
"4 on scale 1-7","2012","indirect migration background","72","0.136845915956829","0.106227304233976","0.167464527679683","4"
"4 on scale 1-7","2012","direct migration background","202","0.192249270270429","0.168812152199155","0.215686388341703","4"
"4 on scale 1-7","2012","no migration background","859","0.157748911771827","0.148162653408232","0.167335170135422","4"
"5 on scale 1-7","2012","indirect migration background","92","0.180342861826318","0.146090462269596","0.214595261383041","5"
"5 on scale 1-7","2012","direct migration background","270","0.226366313803619","0.20147735300195","0.251255274605288","5"
"5 on scale 1-7","2012","no migration background","1314","0.231377751890117","0.22028696328802","0.242468540492214","5"
"6 on scale 1-7","2012","indirect migration background","142","0.282064721434883","0.241974131854924","0.322155311014841","6"
"6 on scale 1-7","2012","direct migration background","247","0.233512638857439","0.208350887104954","0.258674390609924","6"
"6 on scale 1-7","2012","no migration background","1598","0.290615642153127","0.278674511495482","0.302556772810771","6"
"7 Strongly agree","2012","indirect migration background","129","0.291489485025191","0.251003006241675","0.331975963808708","7"
"7 Strongly agree","2012","no migration background","1142","0.211457545138447","0.20071841051507","0.222196679761823","7"
"7 Strongly agree","2012","direct migration background","228","0.21829963710922","0.193731069218601","0.242868204999839","7"
"1 Strongly disagree","2013","direct migration background","29","","","","1"
"1 Strongly disagree","2013","indirect migration background","4","","","","1"
"1 Strongly disagree","2013","no migration background","192","0.0129746909049983","0.0112455714420867","0.0147038103679099","1"
"2 on scale 1-7 ","2013","indirect migration background","14","","","","2"
"2 on scale 1-7 ","2013","no migration background","540","0.0339657668949576","0.0311980012441436","0.0367335325457717","2"
"2 on scale 1-7 ","2013","direct migration background","61","0.0307558250723201","0.0224972896892883","0.0390143604553519","2"
"3 on scale 1-7 ","2013","indirect migration background","44","0.0825478087104935","0.0623479737190672","0.10274764370192","3"
"3 on scale 1-7 ","2013","direct migration background","134","0.0780320294647672","0.06520231145385","0.0908617474756844","3"
"3 on scale 1-7 ","2013","no migration background","1380","0.086118947645192","0.0818324110259083","0.0904054842644756","3"
"4 on scale 1-7","2013","indirect migration background","109","0.150806245273793","0.124538887740445","0.177073602807142","4"
"4 on scale 1-7","2013","direct migration background","326","0.207952306544969","0.188539859651545","0.227364753438393","4"
"4 on scale 1-7","2013","no migration background","3003","0.187007129294605","0.181049344730637","0.192964913858573","4"
"5 on scale 1-7","2013","indirect migration background","177","0.227083561102321","0.196332334305266","0.257834787899375","5"
"5 on scale 1-7","2013","no migration background","3742","0.225980515852389","0.219590178450608","0.232370853254171","5"
"5 on scale 1-7","2013","direct migration background","360","0.211027331462165","0.191509881443797","0.230544781480532","5"
"6 on scale 1-7","2013","indirect migration background","200","0.275991845364091","0.243180564823082","0.308803125905101","6"
"6 on scale 1-7","2013","direct migration background","452","0.277478063087017","0.256060868187345","0.298895257986689","6"
"6 on scale 1-7","2013","no migration background","4658","0.276118734525259","0.269287582505854","0.282949886544663","6"
"7 Strongly agree","2013","indirect migration background","165","0.237127249724906","0.205908169098891","0.26834633035092","7"
"7 Strongly agree","2013","no migration background","2939","0.177834214882599","0.171991701643209","0.183676728121988","7"
"7 Strongly agree","2013","direct migration background","317","0.175231221254353","0.157047004768021","0.193415437740684","7"
"1 Strongly disagree","2014","direct migration background","","","","","1"
"1 Strongly disagree","2014","indirect migration background","","","","","1"
"1 Strongly disagree","2014","no migration background","","","","","1"
"2 on scale 1-7 ","2014","indirect migration background","","","","","2"
"2 on scale 1-7 ","2014","no migration background","","","","","2"
"2 on scale 1-7 ","2014","direct migration background","","","","","2"
"3 on scale 1-7 ","2014","indirect migration background","","","","","3"
"3 on scale 1-7 ","2014","direct migration background","","","","","3"
"3 on scale 1-7 ","2014","no migration background","","","","","3"
"4 on scale 1-7","2014","direct migration background","","","","","4"
"4 on scale 1-7","2014","indirect migration background","","","","","4"
"4 on scale 1-7","2014","no migration background","","","","","4"
"5 on scale 1-7","2014","indirect migration background","","","","","5"
"5 on scale 1-7","2014","direct migration background","","","","","5"
"5 on scale 1-7","2014","no migration background","","","","","5"
"6 on scale 1-7","2014","indirect migration background","","","","","6"
"6 on scale 1-7","2014","direct migration background","","","","","6"
"6 on scale 1-7","2014","no migration background","","","","","6"
"7 Strongly agree","2014","indirect migration background","","","","","7"
"7 Strongly agree","2014","no migration background","","","","","7"
"7 Strongly agree","2014","direct migration background","","","","","7"
"1 Strongly disagree","2015","direct migration background","","","","","1"
"1 Strongly disagree","2015","indirect migration background","","","","","1"
"1 Strongly disagree","2015","no migration background","","","","","1"
"2 on scale 1-7 ","2015","indirect migration background","","","","","2"
"2 on scale 1-7 ","2015","no migration background","","","","","2"
"2 on scale 1-7 ","2015","direct migration background","","","","","2"
"3 on scale 1-7 ","2015","indirect migration background","","","","","3"
"3 on scale 1-7 ","2015","direct migration background","","","","","3"
"3 on scale 1-7 ","2015","no migration background","","","","","3"
"4 on scale 1-7","2015","indirect migration background","","","","","4"
"4 on scale 1-7","2015","direct migration background","","","","","4"
"4 on scale 1-7","2015","no migration background","","","","","4"
"5 on scale 1-7","2015","indirect migration background","","","","","5"
"5 on scale 1-7","2015","direct migration background","","","","","5"
"5 on scale 1-7","2015","no migration background","","","","","5"
"6 on scale 1-7","2015","direct migration background","","","","","6"
"6 on scale 1-7","2015","indirect migration background","","","","","6"
"6 on scale 1-7","2015","no migration background","","","","","6"
"7 Strongly agree","2015","indirect migration background","","","","","7"
"7 Strongly agree","2015","no migration background","","","","","7"
"7 Strongly agree","2015","direct migration background","","","","","7"
"1 Strongly disagree","2016","direct migration background","","","","","1"
"1 Strongly disagree","2016","indirect migration background","","","","","1"
"1 Strongly disagree","2016","no migration background","","","","","1"
"2 on scale 1-7 ","2016","indirect migration background","","","","","2"
"2 on scale 1-7 ","2016","direct migration background","","","","","2"
"2 on scale 1-7 ","2016","no migration background","","","","","2"
"3 on scale 1-7 ","2016","indirect migration background","","","","","3"
"3 on scale 1-7 ","2016","direct migration background","","","","","3"
"3 on scale 1-7 ","2016","no migration background","","","","","3"
"4 on scale 1-7","2016","indirect migration background","","","","","4"
"4 on scale 1-7","2016","direct migration background","","","","","4"
"4 on scale 1-7","2016","no migration background","","","","","4"
"5 on scale 1-7","2016","indirect migration background","","","","","5"
"5 on scale 1-7","2016","direct migration background","","","","","5"
"5 on scale 1-7","2016","no migration background","","","","","5"
"6 on scale 1-7","2016","direct migration background","","","","","6"
"6 on scale 1-7","2016","indirect migration background","","","","","6"
"6 on scale 1-7","2016","no migration background","","","","","6"
"7 Strongly agree","2016","indirect migration background","","","","","7"
"7 Strongly agree","2016","no migration background","","","","","7"
"7 Strongly agree","2016","direct migration background","","","","","7"
"1 Strongly disagree","2017","direct migration background","100","0.01311892278856","0.0104990486669492","0.0157387969101707","1"
"1 Strongly disagree","2017","indirect migration background","21","","","","1"
"1 Strongly disagree","2017","no migration background","195","0.0109984345436036","0.00956393694073682","0.0124329321464703","1"
"2 on scale 1-7 ","2017","indirect migration background","42","0.0241465000910242","0.0168815031406648","0.0314114970413836","2"
"2 on scale 1-7 ","2017","direct migration background","215","0.0493619429035578","0.044374216219744","0.0543496695873716","2"
"2 on scale 1-7 ","2017","no migration background","858","0.0419091382727623","0.0391530468815095","0.0446652296640152","2"
"3 on scale 1-7 ","2017","indirect migration background","112","0.0664979244216206","0.0547061892252834","0.0782896596179578","3"
"3 on scale 1-7 ","2017","direct migration background","405","0.0794092710536326","0.0731838629120545","0.0856346791952107","3"
"3 on scale 1-7 ","2017","no migration background","1733","0.087874797455494","0.0839808032901184","0.0917687916208696","3"
"4 on scale 1-7","2017","direct migration background","926","0.151731097765656","0.143470661226009","0.159991534305303","4"
"4 on scale 1-7","2017","indirect migration background","264","0.153927237429604","0.136847640260363","0.171006834598845","4"
"4 on scale 1-7","2017","no migration background","3530","0.178878636476009","0.173607323364044","0.184149949587973","4"
"5 on scale 1-7","2017","indirect migration background","369","0.210948719052471","0.191639838777301","0.230257599327641","5"
"5 on scale 1-7","2017","no migration background","4654","0.232195899854741","0.226388410974768","0.238003388734713","5"
"5 on scale 1-7","2017","direct migration background","1320","0.212608357896572","0.203187629283852","0.222029086509292","5"
"6 on scale 1-7","2017","direct migration background","1745","0.277758539456581","0.26744580479331","0.288071274119852","6"
"6 on scale 1-7","2017","no migration background","5744","0.269333578309367","0.263232020570061","0.275435136048674","6"
"6 on scale 1-7","2017","indirect migration background","485","0.320169565743786","0.298089195377981","0.342249936109592","6"
"7 Strongly agree","2017","indirect migration background","422","0.213204276451143","0.193820205982462","0.232588346919824","7"
"7 Strongly agree","2017","no migration background","3592","0.178809515088023","0.173538998711611","0.184080031464436","7"
"7 Strongly agree","2017","direct migration background","2535","0.21601186813544","0.206536578878983","0.225487157391898","7"
"1 Strongly disagree","2018","direct migration background","","","","","1"
"1 Strongly disagree","2018","indirect migration background","","","","","1"
"1 Strongly disagree","2018","no migration background","","","","","1"
"2 on scale 1-7 ","2018","indirect migration background","","","","","2"
"2 on scale 1-7 ","2018","direct migration background","","","","","2"
"2 on scale 1-7 ","2018","no migration background","","","","","2"
"3 on scale 1-7 ","2018","direct migration background","","","","","3"
"3 on scale 1-7 ","2018","indirect migration background","","","","","3"
"3 on scale 1-7 ","2018","no migration background","","","","","3"
"4 on scale 1-7","2018","direct migration background","","","","","4"
"4 on scale 1-7","2018","indirect migration background","","","","","4"
"4 on scale 1-7","2018","no migration background","","","","","4"
"5 on scale 1-7","2018","no migration background","","","","","5"
"5 on scale 1-7","2018","direct migration background","","","","","5"
"5 on scale 1-7","2018","indirect migration background","","","","","5"
"6 on scale 1-7","2018","direct migration background","","","","","6"
"6 on scale 1-7","2018","indirect migration background","","","","","6"
"6 on scale 1-7","2018","no migration background","","","","","6"
"7 Strongly agree","2018","no migration background","","","","","7"
"7 Strongly agree","2018","direct migration background","","","","","7"
"7 Strongly agree","2018","indirect migration background","","","","","7"
"1 Strongly disagree","2019","direct migration background","74","0.014497155127306","0.0107027650209624","0.0182915452336495","1"
"1 Strongly disagree","2019","indirect migration background","16","","","","1"
"1 Strongly disagree","2019","no migration background","240","0.0127566536334337","0.011209725189384","0.0143035820774834","1"
"2 on scale 1-7 ","2019","indirect migration background","54","0.0285048589194074","0.0205873796629546","0.0364223381758603","2"
"2 on scale 1-7 ","2019","direct migration background","164","0.04165976811784","0.0353168379590286","0.0480026982766514","2"
"2 on scale 1-7 ","2019","no migration background","888","0.0450185714758991","0.0421604344016946","0.0478767085501036","2"
"3 on scale 1-7 ","2019","no migration background","1836","0.0942827555078743","0.0902546374817039","0.0983108735340448","3"
"3 on scale 1-7 ","2019","direct migration background","329","0.0840182584209072","0.0752117877922876","0.0928247290495268","3"
"3 on scale 1-7 ","2019","indirect migration background","113","0.0744856958191611","0.0619936037300194","0.0869777879083029","3"
"4 on scale 1-7","2019","direct migration background","679","0.181493841490496","0.169258571216447","0.193729111764544","4"
"4 on scale 1-7","2019","no migration background","3590","0.188835528964346","0.183440596030336","0.194230461898355","4"
"4 on scale 1-7","2019","indirect migration background","267","0.152914309718615","0.135790716324246","0.170037903112984","4"
"5 on scale 1-7","2019","no migration background","4681","0.229689822212792","0.2238916190393","0.235488025386285","5"
"5 on scale 1-7","2019","direct migration background","867","0.231020937447748","0.217640984889767","0.244400890005729","5"
"5 on scale 1-7","2019","indirect migration background","367","0.217757135084273","0.198120631003578","0.237393639164969","5"
"6 on scale 1-7","2019","direct migration background","962","0.275936067941808","0.26174665793564","0.290125477947977","6"
"6 on scale 1-7","2019","no migration background","5432","0.261472520084971","0.255415122338832","0.26752991783111","6"
"6 on scale 1-7","2019","indirect migration background","490","0.290636890230261","0.269033752298229","0.312240028162294","6"
"7 Strongly agree","2019","no migration background","3550","0.167944148120684","0.162791287290852","0.173097008950516","7"
"7 Strongly agree","2019","direct migration background","737","0.171373971453895","0.159411432603749","0.18333651030404","7"
"7 Strongly agree","2019","indirect migration background","390","0.224590980629952","0.204736032825129","0.244445928434774","7"
