"plh0219","year","hgtyp1hh","pgcasmin","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","Couple + C. LE 16 ","(1a) inadequately completed","1","","",""
"1 Strongly disagree","2005","Couple + C. LE 16 ","(1b) general elementary school","5","","",""
"1 Strongly disagree","2005","Couple + C. LE 16 ","(1c) basic vocational qualification","9","","",""
"1 Strongly disagree","2005","Couple + C. LE 16 ","(2b) intermediate general qualification","1","","",""
"1 Strongly disagree","2005","Couple + C. LE 16 ","(2a) intermediate vocational","10","","",""
"1 Strongly disagree","2005","Couple + C. LE 16 ","(2c_gen) general maturity certificate","","","",""
"1 Strongly disagree","2005","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","3","","",""
"1 Strongly disagree","2005","Couple + C. LE 16 ","(3a) lower tertiary education","2","","",""
"1 Strongly disagree","2005","Couple + C. LE 16 ","(3b) higher tertiary education","4","","",""
"1 Strongly disagree","2005","Couple + C. GT 16 ","(0) in school","","","",""
"1 Strongly disagree","2005","Couple + C. GT 16 ","(1a) inadequately completed","4","","",""
"1 Strongly disagree","2005","Couple + C. GT 16 ","(1b) general elementary school","5","","",""
"1 Strongly disagree","2005","Couple + C. GT 16 ","(1c) basic vocational qualification","9","","",""
"1 Strongly disagree","2005","Couple + C. GT 16 ","(2b) intermediate general qualification","1","","",""
"1 Strongly disagree","2005","Couple + C. GT 16 ","(2a) intermediate vocational","8","","",""
"1 Strongly disagree","2005","Couple + C. GT 16 ","(2c_gen) general maturity certificate","2","","",""
"1 Strongly disagree","2005","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","2","","",""
"1 Strongly disagree","2005","Couple + C. GT 16 ","(3a) lower tertiary education","3","","",""
"1 Strongly disagree","2005","Couple + C. GT 16 ","(3b) higher tertiary education","8","","",""
"1 Strongly disagree","2005","Couple + C. LE and GT 16","(0) in school","5","","",""
"1 Strongly disagree","2005","Couple + C. LE and GT 16","(1a) inadequately completed","2","","",""
"1 Strongly disagree","2005","Couple + C. LE and GT 16","(1b) general elementary school","6","","",""
"1 Strongly disagree","2005","Couple + C. LE and GT 16","(1c) basic vocational qualification","8","","",""
"1 Strongly disagree","2005","Couple + C. LE and GT 16","(2b) intermediate general qualification","1","","",""
"1 Strongly disagree","2005","Couple + C. LE and GT 16","(2a) intermediate vocational","4","","",""
"1 Strongly disagree","2005","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","2","","",""
"1 Strongly disagree","2005","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","2","","",""
"1 Strongly disagree","2005","Couple + C. LE and GT 16","(3a) lower tertiary education","1","","",""
"1 Strongly disagree","2005","Couple + C. LE and GT 16","(3b) higher tertiary education","3","","",""
"2 on scale 1-7 ","2005","1-pers.-HH","(0) in school","1","","",""
"2 on scale 1-7 ","2005","1-pers.-HH","(1a) inadequately completed","2","","",""
"2 on scale 1-7 ","2005","1-pers.-HH","(1b) general elementary school","23","","",""
"2 on scale 1-7 ","2005","1-pers.-HH","(1c) basic vocational qualification","33","0.0422435625770381","0.0289689575851848","0.0555181675688913"
"2 on scale 1-7 ","2005","1-pers.-HH","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2005","1-pers.-HH","(2a) intermediate vocational","29","","",""
"2 on scale 1-7 ","2005","1-pers.-HH","(2c_gen) general maturity certificate","3","","",""
"2 on scale 1-7 ","2005","1-pers.-HH","(2c_voc) vocational maturity certificate","5","","",""
"2 on scale 1-7 ","2005","1-pers.-HH","(3a) lower tertiary education","10","","",""
"2 on scale 1-7 ","2005","1-pers.-HH","(3b) higher tertiary education","15","","",""
"2 on scale 1-7 ","2005","(Married) couple without C. ","(0) in school","","","",""
"2 on scale 1-7 ","2005","(Married) couple without C. ","(1a) inadequately completed","6","","",""
"2 on scale 1-7 ","2005","(Married) couple without C. ","(1b) general elementary school","27","","",""
"2 on scale 1-7 ","2005","(Married) couple without C. ","(1c) basic vocational qualification","100","0.0404154474972652","0.0326865920210556","0.0481443029734749"
"2 on scale 1-7 ","2005","(Married) couple without C. ","(2b) intermediate general qualification","1","","",""
"2 on scale 1-7 ","2005","(Married) couple without C. ","(2a) intermediate vocational","42","0.0276111658896084","0.0191006585498825","0.0361216732293343"
"2 on scale 1-7 ","2005","(Married) couple without C. ","(2c_gen) general maturity certificate","4","","",""
"2 on scale 1-7 ","2005","(Married) couple without C. ","(2c_voc) vocational maturity certificate","19","","",""
"2 on scale 1-7 ","2005","(Married) couple without C. ","(3a) lower tertiary education","29","","",""
"2 on scale 1-7 ","2005","(Married) couple without C. ","(3b) higher tertiary education","54","0.0668588323028581","0.0510667475635556","0.0826509170421607"
"2 on scale 1-7 ","2005","Single parent ","(0) in school","1","","",""
"2 on scale 1-7 ","2005","Single parent ","(1a) inadequately completed","1","","",""
"2 on scale 1-7 ","2005","Single parent ","(1b) general elementary school","9","","",""
"2 on scale 1-7 ","2005","Single parent ","(1c) basic vocational qualification","8","","",""
"2 on scale 1-7 ","2005","Single parent ","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2005","Single parent ","(2a) intermediate vocational","8","","",""
"2 on scale 1-7 ","2005","Single parent ","(2c_gen) general maturity certificate","1","","",""
"2 on scale 1-7 ","2005","Single parent ","(2c_voc) vocational maturity certificate","4","","",""
"2 on scale 1-7 ","2005","Single parent ","(3a) lower tertiary education","1","","",""
"2 on scale 1-7 ","2005","Single parent ","(3b) higher tertiary education","5","","",""
"2 on scale 1-7 ","2005","Couple + C. LE 16 ","(0) in school","","","",""
"2 on scale 1-7 ","2005","Couple + C. LE 16 ","(1a) inadequately completed","4","","",""
"2 on scale 1-7 ","2005","Couple + C. LE 16 ","(1b) general elementary school","12","","",""
"2 on scale 1-7 ","2005","Couple + C. LE 16 ","(1c) basic vocational qualification","31","0.0393796157000106","0.0259438696477471","0.0528153617522742"
"2 on scale 1-7 ","2005","Couple + C. LE 16 ","(2b) intermediate general qualification","4","","",""
"2 on scale 1-7 ","2005","Couple + C. LE 16 ","(2a) intermediate vocational","34","0.0268628749687565","0.0178051183293616","0.0359206316081514"
"2 on scale 1-7 ","2005","Couple + C. LE 16 ","(2c_gen) general maturity certificate","2","","",""
"2 on scale 1-7 ","2005","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","14","","",""
"2 on scale 1-7 ","2005","Couple + C. LE 16 ","(3a) lower tertiary education","16","","",""
"2 on scale 1-7 ","2005","Couple + C. LE 16 ","(3b) higher tertiary education","17","","",""
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","(0) in school","6","","",""
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","(1a) inadequately completed","3","","",""
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","(1b) general elementary school","11","","",""
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","(1c) basic vocational qualification","40","0.0455112766804131","0.0312631721574496","0.0597593812033767"
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","(2b) intermediate general qualification","2","","",""
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","(2a) intermediate vocational","31","0.0297243562367837","0.0180507077498315","0.0413980047237359"
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","(2c_gen) general maturity certificate","8","","",""
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","11","","",""
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","(3a) lower tertiary education","10","","",""
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","(3b) higher tertiary education","14","","",""
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","(0) in school","3","","",""
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","(1a) inadequately completed","3","","",""
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","(1b) general elementary school","9","","",""
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","(1c) basic vocational qualification","10","","",""
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","(2b) intermediate general qualification","4","","",""
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","(2a) intermediate vocational","10","","",""
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","1","","",""
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","2","","",""
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","(3a) lower tertiary education","4","","",""
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","(3b) higher tertiary education","3","","",""
"3 on scale 1-7 ","2005","1-pers.-HH","(0) in school","1","","",""
"3 on scale 1-7 ","2005","1-pers.-HH","(1a) inadequately completed","1","","",""
"3 on scale 1-7 ","2005","1-pers.-HH","(1b) general elementary school","45","0.119029635452895","0.0864282026461746","0.151631068259615"
"3 on scale 1-7 ","2005","1-pers.-HH","(1c) basic vocational qualification","81","0.0779797768613231","0.0602837806804598","0.0956757730421863"
"3 on scale 1-7 ","2005","1-pers.-HH","(2b) intermediate general qualification","2","","",""
"3 on scale 1-7 ","2005","1-pers.-HH","(2a) intermediate vocational","54","0.0919043512055922","0.0695923260211693","0.114216376390015"
"3 on scale 1-7 ","2005","1-pers.-HH","(2c_gen) general maturity certificate","9","","",""
"3 on scale 1-7 ","2005","1-pers.-HH","(2c_voc) vocational maturity certificate","17","","",""
"3 on scale 1-7 ","2005","1-pers.-HH","(3a) lower tertiary education","21","","",""
"3 on scale 1-7 ","2005","1-pers.-HH","(3b) higher tertiary education","24","","",""
"3 on scale 1-7 ","2005","(Married) couple without C. ","(0) in school","","","",""
"3 on scale 1-7 ","2005","(Married) couple without C. ","(1a) inadequately completed","13","","",""
"3 on scale 1-7 ","2005","(Married) couple without C. ","(1b) general elementary school","61","0.0902970783082654","0.0673450366360541","0.113249119980477"
"3 on scale 1-7 ","2005","(Married) couple without C. ","(1c) basic vocational qualification","229","0.0895938882295697","0.0783851522100649","0.100802624249075"
"3 on scale 1-7 ","2005","(Married) couple without C. ","(2b) intermediate general qualification","7","","",""
"3 on scale 1-7 ","2005","(Married) couple without C. ","(2a) intermediate vocational","122","0.0915195226793668","0.076543111020425","0.106495934338309"
"3 on scale 1-7 ","2005","(Married) couple without C. ","(2c_gen) general maturity certificate","8","","",""
"3 on scale 1-7 ","2005","(Married) couple without C. ","(2c_voc) vocational maturity certificate","38","0.082807592734527","0.0579977377704164","0.107617447698637"
"3 on scale 1-7 ","2005","(Married) couple without C. ","(3a) lower tertiary education","54","0.101361185915508","0.0789231873122626","0.123799184518753"
"3 on scale 1-7 ","2005","(Married) couple without C. ","(3b) higher tertiary education","109","0.107002687929545","0.0874588966128873","0.126546479246203"
"3 on scale 1-7 ","2005","Single parent ","(0) in school","7","","",""
"3 on scale 1-7 ","2005","Single parent ","(1a) inadequately completed","2","","",""
"3 on scale 1-7 ","2005","Single parent ","(1b) general elementary school","10","","",""
"3 on scale 1-7 ","2005","Single parent ","(1c) basic vocational qualification","13","","",""
"3 on scale 1-7 ","2005","Single parent ","(2b) intermediate general qualification","6","","",""
"3 on scale 1-7 ","2005","Single parent ","(2a) intermediate vocational","11","","",""
"3 on scale 1-7 ","2005","Single parent ","(2c_gen) general maturity certificate","3","","",""
"3 on scale 1-7 ","2005","Single parent ","(2c_voc) vocational maturity certificate","7","","",""
"3 on scale 1-7 ","2005","Single parent ","(3a) lower tertiary education","3","","",""
"3 on scale 1-7 ","2005","Single parent ","(3b) higher tertiary education","3","","",""
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","(0) in school","1","","",""
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","(1a) inadequately completed","2","","",""
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","(1b) general elementary school","17","","",""
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","(1c) basic vocational qualification","54","0.0645248853421682","0.0475530077397474","0.0814967629445891"
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","(2b) intermediate general qualification","7","","",""
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","(2a) intermediate vocational","96","0.0756002508140794","0.0607904604929709","0.090410041135188"
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","(2c_gen) general maturity certificate","6","","",""
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","33","0.0625624632657931","0.0399085141567903","0.0852164123747959"
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","(3a) lower tertiary education","27","","",""
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","(3b) higher tertiary education","53","0.118064208582805","0.0908730900847415","0.145255327080869"
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","(0) in school","17","","",""
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","(1a) inadequately completed","1","","",""
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","(1b) general elementary school","41","0.153174259901626","0.110373295033414","0.195975224769838"
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","(1c) basic vocational qualification","62","0.0834270993296316","0.064523292943116","0.102330905716147"
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","(2b) intermediate general qualification","6","","",""
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","(2a) intermediate vocational","56","0.0744879012115612","0.0564395830903398","0.0925362193327826"
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","(2c_gen) general maturity certificate","21","","",""
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","18","","",""
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","(3a) lower tertiary education","24","","",""
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","(3b) higher tertiary education","50","0.111585158339416","0.0804958471697694","0.142674469509062"
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","(0) in school","19","","",""
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","(1a) inadequately completed","6","","",""
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","(1b) general elementary school","11","","",""
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","(1c) basic vocational qualification","21","","",""
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","(2b) intermediate general qualification","5","","",""
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","(2a) intermediate vocational","16","","",""
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","6","","",""
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","3","","",""
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","(3a) lower tertiary education","9","","",""
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","(3b) higher tertiary education","17","","",""
"4 on scale 1-7","2005","1-pers.-HH","(0) in school","","","",""
"4 on scale 1-7","2005","1-pers.-HH","(1a) inadequately completed","7","","",""
"4 on scale 1-7","2005","1-pers.-HH","(1b) general elementary school","80","0.210129104306195","0.169113449766247","0.251144758846143"
"4 on scale 1-7","2005","1-pers.-HH","(1c) basic vocational qualification","171","0.201698149105516","0.175216299000154","0.228179999210878"
"4 on scale 1-7","2005","1-pers.-HH","(2b) intermediate general qualification","9","","",""
"4 on scale 1-7","2005","1-pers.-HH","(2a) intermediate vocational","115","0.202681723185548","0.171634103418094","0.233729342953003"
"4 on scale 1-7","2005","1-pers.-HH","(2c_gen) general maturity certificate","13","","",""
"4 on scale 1-7","2005","1-pers.-HH","(2c_voc) vocational maturity certificate","41","0.199338600894074","0.147595732752218","0.25108146903593"
"4 on scale 1-7","2005","1-pers.-HH","(3a) lower tertiary education","45","0.200865819940431","0.149199803805485","0.252531836075376"
"4 on scale 1-7","2005","1-pers.-HH","(3b) higher tertiary education","54","0.166055803683239","0.125783479525188","0.20632812784129"
"4 on scale 1-7","2005","(Married) couple without C. ","(0) in school","1","","",""
"4 on scale 1-7","2005","(Married) couple without C. ","(1a) inadequately completed","29","","",""
"4 on scale 1-7","2005","(Married) couple without C. ","(1b) general elementary school","140","0.218012256679229","0.184946755629309","0.251077757729149"
"4 on scale 1-7","2005","(Married) couple without C. ","(1c) basic vocational qualification","517","0.204663490179934","0.188829312498557","0.220497667861311"
"4 on scale 1-7","2005","(Married) couple without C. ","(2b) intermediate general qualification","12","","",""
"4 on scale 1-7","2005","(Married) couple without C. ","(2a) intermediate vocational","258","0.186153190856657","0.165936984064501","0.206369397648813"
"4 on scale 1-7","2005","(Married) couple without C. ","(2c_gen) general maturity certificate","29","","",""
"4 on scale 1-7","2005","(Married) couple without C. ","(2c_voc) vocational maturity certificate","88","0.18094882380753","0.146291715658459","0.215605931956601"
"4 on scale 1-7","2005","(Married) couple without C. ","(3a) lower tertiary education","141","0.188023220382779","0.158974083233157","0.217072357532402"
"4 on scale 1-7","2005","(Married) couple without C. ","(3b) higher tertiary education","169","0.186305634701919","0.161688922599724","0.210922346804114"
"4 on scale 1-7","2005","Single parent ","(0) in school","21","","",""
"4 on scale 1-7","2005","Single parent ","(1a) inadequately completed","6","","",""
"4 on scale 1-7","2005","Single parent ","(1b) general elementary school","27","","",""
"4 on scale 1-7","2005","Single parent ","(1c) basic vocational qualification","38","0.182196224231489","0.133258543589385","0.231133904873593"
"4 on scale 1-7","2005","Single parent ","(2b) intermediate general qualification","10","","",""
"4 on scale 1-7","2005","Single parent ","(2a) intermediate vocational","55","0.214924389580207","0.165090311181046","0.264758467979369"
"4 on scale 1-7","2005","Single parent ","(2c_gen) general maturity certificate","12","","",""
"4 on scale 1-7","2005","Single parent ","(2c_voc) vocational maturity certificate","7","","",""
"4 on scale 1-7","2005","Single parent ","(3a) lower tertiary education","9","","",""
"4 on scale 1-7","2005","Single parent ","(3b) higher tertiary education","10","","",""
"4 on scale 1-7","2005","Couple + C. LE 16 ","(0) in school","","","",""
"4 on scale 1-7","2005","Couple + C. LE 16 ","(1a) inadequately completed","10","","",""
"4 on scale 1-7","2005","Couple + C. LE 16 ","(1b) general elementary school","48","0.261916777079074","0.203145762662089","0.320687791496058"
"4 on scale 1-7","2005","Couple + C. LE 16 ","(1c) basic vocational qualification","160","0.200954838119003","0.173273629573128","0.228636046664878"
"4 on scale 1-7","2005","Couple + C. LE 16 ","(2b) intermediate general qualification","10","","",""
"4 on scale 1-7","2005","Couple + C. LE 16 ","(2a) intermediate vocational","214","0.176885751822122","0.155509386264303","0.198262117379941"
"4 on scale 1-7","2005","Couple + C. LE 16 ","(2c_gen) general maturity certificate","17","","",""
"4 on scale 1-7","2005","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","85","0.221124656812315","0.182303506964819","0.259945806659811"
"4 on scale 1-7","2005","Couple + C. LE 16 ","(3a) lower tertiary education","53","0.130921747843587","0.0922984263344757","0.169545069352698"
"4 on scale 1-7","2005","Couple + C. LE 16 ","(3b) higher tertiary education","116","0.202753572729437","0.168874617639922","0.236632527818952"
"4 on scale 1-7","2005","Couple + C. GT 16 ","(0) in school","47","0.169153279060962","0.124353835825187","0.213952722296737"
"4 on scale 1-7","2005","Couple + C. GT 16 ","(1a) inadequately completed","11","","",""
"4 on scale 1-7","2005","Couple + C. GT 16 ","(1b) general elementary school","56","0.212951694578377","0.164299225727383","0.261604163429371"
"4 on scale 1-7","2005","Couple + C. GT 16 ","(1c) basic vocational qualification","181","0.220184345382792","0.191857293624637","0.248511397140947"
"4 on scale 1-7","2005","Couple + C. GT 16 ","(2b) intermediate general qualification","29","","",""
"4 on scale 1-7","2005","Couple + C. GT 16 ","(2a) intermediate vocational","155","0.209517528943139","0.181543235780329","0.237491822105948"
"4 on scale 1-7","2005","Couple + C. GT 16 ","(2c_gen) general maturity certificate","55","0.188540172077225","0.142560999153131","0.23451934500132"
"4 on scale 1-7","2005","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","39","0.154949788852914","0.107024715608612","0.202874862097217"
"4 on scale 1-7","2005","Couple + C. GT 16 ","(3a) lower tertiary education","49","0.179297809034676","0.130252841925478","0.228342776143874"
"4 on scale 1-7","2005","Couple + C. GT 16 ","(3b) higher tertiary education","63","0.199339653729515","0.159892017023942","0.238787290435088"
"4 on scale 1-7","2005","Couple + C. LE and GT 16","(0) in school","40","0.112194795876105","0.0735337758709761","0.150855815881233"
"4 on scale 1-7","2005","Couple + C. LE and GT 16","(1a) inadequately completed","4","","",""
"4 on scale 1-7","2005","Couple + C. LE and GT 16","(1b) general elementary school","28","","",""
"4 on scale 1-7","2005","Couple + C. LE and GT 16","(1c) basic vocational qualification","59","0.19333747922226","0.149376110089577","0.237298848354944"
"4 on scale 1-7","2005","Couple + C. LE and GT 16","(2b) intermediate general qualification","15","","",""
"4 on scale 1-7","2005","Couple + C. LE and GT 16","(2a) intermediate vocational","55","0.143026203197666","0.105138110295684","0.180914296099648"
"4 on scale 1-7","2005","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","14","","",""
"4 on scale 1-7","2005","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","14","","",""
"4 on scale 1-7","2005","Couple + C. LE and GT 16","(3a) lower tertiary education","23","","",""
"4 on scale 1-7","2005","Couple + C. LE and GT 16","(3b) higher tertiary education","33","0.187923025427779","0.129710875974366","0.246135174881193"
"5 on scale 1-7","2005","1-pers.-HH","(0) in school","1","","",""
"5 on scale 1-7","2005","1-pers.-HH","(1a) inadequately completed","6","","",""
"5 on scale 1-7","2005","1-pers.-HH","(1b) general elementary school","75","0.189882425885629","0.15039626610439","0.229368585666867"
"5 on scale 1-7","2005","1-pers.-HH","(1c) basic vocational qualification","191","0.217241326152285","0.190026913513817","0.244455738790753"
"5 on scale 1-7","2005","1-pers.-HH","(2b) intermediate general qualification","10","","",""
"5 on scale 1-7","2005","1-pers.-HH","(2a) intermediate vocational","142","0.218134607751448","0.186238812180958","0.250030403321938"
"5 on scale 1-7","2005","1-pers.-HH","(2c_gen) general maturity certificate","38","0.270095564336163","0.19680800443812","0.343383124234205"
"5 on scale 1-7","2005","1-pers.-HH","(2c_voc) vocational maturity certificate","54","0.212197076300315","0.159241848346293","0.265152304254337"
"5 on scale 1-7","2005","1-pers.-HH","(3a) lower tertiary education","49","0.194413475605172","0.143379267563333","0.245447683647012"
"5 on scale 1-7","2005","1-pers.-HH","(3b) higher tertiary education","88","0.284810228432195","0.235967534724505","0.333652922139885"
"5 on scale 1-7","2005","(Married) couple without C. ","(0) in school","2","","",""
"5 on scale 1-7","2005","(Married) couple without C. ","(1a) inadequately completed","13","","",""
"5 on scale 1-7","2005","(Married) couple without C. ","(1b) general elementary school","128","0.216982937308617","0.183973882807891","0.249991991809342"
"5 on scale 1-7","2005","(Married) couple without C. ","(1c) basic vocational qualification","559","0.208765004971828","0.192814242050109","0.224715767893546"
"5 on scale 1-7","2005","(Married) couple without C. ","(2b) intermediate general qualification","19","","",""
"5 on scale 1-7","2005","(Married) couple without C. ","(2a) intermediate vocational","328","0.229364379155286","0.207528000230414","0.251200758080158"
"5 on scale 1-7","2005","(Married) couple without C. ","(2c_gen) general maturity certificate","22","","",""
"5 on scale 1-7","2005","(Married) couple without C. ","(2c_voc) vocational maturity certificate","118","0.225664908298907","0.188033072436572","0.263296744161243"
"5 on scale 1-7","2005","(Married) couple without C. ","(3a) lower tertiary education","176","0.25652645968742","0.22405853492322","0.288994384451621"
"5 on scale 1-7","2005","(Married) couple without C. ","(3b) higher tertiary education","230","0.221815054717985","0.195547277828814","0.248082831607156"
"5 on scale 1-7","2005","Single parent ","(0) in school","14","","",""
"5 on scale 1-7","2005","Single parent ","(1a) inadequately completed","2","","",""
"5 on scale 1-7","2005","Single parent ","(1b) general elementary school","35","0.218698031426511","0.152101880401511","0.285294182451512"
"5 on scale 1-7","2005","Single parent ","(1c) basic vocational qualification","70","0.24474903836701","0.190241661666168","0.299256415067852"
"5 on scale 1-7","2005","Single parent ","(2b) intermediate general qualification","14","","",""
"5 on scale 1-7","2005","Single parent ","(2a) intermediate vocational","53","0.204241722294643","0.155332511858227","0.253150932731059"
"5 on scale 1-7","2005","Single parent ","(2c_gen) general maturity certificate","15","","",""
"5 on scale 1-7","2005","Single parent ","(2c_voc) vocational maturity certificate","8","","",""
"5 on scale 1-7","2005","Single parent ","(3a) lower tertiary education","9","","",""
"5 on scale 1-7","2005","Single parent ","(3b) higher tertiary education","18","","",""
"5 on scale 1-7","2005","Couple + C. LE 16 ","(0) in school","","","",""
"5 on scale 1-7","2005","Couple + C. LE 16 ","(1a) inadequately completed","9","","",""
"5 on scale 1-7","2005","Couple + C. LE 16 ","(1b) general elementary school","43","0.209028388919928","0.15467683740852","0.263379940431335"
"5 on scale 1-7","2005","Couple + C. LE 16 ","(1c) basic vocational qualification","189","0.231364832070746","0.202233593531679","0.260496070609814"
"5 on scale 1-7","2005","Couple + C. LE 16 ","(2b) intermediate general qualification","12","","",""
"5 on scale 1-7","2005","Couple + C. LE 16 ","(2a) intermediate vocational","292","0.246838609813791","0.222683559178474","0.270993660449108"
"5 on scale 1-7","2005","Couple + C. LE 16 ","(2c_gen) general maturity certificate","25","","",""
"5 on scale 1-7","2005","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","113","0.283827329389486","0.24165264819237","0.326002010586601"
"5 on scale 1-7","2005","Couple + C. LE 16 ","(3a) lower tertiary education","67","0.211375203296497","0.164625752393158","0.258124654199835"
