"plh0219","year","regtyp","sampreg","n","percent","lower_confidence","upper_confidence"
"6 on scale 1-7","2008","Rural Area","West Germany","","","",""
"6 on scale 1-7","2008","Rural Area","East Germany","","","",""
"7 Strongly agree","2008","Urban Area","West Germany","","","",""
"7 Strongly agree","2008","Urban Area","East Germany","","","",""
"7 Strongly agree","2008","Rural Area","West Germany","","","",""
"7 Strongly agree","2008","Rural Area","East Germany","","","",""
"1 Strongly disagree","2009","Urban Area","West Germany","125","0.0168615861933063","0.0143611019595986","0.0193620704270141"
"1 Strongly disagree","2009","Urban Area","East Germany","39","0.0337976369660222","0.0248956931364743","0.0426995807955701"
"1 Strongly disagree","2009","Rural Area","West Germany","44","0.0126920550648377","0.00884585734162024","0.0165382527880551"
"1 Strongly disagree","2009","Rural Area","East Germany","33","0.0109287169638664","0.00717885955957583","0.0146785743681569"
"2 on scale 1-7 ","2009","Urban Area","West Germany","418","0.0469282878629955","0.0428210702004356","0.0510355055255554"
"2 on scale 1-7 ","2009","Urban Area","East Germany","74","0.0549374564263959","0.0437128225809559","0.0661620902718359"
"2 on scale 1-7 ","2009","Rural Area","West Germany","134","0.0454443686658349","0.0382882097561481","0.0526005275755217"
"2 on scale 1-7 ","2009","Rural Area","East Germany","135","0.049137569419942","0.0413413860223563","0.0569337528175276"
"3 on scale 1-7 ","2009","Urban Area","West Germany","1065","0.103027119282251","0.0971233006258882","0.108930937938614"
"3 on scale 1-7 ","2009","Urban Area","East Germany","190","0.123617644440087","0.107403476084975","0.139831812795199"
"3 on scale 1-7 ","2009","Rural Area","West Germany","347","0.112403727052821","0.101551036810708","0.123256417294934"
"3 on scale 1-7 ","2009","Rural Area","East Germany","334","0.110060810585269","0.0987729175088263","0.121348703661712"
"4 on scale 1-7","2009","Urban Area","West Germany","2084","0.214820014522294","0.206843933526262","0.222796095518327"
"4 on scale 1-7","2009","Urban Area","East Germany","341","0.20490598891255","0.185022426323743","0.224789551501357"
"4 on scale 1-7","2009","Rural Area","West Germany","701","0.216104270373224","0.201962618548297","0.23024592219815"
"4 on scale 1-7","2009","Rural Area","East Germany","604","0.217319915713674","0.202444871233574","0.232194960193775"
"5 on scale 1-7","2009","Urban Area","West Germany","2195","0.211855546548351","0.203919752187721","0.219791340908982"
"5 on scale 1-7","2009","Urban Area","East Germany","357","0.197124688688495","0.177527119989517","0.216722257387473"
"5 on scale 1-7","2009","Rural Area","West Germany","782","0.235795423928432","0.22121024303215","0.250380604824715"
"5 on scale 1-7","2009","Rural Area","East Germany","694","0.224993221538456","0.209932220616373","0.240054222460539"
"6 on scale 1-7","2009","Urban Area","West Germany","2553","0.235476664725999","0.227236481186243","0.243716848265754"
"6 on scale 1-7","2009","Urban Area","East Germany","368","0.24484617246547","0.223663926473302","0.266028418457638"
"6 on scale 1-7","2009","Rural Area","West Germany","733","0.215010325231209","0.200894673100824","0.229125977361594"
"6 on scale 1-7","2009","Rural Area","East Germany","743","0.248558470965601","0.232970907010684","0.264146034920518"
"7 Strongly agree","2009","Urban Area","West Germany","1745","0.171030780864803","0.163718145539912","0.178343416189695"
"7 Strongly agree","2009","Urban Area","East Germany","214","0.14077041210098","0.123638022717607","0.157902801484353"
"7 Strongly agree","2009","Rural Area","West Germany","513","0.162549829683642","0.149872958894851","0.175226700472433"
"7 Strongly agree","2009","Rural Area","East Germany","410","0.139001294813191","0.126523810297264","0.151478779329119"
"1 Strongly disagree","2010","Urban Area","West Germany","","","",""
"1 Strongly disagree","2010","Urban Area","East Germany","","","",""
"1 Strongly disagree","2010","Rural Area","West Germany","","","",""
"1 Strongly disagree","2010","Rural Area","East Germany","","","",""
"2 on scale 1-7 ","2010","Urban Area","West Germany","","","",""
"2 on scale 1-7 ","2010","Urban Area","East Germany","","","",""
"2 on scale 1-7 ","2010","Rural Area","West Germany","","","",""
"2 on scale 1-7 ","2010","Rural Area","East Germany","","","",""
"3 on scale 1-7 ","2010","Urban Area","West Germany","","","",""
"3 on scale 1-7 ","2010","Urban Area","East Germany","","","",""
"3 on scale 1-7 ","2010","Rural Area","West Germany","","","",""
"3 on scale 1-7 ","2010","Rural Area","East Germany","","","",""
"4 on scale 1-7","2010","Urban Area","West Germany","","","",""
"4 on scale 1-7","2010","Urban Area","East Germany","","","",""
"4 on scale 1-7","2010","Rural Area","West Germany","","","",""
"4 on scale 1-7","2010","Rural Area","East Germany","","","",""
"5 on scale 1-7","2010","Urban Area","West Germany","","","",""
"5 on scale 1-7","2010","Urban Area","East Germany","","","",""
"5 on scale 1-7","2010","Rural Area","West Germany","","","",""
"5 on scale 1-7","2010","Rural Area","East Germany","","","",""
"6 on scale 1-7","2010","Urban Area","West Germany","","","",""
"6 on scale 1-7","2010","Urban Area","East Germany","","","",""
"6 on scale 1-7","2010","Rural Area","West Germany","","","",""
"6 on scale 1-7","2010","Rural Area","East Germany","","","",""
"7 Strongly agree","2010","Urban Area","West Germany","","","",""
"7 Strongly agree","2010","Urban Area","East Germany","","","",""
"7 Strongly agree","2010","Rural Area","West Germany","","","",""
"7 Strongly agree","2010","Rural Area","East Germany","","","",""
"1 Strongly disagree","2011","Urban Area","West Germany","","","",""
"1 Strongly disagree","2011","Urban Area","East Germany","","","",""
"1 Strongly disagree","2011","Rural Area","West Germany","","","",""
"1 Strongly disagree","2011","Rural Area","East Germany","","","",""
"2 on scale 1-7 ","2011","Urban Area","West Germany","","","",""
"2 on scale 1-7 ","2011","Urban Area","East Germany","","","",""
"2 on scale 1-7 ","2011","Rural Area","West Germany","","","",""
"2 on scale 1-7 ","2011","Rural Area","East Germany","","","",""
"3 on scale 1-7 ","2011","Urban Area","West Germany","","","",""
"3 on scale 1-7 ","2011","Urban Area","East Germany","","","",""
"3 on scale 1-7 ","2011","Rural Area","West Germany","","","",""
"3 on scale 1-7 ","2011","Rural Area","East Germany","","","",""
"4 on scale 1-7","2011","Urban Area","West Germany","","","",""
"4 on scale 1-7","2011","Urban Area","East Germany","","","",""
"4 on scale 1-7","2011","Rural Area","West Germany","","","",""
"4 on scale 1-7","2011","Rural Area","East Germany","","","",""
"5 on scale 1-7","2011","Urban Area","West Germany","","","",""
"5 on scale 1-7","2011","Urban Area","East Germany","","","",""
"5 on scale 1-7","2011","Rural Area","West Germany","","","",""
"5 on scale 1-7","2011","Rural Area","East Germany","","","",""
"6 on scale 1-7","2011","Urban Area","West Germany","","","",""
"6 on scale 1-7","2011","Urban Area","East Germany","","","",""
"6 on scale 1-7","2011","Rural Area","West Germany","","","",""
"6 on scale 1-7","2011","Rural Area","East Germany","","","",""
"7 Strongly agree","2011","Urban Area","West Germany","","","",""
"7 Strongly agree","2011","Urban Area","East Germany","","","",""
"7 Strongly agree","2011","Rural Area","West Germany","","","",""
"7 Strongly agree","2011","Rural Area","East Germany","","","",""
"1 Strongly disagree","2012","Urban Area","West Germany","45","0.0123178550509433","0.00887549903565572","0.0157602110662308"
"1 Strongly disagree","2012","Urban Area","East Germany","4","","",""
"1 Strongly disagree","2012","Rural Area","West Germany","18","","",""
"1 Strongly disagree","2012","Rural Area","East Germany","4","","",""
"2 on scale 1-7 ","2012","Urban Area","West Germany","111","0.0259328574943247","0.0209726565399235","0.0308930584487259"
"2 on scale 1-7 ","2012","Urban Area","East Germany","17","","",""
"2 on scale 1-7 ","2012","Rural Area","West Germany","53","0.0280517267852068","0.0205111484749868","0.0355923050954267"
"2 on scale 1-7 ","2012","Rural Area","East Germany","44","0.0517443744553481","0.0367735962046447","0.0667151527060515"
"3 on scale 1-7 ","2012","Urban Area","West Germany","311","0.079619578926306","0.0711712023872345","0.0880679554653775"
"3 on scale 1-7 ","2012","Urban Area","East Germany","35","0.0659513383830332","0.0441307501216749","0.0877719266443915"
"3 on scale 1-7 ","2012","Rural Area","West Germany","136","0.0627912265738347","0.0517129823731185","0.073869470774551"
"3 on scale 1-7 ","2012","Rural Area","East Germany","51","0.0520393335016735","0.037028282007504","0.0670503849958431"
"4 on scale 1-7","2012","Urban Area","West Germany","632","0.168516295567979","0.156834019612037","0.180198571523921"
"4 on scale 1-7","2012","Urban Area","East Germany","80","0.168638387937522","0.135719655708665","0.201557120166379"
"4 on scale 1-7","2012","Rural Area","West Germany","296","0.15746293608429","0.140829309096477","0.174096563072102"
"4 on scale 1-7","2012","Rural Area","East Germany","125","0.145942423221386","0.122081653766607","0.169803192676164"
"5 on scale 1-7","2012","Urban Area","West Germany","914","0.217651739199384","0.204773373019849","0.230530105378919"
"5 on scale 1-7","2012","Urban Area","East Germany","125","0.23981199560799","0.202274451603144","0.277349539612836"
"5 on scale 1-7","2012","Rural Area","West Germany","447","0.240843649363964","0.221316605923902","0.260370692804027"
"5 on scale 1-7","2012","Rural Area","East Germany","190","0.236019900013373","0.207320988362397","0.26471881166435"
"6 on scale 1-7","2012","Urban Area","West Germany","1067","0.270187528466063","0.256328974175438","0.284046082756688"
"6 on scale 1-7","2012","Urban Area","East Germany","136","0.285021495241837","0.245333862396281","0.324709128087392"
"6 on scale 1-7","2012","Rural Area","West Germany","526","0.284919100626949","0.264306079455094","0.305532121798804"
"6 on scale 1-7","2012","Rural Area","East Germany","258","0.299321127310614","0.268369870373265","0.330272384247963"
"7 Strongly agree","2012","Urban Area","West Germany","864","0.225774145295","0.212725946149904","0.238822344440096"
"7 Strongly agree","2012","Urban Area","East Germany","100","0.184388229841032","0.150294207891336","0.218482251790728"
"7 Strongly agree","2012","Rural Area","West Germany","366","0.215237650805702","0.196469068074955","0.234006233536448"
"7 Strongly agree","2012","Rural Area","East Germany","169","0.210276195007194","0.182735001116763","0.237817388897625"
"1 Strongly disagree","2013","Urban Area","West Germany","133","0.014499995203369","0.0122255149097418","0.0167744754969961"
"1 Strongly disagree","2013","Urban Area","East Germany","23","","",""
"1 Strongly disagree","2013","Rural Area","West Germany","43","0.0122486201609281","0.00873843799784818","0.0157588023240079"
"1 Strongly disagree","2013","Rural Area","East Germany","26","","",""
"2 on scale 1-7 ","2013","Urban Area","West Germany","319","0.0320497552084773","0.0286984899130836","0.0354010205038711"
"2 on scale 1-7 ","2013","Urban Area","East Germany","77","0.0484982164770381","0.037955914927469","0.0590405180266072"
"2 on scale 1-7 ","2013","Rural Area","West Germany","113","0.0283553509890477","0.0230583080388064","0.033652393939289"
"2 on scale 1-7 ","2013","Rural Area","East Germany","106","0.0396372572741571","0.0324967680690184","0.0467777464792958"
"3 on scale 1-7 ","2013","Urban Area","West Germany","889","0.0873193341415348","0.0819479703568811","0.0926906979261885"
"3 on scale 1-7 ","2013","Urban Area","East Germany","136","0.076969249805143","0.0638884451854697","0.0900500544248162"
"3 on scale 1-7 ","2013","Rural Area","West Germany","267","0.0806499688674643","0.0719602685613467","0.0893396691735818"
"3 on scale 1-7 ","2013","Rural Area","East Germany","266","0.087591122105269","0.0772448638741586","0.0979373803363794"
"4 on scale 1-7","2013","Urban Area","West Germany","1892","0.186243385513739","0.178836124841114","0.193650646186364"
"4 on scale 1-7","2013","Urban Area","East Germany","312","0.211185658167657","0.19115536263098","0.231215953704335"
"4 on scale 1-7","2013","Rural Area","West Germany","697","0.18110446097409","0.168814766802311","0.193394155145869"
"4 on scale 1-7","2013","Rural Area","East Germany","537","0.194499337016748","0.180013268624576","0.20898540540892"
"5 on scale 1-7","2013","Urban Area","West Germany","2345","0.220325108481699","0.212439073407451","0.228211143555947"
"5 on scale 1-7","2013","Urban Area","East Germany","360","0.220680553847761","0.200328533107295","0.241032574588227"
"5 on scale 1-7","2013","Rural Area","West Germany","906","0.234694415844222","0.221169609096343","0.248219222592102"
"5 on scale 1-7","2013","Rural Area","East Germany","668","0.231267380295444","0.215836050147722","0.246698710443165"
"6 on scale 1-7","2013","Urban Area","West Germany","3012","0.275315414166088","0.266816573070601","0.283814255261575"
"6 on scale 1-7","2013","Urban Area","East Germany","415","0.255893773154685","0.234478921231044","0.277308625078326"
"6 on scale 1-7","2013","Rural Area","West Germany","1083","0.293292755891131","0.278763857426327","0.307821654355935"
"6 on scale 1-7","2013","Rural Area","East Germany","800","0.263677027376469","0.247550946274887","0.279803108478051"
"7 Strongly agree","2013","Urban Area","West Germany","2021","0.184247007285093","0.17687052178935","0.191623492780836"
"7 Strongly agree","2013","Urban Area","East Germany","272","0.174083744467035","0.15547509461589","0.192692394318181"
"7 Strongly agree","2013","Rural Area","West Germany","663","0.169654427273117","0.157676703731367","0.181632150814867"
"7 Strongly agree","2013","Rural Area","East Germany","465","0.173619484251563","0.159756785591722","0.187482182911403"
"1 Strongly disagree","2014","Urban Area","West Germany","","","",""
"1 Strongly disagree","2014","Urban Area","East Germany","","","",""
"1 Strongly disagree","2014","Rural Area","West Germany","","","",""
"1 Strongly disagree","2014","Rural Area","East Germany","","","",""
"2 on scale 1-7 ","2014","Urban Area","West Germany","","","",""
"2 on scale 1-7 ","2014","Urban Area","East Germany","","","",""
"2 on scale 1-7 ","2014","Rural Area","West Germany","","","",""
"2 on scale 1-7 ","2014","Rural Area","East Germany","","","",""
"3 on scale 1-7 ","2014","Urban Area","West Germany","","","",""
"3 on scale 1-7 ","2014","Urban Area","East Germany","","","",""
"3 on scale 1-7 ","2014","Rural Area","West Germany","","","",""
"3 on scale 1-7 ","2014","Rural Area","East Germany","","","",""
"4 on scale 1-7","2014","Urban Area","West Germany","","","",""
"4 on scale 1-7","2014","Urban Area","East Germany","","","",""
"4 on scale 1-7","2014","Rural Area","West Germany","","","",""
"4 on scale 1-7","2014","Rural Area","East Germany","","","",""
"5 on scale 1-7","2014","Urban Area","West Germany","","","",""
"5 on scale 1-7","2014","Urban Area","East Germany","","","",""
"5 on scale 1-7","2014","Rural Area","West Germany","","","",""
"5 on scale 1-7","2014","Rural Area","East Germany","","","",""
"6 on scale 1-7","2014","Urban Area","West Germany","","","",""
"6 on scale 1-7","2014","Urban Area","East Germany","","","",""
"6 on scale 1-7","2014","Rural Area","West Germany","","","",""
"6 on scale 1-7","2014","Rural Area","East Germany","","","",""
"7 Strongly agree","2014","Urban Area","West Germany","","","",""
"7 Strongly agree","2014","Urban Area","East Germany","","","",""
"7 Strongly agree","2014","Rural Area","West Germany","","","",""
"7 Strongly agree","2014","Rural Area","East Germany","","","",""
"1 Strongly disagree","2015","Urban Area","West Germany","","","",""
"1 Strongly disagree","2015","Urban Area","East Germany","","","",""
"1 Strongly disagree","2015","Rural Area","West Germany","","","",""
"1 Strongly disagree","2015","Rural Area","East Germany","","","",""
"2 on scale 1-7 ","2015","Urban Area","West Germany","","","",""
"2 on scale 1-7 ","2015","Urban Area","East Germany","","","",""
"2 on scale 1-7 ","2015","Rural Area","West Germany","","","",""
"2 on scale 1-7 ","2015","Rural Area","East Germany","","","",""
"3 on scale 1-7 ","2015","Urban Area","West Germany","","","",""
"3 on scale 1-7 ","2015","Urban Area","East Germany","","","",""
"3 on scale 1-7 ","2015","Rural Area","West Germany","","","",""
"3 on scale 1-7 ","2015","Rural Area","East Germany","","","",""
"4 on scale 1-7","2015","Urban Area","West Germany","","","",""
"4 on scale 1-7","2015","Urban Area","East Germany","","","",""
"4 on scale 1-7","2015","Rural Area","West Germany","","","",""
"4 on scale 1-7","2015","Rural Area","East Germany","","","",""
"5 on scale 1-7","2015","Urban Area","West Germany","","","",""
"5 on scale 1-7","2015","Urban Area","East Germany","","","",""
"5 on scale 1-7","2015","Rural Area","West Germany","","","",""
"5 on scale 1-7","2015","Rural Area","East Germany","","","",""
"6 on scale 1-7","2015","Urban Area","West Germany","","","",""
"6 on scale 1-7","2015","Urban Area","East Germany","","","",""
"6 on scale 1-7","2015","Rural Area","West Germany","","","",""
"6 on scale 1-7","2015","Rural Area","East Germany","","","",""
"7 Strongly agree","2015","Urban Area","West Germany","","","",""
"7 Strongly agree","2015","Urban Area","East Germany","","","",""
"7 Strongly agree","2015","Rural Area","West Germany","","","",""
"7 Strongly agree","2015","Rural Area","East Germany","","","",""
"1 Strongly disagree","2016","Urban Area","West Germany","","","",""
"1 Strongly disagree","2016","Urban Area","East Germany","","","",""
"1 Strongly disagree","2016","Rural Area","West Germany","","","",""
"1 Strongly disagree","2016","Rural Area","East Germany","","","",""
"2 on scale 1-7 ","2016","Urban Area","West Germany","","","",""
"2 on scale 1-7 ","2016","Urban Area","East Germany","","","",""
"2 on scale 1-7 ","2016","Rural Area","West Germany","","","",""
"2 on scale 1-7 ","2016","Rural Area","East Germany","","","",""
"3 on scale 1-7 ","2016","Urban Area","West Germany","","","",""
"3 on scale 1-7 ","2016","Urban Area","East Germany","","","",""
"3 on scale 1-7 ","2016","Rural Area","West Germany","","","",""
"3 on scale 1-7 ","2016","Rural Area","East Germany","","","",""
"4 on scale 1-7","2016","Urban Area","West Germany","","","",""
"4 on scale 1-7","2016","Urban Area","East Germany","","","",""
"4 on scale 1-7","2016","Rural Area","West Germany","","","",""
"4 on scale 1-7","2016","Rural Area","East Germany","","","",""
"5 on scale 1-7","2016","Urban Area","West Germany","","","",""
"5 on scale 1-7","2016","Urban Area","East Germany","","","",""
"5 on scale 1-7","2016","Rural Area","West Germany","","","",""
"5 on scale 1-7","2016","Rural Area","East Germany","","","",""
"6 on scale 1-7","2016","Urban Area","West Germany","","","",""
"6 on scale 1-7","2016","Urban Area","East Germany","","","",""
"6 on scale 1-7","2016","Rural Area","West Germany","","","",""
"6 on scale 1-7","2016","Rural Area","East Germany","","","",""
"7 Strongly agree","2016","Urban Area","West Germany","","","",""
"7 Strongly agree","2016","Urban Area","East Germany","","","",""
"7 Strongly agree","2016","Rural Area","West Germany","","","",""
"7 Strongly agree","2016","Rural Area","East Germany","","","",""
"1 Strongly disagree","2017","Urban Area","West Germany","207","0.0127867740283717","0.0110933133901042","0.0144802346666391"
"1 Strongly disagree","2017","Urban Area","East Germany","22","","",""
"1 Strongly disagree","2017","Rural Area","West Germany","46","0.00736039413133419","0.00524229610342045","0.00947849215924792"
"1 Strongly disagree","2017","Rural Area","East Germany","41","0.00742781130852464","0.0047504556980033","0.010105166919046"
"2 on scale 1-7 ","2017","Urban Area","West Germany","645","0.0429071427223579","0.0398527071848877","0.0459615782598281"
"2 on scale 1-7 ","2017","Urban Area","East Germany","110","0.0508563238593349","0.0415716565389297","0.0601409911797402"
"2 on scale 1-7 ","2017","Rural Area","West Germany","194","0.0372168161117211","0.0325261601843589","0.0419074720390833"
"2 on scale 1-7 ","2017","Rural Area","East Germany","166","0.0414283676732789","0.0352145890975232","0.0476421462490346"
"3 on scale 1-7 ","2017","Urban Area","West Germany","1306","0.0881506942293634","0.083877392748547","0.0924239957101798"
"3 on scale 1-7 ","2017","Urban Area","East Germany","191","0.0799351021760206","0.068474540993814","0.0913956633582273"
"3 on scale 1-7 ","2017","Rural Area","West Germany","447","0.0769485423052005","0.0703444539382321","0.0835526306721688"
"3 on scale 1-7 ","2017","Rural Area","East Germany","306","0.0883106468327265","0.079463065765644","0.0971582278998091"
"4 on scale 1-7","2017","Urban Area","West Germany","2668","0.169109833207968","0.163459873259304","0.174759793156632"
"4 on scale 1-7","2017","Urban Area","East Germany","359","0.197504465368336","0.180680140041003","0.214328790695669"
"4 on scale 1-7","2017","Rural Area","West Germany","1049","0.177641088582254","0.168169951218375","0.187112225946134"
"4 on scale 1-7","2017","Rural Area","East Germany","644","0.174606594270082","0.162769219587647","0.186443968952518"
"5 on scale 1-7","2017","Urban Area","West Germany","3627","0.22717079962431","0.220855308286542","0.233486290962078"
"5 on scale 1-7","2017","Urban Area","East Germany","488","0.239069951281643","0.221045471062989","0.257094431500296"
"5 on scale 1-7","2017","Rural Area","West Germany","1399","0.2347070831857","0.224204970690287","0.245209195681114"
"5 on scale 1-7","2017","Rural Area","East Germany","829","0.213527012348082","0.200749012066904","0.226305012629261"
"6 on scale 1-7","2017","Urban Area","West Germany","4541","0.268762100354511","0.262080161634219","0.275444039074802"
"6 on scale 1-7","2017","Urban Area","East Germany","561","0.260377607683117","0.24183227076867","0.278922944597564"
"6 on scale 1-7","2017","Rural Area","West Germany","1706","0.280549177064261","0.269416367571046","0.291681986557476"
