"plh0219","year","age_gr","sex","n","percent","lower_confidence","upper_confidence"
"4 on scale 1-7","2005","16-34 y.","Female","448","0.177037802430332","0.162825881701354","0.19124972315931"
"4 on scale 1-7","2005","35-65 y.","Male","1152","0.202891219149965","0.19237341780069","0.21340902049924"
"4 on scale 1-7","2005","35-65 y.","Female","1120","0.193112585756627","0.183111110638757","0.203114060874498"
"4 on scale 1-7","2005","66 and older","Male","378","0.212819869776268","0.193510377993208","0.232129361559328"
"4 on scale 1-7","2005","66 and older","Female","442","0.212676661062381","0.194928363487073","0.230424958637689"
"5 on scale 1-7","2005","16-34 y.","Male","646","0.250936793446493","0.234102698049902","0.267770888843085"
"5 on scale 1-7","2005","16-34 y.","Female","629","0.223000100326781","0.207501487161588","0.238498713491973"
"5 on scale 1-7","2005","35-65 y.","Male","1366","0.234731125007233","0.223646349383705","0.24581590063076"
"5 on scale 1-7","2005","35-65 y.","Female","1333","0.220469359837415","0.209965642786246","0.230973076888585"
"5 on scale 1-7","2005","66 and older","Male","385","0.213207083540657","0.193884787545199","0.232529379536115"
"5 on scale 1-7","2005","66 and older","Female","436","0.205692983160965","0.188161277928341","0.223224688393589"
"6 on scale 1-7","2005","16-34 y.","Male","676","0.268265041646177","0.251061917548651","0.285468165743703"
"6 on scale 1-7","2005","16-34 y.","Female","792","0.269184880054037","0.252670627530997","0.285699132577077"
"6 on scale 1-7","2005","35-65 y.","Male","1376","0.23503343257497","0.223943712329397","0.246123152820543"
"6 on scale 1-7","2005","35-65 y.","Female","1559","0.247847775490354","0.236908270180987","0.25878728079972"
"6 on scale 1-7","2005","66 and older","Male","361","0.216692633229828","0.197256231164987","0.236129035294668"
"6 on scale 1-7","2005","66 and older","Female","438","0.217530647126364","0.199636371756848","0.235424922495881"
"7 Strongly agree","2005","16-34 y.","Male","446","0.182523707559912","0.16752528436641","0.197522130753415"
"7 Strongly agree","2005","16-34 y.","Female","629","0.227585713804147","0.211974830570022","0.243196597038272"
"7 Strongly agree","2005","35-65 y.","Male","823","0.161049079091154","0.151435569987429","0.170662588194878"
"7 Strongly agree","2005","35-65 y.","Female","1248","0.20927286979776","0.19896611169217","0.21957962790335"
"7 Strongly agree","2005","66 and older","Male","308","0.178398629064703","0.16033712017186","0.196460137957546"
"7 Strongly agree","2005","66 and older","Female","385","0.197610885328773","0.180339858124206","0.21488191253334"
"1 Strongly disagree","2006","16-34 y.","Male","","","",""
"1 Strongly disagree","2006","16-34 y.","Female","","","",""
"1 Strongly disagree","2006","35-65 y.","Male","","","",""
"1 Strongly disagree","2006","35-65 y.","Female","","","",""
"1 Strongly disagree","2006","66 and older","Male","","","",""
"1 Strongly disagree","2006","66 and older","Female","","","",""
"2 on scale 1-7 ","2006","16-34 y.","Male","","","",""
"2 on scale 1-7 ","2006","16-34 y.","Female","","","",""
"2 on scale 1-7 ","2006","35-65 y.","Male","","","",""
"2 on scale 1-7 ","2006","35-65 y.","Female","","","",""
"2 on scale 1-7 ","2006","66 and older","Male","","","",""
"2 on scale 1-7 ","2006","66 and older","Female","","","",""
"3 on scale 1-7 ","2006","16-34 y.","Male","","","",""
"3 on scale 1-7 ","2006","16-34 y.","Female","","","",""
"3 on scale 1-7 ","2006","35-65 y.","Male","","","",""
"3 on scale 1-7 ","2006","35-65 y.","Female","","","",""
"3 on scale 1-7 ","2006","66 and older","Male","","","",""
"3 on scale 1-7 ","2006","66 and older","Female","","","",""
"4 on scale 1-7","2006","16-34 y.","Male","","","",""
"4 on scale 1-7","2006","16-34 y.","Female","","","",""
"4 on scale 1-7","2006","35-65 y.","Male","","","",""
"4 on scale 1-7","2006","35-65 y.","Female","","","",""
"4 on scale 1-7","2006","66 and older","Male","","","",""
"4 on scale 1-7","2006","66 and older","Female","","","",""
"5 on scale 1-7","2006","16-34 y.","Male","","","",""
"5 on scale 1-7","2006","16-34 y.","Female","","","",""
"5 on scale 1-7","2006","35-65 y.","Male","","","",""
"5 on scale 1-7","2006","35-65 y.","Female","","","",""
"5 on scale 1-7","2006","66 and older","Male","","","",""
"5 on scale 1-7","2006","66 and older","Female","","","",""
"6 on scale 1-7","2006","16-34 y.","Male","","","",""
"6 on scale 1-7","2006","16-34 y.","Female","","","",""
"6 on scale 1-7","2006","35-65 y.","Male","","","",""
"6 on scale 1-7","2006","35-65 y.","Female","","","",""
"6 on scale 1-7","2006","66 and older","Male","","","",""
"6 on scale 1-7","2006","66 and older","Female","","","",""
"7 Strongly agree","2006","16-34 y.","Male","","","",""
"7 Strongly agree","2006","16-34 y.","Female","","","",""
"7 Strongly agree","2006","35-65 y.","Male","","","",""
"7 Strongly agree","2006","35-65 y.","Female","","","",""
"7 Strongly agree","2006","66 and older","Male","","","",""
"7 Strongly agree","2006","66 and older","Female","","","",""
"1 Strongly disagree","2007","16-34 y.","Male","","","",""
"1 Strongly disagree","2007","16-34 y.","Female","","","",""
"1 Strongly disagree","2007","35-65 y.","Male","","","",""
"1 Strongly disagree","2007","35-65 y.","Female","","","",""
"1 Strongly disagree","2007","66 and older","Male","","","",""
"1 Strongly disagree","2007","66 and older","Female","","","",""
"2 on scale 1-7 ","2007","16-34 y.","Male","","","",""
"2 on scale 1-7 ","2007","16-34 y.","Female","","","",""
"2 on scale 1-7 ","2007","35-65 y.","Male","","","",""
"2 on scale 1-7 ","2007","35-65 y.","Female","","","",""
"2 on scale 1-7 ","2007","66 and older","Male","","","",""
"2 on scale 1-7 ","2007","66 and older","Female","","","",""
"3 on scale 1-7 ","2007","16-34 y.","Male","","","",""
"3 on scale 1-7 ","2007","16-34 y.","Female","","","",""
"3 on scale 1-7 ","2007","35-65 y.","Male","","","",""
"3 on scale 1-7 ","2007","35-65 y.","Female","","","",""
"3 on scale 1-7 ","2007","66 and older","Male","","","",""
"3 on scale 1-7 ","2007","66 and older","Female","","","",""
"4 on scale 1-7","2007","16-34 y.","Male","","","",""
"4 on scale 1-7","2007","16-34 y.","Female","","","",""
"4 on scale 1-7","2007","35-65 y.","Male","","","",""
"4 on scale 1-7","2007","35-65 y.","Female","","","",""
"4 on scale 1-7","2007","66 and older","Male","","","",""
"4 on scale 1-7","2007","66 and older","Female","","","",""
"5 on scale 1-7","2007","16-34 y.","Male","","","",""
"5 on scale 1-7","2007","16-34 y.","Female","","","",""
"5 on scale 1-7","2007","35-65 y.","Male","","","",""
"5 on scale 1-7","2007","35-65 y.","Female","","","",""
"5 on scale 1-7","2007","66 and older","Male","","","",""
"5 on scale 1-7","2007","66 and older","Female","","","",""
"6 on scale 1-7","2007","16-34 y.","Male","","","",""
"6 on scale 1-7","2007","16-34 y.","Female","","","",""
"6 on scale 1-7","2007","35-65 y.","Male","","","",""
"6 on scale 1-7","2007","35-65 y.","Female","","","",""
"6 on scale 1-7","2007","66 and older","Male","","","",""
"6 on scale 1-7","2007","66 and older","Female","","","",""
"7 Strongly agree","2007","16-34 y.","Male","","","",""
"7 Strongly agree","2007","16-34 y.","Female","","","",""
"7 Strongly agree","2007","35-65 y.","Male","","","",""
"7 Strongly agree","2007","35-65 y.","Female","","","",""
"7 Strongly agree","2007","66 and older","Male","","","",""
"7 Strongly agree","2007","66 and older","Female","","","",""
"1 Strongly disagree","2008","16-34 y.","Male","","","",""
"1 Strongly disagree","2008","16-34 y.","Female","","","",""
"1 Strongly disagree","2008","35-65 y.","Male","","","",""
"1 Strongly disagree","2008","35-65 y.","Female","","","",""
"1 Strongly disagree","2008","66 and older","Male","","","",""
"1 Strongly disagree","2008","66 and older","Female","","","",""
"2 on scale 1-7 ","2008","16-34 y.","Male","","","",""
"2 on scale 1-7 ","2008","16-34 y.","Female","","","",""
"2 on scale 1-7 ","2008","35-65 y.","Male","","","",""
"2 on scale 1-7 ","2008","35-65 y.","Female","","","",""
"2 on scale 1-7 ","2008","66 and older","Male","","","",""
"2 on scale 1-7 ","2008","66 and older","Female","","","",""
"3 on scale 1-7 ","2008","16-34 y.","Male","","","",""
"3 on scale 1-7 ","2008","16-34 y.","Female","","","",""
"3 on scale 1-7 ","2008","35-65 y.","Male","","","",""
"3 on scale 1-7 ","2008","35-65 y.","Female","","","",""
"3 on scale 1-7 ","2008","66 and older","Male","","","",""
"3 on scale 1-7 ","2008","66 and older","Female","","","",""
"4 on scale 1-7","2008","16-34 y.","Male","","","",""
"4 on scale 1-7","2008","16-34 y.","Female","","","",""
"4 on scale 1-7","2008","35-65 y.","Male","","","",""
"4 on scale 1-7","2008","35-65 y.","Female","","","",""
"4 on scale 1-7","2008","66 and older","Male","","","",""
"4 on scale 1-7","2008","66 and older","Female","","","",""
"5 on scale 1-7","2008","16-34 y.","Male","","","",""
"5 on scale 1-7","2008","16-34 y.","Female","","","",""
"5 on scale 1-7","2008","35-65 y.","Male","","","",""
"5 on scale 1-7","2008","35-65 y.","Female","","","",""
"5 on scale 1-7","2008","66 and older","Male","","","",""
"5 on scale 1-7","2008","66 and older","Female","","","",""
"6 on scale 1-7","2008","16-34 y.","Male","","","",""
"6 on scale 1-7","2008","16-34 y.","Female","","","",""
"6 on scale 1-7","2008","35-65 y.","Male","","","",""
"6 on scale 1-7","2008","35-65 y.","Female","","","",""
"6 on scale 1-7","2008","66 and older","Male","","","",""
"6 on scale 1-7","2008","66 and older","Female","","","",""
"7 Strongly agree","2008","16-34 y.","Male","","","",""
"7 Strongly agree","2008","16-34 y.","Female","","","",""
"7 Strongly agree","2008","35-65 y.","Male","","","",""
"7 Strongly agree","2008","35-65 y.","Female","","","",""
"7 Strongly agree","2008","66 and older","Male","","","",""
"7 Strongly agree","2008","66 and older","Female","","","",""
"1 Strongly disagree","2009","16-34 y.","Male","","","",""
"1 Strongly disagree","2009","16-34 y.","Female","","","",""
"1 Strongly disagree","2009","35-65 y.","Male","67","0.0185482992752972","0.0146917996643723","0.022404798886222"
"1 Strongly disagree","2009","35-65 y.","Female","59","0.0131626675894194","0.010047835995983","0.0162774991828558"
"1 Strongly disagree","2009","66 and older","Male","37","0.0217483990735594","0.0152942718803745","0.0282025262667442"
"1 Strongly disagree","2009","66 and older","Female","45","0.0261262881524481","0.0194288354763401","0.0328237408285561"
"2 on scale 1-7 ","2009","16-34 y.","Male","77","0.0400776739856889","0.0313020116563531","0.0488533363150247"
"2 on scale 1-7 ","2009","16-34 y.","Female","54","0.0376223331857479","0.0294252649760962","0.0458194013953997"
"2 on scale 1-7 ","2009","35-65 y.","Male","250","0.0577406450868544","0.0510736087312148","0.0644076814424941"
"2 on scale 1-7 ","2009","35-65 y.","Female","199","0.0451325073646498","0.0394589413301184","0.0508060733991812"
"2 on scale 1-7 ","2009","66 and older","Male","86","0.0544391858555008","0.0443999852316074","0.0644783864793941"
"2 on scale 1-7 ","2009","66 and older","Female","95","0.0418379596088524","0.0334312856402756","0.0502446335774293"
"3 on scale 1-7 ","2009","16-34 y.","Male","166","0.0866495170870143","0.0740628018048645","0.0992362323691641"
"3 on scale 1-7 ","2009","16-34 y.","Female","173","0.0741974724074386","0.0629068819427048","0.0854880628721724"
"3 on scale 1-7 ","2009","35-65 y.","Male","586","0.125337201402407","0.115873367641901","0.134801035162912"
"3 on scale 1-7 ","2009","35-65 y.","Female","496","0.104015443513642","0.0956721215416081","0.112358765485675"
"3 on scale 1-7 ","2009","66 and older","Male","262","0.130948793936986","0.116021811417525","0.145875776456448"
"3 on scale 1-7 ","2009","66 and older","Female","253","0.107459830145799","0.0944564446911948","0.120463215600404"
"4 on scale 1-7","2009","16-34 y.","Male","369","0.21112625981182","0.192866902785185","0.229385616838455"
"4 on scale 1-7","2009","16-34 y.","Female","350","0.193509909984634","0.176491693599736","0.210528126369532"
"4 on scale 1-7","2009","35-65 y.","Male","1011","0.21143597071179","0.199764792596729","0.223107148826851"
"4 on scale 1-7","2009","35-65 y.","Female","1041","0.212341516589","0.201164490523363","0.223518542654638"
"4 on scale 1-7","2009","66 and older","Male","444","0.234237044625533","0.215496873342338","0.252977215908729"
"4 on scale 1-7","2009","66 and older","Female","515","0.23311202133782","0.215359183910178","0.250864858765463"
"5 on scale 1-7","2009","16-34 y.","Male","451","0.22959957859403","0.210782404507024","0.248416752681036"
"5 on scale 1-7","2009","16-34 y.","Female","443","0.18961466674052","0.172727971406314","0.206501362074726"
"5 on scale 1-7","2009","35-65 y.","Male","1068","0.218896318908418","0.207077329321565","0.23071530849527"
"5 on scale 1-7","2009","35-65 y.","Female","1149","0.214796754764751","0.203572830447647","0.226020679081855"
"5 on scale 1-7","2009","66 and older","Male","448","0.215057054414506","0.196877029192417","0.233237079636595"
"5 on scale 1-7","2009","66 and older","Female","469","0.233389166865509","0.215628989493964","0.251149344237054"
"6 on scale 1-7","2009","16-34 y.","Male","520","0.253435705730455","0.233974125012196","0.272897286448713"
"6 on scale 1-7","2009","16-34 y.","Female","613","0.282496649538771","0.263102017891259","0.301891281186283"
"6 on scale 1-7","2009","35-65 y.","Male","1106","0.227456483405268","0.21547481172578","0.239438155084756"
"6 on scale 1-7","2009","35-65 y.","Female","1266","0.23132022972511","0.219795802170667","0.242844657279553"
"6 on scale 1-7","2009","66 and older","Male","420","0.204676974667418","0.186824235415474","0.222529713919361"
"6 on scale 1-7","2009","66 and older","Female","472","0.210114387734588","0.193009135860163","0.227219639609014"
"7 Strongly agree","2009","16-34 y.","Male","315","0.166073716938465","0.149423308647316","0.182724125229615"
"7 Strongly agree","2009","16-34 y.","Female","425","0.21525123995953","0.197546030527718","0.232956449391343"
"7 Strongly agree","2009","35-65 y.","Male","614","0.140585081209966","0.130649853144398","0.150520309275534"
"7 Strongly agree","2009","35-65 y.","Female","933","0.179230880453428","0.168748576417976","0.189713184488879"
"7 Strongly agree","2009","66 and older","Male","265","0.138892547426497","0.123589894258966","0.154195200594027"
"7 Strongly agree","2009","66 and older","Female","330","0.147960346154983","0.133052254680735","0.16286843762923"
"1 Strongly disagree","2010","16-34 y.","Male","","","",""
"1 Strongly disagree","2010","16-34 y.","Female","","","",""
"1 Strongly disagree","2010","35-65 y.","Male","","","",""
"1 Strongly disagree","2010","35-65 y.","Female","","","",""
"1 Strongly disagree","2010","66 and older","Male","","","",""
"1 Strongly disagree","2010","66 and older","Female","","","",""
"2 on scale 1-7 ","2010","16-34 y.","Male","","","",""
"2 on scale 1-7 ","2010","16-34 y.","Female","","","",""
"2 on scale 1-7 ","2010","35-65 y.","Male","","","",""
"2 on scale 1-7 ","2010","35-65 y.","Female","","","",""
"2 on scale 1-7 ","2010","66 and older","Male","","","",""
"2 on scale 1-7 ","2010","66 and older","Female","","","",""
"3 on scale 1-7 ","2010","16-34 y.","Male","","","",""
"3 on scale 1-7 ","2010","16-34 y.","Female","","","",""
"3 on scale 1-7 ","2010","35-65 y.","Male","","","",""
"3 on scale 1-7 ","2010","35-65 y.","Female","","","",""
"3 on scale 1-7 ","2010","66 and older","Male","","","",""
"3 on scale 1-7 ","2010","66 and older","Female","","","",""
"4 on scale 1-7","2010","16-34 y.","Male","","","",""
"4 on scale 1-7","2010","16-34 y.","Female","","","",""
"4 on scale 1-7","2010","35-65 y.","Male","","","",""
"4 on scale 1-7","2010","35-65 y.","Female","","","",""
"4 on scale 1-7","2010","66 and older","Male","","","",""
"4 on scale 1-7","2010","66 and older","Female","","","",""
"5 on scale 1-7","2010","16-34 y.","Male","","","",""
"5 on scale 1-7","2010","16-34 y.","Female","","","",""
"5 on scale 1-7","2010","35-65 y.","Male","","","",""
"5 on scale 1-7","2010","35-65 y.","Female","","","",""
"5 on scale 1-7","2010","66 and older","Male","","","",""
"5 on scale 1-7","2010","66 and older","Female","","","",""
"6 on scale 1-7","2010","16-34 y.","Male","","","",""
"6 on scale 1-7","2010","16-34 y.","Female","","","",""
"6 on scale 1-7","2010","35-65 y.","Male","","","",""
"6 on scale 1-7","2010","35-65 y.","Female","","","",""
"6 on scale 1-7","2010","66 and older","Male","","","",""
"6 on scale 1-7","2010","66 and older","Female","","","",""
"7 Strongly agree","2010","16-34 y.","Male","","","",""
"7 Strongly agree","2010","16-34 y.","Female","","","",""
"7 Strongly agree","2010","35-65 y.","Male","","","",""
"7 Strongly agree","2010","35-65 y.","Female","","","",""
"7 Strongly agree","2010","66 and older","Male","","","",""
"7 Strongly agree","2010","66 and older","Female","","","",""
"1 Strongly disagree","2011","16-34 y.","Male","","","",""
"1 Strongly disagree","2011","16-34 y.","Female","","","",""
"1 Strongly disagree","2011","35-65 y.","Male","","","",""
"1 Strongly disagree","2011","35-65 y.","Female","","","",""
"1 Strongly disagree","2011","66 and older","Male","","","",""
"1 Strongly disagree","2011","66 and older","Female","","","",""
"2 on scale 1-7 ","2011","16-34 y.","Male","","","",""
"2 on scale 1-7 ","2011","16-34 y.","Female","","","",""
"2 on scale 1-7 ","2011","35-65 y.","Male","","","",""
"2 on scale 1-7 ","2011","35-65 y.","Female","","","",""
"2 on scale 1-7 ","2011","66 and older","Male","","","",""
"2 on scale 1-7 ","2011","66 and older","Female","","","",""
"3 on scale 1-7 ","2011","16-34 y.","Male","","","",""
"3 on scale 1-7 ","2011","16-34 y.","Female","","","",""
"3 on scale 1-7 ","2011","35-65 y.","Male","","","",""
"3 on scale 1-7 ","2011","35-65 y.","Female","","","",""
"3 on scale 1-7 ","2011","66 and older","Male","","","",""
"3 on scale 1-7 ","2011","66 and older","Female","","","",""
"4 on scale 1-7","2011","16-34 y.","Male","","","",""
"4 on scale 1-7","2011","16-34 y.","Female","","","",""
"4 on scale 1-7","2011","35-65 y.","Male","","","",""
"4 on scale 1-7","2011","35-65 y.","Female","","","",""
"4 on scale 1-7","2011","66 and older","Male","","","",""
"4 on scale 1-7","2011","66 and older","Female","","","",""
"5 on scale 1-7","2011","16-34 y.","Male","","","",""
"5 on scale 1-7","2011","16-34 y.","Female","","","",""
"5 on scale 1-7","2011","35-65 y.","Male","","","",""
"5 on scale 1-7","2011","35-65 y.","Female","","","",""
"5 on scale 1-7","2011","66 and older","Male","","","",""
"5 on scale 1-7","2011","66 and older","Female","","","",""
"6 on scale 1-7","2011","16-34 y.","Male","","","",""
"6 on scale 1-7","2011","16-34 y.","Female","","","",""
"6 on scale 1-7","2011","35-65 y.","Male","","","",""
"6 on scale 1-7","2011","35-65 y.","Female","","","",""
"6 on scale 1-7","2011","66 and older","Male","","","",""
"6 on scale 1-7","2011","66 and older","Female","","","",""
"7 Strongly agree","2011","16-34 y.","Male","","","",""
"7 Strongly agree","2011","16-34 y.","Female","","","",""
"7 Strongly agree","2011","35-65 y.","Male","","","",""
"7 Strongly agree","2011","35-65 y.","Female","","","",""
"7 Strongly agree","2011","66 and older","Male","","","",""
"7 Strongly agree","2011","66 and older","Female","","","",""
"1 Strongly disagree","2012","16-34 y.","Male","","","",""
"1 Strongly disagree","2012","16-34 y.","Female","","","",""
"1 Strongly disagree","2012","35-65 y.","Male","","","",""
"1 Strongly disagree","2012","35-65 y.","Female","","","",""
"1 Strongly disagree","2012","66 and older","Male","","","",""
"1 Strongly disagree","2012","66 and older","Female","","","",""
"2 on scale 1-7 ","2012","16-34 y.","Male","","","",""
"2 on scale 1-7 ","2012","16-34 y.","Female","34","0.0218324238854897","0.0141911188328687","0.0294737289381107"
"2 on scale 1-7 ","2012","35-65 y.","Male","93","0.0420141639448986","0.0333965876846382","0.050631740205159"
"2 on scale 1-7 ","2012","35-65 y.","Female","83","0.0294656074901381","0.0232219256973511","0.0357092892829251"
"2 on scale 1-7 ","2012","66 and older","Male","","","",""
"2 on scale 1-7 ","2012","66 and older","Female","","","",""
"3 on scale 1-7 ","2012","16-34 y.","Male","43","0.0466996377550987","0.0320420267431298","0.0613572487670676"
"3 on scale 1-7 ","2012","16-34 y.","Female","95","0.0729793563847581","0.0593788635463583","0.0865798492231579"
"3 on scale 1-7 ","2012","35-65 y.","Male","207","0.0962363945066425","0.0835684887283506","0.108904300284934"
"3 on scale 1-7 ","2012","35-65 y.","Female","183","0.0604460276841274","0.0516472499726966","0.0692448053955581"
"3 on scale 1-7 ","2012","66 and older","Male","","","",""
"3 on scale 1-7 ","2012","66 and older","Female","","","",""
"4 on scale 1-7","2012","16-34 y.","Male","134","0.168596883338042","0.142587973312728","0.194605793363356"
"4 on scale 1-7","2012","16-34 y.","Female","197","0.150611882468762","0.131909685016461","0.169314079921063"
"4 on scale 1-7","2012","35-65 y.","Male","393","0.196663001007257","0.179589682422922","0.213736319591592"
"4 on scale 1-7","2012","35-65 y.","Female","405","0.1415387040543","0.128668792454529","0.154408615654072"
"4 on scale 1-7","2012","66 and older","Male","","","",""
"4 on scale 1-7","2012","66 and older","Female","","","",""
"5 on scale 1-7","2012","16-34 y.","Male","207","0.266299379660805","0.235592472378506","0.297006286943103"
"5 on scale 1-7","2012","16-34 y.","Female","320","0.212686180948046","0.191289150604428","0.234083211291665"
"5 on scale 1-7","2012","35-65 y.","Male","490","0.219464957203267","0.201686808941357","0.237243105465176"
"5 on scale 1-7","2012","35-65 y.","Female","650","0.22337134163598","0.207993406341614","0.238749276930346"
"5 on scale 1-7","2012","66 and older","Male","","","",""
"5 on scale 1-7","2012","66 and older","Female","","","",""
"6 on scale 1-7","2012","16-34 y.","Male","233","0.287151058263264","0.255720975665639","0.318581140860888"
"6 on scale 1-7","2012","16-34 y.","Female","412","0.288039829742779","0.26436079194384","0.311718867541717"
"6 on scale 1-7","2012","35-65 y.","Male","517","0.249817690195748","0.231222409770805","0.268412970620691"
"6 on scale 1-7","2012","35-65 y.","Female","821","0.291506021411949","0.27472689123406","0.308285151589839"
"6 on scale 1-7","2012","66 and older","Male","","","",""
"6 on scale 1-7","2012","66 and older","Female","","","",""
"7 Strongly agree","2012","16-34 y.","Male","156","0.205692965292099","0.17761307018744","0.233772860396759"
"7 Strongly agree","2012","16-34 y.","Female","334","0.244153495235318","0.221690989220204","0.266616001250432"
"7 Strongly agree","2012","35-65 y.","Male","355","0.182101296892874","0.165523988853713","0.198678604932035"
"7 Strongly agree","2012","35-65 y.","Female","653","0.241013573351906","0.22522236542137","0.256804781282443"
"7 Strongly agree","2012","66 and older","Male","","","",""
"7 Strongly agree","2012","66 and older","Female","","","",""
"1 Strongly disagree","2013","16-34 y.","Male","","","",""
"1 Strongly disagree","2013","16-34 y.","Female","","","",""
"1 Strongly disagree","2013","35-65 y.","Male","64","0.0174303257522622","0.0136897262780649","0.0211709252264596"
"1 Strongly disagree","2013","35-65 y.","Female","62","0.0125124855090885","0.00957960179938587","0.0154453692187912"
"1 Strongly disagree","2013","66 and older","Male","30","0.0125352873432201","0.00807111645892155","0.0169994582275187"
"1 Strongly disagree","2013","66 and older","Female","37","0.0150675887223626","0.0103402365727429","0.0197949408719822"
"2 on scale 1-7 ","2013","16-34 y.","Male","52","0.0307012099098964","0.0225770076321722","0.0388254121876206"
"2 on scale 1-7 ","2013","16-34 y.","Female","47","0.0244265826412129","0.0175872454896053","0.0312659197928204"
"2 on scale 1-7 ","2013","35-65 y.","Male","212","0.0439187105196699","0.0380616598866994","0.0497757611526404"
"2 on scale 1-7 ","2013","35-65 y.","Female","147","0.0268056013270207","0.022544029424949","0.0310671732290924"
"2 on scale 1-7 ","2013","66 and older","Male","82","0.0329786316847509","0.0258131197622148","0.040144143607287"
"2 on scale 1-7 ","2013","66 and older","Female","75","0.034254571618437","0.0271965422270035","0.0413126010098705"
"3 on scale 1-7 ","2013","16-34 y.","Male","142","0.0939816144053021","0.0802391663810935","0.107724062429511"
"3 on scale 1-7 ","2013","16-34 y.","Female","113","0.0550296464257478","0.044926418951889","0.0651328738996066"
"3 on scale 1-7 ","2013","35-65 y.","Male","474","0.0974617163784451","0.0889844345282393","0.105938998228651"
"3 on scale 1-7 ","2013","35-65 y.","Female","412","0.0769101962917475","0.0698799396436391","0.0839404529398559"
"3 on scale 1-7 ","2013","66 and older","Male","225","0.101594479505021","0.0894722045006207","0.113716754509422"
"3 on scale 1-7 ","2013","66 and older","Female","192","0.0789831619796544","0.0685168444871606","0.0894494794721481"
"4 on scale 1-7","2013","16-34 y.","Male","278","0.181615375655682","0.163458998963247","0.199771752348118"
"4 on scale 1-7","2013","16-34 y.","Female","283","0.134530064828682","0.119412273485923","0.14964785617144"
"4 on scale 1-7","2013","35-65 y.","Male","941","0.20335460339202","0.191850141545596","0.214859065238443"
"4 on scale 1-7","2013","35-65 y.","Female","985","0.186546724146167","0.176268517082774","0.19682493120956"
"4 on scale 1-7","2013","66 and older","Male","478","0.204134986920179","0.187961960329671","0.220308013510687"
"4 on scale 1-7","2013","66 and older","Female","473","0.189136385761909","0.17393951007023","0.204333261453589"
"5 on scale 1-7","2013","16-34 y.","Male","446","0.228891670381861","0.209106179090047","0.248677161673676"
"5 on scale 1-7","2013","16-34 y.","Female","497","0.248709323537689","0.229557827235596","0.267860819839781"
"5 on scale 1-7","2013","35-65 y.","Male","1070","0.234471418507854","0.22236174486411","0.246581092151598"
"5 on scale 1-7","2013","35-65 y.","Female","1134","0.210876180840011","0.200112926995982","0.22163943468404"
"5 on scale 1-7","2013","66 and older","Male","568","0.217489897934856","0.200936872112521","0.234042923757191"
"5 on scale 1-7","2013","66 and older","Female","564","0.218976215583439","0.202928121401077","0.235024309765801"
"6 on scale 1-7","2013","16-34 y.","Male","516","0.281774497125135","0.260588183355398","0.302960810894872"
"6 on scale 1-7","2013","16-34 y.","Female","595","0.329936575559789","0.309104820249013","0.350768330870565"
"6 on scale 1-7","2013","35-65 y.","Male","1272","0.26307859407779","0.250493394102445","0.275663794053135"
"6 on scale 1-7","2013","35-65 y.","Female","1590","0.279751693131792","0.267908065956656","0.291595320306927"
"6 on scale 1-7","2013","66 and older","Male","667","0.281336676911928","0.263294506161258","0.299378847662599"
"6 on scale 1-7","2013","66 and older","Female","670","0.251335695795221","0.234502618727344","0.268168772863098"
"7 Strongly agree","2013","16-34 y.","Male","281","0.175670269787075","0.157748794281881","0.193591745292268"
