"plh0219","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"5 on scale 1-7","2005","Couple + C. LE 16 ","in school","","","","","5"
"5 on scale 1-7","2005","Couple + C. LE 16 ","inadequately","8","","","","5"
"5 on scale 1-7","2005","Couple + C. LE 16 ","general elemantary","54","0.200624381488426","0.153119955815463","0.248128807161389","5"
"5 on scale 1-7","2005","Couple + C. LE 16 ","middle vocational","440","0.250450107085287","0.230620719141034","0.270279495029541","5"
"5 on scale 1-7","2005","Couple + C. LE 16 ","vocational + Abi","80","0.25269576281847","0.204630538973008","0.300760986663932","5"
"5 on scale 1-7","2005","(Married) couple without C. ","vocational + Abi","86","0.217842164004965","0.174720557634231","0.260963770375699","5"
"5 on scale 1-7","2005","(Married) couple without C. ","higher vocational","127","0.228452137868312","0.19361760099513","0.263286674741494","5"
"6 on scale 1-7","2005","Couple + C. LE 16 ","higher vocational","106","0.219148090440356","0.179106681891478","0.259189498989235","6"
"6 on scale 1-7","2005","Couple + C. GT 16 ","higher vocational","60","0.298123579025722","0.236107623786746","0.360139534264697","6"
"6 on scale 1-7","2005","Couple + C. LE and GT 16","inadequately","6","","","","6"
"6 on scale 1-7","2005","(Married) couple without C. ","higher education","423","0.26144902730108","0.240284836058088","0.282613218544073","6"
"6 on scale 1-7","2005","Couple + C. LE and GT 16","middle vocational","180","0.267737886053023","0.233931902077856","0.30154387002819","6"
"6 on scale 1-7","2005","Couple + C. GT 16 ","higher education","169","0.268106080106389","0.233488223913809","0.302723936298969","6"
"6 on scale 1-7","2005","Couple + C. LE and GT 16","in school","66","0.275314540083497","0.220383151093804","0.330245929073189","6"
"6 on scale 1-7","2005","Couple + C. LE and GT 16","general elemantary","51","0.192616765474437","0.143236666604151","0.241996864344723","6"
"6 on scale 1-7","2005","1-pers.-HH","in school","","","","","6"
"6 on scale 1-7","2005","1-pers.-HH","inadequately","2","","","","6"
"6 on scale 1-7","2005","1-pers.-HH","general elemantary","97","0.221052593457987","0.181786172328377","0.260319014587596","6"
"6 on scale 1-7","2005","1-pers.-HH","middle vocational","397","0.246360052144325","0.224846413447022","0.267873690841628","6"
"6 on scale 1-7","2005","1-pers.-HH","vocational + Abi","55","0.271580576114425","0.206056399912339","0.337104752316512","6"
"6 on scale 1-7","2005","1-pers.-HH","higher vocational","52","0.307402680214555","0.242969553580831","0.37183580684828","6"
"6 on scale 1-7","2005","1-pers.-HH","higher education","153","0.248235710721282","0.212424816795065","0.284046604647499","6"
"6 on scale 1-7","2005","(Married) couple without C. ","in school","1","","","","6"
"6 on scale 1-7","2005","(Married) couple without C. ","inadequately","3","","","","6"
"6 on scale 1-7","2005","(Married) couple without C. ","general elemantary","150","0.215876827316426","0.185200439120574","0.246553215512279","6"
"6 on scale 1-7","2005","(Married) couple without C. ","middle vocational","876","0.243140897823903","0.229214594446404","0.257067201201402","6"
"6 on scale 1-7","2005","(Married) couple without C. ","vocational + Abi","100","0.304541182071889","0.25646438986344","0.352617974280339","6"
"6 on scale 1-7","2005","(Married) couple without C. ","higher vocational","137","0.247398498617153","0.211596105112691","0.283200892121615","6"
"6 on scale 1-7","2005","Single parent ","in school","30","0.261721724595327","0.176831162372598","0.346612286818056","6"
"6 on scale 1-7","2005","Single parent ","inadequately","2","","","","6"
"6 on scale 1-7","2005","Single parent ","general elemantary","50","0.257004995283675","0.197619531464239","0.316390459103111","6"
"6 on scale 1-7","2005","Single parent ","middle vocational","121","0.186085250845664","0.15301498316465","0.219155518526678","6"
"6 on scale 1-7","2005","Single parent ","vocational + Abi","10","","","","6"
"6 on scale 1-7","2005","Single parent ","higher vocational","16","","","","6"
"6 on scale 1-7","2005","Single parent ","higher education","38","0.314465555599615","0.230691745287413","0.398239365911817","6"
"6 on scale 1-7","2005","Couple + C. LE 16 ","in school","","","","","6"
"6 on scale 1-7","2005","Couple + C. LE 16 ","inadequately","3","","","","6"
"6 on scale 1-7","2005","Couple + C. LE 16 ","general elemantary","58","0.199764965210081","0.152336921651052","0.247193008769109","6"
"6 on scale 1-7","2005","Couple + C. LE 16 ","middle vocational","473","0.240870837623676","0.221300497457686","0.260441177789665","6"
"6 on scale 1-7","2005","Couple + C. LE 16 ","vocational + Abi","79","0.229953661612914","0.183409859042803","0.276497464183024","6"
"6 on scale 1-7","2005","Couple + C. LE 16 ","higher education","223","0.261164828888154","0.231352480257136","0.290977177519172","6"
"6 on scale 1-7","2005","Couple + C. GT 16 ","in school","73","0.221782957156155","0.172044174969458","0.271521739342852","6"
"6 on scale 1-7","2005","Couple + C. GT 16 ","inadequately","10","","","","6"
"6 on scale 1-7","2005","Couple + C. GT 16 ","general elemantary","102","0.214962299749684","0.176089497273294","0.253835102226074","6"
"6 on scale 1-7","2005","Couple + C. GT 16 ","middle vocational","490","0.277398876451127","0.25655898808025","0.298238764822003","6"
"6 on scale 1-7","2005","Couple + C. GT 16 ","vocational + Abi","42","0.225481298461857","0.163208804765396","0.287753792158318","6"
"6 on scale 1-7","2005","Couple + C. LE and GT 16","vocational + Abi","14","","","","6"
"6 on scale 1-7","2005","Couple + C. LE and GT 16","higher vocational","35","0.327263444389702","0.236648309600323","0.417878579179081","6"
"6 on scale 1-7","2005","Couple + C. LE and GT 16","higher education","69","0.210829721320412","0.163802377764584","0.25785706487624","6"
"7 Strongly agree","2005","Couple + C. LE and GT 16","in school","65","0.269054717600004","0.214517375057745","0.323592060142263","7"
"7 Strongly agree","2005","Couple + C. GT 16 ","higher vocational","30","0.21077933500114","0.155484039012721","0.266074630989558","7"
"7 Strongly agree","2005","Couple + C. LE 16 ","higher vocational","72","0.161211769853186","0.125617449935322","0.19680608977105","7"
"7 Strongly agree","2005","Couple + C. GT 16 ","inadequately","6","","","","7"
"7 Strongly agree","2005","Couple + C. GT 16 ","general elemantary","82","0.183507691202765","0.14687889637696","0.22013648602857","7"
"7 Strongly agree","2005","Couple + C. GT 16 ","middle vocational","295","0.15782188676975","0.140851985559401","0.174791787980099","7"
"7 Strongly agree","2005","Couple + C. GT 16 ","vocational + Abi","39","0.204320239704792","0.144237477600173","0.26440300180941","7"
"7 Strongly agree","2005","Couple + C. GT 16 ","higher education","88","0.130111182590992","0.103819889031606","0.156402476150379","7"
"7 Strongly agree","2005","Couple + C. LE and GT 16","inadequately","4","","","","7"
"7 Strongly agree","2005","Couple + C. LE and GT 16","middle vocational","143","0.237831227571675","0.205325087838266","0.270337367305083","7"
"7 Strongly agree","2005","Couple + C. LE and GT 16","vocational + Abi","9","","","","7"
"7 Strongly agree","2005","Couple + C. LE and GT 16","higher vocational","17","","","","7"
"7 Strongly agree","2005","Couple + C. LE and GT 16","higher education","45","0.163495951493665","0.120858946068071","0.206132956919259","7"
"7 Strongly agree","2005","Couple + C. LE and GT 16","general elemantary","51","0.203091369286038","0.152716370593543","0.253466367978533","7"
"7 Strongly agree","2005","Couple + C. LE 16 ","higher education","117","0.129007179412228","0.106257289820081","0.151757069004375","7"
"7 Strongly agree","2005","Couple + C. GT 16 ","in school","58","0.260886701157322","0.208313772234927","0.313459630079718","7"
"7 Strongly agree","2005","(Married) couple without C. ","higher education","261","0.145966735386132","0.128961514963251","0.162971955809012","7"
"7 Strongly agree","2005","Single parent ","in school","29","","","","7"
"7 Strongly agree","2005","Single parent ","inadequately","2","","","","7"
"7 Strongly agree","2005","Single parent ","general elemantary","45","0.214086885684588","0.158342809350181","0.269830962018994","7"
"7 Strongly agree","2005","Single parent ","middle vocational","136","0.303634481851034","0.264560609898487","0.342708353803582","7"
"7 Strongly agree","2005","Single parent ","vocational + Abi","9","","","","7"
"7 Strongly agree","2005","Single parent ","higher vocational","8","","","","7"
"7 Strongly agree","2005","Single parent ","higher education","22","","","","7"
"7 Strongly agree","2005","Couple + C. LE 16 ","in school","1","","","","7"
"7 Strongly agree","2005","Couple + C. LE 16 ","inadequately","6","","","","7"
"7 Strongly agree","2005","Couple + C. LE 16 ","general elemantary","59","0.204992989483865","0.15710553511517","0.252880443852561","7"
"7 Strongly agree","2005","Couple + C. LE 16 ","middle vocational","373","0.213871222089177","0.195105233483274","0.23263721069508","7"
"7 Strongly agree","2005","Couple + C. LE 16 ","vocational + Abi","59","0.196232489592163","0.152305246493787","0.240159732690539","7"
"7 Strongly agree","2005","1-pers.-HH","in school","1","","","","7"
"7 Strongly agree","2005","1-pers.-HH","inadequately","10","","","","7"
"7 Strongly agree","2005","1-pers.-HH","general elemantary","76","0.180411546612925","0.14402427225185","0.216798820974","7"
"7 Strongly agree","2005","1-pers.-HH","middle vocational","308","0.186527770861061","0.167079101757444","0.205976439964678","7"
"7 Strongly agree","2005","1-pers.-HH","vocational + Abi","34","0.205839115942195","0.146275691559558","0.265402540324832","7"
"7 Strongly agree","2005","1-pers.-HH","higher vocational","35","0.159716850895801","0.10856007396587","0.210873627825732","7"
