"plh0217","year","bula_h","migback","n","percent","lower_confidence","upper_confidence"
"2 on scale 1-7 ","2005","Mecklenburg-Western Pomerania","direct migration background","","","",""
"2 on scale 1-7 ","2005","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"2 on scale 1-7 ","2005","Saxony","no migration background","33","0.0208413762285574","0.0135854899812784","0.0280972624758365"
"2 on scale 1-7 ","2005","Saxony","direct migration background","","","",""
"2 on scale 1-7 ","2005","Saxony","indirect migration background","","","",""
"2 on scale 1-7 ","2005","Saxony-Anhalt","no migration background","","","",""
"2 on scale 1-7 ","2005","Saxony-Anhalt","direct migration background","","","",""
"2 on scale 1-7 ","2005","Saxony-Anhalt","indirect migration background","","","",""
"2 on scale 1-7 ","2005","Thuringia","no migration background","","","",""
"2 on scale 1-7 ","2005","Thuringia","direct migration background","","","",""
"2 on scale 1-7 ","2005","Thuringia","indirect migration background","","","",""
"3 on scale 1-7 ","2005","Schleswig-Holstein","no migration background","","","",""
"3 on scale 1-7 ","2005","Schleswig-Holstein","direct migration background","","","",""
"3 on scale 1-7 ","2005","Schleswig-Holstein","indirect migration background","","","",""
"3 on scale 1-7 ","2005","Hamburg","no migration background","","","",""
"3 on scale 1-7 ","2005","Hamburg","direct migration background","","","",""
"3 on scale 1-7 ","2005","Hamburg","indirect migration background","","","",""
"3 on scale 1-7 ","2005","Lower Saxony","no migration background","72","0.0520650244699777","0.040955005631138","0.0631750433088174"
"3 on scale 1-7 ","2005","Lower Saxony","direct migration background","","","",""
"3 on scale 1-7 ","2005","Lower Saxony","indirect migration background","","","",""
"3 on scale 1-7 ","2005","Bremen","no migration background","","","",""
"3 on scale 1-7 ","2005","Bremen","direct migration background","","","",""
"3 on scale 1-7 ","2005","Bremen","indirect migration background","","","",""
"3 on scale 1-7 ","2005","North Rhine-Westphalia","no migration background","152","0.0424090018006375","0.0357000779192227","0.0491179256820523"
"3 on scale 1-7 ","2005","North Rhine-Westphalia","direct migration background","35","0.0495898166043868","0.0328227554271777","0.0663568777815959"
"3 on scale 1-7 ","2005","North Rhine-Westphalia","indirect migration background","","","",""
"3 on scale 1-7 ","2005","Hesse","no migration background","58","0.0507188993022217","0.0376386033217742","0.0637991952826691"
"3 on scale 1-7 ","2005","Hesse","direct migration background","","","",""
"3 on scale 1-7 ","2005","Hesse","indirect migration background","","","",""
"3 on scale 1-7 ","2005","Rhineland-Palatinate,Saarland","no migration background","56","0.0613416839028709","0.0465284650948979","0.0761549027108439"
"3 on scale 1-7 ","2005","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"3 on scale 1-7 ","2005","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"3 on scale 1-7 ","2005","Baden-Württemberg","no migration background","85","0.0497855328879373","0.0396442659244399","0.0599267998514347"
"3 on scale 1-7 ","2005","Baden-Württemberg","direct migration background","34","0.0702199320493897","0.0486086134177982","0.0918312506809813"
"3 on scale 1-7 ","2005","Baden-Württemberg","indirect migration background","","","",""
"3 on scale 1-7 ","2005","Bavaria","no migration background","154","0.0631633416652025","0.0535073756690879","0.0728193076613171"
"3 on scale 1-7 ","2005","Bavaria","direct migration background","","","",""
"3 on scale 1-7 ","2005","Bavaria","indirect migration background","","","",""
"3 on scale 1-7 ","2005","Berlin","no migration background","34","0.0524430634195863","0.0355510383962939","0.0693350884428786"
"3 on scale 1-7 ","2005","Berlin","direct migration background","","","",""
"3 on scale 1-7 ","2005","Berlin","indirect migration background","","","",""
"3 on scale 1-7 ","2005","Brandenburg","no migration background","36","0.0469096737130875","0.032851256115516","0.0609680913106591"
"3 on scale 1-7 ","2005","Brandenburg","direct migration background","","","",""
"3 on scale 1-7 ","2005","Brandenburg","indirect migration background","","","",""
"3 on scale 1-7 ","2005","Mecklenburg-Western Pomerania","no migration background","","","",""
"3 on scale 1-7 ","2005","Mecklenburg-Western Pomerania","direct migration background","","","",""
"3 on scale 1-7 ","2005","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"3 on scale 1-7 ","2005","Saxony","no migration background","73","0.0447676963037874","0.0342641098143994","0.0552712827931755"
"3 on scale 1-7 ","2005","Saxony","direct migration background","","","",""
"3 on scale 1-7 ","2005","Saxony","indirect migration background","","","",""
"3 on scale 1-7 ","2005","Saxony-Anhalt","no migration background","40","0.0536814278898878","0.0386787338100778","0.0686841219696979"
"3 on scale 1-7 ","2005","Saxony-Anhalt","direct migration background","","","",""
"3 on scale 1-7 ","2005","Saxony-Anhalt","indirect migration background","","","",""
"3 on scale 1-7 ","2005","Thuringia","no migration background","57","0.0774631597459711","0.0596587078712936","0.0952676116206486"
"3 on scale 1-7 ","2005","Thuringia","direct migration background","","","",""
"3 on scale 1-7 ","2005","Thuringia","indirect migration background","","","",""
"4 on scale 1-7","2005","Schleswig-Holstein","no migration background","51","0.100257092322375","0.075470015801912","0.125044168842838"
"4 on scale 1-7","2005","Schleswig-Holstein","direct migration background","","","",""
"4 on scale 1-7","2005","Schleswig-Holstein","indirect migration background","","","",""
"4 on scale 1-7","2005","Hamburg","no migration background","31","0.107342811778201","0.0697887709403251","0.144896852616076"
"4 on scale 1-7","2005","Hamburg","direct migration background","","","",""
"4 on scale 1-7","2005","Hamburg","indirect migration background","","","",""
"4 on scale 1-7","2005","Lower Saxony","no migration background","163","0.101039126614071","0.0859672382105466","0.116111015017596"
"4 on scale 1-7","2005","Lower Saxony","direct migration background","","","",""
"4 on scale 1-7","2005","Lower Saxony","indirect migration background","","","",""
"4 on scale 1-7","2005","Bremen","no migration background","","","",""
"4 on scale 1-7","2005","Bremen","direct migration background","","","",""
"4 on scale 1-7","2005","Bremen","indirect migration background","","","",""
"4 on scale 1-7","2005","North Rhine-Westphalia","no migration background","376","0.101879690001086","0.0918093327408986","0.111950047261273"
"4 on scale 1-7","2005","North Rhine-Westphalia","direct migration background","76","0.126564073047381","0.100885203289607","0.152242942805155"
"4 on scale 1-7","2005","North Rhine-Westphalia","indirect migration background","33","0.125463664520089","0.0833805837376005","0.167546745302577"
"4 on scale 1-7","2005","Hesse","no migration background","103","0.0869166890176913","0.0701231575047924","0.10371022053059"
"4 on scale 1-7","2005","Hesse","direct migration background","","","",""
"4 on scale 1-7","2005","Hesse","indirect migration background","","","",""
"4 on scale 1-7","2005","Rhineland-Palatinate,Saarland","no migration background","120","0.122389436359198","0.102157347982958","0.142621524735438"
"4 on scale 1-7","2005","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"4 on scale 1-7","2005","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"4 on scale 1-7","2005","Baden-Württemberg","no migration background","216","0.117898725422143","0.102862334917343","0.132935115926943"
"4 on scale 1-7","2005","Baden-Württemberg","direct migration background","85","0.161749571940173","0.130605929105199","0.192893214775148"
"4 on scale 1-7","2005","Baden-Württemberg","indirect migration background","42","0.145577761071631","0.0982144474228696","0.192941074720393"
"4 on scale 1-7","2005","Bavaria","no migration background","401","0.154298975373201","0.139959898606341","0.168638052140061"
"4 on scale 1-7","2005","Bavaria","direct migration background","57","0.180965626942086","0.139922650247634","0.222008603636538"
"4 on scale 1-7","2005","Bavaria","indirect migration background","","","",""
"4 on scale 1-7","2005","Berlin","no migration background","80","0.117862639457211","0.093428827829744","0.142296451084678"
"4 on scale 1-7","2005","Berlin","direct migration background","","","",""
"4 on scale 1-7","2005","Berlin","indirect migration background","","","",""
"4 on scale 1-7","2005","Brandenburg","no migration background","110","0.140943366096367","0.117808263997393","0.164078468195341"
"4 on scale 1-7","2005","Brandenburg","direct migration background","","","",""
"4 on scale 1-7","2005","Brandenburg","indirect migration background","","","",""
"4 on scale 1-7","2005","Mecklenburg-Western Pomerania","no migration background","66","0.117517315294657","0.088915892527027","0.146118738062287"
"4 on scale 1-7","2005","Mecklenburg-Western Pomerania","direct migration background","","","",""
"4 on scale 1-7","2005","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"4 on scale 1-7","2005","Saxony","no migration background","220","0.14907778700694","0.130987221575662","0.167168352438218"
"4 on scale 1-7","2005","Saxony","direct migration background","","","",""
"4 on scale 1-7","2005","Saxony","indirect migration background","","","",""
"4 on scale 1-7","2005","Saxony-Anhalt","no migration background","115","0.143179660003754","0.119865268259945","0.166494051747563"
"4 on scale 1-7","2005","Saxony-Anhalt","direct migration background","","","",""
"4 on scale 1-7","2005","Saxony-Anhalt","indirect migration background","","","",""
"4 on scale 1-7","2005","Thuringia","no migration background","112","0.134141020106527","0.111442709739637","0.156839330473417"
"4 on scale 1-7","2005","Thuringia","direct migration background","","","",""
"4 on scale 1-7","2005","Thuringia","indirect migration background","","","",""
"5 on scale 1-7","2005","Schleswig-Holstein","no migration background","136","0.234069807311226","0.199125548550401","0.269014066072051"
"5 on scale 1-7","2005","Schleswig-Holstein","direct migration background","","","",""
"5 on scale 1-7","2005","Schleswig-Holstein","indirect migration background","","","",""
"5 on scale 1-7","2005","Hamburg","no migration background","46","0.140527943012429","0.0983655683877588","0.182690317637099"
"5 on scale 1-7","2005","Hamburg","direct migration background","","","",""
"5 on scale 1-7","2005","Hamburg","indirect migration background","","","",""
"5 on scale 1-7","2005","Lower Saxony","no migration background","288","0.176212064844442","0.157158422146078","0.195265707542806"
"5 on scale 1-7","2005","Lower Saxony","direct migration background","","","",""
"5 on scale 1-7","2005","Lower Saxony","indirect migration background","","","",""
"5 on scale 1-7","2005","Bremen","no migration background","","","",""
"5 on scale 1-7","2005","Bremen","direct migration background","","","",""
"5 on scale 1-7","2005","Bremen","indirect migration background","","","",""
"5 on scale 1-7","2005","North Rhine-Westphalia","no migration background","745","0.220092613624042","0.206299635022337","0.233885592225746"
"5 on scale 1-7","2005","North Rhine-Westphalia","direct migration background","124","0.19910279759168","0.168261529477128","0.229944065706232"
"5 on scale 1-7","2005","North Rhine-Westphalia","indirect migration background","51","0.179783504933658","0.130997103678843","0.228569906188473"
"5 on scale 1-7","2005","Hesse","no migration background","218","0.183079197446278","0.160025280635377","0.206133114257179"
"5 on scale 1-7","2005","Hesse","direct migration background","40","0.124673821373679","0.0807205890808576","0.168627053666501"
"5 on scale 1-7","2005","Hesse","indirect migration background","","","",""
"5 on scale 1-7","2005","Rhineland-Palatinate,Saarland","no migration background","219","0.222915805979683","0.197222363602208","0.248609248357158"
"5 on scale 1-7","2005","Rhineland-Palatinate,Saarland","direct migration background","40","0.32380994131653","0.255451631171301","0.392168251461759"
"5 on scale 1-7","2005","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"5 on scale 1-7","2005","Baden-Württemberg","no migration background","433","0.223758516853463","0.204326493321937","0.24319054038499"
"5 on scale 1-7","2005","Baden-Württemberg","direct migration background","112","0.190135675642531","0.156946314839221","0.223325036445841"
"5 on scale 1-7","2005","Baden-Württemberg","indirect migration background","50","0.303191134374572","0.241464389956436","0.364917878792708"
"5 on scale 1-7","2005","Bavaria","no migration background","528","0.213536381375634","0.197269417643635","0.229803345107633"
"5 on scale 1-7","2005","Bavaria","direct migration background","80","0.211586521768594","0.168044282435733","0.255128761101456"
"5 on scale 1-7","2005","Bavaria","indirect migration background","","","",""
"5 on scale 1-7","2005","Berlin","no migration background","116","0.182215675572217","0.152964232867235","0.211467118277198"
"5 on scale 1-7","2005","Berlin","direct migration background","","","",""
"5 on scale 1-7","2005","Berlin","indirect migration background","","","",""
"5 on scale 1-7","2005","Brandenburg","no migration background","205","0.241621050167325","0.213160144127898","0.270081956206752"
"5 on scale 1-7","2005","Brandenburg","direct migration background","","","",""
"5 on scale 1-7","2005","Brandenburg","indirect migration background","","","",""
"5 on scale 1-7","2005","Mecklenburg-Western Pomerania","no migration background","80","0.183702343286473","0.149309725493448","0.218094961079499"
"5 on scale 1-7","2005","Mecklenburg-Western Pomerania","direct migration background","","","",""
"5 on scale 1-7","2005","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"5 on scale 1-7","2005","Saxony","no migration background","300","0.194394511451494","0.174294146174963","0.214494876728024"
"5 on scale 1-7","2005","Saxony","direct migration background","","","",""
"5 on scale 1-7","2005","Saxony","indirect migration background","","","",""
"5 on scale 1-7","2005","Saxony-Anhalt","no migration background","155","0.177387012959213","0.1519598893997","0.202814136518726"
"5 on scale 1-7","2005","Saxony-Anhalt","direct migration background","","","",""
"5 on scale 1-7","2005","Saxony-Anhalt","indirect migration background","","","",""
"5 on scale 1-7","2005","Thuringia","no migration background","210","0.244462859021561","0.215839308895523","0.2730864091476"
"5 on scale 1-7","2005","Thuringia","direct migration background","","","",""
"5 on scale 1-7","2005","Thuringia","indirect migration background","","","",""
"6 on scale 1-7","2005","Schleswig-Holstein","no migration background","178","0.341162292824007","0.302035137458881","0.380289448189134"
"6 on scale 1-7","2005","Schleswig-Holstein","direct migration background","","","",""
"6 on scale 1-7","2005","Schleswig-Holstein","indirect migration background","","","",""
"6 on scale 1-7","2005","Hamburg","no migration background","105","0.410540747699618","0.350860190905814","0.470221304493422"
"6 on scale 1-7","2005","Hamburg","direct migration background","","","",""
"6 on scale 1-7","2005","Hamburg","indirect migration background","","","",""
"6 on scale 1-7","2005","Lower Saxony","no migration background","549","0.350800720759248","0.326935154894545","0.374666286623952"
"6 on scale 1-7","2005","Lower Saxony","direct migration background","69","0.318844654557409","0.253932182198404","0.383757126916414"
"6 on scale 1-7","2005","Lower Saxony","indirect migration background","","","",""
"6 on scale 1-7","2005","Bremen","no migration background","35","0.268885463196415","0.191773350521033","0.345997575871798"
"6 on scale 1-7","2005","Bremen","direct migration background","","","",""
"6 on scale 1-7","2005","Bremen","indirect migration background","","","",""
"6 on scale 1-7","2005","North Rhine-Westphalia","no migration background","1137","0.309275455310961","0.29388827710067","0.324662633521252"
"6 on scale 1-7","2005","North Rhine-Westphalia","direct migration background","157","0.212031432490717","0.180462512249981","0.243600352731454"
"6 on scale 1-7","2005","North Rhine-Westphalia","indirect migration background","71","0.295922005976666","0.237931268875652","0.353912743077679"
"6 on scale 1-7","2005","Hesse","no migration background","391","0.352463088831059","0.323984115419726","0.380942062242393"
"6 on scale 1-7","2005","Hesse","direct migration background","53","0.242761841690344","0.185715909525368","0.29980777385532"
"6 on scale 1-7","2005","Hesse","indirect migration background","","","",""
"6 on scale 1-7","2005","Rhineland-Palatinate,Saarland","no migration background","314","0.311668509718912","0.28307528704856","0.340261732389265"
"6 on scale 1-7","2005","Rhineland-Palatinate,Saarland","direct migration background","48","0.255636802281979","0.19191090295708","0.319362701606878"
"6 on scale 1-7","2005","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"6 on scale 1-7","2005","Baden-Württemberg","no migration background","610","0.324944963497889","0.303107393394473","0.346782533601304"
"6 on scale 1-7","2005","Baden-Württemberg","direct migration background","172","0.278564292536131","0.240648294842863","0.316480290229398"
"6 on scale 1-7","2005","Baden-Württemberg","indirect migration background","62","0.262232370100699","0.20316314990265","0.321301590298748"
"6 on scale 1-7","2005","Bavaria","no migration background","799","0.310838434276053","0.292466320713254","0.329210547838852"
"6 on scale 1-7","2005","Bavaria","direct migration background","91","0.243817814781773","0.198042042605207","0.28959358695834"
"6 on scale 1-7","2005","Bavaria","indirect migration background","43","0.323884600140726","0.241849701096656","0.405919499184796"
"6 on scale 1-7","2005","Berlin","no migration background","244","0.360053770037831","0.323679820837848","0.396427719237813"
"6 on scale 1-7","2005","Berlin","direct migration background","","","",""
"6 on scale 1-7","2005","Berlin","indirect migration background","","","",""
"6 on scale 1-7","2005","Brandenburg","no migration background","263","0.280078538185861","0.250223290492521","0.309933785879201"
"6 on scale 1-7","2005","Brandenburg","direct migration background","","","",""
"6 on scale 1-7","2005","Brandenburg","indirect migration background","","","",""
"6 on scale 1-7","2005","Mecklenburg-Western Pomerania","no migration background","182","0.349584780607087","0.307234604906933","0.391934956307242"
"6 on scale 1-7","2005","Mecklenburg-Western Pomerania","direct migration background","","","",""
"6 on scale 1-7","2005","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"6 on scale 1-7","2005","Saxony","no migration background","514","0.344169170047116","0.320037763370413","0.368300576723819"
"6 on scale 1-7","2005","Saxony","direct migration background","","","",""
"6 on scale 1-7","2005","Saxony","indirect migration background","","","",""
"6 on scale 1-7","2005","Saxony-Anhalt","no migration background","316","0.349648588158741","0.317907012936862","0.381390163380619"
"6 on scale 1-7","2005","Saxony-Anhalt","direct migration background","","","",""
"6 on scale 1-7","2005","Saxony-Anhalt","indirect migration background","","","",""
"6 on scale 1-7","2005","Thuringia","no migration background","273","0.283144420882602","0.253138360137112","0.313150481628091"
"6 on scale 1-7","2005","Thuringia","direct migration background","","","",""
"6 on scale 1-7","2005","Thuringia","indirect migration background","","","",""
"7 Strongly agree","2005","Schleswig-Holstein","no migration background","162","0.241924109495584","0.206581024350758","0.27726719464041"
"7 Strongly agree","2005","Schleswig-Holstein","direct migration background","","","",""
"7 Strongly agree","2005","Schleswig-Holstein","indirect migration background","","","",""
"7 Strongly agree","2005","Hamburg","no migration background","65","0.276666194514913","0.222394264412447","0.33093812461738"
"7 Strongly agree","2005","Hamburg","direct migration background","","","",""
"7 Strongly agree","2005","Hamburg","indirect migration background","","","",""
"7 Strongly agree","2005","Lower Saxony","no migration background","415","0.283492987231431","0.260954027586576","0.306031946876286"
"7 Strongly agree","2005","Lower Saxony","direct migration background","68","0.327257940063014","0.261902027598489","0.392613852527538"
"7 Strongly agree","2005","Lower Saxony","indirect migration background","","","",""
"7 Strongly agree","2005","Bremen","no migration background","52","0.314078085877825","0.233354139110244","0.394802032645406"
"7 Strongly agree","2005","Bremen","direct migration background","","","",""
"7 Strongly agree","2005","Bremen","indirect migration background","","","",""
"7 Strongly agree","2005","North Rhine-Westphalia","no migration background","943","0.292508745448944","0.277363937258988","0.3076535536389"
"7 Strongly agree","2005","North Rhine-Westphalia","direct migration background","227","0.378234525533419","0.340780453341056","0.415688597725781"
"7 Strongly agree","2005","North Rhine-Westphalia","indirect migration background","60","0.292565192642502","0.234767014079349","0.350363371205655"
"7 Strongly agree","2005","Hesse","no migration background","281","0.286213365215606","0.259269220341856","0.313157510089356"
"7 Strongly agree","2005","Hesse","direct migration background","76","0.38334416239266","0.318654620634002","0.448033704151318"
"7 Strongly agree","2005","Hesse","indirect migration background","","","",""
"7 Strongly agree","2005","Rhineland-Palatinate,Saarland","no migration background","273","0.260010368354924","0.232931782783879","0.28708895392597"
"7 Strongly agree","2005","Rhineland-Palatinate,Saarland","direct migration background","60","0.286070750291249","0.220050653961688","0.352090846620809"
"7 Strongly agree","2005","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"7 Strongly agree","2005","Baden-Württemberg","no migration background","368","0.253288179225137","0.23301070815236","0.273565650297913"
"7 Strongly agree","2005","Baden-Württemberg","direct migration background","116","0.263380657530752","0.226126525771981","0.300634789289522"
"7 Strongly agree","2005","Baden-Württemberg","indirect migration background","39","0.188981126673023","0.136405678114109","0.241556575231937"
"7 Strongly agree","2005","Bavaria","no migration background","482","0.22290755245759","0.206386794210336","0.239428310704844"
"7 Strongly agree","2005","Bavaria","direct migration background","74","0.246710046915506","0.200751716158965","0.292668377672047"
"7 Strongly agree","2005","Bavaria","indirect migration background","","","",""
"7 Strongly agree","2005","Berlin","no migration background","170","0.240527662309078","0.208140453044909","0.272914871573247"
"7 Strongly agree","2005","Berlin","direct migration background","","","",""
"7 Strongly agree","2005","Berlin","indirect migration background","","","",""
"7 Strongly agree","2005","Brandenburg","no migration background","230","0.263506082054647","0.234216167346022","0.292795996763273"
"7 Strongly agree","2005","Brandenburg","direct migration background","","","",""
"7 Strongly agree","2005","Brandenburg","indirect migration background","","","",""
"7 Strongly agree","2005","Mecklenburg-Western Pomerania","no migration background","123","0.259972428142567","0.221016710787675","0.298928145497459"
"7 Strongly agree","2005","Mecklenburg-Western Pomerania","direct migration background","","","",""
"7 Strongly agree","2005","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"7 Strongly agree","2005","Saxony","no migration background","339","0.233881292037588","0.212380893108438","0.255381690966738"
"7 Strongly agree","2005","Saxony","direct migration background","","","",""
"7 Strongly agree","2005","Saxony","indirect migration background","","","",""
"7 Strongly agree","2005","Saxony-Anhalt","no migration background","217","0.247299645352468","0.21858117200688","0.276018118698057"
"7 Strongly agree","2005","Saxony-Anhalt","direct migration background","","","",""
"7 Strongly agree","2005","Saxony-Anhalt","indirect migration background","","","",""
"7 Strongly agree","2005","Thuringia","no migration background","188","0.234626181576526","0.20640246629328","0.262849896859772"
"7 Strongly agree","2005","Thuringia","direct migration background","","","",""
"7 Strongly agree","2005","Thuringia","indirect migration background","","","",""
"1 Strongly disagree","2006","Schleswig-Holstein","no migration background","","","",""
"1 Strongly disagree","2006","Schleswig-Holstein","direct migration background","","","",""
"1 Strongly disagree","2006","Schleswig-Holstein","indirect migration background","","","",""
"1 Strongly disagree","2006","Hamburg","no migration background","","","",""
"1 Strongly disagree","2006","Hamburg","direct migration background","","","",""
"1 Strongly disagree","2006","Hamburg","indirect migration background","","","",""
"1 Strongly disagree","2006","Lower Saxony","no migration background","","","",""
"1 Strongly disagree","2006","Lower Saxony","direct migration background","","","",""
"1 Strongly disagree","2006","Lower Saxony","indirect migration background","","","",""
"1 Strongly disagree","2006","Bremen","no migration background","","","",""
"1 Strongly disagree","2006","Bremen","direct migration background","","","",""
"1 Strongly disagree","2006","Bremen","indirect migration background","","","",""
"1 Strongly disagree","2006","North Rhine-Westphalia","no migration background","","","",""
"1 Strongly disagree","2006","North Rhine-Westphalia","direct migration background","","","",""
"1 Strongly disagree","2006","North Rhine-Westphalia","indirect migration background","","","",""
"1 Strongly disagree","2006","Hesse","no migration background","","","",""
"1 Strongly disagree","2006","Hesse","direct migration background","","","",""
"1 Strongly disagree","2006","Hesse","indirect migration background","","","",""
"1 Strongly disagree","2006","Rhineland-Palatinate,Saarland","no migration background","","","",""
"1 Strongly disagree","2006","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"1 Strongly disagree","2006","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"1 Strongly disagree","2006","Baden-Württemberg","no migration background","","","",""
"1 Strongly disagree","2006","Baden-Württemberg","direct migration background","","","",""
