"plh0217","year","e11102","n","percent","lower_confidence","upper_confidence","value"
"2 on scale 1-7 ","2014","Employed","","","","","2"
"3 on scale 1-7 ","2014","Employed","","","","","3"
"3 on scale 1-7 ","2014","Not Employed","","","","","3"
"4 on scale 1-7","2014","Employed","","","","","4"
"4 on scale 1-7","2014","Not Employed","","","","","4"
"5 on scale 1-7","2014","Employed","","","","","5"
"5 on scale 1-7","2014","Not Employed","","","","","5"
"6 on scale 1-7","2014","Not Employed","","","","","6"
"6 on scale 1-7","2014","Employed","","","","","6"
"7 Strongly agree","2014","Not Employed","","","","","7"
"7 Strongly agree","2014","Employed","","","","","7"
"1 Strongly disagree","2015","Not Employed","","","","","1"
"1 Strongly disagree","2015","Employed","","","","","1"
"2 on scale 1-7 ","2015","Employed","","","","","2"
"2 on scale 1-7 ","2015","Not Employed","","","","","2"
"3 on scale 1-7 ","2015","Employed","","","","","3"
"3 on scale 1-7 ","2015","Not Employed","","","","","3"
"4 on scale 1-7","2015","Employed","","","","","4"
"4 on scale 1-7","2015","Not Employed","","","","","4"
"5 on scale 1-7","2015","Not Employed","","","","","5"
"5 on scale 1-7","2015","Employed","","","","","5"
"6 on scale 1-7","2015","Employed","","","","","6"
"6 on scale 1-7","2015","Not Employed","","","","","6"
"7 Strongly agree","2015","Not Employed","","","","","7"
"7 Strongly agree","2015","Employed","","","","","7"
"1 Strongly disagree","2016","Not Employed","","","","","1"
"1 Strongly disagree","2016","Employed","","","","","1"
"2 on scale 1-7 ","2016","Employed","","","","","2"
"2 on scale 1-7 ","2016","Not Employed","","","","","2"
"3 on scale 1-7 ","2016","Employed","","","","","3"
"3 on scale 1-7 ","2016","Not Employed","","","","","3"
"4 on scale 1-7","2016","Not Employed","","","","","4"
"4 on scale 1-7","2016","Employed","","","","","4"
"5 on scale 1-7","2016","Employed","","","","","5"
"5 on scale 1-7","2016","Not Employed","","","","","5"
"6 on scale 1-7","2016","Not Employed","","","","","6"
"6 on scale 1-7","2016","Employed","","","","","6"
"7 Strongly agree","2016","Not Employed","","","","","7"
"7 Strongly agree","2016","Employed","","","","","7"
"1 Strongly disagree","2017","Not Employed","128","0.0110560941023092","0.00910034185579507","0.0130118463488233","1"
"1 Strongly disagree","2017","Employed","168","0.0100501863281789","0.00860506494782281","0.011495307708535","1"
"2 on scale 1-7 ","2017","Employed","482","0.0278701947749807","0.0254854450258244","0.030254944524137","2"
"2 on scale 1-7 ","2017","Not Employed","280","0.0296701823039057","0.0264966206403483","0.0328437439674632","2"
"3 on scale 1-7 ","2017","Employed","1029","0.0583521187613232","0.0549559969250192","0.0617482405976272","3"
"3 on scale 1-7 ","2017","Not Employed","482","0.0546148822719962","0.0503649008968052","0.0588648636471872","3"
"4 on scale 1-7","2017","Employed","2243","0.122448689669587","0.117699450827494","0.12719792851168","4"
"4 on scale 1-7","2017","Not Employed","1094","0.121153296363386","0.115050184547244","0.127256408179527","4"
"5 on scale 1-7","2017","Not Employed","1897","0.201023567941004","0.193527774365389","0.208519361516619","5"
"5 on scale 1-7","2017","Employed","3803","0.202883908695244","0.197057576131536","0.208710241258952","5"
"6 on scale 1-7","2017","Employed","6297","0.354333586895464","0.347403783100282","0.361263390690645","6"
"6 on scale 1-7","2017","Not Employed","3165","0.326104682739313","0.317336655666318","0.334872709812307","6"
"7 Strongly agree","2017","Not Employed","3935","0.256377294278086","0.248210657387752","0.26454393116842","7"
"7 Strongly agree","2017","Employed","4279","0.224061314875223","0.218020328963463","0.230102300786982","7"
"1 Strongly disagree","2018","Employed","","","","","1"
"1 Strongly disagree","2018","Not Employed","","","","","1"
"2 on scale 1-7 ","2018","Employed","","","","","2"
"2 on scale 1-7 ","2018","Not Employed","","","","","2"
"3 on scale 1-7 ","2018","Employed","","","","","3"
"3 on scale 1-7 ","2018","Not Employed","","","","","3"
"4 on scale 1-7","2018","Not Employed","","","","","4"
"4 on scale 1-7","2018","Employed","","","","","4"
"5 on scale 1-7","2018","Employed","","","","","5"
"5 on scale 1-7","2018","Not Employed","","","","","5"
"6 on scale 1-7","2018","Not Employed","","","","","6"
"6 on scale 1-7","2018","Employed","","","","","6"
"7 Strongly agree","2018","Not Employed","","","","","7"
"7 Strongly agree","2018","Employed","","","","","7"
"1 Strongly disagree","2019","Employed","174","0.011514461835704","0.00994267742189592","0.0130862462495121","1"
"1 Strongly disagree","2019","Not Employed","119","0.0163022427907806","0.0135355647302579","0.0190689208513032","1"
"2 on scale 1-7 ","2019","Employed","547","0.0318768097024997","0.0292886639379595","0.0344649554670399","2"
"2 on scale 1-7 ","2019","Not Employed","238","0.0321921766970364","0.028335849788708","0.0360485036053647","2"
"3 on scale 1-7 ","2019","Not Employed","467","0.0583549200602505","0.0532335463568862","0.0634762937636148","3"
"3 on scale 1-7 ","2019","Employed","1100","0.059088431115371","0.0556145765757526","0.0625622856549893","3"
"4 on scale 1-7","2019","Employed","2261","0.136073617347967","0.13102222235922","0.141125012336715","4"
"4 on scale 1-7","2019","Not Employed","1031","0.131456122953432","0.124073844908102","0.138838400998763","4"
"5 on scale 1-7","2019","Not Employed","1616","0.201944687455031","0.193173935680299","0.210715439229762","5"
"5 on scale 1-7","2019","Employed","3944","0.226176333659745","0.22001278854067","0.232339878778821","5"
"6 on scale 1-7","2019","Employed","5967","0.332015446330082","0.32507722179993","0.338953670860234","6"
"6 on scale 1-7","2019","Not Employed","2552","0.313757958800072","0.303620242278467","0.323895675321678","6"
"7 Strongly agree","2019","Not Employed","2025","0.245991891243397","0.236582695334112","0.255401087152682","7"
"7 Strongly agree","2019","Employed","3705","0.20325490000863","0.197326108088854","0.209183691928407","7"
