"plh0217","year","regtyp","sex","n","percent","lower_confidence","upper_confidence","value"
"5 on scale 1-7","2005","Rural Area","Female","689","0.18866877642897","0.175809506098204","0.201528046759736","5"
"6 on scale 1-7","2005","Rural Area","Male","1098","0.321637301309924","0.305656704770867","0.33761789784898","6"
"6 on scale 1-7","2005","Rural Area","Female","1188","0.308916347609151","0.293730012797156","0.324102682421147","6"
"6 on scale 1-7","2005","Urban Area","Female","2394","0.321182405700825","0.31043134423852","0.331933467163129","6"
"6 on scale 1-7","2005","Urban Area","Male","2159","0.312831732575397","0.301644339862749","0.324019125288045","6"
"7 Strongly agree","2005","Rural Area","Female","971","0.304440795674266","0.289316133254806","0.319565458093725","7"
"7 Strongly agree","2005","Urban Area","Female","2043","0.302914822320069","0.292334421688452","0.313495222951685","7"
"7 Strongly agree","2005","Rural Area","Male","683","0.211906614464771","0.197925560873875","0.225887668055667","7"
"7 Strongly agree","2005","Urban Area","Male","1496","0.239591633914893","0.22929248818754","0.249890779642246","7"
"1 Strongly disagree","2006","Urban Area","Male","","","","","1"
"1 Strongly disagree","2006","Urban Area","Female","","","","","1"
"1 Strongly disagree","2006","Rural Area","Male","","","","","1"
"1 Strongly disagree","2006","Rural Area","Female","","","","","1"
"2 on scale 1-7 ","2006","Rural Area","Male","","","","","2"
"2 on scale 1-7 ","2006","Urban Area","Female","","","","","2"
"2 on scale 1-7 ","2006","Rural Area","Female","","","","","2"
"2 on scale 1-7 ","2006","Urban Area","Male","","","","","2"
"3 on scale 1-7 ","2006","Urban Area","Female","","","","","3"
"3 on scale 1-7 ","2006","Rural Area","Female","","","","","3"
"3 on scale 1-7 ","2006","Urban Area","Male","","","","","3"
"3 on scale 1-7 ","2006","Rural Area","Male","","","","","3"
"4 on scale 1-7","2006","Urban Area","Female","","","","","4"
"4 on scale 1-7","2006","Rural Area","Male","","","","","4"
"4 on scale 1-7","2006","Rural Area","Female","","","","","4"
"4 on scale 1-7","2006","Urban Area","Male","","","","","4"
"5 on scale 1-7","2006","Rural Area","Male","","","","","5"
"5 on scale 1-7","2006","Urban Area","Female","","","","","5"
"5 on scale 1-7","2006","Rural Area","Female","","","","","5"
"5 on scale 1-7","2006","Urban Area","Male","","","","","5"
"6 on scale 1-7","2006","Rural Area","Male","","","","","6"
"6 on scale 1-7","2006","Urban Area","Female","","","","","6"
"6 on scale 1-7","2006","Rural Area","Female","","","","","6"
"6 on scale 1-7","2006","Urban Area","Male","","","","","6"
"7 Strongly agree","2006","Urban Area","Female","","","","","7"
"7 Strongly agree","2006","Rural Area","Male","","","","","7"
"7 Strongly agree","2006","Rural Area","Female","","","","","7"
"7 Strongly agree","2006","Urban Area","Male","","","","","7"
"1 Strongly disagree","2007","Urban Area","Male","","","","","1"
"1 Strongly disagree","2007","Urban Area","Female","","","","","1"
"1 Strongly disagree","2007","Rural Area","Male","","","","","1"
"1 Strongly disagree","2007","Rural Area","Female","","","","","1"
"2 on scale 1-7 ","2007","Urban Area","Female","","","","","2"
"2 on scale 1-7 ","2007","Urban Area","Male","","","","","2"
"2 on scale 1-7 ","2007","Rural Area","Male","","","","","2"
"2 on scale 1-7 ","2007","Rural Area","Female","","","","","2"
"3 on scale 1-7 ","2007","Urban Area","Male","","","","","3"
"3 on scale 1-7 ","2007","Urban Area","Female","","","","","3"
"3 on scale 1-7 ","2007","Rural Area","Male","","","","","3"
"3 on scale 1-7 ","2007","Rural Area","Female","","","","","3"
"4 on scale 1-7","2007","Urban Area","Male","","","","","4"
"4 on scale 1-7","2007","Urban Area","Female","","","","","4"
"4 on scale 1-7","2007","Rural Area","Male","","","","","4"
"4 on scale 1-7","2007","Rural Area","Female","","","","","4"
"5 on scale 1-7","2007","Urban Area","Male","","","","","5"
"5 on scale 1-7","2007","Urban Area","Female","","","","","5"
"5 on scale 1-7","2007","Rural Area","Male","","","","","5"
"5 on scale 1-7","2007","Rural Area","Female","","","","","5"
"6 on scale 1-7","2007","Rural Area","Male","","","","","6"
"6 on scale 1-7","2007","Urban Area","Male","","","","","6"
"6 on scale 1-7","2007","Urban Area","Female","","","","","6"
"6 on scale 1-7","2007","Rural Area","Female","","","","","6"
"7 Strongly agree","2007","Urban Area","Male","","","","","7"
"7 Strongly agree","2007","Urban Area","Female","","","","","7"
"7 Strongly agree","2007","Rural Area","Male","","","","","7"
"7 Strongly agree","2007","Rural Area","Female","","","","","7"
"1 Strongly disagree","2008","Urban Area","Female","","","","","1"
"1 Strongly disagree","2008","Rural Area","Male","","","","","1"
"1 Strongly disagree","2008","Urban Area","Male","","","","","1"
"1 Strongly disagree","2008","Rural Area","Female","","","","","1"
"2 on scale 1-7 ","2008","Urban Area","Female","","","","","2"
"2 on scale 1-7 ","2008","Urban Area","Male","","","","","2"
"2 on scale 1-7 ","2008","Rural Area","Male","","","","","2"
"2 on scale 1-7 ","2008","Rural Area","Female","","","","","2"
"3 on scale 1-7 ","2008","Urban Area","Male","","","","","3"
"3 on scale 1-7 ","2008","Urban Area","Female","","","","","3"
"3 on scale 1-7 ","2008","Rural Area","Male","","","","","3"
"3 on scale 1-7 ","2008","Rural Area","Female","","","","","3"
"4 on scale 1-7","2008","Urban Area","Female","","","","","4"
"4 on scale 1-7","2008","Rural Area","Male","","","","","4"
"4 on scale 1-7","2008","Urban Area","Male","","","","","4"
"4 on scale 1-7","2008","Rural Area","Female","","","","","4"
"5 on scale 1-7","2008","Rural Area","Male","","","","","5"
"5 on scale 1-7","2008","Urban Area","Male","","","","","5"
"5 on scale 1-7","2008","Urban Area","Female","","","","","5"
"5 on scale 1-7","2008","Rural Area","Female","","","","","5"
"6 on scale 1-7","2008","Urban Area","Female","","","","","6"
"6 on scale 1-7","2008","Rural Area","Female","","","","","6"
"6 on scale 1-7","2008","Urban Area","Male","","","","","6"
"6 on scale 1-7","2008","Rural Area","Male","","","","","6"
"7 Strongly agree","2008","Urban Area","Male","","","","","7"
"7 Strongly agree","2008","Urban Area","Female","","","","","7"
"7 Strongly agree","2008","Rural Area","Male","","","","","7"
"7 Strongly agree","2008","Rural Area","Female","","","","","7"
"1 Strongly disagree","2009","Urban Area","Female","50","0.00878498771092819","0.00646109001614836","0.011108885405708","1"
"1 Strongly disagree","2009","Rural Area","Male","25","","","","1"
"1 Strongly disagree","2009","Rural Area","Female","33","0.0131030304009456","0.00917040930358529","0.0170356514983059","1"
"1 Strongly disagree","2009","Urban Area","Male","52","0.0125317543436346","0.00961430040425211","0.0154492082830171","1"
"2 on scale 1-7 ","2009","Urban Area","Female","153","0.0291700265849857","0.0249791729722592","0.0333608801977122","2"
"2 on scale 1-7 ","2009","Rural Area","Male","93","0.0350994786378863","0.0285207010199494","0.0416782562558232","2"
"2 on scale 1-7 ","2009","Rural Area","Female","89","0.0272299395040183","0.0216014901993733","0.0328583888086633","2"
"2 on scale 1-7 ","2009","Urban Area","Male","161","0.0350486070437613","0.0302255255276367","0.0398716885598859","2"
"3 on scale 1-7 ","2009","Urban Area","Male","369","0.0734774144242027","0.0666344947769021","0.0803203340715034","3"
"3 on scale 1-7 ","2009","Urban Area","Female","332","0.0557312154181899","0.0500182767152136","0.0614441541211662","3"
"3 on scale 1-7 ","2009","Rural Area","Male","212","0.0817441683658643","0.0719500840070554","0.0915382527246732","3"
"3 on scale 1-7 ","2009","Rural Area","Female","175","0.0618350179466291","0.05350555160651","0.0701644842867482","3"
"4 on scale 1-7","2009","Urban Area","Female","858","0.146489825174866","0.13768398959346","0.155295660756271","4"
"4 on scale 1-7","2009","Rural Area","Male","442","0.146224206249288","0.133593281204321","0.158855131294255","4"
"4 on scale 1-7","2009","Urban Area","Male","817","0.151737240239186","0.142328146541814","0.161146333936558","4"
"4 on scale 1-7","2009","Rural Area","Female","434","0.136345292299299","0.124478031991367","0.148212552607231","4"
"5 on scale 1-7","2009","Urban Area","Male","1294","0.227597209662071","0.216601028506887","0.238593390817255","5"
"5 on scale 1-7","2009","Rural Area","Male","744","0.238798386346286","0.223557186878314","0.254039585814259","5"
"5 on scale 1-7","2009","Urban Area","Female","1331","0.209842983930431","0.19970231936077","0.219983648500093","5"
"5 on scale 1-7","2009","Rural Area","Female","750","0.223795047459044","0.209381404393307","0.238208690524781","5"
"6 on scale 1-7","2009","Urban Area","Female","2028","0.309027580342126","0.297519802543591","0.320535358140661","6"
"6 on scale 1-7","2009","Urban Area","Male","1813","0.312076142344708","0.299924444212464","0.324227840476952","6"
"6 on scale 1-7","2009","Rural Area","Male","917","0.295689837102656","0.279376087974468","0.312003586230845","6"
"6 on scale 1-7","2009","Rural Area","Female","989","0.296595024618918","0.280799102951448","0.312390946286388","6"
"7 Strongly agree","2009","Urban Area","Male","1079","0.187531631942436","0.177294530672421","0.197768733212452","7"
"7 Strongly agree","2009","Urban Area","Female","1442","0.240953380838473","0.230303046836254","0.251603714840691","7"
"7 Strongly agree","2009","Rural Area","Male","573","0.194230708319155","0.180088477996654","0.208372938641655","7"
"7 Strongly agree","2009","Rural Area","Female","742","0.241096647771146","0.226303890051813","0.255889405490479","7"
"1 Strongly disagree","2010","Urban Area","Male","","","","","1"
"1 Strongly disagree","2010","Urban Area","Female","","","","","1"
"1 Strongly disagree","2010","Rural Area","Male","","","","","1"
"1 Strongly disagree","2010","Rural Area","Female","","","","","1"
"2 on scale 1-7 ","2010","Urban Area","Male","","","","","2"
"2 on scale 1-7 ","2010","Urban Area","Female","","","","","2"
"2 on scale 1-7 ","2010","Rural Area","Male","","","","","2"
"2 on scale 1-7 ","2010","Rural Area","Female","","","","","2"
"3 on scale 1-7 ","2010","Urban Area","Male","","","","","3"
"3 on scale 1-7 ","2010","Urban Area","Female","","","","","3"
"3 on scale 1-7 ","2010","Rural Area","Female","","","","","3"
"3 on scale 1-7 ","2010","Rural Area","Male","","","","","3"
"4 on scale 1-7","2010","Urban Area","Female","","","","","4"
"4 on scale 1-7","2010","Rural Area","Male","","","","","4"
"4 on scale 1-7","2010","Urban Area","Male","","","","","4"
"4 on scale 1-7","2010","Rural Area","Female","","","","","4"
"5 on scale 1-7","2010","Urban Area","Male","","","","","5"
"5 on scale 1-7","2010","Rural Area","Male","","","","","5"
"5 on scale 1-7","2010","Urban Area","Female","","","","","5"
"5 on scale 1-7","2010","Rural Area","Female","","","","","5"
"6 on scale 1-7","2010","Urban Area","Male","","","","","6"
"6 on scale 1-7","2010","Urban Area","Female","","","","","6"
"6 on scale 1-7","2010","Rural Area","Male","","","","","6"
"6 on scale 1-7","2010","Rural Area","Female","","","","","6"
"7 Strongly agree","2010","Urban Area","Male","","","","","7"
"7 Strongly agree","2010","Urban Area","Female","","","","","7"
"7 Strongly agree","2010","Rural Area","Male","","","","","7"
"7 Strongly agree","2010","Rural Area","Female","","","","","7"
"1 Strongly disagree","2011","Urban Area","Male","","","","","1"
"1 Strongly disagree","2011","Urban Area","Female","","","","","1"
"1 Strongly disagree","2011","Rural Area","Male","","","","","1"
"1 Strongly disagree","2011","Rural Area","Female","","","","","1"
"2 on scale 1-7 ","2011","Urban Area","Male","","","","","2"
"2 on scale 1-7 ","2011","Urban Area","Female","","","","","2"
"2 on scale 1-7 ","2011","Rural Area","Male","","","","","2"
"2 on scale 1-7 ","2011","Rural Area","Female","","","","","2"
"3 on scale 1-7 ","2011","Urban Area","Male","","","","","3"
"3 on scale 1-7 ","2011","Rural Area","Male","","","","","3"
"3 on scale 1-7 ","2011","Urban Area","Female","","","","","3"
"3 on scale 1-7 ","2011","Rural Area","Female","","","","","3"
"4 on scale 1-7","2011","Urban Area","Male","","","","","4"
"4 on scale 1-7","2011","Urban Area","Female","","","","","4"
"4 on scale 1-7","2011","Rural Area","Male","","","","","4"
"4 on scale 1-7","2011","Rural Area","Female","","","","","4"
"5 on scale 1-7","2011","Rural Area","Male","","","","","5"
"5 on scale 1-7","2011","Urban Area","Female","","","","","5"
"5 on scale 1-7","2011","Urban Area","Male","","","","","5"
"5 on scale 1-7","2011","Rural Area","Female","","","","","5"
"6 on scale 1-7","2011","Urban Area","Male","","","","","6"
"6 on scale 1-7","2011","Urban Area","Female","","","","","6"
"6 on scale 1-7","2011","Rural Area","Male","","","","","6"
"6 on scale 1-7","2011","Rural Area","Female","","","","","6"
"7 Strongly agree","2011","Urban Area","Male","","","","","7"
"7 Strongly agree","2011","Urban Area","Female","","","","","7"
"7 Strongly agree","2011","Rural Area","Male","","","","","7"
"7 Strongly agree","2011","Rural Area","Female","","","","","7"
"1 Strongly disagree","2012","Urban Area","Male","15","","","","1"
"1 Strongly disagree","2012","Urban Area","Female","26","","","","1"
"1 Strongly disagree","2012","Rural Area","Male","5","","","","1"
"1 Strongly disagree","2012","Rural Area","Female","11","","","","1"
"2 on scale 1-7 ","2012","Urban Area","Male","44","0.0266265566335048","0.0191329485932792","0.0341201646737303","2"
"2 on scale 1-7 ","2012","Urban Area","Female","66","0.0254293748916411","0.0194581014247758","0.0314006483585064","2"
"2 on scale 1-7 ","2012","Rural Area","Male","14","","","","2"
"2 on scale 1-7 ","2012","Rural Area","Female","30","0.0224827505137868","0.0151356386515894","0.0298298623759841","2"
"3 on scale 1-7 ","2012","Urban Area","Male","86","0.0470507324486778","0.0371944802444394","0.0569069846529162","3"
"3 on scale 1-7 ","2012","Urban Area","Female","134","0.0568726192031097","0.0480878723342976","0.0656573660719219","3"
"3 on scale 1-7 ","2012","Rural Area","Male","51","0.0428863219223121","0.0310156798615354","0.0547569639830888","3"
"3 on scale 1-7 ","2012","Rural Area","Female","71","0.0392369378525162","0.0296144932653059","0.0488593824397266","3"
"4 on scale 1-7","2012","Urban Area","Male","203","0.109656683895248","0.0951124775060369","0.124200890284458","4"
"4 on scale 1-7","2012","Urban Area","Female","287","0.105435522286692","0.0937864386982528","0.117084605875131","4"
"4 on scale 1-7","2012","Rural Area","Male","136","0.127592101467006","0.108043993122892","0.14714020981112","4"
"4 on scale 1-7","2012","Rural Area","Female","168","0.113559637929027","0.0978355132964165","0.129283762561637","4"
"5 on scale 1-7","2012","Urban Area","Male","385","0.212846011332378","0.193793320006928","0.231898702657828","5"
"5 on scale 1-7","2012","Urban Area","Female","533","0.202688345796939","0.187440064133907","0.217936627459972","5"
"5 on scale 1-7","2012","Rural Area","Male","278","0.251223077603076","0.225811066350506","0.276635088855646","5"
"5 on scale 1-7","2012","Rural Area","Female","325","0.208403397370381","0.188273846977775","0.228532947762987","5"
"6 on scale 1-7","2012","Urban Area","Male","627","0.358338026036339","0.336018070597902","0.380657981474775","6"
"6 on scale 1-7","2012","Urban Area","Female","895","0.333516613297532","0.315633387481187","0.351399839113876","6"
"6 on scale 1-7","2012","Rural Area","Male","422","0.352955947109228","0.324955805701174","0.380956088517281","6"
"6 on scale 1-7","2012","Rural Area","Female","556","0.339284789492617","0.315819870231312","0.362749708753923","6"
"7 Strongly agree","2012","Urban Area","Male","413","0.236129349781522","0.216360626573414","0.255898072989629","7"
"7 Strongly agree","2012","Urban Area","Female","729","0.266243867612779","0.249478690762302","0.283009044463256","7"
"7 Strongly agree","2012","Rural Area","Male","213","0.20668029101481","0.182955264749569","0.23040531728005","7"
"7 Strongly agree","2012","Rural Area","Female","403","0.270232989347452","0.248224460517025","0.292241518177879","7"
"1 Strongly disagree","2013","Urban Area","Male","54","0.0110803554075737","0.00835688597308038","0.0138038248420671","1"
"1 Strongly disagree","2013","Urban Area","Female","64","0.0119221243080205","0.00929126245821821","0.0145529861578229","1"
"1 Strongly disagree","2013","Rural Area","Male","18","","","","1"
"1 Strongly disagree","2013","Rural Area","Female","34","0.0117241795675851","0.00815501184883361","0.0152933472863365","1"
"2 on scale 1-7 ","2013","Urban Area","Male","142","0.0276915138082635","0.0234223723524918","0.0319606552640352","2"
"2 on scale 1-7 ","2013","Urban Area","Female","150","0.0218839154368907","0.0183375511305153","0.0254302797432662","2"
"2 on scale 1-7 ","2013","Rural Area","Male","86","0.0242259563143482","0.0188627328135062","0.0295891798151902","2"
"2 on scale 1-7 ","2013","Rural Area","Female","84","0.0286381026741608","0.0231077950011477","0.0341684103471738","2"
"3 on scale 1-7 ","2013","Urban Area","Male","328","0.0583551366970314","0.052256282172613","0.0644539912214499","3"
"3 on scale 1-7 ","2013","Rural Area","Female","183","0.0505928139469249","0.0433257778799907","0.057859850013859","3"
"3 on scale 1-7 ","2013","Rural Area","Male","203","0.0670001610388123","0.0582786947239523","0.0757216273536723","3"
"3 on scale 1-7 ","2013","Urban Area","Female","359","0.058282754335492","0.052603962771176","0.063961545899808","3"
"4 on scale 1-7","2013","Urban Area","Male","767","0.129931703720713","0.121183892613579","0.138679514827846","4"
"4 on scale 1-7","2013","Urban Area","Female","775","0.11727363378008","0.109474634623622","0.125072632936537","4"
"4 on scale 1-7","2013","Rural Area","Male","455","0.155346281364104","0.142710544300227","0.167982018427981","4"
"4 on scale 1-7","2013","Rural Area","Female","424","0.126617207508635","0.115590767427279","0.137643647589992","4"
"5 on scale 1-7","2013","Urban Area","Male","1328","0.238339815256456","0.22725460119102","0.249425029321892","5"
"5 on scale 1-7","2013","Rural Area","Male","746","0.221843519283219","0.207350207246569","0.23633683131987","5"
"5 on scale 1-7","2013","Urban Area","Female","1381","0.217179459654371","0.207184843644764","0.227174075663978","5"
"5 on scale 1-7","2013","Rural Area","Female","696","0.193919325406594","0.180809815949804","0.207028834863385","5"
"6 on scale 1-7","2013","Urban Area","Male","1946","0.329312207762595","0.3170849441886","0.34153947133659","6"
"6 on scale 1-7","2013","Urban Area","Female","2195","0.32677877254987","0.315409532084577","0.338148013015163","6"
"6 on scale 1-7","2013","Rural Area","Male","1092","0.340011535820558","0.323487132049031","0.356535939592085","6"
"6 on scale 1-7","2013","Rural Area","Female","1218","0.328343278333514","0.312771995672124","0.343914560994904","6"
"7 Strongly agree","2013","Urban Area","Male","1110","0.205289267347368","0.194780474780033","0.215798059914703","7"
"7 Strongly agree","2013","Urban Area","Female","1614","0.246679339935276","0.236230165941521","0.257128513929031","7"
"7 Strongly agree","2013","Rural Area","Male","557","0.187232166147464","0.173624479975113","0.200839852319815","7"
"7 Strongly agree","2013","Rural Area","Female","855","0.260165092562585","0.245617920939319","0.274712264185851","7"
"1 Strongly disagree","2014","Urban Area","Male","","","","","1"
"1 Strongly disagree","2014","Urban Area","Female","","","","","1"
"1 Strongly disagree","2014","Rural Area","Male","","","","","1"
"1 Strongly disagree","2014","Rural Area","Female","","","","","1"
"2 on scale 1-7 ","2014","Urban Area","Male","","","","","2"
"2 on scale 1-7 ","2014","Urban Area","Female","","","","","2"
"2 on scale 1-7 ","2014","Rural Area","Male","","","","","2"
"2 on scale 1-7 ","2014","Rural Area","Female","","","","","2"
"3 on scale 1-7 ","2014","Urban Area","Male","","","","","3"
"3 on scale 1-7 ","2014","Rural Area","Male","","","","","3"
"3 on scale 1-7 ","2014","Urban Area","Female","","","","","3"
"3 on scale 1-7 ","2014","Rural Area","Female","","","","","3"
"4 on scale 1-7","2014","Urban Area","Male","","","","","4"
"4 on scale 1-7","2014","Rural Area","Female","","","","","4"
"4 on scale 1-7","2014","Urban Area","Female","","","","","4"
"4 on scale 1-7","2014","Rural Area","Male","","","","","4"
"5 on scale 1-7","2014","Urban Area","Female","","","","","5"
"5 on scale 1-7","2014","Urban Area","Male","","","","","5"
"5 on scale 1-7","2014","Rural Area","Male","","","","","5"
"5 on scale 1-7","2014","Rural Area","Female","","","","","5"
"6 on scale 1-7","2014","Urban Area","Male","","","","","6"
"6 on scale 1-7","2014","Urban Area","Female","","","","","6"
"6 on scale 1-7","2014","Rural Area","Male","","","","","6"
"6 on scale 1-7","2014","Rural Area","Female","","","","","6"
"7 Strongly agree","2014","Urban Area","Male","","","","","7"
"7 Strongly agree","2014","Urban Area","Female","","","","","7"
"7 Strongly agree","2014","Rural Area","Male","","","","","7"
"7 Strongly agree","2014","Rural Area","Female","","","","","7"
"1 Strongly disagree","2015","Urban Area","Male","","","","","1"
"1 Strongly disagree","2015","Urban Area","Female","","","","","1"
"1 Strongly disagree","2015","Rural Area","Male","","","","","1"
"1 Strongly disagree","2015","Rural Area","Female","","","","","1"
"2 on scale 1-7 ","2015","Urban Area","Male","","","","","2"
"2 on scale 1-7 ","2015","Urban Area","Female","","","","","2"
"2 on scale 1-7 ","2015","Rural Area","Female","","","","","2"
"2 on scale 1-7 ","2015","Rural Area","Male","","","","","2"
"3 on scale 1-7 ","2015","Urban Area","Male","","","","","3"
"3 on scale 1-7 ","2015","Rural Area","Male","","","","","3"
"3 on scale 1-7 ","2015","Urban Area","Female","","","","","3"
"3 on scale 1-7 ","2015","Rural Area","Female","","","","","3"
"4 on scale 1-7","2015","Urban Area","Male","","","","","4"
"4 on scale 1-7","2015","Rural Area","Female","","","","","4"
"4 on scale 1-7","2015","Urban Area","Female","","","","","4"
"4 on scale 1-7","2015","Rural Area","Male","","","","","4"
"5 on scale 1-7","2015","Urban Area","Male","","","","","5"
"5 on scale 1-7","2015","Urban Area","Female","","","","","5"
"5 on scale 1-7","2015","Rural Area","Male","","","","","5"
"5 on scale 1-7","2015","Rural Area","Female","","","","","5"
"6 on scale 1-7","2015","Rural Area","Female","","","","","6"
"6 on scale 1-7","2015","Urban Area","Male","","","","","6"
"6 on scale 1-7","2015","Urban Area","Female","","","","","6"
"6 on scale 1-7","2015","Rural Area","Male","","","","","6"
"7 Strongly agree","2015","Rural Area","Female","","","","","7"
"7 Strongly agree","2015","Urban Area","Male","","","","","7"
"7 Strongly agree","2015","Urban Area","Female","","","","","7"
"7 Strongly agree","2015","Rural Area","Male","","","","","7"
"1 Strongly disagree","2016","Urban Area","Male","","","","","1"
"1 Strongly disagree","2016","Urban Area","Female","","","","","1"
"1 Strongly disagree","2016","Rural Area","Male","","","","","1"
"1 Strongly disagree","2016","Rural Area","Female","","","","","1"
"2 on scale 1-7 ","2016","Urban Area","Female","","","","","2"
"2 on scale 1-7 ","2016","Rural Area","Female","","","","","2"
"2 on scale 1-7 ","2016","Urban Area","Male","","","","","2"
"2 on scale 1-7 ","2016","Rural Area","Male","","","","","2"
"3 on scale 1-7 ","2016","Urban Area","Male","","","","","3"
"3 on scale 1-7 ","2016","Rural Area","Male","","","","","3"
"3 on scale 1-7 ","2016","Rural Area","Female","","","","","3"
"3 on scale 1-7 ","2016","Urban Area","Female","","","","","3"
"4 on scale 1-7","2016","Urban Area","Male","","","","","4"
"4 on scale 1-7","2016","Rural Area","Female","","","","","4"
"4 on scale 1-7","2016","Urban Area","Female","","","","","4"
"4 on scale 1-7","2016","Rural Area","Male","","","","","4"
"5 on scale 1-7","2016","Urban Area","Male","","","","","5"
"5 on scale 1-7","2016","Urban Area","Female","","","","","5"
"5 on scale 1-7","2016","Rural Area","Male","","","","","5"
"5 on scale 1-7","2016","Rural Area","Female","","","","","5"
"6 on scale 1-7","2016","Urban Area","Male","","","","","6"
"6 on scale 1-7","2016","Urban Area","Female","","","","","6"
"6 on scale 1-7","2016","Rural Area","Female","","","","","6"
"6 on scale 1-7","2016","Rural Area","Male","","","","","6"
"7 Strongly agree","2016","Urban Area","Male","","","","","7"
"7 Strongly agree","2016","Rural Area","Female","","","","","7"
"7 Strongly agree","2016","Urban Area","Female","","","","","7"
"7 Strongly agree","2016","Rural Area","Male","","","","","7"
"1 Strongly disagree","2017","Urban Area","Male","94","0.00857343746181369","0.00667397126679166","0.0104729036568357","1"
"1 Strongly disagree","2017","Urban Area","Female","106","0.0124266789376858","0.0102574863278463","0.0145958715475252","1"
"1 Strongly disagree","2017","Rural Area","Male","44","0.00886868147489719","0.00625025669731221","0.0114871062524822","1"
"1 Strongly disagree","2017","Rural Area","Female","52","0.0113654075292099","0.00850839085255043","0.0142224242058694","1"
"2 on scale 1-7 ","2017","Urban Area","Male","223","0.0281396917416641","0.0247325877292262","0.031546795754102","2"
"2 on scale 1-7 ","2017","Rural Area","Male","111","0.0238897620467643","0.0196249458432772","0.0281545782502513","2"
"2 on scale 1-7 ","2017","Rural Area","Female","140","0.0332035130584699","0.0283744606615373","0.0380325654554025","2"
"2 on scale 1-7 ","2017","Urban Area","Female","288","0.0288206987820051","0.0255447442548065","0.0320966533092038","2"
"3 on scale 1-7 ","2017","Urban Area","Male","471","0.0570774268156444","0.0522977997615313","0.0618570538697576","3"
"3 on scale 1-7 ","2017","Urban Area","Female","514","0.0565922103680019","0.0520677794649048","0.0611166412710991","3"
"3 on scale 1-7 ","2017","Rural Area","Male","247","0.0548502286943741","0.04849129184925","0.0612091655394982","3"
"3 on scale 1-7 ","2017","Rural Area","Female","279","0.059891610448953","0.0534961130368577","0.0662871078610484","3"
"4 on scale 1-7","2017","Urban Area","Male","965","0.117027489641394","0.110404694257801","0.123650285024987","4"
"4 on scale 1-7","2017","Urban Area","Female","1150","0.122160128093833","0.115747909873181","0.128572346314486","4"
"4 on scale 1-7","2017","Rural Area","Male","613","0.135099703439024","0.125552961251902","0.144646445626146","4"
"4 on scale 1-7","2017","Rural Area","Female","609","0.119200141171186","0.110466821225897","0.127933461116476","4"
"5 on scale 1-7","2017","Urban Area","Male","1772","0.203035507792997","0.194747898177946","0.211323117408049","5"
"5 on scale 1-7","2017","Urban Area","Female","1863","0.194906066986832","0.187149458721998","0.202662675251665","5"
"5 on scale 1-7","2017","Rural Area","Male","1026","0.225728517303003","0.214052766423351","0.237404268182656","5"
"5 on scale 1-7","2017","Rural Area","Female","1039","0.193555102463607","0.182906514340109","0.204203690587104","5"
"6 on scale 1-7","2017","Urban Area","Male","2995","0.366072641821187","0.356147717919174","0.375997565723199","6"
"6 on scale 1-7","2017","Urban Area","Female","3170","0.331463117591976","0.322245552906272","0.34068068227768","6"
