"plh0217","year","sex","n","percent","lower_confidence","upper_confidence","value"
"3 on scale 1-7 ","2009","Male","581","0.0761004470541109","0.0704934256494379","0.081707468458784","3"
"3 on scale 1-7 ","2009","Female","507","0.0576902925028375","0.0529784170015161","0.0624021680041589","3"
"4 on scale 1-7","2009","Female","1292","0.143233834864174","0.136154384074178","0.150313285654169","4"
"4 on scale 1-7","2009","Male","1259","0.149987960153273","0.142437612144395","0.15753830816215","4"
"5 on scale 1-7","2009","Female","2081","0.214321039669473","0.206028251552712","0.222613827786234","5"
"5 on scale 1-7","2009","Male","2038","0.231151331647968","0.222236875260263","0.240065788035673","5"
"6 on scale 1-7","2009","Female","3017","0.305037225983927","0.295732516964808","0.314341935003047","6"
"6 on scale 1-7","2009","Male","2730","0.306876784333467","0.297124340190396","0.316629228476538","6"
"7 Strongly agree","2009","Male","1652","0.189657242073134","0.181367417799525","0.197947066346743","7"
"7 Strongly agree","2009","Female","2184","0.240999363807856","0.232356162627111","0.249642564988601","7"
"1 Strongly disagree","2010","Male","","","","","1"
"1 Strongly disagree","2010","Female","","","","","1"
"2 on scale 1-7 ","2010","Male","","","","","2"
"2 on scale 1-7 ","2010","Female","","","","","2"
"3 on scale 1-7 ","2010","Female","","","","","3"
"3 on scale 1-7 ","2010","Male","","","","","3"
"4 on scale 1-7","2010","Female","","","","","4"
"4 on scale 1-7","2010","Male","","","","","4"
"5 on scale 1-7","2010","Female","","","","","5"
"5 on scale 1-7","2010","Male","","","","","5"
"6 on scale 1-7","2010","Male","","","","","6"
"6 on scale 1-7","2010","Female","","","","","6"
"7 Strongly agree","2010","Male","","","","","7"
"7 Strongly agree","2010","Female","","","","","7"
"1 Strongly disagree","2011","Male","","","","","1"
"1 Strongly disagree","2011","Female","","","","","1"
"2 on scale 1-7 ","2011","Female","","","","","2"
"2 on scale 1-7 ","2011","Male","","","","","2"
"3 on scale 1-7 ","2011","Male","","","","","3"
"3 on scale 1-7 ","2011","Female","","","","","3"
"4 on scale 1-7","2011","Female","","","","","4"
"4 on scale 1-7","2011","Male","","","","","4"
"5 on scale 1-7","2011","Female","","","","","5"
"5 on scale 1-7","2011","Male","","","","","5"
"6 on scale 1-7","2011","Female","","","","","6"
"6 on scale 1-7","2011","Male","","","","","6"
"7 Strongly agree","2011","Male","","","","","7"
"7 Strongly agree","2011","Female","","","","","7"
"1 Strongly disagree","2012","Male","20","","","","1"
"1 Strongly disagree","2012","Female","37","0.0088302418894293","0.00601229381794766","0.0116481899609109","1"
"2 on scale 1-7 ","2012","Male","58","0.0225370587303908","0.0171276759354273","0.0279464415253543","2"
"2 on scale 1-7 ","2012","Female","96","0.0244679941960528","0.0198143560594259","0.0291216323326797","2"
"3 on scale 1-7 ","2012","Female","205","0.0511187118739532","0.0444848174404728","0.0577526063074336","3"
"3 on scale 1-7 ","2012","Male","137","0.0456040868795563","0.0380005594959291","0.0532076142631835","3"
"4 on scale 1-7","2012","Female","455","0.108086137684422","0.0987338228111444","0.1174384525577","4"
"4 on scale 1-7","2012","Male","339","0.11588714369172","0.104221185140618","0.127553102242822","4"
"5 on scale 1-7","2012","Female","858","0.204552967666728","0.192402830259216","0.216703105074239","5"
"5 on scale 1-7","2012","Male","663","0.226177553101589","0.210930203467565","0.241424902735613","5"
"6 on scale 1-7","2012","Male","1049","0.356468383122108","0.339012396547937","0.373924369696278","6"
"6 on scale 1-7","2012","Female","1451","0.335398567877282","0.321177444556008","0.349619691198556","6"
"7 Strongly agree","2012","Male","626","0.225899246358735","0.210658540448754","0.241139952268716","7"
"7 Strongly agree","2012","Female","1132","0.267545378812133","0.25421133883451","0.280879418789756","7"
"1 Strongly disagree","2013","Male","72","0.00881591085746789","0.00686638357669468","0.0107654381382411","1"
"1 Strongly disagree","2013","Female","98","0.0118583223055477","0.00974008036345883","0.0139765642476365","1"
"2 on scale 1-7 ","2013","Female","234","0.0240609405493874","0.0210623167799386","0.0270595643188362","2"
"2 on scale 1-7 ","2013","Male","228","0.0265271827325111","0.0231757844724267","0.0298785809925955","2"
"3 on scale 1-7 ","2013","Female","542","0.0558041151223038","0.0513123349481756","0.0602958952964319","3"
"3 on scale 1-7 ","2013","Male","531","0.0612596247943851","0.0562583758156125","0.0662608737731576","3"
"4 on scale 1-7","2013","Female","1199","0.120285275881928","0.113919790955299","0.126650760808557","4"
"4 on scale 1-7","2013","Male","1222","0.138470296019146","0.131266987783417","0.145673604254875","4"
"5 on scale 1-7","2013","Male","2074","0.232797517929064","0.223983727227779","0.241611308630349","5"
"5 on scale 1-7","2013","Female","2077","0.20968219986595","0.201716278900207","0.217648120831693","5"
"6 on scale 1-7","2013","Female","3413","0.327283047640268","0.318101153728734","0.336464941551803","6"
"6 on scale 1-7","2013","Male","3038","0.332906884858395","0.32307870312346","0.34273506659333","6"
"7 Strongly agree","2013","Male","1667","0.199222582809031","0.190892606764677","0.207552558853384","7"
"7 Strongly agree","2013","Female","2469","0.251026098634615","0.242541191179775","0.259511006089455","7"
"1 Strongly disagree","2014","Male","","","","","1"
"1 Strongly disagree","2014","Female","","","","","1"
"2 on scale 1-7 ","2014","Male","","","","","2"
"2 on scale 1-7 ","2014","Female","","","","","2"
"3 on scale 1-7 ","2014","Female","","","","","3"
"3 on scale 1-7 ","2014","Male","","","","","3"
"4 on scale 1-7","2014","Female","","","","","4"
"4 on scale 1-7","2014","Male","","","","","4"
"5 on scale 1-7","2014","Female","","","","","5"
"5 on scale 1-7","2014","Male","","","","","5"
"6 on scale 1-7","2014","Male","","","","","6"
"6 on scale 1-7","2014","Female","","","","","6"
"7 Strongly agree","2014","Male","","","","","7"
"7 Strongly agree","2014","Female","","","","","7"
"1 Strongly disagree","2015","Male","","","","","1"
"1 Strongly disagree","2015","Female","","","","","1"
"2 on scale 1-7 ","2015","Female","","","","","2"
"2 on scale 1-7 ","2015","Male","","","","","2"
"3 on scale 1-7 ","2015","Female","","","","","3"
"3 on scale 1-7 ","2015","Male","","","","","3"
"4 on scale 1-7","2015","Female","","","","","4"
"4 on scale 1-7","2015","Male","","","","","4"
"5 on scale 1-7","2015","Male","","","","","5"
"5 on scale 1-7","2015","Female","","","","","5"
"6 on scale 1-7","2015","Female","","","","","6"
"6 on scale 1-7","2015","Male","","","","","6"
"7 Strongly agree","2015","Male","","","","","7"
"7 Strongly agree","2015","Female","","","","","7"
"1 Strongly disagree","2016","Male","","","","","1"
"1 Strongly disagree","2016","Female","","","","","1"
"2 on scale 1-7 ","2016","Female","","","","","2"
"2 on scale 1-7 ","2016","Male","","","","","2"
"3 on scale 1-7 ","2016","Female","","","","","3"
"3 on scale 1-7 ","2016","Male","","","","","3"
"4 on scale 1-7","2016","Male","","","","","4"
"4 on scale 1-7","2016","Female","","","","","4"
"5 on scale 1-7","2016","Female","","","","","5"
"5 on scale 1-7","2016","Male","","","","","5"
"6 on scale 1-7","2016","Male","","","","","6"
"6 on scale 1-7","2016","Female","","","","","6"
"7 Strongly agree","2016","Male","","","","","7"
"7 Strongly agree","2016","Female","","","","","7"
"1 Strongly disagree","2017","Male","138","0.00866694145116008","0.00713015009668911","0.010203732805631","1"
"1 Strongly disagree","2017","Female","158","0.0120968435298574","0.0103650493807598","0.013828637678955","1"
"2 on scale 1-7 ","2017","Female","428","0.0301828454701834","0.0274724786573635","0.0328932122830033","2"
"2 on scale 1-7 ","2017","Male","334","0.0267937359786173","0.0241164715528571","0.0294710004043775","2"
"3 on scale 1-7 ","2017","Female","793","0.0576176398317546","0.0539262122210218","0.0613090674424874","3"
"3 on scale 1-7 ","2017","Male","718","0.0563720715834465","0.052548188781","0.0601959543858931","3"
"4 on scale 1-7","2017","Female","1759","0.121240185762399","0.11606934170292","0.126411029821878","4"
"4 on scale 1-7","2017","Male","1578","0.122750972630095","0.117310381346218","0.128191563913972","4"
"5 on scale 1-7","2017","Male","2798","0.210222400076774","0.20346679763942","0.216978002514129","5"
"5 on scale 1-7","2017","Female","2902","0.194486197073329","0.188215960376511","0.200756433770147","5"
"6 on scale 1-7","2017","Female","4894","0.329200685901622","0.321756285556991","0.336645086246253","6"
"6 on scale 1-7","2017","Male","4568","0.359674614128527","0.351718015769723","0.367631212487331","6"
"7 Strongly agree","2017","Male","3841","0.21551926415138","0.208702058863993","0.222336469438767","7"
"7 Strongly agree","2017","Female","4373","0.255175602430854","0.248269236726282","0.262081968135427","7"
"1 Strongly disagree","2018","Female","","","","","1"
"1 Strongly disagree","2018","Male","","","","","1"
"2 on scale 1-7 ","2018","Female","","","","","2"
"2 on scale 1-7 ","2018","Male","","","","","2"
"3 on scale 1-7 ","2018","Female","","","","","3"
"3 on scale 1-7 ","2018","Male","","","","","3"
"4 on scale 1-7","2018","Male","","","","","4"
"4 on scale 1-7","2018","Female","","","","","4"
"5 on scale 1-7","2018","Female","","","","","5"
"5 on scale 1-7","2018","Male","","","","","5"
"6 on scale 1-7","2018","Male","","","","","6"
"6 on scale 1-7","2018","Female","","","","","6"
"7 Strongly agree","2018","Male","","","","","7"
"7 Strongly agree","2018","Female","","","","","7"
"1 Strongly disagree","2019","Female","150","0.0118789922327156","0.0100480197630137","0.0137099647024174","1"
"1 Strongly disagree","2019","Male","143","0.0145608237676919","0.0124427891867487","0.0166788583486351","1"
"2 on scale 1-7 ","2019","Female","407","0.0338225382653669","0.0307674870274029","0.0368775895033308","2"
"2 on scale 1-7 ","2019","Male","378","0.0300856358592044","0.0270651872228258","0.0331060844955829","2"
"3 on scale 1-7 ","2019","Male","759","0.0568568110509328","0.0527622700239491","0.0609513520779166","3"
"3 on scale 1-7 ","2019","Female","808","0.0607500945296896","0.0567131664906315","0.0647870225687476","3"
"4 on scale 1-7","2019","Female","1736","0.135022173007426","0.129246641162171","0.140797704852681","4"
"4 on scale 1-7","2019","Male","1554","0.133859631999206","0.127838971819203","0.139880292179208","4"
"5 on scale 1-7","2019","Male","2767","0.221176461241197","0.21383784548581","0.228515076996583","5"
"5 on scale 1-7","2019","Female","2790","0.214252714277496","0.207318590977561","0.221186837577432","5"
"6 on scale 1-7","2019","Female","4385","0.312962775808967","0.305126252576835","0.320799299041099","6"
"6 on scale 1-7","2019","Male","4132","0.338926662280385","0.330557097983302","0.347296226577468","6"
"7 Strongly agree","2019","Male","2554","0.204533973801383","0.197401852713489","0.211666094889278","7"
"7 Strongly agree","2019","Female","3174","0.231310711878339","0.224184475300941","0.238436948455736","7"
