"plh0217","year","pgisced97","regtyp","n","percent","lower_confidence","upper_confidence","value"
"6 on scale 1-7","2005","middle vocational","Urban Area","2046","0.305565908949715","0.294397449764824","0.316734368134606","6"
"6 on scale 1-7","2005","middle vocational","Rural Area","1196","0.307258703429399","0.292399043487944","0.322118363370854","6"
"6 on scale 1-7","2005","vocational + Abi","Urban Area","309","0.333491061161992","0.302180986625764","0.36480113569822","6"
"6 on scale 1-7","2005","vocational + Abi","Rural Area","93","0.3373424779667","0.280309478956513","0.394375476976887","6"
"6 on scale 1-7","2005","higher vocational","Urban Area","349","0.348766312630425","0.319213348904875","0.378319276355974","6"
"6 on scale 1-7","2005","higher vocational","Rural Area","206","0.369839784761117","0.329784179753388","0.409895389768845","6"
"7 Strongly agree","2005","higher vocational","Urban Area","249","0.241557419694983","0.215015221281848","0.268099618108118","7"
"7 Strongly agree","2005","higher education","Rural Area","279","0.227101143306464","0.203396770940935","0.250805515671992","7"
"7 Strongly agree","2005","higher education","Urban Area","614","0.223824087616745","0.208818863610131","0.238829311623359","7"
"7 Strongly agree","2005","higher vocational","Rural Area","121","0.224089441309809","0.189491718139608","0.25868716448001","7"
"7 Strongly agree","2005","general elemantary","Rural Area","205","0.306577715025404","0.273840645989529","0.339314784061279","7"
"7 Strongly agree","2005","middle vocational","Urban Area","1755","0.281144906177896","0.270245293083814","0.292044519271978","7"
"7 Strongly agree","2005","middle vocational","Rural Area","909","0.262086132555621","0.247921800737223","0.27625046437402","7"
"7 Strongly agree","2005","vocational + Abi","Urban Area","213","0.266510032366699","0.237147542250793","0.295872522482605","7"
"7 Strongly agree","2005","vocational + Abi","Rural Area","58","0.232237708047117","0.181301585102155","0.283173830992079","7"
"7 Strongly agree","2005","in school","Urban Area","111","0.283028677025943","0.241408114326256","0.32464923972563","7"
"7 Strongly agree","2005","in school","Rural Area","50","0.267502541386873","0.206000636101318","0.329004446672428","7"
"7 Strongly agree","2005","inadequately","Urban Area","60","0.331516906685637","0.262935425857012","0.400098387514261","7"
"7 Strongly agree","2005","inadequately","Rural Area","17","","","","7"
"7 Strongly agree","2005","general elemantary","Urban Area","489","0.312369292121571","0.289925153597043","0.334813430646098","7"
"1 Strongly disagree","2006","middle vocational","Urban Area","","","","","1"
"1 Strongly disagree","2006","middle vocational","Rural Area","","","","","1"
"1 Strongly disagree","2006","vocational + Abi","Urban Area","","","","","1"
"1 Strongly disagree","2006","vocational + Abi","Rural Area","","","","","1"
"1 Strongly disagree","2006","in school","Urban Area","","","","","1"
"1 Strongly disagree","2006","in school","Rural Area","","","","","1"
"1 Strongly disagree","2006","inadequately","Urban Area","","","","","1"
"1 Strongly disagree","2006","inadequately","Rural Area","","","","","1"
"1 Strongly disagree","2006","general elemantary","Urban Area","","","","","1"
"1 Strongly disagree","2006","general elemantary","Rural Area","","","","","1"
"1 Strongly disagree","2006","higher vocational","Urban Area","","","","","1"
"1 Strongly disagree","2006","higher vocational","Rural Area","","","","","1"
"1 Strongly disagree","2006","higher education","Urban Area","","","","","1"
"1 Strongly disagree","2006","higher education","Rural Area","","","","","1"
"2 on scale 1-7 ","2006","higher education","Rural Area","","","","","2"
"2 on scale 1-7 ","2006","higher education","Urban Area","","","","","2"
"2 on scale 1-7 ","2006","general elemantary","Rural Area","","","","","2"
"2 on scale 1-7 ","2006","middle vocational","Urban Area","","","","","2"
"2 on scale 1-7 ","2006","higher vocational","Urban Area","","","","","2"
"2 on scale 1-7 ","2006","higher vocational","Rural Area","","","","","2"
"2 on scale 1-7 ","2006","middle vocational","Rural Area","","","","","2"
"2 on scale 1-7 ","2006","vocational + Abi","Urban Area","","","","","2"
"2 on scale 1-7 ","2006","vocational + Abi","Rural Area","","","","","2"
"2 on scale 1-7 ","2006","in school","Urban Area","","","","","2"
"2 on scale 1-7 ","2006","in school","Rural Area","","","","","2"
"2 on scale 1-7 ","2006","inadequately","Urban Area","","","","","2"
"2 on scale 1-7 ","2006","inadequately","Rural Area","","","","","2"
"2 on scale 1-7 ","2006","general elemantary","Urban Area","","","","","2"
"3 on scale 1-7 ","2006","in school","Urban Area","","","","","3"
"3 on scale 1-7 ","2006","in school","Rural Area","","","","","3"
"3 on scale 1-7 ","2006","inadequately","Urban Area","","","","","3"
"3 on scale 1-7 ","2006","inadequately","Rural Area","","","","","3"
"3 on scale 1-7 ","2006","general elemantary","Urban Area","","","","","3"
"3 on scale 1-7 ","2006","general elemantary","Rural Area","","","","","3"
"3 on scale 1-7 ","2006","middle vocational","Urban Area","","","","","3"
"3 on scale 1-7 ","2006","middle vocational","Rural Area","","","","","3"
"3 on scale 1-7 ","2006","vocational + Abi","Urban Area","","","","","3"
"3 on scale 1-7 ","2006","vocational + Abi","Rural Area","","","","","3"
"3 on scale 1-7 ","2006","higher vocational","Urban Area","","","","","3"
"3 on scale 1-7 ","2006","higher vocational","Rural Area","","","","","3"
"3 on scale 1-7 ","2006","higher education","Urban Area","","","","","3"
"3 on scale 1-7 ","2006","higher education","Rural Area","","","","","3"
"4 on scale 1-7","2006","middle vocational","Urban Area","","","","","4"
"4 on scale 1-7","2006","higher education","Urban Area","","","","","4"
"4 on scale 1-7","2006","higher education","Rural Area","","","","","4"
"4 on scale 1-7","2006","in school","Urban Area","","","","","4"
"4 on scale 1-7","2006","in school","Rural Area","","","","","4"
"4 on scale 1-7","2006","general elemantary","Rural Area","","","","","4"
"4 on scale 1-7","2006","middle vocational","Rural Area","","","","","4"
"4 on scale 1-7","2006","vocational + Abi","Urban Area","","","","","4"
"4 on scale 1-7","2006","vocational + Abi","Rural Area","","","","","4"
"4 on scale 1-7","2006","inadequately","Urban Area","","","","","4"
"4 on scale 1-7","2006","inadequately","Rural Area","","","","","4"
"4 on scale 1-7","2006","general elemantary","Urban Area","","","","","4"
"4 on scale 1-7","2006","higher vocational","Urban Area","","","","","4"
"4 on scale 1-7","2006","higher vocational","Rural Area","","","","","4"
"5 on scale 1-7","2006","in school","Urban Area","","","","","5"
"5 on scale 1-7","2006","in school","Rural Area","","","","","5"
"5 on scale 1-7","2006","inadequately","Urban Area","","","","","5"
"5 on scale 1-7","2006","inadequately","Rural Area","","","","","5"
"5 on scale 1-7","2006","general elemantary","Urban Area","","","","","5"
"5 on scale 1-7","2006","general elemantary","Rural Area","","","","","5"
"5 on scale 1-7","2006","middle vocational","Urban Area","","","","","5"
"5 on scale 1-7","2006","middle vocational","Rural Area","","","","","5"
"5 on scale 1-7","2006","vocational + Abi","Urban Area","","","","","5"
"5 on scale 1-7","2006","vocational + Abi","Rural Area","","","","","5"
"5 on scale 1-7","2006","higher vocational","Urban Area","","","","","5"
"5 on scale 1-7","2006","higher vocational","Rural Area","","","","","5"
"5 on scale 1-7","2006","higher education","Urban Area","","","","","5"
"5 on scale 1-7","2006","higher education","Rural Area","","","","","5"
"6 on scale 1-7","2006","in school","Urban Area","","","","","6"
"6 on scale 1-7","2006","general elemantary","Urban Area","","","","","6"
"6 on scale 1-7","2006","general elemantary","Rural Area","","","","","6"
"6 on scale 1-7","2006","middle vocational","Urban Area","","","","","6"
"6 on scale 1-7","2006","middle vocational","Rural Area","","","","","6"
"6 on scale 1-7","2006","vocational + Abi","Urban Area","","","","","6"
"6 on scale 1-7","2006","vocational + Abi","Rural Area","","","","","6"
"6 on scale 1-7","2006","higher vocational","Urban Area","","","","","6"
"6 on scale 1-7","2006","higher vocational","Rural Area","","","","","6"
"6 on scale 1-7","2006","higher education","Urban Area","","","","","6"
"6 on scale 1-7","2006","higher education","Rural Area","","","","","6"
"6 on scale 1-7","2006","in school","Rural Area","","","","","6"
"6 on scale 1-7","2006","inadequately","Urban Area","","","","","6"
"6 on scale 1-7","2006","inadequately","Rural Area","","","","","6"
"7 Strongly agree","2006","general elemantary","Rural Area","","","","","7"
"7 Strongly agree","2006","middle vocational","Urban Area","","","","","7"
"7 Strongly agree","2006","middle vocational","Rural Area","","","","","7"
"7 Strongly agree","2006","higher education","Urban Area","","","","","7"
"7 Strongly agree","2006","higher education","Rural Area","","","","","7"
"7 Strongly agree","2006","vocational + Abi","Urban Area","","","","","7"
"7 Strongly agree","2006","vocational + Abi","Rural Area","","","","","7"
"7 Strongly agree","2006","higher vocational","Urban Area","","","","","7"
"7 Strongly agree","2006","higher vocational","Rural Area","","","","","7"
"7 Strongly agree","2006","in school","Urban Area","","","","","7"
"7 Strongly agree","2006","in school","Rural Area","","","","","7"
"7 Strongly agree","2006","inadequately","Urban Area","","","","","7"
"7 Strongly agree","2006","inadequately","Rural Area","","","","","7"
"7 Strongly agree","2006","general elemantary","Urban Area","","","","","7"
"1 Strongly disagree","2007","in school","Urban Area","","","","","1"
"1 Strongly disagree","2007","in school","Rural Area","","","","","1"
"1 Strongly disagree","2007","inadequately","Urban Area","","","","","1"
"1 Strongly disagree","2007","inadequately","Rural Area","","","","","1"
"1 Strongly disagree","2007","general elemantary","Urban Area","","","","","1"
"1 Strongly disagree","2007","general elemantary","Rural Area","","","","","1"
"1 Strongly disagree","2007","middle vocational","Urban Area","","","","","1"
"1 Strongly disagree","2007","middle vocational","Rural Area","","","","","1"
"1 Strongly disagree","2007","vocational + Abi","Urban Area","","","","","1"
"1 Strongly disagree","2007","vocational + Abi","Rural Area","","","","","1"
"1 Strongly disagree","2007","higher education","Urban Area","","","","","1"
"1 Strongly disagree","2007","higher education","Rural Area","","","","","1"
"1 Strongly disagree","2007","higher vocational","Urban Area","","","","","1"
"1 Strongly disagree","2007","higher vocational","Rural Area","","","","","1"
"2 on scale 1-7 ","2007","middle vocational","Urban Area","","","","","2"
"2 on scale 1-7 ","2007","vocational + Abi","Urban Area","","","","","2"
"2 on scale 1-7 ","2007","vocational + Abi","Rural Area","","","","","2"
"2 on scale 1-7 ","2007","higher education","Urban Area","","","","","2"
"2 on scale 1-7 ","2007","middle vocational","Rural Area","","","","","2"
"2 on scale 1-7 ","2007","higher vocational","Urban Area","","","","","2"
"2 on scale 1-7 ","2007","higher vocational","Rural Area","","","","","2"
"2 on scale 1-7 ","2007","general elemantary","Rural Area","","","","","2"
"2 on scale 1-7 ","2007","higher education","Rural Area","","","","","2"
"2 on scale 1-7 ","2007","in school","Urban Area","","","","","2"
"2 on scale 1-7 ","2007","in school","Rural Area","","","","","2"
"2 on scale 1-7 ","2007","inadequately","Urban Area","","","","","2"
"2 on scale 1-7 ","2007","inadequately","Rural Area","","","","","2"
"2 on scale 1-7 ","2007","general elemantary","Urban Area","","","","","2"
"3 on scale 1-7 ","2007","in school","Rural Area","","","","","3"
"3 on scale 1-7 ","2007","inadequately","Urban Area","","","","","3"
"3 on scale 1-7 ","2007","inadequately","Rural Area","","","","","3"
"3 on scale 1-7 ","2007","general elemantary","Urban Area","","","","","3"
"3 on scale 1-7 ","2007","general elemantary","Rural Area","","","","","3"
"3 on scale 1-7 ","2007","middle vocational","Urban Area","","","","","3"
"3 on scale 1-7 ","2007","middle vocational","Rural Area","","","","","3"
"3 on scale 1-7 ","2007","vocational + Abi","Urban Area","","","","","3"
"3 on scale 1-7 ","2007","vocational + Abi","Rural Area","","","","","3"
"3 on scale 1-7 ","2007","in school","Urban Area","","","","","3"
"3 on scale 1-7 ","2007","higher vocational","Urban Area","","","","","3"
"3 on scale 1-7 ","2007","higher vocational","Rural Area","","","","","3"
"3 on scale 1-7 ","2007","higher education","Urban Area","","","","","3"
"3 on scale 1-7 ","2007","higher education","Rural Area","","","","","3"
"4 on scale 1-7","2007","middle vocational","Urban Area","","","","","4"
"4 on scale 1-7","2007","middle vocational","Rural Area","","","","","4"
"4 on scale 1-7","2007","general elemantary","Rural Area","","","","","4"
"4 on scale 1-7","2007","vocational + Abi","Urban Area","","","","","4"
"4 on scale 1-7","2007","vocational + Abi","Rural Area","","","","","4"
"4 on scale 1-7","2007","higher vocational","Urban Area","","","","","4"
"4 on scale 1-7","2007","higher vocational","Rural Area","","","","","4"
"4 on scale 1-7","2007","higher education","Urban Area","","","","","4"
"4 on scale 1-7","2007","higher education","Rural Area","","","","","4"
"4 on scale 1-7","2007","in school","Urban Area","","","","","4"
"4 on scale 1-7","2007","in school","Rural Area","","","","","4"
"4 on scale 1-7","2007","inadequately","Urban Area","","","","","4"
"4 on scale 1-7","2007","inadequately","Rural Area","","","","","4"
"4 on scale 1-7","2007","general elemantary","Urban Area","","","","","4"
"5 on scale 1-7","2007","in school","Urban Area","","","","","5"
"5 on scale 1-7","2007","in school","Rural Area","","","","","5"
"5 on scale 1-7","2007","inadequately","Urban Area","","","","","5"
"5 on scale 1-7","2007","inadequately","Rural Area","","","","","5"
"5 on scale 1-7","2007","general elemantary","Urban Area","","","","","5"
"5 on scale 1-7","2007","general elemantary","Rural Area","","","","","5"
"5 on scale 1-7","2007","middle vocational","Urban Area","","","","","5"
"5 on scale 1-7","2007","middle vocational","Rural Area","","","","","5"
"5 on scale 1-7","2007","vocational + Abi","Urban Area","","","","","5"
"5 on scale 1-7","2007","vocational + Abi","Rural Area","","","","","5"
"5 on scale 1-7","2007","higher vocational","Urban Area","","","","","5"
"5 on scale 1-7","2007","higher vocational","Rural Area","","","","","5"
"5 on scale 1-7","2007","higher education","Urban Area","","","","","5"
"5 on scale 1-7","2007","higher education","Rural Area","","","","","5"
"6 on scale 1-7","2007","middle vocational","Urban Area","","","","","6"
"6 on scale 1-7","2007","higher vocational","Urban Area","","","","","6"
"6 on scale 1-7","2007","middle vocational","Rural Area","","","","","6"
"6 on scale 1-7","2007","vocational + Abi","Urban Area","","","","","6"
"6 on scale 1-7","2007","vocational + Abi","Rural Area","","","","","6"
"6 on scale 1-7","2007","higher vocational","Rural Area","","","","","6"
"6 on scale 1-7","2007","higher education","Urban Area","","","","","6"
"6 on scale 1-7","2007","higher education","Rural Area","","","","","6"
"6 on scale 1-7","2007","in school","Urban Area","","","","","6"
"6 on scale 1-7","2007","in school","Rural Area","","","","","6"
"6 on scale 1-7","2007","inadequately","Urban Area","","","","","6"
"6 on scale 1-7","2007","inadequately","Rural Area","","","","","6"
"6 on scale 1-7","2007","general elemantary","Urban Area","","","","","6"
"6 on scale 1-7","2007","general elemantary","Rural Area","","","","","6"
"7 Strongly agree","2007","in school","Urban Area","","","","","7"
"7 Strongly agree","2007","in school","Rural Area","","","","","7"
"7 Strongly agree","2007","inadequately","Urban Area","","","","","7"
"7 Strongly agree","2007","inadequately","Rural Area","","","","","7"
"7 Strongly agree","2007","general elemantary","Urban Area","","","","","7"
"7 Strongly agree","2007","general elemantary","Rural Area","","","","","7"
"7 Strongly agree","2007","middle vocational","Urban Area","","","","","7"
"7 Strongly agree","2007","middle vocational","Rural Area","","","","","7"
"7 Strongly agree","2007","vocational + Abi","Urban Area","","","","","7"
"7 Strongly agree","2007","vocational + Abi","Rural Area","","","","","7"
"7 Strongly agree","2007","higher vocational","Urban Area","","","","","7"
"7 Strongly agree","2007","higher vocational","Rural Area","","","","","7"
"7 Strongly agree","2007","higher education","Urban Area","","","","","7"
"7 Strongly agree","2007","higher education","Rural Area","","","","","7"
"1 Strongly disagree","2008","in school","Urban Area","","","","","1"
"1 Strongly disagree","2008","in school","Rural Area","","","","","1"
"1 Strongly disagree","2008","inadequately","Urban Area","","","","","1"
"1 Strongly disagree","2008","inadequately","Rural Area","","","","","1"
"1 Strongly disagree","2008","middle vocational","Rural Area","","","","","1"
"1 Strongly disagree","2008","vocational + Abi","Urban Area","","","","","1"
"1 Strongly disagree","2008","general elemantary","Urban Area","","","","","1"
"1 Strongly disagree","2008","general elemantary","Rural Area","","","","","1"
"1 Strongly disagree","2008","middle vocational","Urban Area","","","","","1"
"1 Strongly disagree","2008","vocational + Abi","Rural Area","","","","","1"
"1 Strongly disagree","2008","higher vocational","Urban Area","","","","","1"
"1 Strongly disagree","2008","higher vocational","Rural Area","","","","","1"
"1 Strongly disagree","2008","higher education","Urban Area","","","","","1"
"1 Strongly disagree","2008","higher education","Rural Area","","","","","1"
"2 on scale 1-7 ","2008","in school","Urban Area","","","","","2"
"2 on scale 1-7 ","2008","in school","Rural Area","","","","","2"
"2 on scale 1-7 ","2008","middle vocational","Urban Area","","","","","2"
"2 on scale 1-7 ","2008","middle vocational","Rural Area","","","","","2"
"2 on scale 1-7 ","2008","vocational + Abi","Urban Area","","","","","2"
"2 on scale 1-7 ","2008","vocational + Abi","Rural Area","","","","","2"
"2 on scale 1-7 ","2008","higher vocational","Urban Area","","","","","2"
"2 on scale 1-7 ","2008","higher vocational","Rural Area","","","","","2"
"2 on scale 1-7 ","2008","higher education","Urban Area","","","","","2"
"2 on scale 1-7 ","2008","higher education","Rural Area","","","","","2"
"2 on scale 1-7 ","2008","inadequately","Urban Area","","","","","2"
"2 on scale 1-7 ","2008","inadequately","Rural Area","","","","","2"
"2 on scale 1-7 ","2008","general elemantary","Urban Area","","","","","2"
"2 on scale 1-7 ","2008","general elemantary","Rural Area","","","","","2"
"3 on scale 1-7 ","2008","in school","Urban Area","","","","","3"
"3 on scale 1-7 ","2008","in school","Rural Area","","","","","3"
"3 on scale 1-7 ","2008","inadequately","Urban Area","","","","","3"
"3 on scale 1-7 ","2008","inadequately","Rural Area","","","","","3"
"3 on scale 1-7 ","2008","middle vocational","Urban Area","","","","","3"
"3 on scale 1-7 ","2008","middle vocational","Rural Area","","","","","3"
"3 on scale 1-7 ","2008","vocational + Abi","Urban Area","","","","","3"
"3 on scale 1-7 ","2008","vocational + Abi","Rural Area","","","","","3"
"3 on scale 1-7 ","2008","general elemantary","Urban Area","","","","","3"
"3 on scale 1-7 ","2008","general elemantary","Rural Area","","","","","3"
"3 on scale 1-7 ","2008","higher vocational","Urban Area","","","","","3"
"3 on scale 1-7 ","2008","higher vocational","Rural Area","","","","","3"
"3 on scale 1-7 ","2008","higher education","Urban Area","","","","","3"
"3 on scale 1-7 ","2008","higher education","Rural Area","","","","","3"
"4 on scale 1-7","2008","in school","Urban Area","","","","","4"
"4 on scale 1-7","2008","in school","Rural Area","","","","","4"
"4 on scale 1-7","2008","inadequately","Urban Area","","","","","4"
"4 on scale 1-7","2008","inadequately","Rural Area","","","","","4"
"4 on scale 1-7","2008","general elemantary","Urban Area","","","","","4"
"4 on scale 1-7","2008","general elemantary","Rural Area","","","","","4"
"4 on scale 1-7","2008","middle vocational","Urban Area","","","","","4"
"4 on scale 1-7","2008","middle vocational","Rural Area","","","","","4"
"4 on scale 1-7","2008","vocational + Abi","Urban Area","","","","","4"
"4 on scale 1-7","2008","vocational + Abi","Rural Area","","","","","4"
"4 on scale 1-7","2008","higher vocational","Urban Area","","","","","4"
"4 on scale 1-7","2008","higher vocational","Rural Area","","","","","4"
"4 on scale 1-7","2008","higher education","Urban Area","","","","","4"
"4 on scale 1-7","2008","higher education","Rural Area","","","","","4"
"5 on scale 1-7","2008","inadequately","Urban Area","","","","","5"
"5 on scale 1-7","2008","inadequately","Rural Area","","","","","5"
"5 on scale 1-7","2008","general elemantary","Urban Area","","","","","5"
"5 on scale 1-7","2008","general elemantary","Rural Area","","","","","5"
"5 on scale 1-7","2008","middle vocational","Urban Area","","","","","5"
"5 on scale 1-7","2008","middle vocational","Rural Area","","","","","5"
"5 on scale 1-7","2008","vocational + Abi","Urban Area","","","","","5"
"5 on scale 1-7","2008","vocational + Abi","Rural Area","","","","","5"
"5 on scale 1-7","2008","in school","Urban Area","","","","","5"
"5 on scale 1-7","2008","in school","Rural Area","","","","","5"
"5 on scale 1-7","2008","higher vocational","Urban Area","","","","","5"
"5 on scale 1-7","2008","higher vocational","Rural Area","","","","","5"
"5 on scale 1-7","2008","higher education","Urban Area","","","","","5"
"5 on scale 1-7","2008","higher education","Rural Area","","","","","5"
"6 on scale 1-7","2008","in school","Urban Area","","","","","6"
"6 on scale 1-7","2008","in school","Rural Area","","","","","6"
"6 on scale 1-7","2008","inadequately","Urban Area","","","","","6"
"6 on scale 1-7","2008","inadequately","Rural Area","","","","","6"
"6 on scale 1-7","2008","general elemantary","Urban Area","","","","","6"
"6 on scale 1-7","2008","general elemantary","Rural Area","","","","","6"
"6 on scale 1-7","2008","middle vocational","Urban Area","","","","","6"
"6 on scale 1-7","2008","middle vocational","Rural Area","","","","","6"
"6 on scale 1-7","2008","vocational + Abi","Urban Area","","","","","6"
"6 on scale 1-7","2008","vocational + Abi","Rural Area","","","","","6"
"6 on scale 1-7","2008","higher vocational","Urban Area","","","","","6"
"6 on scale 1-7","2008","higher vocational","Rural Area","","","","","6"
"6 on scale 1-7","2008","higher education","Urban Area","","","","","6"
"6 on scale 1-7","2008","higher education","Rural Area","","","","","6"
