"plh0217","year","migback","n","percent","lower_confidence","upper_confidence"
"2 on scale 1-7 ","2008","no migration background","","","",""
"2 on scale 1-7 ","2008","direct migration background","","","",""
"2 on scale 1-7 ","2008","indirect migration background","","","",""
"3 on scale 1-7 ","2008","no migration background","","","",""
"3 on scale 1-7 ","2008","direct migration background","","","",""
"3 on scale 1-7 ","2008","indirect migration background","","","",""
"4 on scale 1-7","2008","no migration background","","","",""
"4 on scale 1-7","2008","direct migration background","","","",""
"4 on scale 1-7","2008","indirect migration background","","","",""
"5 on scale 1-7","2008","no migration background","","","",""
"5 on scale 1-7","2008","direct migration background","","","",""
"5 on scale 1-7","2008","indirect migration background","","","",""
"6 on scale 1-7","2008","no migration background","","","",""
"6 on scale 1-7","2008","direct migration background","","","",""
"6 on scale 1-7","2008","indirect migration background","","","",""
"7 Strongly agree","2008","no migration background","","","",""
"7 Strongly agree","2008","direct migration background","","","",""
"7 Strongly agree","2008","indirect migration background","","","",""
"1 Strongly disagree","2009","no migration background","136","0.00949606012014374","0.00797591485346303","0.0110162053868245"
"1 Strongly disagree","2009","direct migration background","","","",""
"1 Strongly disagree","2009","indirect migration background","","","",""
"2 on scale 1-7 ","2009","no migration background","429","0.030519816028391","0.0278236558863541","0.0332159761704279"
"2 on scale 1-7 ","2009","direct migration background","45","0.0332381545970079","0.0245887876629114","0.0418875215311044"
"2 on scale 1-7 ","2009","indirect migration background","","","",""
"3 on scale 1-7 ","2009","no migration background","935","0.0643340790677039","0.0604884604623573","0.0681796976730506"
"3 on scale 1-7 ","2009","direct migration background","102","0.075574528632872","0.0628210166612587","0.0883280406044854"
"3 on scale 1-7 ","2009","indirect migration background","51","0.0838125614912993","0.0634440161522174","0.104181106830381"
"4 on scale 1-7","2009","no migration background","2249","0.148655194443529","0.143079126588128","0.154231262298931"
"4 on scale 1-7","2009","direct migration background","222","0.148608572613145","0.131445592992645","0.165771552233646"
"4 on scale 1-7","2009","indirect migration background","80","0.106457017848108","0.0837866710958187","0.129127364600398"
"5 on scale 1-7","2009","no migration background","3576","0.222739105175412","0.216217313763176","0.229260896587647"
"5 on scale 1-7","2009","direct migration background","360","0.212468557068464","0.192731272425775","0.232205841711153"
"5 on scale 1-7","2009","indirect migration background","183","0.243530050094337","0.211981063752275","0.275079036436398"
"6 on scale 1-7","2009","no migration background","5025","0.309321600852531","0.302076768811094","0.316566432893967"
"6 on scale 1-7","2009","direct migration background","500","0.278610953915511","0.256979287138136","0.300242620692886"
"6 on scale 1-7","2009","indirect migration background","222","0.31612665174953","0.281949829016243","0.350303474482817"
"7 Strongly agree","2009","no migration background","3286","0.21493414431229","0.208495550747832","0.221372737876747"
"7 Strongly agree","2009","direct migration background","406","0.239127125203773","0.218545645687165","0.259708604720382"
"7 Strongly agree","2009","indirect migration background","144","0.176439722861929","0.14842030102356","0.204459144700298"
"1 Strongly disagree","2010","no migration background","","","",""
"1 Strongly disagree","2010","direct migration background","","","",""
"1 Strongly disagree","2010","indirect migration background","","","",""
"2 on scale 1-7 ","2010","no migration background","","","",""
"2 on scale 1-7 ","2010","direct migration background","","","",""
"2 on scale 1-7 ","2010","indirect migration background","","","",""
"3 on scale 1-7 ","2010","no migration background","","","",""
"3 on scale 1-7 ","2010","direct migration background","","","",""
"3 on scale 1-7 ","2010","indirect migration background","","","",""
"4 on scale 1-7","2010","no migration background","","","",""
"4 on scale 1-7","2010","direct migration background","","","",""
"4 on scale 1-7","2010","indirect migration background","","","",""
"5 on scale 1-7","2010","no migration background","","","",""
"5 on scale 1-7","2010","direct migration background","","","",""
"5 on scale 1-7","2010","indirect migration background","","","",""
"6 on scale 1-7","2010","no migration background","","","",""
"6 on scale 1-7","2010","direct migration background","","","",""
"6 on scale 1-7","2010","indirect migration background","","","",""
"7 Strongly agree","2010","no migration background","","","",""
"7 Strongly agree","2010","direct migration background","","","",""
"7 Strongly agree","2010","indirect migration background","","","",""
"1 Strongly disagree","2011","no migration background","","","",""
"1 Strongly disagree","2011","direct migration background","","","",""
"1 Strongly disagree","2011","indirect migration background","","","",""
"2 on scale 1-7 ","2011","no migration background","","","",""
"2 on scale 1-7 ","2011","direct migration background","","","",""
"2 on scale 1-7 ","2011","indirect migration background","","","",""
"3 on scale 1-7 ","2011","no migration background","","","",""
"3 on scale 1-7 ","2011","direct migration background","","","",""
"3 on scale 1-7 ","2011","indirect migration background","","","",""
"4 on scale 1-7","2011","no migration background","","","",""
"4 on scale 1-7","2011","direct migration background","","","",""
"4 on scale 1-7","2011","indirect migration background","","","",""
"5 on scale 1-7","2011","no migration background","","","",""
"5 on scale 1-7","2011","direct migration background","","","",""
"5 on scale 1-7","2011","indirect migration background","","","",""
"6 on scale 1-7","2011","no migration background","","","",""
"6 on scale 1-7","2011","direct migration background","","","",""
"6 on scale 1-7","2011","indirect migration background","","","",""
"7 Strongly agree","2011","no migration background","","","",""
"7 Strongly agree","2011","direct migration background","","","",""
"7 Strongly agree","2011","indirect migration background","","","",""
"1 Strongly disagree","2012","no migration background","37","0.00750201480446721","0.00523267814633655","0.00977135146259786"
"1 Strongly disagree","2012","direct migration background","","","",""
"1 Strongly disagree","2012","indirect migration background","","","",""
"2 on scale 1-7 ","2012","no migration background","115","0.0221889398610385","0.0183151067891747","0.0260627729329023"
"2 on scale 1-7 ","2012","direct migration background","","","",""
"2 on scale 1-7 ","2012","indirect migration background","","","",""
"3 on scale 1-7 ","2012","no migration background","272","0.051451315665035","0.0456413547791964","0.0572612765508737"
"3 on scale 1-7 ","2012","direct migration background","47","0.0383511439854884","0.0269399506224635","0.0497623373485134"
"3 on scale 1-7 ","2012","indirect migration background","","","",""
"4 on scale 1-7","2012","no migration background","620","0.111509212448893","0.103231182521779","0.119787242376006"
"4 on scale 1-7","2012","direct migration background","132","0.122662666450578","0.103169914823643","0.142155418077514"
"4 on scale 1-7","2012","indirect migration background","42","0.0795292113872982","0.0554249541453996","0.103633468629197"
"5 on scale 1-7","2012","no migration background","1196","0.214051904726667","0.20326488098559","0.224838928467745"
"5 on scale 1-7","2012","direct migration background","227","0.215203268906039","0.190783774490988","0.239622763321091"
"5 on scale 1-7","2012","indirect migration background","98","0.210697323037801","0.17436637698485","0.247028269090753"
"6 on scale 1-7","2012","no migration background","2011","0.357940111479791","0.345332346419763","0.370547876539819"
"6 on scale 1-7","2012","direct migration background","330","0.306553545997833","0.27915715970193","0.333949932293735"
"6 on scale 1-7","2012","indirect migration background","159","0.330365015038033","0.288462363735407","0.37226766634066"
"7 Strongly agree","2012","no migration background","1303","0.235356501014108","0.224199749691859","0.246513252336358"
"7 Strongly agree","2012","direct migration background","310","0.277660732617066","0.251049714653691","0.304271750580441"
"7 Strongly agree","2012","indirect migration background","145","0.297064978965092","0.256354264095755","0.337775693834428"
"1 Strongly disagree","2013","no migration background","142","0.00957591646070825","0.00808846905435713","0.0110633638670594"
"1 Strongly disagree","2013","direct migration background","","","",""
"1 Strongly disagree","2013","indirect migration background","","","",""
"2 on scale 1-7 ","2013","no migration background","404","0.0252032413422336","0.0228092306509218","0.0275972520335453"
"2 on scale 1-7 ","2013","direct migration background","40","0.0233275475678064","0.0161140796212504","0.0305410155143625"
"2 on scale 1-7 ","2013","indirect migration background","","","",""
"3 on scale 1-7 ","2013","no migration background","954","0.059133945576795","0.0555312864129754","0.0627366047406146"
"3 on scale 1-7 ","2013","direct migration background","81","0.0508812671701127","0.0403792112314968","0.0613833231087287"
"3 on scale 1-7 ","2013","indirect migration background","38","0.0621161834384566","0.0444243853983166","0.0798079814785965"
"4 on scale 1-7","2013","no migration background","2115","0.127890656865741","0.12278976958196","0.132991544149522"
"4 on scale 1-7","2013","direct migration background","210","0.138976641409786","0.12244509547883","0.155508187340742"
"4 on scale 1-7","2013","indirect migration background","96","0.137159981674511","0.11194411386922","0.162375849479802"
"5 on scale 1-7","2013","no migration background","3659","0.224266437870002","0.217895853355753","0.230637022384251"
"5 on scale 1-7","2013","direct migration background","339","0.197343661090578","0.178323617599062","0.216363704582094"
"5 on scale 1-7","2013","indirect migration background","153","0.193727019267091","0.164758171506747","0.222695867027435"
"6 on scale 1-7","2013","no migration background","5681","0.330634917217215","0.323449586978478","0.337820247455953"
"6 on scale 1-7","2013","direct migration background","537","0.321153208670401","0.29883922490322","0.343467192437582"
"6 on scale 1-7","2013","indirect migration background","233","0.339764710661734","0.305048399561755","0.374481021761714"
"7 Strongly agree","2013","no migration background","3512","0.223294884667305","0.216934134792355","0.229655634542255"
"7 Strongly agree","2013","direct migration background","452","0.248088365401889","0.227447794919003","0.268728935884775"
"7 Strongly agree","2013","indirect migration background","172","0.230307092815517","0.199446272282235","0.261167913348798"
"1 Strongly disagree","2014","no migration background","","","",""
"1 Strongly disagree","2014","direct migration background","","","",""
"1 Strongly disagree","2014","indirect migration background","","","",""
"2 on scale 1-7 ","2014","no migration background","","","",""
"2 on scale 1-7 ","2014","direct migration background","","","",""
"2 on scale 1-7 ","2014","indirect migration background","","","",""
"3 on scale 1-7 ","2014","no migration background","","","",""
"3 on scale 1-7 ","2014","direct migration background","","","",""
"3 on scale 1-7 ","2014","indirect migration background","","","",""
"4 on scale 1-7","2014","no migration background","","","",""
"4 on scale 1-7","2014","direct migration background","","","",""
"4 on scale 1-7","2014","indirect migration background","","","",""
"5 on scale 1-7","2014","no migration background","","","",""
"5 on scale 1-7","2014","direct migration background","","","",""
"5 on scale 1-7","2014","indirect migration background","","","",""
"6 on scale 1-7","2014","no migration background","","","",""
"6 on scale 1-7","2014","direct migration background","","","",""
"6 on scale 1-7","2014","indirect migration background","","","",""
"7 Strongly agree","2014","no migration background","","","",""
"7 Strongly agree","2014","direct migration background","","","",""
"7 Strongly agree","2014","indirect migration background","","","",""
"1 Strongly disagree","2015","no migration background","","","",""
"1 Strongly disagree","2015","direct migration background","","","",""
"1 Strongly disagree","2015","indirect migration background","","","",""
"2 on scale 1-7 ","2015","no migration background","","","",""
"2 on scale 1-7 ","2015","direct migration background","","","",""
"2 on scale 1-7 ","2015","indirect migration background","","","",""
"3 on scale 1-7 ","2015","no migration background","","","",""
"3 on scale 1-7 ","2015","direct migration background","","","",""
"3 on scale 1-7 ","2015","indirect migration background","","","",""
"4 on scale 1-7","2015","no migration background","","","",""
"4 on scale 1-7","2015","direct migration background","","","",""
"4 on scale 1-7","2015","indirect migration background","","","",""
"5 on scale 1-7","2015","no migration background","","","",""
"5 on scale 1-7","2015","direct migration background","","","",""
"5 on scale 1-7","2015","indirect migration background","","","",""
"6 on scale 1-7","2015","no migration background","","","",""
"6 on scale 1-7","2015","direct migration background","","","",""
"6 on scale 1-7","2015","indirect migration background","","","",""
"7 Strongly agree","2015","no migration background","","","",""
"7 Strongly agree","2015","direct migration background","","","",""
"7 Strongly agree","2015","indirect migration background","","","",""
"1 Strongly disagree","2016","no migration background","","","",""
"1 Strongly disagree","2016","direct migration background","","","",""
"1 Strongly disagree","2016","indirect migration background","","","",""
"2 on scale 1-7 ","2016","no migration background","","","",""
"2 on scale 1-7 ","2016","direct migration background","","","",""
"2 on scale 1-7 ","2016","indirect migration background","","","",""
"3 on scale 1-7 ","2016","no migration background","","","",""
"3 on scale 1-7 ","2016","direct migration background","","","",""
"3 on scale 1-7 ","2016","indirect migration background","","","",""
"4 on scale 1-7","2016","no migration background","","","",""
"4 on scale 1-7","2016","direct migration background","","","",""
"4 on scale 1-7","2016","indirect migration background","","","",""
"5 on scale 1-7","2016","no migration background","","","",""
"5 on scale 1-7","2016","direct migration background","","","",""
"5 on scale 1-7","2016","indirect migration background","","","",""
"6 on scale 1-7","2016","no migration background","","","",""
"6 on scale 1-7","2016","direct migration background","","","",""
"6 on scale 1-7","2016","indirect migration background","","","",""
"7 Strongly agree","2016","no migration background","","","",""
"7 Strongly agree","2016","direct migration background","","","",""
"7 Strongly agree","2016","indirect migration background","","","",""
"1 Strongly disagree","2017","no migration background","158","0.00864220304470635","0.00736878702200038","0.00991561906741233"
"1 Strongly disagree","2017","direct migration background","119","0.0203437600076436","0.01709951302673","0.0235880069885572"
"1 Strongly disagree","2017","indirect migration background","","","",""
"2 on scale 1-7 ","2017","no migration background","512","0.0268318720747363","0.0246087552280394","0.0290549889214332"
"2 on scale 1-7 ","2017","direct migration background","182","0.0316559287661542","0.0276324304713818","0.0356794270609266"
"2 on scale 1-7 ","2017","indirect migration background","68","0.0436626313449833","0.0339830466003518","0.0533422160896147"
"3 on scale 1-7 ","2017","no migration background","1121","0.0564373738300757","0.0532626085104811","0.0596121391496703"
"3 on scale 1-7 ","2017","direct migration background","286","0.0561779728996575","0.050886342177969","0.0614696036213461"
"3 on scale 1-7 ","2017","indirect migration background","104","0.0674530030313316","0.0555725713978786","0.0793334346647845"
"4 on scale 1-7","2017","no migration background","2520","0.124597636918769","0.120054020878319","0.12914125295922"
"4 on scale 1-7","2017","direct migration background","616","0.11385979214806","0.106560212404029","0.121159371892091"
"4 on scale 1-7","2017","indirect migration background","201","0.107724857013718","0.0930388554102172","0.122410858617219"
"5 on scale 1-7","2017","no migration background","4308","0.206097501870939","0.200532532068798","0.211662471673081"
"5 on scale 1-7","2017","direct migration background","1052","0.18275415864048","0.173872963012714","0.191635354268245"
"5 on scale 1-7","2017","indirect migration background","340","0.202004923932715","0.182986378670857","0.221023469194573"
"6 on scale 1-7","2017","no migration background","7162","0.352152852031165","0.34558165113817","0.358724052924159"
"6 on scale 1-7","2017","direct migration background","1791","0.308713630029637","0.298097448357337","0.319329811701938"
"6 on scale 1-7","2017","indirect migration background","509","0.330792537210778","0.308505391617903","0.353079682803653"
"7 Strongly agree","2017","no migration background","4515","0.225240560229608","0.21949344901299","0.230987671446226"
"7 Strongly agree","2017","direct migration background","3228","0.286494757508368","0.276104690066885","0.29688482494985"
"7 Strongly agree","2017","indirect migration background","471","0.240859674460481","0.220604346039526","0.261115002881436"
"1 Strongly disagree","2018","no migration background","","","",""
"1 Strongly disagree","2018","direct migration background","","","",""
"1 Strongly disagree","2018","indirect migration background","","","",""
"2 on scale 1-7 ","2018","no migration background","","","",""
"2 on scale 1-7 ","2018","direct migration background","","","",""
"2 on scale 1-7 ","2018","indirect migration background","","","",""
"3 on scale 1-7 ","2018","no migration background","","","",""
"3 on scale 1-7 ","2018","direct migration background","","","",""
"3 on scale 1-7 ","2018","indirect migration background","","","",""
"4 on scale 1-7","2018","no migration background","","","",""
"4 on scale 1-7","2018","direct migration background","","","",""
"4 on scale 1-7","2018","indirect migration background","","","",""
"5 on scale 1-7","2018","no migration background","","","",""
"5 on scale 1-7","2018","direct migration background","","","",""
"5 on scale 1-7","2018","indirect migration background","","","",""
"6 on scale 1-7","2018","no migration background","","","",""
"6 on scale 1-7","2018","direct migration background","","","",""
"6 on scale 1-7","2018","indirect migration background","","","",""
"7 Strongly agree","2018","no migration background","","","",""
"7 Strongly agree","2018","direct migration background","","","",""
"7 Strongly agree","2018","indirect migration background","","","",""
"1 Strongly disagree","2019","no migration background","207","0.0123708365551132","0.0108473714004797","0.0138943017097468"
"1 Strongly disagree","2019","direct migration background","62","0.0189521747786174","0.0146320779995893","0.0232722715576455"
"1 Strongly disagree","2019","indirect migration background","","","",""
"2 on scale 1-7 ","2019","no migration background","593","0.0313094831230141","0.0289091776735757","0.0337097885724525"
"2 on scale 1-7 ","2019","direct migration background","132","0.0369825963763722","0.0310035127649482","0.0429616799877961"
"2 on scale 1-7 ","2019","indirect migration background","60","0.0281631468766668","0.0202918835446407","0.0360344102086928"
"3 on scale 1-7 ","2019","no migration background","1233","0.0585825349643991","0.0553457694099768","0.0618193005188215"
"3 on scale 1-7 ","2019","direct migration background","213","0.0556475495615666","0.0483846683988884","0.0629104307242447"
"3 on scale 1-7 ","2019","indirect migration background","121","0.0699540891535303","0.0578183588402492","0.0820898194668113"
"4 on scale 1-7","2019","no migration background","2581","0.135786283399532","0.13106484240822","0.140507724390844"
"4 on scale 1-7","2019","direct migration background","500","0.13130126098191","0.120601159320229","0.14200136264359"
"4 on scale 1-7","2019","indirect migration background","211","0.125427306044019","0.109669303222158","0.141185308865881"
"5 on scale 1-7","2019","no migration background","4481","0.223102188922578","0.217364065272686","0.22884031257247"
"5 on scale 1-7","2019","direct migration background","739","0.20493136716344","0.192142696938596","0.217720037388284"
"5 on scale 1-7","2019","indirect migration background","340","0.180792619562841","0.162482362280256","0.199102876845426"
"6 on scale 1-7","2019","no migration background","6861","0.333980771675691","0.327480370596447","0.340481172754936"
"6 on scale 1-7","2019","direct migration background","1148","0.285819194567926","0.271504943105392","0.300133446030459"
"6 on scale 1-7","2019","indirect migration background","510","0.318547533335518","0.296380270176096","0.34071479649494"
"7 Strongly agree","2019","no migration background","4266","0.204867901359672","0.199305111680695","0.21043069103865"
"7 Strongly agree","2019","direct migration background","1033","0.266365856570168","0.252360379555879","0.280371333584458"
"7 Strongly agree","2019","indirect migration background","431","0.267887845091618","0.246817459522048","0.288958230661188"
