"plh0217","year","regtyp","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2009","Urban Area","102","0.0106188986685954","0.00876786028871111","0.0124699370484796"
"1 Strongly disagree","2009","Rural Area","58","0.01073022151361","0.00816936970816834","0.0132910733190517"
"2 on scale 1-7 ","2009","Urban Area","314","0.0320473856990465","0.0288667258082031","0.0352280455898899"
"2 on scale 1-7 ","2009","Rural Area","182","0.0310486751380369","0.0267375041374843","0.0353598461385895"
"3 on scale 1-7 ","2009","Urban Area","701","0.0644173578990096","0.0599839630531227","0.0688507527448965"
"3 on scale 1-7 ","2009","Rural Area","387","0.0714960388597561","0.0650919757501133","0.0779001019693988"
"4 on scale 1-7","2009","Urban Area","1675","0.149058250948139","0.142626609780358","0.155489892115921"
"4 on scale 1-7","2009","Rural Area","876","0.141139087728039","0.132485268793396","0.149792906662682"
"5 on scale 1-7","2009","Urban Area","2625","0.218533055212141","0.211070152929112","0.22599595749517"
"5 on scale 1-7","2009","Rural Area","1494","0.231075497287598","0.220598386637914","0.241552607937283"
"6 on scale 1-7","2009","Urban Area","3841","0.310519744602601","0.302163725826267","0.318875763378934"
"6 on scale 1-7","2009","Rural Area","1906","0.29615577757217","0.284807730935483","0.307503824208857"
"7 Strongly agree","2009","Urban Area","2521","0.214805306970468","0.207388703477377","0.222221910463558"
"7 Strongly agree","2009","Rural Area","1315","0.218354701900789","0.208086157953597","0.228623245847982"
"1 Strongly disagree","2010","Urban Area","","","",""
"1 Strongly disagree","2010","Rural Area","","","",""
"2 on scale 1-7 ","2010","Urban Area","","","",""
"2 on scale 1-7 ","2010","Rural Area","","","",""
"3 on scale 1-7 ","2010","Urban Area","","","",""
"3 on scale 1-7 ","2010","Rural Area","","","",""
"4 on scale 1-7","2010","Urban Area","","","",""
"4 on scale 1-7","2010","Rural Area","","","",""
"5 on scale 1-7","2010","Urban Area","","","",""
"5 on scale 1-7","2010","Rural Area","","","",""
"6 on scale 1-7","2010","Urban Area","","","",""
"6 on scale 1-7","2010","Rural Area","","","",""
"7 Strongly agree","2010","Urban Area","","","",""
"7 Strongly agree","2010","Rural Area","","","",""
"1 Strongly disagree","2011","Urban Area","","","",""
"1 Strongly disagree","2011","Rural Area","","","",""
"2 on scale 1-7 ","2011","Urban Area","","","",""
"2 on scale 1-7 ","2011","Rural Area","","","",""
"3 on scale 1-7 ","2011","Urban Area","","","",""
"3 on scale 1-7 ","2011","Rural Area","","","",""
"4 on scale 1-7","2011","Urban Area","","","",""
"4 on scale 1-7","2011","Rural Area","","","",""
"5 on scale 1-7","2011","Urban Area","","","",""
"5 on scale 1-7","2011","Rural Area","","","",""
"6 on scale 1-7","2011","Urban Area","","","",""
"6 on scale 1-7","2011","Rural Area","","","",""
"7 Strongly agree","2011","Urban Area","","","",""
"7 Strongly agree","2011","Rural Area","","","",""
"1 Strongly disagree","2012","Urban Area","41","0.00961483792017199","0.0067454915238321","0.0124841843165119"
"1 Strongly disagree","2012","Rural Area","16","","",""
"2 on scale 1-7 ","2012","Urban Area","110","0.0259456735227107","0.0212711860659707","0.0306201609794507"
"2 on scale 1-7 ","2012","Rural Area","44","0.0190149113845845","0.0138469874760217","0.0241828352931474"
"3 on scale 1-7 ","2012","Urban Area","220","0.0526368156417059","0.0460706325241921","0.0592029987592197"
"3 on scale 1-7 ","2012","Rural Area","122","0.0408959119864865","0.0334019657250182","0.0483898582479548"
"4 on scale 1-7","2012","Urban Area","490","0.107255947610443","0.0981571478127737","0.116354747408112"
"4 on scale 1-7","2012","Rural Area","304","0.119938657949984","0.107645206812376","0.132232109087591"
"5 on scale 1-7","2012","Urban Area","918","0.207068957885665","0.195154202147066","0.218983713624265"
"5 on scale 1-7","2012","Rural Area","603","0.227868803195669","0.211997019350569","0.243740587040769"
"6 on scale 1-7","2012","Urban Area","1522","0.344221137907395","0.330250783962895","0.358191491851896"
"6 on scale 1-7","2012","Rural Area","978","0.345499563392437","0.327506029078266","0.363493097706609"
"7 Strongly agree","2012","Urban Area","1142","0.253256629511908","0.240469412560428","0.266043846463388"
"7 Strongly agree","2012","Rural Area","616","0.241342557246737","0.225151411909905","0.257533702583569"
"1 Strongly disagree","2013","Urban Area","118","0.0115156471385173","0.00962345172090365","0.013407842556131"
"1 Strongly disagree","2013","Rural Area","52","0.00804458170141936","0.00589772811228907","0.0101914352905496"
"2 on scale 1-7 ","2013","Urban Area","292","0.0246883147754195","0.0219362772638792","0.0274403522869598"
"2 on scale 1-7 ","2013","Rural Area","170","0.0264393804239934","0.0225836048021154","0.0302951560458714"
"3 on scale 1-7 ","2013","Urban Area","687","0.0583177066572336","0.0541615746501884","0.0624738386642788"
"3 on scale 1-7 ","2013","Rural Area","386","0.0587691517596813","0.0531168231236258","0.0644214803957368"
"4 on scale 1-7","2013","Urban Area","1542","0.123386019778317","0.117553260057391","0.129218779499242"
"4 on scale 1-7","2013","Rural Area","879","0.140933879885615","0.132571582329773","0.149296177441457"
"5 on scale 1-7","2013","Urban Area","2709","0.227397467763546","0.219963720559164","0.234831214967929"
"5 on scale 1-7","2013","Rural Area","1442","0.207834898777812","0.198083392446183","0.217586405109441"
"6 on scale 1-7","2013","Urban Area","4141","0.328002129190679","0.319675692343811","0.336328566037547"
"6 on scale 1-7","2013","Rural Area","2310","0.334157966982813","0.322821802702754","0.345494131262871"
"7 Strongly agree","2013","Urban Area","2724","0.226692714696288","0.21926711138149","0.234118318011085"
"7 Strongly agree","2013","Rural Area","1412","0.223820140468667","0.213803193287197","0.233837087650136"
"1 Strongly disagree","2014","Urban Area","","","",""
"1 Strongly disagree","2014","Rural Area","","","",""
"2 on scale 1-7 ","2014","Urban Area","","","",""
"2 on scale 1-7 ","2014","Rural Area","","","",""
"3 on scale 1-7 ","2014","Urban Area","","","",""
"3 on scale 1-7 ","2014","Rural Area","","","",""
"4 on scale 1-7","2014","Urban Area","","","",""
"4 on scale 1-7","2014","Rural Area","","","",""
"5 on scale 1-7","2014","Urban Area","","","",""
"5 on scale 1-7","2014","Rural Area","","","",""
"6 on scale 1-7","2014","Urban Area","","","",""
"6 on scale 1-7","2014","Rural Area","","","",""
"7 Strongly agree","2014","Urban Area","","","",""
"7 Strongly agree","2014","Rural Area","","","",""
"1 Strongly disagree","2015","Urban Area","","","",""
"1 Strongly disagree","2015","Rural Area","","","",""
"2 on scale 1-7 ","2015","Urban Area","","","",""
"2 on scale 1-7 ","2015","Rural Area","","","",""
"3 on scale 1-7 ","2015","Urban Area","","","",""
"3 on scale 1-7 ","2015","Rural Area","","","",""
"4 on scale 1-7","2015","Urban Area","","","",""
"4 on scale 1-7","2015","Rural Area","","","",""
"5 on scale 1-7","2015","Urban Area","","","",""
"5 on scale 1-7","2015","Rural Area","","","",""
"6 on scale 1-7","2015","Urban Area","","","",""
"6 on scale 1-7","2015","Rural Area","","","",""
"7 Strongly agree","2015","Urban Area","","","",""
"7 Strongly agree","2015","Rural Area","","","",""
"1 Strongly disagree","2016","Urban Area","","","",""
"1 Strongly disagree","2016","Rural Area","","","",""
"2 on scale 1-7 ","2016","Urban Area","","","",""
"2 on scale 1-7 ","2016","Rural Area","","","",""
"3 on scale 1-7 ","2016","Urban Area","","","",""
"3 on scale 1-7 ","2016","Rural Area","","","",""
"4 on scale 1-7","2016","Urban Area","","","",""
"4 on scale 1-7","2016","Rural Area","","","",""
"5 on scale 1-7","2016","Urban Area","","","",""
"5 on scale 1-7","2016","Rural Area","","","",""
"6 on scale 1-7","2016","Urban Area","","","",""
"6 on scale 1-7","2016","Rural Area","","","",""
"7 Strongly agree","2016","Urban Area","","","",""
"7 Strongly agree","2016","Rural Area","","","",""
"1 Strongly disagree","2017","Urban Area","200","0.0105427467771063","0.00909310886800607","0.0119923846862065"
"1 Strongly disagree","2017","Rural Area","96","0.0101275813767169","0.00818573929917963","0.0120694234542541"
"2 on scale 1-7 ","2017","Urban Area","511","0.0284877398763894","0.026126515424213","0.0308489643285658"
"2 on scale 1-7 ","2017","Rural Area","251","0.0285859441585165","0.0253541038956962","0.0318177844213368"
"3 on scale 1-7 ","2017","Urban Area","985","0.0568294430657915","0.0535434552478521","0.0601154308837309"
"3 on scale 1-7 ","2017","Rural Area","526","0.0573921955973558","0.0528812939265298","0.0619030972681817"
"4 on scale 1-7","2017","Urban Area","2115","0.119650671391022","0.115044191069094","0.12425715171295"
"4 on scale 1-7","2017","Rural Area","1222","0.127082821753754","0.120623285057151","0.133542358450356"
"5 on scale 1-7","2017","Urban Area","3635","0.198880724448131","0.193215344136649","0.204546104759613"
"5 on scale 1-7","2017","Rural Area","2065","0.209506029171974","0.201613449604928","0.21739860873902"
"6 on scale 1-7","2017","Urban Area","6165","0.348384454125396","0.341621923673243","0.355146984577549"
"6 on scale 1-7","2017","Rural Area","3297","0.334935515692459","0.325782084864528","0.34408894652039"
"7 Strongly agree","2017","Urban Area","5458","0.237224220316164","0.23118665151417","0.243261789118158"
"7 Strongly agree","2017","Rural Area","2756","0.232369912249224","0.224178903940254","0.240560920558194"
"1 Strongly disagree","2018","Urban Area","","","",""
"1 Strongly disagree","2018","Rural Area","","","",""
"2 on scale 1-7 ","2018","Urban Area","","","",""
"2 on scale 1-7 ","2018","Rural Area","","","",""
"3 on scale 1-7 ","2018","Urban Area","","","",""
"3 on scale 1-7 ","2018","Rural Area","","","",""
"4 on scale 1-7","2018","Urban Area","","","",""
"4 on scale 1-7","2018","Rural Area","","","",""
"5 on scale 1-7","2018","Urban Area","","","",""
"5 on scale 1-7","2018","Rural Area","","","",""
"6 on scale 1-7","2018","Urban Area","","","",""
"6 on scale 1-7","2018","Rural Area","","","",""
"7 Strongly agree","2018","Urban Area","","","",""
"7 Strongly agree","2018","Rural Area","","","",""
"1 Strongly disagree","2019","Urban Area","174","0.0127101330902086","0.0109400949851837","0.0144801711952335"
"1 Strongly disagree","2019","Rural Area","104","0.0145290899277475","0.0120344251067299","0.0170237547487651"
"2 on scale 1-7 ","2019","Urban Area","458","0.028616300767422","0.0259818664291912","0.0312507351056528"
"2 on scale 1-7 ","2019","Rural Area","289","0.037233725037457","0.0332864283472004","0.0411810217277136"
"3 on scale 1-7 ","2019","Urban Area","972","0.0602698015940776","0.0565093786013328","0.0640302245868224"
"3 on scale 1-7 ","2019","Rural Area","502","0.0546092063806201","0.0498721373954177","0.0593462753658225"
"4 on scale 1-7","2019","Urban Area","1946","0.130647038242284","0.125321873101874","0.135972203382695"
"4 on scale 1-7","2019","Rural Area","1165","0.142462639260578","0.135175650319382","0.149749628201773"
"5 on scale 1-7","2019","Urban Area","3234","0.213789235701375","0.207311135860321","0.220267335542428"
"5 on scale 1-7","2019","Rural Area","1991","0.226422468512326","0.21769712012754","0.235147816897112"
"6 on scale 1-7","2019","Urban Area","5095","0.32819913451566","0.320779641639106","0.335618627392215"
"6 on scale 1-7","2019","Rural Area","2945","0.322982799274669","0.313233786467678","0.332731812081659"
"7 Strongly agree","2019","Urban Area","3507","0.225768356088972","0.219162148430574","0.232374563747371"
"7 Strongly agree","2019","Rural Area","1842","0.201760071606603","0.193393347893376","0.21012679531983"
