"plh0217","year","hgtyp1hh","pgcasmin","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","Couple + C. LE 16 ","(1a) inadequately completed","","","",""
"1 Strongly disagree","2005","Couple + C. LE 16 ","(1b) general elementary school","1","","",""
"1 Strongly disagree","2005","Couple + C. LE 16 ","(1c) basic vocational qualification","5","","",""
"1 Strongly disagree","2005","Couple + C. LE 16 ","(2b) intermediate general qualification","1","","",""
"1 Strongly disagree","2005","Couple + C. LE 16 ","(2a) intermediate vocational","8","","",""
"1 Strongly disagree","2005","Couple + C. LE 16 ","(2c_gen) general maturity certificate","","","",""
"1 Strongly disagree","2005","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","4","","",""
"1 Strongly disagree","2005","Couple + C. LE 16 ","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2005","Couple + C. LE 16 ","(3b) higher tertiary education","3","","",""
"1 Strongly disagree","2005","Couple + C. GT 16 ","(0) in school","","","",""
"1 Strongly disagree","2005","Couple + C. GT 16 ","(1a) inadequately completed","2","","",""
"1 Strongly disagree","2005","Couple + C. GT 16 ","(1b) general elementary school","3","","",""
"1 Strongly disagree","2005","Couple + C. GT 16 ","(1c) basic vocational qualification","6","","",""
"1 Strongly disagree","2005","Couple + C. GT 16 ","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2005","Couple + C. GT 16 ","(2a) intermediate vocational","2","","",""
"1 Strongly disagree","2005","Couple + C. GT 16 ","(2c_gen) general maturity certificate","","","",""
"1 Strongly disagree","2005","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","2","","",""
"1 Strongly disagree","2005","Couple + C. GT 16 ","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2005","Couple + C. GT 16 ","(3b) higher tertiary education","2","","",""
"1 Strongly disagree","2005","Couple + C. LE and GT 16","(0) in school","3","","",""
"1 Strongly disagree","2005","Couple + C. LE and GT 16","(1a) inadequately completed","1","","",""
"1 Strongly disagree","2005","Couple + C. LE and GT 16","(1b) general elementary school","1","","",""
"1 Strongly disagree","2005","Couple + C. LE and GT 16","(1c) basic vocational qualification","5","","",""
"1 Strongly disagree","2005","Couple + C. LE and GT 16","(2b) intermediate general qualification","2","","",""
"1 Strongly disagree","2005","Couple + C. LE and GT 16","(2a) intermediate vocational","1","","",""
"1 Strongly disagree","2005","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","","","",""
"1 Strongly disagree","2005","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","","","",""
"1 Strongly disagree","2005","Couple + C. LE and GT 16","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2005","Couple + C. LE and GT 16","(3b) higher tertiary education","1","","",""
"2 on scale 1-7 ","2005","1-pers.-HH","(0) in school","","","",""
"2 on scale 1-7 ","2005","1-pers.-HH","(1a) inadequately completed","1","","",""
"2 on scale 1-7 ","2005","1-pers.-HH","(1b) general elementary school","9","","",""
"2 on scale 1-7 ","2005","1-pers.-HH","(1c) basic vocational qualification","27","","",""
"2 on scale 1-7 ","2005","1-pers.-HH","(2b) intermediate general qualification","1","","",""
"2 on scale 1-7 ","2005","1-pers.-HH","(2a) intermediate vocational","13","","",""
"2 on scale 1-7 ","2005","1-pers.-HH","(2c_gen) general maturity certificate","2","","",""
"2 on scale 1-7 ","2005","1-pers.-HH","(2c_voc) vocational maturity certificate","5","","",""
"2 on scale 1-7 ","2005","1-pers.-HH","(3a) lower tertiary education","5","","",""
"2 on scale 1-7 ","2005","1-pers.-HH","(3b) higher tertiary education","7","","",""
"2 on scale 1-7 ","2005","(Married) couple without C. ","(0) in school","","","",""
"2 on scale 1-7 ","2005","(Married) couple without C. ","(1a) inadequately completed","2","","",""
"2 on scale 1-7 ","2005","(Married) couple without C. ","(1b) general elementary school","17","","",""
"2 on scale 1-7 ","2005","(Married) couple without C. ","(1c) basic vocational qualification","66","0.0273590587797238","0.020956895946382","0.0337612216130655"
"2 on scale 1-7 ","2005","(Married) couple without C. ","(2b) intermediate general qualification","1","","",""
"2 on scale 1-7 ","2005","(Married) couple without C. ","(2a) intermediate vocational","34","0.0219295077109959","0.014330872004984","0.0295281434170077"
"2 on scale 1-7 ","2005","(Married) couple without C. ","(2c_gen) general maturity certificate","1","","",""
"2 on scale 1-7 ","2005","(Married) couple without C. ","(2c_voc) vocational maturity certificate","9","","",""
"2 on scale 1-7 ","2005","(Married) couple without C. ","(3a) lower tertiary education","15","","",""
"2 on scale 1-7 ","2005","(Married) couple without C. ","(3b) higher tertiary education","20","","",""
"2 on scale 1-7 ","2005","Single parent ","(0) in school","3","","",""
"2 on scale 1-7 ","2005","Single parent ","(1a) inadequately completed","1","","",""
"2 on scale 1-7 ","2005","Single parent ","(1b) general elementary school","1","","",""
"2 on scale 1-7 ","2005","Single parent ","(1c) basic vocational qualification","4","","",""
"2 on scale 1-7 ","2005","Single parent ","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2005","Single parent ","(2a) intermediate vocational","3","","",""
"2 on scale 1-7 ","2005","Single parent ","(2c_gen) general maturity certificate","1","","",""
"2 on scale 1-7 ","2005","Single parent ","(2c_voc) vocational maturity certificate","1","","",""
"2 on scale 1-7 ","2005","Single parent ","(3a) lower tertiary education","1","","",""
"2 on scale 1-7 ","2005","Single parent ","(3b) higher tertiary education","3","","",""
"2 on scale 1-7 ","2005","Couple + C. LE 16 ","(0) in school","","","",""
"2 on scale 1-7 ","2005","Couple + C. LE 16 ","(1a) inadequately completed","4","","",""
"2 on scale 1-7 ","2005","Couple + C. LE 16 ","(1b) general elementary school","1","","",""
"2 on scale 1-7 ","2005","Couple + C. LE 16 ","(1c) basic vocational qualification","26","","",""
"2 on scale 1-7 ","2005","Couple + C. LE 16 ","(2b) intermediate general qualification","2","","",""
"2 on scale 1-7 ","2005","Couple + C. LE 16 ","(2a) intermediate vocational","33","0.0253086285427559","0.0165133841182932","0.0341038729672185"
"2 on scale 1-7 ","2005","Couple + C. LE 16 ","(2c_gen) general maturity certificate","4","","",""
"2 on scale 1-7 ","2005","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","6","","",""
"2 on scale 1-7 ","2005","Couple + C. LE 16 ","(3a) lower tertiary education","9","","",""
"2 on scale 1-7 ","2005","Couple + C. LE 16 ","(3b) higher tertiary education","10","","",""
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","(0) in school","1","","",""
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","(1a) inadequately completed","1","","",""
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","(1b) general elementary school","5","","",""
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","(1c) basic vocational qualification","12","","",""
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","(2b) intermediate general qualification","5","","",""
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","(2a) intermediate vocational","21","","",""
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","(2c_gen) general maturity certificate","5","","",""
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","3","","",""
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","(3a) lower tertiary education","5","","",""
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","(3b) higher tertiary education","8","","",""
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","(0) in school","3","","",""
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","(1b) general elementary school","3","","",""
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","(1c) basic vocational qualification","13","","",""
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","(2b) intermediate general qualification","2","","",""
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","(2a) intermediate vocational","8","","",""
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","1","","",""
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","","","",""
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","(3a) lower tertiary education","2","","",""
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","(3b) higher tertiary education","3","","",""
"3 on scale 1-7 ","2005","1-pers.-HH","(0) in school","","","",""
"3 on scale 1-7 ","2005","1-pers.-HH","(1a) inadequately completed","","","",""
"3 on scale 1-7 ","2005","1-pers.-HH","(1b) general elementary school","18","","",""
"3 on scale 1-7 ","2005","1-pers.-HH","(1c) basic vocational qualification","47","0.0540251731934515","0.0391142129267187","0.0689361334601844"
"3 on scale 1-7 ","2005","1-pers.-HH","(2b) intermediate general qualification","2","","",""
"3 on scale 1-7 ","2005","1-pers.-HH","(2a) intermediate vocational","34","0.0500225590763733","0.0332124151806907","0.0668327029720558"
"3 on scale 1-7 ","2005","1-pers.-HH","(2c_gen) general maturity certificate","14","","",""
"3 on scale 1-7 ","2005","1-pers.-HH","(2c_voc) vocational maturity certificate","10","","",""
"3 on scale 1-7 ","2005","1-pers.-HH","(3a) lower tertiary education","14","","",""
"3 on scale 1-7 ","2005","1-pers.-HH","(3b) higher tertiary education","24","","",""
"3 on scale 1-7 ","2005","(Married) couple without C. ","(0) in school","","","",""
"3 on scale 1-7 ","2005","(Married) couple without C. ","(1a) inadequately completed","9","","",""
"3 on scale 1-7 ","2005","(Married) couple without C. ","(1b) general elementary school","36","0.072319553826631","0.0515770227152291","0.0930620849380329"
"3 on scale 1-7 ","2005","(Married) couple without C. ","(1c) basic vocational qualification","124","0.0505620025472821","0.0419630549198032","0.059160950174761"
"3 on scale 1-7 ","2005","(Married) couple without C. ","(2b) intermediate general qualification","6","","",""
"3 on scale 1-7 ","2005","(Married) couple without C. ","(2a) intermediate vocational","76","0.0485751856582754","0.0374211873023806","0.0597291840141702"
"3 on scale 1-7 ","2005","(Married) couple without C. ","(2c_gen) general maturity certificate","6","","",""
"3 on scale 1-7 ","2005","(Married) couple without C. ","(2c_voc) vocational maturity certificate","24","","",""
"3 on scale 1-7 ","2005","(Married) couple without C. ","(3a) lower tertiary education","33","0.03437848451233","0.0208229955795844","0.0479339734450756"
"3 on scale 1-7 ","2005","(Married) couple without C. ","(3b) higher tertiary education","62","0.0618777698526128","0.046652759554083","0.0771027801511426"
"3 on scale 1-7 ","2005","Single parent ","(0) in school","4","","",""
"3 on scale 1-7 ","2005","Single parent ","(1a) inadequately completed","2","","",""
"3 on scale 1-7 ","2005","Single parent ","(1b) general elementary school","7","","",""
"3 on scale 1-7 ","2005","Single parent ","(1c) basic vocational qualification","12","","",""
"3 on scale 1-7 ","2005","Single parent ","(2b) intermediate general qualification","3","","",""
"3 on scale 1-7 ","2005","Single parent ","(2a) intermediate vocational","10","","",""
"3 on scale 1-7 ","2005","Single parent ","(2c_gen) general maturity certificate","8","","",""
"3 on scale 1-7 ","2005","Single parent ","(2c_voc) vocational maturity certificate","1","","",""
"3 on scale 1-7 ","2005","Single parent ","(3a) lower tertiary education","3","","",""
"3 on scale 1-7 ","2005","Single parent ","(3b) higher tertiary education","2","","",""
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","(0) in school","","","",""
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","(1a) inadequately completed","","","",""
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","(1b) general elementary school","6","","",""
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","(1c) basic vocational qualification","43","0.0579709657240133","0.0417774737884118","0.0741644576596148"
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","(2b) intermediate general qualification","1","","",""
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","(2a) intermediate vocational","60","0.0605399463426104","0.047185059218063","0.0738948334671578"
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","(2c_gen) general maturity certificate","5","","",""
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","18","","",""
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","(3a) lower tertiary education","11","","",""
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","(3b) higher tertiary education","28","","",""
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","(0) in school","9","","",""
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","(1a) inadequately completed","2","","",""
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","(1b) general elementary school","10","","",""
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","(1c) basic vocational qualification","42","0.0616892197619387","0.0452320744397039","0.0781463650841736"
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","(2b) intermediate general qualification","9","","",""
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","(2a) intermediate vocational","48","0.06974137635262","0.0522112610253216","0.0872714916799184"
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","(2c_gen) general maturity certificate","15","","",""
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","13","","",""
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","(3a) lower tertiary education","8","","",""
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","(3b) higher tertiary education","19","","",""
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","(0) in school","8","","",""
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","(1a) inadequately completed","3","","",""
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","(1b) general elementary school","7","","",""
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","(1c) basic vocational qualification","24","","",""
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","(2b) intermediate general qualification","6","","",""
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","(2a) intermediate vocational","18","","",""
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","5","","",""
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","2","","",""
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","(3a) lower tertiary education","4","","",""
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","(3b) higher tertiary education","8","","",""
"4 on scale 1-7","2005","1-pers.-HH","(0) in school","1","","",""
"4 on scale 1-7","2005","1-pers.-HH","(1a) inadequately completed","4","","",""
"4 on scale 1-7","2005","1-pers.-HH","(1b) general elementary school","30","0.0879024510424994","0.0594331090470158","0.116371793037983"
"4 on scale 1-7","2005","1-pers.-HH","(1c) basic vocational qualification","106","0.128751402286334","0.106660433134789","0.150842371437878"
"4 on scale 1-7","2005","1-pers.-HH","(2b) intermediate general qualification","8","","",""
"4 on scale 1-7","2005","1-pers.-HH","(2a) intermediate vocational","72","0.119423980627304","0.0944170130749073","0.1444309481797"
"4 on scale 1-7","2005","1-pers.-HH","(2c_gen) general maturity certificate","11","","",""
"4 on scale 1-7","2005","1-pers.-HH","(2c_voc) vocational maturity certificate","30","0.105150457285838","0.0655076166945472","0.144793297877128"
"4 on scale 1-7","2005","1-pers.-HH","(3a) lower tertiary education","33","0.129443124912729","0.08615386407796","0.172732385747499"
"4 on scale 1-7","2005","1-pers.-HH","(3b) higher tertiary education","34","0.099646263167632","0.0672310961740018","0.132061430161262"
"4 on scale 1-7","2005","(Married) couple without C. ","(0) in school","","","",""
"4 on scale 1-7","2005","(Married) couple without C. ","(1a) inadequately completed","11","","",""
"4 on scale 1-7","2005","(Married) couple without C. ","(1b) general elementary school","70","0.108491479739786","0.0835859808734312","0.13339697860614"
"4 on scale 1-7","2005","(Married) couple without C. ","(1c) basic vocational qualification","286","0.123703078270745","0.110781494039257","0.136624662502233"
"4 on scale 1-7","2005","(Married) couple without C. ","(2b) intermediate general qualification","5","","",""
"4 on scale 1-7","2005","(Married) couple without C. ","(2a) intermediate vocational","175","0.12379514070881","0.106707160511916","0.140883120905705"
"4 on scale 1-7","2005","(Married) couple without C. ","(2c_gen) general maturity certificate","19","","",""
"4 on scale 1-7","2005","(Married) couple without C. ","(2c_voc) vocational maturity certificate","57","0.11719230844003","0.0882666072915603","0.1461180095885"
"4 on scale 1-7","2005","(Married) couple without C. ","(3a) lower tertiary education","94","0.127951312824445","0.103099327113875","0.152803298535016"
"4 on scale 1-7","2005","(Married) couple without C. ","(3b) higher tertiary education","125","0.111472734454091","0.091585231282772","0.13136023762541"
"4 on scale 1-7","2005","Single parent ","(0) in school","12","","",""
"4 on scale 1-7","2005","Single parent ","(1a) inadequately completed","1","","",""
"4 on scale 1-7","2005","Single parent ","(1b) general elementary school","20","","",""
"4 on scale 1-7","2005","Single parent ","(1c) basic vocational qualification","28","","",""
"4 on scale 1-7","2005","Single parent ","(2b) intermediate general qualification","6","","",""
"4 on scale 1-7","2005","Single parent ","(2a) intermediate vocational","30","0.13653157716947","0.0950352173985494","0.178027936940391"
"4 on scale 1-7","2005","Single parent ","(2c_gen) general maturity certificate","6","","",""
"4 on scale 1-7","2005","Single parent ","(2c_voc) vocational maturity certificate","9","","",""
"4 on scale 1-7","2005","Single parent ","(3a) lower tertiary education","6","","",""
"4 on scale 1-7","2005","Single parent ","(3b) higher tertiary education","6","","",""
"4 on scale 1-7","2005","Couple + C. LE 16 ","(0) in school","","","",""
"4 on scale 1-7","2005","Couple + C. LE 16 ","(1a) inadequately completed","8","","",""
"4 on scale 1-7","2005","Couple + C. LE 16 ","(1b) general elementary school","36","0.158434174233287","0.10951155703026","0.207356791436313"
"4 on scale 1-7","2005","Couple + C. LE 16 ","(1c) basic vocational qualification","116","0.148338566000389","0.123708610544355","0.172968521456423"
"4 on scale 1-7","2005","Couple + C. LE 16 ","(2b) intermediate general qualification","9","","",""
"4 on scale 1-7","2005","Couple + C. LE 16 ","(2a) intermediate vocational","166","0.137986464360826","0.118673215672861","0.157299713048792"
"4 on scale 1-7","2005","Couple + C. LE 16 ","(2c_gen) general maturity certificate","10","","",""
"4 on scale 1-7","2005","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","45","0.0782214170090709","0.0531600392693529","0.103282794748789"
"4 on scale 1-7","2005","Couple + C. LE 16 ","(3a) lower tertiary education","42","0.146264931237121","0.105803061542592","0.186726800931649"
"4 on scale 1-7","2005","Couple + C. LE 16 ","(3b) higher tertiary education","62","0.0924555026677436","0.0679785527521443","0.116932452583343"
"4 on scale 1-7","2005","Couple + C. GT 16 ","(0) in school","31","0.102953486350736","0.0666373229672677","0.139269649734204"
"4 on scale 1-7","2005","Couple + C. GT 16 ","(1a) inadequately completed","7","","",""
"4 on scale 1-7","2005","Couple + C. GT 16 ","(1b) general elementary school","46","0.146602381815873","0.104644554247581","0.188560209384166"
"4 on scale 1-7","2005","Couple + C. GT 16 ","(1c) basic vocational qualification","118","0.13378235012734","0.110496642662637","0.157068057592043"
"4 on scale 1-7","2005","Couple + C. GT 16 ","(2b) intermediate general qualification","17","","",""
"4 on scale 1-7","2005","Couple + C. GT 16 ","(2a) intermediate vocational","105","0.119508450938829","0.0971830345059865","0.141833867371672"
"4 on scale 1-7","2005","Couple + C. GT 16 ","(2c_gen) general maturity certificate","40","0.155455365877093","0.112862206520057","0.19804852523413"
"4 on scale 1-7","2005","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","30","0.148196419416103","0.101032658381922","0.195360180450285"
"4 on scale 1-7","2005","Couple + C. GT 16 ","(3a) lower tertiary education","26","","",""
"4 on scale 1-7","2005","Couple + C. GT 16 ","(3b) higher tertiary education","51","0.142645637388091","0.108158355152692","0.177132919623489"
"4 on scale 1-7","2005","Couple + C. LE and GT 16","(0) in school","32","0.139332993897163","0.0968297024954816","0.181836285298844"
"4 on scale 1-7","2005","Couple + C. LE and GT 16","(1a) inadequately completed","4","","",""
"4 on scale 1-7","2005","Couple + C. LE and GT 16","(1b) general elementary school","23","","",""
"4 on scale 1-7","2005","Couple + C. LE and GT 16","(1c) basic vocational qualification","39","0.118572273973497","0.0825847330080841","0.15455981493891"
"4 on scale 1-7","2005","Couple + C. LE and GT 16","(2b) intermediate general qualification","15","","",""
"4 on scale 1-7","2005","Couple + C. LE and GT 16","(2a) intermediate vocational","31","0.0821239451802842","0.052411520656826","0.111836369703742"
"4 on scale 1-7","2005","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","20","","",""
"4 on scale 1-7","2005","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","13","","",""
"4 on scale 1-7","2005","Couple + C. LE and GT 16","(3a) lower tertiary education","18","","",""
"4 on scale 1-7","2005","Couple + C. LE and GT 16","(3b) higher tertiary education","13","","",""
"5 on scale 1-7","2005","1-pers.-HH","(0) in school","1","","",""
"5 on scale 1-7","2005","1-pers.-HH","(1a) inadequately completed","10","","",""
"5 on scale 1-7","2005","1-pers.-HH","(1b) general elementary school","72","0.207929510574709","0.167126117901671","0.248732903247747"
"5 on scale 1-7","2005","1-pers.-HH","(1c) basic vocational qualification","161","0.164723727849826","0.140257844959728","0.189189610739923"
"5 on scale 1-7","2005","1-pers.-HH","(2b) intermediate general qualification","8","","",""
"5 on scale 1-7","2005","1-pers.-HH","(2a) intermediate vocational","127","0.207975541030147","0.17667821311815","0.239272868942144"
"5 on scale 1-7","2005","1-pers.-HH","(2c_gen) general maturity certificate","25","","",""
"5 on scale 1-7","2005","1-pers.-HH","(2c_voc) vocational maturity certificate","46","0.22910613921308","0.174793634688019","0.283418643738141"
"5 on scale 1-7","2005","1-pers.-HH","(3a) lower tertiary education","48","0.181172760924664","0.131503843631807","0.230841678217521"
"5 on scale 1-7","2005","1-pers.-HH","(3b) higher tertiary education","69","0.185514245336589","0.143447244743382","0.227581245929796"
"5 on scale 1-7","2005","(Married) couple without C. ","(0) in school","2","","",""
"5 on scale 1-7","2005","(Married) couple without C. ","(1a) inadequately completed","16","","",""
"5 on scale 1-7","2005","(Married) couple without C. ","(1b) general elementary school","112","0.188799000960745","0.157459017409916","0.220138984511575"
"5 on scale 1-7","2005","(Married) couple without C. ","(1c) basic vocational qualification","508","0.182107901639856","0.166961402386028","0.197254400893683"
"5 on scale 1-7","2005","(Married) couple without C. ","(2b) intermediate general qualification","24","","",""
"5 on scale 1-7","2005","(Married) couple without C. ","(2a) intermediate vocational","282","0.187389390487627","0.167142895613539","0.207635885361714"
"5 on scale 1-7","2005","(Married) couple without C. ","(2c_gen) general maturity certificate","26","","",""
"5 on scale 1-7","2005","(Married) couple without C. ","(2c_voc) vocational maturity certificate","106","0.200084016549966","0.164106625056646","0.236061408043286"
"5 on scale 1-7","2005","(Married) couple without C. ","(3a) lower tertiary education","151","0.232660477288159","0.201224754746417","0.264096199829901"
"5 on scale 1-7","2005","(Married) couple without C. ","(3b) higher tertiary education","203","0.208958724870722","0.183267170399807","0.234650279341637"
"5 on scale 1-7","2005","Single parent ","(0) in school","24","","",""
"5 on scale 1-7","2005","Single parent ","(1a) inadequately completed","4","","",""
"5 on scale 1-7","2005","Single parent ","(1b) general elementary school","33","0.223735429534972","0.156594168034876","0.290876691035068"
"5 on scale 1-7","2005","Single parent ","(1c) basic vocational qualification","50","0.229769774855499","0.176323635419285","0.283215914291713"
"5 on scale 1-7","2005","Single parent ","(2b) intermediate general qualification","15","","",""
"5 on scale 1-7","2005","Single parent ","(2a) intermediate vocational","55","0.183505241170617","0.136724063145744","0.23028641919549"
"5 on scale 1-7","2005","Single parent ","(2c_gen) general maturity certificate","10","","",""
"5 on scale 1-7","2005","Single parent ","(2c_voc) vocational maturity certificate","6","","",""
"5 on scale 1-7","2005","Single parent ","(3a) lower tertiary education","5","","",""
"5 on scale 1-7","2005","Single parent ","(3b) higher tertiary education","13","","",""
"5 on scale 1-7","2005","Couple + C. LE 16 ","(0) in school","","","",""
"5 on scale 1-7","2005","Couple + C. LE 16 ","(1a) inadequately completed","6","","",""
"5 on scale 1-7","2005","Couple + C. LE 16 ","(1b) general elementary school","40","0.160540129678053","0.111355095330026","0.209725164026081"
"5 on scale 1-7","2005","Couple + C. LE 16 ","(1c) basic vocational qualification","178","0.212834741279264","0.184471404830241","0.241198077728287"
"5 on scale 1-7","2005","Couple + C. LE 16 ","(2b) intermediate general qualification","10","","",""
"5 on scale 1-7","2005","Couple + C. LE 16 ","(2a) intermediate vocational","262","0.217758041937032","0.194646032745732","0.240870051128332"
"5 on scale 1-7","2005","Couple + C. LE 16 ","(2c_gen) general maturity certificate","13","","",""
"5 on scale 1-7","2005","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","102","0.247542033754558","0.207261576136446","0.287822491372671"
"5 on scale 1-7","2005","Couple + C. LE 16 ","(3a) lower tertiary education","54","0.162039414339037","0.119846802613328","0.204232026064746"
"5 on scale 1-7","2005","Couple + C. LE 16 ","(3b) higher tertiary education","121","0.22491036256176","0.189629625355052","0.260191099768467"
"5 on scale 1-7","2005","Couple + C. GT 16 ","(0) in school","65","0.249088034743495","0.197405608159976","0.300770461327014"
"5 on scale 1-7","2005","Couple + C. GT 16 ","(1a) inadequately completed","9","","",""
"5 on scale 1-7","2005","Couple + C. GT 16 ","(1b) general elementary school","54","0.211273752250504","0.16285064131828","0.259696863182728"
"5 on scale 1-7","2005","Couple + C. GT 16 ","(1c) basic vocational qualification","185","0.244014328178746","0.214635060998917","0.273393595358574"
