"plh0217","year","age_gr","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"4 on scale 1-7","2005","16-34 y.","Couple + C. LE 16 ","154","0.140571375028822","0.119908693939385","0.161234056118258"
"4 on scale 1-7","2005","16-34 y.","Couple + C. GT 16 ","192","0.135316548064568","0.117008681809413","0.153624414319723"
"4 on scale 1-7","2005","16-34 y.","Couple + C. LE and GT 16","102","0.150548054277388","0.122733749473027","0.178362359081749"
"4 on scale 1-7","2005","35-65 y.","1-pers.-HH","153","0.138578030624142","0.118939349065298","0.158216712182985"
"4 on scale 1-7","2005","35-65 y.","(Married) couple without C. ","471","0.131557524209254","0.120698563019572","0.142416485398935"
"4 on scale 1-7","2005","35-65 y.","Single parent ","68","0.117208175233612","0.0909390897996347","0.14347726066759"
"4 on scale 1-7","2005","35-65 y.","Couple + C. LE 16 ","345","0.126412978379374","0.113668841621268","0.13915711513748"
"4 on scale 1-7","2005","35-65 y.","Couple + C. GT 16 ","278","0.120562862336929","0.106754039980438","0.13437168469342"
"4 on scale 1-7","2005","35-65 y.","Couple + C. LE and GT 16","121","0.106712814574272","0.0881699371946459","0.125255691953898"
"4 on scale 1-7","2005","66 and older","1-pers.-HH","96","0.0871593046507097","0.0703445854555875","0.103974023845832"
"4 on scale 1-7","2005","66 and older","(Married) couple without C. ","259","0.109229610960157","0.0966019658856322","0.121857256034681"
"4 on scale 1-7","2005","66 and older","Single parent ","4","","",""
"4 on scale 1-7","2005","66 and older","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2005","66 and older","Couple + C. GT 16 ","27","","",""
"4 on scale 1-7","2005","66 and older","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2005","16-34 y.","1-pers.-HH","171","0.26300660581819","0.230274736044559","0.295738475591821"
"5 on scale 1-7","2005","16-34 y.","(Married) couple without C. ","209","0.19125939893653","0.166197236564409","0.216321561308651"
"5 on scale 1-7","2005","16-34 y.","Single parent ","96","0.207296378823146","0.170491413612751","0.244101344033541"
"5 on scale 1-7","2005","16-34 y.","Couple + C. LE 16 ","236","0.216111878507466","0.191643810444369","0.240579946570562"
"5 on scale 1-7","2005","16-34 y.","Couple + C. GT 16 ","343","0.265419459181821","0.241786408198834","0.289052510164807"
"5 on scale 1-7","2005","16-34 y.","Couple + C. LE and GT 16","141","0.226910477845943","0.194334054728031","0.259486900963854"
"5 on scale 1-7","2005","35-65 y.","1-pers.-HH","214","0.165619382513355","0.144489608717984","0.186749156308726"
"5 on scale 1-7","2005","35-65 y.","(Married) couple without C. ","746","0.183374626087608","0.170942627208579","0.195806624966636"
"5 on scale 1-7","2005","35-65 y.","Single parent ","117","0.211253006687721","0.177917492596354","0.244588520779087"
"5 on scale 1-7","2005","35-65 y.","Couple + C. LE 16 ","554","0.210690885029787","0.195051922558288","0.226329847501286"
"5 on scale 1-7","2005","35-65 y.","Couple + C. GT 16 ","432","0.210604913419454","0.193313562454234","0.227896264384674"
"5 on scale 1-7","2005","35-65 y.","Couple + C. LE and GT 16","227","0.227345881507791","0.20217436422513","0.252517398790453"
"5 on scale 1-7","2005","66 and older","1-pers.-HH","192","0.178782351781402","0.15594074220897","0.201623961353834"
"5 on scale 1-7","2005","66 and older","(Married) couple without C. ","487","0.204684692739598","0.188351103086055","0.221018282393141"
"5 on scale 1-7","2005","66 and older","Single parent ","10","","",""
"5 on scale 1-7","2005","66 and older","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2005","66 and older","Couple + C. GT 16 ","36","0.242691531932002","0.177474990274025","0.307908073589979"
"5 on scale 1-7","2005","66 and older","Couple + C. LE and GT 16","1","","",""
"6 on scale 1-7","2005","16-34 y.","1-pers.-HH","244","0.345530212299037","0.310175809653233","0.380884614944842"
"6 on scale 1-7","2005","16-34 y.","(Married) couple without C. ","343","0.370190659722337","0.33942120501535","0.400960114429324"
"6 on scale 1-7","2005","16-34 y.","Single parent ","146","0.292440530037537","0.251140022581804","0.33374103749327"
"6 on scale 1-7","2005","16-34 y.","Couple + C. LE 16 ","326","0.284981011771472","0.258146106374216","0.311815917168727"
"6 on scale 1-7","2005","16-34 y.","Couple + C. GT 16 ","449","0.313648726933214","0.288815755528786","0.338481698337642"
"6 on scale 1-7","2005","16-34 y.","Couple + C. LE and GT 16","193","0.271999715228303","0.237388947912673","0.306610482543933"
"6 on scale 1-7","2005","35-65 y.","1-pers.-HH","372","0.301427790277144","0.275344975279412","0.327510605274877"
"6 on scale 1-7","2005","35-65 y.","(Married) couple without C. ","1234","0.345144254076934","0.329870948118669","0.3604175600352"
"6 on scale 1-7","2005","35-65 y.","Single parent ","180","0.313446757157161","0.275562755122408","0.351330759191914"
"6 on scale 1-7","2005","35-65 y.","Couple + C. LE 16 ","938","0.345457911285138","0.32722198343944","0.363693839130835"
"6 on scale 1-7","2005","35-65 y.","Couple + C. GT 16 ","765","0.33748923129436","0.317436483223491","0.35754197936523"
"6 on scale 1-7","2005","35-65 y.","Couple + C. LE and GT 16","336","0.271337160333166","0.244632243123825","0.298042077542508"
"6 on scale 1-7","2005","66 and older","1-pers.-HH","336","0.293874215545284","0.266718764508567","0.321029666582002"
"6 on scale 1-7","2005","66 and older","(Married) couple without C. ","727","0.287568865629871","0.269245229256261","0.30589250200348"
"6 on scale 1-7","2005","66 and older","Single parent ","27","","",""
"6 on scale 1-7","2005","66 and older","Couple + C. LE 16 ","2","","",""
"6 on scale 1-7","2005","66 and older","Couple + C. GT 16 ","55","0.370526195677592","0.297059190509857","0.443993200845327"
"6 on scale 1-7","2005","66 and older","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2005","16-34 y.","1-pers.-HH","144","0.191201733732929","0.161965480998149","0.220437986467708"
"7 Strongly agree","2005","16-34 y.","(Married) couple without C. ","203","0.239351742083498","0.212161519883287","0.26654196428371"
"7 Strongly agree","2005","16-34 y.","Single parent ","126","0.2754193762711","0.234859582698763","0.315979169843437"
"7 Strongly agree","2005","16-34 y.","Couple + C. LE 16 ","294","0.286374879451727","0.259500660982868","0.313249097920586"
"7 Strongly agree","2005","16-34 y.","Couple + C. GT 16 ","272","0.223594576117612","0.201294383482885","0.24589476875234"
"7 Strongly agree","2005","16-34 y.","Couple + C. LE and GT 16","151","0.277734245361392","0.242898552194686","0.312569938528098"
"7 Strongly agree","2005","35-65 y.","1-pers.-HH","324","0.289000383290194","0.26323473605858","0.314766030521809"
"7 Strongly agree","2005","35-65 y.","(Married) couple without C. ","948","0.255593267227374","0.241579988586643","0.269606545868105"
"7 Strongly agree","2005","35-65 y.","Single parent ","175","0.30070595210132","0.263257163174185","0.338154741028454"
"7 Strongly agree","2005","35-65 y.","Couple + C. LE 16 ","562","0.227872785110615","0.211786633225173","0.243958936996057"
"7 Strongly agree","2005","35-65 y.","Couple + C. GT 16 ","490","0.241541019380885","0.223389668035177","0.259692370726593"
"7 Strongly agree","2005","35-65 y.","Couple + C. LE and GT 16","286","0.294089677131521","0.266725150248848","0.321454204014194"
"7 Strongly agree","2005","66 and older","1-pers.-HH","367","0.349465831262127","0.321042651619179","0.377889010905076"
"7 Strongly agree","2005","66 and older","(Married) couple without C. ","661","0.298432498321123","0.279908826578189","0.316956170064056"
"7 Strongly agree","2005","66 and older","Single parent ","16","","",""
"7 Strongly agree","2005","66 and older","Couple + C. LE 16 ","1","","",""
"7 Strongly agree","2005","66 and older","Couple + C. GT 16 ","33","0.210291940561058","0.148299512536188","0.272284368585929"
"7 Strongly agree","2005","66 and older","Couple + C. LE and GT 16","2","","",""
"1 Strongly disagree","2006","16-34 y.","1-pers.-HH","","","",""
"1 Strongly disagree","2006","16-34 y.","(Married) couple without C. ","","","",""
"1 Strongly disagree","2006","16-34 y.","Single parent ","","","",""
"1 Strongly disagree","2006","16-34 y.","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2006","16-34 y.","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2006","16-34 y.","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2006","35-65 y.","1-pers.-HH","","","",""
"1 Strongly disagree","2006","35-65 y.","(Married) couple without C. ","","","",""
"1 Strongly disagree","2006","35-65 y.","Single parent ","","","",""
"1 Strongly disagree","2006","35-65 y.","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2006","35-65 y.","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2006","35-65 y.","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2006","66 and older","1-pers.-HH","","","",""
"1 Strongly disagree","2006","66 and older","(Married) couple without C. ","","","",""
"1 Strongly disagree","2006","66 and older","Single parent ","","","",""
"1 Strongly disagree","2006","66 and older","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2006","66 and older","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2006","66 and older","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2006","16-34 y.","1-pers.-HH","","","",""
"2 on scale 1-7 ","2006","16-34 y.","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2006","16-34 y.","Single parent ","","","",""
"2 on scale 1-7 ","2006","16-34 y.","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2006","16-34 y.","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2006","16-34 y.","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2006","35-65 y.","1-pers.-HH","","","",""
"2 on scale 1-7 ","2006","35-65 y.","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2006","35-65 y.","Single parent ","","","",""
"2 on scale 1-7 ","2006","35-65 y.","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2006","35-65 y.","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2006","35-65 y.","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2006","66 and older","1-pers.-HH","","","",""
"2 on scale 1-7 ","2006","66 and older","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2006","66 and older","Single parent ","","","",""
"2 on scale 1-7 ","2006","66 and older","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2006","66 and older","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2006","66 and older","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2006","16-34 y.","1-pers.-HH","","","",""
"3 on scale 1-7 ","2006","16-34 y.","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2006","16-34 y.","Single parent ","","","",""
"3 on scale 1-7 ","2006","16-34 y.","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2006","16-34 y.","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2006","16-34 y.","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2006","35-65 y.","1-pers.-HH","","","",""
"3 on scale 1-7 ","2006","35-65 y.","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2006","35-65 y.","Single parent ","","","",""
"3 on scale 1-7 ","2006","35-65 y.","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2006","35-65 y.","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2006","35-65 y.","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2006","66 and older","1-pers.-HH","","","",""
"3 on scale 1-7 ","2006","66 and older","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2006","66 and older","Single parent ","","","",""
"3 on scale 1-7 ","2006","66 and older","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2006","66 and older","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2006","66 and older","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2006","16-34 y.","1-pers.-HH","","","",""
"4 on scale 1-7","2006","16-34 y.","(Married) couple without C. ","","","",""
"4 on scale 1-7","2006","16-34 y.","Single parent ","","","",""
"4 on scale 1-7","2006","16-34 y.","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2006","16-34 y.","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2006","16-34 y.","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2006","35-65 y.","1-pers.-HH","","","",""
"4 on scale 1-7","2006","35-65 y.","(Married) couple without C. ","","","",""
"4 on scale 1-7","2006","35-65 y.","Single parent ","","","",""
"4 on scale 1-7","2006","35-65 y.","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2006","35-65 y.","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2006","35-65 y.","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2006","66 and older","1-pers.-HH","","","",""
"4 on scale 1-7","2006","66 and older","(Married) couple without C. ","","","",""
"4 on scale 1-7","2006","66 and older","Single parent ","","","",""
"4 on scale 1-7","2006","66 and older","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2006","66 and older","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2006","66 and older","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2006","16-34 y.","1-pers.-HH","","","",""
"5 on scale 1-7","2006","16-34 y.","(Married) couple without C. ","","","",""
"5 on scale 1-7","2006","16-34 y.","Single parent ","","","",""
"5 on scale 1-7","2006","16-34 y.","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2006","16-34 y.","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2006","16-34 y.","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2006","35-65 y.","1-pers.-HH","","","",""
"5 on scale 1-7","2006","35-65 y.","(Married) couple without C. ","","","",""
"5 on scale 1-7","2006","35-65 y.","Single parent ","","","",""
"5 on scale 1-7","2006","35-65 y.","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2006","35-65 y.","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2006","35-65 y.","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2006","66 and older","1-pers.-HH","","","",""
"5 on scale 1-7","2006","66 and older","(Married) couple without C. ","","","",""
"5 on scale 1-7","2006","66 and older","Single parent ","","","",""
"5 on scale 1-7","2006","66 and older","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2006","66 and older","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2006","66 and older","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2006","16-34 y.","1-pers.-HH","","","",""
"6 on scale 1-7","2006","16-34 y.","(Married) couple without C. ","","","",""
"6 on scale 1-7","2006","16-34 y.","Single parent ","","","",""
"6 on scale 1-7","2006","16-34 y.","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2006","16-34 y.","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2006","16-34 y.","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2006","35-65 y.","1-pers.-HH","","","",""
"6 on scale 1-7","2006","35-65 y.","(Married) couple without C. ","","","",""
"6 on scale 1-7","2006","35-65 y.","Single parent ","","","",""
"6 on scale 1-7","2006","35-65 y.","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2006","35-65 y.","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2006","35-65 y.","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2006","66 and older","1-pers.-HH","","","",""
"6 on scale 1-7","2006","66 and older","(Married) couple without C. ","","","",""
"6 on scale 1-7","2006","66 and older","Single parent ","","","",""
"6 on scale 1-7","2006","66 and older","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2006","66 and older","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2006","66 and older","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2006","16-34 y.","1-pers.-HH","","","",""
"7 Strongly agree","2006","16-34 y.","(Married) couple without C. ","","","",""
"7 Strongly agree","2006","16-34 y.","Single parent ","","","",""
"7 Strongly agree","2006","16-34 y.","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2006","16-34 y.","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2006","16-34 y.","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2006","35-65 y.","1-pers.-HH","","","",""
"7 Strongly agree","2006","35-65 y.","(Married) couple without C. ","","","",""
"7 Strongly agree","2006","35-65 y.","Single parent ","","","",""
"7 Strongly agree","2006","35-65 y.","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2006","35-65 y.","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2006","35-65 y.","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2006","66 and older","1-pers.-HH","","","",""
"7 Strongly agree","2006","66 and older","(Married) couple without C. ","","","",""
"7 Strongly agree","2006","66 and older","Single parent ","","","",""
"7 Strongly agree","2006","66 and older","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2006","66 and older","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2006","66 and older","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2007","16-34 y.","1-pers.-HH","","","",""
"1 Strongly disagree","2007","16-34 y.","(Married) couple without C. ","","","",""
"1 Strongly disagree","2007","16-34 y.","Single parent ","","","",""
"1 Strongly disagree","2007","16-34 y.","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2007","16-34 y.","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2007","16-34 y.","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2007","35-65 y.","1-pers.-HH","","","",""
"1 Strongly disagree","2007","35-65 y.","(Married) couple without C. ","","","",""
"1 Strongly disagree","2007","35-65 y.","Single parent ","","","",""
"1 Strongly disagree","2007","35-65 y.","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2007","35-65 y.","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2007","35-65 y.","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2007","66 and older","1-pers.-HH","","","",""
"1 Strongly disagree","2007","66 and older","(Married) couple without C. ","","","",""
"1 Strongly disagree","2007","66 and older","Single parent ","","","",""
"1 Strongly disagree","2007","66 and older","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2007","66 and older","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2007","66 and older","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2007","16-34 y.","1-pers.-HH","","","",""
"2 on scale 1-7 ","2007","16-34 y.","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2007","16-34 y.","Single parent ","","","",""
"2 on scale 1-7 ","2007","16-34 y.","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2007","16-34 y.","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2007","16-34 y.","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2007","35-65 y.","1-pers.-HH","","","",""
"2 on scale 1-7 ","2007","35-65 y.","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2007","35-65 y.","Single parent ","","","",""
"2 on scale 1-7 ","2007","35-65 y.","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2007","35-65 y.","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2007","35-65 y.","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2007","66 and older","1-pers.-HH","","","",""
"2 on scale 1-7 ","2007","66 and older","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2007","66 and older","Single parent ","","","",""
"2 on scale 1-7 ","2007","66 and older","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2007","66 and older","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2007","66 and older","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2007","16-34 y.","1-pers.-HH","","","",""
"3 on scale 1-7 ","2007","16-34 y.","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2007","16-34 y.","Single parent ","","","",""
"3 on scale 1-7 ","2007","16-34 y.","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2007","16-34 y.","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2007","16-34 y.","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2007","35-65 y.","1-pers.-HH","","","",""
"3 on scale 1-7 ","2007","35-65 y.","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2007","35-65 y.","Single parent ","","","",""
"3 on scale 1-7 ","2007","35-65 y.","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2007","35-65 y.","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2007","35-65 y.","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2007","66 and older","1-pers.-HH","","","",""
"3 on scale 1-7 ","2007","66 and older","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2007","66 and older","Single parent ","","","",""
"3 on scale 1-7 ","2007","66 and older","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2007","66 and older","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2007","66 and older","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2007","16-34 y.","1-pers.-HH","","","",""
"4 on scale 1-7","2007","16-34 y.","(Married) couple without C. ","","","",""
"4 on scale 1-7","2007","16-34 y.","Single parent ","","","",""
"4 on scale 1-7","2007","16-34 y.","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2007","16-34 y.","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2007","16-34 y.","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2007","35-65 y.","1-pers.-HH","","","",""
"4 on scale 1-7","2007","35-65 y.","(Married) couple without C. ","","","",""
"4 on scale 1-7","2007","35-65 y.","Single parent ","","","",""
"4 on scale 1-7","2007","35-65 y.","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2007","35-65 y.","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2007","35-65 y.","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2007","66 and older","1-pers.-HH","","","",""
"4 on scale 1-7","2007","66 and older","(Married) couple without C. ","","","",""
"4 on scale 1-7","2007","66 and older","Single parent ","","","",""
"4 on scale 1-7","2007","66 and older","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2007","66 and older","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2007","66 and older","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2007","16-34 y.","1-pers.-HH","","","",""
"5 on scale 1-7","2007","16-34 y.","(Married) couple without C. ","","","",""
"5 on scale 1-7","2007","16-34 y.","Single parent ","","","",""
"5 on scale 1-7","2007","16-34 y.","Couple + C. LE 16 ","","","",""
