"plh0217","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence"
"4 on scale 1-7","2005","(Married) couple without C. ","direct migration background","95","0.156100839076488","0.129117009517279","0.183084668635697"
"4 on scale 1-7","2005","(Married) couple without C. ","indirect migration background","15","","",""
"4 on scale 1-7","2005","Single parent ","no migration background","98","0.115319003786835","0.0944282691346795","0.13620973843899"
"4 on scale 1-7","2005","Single parent ","direct migration background","17","","",""
"4 on scale 1-7","2005","Single parent ","indirect migration background","12","","",""
"4 on scale 1-7","2005","Couple + C. LE 16 ","no migration background","401","0.128317986386492","0.116354285196014","0.14028168757697"
"4 on scale 1-7","2005","Couple + C. LE 16 ","direct migration background","68","0.145355200128275","0.115234619952608","0.175475780303942"
"4 on scale 1-7","2005","Couple + C. LE 16 ","indirect migration background","30","0.120046569538222","0.0718924121264609","0.168200726949982"
"4 on scale 1-7","2005","Couple + C. GT 16 ","no migration background","408","0.126909870175901","0.115065348091802","0.138754392259999"
"4 on scale 1-7","2005","Couple + C. GT 16 ","direct migration background","48","0.10759910937651","0.0773453113130907","0.13785290743993"
"4 on scale 1-7","2005","Couple + C. GT 16 ","indirect migration background","41","0.166604270009968","0.115720043133233","0.217488496886703"
"4 on scale 1-7","2005","Couple + C. LE and GT 16","no migration background","165","0.124819720930226","0.106797546063772","0.142841895796681"
"4 on scale 1-7","2005","Couple + C. LE and GT 16","direct migration background","37","0.122682722735541","0.0845270631929309","0.160838382278151"
"4 on scale 1-7","2005","Couple + C. LE and GT 16","indirect migration background","21","","",""
"5 on scale 1-7","2005","1-pers.-HH","no migration background","508","0.190066794773569","0.175150933676867","0.20498265587027"
"5 on scale 1-7","2005","1-pers.-HH","direct migration background","45","0.195075514803795","0.141860126019041","0.248290903588548"
"5 on scale 1-7","2005","1-pers.-HH","indirect migration background","24","","",""
"5 on scale 1-7","2005","(Married) couple without C. ","no migration background","1290","0.193796374630667","0.183959040840761","0.203633708420573"
"5 on scale 1-7","2005","(Married) couple without C. ","direct migration background","127","0.180573061168336","0.151974954108024","0.209171168228647"
"5 on scale 1-7","2005","(Married) couple without C. ","indirect migration background","25","","",""
"5 on scale 1-7","2005","Single parent ","no migration background","184","0.213636890049224","0.186829186509171","0.240444593589277"
"5 on scale 1-7","2005","Single parent ","direct migration background","21","","",""
"5 on scale 1-7","2005","Single parent ","indirect migration background","18","","",""
"5 on scale 1-7","2005","Couple + C. LE 16 ","no migration background","669","0.229578315252369","0.214533999897005","0.244622630607732"
"5 on scale 1-7","2005","Couple + C. LE 16 ","direct migration background","94","0.146365698271902","0.116158475217305","0.176572921326498"
"5 on scale 1-7","2005","Couple + C. LE 16 ","indirect migration background","27","","",""
"5 on scale 1-7","2005","Couple + C. GT 16 ","no migration background","681","0.236143105243731","0.221030687875747","0.251255522611716"
"5 on scale 1-7","2005","Couple + C. GT 16 ","direct migration background","82","0.224900696518044","0.184137367764316","0.265664025271771"
"5 on scale 1-7","2005","Couple + C. GT 16 ","indirect migration background","48","0.216172592565393","0.159961112714411","0.272384072416375"
"5 on scale 1-7","2005","Couple + C. LE and GT 16","no migration background","266","0.202494639517547","0.180582216410971","0.224407062624123"
"5 on scale 1-7","2005","Couple + C. LE and GT 16","direct migration background","76","0.306721587887389","0.25309070686274","0.360352468912038"
"5 on scale 1-7","2005","Couple + C. LE and GT 16","indirect migration background","27","","",""
"6 on scale 1-7","2005","1-pers.-HH","no migration background","864","0.311765163500256","0.29415543252162","0.329374894478892"
"6 on scale 1-7","2005","1-pers.-HH","direct migration background","52","0.235864203504538","0.178851113595884","0.292877293413191"
"6 on scale 1-7","2005","1-pers.-HH","indirect migration background","36","0.377119858104748","0.27914241360627","0.475097302603226"
"6 on scale 1-7","2005","(Married) couple without C. ","no migration background","2065","0.337635703325174","0.325866289053071","0.349405117597278"
"6 on scale 1-7","2005","(Married) couple without C. ","direct migration background","199","0.249710757099032","0.217530561881371","0.281890952316692"
"6 on scale 1-7","2005","(Married) couple without C. ","indirect migration background","40","0.370780855254612","0.282501574565101","0.459060135944123"
"6 on scale 1-7","2005","Single parent ","no migration background","291","0.316398543747293","0.285980684197537","0.34681640329705"
"6 on scale 1-7","2005","Single parent ","direct migration background","34","0.24326873909914","0.168053286320519","0.318484191877762"
"6 on scale 1-7","2005","Single parent ","indirect migration background","28","","",""
"6 on scale 1-7","2005","Couple + C. LE 16 ","no migration background","1063","0.338359823819327","0.321434262659227","0.355285384979426"
"6 on scale 1-7","2005","Couple + C. LE 16 ","direct migration background","143","0.264539691158483","0.226844993877072","0.302234388439895"
"6 on scale 1-7","2005","Couple + C. LE 16 ","indirect migration background","60","0.339858942608891","0.269681620844314","0.410036264373467"
"6 on scale 1-7","2005","Couple + C. GT 16 ","no migration background","1077","0.341759837978603","0.324882925282079","0.358636750675127"
"6 on scale 1-7","2005","Couple + C. GT 16 ","direct migration background","133","0.292033862073207","0.247640461172853","0.336427262973562"
"6 on scale 1-7","2005","Couple + C. GT 16 ","indirect migration background","59","0.278384749076","0.217179305167597","0.339590192984403"
"6 on scale 1-7","2005","Couple + C. LE and GT 16","no migration background","417","0.274356845552487","0.250027171766675","0.298686519338299"
"6 on scale 1-7","2005","Couple + C. LE and GT 16","direct migration background","76","0.261268322908834","0.210173645583649","0.312363000234019"
"6 on scale 1-7","2005","Couple + C. LE and GT 16","indirect migration background","36","0.268845114269","0.191736659876856","0.345953568661145"
"7 Strongly agree","2005","1-pers.-HH","no migration background","747","0.289358550454887","0.272119472629617","0.306597628280157"
"7 Strongly agree","2005","1-pers.-HH","direct migration background","70","0.337886010606622","0.27436611482706","0.401405906386183"
"7 Strongly agree","2005","1-pers.-HH","indirect migration background","18","","",""
"7 Strongly agree","2005","(Married) couple without C. ","no migration background","1587","0.265601213793821","0.254609555644148","0.276592871943495"
"7 Strongly agree","2005","(Married) couple without C. ","direct migration background","201","0.297871247491189","0.263871291113749","0.33187120386863"
"7 Strongly agree","2005","(Married) couple without C. ","indirect migration background","24","","",""
"7 Strongly agree","2005","Single parent ","no migration background","262","0.28542419321685","0.255886303279192","0.314962083154508"
"7 Strongly agree","2005","Single parent ","direct migration background","40","0.357844883743229","0.273809833473329","0.441879934013129"
"7 Strongly agree","2005","Single parent ","indirect migration background","15","","",""
"7 Strongly agree","2005","Couple + C. LE 16 ","no migration background","633","0.215533137418797","0.200824004452063","0.230242270385532"
"7 Strongly agree","2005","Couple + C. LE 16 ","direct migration background","179","0.382526606083752","0.340993427719206","0.424059784448297"
"7 Strongly agree","2005","Couple + C. LE 16 ","indirect migration background","45","0.281140696989835","0.214534770457669","0.347746623522001"
"7 Strongly agree","2005","Couple + C. GT 16 ","no migration background","639","0.21663765775048","0.201979188385319","0.23129612711564"
"7 Strongly agree","2005","Couple + C. GT 16 ","direct migration background","106","0.283825326417658","0.239807294565608","0.327843358269707"
"7 Strongly agree","2005","Couple + C. GT 16 ","indirect migration background","50","0.313861677545592","0.250490837401804","0.37723251768938"
"7 Strongly agree","2005","Couple + C. LE and GT 16","no migration background","340","0.306251555376652","0.28111782239068","0.331385288362625"
"7 Strongly agree","2005","Couple + C. LE and GT 16","direct migration background","72","0.24292835175484","0.19305178927655","0.292804914233131"
"7 Strongly agree","2005","Couple + C. LE and GT 16","indirect migration background","27","","",""
"1 Strongly disagree","2006","1-pers.-HH","no migration background","","","",""
"1 Strongly disagree","2006","1-pers.-HH","direct migration background","","","",""
"1 Strongly disagree","2006","1-pers.-HH","indirect migration background","","","",""
"1 Strongly disagree","2006","(Married) couple without C. ","no migration background","","","",""
"1 Strongly disagree","2006","(Married) couple without C. ","direct migration background","","","",""
"1 Strongly disagree","2006","(Married) couple without C. ","indirect migration background","","","",""
"1 Strongly disagree","2006","Single parent ","no migration background","","","",""
"1 Strongly disagree","2006","Single parent ","direct migration background","","","",""
"1 Strongly disagree","2006","Single parent ","indirect migration background","","","",""
"1 Strongly disagree","2006","Couple + C. LE 16 ","no migration background","","","",""
"1 Strongly disagree","2006","Couple + C. LE 16 ","direct migration background","","","",""
"1 Strongly disagree","2006","Couple + C. LE 16 ","indirect migration background","","","",""
"1 Strongly disagree","2006","Couple + C. GT 16 ","no migration background","","","",""
"1 Strongly disagree","2006","Couple + C. GT 16 ","direct migration background","","","",""
"1 Strongly disagree","2006","Couple + C. GT 16 ","indirect migration background","","","",""
"1 Strongly disagree","2006","Couple + C. LE and GT 16","no migration background","","","",""
"1 Strongly disagree","2006","Couple + C. LE and GT 16","direct migration background","","","",""
"1 Strongly disagree","2006","Couple + C. LE and GT 16","indirect migration background","","","",""
"2 on scale 1-7 ","2006","1-pers.-HH","no migration background","","","",""
"2 on scale 1-7 ","2006","1-pers.-HH","direct migration background","","","",""
"2 on scale 1-7 ","2006","1-pers.-HH","indirect migration background","","","",""
"2 on scale 1-7 ","2006","(Married) couple without C. ","no migration background","","","",""
"2 on scale 1-7 ","2006","(Married) couple without C. ","direct migration background","","","",""
"2 on scale 1-7 ","2006","(Married) couple without C. ","indirect migration background","","","",""
"2 on scale 1-7 ","2006","Single parent ","no migration background","","","",""
"2 on scale 1-7 ","2006","Single parent ","direct migration background","","","",""
"2 on scale 1-7 ","2006","Single parent ","indirect migration background","","","",""
"2 on scale 1-7 ","2006","Couple + C. LE 16 ","no migration background","","","",""
"2 on scale 1-7 ","2006","Couple + C. LE 16 ","direct migration background","","","",""
"2 on scale 1-7 ","2006","Couple + C. LE 16 ","indirect migration background","","","",""
"2 on scale 1-7 ","2006","Couple + C. GT 16 ","no migration background","","","",""
"2 on scale 1-7 ","2006","Couple + C. GT 16 ","direct migration background","","","",""
"2 on scale 1-7 ","2006","Couple + C. GT 16 ","indirect migration background","","","",""
"2 on scale 1-7 ","2006","Couple + C. LE and GT 16","no migration background","","","",""
"2 on scale 1-7 ","2006","Couple + C. LE and GT 16","direct migration background","","","",""
"2 on scale 1-7 ","2006","Couple + C. LE and GT 16","indirect migration background","","","",""
"3 on scale 1-7 ","2006","1-pers.-HH","no migration background","","","",""
"3 on scale 1-7 ","2006","1-pers.-HH","direct migration background","","","",""
"3 on scale 1-7 ","2006","1-pers.-HH","indirect migration background","","","",""
"3 on scale 1-7 ","2006","(Married) couple without C. ","no migration background","","","",""
"3 on scale 1-7 ","2006","(Married) couple without C. ","direct migration background","","","",""
"3 on scale 1-7 ","2006","(Married) couple without C. ","indirect migration background","","","",""
"3 on scale 1-7 ","2006","Single parent ","no migration background","","","",""
"3 on scale 1-7 ","2006","Single parent ","direct migration background","","","",""
"3 on scale 1-7 ","2006","Single parent ","indirect migration background","","","",""
"3 on scale 1-7 ","2006","Couple + C. LE 16 ","no migration background","","","",""
"3 on scale 1-7 ","2006","Couple + C. LE 16 ","direct migration background","","","",""
"3 on scale 1-7 ","2006","Couple + C. LE 16 ","indirect migration background","","","",""
"3 on scale 1-7 ","2006","Couple + C. GT 16 ","no migration background","","","",""
"3 on scale 1-7 ","2006","Couple + C. GT 16 ","direct migration background","","","",""
"3 on scale 1-7 ","2006","Couple + C. GT 16 ","indirect migration background","","","",""
"3 on scale 1-7 ","2006","Couple + C. LE and GT 16","no migration background","","","",""
"3 on scale 1-7 ","2006","Couple + C. LE and GT 16","direct migration background","","","",""
"3 on scale 1-7 ","2006","Couple + C. LE and GT 16","indirect migration background","","","",""
"4 on scale 1-7","2006","1-pers.-HH","no migration background","","","",""
"4 on scale 1-7","2006","1-pers.-HH","direct migration background","","","",""
"4 on scale 1-7","2006","1-pers.-HH","indirect migration background","","","",""
"4 on scale 1-7","2006","(Married) couple without C. ","no migration background","","","",""
"4 on scale 1-7","2006","(Married) couple without C. ","direct migration background","","","",""
"4 on scale 1-7","2006","(Married) couple without C. ","indirect migration background","","","",""
"4 on scale 1-7","2006","Single parent ","no migration background","","","",""
"4 on scale 1-7","2006","Single parent ","direct migration background","","","",""
"4 on scale 1-7","2006","Single parent ","indirect migration background","","","",""
"4 on scale 1-7","2006","Couple + C. LE 16 ","no migration background","","","",""
"4 on scale 1-7","2006","Couple + C. LE 16 ","direct migration background","","","",""
"4 on scale 1-7","2006","Couple + C. LE 16 ","indirect migration background","","","",""
"4 on scale 1-7","2006","Couple + C. GT 16 ","no migration background","","","",""
"4 on scale 1-7","2006","Couple + C. GT 16 ","direct migration background","","","",""
"4 on scale 1-7","2006","Couple + C. GT 16 ","indirect migration background","","","",""
"4 on scale 1-7","2006","Couple + C. LE and GT 16","no migration background","","","",""
"4 on scale 1-7","2006","Couple + C. LE and GT 16","direct migration background","","","",""
"4 on scale 1-7","2006","Couple + C. LE and GT 16","indirect migration background","","","",""
"5 on scale 1-7","2006","1-pers.-HH","no migration background","","","",""
"5 on scale 1-7","2006","1-pers.-HH","direct migration background","","","",""
"5 on scale 1-7","2006","1-pers.-HH","indirect migration background","","","",""
"5 on scale 1-7","2006","(Married) couple without C. ","no migration background","","","",""
"5 on scale 1-7","2006","(Married) couple without C. ","direct migration background","","","",""
"5 on scale 1-7","2006","(Married) couple without C. ","indirect migration background","","","",""
"5 on scale 1-7","2006","Single parent ","no migration background","","","",""
"5 on scale 1-7","2006","Single parent ","direct migration background","","","",""
"5 on scale 1-7","2006","Single parent ","indirect migration background","","","",""
"5 on scale 1-7","2006","Couple + C. LE 16 ","no migration background","","","",""
"5 on scale 1-7","2006","Couple + C. LE 16 ","direct migration background","","","",""
"5 on scale 1-7","2006","Couple + C. LE 16 ","indirect migration background","","","",""
"5 on scale 1-7","2006","Couple + C. GT 16 ","no migration background","","","",""
"5 on scale 1-7","2006","Couple + C. GT 16 ","direct migration background","","","",""
"5 on scale 1-7","2006","Couple + C. GT 16 ","indirect migration background","","","",""
"5 on scale 1-7","2006","Couple + C. LE and GT 16","no migration background","","","",""
"5 on scale 1-7","2006","Couple + C. LE and GT 16","direct migration background","","","",""
"5 on scale 1-7","2006","Couple + C. LE and GT 16","indirect migration background","","","",""
"6 on scale 1-7","2006","1-pers.-HH","no migration background","","","",""
"6 on scale 1-7","2006","1-pers.-HH","direct migration background","","","",""
"6 on scale 1-7","2006","1-pers.-HH","indirect migration background","","","",""
"6 on scale 1-7","2006","(Married) couple without C. ","no migration background","","","",""
"6 on scale 1-7","2006","(Married) couple without C. ","direct migration background","","","",""
"6 on scale 1-7","2006","(Married) couple without C. ","indirect migration background","","","",""
"6 on scale 1-7","2006","Single parent ","no migration background","","","",""
"6 on scale 1-7","2006","Single parent ","direct migration background","","","",""
"6 on scale 1-7","2006","Single parent ","indirect migration background","","","",""
"6 on scale 1-7","2006","Couple + C. LE 16 ","no migration background","","","",""
"6 on scale 1-7","2006","Couple + C. LE 16 ","direct migration background","","","",""
"6 on scale 1-7","2006","Couple + C. LE 16 ","indirect migration background","","","",""
"6 on scale 1-7","2006","Couple + C. GT 16 ","no migration background","","","",""
"6 on scale 1-7","2006","Couple + C. GT 16 ","direct migration background","","","",""
"6 on scale 1-7","2006","Couple + C. GT 16 ","indirect migration background","","","",""
"6 on scale 1-7","2006","Couple + C. LE and GT 16","no migration background","","","",""
"6 on scale 1-7","2006","Couple + C. LE and GT 16","direct migration background","","","",""
"6 on scale 1-7","2006","Couple + C. LE and GT 16","indirect migration background","","","",""
"7 Strongly agree","2006","1-pers.-HH","no migration background","","","",""
"7 Strongly agree","2006","1-pers.-HH","direct migration background","","","",""
"7 Strongly agree","2006","1-pers.-HH","indirect migration background","","","",""
"7 Strongly agree","2006","(Married) couple without C. ","no migration background","","","",""
"7 Strongly agree","2006","(Married) couple without C. ","direct migration background","","","",""
"7 Strongly agree","2006","(Married) couple without C. ","indirect migration background","","","",""
"7 Strongly agree","2006","Single parent ","no migration background","","","",""
"7 Strongly agree","2006","Single parent ","direct migration background","","","",""
"7 Strongly agree","2006","Single parent ","indirect migration background","","","",""
"7 Strongly agree","2006","Couple + C. LE 16 ","no migration background","","","",""
"7 Strongly agree","2006","Couple + C. LE 16 ","direct migration background","","","",""
"7 Strongly agree","2006","Couple + C. LE 16 ","indirect migration background","","","",""
"7 Strongly agree","2006","Couple + C. GT 16 ","no migration background","","","",""
"7 Strongly agree","2006","Couple + C. GT 16 ","direct migration background","","","",""
"7 Strongly agree","2006","Couple + C. GT 16 ","indirect migration background","","","",""
"7 Strongly agree","2006","Couple + C. LE and GT 16","no migration background","","","",""
"7 Strongly agree","2006","Couple + C. LE and GT 16","direct migration background","","","",""
"7 Strongly agree","2006","Couple + C. LE and GT 16","indirect migration background","","","",""
"1 Strongly disagree","2007","1-pers.-HH","no migration background","","","",""
"1 Strongly disagree","2007","1-pers.-HH","direct migration background","","","",""
"1 Strongly disagree","2007","1-pers.-HH","indirect migration background","","","",""
"1 Strongly disagree","2007","(Married) couple without C. ","no migration background","","","",""
"1 Strongly disagree","2007","(Married) couple without C. ","direct migration background","","","",""
"1 Strongly disagree","2007","(Married) couple without C. ","indirect migration background","","","",""
"1 Strongly disagree","2007","Single parent ","no migration background","","","",""
"1 Strongly disagree","2007","Single parent ","direct migration background","","","",""
"1 Strongly disagree","2007","Single parent ","indirect migration background","","","",""
"1 Strongly disagree","2007","Couple + C. LE 16 ","no migration background","","","",""
"1 Strongly disagree","2007","Couple + C. LE 16 ","direct migration background","","","",""
"1 Strongly disagree","2007","Couple + C. LE 16 ","indirect migration background","","","",""
"1 Strongly disagree","2007","Couple + C. GT 16 ","no migration background","","","",""
"1 Strongly disagree","2007","Couple + C. GT 16 ","direct migration background","","","",""
"1 Strongly disagree","2007","Couple + C. GT 16 ","indirect migration background","","","",""
"1 Strongly disagree","2007","Couple + C. LE and GT 16","no migration background","","","",""
"1 Strongly disagree","2007","Couple + C. LE and GT 16","direct migration background","","","",""
"1 Strongly disagree","2007","Couple + C. LE and GT 16","indirect migration background","","","",""
"2 on scale 1-7 ","2007","1-pers.-HH","no migration background","","","",""
"2 on scale 1-7 ","2007","1-pers.-HH","direct migration background","","","",""
"2 on scale 1-7 ","2007","1-pers.-HH","indirect migration background","","","",""
"2 on scale 1-7 ","2007","(Married) couple without C. ","no migration background","","","",""
"2 on scale 1-7 ","2007","(Married) couple without C. ","direct migration background","","","",""
"2 on scale 1-7 ","2007","(Married) couple without C. ","indirect migration background","","","",""
"2 on scale 1-7 ","2007","Single parent ","no migration background","","","",""
"2 on scale 1-7 ","2007","Single parent ","direct migration background","","","",""
"2 on scale 1-7 ","2007","Single parent ","indirect migration background","","","",""
"2 on scale 1-7 ","2007","Couple + C. LE 16 ","no migration background","","","",""
"2 on scale 1-7 ","2007","Couple + C. LE 16 ","direct migration background","","","",""
"2 on scale 1-7 ","2007","Couple + C. LE 16 ","indirect migration background","","","",""
"2 on scale 1-7 ","2007","Couple + C. GT 16 ","no migration background","","","",""
"2 on scale 1-7 ","2007","Couple + C. GT 16 ","direct migration background","","","",""
"2 on scale 1-7 ","2007","Couple + C. GT 16 ","indirect migration background","","","",""
"2 on scale 1-7 ","2007","Couple + C. LE and GT 16","no migration background","","","",""
"2 on scale 1-7 ","2007","Couple + C. LE and GT 16","direct migration background","","","",""
"2 on scale 1-7 ","2007","Couple + C. LE and GT 16","indirect migration background","","","",""
"3 on scale 1-7 ","2007","1-pers.-HH","no migration background","","","",""
"3 on scale 1-7 ","2007","1-pers.-HH","direct migration background","","","",""
"3 on scale 1-7 ","2007","1-pers.-HH","indirect migration background","","","",""
"3 on scale 1-7 ","2007","(Married) couple without C. ","no migration background","","","",""
"3 on scale 1-7 ","2007","(Married) couple without C. ","direct migration background","","","",""
"3 on scale 1-7 ","2007","(Married) couple without C. ","indirect migration background","","","",""
"3 on scale 1-7 ","2007","Single parent ","no migration background","","","",""
"3 on scale 1-7 ","2007","Single parent ","direct migration background","","","",""
"3 on scale 1-7 ","2007","Single parent ","indirect migration background","","","",""
"3 on scale 1-7 ","2007","Couple + C. LE 16 ","no migration background","","","",""
"3 on scale 1-7 ","2007","Couple + C. LE 16 ","direct migration background","","","",""
"3 on scale 1-7 ","2007","Couple + C. LE 16 ","indirect migration background","","","",""
"3 on scale 1-7 ","2007","Couple + C. GT 16 ","no migration background","","","",""
"3 on scale 1-7 ","2007","Couple + C. GT 16 ","direct migration background","","","",""
"3 on scale 1-7 ","2007","Couple + C. GT 16 ","indirect migration background","","","",""
"3 on scale 1-7 ","2007","Couple + C. LE and GT 16","no migration background","","","",""
"3 on scale 1-7 ","2007","Couple + C. LE and GT 16","direct migration background","","","",""
"3 on scale 1-7 ","2007","Couple + C. LE and GT 16","indirect migration background","","","",""
"4 on scale 1-7","2007","1-pers.-HH","no migration background","","","",""
"4 on scale 1-7","2007","1-pers.-HH","direct migration background","","","",""
"4 on scale 1-7","2007","1-pers.-HH","indirect migration background","","","",""
"4 on scale 1-7","2007","(Married) couple without C. ","no migration background","","","",""
"4 on scale 1-7","2007","(Married) couple without C. ","direct migration background","","","",""
"4 on scale 1-7","2007","(Married) couple without C. ","indirect migration background","","","",""
"4 on scale 1-7","2007","Single parent ","no migration background","","","",""
"4 on scale 1-7","2007","Single parent ","direct migration background","","","",""
"4 on scale 1-7","2007","Single parent ","indirect migration background","","","",""
"4 on scale 1-7","2007","Couple + C. LE 16 ","no migration background","","","",""
"4 on scale 1-7","2007","Couple + C. LE 16 ","direct migration background","","","",""
"4 on scale 1-7","2007","Couple + C. LE 16 ","indirect migration background","","","",""
"4 on scale 1-7","2007","Couple + C. GT 16 ","no migration background","","","",""
"4 on scale 1-7","2007","Couple + C. GT 16 ","direct migration background","","","",""
"4 on scale 1-7","2007","Couple + C. GT 16 ","indirect migration background","","","",""
"4 on scale 1-7","2007","Couple + C. LE and GT 16","no migration background","","","",""
"4 on scale 1-7","2007","Couple + C. LE and GT 16","direct migration background","","","",""
"4 on scale 1-7","2007","Couple + C. LE and GT 16","indirect migration background","","","",""
"5 on scale 1-7","2007","1-pers.-HH","no migration background","","","",""
"5 on scale 1-7","2007","1-pers.-HH","direct migration background","","","",""
"5 on scale 1-7","2007","1-pers.-HH","indirect migration background","","","",""
"5 on scale 1-7","2007","(Married) couple without C. ","no migration background","","","",""
"5 on scale 1-7","2007","(Married) couple without C. ","direct migration background","","","",""
"5 on scale 1-7","2007","(Married) couple without C. ","indirect migration background","","","",""
"5 on scale 1-7","2007","Single parent ","no migration background","","","",""
"5 on scale 1-7","2007","Single parent ","direct migration background","","","",""
"5 on scale 1-7","2007","Single parent ","indirect migration background","","","",""
"5 on scale 1-7","2007","Couple + C. LE 16 ","no migration background","","","",""
"5 on scale 1-7","2007","Couple + C. LE 16 ","direct migration background","","","",""
"5 on scale 1-7","2007","Couple + C. LE 16 ","indirect migration background","","","",""
"5 on scale 1-7","2007","Couple + C. GT 16 ","no migration background","","","",""
"5 on scale 1-7","2007","Couple + C. GT 16 ","direct migration background","","","",""
