"plh0217","year","sampreg","sex","n","percent","lower_confidence","upper_confidence","value"
"2 on scale 1-7 ","2007","East Germany","Female","","","","","2"
"3 on scale 1-7 ","2007","West Germany","Male","","","","","3"
"3 on scale 1-7 ","2007","West Germany","Female","","","","","3"
"3 on scale 1-7 ","2007","East Germany","Male","","","","","3"
"3 on scale 1-7 ","2007","East Germany","Female","","","","","3"
"4 on scale 1-7","2007","West Germany","Male","","","","","4"
"4 on scale 1-7","2007","West Germany","Female","","","","","4"
"4 on scale 1-7","2007","East Germany","Male","","","","","4"
"4 on scale 1-7","2007","East Germany","Female","","","","","4"
"5 on scale 1-7","2007","West Germany","Male","","","","","5"
"5 on scale 1-7","2007","West Germany","Female","","","","","5"
"5 on scale 1-7","2007","East Germany","Male","","","","","5"
"5 on scale 1-7","2007","East Germany","Female","","","","","5"
"6 on scale 1-7","2007","East Germany","Male","","","","","6"
"6 on scale 1-7","2007","West Germany","Male","","","","","6"
"6 on scale 1-7","2007","West Germany","Female","","","","","6"
"6 on scale 1-7","2007","East Germany","Female","","","","","6"
"7 Strongly agree","2007","West Germany","Male","","","","","7"
"7 Strongly agree","2007","West Germany","Female","","","","","7"
"7 Strongly agree","2007","East Germany","Male","","","","","7"
"7 Strongly agree","2007","East Germany","Female","","","","","7"
"1 Strongly disagree","2008","West Germany","Female","","","","","1"
"1 Strongly disagree","2008","East Germany","Male","","","","","1"
"1 Strongly disagree","2008","West Germany","Male","","","","","1"
"1 Strongly disagree","2008","East Germany","Female","","","","","1"
"2 on scale 1-7 ","2008","West Germany","Female","","","","","2"
"2 on scale 1-7 ","2008","West Germany","Male","","","","","2"
"2 on scale 1-7 ","2008","East Germany","Male","","","","","2"
"2 on scale 1-7 ","2008","East Germany","Female","","","","","2"
"3 on scale 1-7 ","2008","West Germany","Male","","","","","3"
"3 on scale 1-7 ","2008","West Germany","Female","","","","","3"
"3 on scale 1-7 ","2008","East Germany","Male","","","","","3"
"3 on scale 1-7 ","2008","East Germany","Female","","","","","3"
"4 on scale 1-7","2008","West Germany","Female","","","","","4"
"4 on scale 1-7","2008","East Germany","Male","","","","","4"
"4 on scale 1-7","2008","West Germany","Male","","","","","4"
"4 on scale 1-7","2008","East Germany","Female","","","","","4"
"5 on scale 1-7","2008","East Germany","Male","","","","","5"
"5 on scale 1-7","2008","West Germany","Male","","","","","5"
"5 on scale 1-7","2008","West Germany","Female","","","","","5"
"5 on scale 1-7","2008","East Germany","Female","","","","","5"
"6 on scale 1-7","2008","West Germany","Female","","","","","6"
"6 on scale 1-7","2008","East Germany","Female","","","","","6"
"6 on scale 1-7","2008","West Germany","Male","","","","","6"
"6 on scale 1-7","2008","East Germany","Male","","","","","6"
"7 Strongly agree","2008","West Germany","Male","","","","","7"
"7 Strongly agree","2008","West Germany","Female","","","","","7"
"7 Strongly agree","2008","East Germany","Male","","","","","7"
"7 Strongly agree","2008","East Germany","Female","","","","","7"
"1 Strongly disagree","2009","West Germany","Female","66","0.0108413398398044","0.00842456824947202","0.0132581114301368","1"
"1 Strongly disagree","2009","East Germany","Male","16","","","","1"
"1 Strongly disagree","2009","East Germany","Female","17","","","","1"
"1 Strongly disagree","2009","West Germany","Male","61","0.0118156772943491","0.00917042337421711","0.0144609312144811","1"
"2 on scale 1-7 ","2009","West Germany","Female","183","0.0293456980589364","0.0254068823320662","0.0332845137858066","2"
"2 on scale 1-7 ","2009","East Germany","Male","66","0.0323535431443267","0.0249278065833697","0.0397792797052837","2"
"2 on scale 1-7 ","2009","East Germany","Female","59","0.0250205067198896","0.0187097284926837","0.0313312849470954","2"
"2 on scale 1-7 ","2009","West Germany","Male","188","0.0356959881286418","0.0311541069607426","0.040237869296541","2"
"3 on scale 1-7 ","2009","West Germany","Male","428","0.0768820396095446","0.0703603500084982","0.0834037292105911","3"
"3 on scale 1-7 ","2009","West Germany","Female","386","0.0565762452617009","0.0511844720881404","0.0619680184352613","3"
"3 on scale 1-7 ","2009","East Germany","Male","153","0.072743468137515","0.0618437012388345","0.0836432350361956","3"
"3 on scale 1-7 ","2009","East Germany","Female","121","0.0626116870098781","0.0528229965015539","0.0724003775182023","3"
"4 on scale 1-7","2009","West Germany","Female","964","0.140758283047918","0.132642025746269","0.148874540349567","4"
"4 on scale 1-7","2009","East Germany","Male","339","0.153947878560032","0.138801609342897","0.169094147777166","4"
"4 on scale 1-7","2009","West Germany","Male","920","0.149065987503535","0.140347195874832","0.157784779132237","4"
"4 on scale 1-7","2009","East Germany","Female","328","0.154169786824329","0.139579011822048","0.168760561826611","4"
"5 on scale 1-7","2009","West Germany","Male","1499","0.228399987894492","0.218123061940123","0.238676913848862","5"
"5 on scale 1-7","2009","East Germany","Male","539","0.242968489972361","0.224969330956244","0.260967648988478","5"
"5 on scale 1-7","2009","West Germany","Female","1545","0.213351910971838","0.203790991426032","0.222912830517644","5"
"5 on scale 1-7","2009","East Germany","Female","536","0.21860224469655","0.201902858224385","0.235301631168715","5"
"6 on scale 1-7","2009","West Germany","Female","2240","0.302649869871542","0.291928338072607","0.313371401670478","6"
"6 on scale 1-7","2009","West Germany","Male","2033","0.30224897228944","0.291006761212165","0.313491183366715","6"
"6 on scale 1-7","2009","East Germany","Male","697","0.326753467336348","0.30706928300431","0.346437651668387","6"
"6 on scale 1-7","2009","East Germany","Female","777","0.315583566232347","0.296805341523593","0.334361790941102","6"
"7 Strongly agree","2009","West Germany","Male","1281","0.195891347279997","0.186175424139861","0.205607270420134","7"
"7 Strongly agree","2009","West Germany","Female","1669","0.24647665294826","0.236418982542743","0.256534323353777","7"
"7 Strongly agree","2009","East Germany","Male","371","0.162881450008854","0.147384381444167","0.178378518573541","7"
"7 Strongly agree","2009","East Germany","Female","515","0.216802992510754","0.200153336188233","0.233452648833275","7"
"1 Strongly disagree","2010","West Germany","Male","","","","","1"
"1 Strongly disagree","2010","West Germany","Female","","","","","1"
"1 Strongly disagree","2010","East Germany","Male","","","","","1"
"1 Strongly disagree","2010","East Germany","Female","","","","","1"
"2 on scale 1-7 ","2010","West Germany","Male","","","","","2"
"2 on scale 1-7 ","2010","West Germany","Female","","","","","2"
"2 on scale 1-7 ","2010","East Germany","Male","","","","","2"
"2 on scale 1-7 ","2010","East Germany","Female","","","","","2"
"3 on scale 1-7 ","2010","West Germany","Male","","","","","3"
"3 on scale 1-7 ","2010","West Germany","Female","","","","","3"
"3 on scale 1-7 ","2010","East Germany","Female","","","","","3"
"3 on scale 1-7 ","2010","East Germany","Male","","","","","3"
"4 on scale 1-7","2010","West Germany","Female","","","","","4"
"4 on scale 1-7","2010","East Germany","Male","","","","","4"
"4 on scale 1-7","2010","West Germany","Male","","","","","4"
"4 on scale 1-7","2010","East Germany","Female","","","","","4"
"5 on scale 1-7","2010","West Germany","Male","","","","","5"
"5 on scale 1-7","2010","East Germany","Male","","","","","5"
"5 on scale 1-7","2010","West Germany","Female","","","","","5"
"5 on scale 1-7","2010","East Germany","Female","","","","","5"
"6 on scale 1-7","2010","West Germany","Male","","","","","6"
"6 on scale 1-7","2010","West Germany","Female","","","","","6"
"6 on scale 1-7","2010","East Germany","Male","","","","","6"
"6 on scale 1-7","2010","East Germany","Female","","","","","6"
"7 Strongly agree","2010","West Germany","Male","","","","","7"
"7 Strongly agree","2010","West Germany","Female","","","","","7"
"7 Strongly agree","2010","East Germany","Male","","","","","7"
"7 Strongly agree","2010","East Germany","Female","","","","","7"
"1 Strongly disagree","2011","West Germany","Male","","","","","1"
"1 Strongly disagree","2011","West Germany","Female","","","","","1"
"1 Strongly disagree","2011","East Germany","Male","","","","","1"
"1 Strongly disagree","2011","East Germany","Female","","","","","1"
"2 on scale 1-7 ","2011","West Germany","Male","","","","","2"
"2 on scale 1-7 ","2011","West Germany","Female","","","","","2"
"2 on scale 1-7 ","2011","East Germany","Male","","","","","2"
"2 on scale 1-7 ","2011","East Germany","Female","","","","","2"
"3 on scale 1-7 ","2011","West Germany","Male","","","","","3"
"3 on scale 1-7 ","2011","East Germany","Male","","","","","3"
"3 on scale 1-7 ","2011","West Germany","Female","","","","","3"
"3 on scale 1-7 ","2011","East Germany","Female","","","","","3"
"4 on scale 1-7","2011","West Germany","Male","","","","","4"
"4 on scale 1-7","2011","West Germany","Female","","","","","4"
"4 on scale 1-7","2011","East Germany","Male","","","","","4"
"4 on scale 1-7","2011","East Germany","Female","","","","","4"
"5 on scale 1-7","2011","East Germany","Male","","","","","5"
"5 on scale 1-7","2011","West Germany","Female","","","","","5"
"5 on scale 1-7","2011","West Germany","Male","","","","","5"
"5 on scale 1-7","2011","East Germany","Female","","","","","5"
"6 on scale 1-7","2011","West Germany","Male","","","","","6"
"6 on scale 1-7","2011","West Germany","Female","","","","","6"
"6 on scale 1-7","2011","East Germany","Male","","","","","6"
"6 on scale 1-7","2011","East Germany","Female","","","","","6"
"7 Strongly agree","2011","West Germany","Male","","","","","7"
"7 Strongly agree","2011","West Germany","Female","","","","","7"
"7 Strongly agree","2011","East Germany","Male","","","","","7"
"7 Strongly agree","2011","East Germany","Female","","","","","7"
"1 Strongly disagree","2012","West Germany","Male","16","","","","1"
"1 Strongly disagree","2012","West Germany","Female","33","0.00973532050308432","0.00644752207781774","0.0130231189283509","1"
"1 Strongly disagree","2012","East Germany","Male","4","","","","1"
"1 Strongly disagree","2012","East Germany","Female","4","","","","1"
"2 on scale 1-7 ","2012","West Germany","Male","53","0.0253848475519155","0.0190415949870281","0.031728100116803","2"
"2 on scale 1-7 ","2012","West Germany","Female","82","0.0248997359689217","0.019682068230836","0.0301174037070073","2"
"2 on scale 1-7 ","2012","East Germany","Male","5","","","","2"
"2 on scale 1-7 ","2012","East Germany","Female","14","","","","2"
"3 on scale 1-7 ","2012","West Germany","Male","110","0.0452609390205","0.0368776918716926","0.0536441861693073","3"
"3 on scale 1-7 ","2012","West Germany","Female","172","0.0524227498290554","0.0449596092292776","0.0598858904288333","3"
"3 on scale 1-7 ","2012","East Germany","Male","27","","","","3"
"3 on scale 1-7 ","2012","East Germany","Female","33","0.0445487699678603","0.0303233685213848","0.0587741714143357","3"
"4 on scale 1-7","2012","West Germany","Male","270","0.113316956791986","0.10053375050545","0.126100163078522","4"
"4 on scale 1-7","2012","West Germany","Female","363","0.107853347548987","0.0974663662080047","0.11824032888997","4"
"4 on scale 1-7","2012","East Germany","Male","69","0.128946192788036","0.100413884372796","0.157478501203276","4"
"4 on scale 1-7","2012","East Germany","Female","92","0.10925896985555","0.0877486588232657","0.130769280887835","4"
"5 on scale 1-7","2012","West Germany","Male","541","0.227440047746748","0.210535338360386","0.24434475713311","5"
"5 on scale 1-7","2012","West Germany","Female","703","0.203883238381504","0.190392567196836","0.217373909566172","5"
"5 on scale 1-7","2012","East Germany","Male","122","0.219762852459907","0.184509484849164","0.255016220070651","5"
"5 on scale 1-7","2012","East Germany","Female","155","0.207927165848238","0.179945047643319","0.235909284053157","5"
"6 on scale 1-7","2012","West Germany","Male","863","0.356516490341054","0.337200513920169","0.375832466761939","6"
"6 on scale 1-7","2012","West Germany","Female","1150","0.325506907164124","0.309816895396087","0.34119691893216","6"
"6 on scale 1-7","2012","East Germany","Male","186","0.356223951662993","0.315454100863889","0.396993802462096","6"
"6 on scale 1-7","2012","East Germany","Female","301","0.38523426168202","0.351679072548426","0.418789450815613","6"
"7 Strongly agree","2012","West Germany","Male","509","0.224619584961381","0.207789381423618","0.241449788499145","7"
"7 Strongly agree","2012","West Germany","Female","923","0.275698700604323","0.260735262088229","0.290662139120417","7"
"7 Strongly agree","2012","East Germany","Male","117","0.232401170797162","0.196443093318293","0.268359248276031","7"
"7 Strongly agree","2012","East Germany","Female","209","0.226467701351303","0.197608469133023","0.255326933569583","7"
"1 Strongly disagree","2013","West Germany","Male","60","0.00950783674189986","0.00718864829255838","0.0118270251912413","1"
"1 Strongly disagree","2013","West Germany","Female","82","0.0131717961649585","0.0106208060882609","0.0157227862416561","1"
"1 Strongly disagree","2013","East Germany","Male","12","","","","1"
"1 Strongly disagree","2013","East Germany","Female","16","","","","1"
"2 on scale 1-7 ","2013","West Germany","Male","175","0.0263038906040688","0.0224792434802572","0.0301285377278805","2"
"2 on scale 1-7 ","2013","West Germany","Female","185","0.0251326422695147","0.0216303101166903","0.0286349744223391","2"
"2 on scale 1-7 ","2013","East Germany","Male","53","0.0274478705722676","0.0204698912089705","0.0344258499355648","2"
"2 on scale 1-7 ","2013","East Germany","Female","49","0.0194473220814578","0.0138748296269719","0.0250198145359438","2"
"3 on scale 1-7 ","2013","West Germany","Male","405","0.061609301468409","0.0558630497176853","0.0673555532191327","3"
"3 on scale 1-7 ","2013","East Germany","Female","134","0.0620113845053228","0.0522790143533258","0.0717437546573197","3"
"3 on scale 1-7 ","2013","East Germany","Male","126","0.0598178226857913","0.0496894373632803","0.0699462080083022","3"
"3 on scale 1-7 ","2013","West Germany","Female","408","0.0543622227505533","0.049289086790701","0.0594353587104055","3"
"4 on scale 1-7","2013","West Germany","Male","915","0.130730449026118","0.122674155712771","0.138786742339464","4"
"4 on scale 1-7","2013","West Germany","Female","917","0.119782420414886","0.11251706184306","0.127047778986713","4"
"4 on scale 1-7","2013","East Germany","Male","307","0.170383570605993","0.154326310691814","0.186440830520171","4"
"4 on scale 1-7","2013","East Germany","Female","282","0.122450041717302","0.109221879432868","0.135678204001736","4"
"5 on scale 1-7","2013","West Germany","Male","1589","0.239246571952641","0.2290509322363","0.249442211668983","5"
"5 on scale 1-7","2013","East Germany","Male","485","0.206206497193745","0.188927288496873","0.223485705890617","5"
"5 on scale 1-7","2013","West Germany","Female","1599","0.210819332783488","0.201692734647617","0.219945930919359","5"
"5 on scale 1-7","2013","East Germany","Female","478","0.204786903599912","0.188502308218582","0.221071498981243","5"
"6 on scale 1-7","2013","West Germany","Male","2298","0.332798180165397","0.321536874620831","0.344059485709962","6"
"6 on scale 1-7","2013","West Germany","Female","2554","0.322973012506656","0.312510123951142","0.333435901062169","6"
"6 on scale 1-7","2013","East Germany","Male","740","0.333355100788201","0.313221579407209","0.353488622169193","6"
"6 on scale 1-7","2013","East Germany","Female","859","0.345837517896692","0.326643628421488","0.365031407371896","6"
"7 Strongly agree","2013","West Germany","Male","1284","0.199803770041467","0.190247910682766","0.209359629400167","7"
"7 Strongly agree","2013","West Germany","Female","1928","0.253758573109943","0.244021789213768","0.263495357006119","7"
"7 Strongly agree","2013","East Germany","Male","383","0.196826206271896","0.17984513310202","0.213807279441772","7"
"7 Strongly agree","2013","East Germany","Female","541","0.239262942463676","0.222046670026695","0.256479214900657","7"
"1 Strongly disagree","2014","West Germany","Male","","","","","1"
"1 Strongly disagree","2014","West Germany","Female","","","","","1"
"1 Strongly disagree","2014","East Germany","Male","","","","","1"
"1 Strongly disagree","2014","East Germany","Female","","","","","1"
"2 on scale 1-7 ","2014","West Germany","Male","","","","","2"
"2 on scale 1-7 ","2014","West Germany","Female","","","","","2"
"2 on scale 1-7 ","2014","East Germany","Male","","","","","2"
"2 on scale 1-7 ","2014","East Germany","Female","","","","","2"
"3 on scale 1-7 ","2014","West Germany","Male","","","","","3"
"3 on scale 1-7 ","2014","East Germany","Male","","","","","3"
"3 on scale 1-7 ","2014","West Germany","Female","","","","","3"
"3 on scale 1-7 ","2014","East Germany","Female","","","","","3"
"4 on scale 1-7","2014","West Germany","Male","","","","","4"
"4 on scale 1-7","2014","East Germany","Female","","","","","4"
"4 on scale 1-7","2014","West Germany","Female","","","","","4"
"4 on scale 1-7","2014","East Germany","Male","","","","","4"
"5 on scale 1-7","2014","West Germany","Female","","","","","5"
"5 on scale 1-7","2014","West Germany","Male","","","","","5"
"5 on scale 1-7","2014","East Germany","Male","","","","","5"
"5 on scale 1-7","2014","East Germany","Female","","","","","5"
"6 on scale 1-7","2014","West Germany","Male","","","","","6"
"6 on scale 1-7","2014","West Germany","Female","","","","","6"
"6 on scale 1-7","2014","East Germany","Male","","","","","6"
"6 on scale 1-7","2014","East Germany","Female","","","","","6"
"7 Strongly agree","2014","West Germany","Male","","","","","7"
"7 Strongly agree","2014","West Germany","Female","","","","","7"
"7 Strongly agree","2014","East Germany","Male","","","","","7"
"7 Strongly agree","2014","East Germany","Female","","","","","7"
"1 Strongly disagree","2015","West Germany","Male","","","","","1"
"1 Strongly disagree","2015","West Germany","Female","","","","","1"
"1 Strongly disagree","2015","East Germany","Male","","","","","1"
"1 Strongly disagree","2015","East Germany","Female","","","","","1"
"2 on scale 1-7 ","2015","West Germany","Male","","","","","2"
"2 on scale 1-7 ","2015","West Germany","Female","","","","","2"
"2 on scale 1-7 ","2015","East Germany","Female","","","","","2"
"2 on scale 1-7 ","2015","East Germany","Male","","","","","2"
"3 on scale 1-7 ","2015","West Germany","Male","","","","","3"
"3 on scale 1-7 ","2015","East Germany","Male","","","","","3"
"3 on scale 1-7 ","2015","West Germany","Female","","","","","3"
"3 on scale 1-7 ","2015","East Germany","Female","","","","","3"
"4 on scale 1-7","2015","West Germany","Male","","","","","4"
"4 on scale 1-7","2015","East Germany","Female","","","","","4"
"4 on scale 1-7","2015","West Germany","Female","","","","","4"
"4 on scale 1-7","2015","East Germany","Male","","","","","4"
"5 on scale 1-7","2015","West Germany","Male","","","","","5"
"5 on scale 1-7","2015","West Germany","Female","","","","","5"
"5 on scale 1-7","2015","East Germany","Male","","","","","5"
"5 on scale 1-7","2015","East Germany","Female","","","","","5"
"6 on scale 1-7","2015","East Germany","Female","","","","","6"
"6 on scale 1-7","2015","West Germany","Male","","","","","6"
"6 on scale 1-7","2015","West Germany","Female","","","","","6"
"6 on scale 1-7","2015","East Germany","Male","","","","","6"
"7 Strongly agree","2015","East Germany","Female","","","","","7"
"7 Strongly agree","2015","West Germany","Male","","","","","7"
"7 Strongly agree","2015","West Germany","Female","","","","","7"
"7 Strongly agree","2015","East Germany","Male","","","","","7"
"1 Strongly disagree","2016","West Germany","Male","","","","","1"
"1 Strongly disagree","2016","West Germany","Female","","","","","1"
"1 Strongly disagree","2016","East Germany","Male","","","","","1"
"1 Strongly disagree","2016","East Germany","Female","","","","","1"
"2 on scale 1-7 ","2016","West Germany","Female","","","","","2"
"2 on scale 1-7 ","2016","East Germany","Female","","","","","2"
"2 on scale 1-7 ","2016","West Germany","Male","","","","","2"
"2 on scale 1-7 ","2016","East Germany","Male","","","","","2"
"3 on scale 1-7 ","2016","West Germany","Male","","","","","3"
"3 on scale 1-7 ","2016","East Germany","Male","","","","","3"
"3 on scale 1-7 ","2016","East Germany","Female","","","","","3"
"3 on scale 1-7 ","2016","West Germany","Female","","","","","3"
"4 on scale 1-7","2016","West Germany","Male","","","","","4"
"4 on scale 1-7","2016","East Germany","Female","","","","","4"
"4 on scale 1-7","2016","West Germany","Female","","","","","4"
"4 on scale 1-7","2016","East Germany","Male","","","","","4"
"5 on scale 1-7","2016","West Germany","Male","","","","","5"
"5 on scale 1-7","2016","West Germany","Female","","","","","5"
"5 on scale 1-7","2016","East Germany","Male","","","","","5"
"5 on scale 1-7","2016","East Germany","Female","","","","","5"
"6 on scale 1-7","2016","West Germany","Male","","","","","6"
"6 on scale 1-7","2016","West Germany","Female","","","","","6"
"6 on scale 1-7","2016","East Germany","Female","","","","","6"
"6 on scale 1-7","2016","East Germany","Male","","","","","6"
"7 Strongly agree","2016","West Germany","Male","","","","","7"
"7 Strongly agree","2016","East Germany","Female","","","","","7"
"7 Strongly agree","2016","West Germany","Female","","","","","7"
"7 Strongly agree","2016","East Germany","Male","","","","","7"
"1 Strongly disagree","2017","West Germany","Male","113","0.00964158157022022","0.00782209627706175","0.0114610668633787","1"
"1 Strongly disagree","2017","West Germany","Female","129","0.0136073854304033","0.0115434510632853","0.0156713197975213","1"
"1 Strongly disagree","2017","East Germany","Male","25","","","","1"
"1 Strongly disagree","2017","East Germany","Female","29","","","","1"
"2 on scale 1-7 ","2017","West Germany","Male","261","0.0257659508929005","0.0228158766201791","0.0287160251656218","2"
"2 on scale 1-7 ","2017","East Germany","Male","73","0.0316403007913053","0.0252640929922514","0.0380165085903592","2"
"2 on scale 1-7 ","2017","East Germany","Female","86","0.0316992695618858","0.0256319149428876","0.037766624180884","2"
"2 on scale 1-7 ","2017","West Germany","Female","342","0.0298678301692227","0.0268353293755824","0.032900330962863","2"
"3 on scale 1-7 ","2017","West Germany","Male","563","0.0560723897706018","0.0517886597831316","0.060356119758072","3"
"3 on scale 1-7 ","2017","West Germany","Female","631","0.0593958862136863","0.0551850800136867","0.063606692413686","3"
"3 on scale 1-7 ","2017","East Germany","Male","155","0.0577852340717139","0.0492854635952574","0.0662850045481704","3"
"3 on scale 1-7 ","2017","East Germany","Female","162","0.0490574980027074","0.0415775350246855","0.0565374609807294","3"
"4 on scale 1-7","2017","West Germany","Male","1233","0.120697967073155","0.114632039408671","0.126763894737639","4"
"4 on scale 1-7","2017","West Germany","Female","1410","0.122217215490932","0.116382181968316","0.128052249013548","4"
"4 on scale 1-7","2017","East Germany","Male","345","0.132432008705432","0.120084707279013","0.144779310131851","4"
"4 on scale 1-7","2017","East Germany","Female","349","0.116536949398521","0.105424862228025","0.127649036569016","4"
"5 on scale 1-7","2017","West Germany","Male","2213","0.210333053400059","0.202744588073748","0.217921518726369","5"
"5 on scale 1-7","2017","West Germany","Female","2275","0.192685057243675","0.185658717470154","0.199711397017196","5"
"5 on scale 1-7","2017","East Germany","Male","585","0.209700609567756","0.194871349662462","0.224529869473049","5"
"5 on scale 1-7","2017","East Germany","Female","627","0.203156543630727","0.189222680677909","0.217090406583544","5"
"6 on scale 1-7","2017","West Germany","Male","3594","0.359435011807002","0.350500517039662","0.368369506574343","6"
"6 on scale 1-7","2017","West Germany","Female","3773","0.323320598187489","0.314987782061366","0.331653414313612","6"
"6 on scale 1-7","2017","East Germany","Female","1121","0.357506316275258","0.340908692634463","0.374103939916053","6"
"6 on scale 1-7","2017","East Germany","Male","974","0.360804469189354","0.343310972543491","0.378297965835218","6"
"7 Strongly agree","2017","West Germany","Male","3103","0.218054045486061","0.210365420943468","0.225742670028655","7"
"7 Strongly agree","2017","West Germany","Female","3544","0.258906027264592","0.251102492768999","0.266709561760185","7"
"7 Strongly agree","2017","East Germany","Male","738","0.203566393658072","0.188899044280891","0.218233743035254","7"
"7 Strongly agree","2017","East Germany","Female","829","0.237218042677687","0.222486654053239","0.251949431302135","7"
"1 Strongly disagree","2018","East Germany","Female","","","","","1"
"1 Strongly disagree","2018","West Germany","Male","","","","","1"
"1 Strongly disagree","2018","West Germany","Female","","","","","1"
"1 Strongly disagree","2018","East Germany","Male","","","","","1"
"2 on scale 1-7 ","2018","East Germany","Female","","","","","2"
"2 on scale 1-7 ","2018","West Germany","Male","","","","","2"
"2 on scale 1-7 ","2018","East Germany","Male","","","","","2"
"2 on scale 1-7 ","2018","West Germany","Female","","","","","2"
"3 on scale 1-7 ","2018","East Germany","Female","","","","","3"
