"year","pgcasmin","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"2008","(2c_gen) general maturity certificate","Male","","","","","","","","","","",""
"2008","(2c_voc) vocational maturity certificate","Female","","","","","","","","","","",""
"2008","(2c_voc) vocational maturity certificate","Male","","","","","","","","","","",""
"2008","(3a) lower tertiary education","Female","","","","","","","","","","",""
"2008","(3a) lower tertiary education","Male","","","","","","","","","","",""
"2008","(3b) higher tertiary education","Female","","","","","","","","","","",""
"2008","(3b) higher tertiary education","Male","","","","","","","","","","",""
"2009","(0) in school","Female","","","","","","","","","","",""
"2009","(0) in school","Male","","","","","","","","","","",""
"2009","(1a) inadequately completed","Female","","","","","","","","","","",""
"2009","(1a) inadequately completed","Male","","","","","","","","","","",""
"2009","(1b) general elementary school","Female","","","","","","","","","","",""
"2009","(1b) general elementary school","Male","","","","","","","","","","",""
"2009","(1c) basic vocational qualification","Female","","","","","","","","","","",""
"2009","(1c) basic vocational qualification","Male","","","","","","","","","","",""
"2009","(2a) intermediate vocational","Female","","","","","","","","","","",""
"2009","(2a) intermediate vocational","Male","","","","","","","","","","",""
"2009","(2b) intermediate general qualification","Female","","","","","","","","","","",""
"2009","(2b) intermediate general qualification","Male","","","","","","","","","","",""
"2009","(2c_gen) general maturity certificate","Female","","","","","","","","","","",""
"2009","(2c_gen) general maturity certificate","Male","","","","","","","","","","",""
"2009","(2c_voc) vocational maturity certificate","Female","","","","","","","","","","",""
"2009","(2c_voc) vocational maturity certificate","Male","","","","","","","","","","",""
"2009","(3a) lower tertiary education","Female","","","","","","","","","","",""
"2009","(3a) lower tertiary education","Male","","","","","","","","","","",""
"2009","(3b) higher tertiary education","Female","","","","","","","","","","",""
"2009","(3b) higher tertiary education","Male","","","","","","","","","","",""
"2010","(0) in school","Female","5.89","6","115","4","5","7","7","5.69","6.09","6","6"
"2010","(0) in school","Male","5.43","5","154","4","5","7","7","5.22","5.64","5","6"
"2010","(1a) inadequately completed","Female","5.77","6","81","4","5","7","7","5.49","6.05","6","7"
"2010","(1a) inadequately completed","Male","6.17","6","62","5","6","7","7","5.79","6.55","6","7"
"2010","(1b) general elementary school","Female","5.96","6","895","4","5","7","7","5.88","6.04","6","6"
"2010","(1b) general elementary school","Male","5.75","6","349","4","5","7","7","5.61","5.89","6","6"
"2010","(1c) basic vocational qualification","Female","5.85","6","2014","4","5","7","7","5.79","5.91","6","6"
"2010","(1c) basic vocational qualification","Male","5.91","6","2349","4","5","7","7","5.86","5.96","6","6"
"2010","(2a) intermediate vocational","Female","5.85","6","2346","4","5","7","7","5.8","5.9","6","6"
"2010","(2a) intermediate vocational","Male","5.86","6","1728","4","5","7","7","5.81","5.91","6","6"
"2010","(2b) intermediate general qualification","Female","5.8","6","243","4","5","7","7","5.64","5.96","6","6"
"2010","(2b) intermediate general qualification","Male","5.8","6","160","4","5","7","7","5.63","5.97","6","6"
"2010","(2c_gen) general maturity certificate","Female","5.61","6","344","4","5","7","7","5.48","5.74","6","6"
"2010","(2c_gen) general maturity certificate","Male","5.71","6","308","4","5","6","7","5.6","5.82","6","6"
"2010","(2c_voc) vocational maturity certificate","Female","5.74","6","714","4","5","7","7","5.65","5.83","6","6"
"2010","(2c_voc) vocational maturity certificate","Male","5.73","6","550","4","5","6","7","5.64","5.82","6","6"
"2010","(3a) lower tertiary education","Female","5.88","6","697","4","5","7","7","5.8","5.96","6","6"
"2010","(3a) lower tertiary education","Male","5.73","6","803","4","5","7","7","5.65","5.81","6","6"
"2010","(3b) higher tertiary education","Female","5.86","6","1068","4","5","7","7","5.79","5.93","6","6"
"2010","(3b) higher tertiary education","Male","5.74","6","1259","4","5","7","7","5.68","5.8","6","6"
"2011","(0) in school","Female","","","","","","","","","","",""
"2011","(0) in school","Male","","","","","","","","","","",""
"2011","(1a) inadequately completed","Female","","","","","","","","","","",""
"2011","(1a) inadequately completed","Male","","","","","","","","","","",""
"2011","(1b) general elementary school","Female","","","","","","","","","","",""
"2011","(1b) general elementary school","Male","","","","","","","","","","",""
"2011","(1c) basic vocational qualification","Female","","","","","","","","","","",""
"2011","(1c) basic vocational qualification","Male","","","","","","","","","","",""
"2011","(2a) intermediate vocational","Female","","","","","","","","","","",""
"2011","(2a) intermediate vocational","Male","","","","","","","","","","",""
"2011","(2b) intermediate general qualification","Female","","","","","","","","","","",""
"2011","(2b) intermediate general qualification","Male","","","","","","","","","","",""
"2011","(2c_gen) general maturity certificate","Female","","","","","","","","","","",""
"2011","(2c_gen) general maturity certificate","Male","","","","","","","","","","",""
"2011","(2c_voc) vocational maturity certificate","Female","","","","","","","","","","",""
"2011","(2c_voc) vocational maturity certificate","Male","","","","","","","","","","",""
"2011","(3a) lower tertiary education","Female","","","","","","","","","","",""
"2011","(3a) lower tertiary education","Male","","","","","","","","","","",""
"2011","(3b) higher tertiary education","Female","","","","","","","","","","",""
"2011","(3b) higher tertiary education","Male","","","","","","","","","","",""
"2012","(0) in school","Female","","","","","","","","","","",""
"2012","(0) in school","Male","","","","","","","","","","",""
"2012","(1a) inadequately completed","Female","","","","","","","","","","",""
"2012","(1a) inadequately completed","Male","","","","","","","","","","",""
"2012","(1b) general elementary school","Female","","","","","","","","","","",""
"2012","(1b) general elementary school","Male","","","","","","","","","","",""
"2012","(1c) basic vocational qualification","Female","","","","","","","","","","",""
"2012","(1c) basic vocational qualification","Male","","","","","","","","","","",""
"2012","(2a) intermediate vocational","Female","","","","","","","","","","",""
"2012","(2a) intermediate vocational","Male","","","","","","","","","","",""
"2012","(2b) intermediate general qualification","Female","","","","","","","","","","",""
"2012","(2b) intermediate general qualification","Male","","","","","","","","","","",""
"2012","(2c_gen) general maturity certificate","Female","","","","","","","","","","",""
"2012","(2c_gen) general maturity certificate","Male","","","","","","","","","","",""
"2012","(2c_voc) vocational maturity certificate","Female","","","","","","","","","","",""
"2012","(2c_voc) vocational maturity certificate","Male","","","","","","","","","","",""
"2012","(3a) lower tertiary education","Female","","","","","","","","","","",""
"2012","(3a) lower tertiary education","Male","","","","","","","","","","",""
"2012","(3b) higher tertiary education","Female","","","","","","","","","","",""
"2012","(3b) higher tertiary education","Male","","","","","","","","","","",""
"2013","(0) in school","Female","","","","","","","","","","",""
"2013","(0) in school","Male","","","","","","","","","","",""
"2013","(1a) inadequately completed","Female","","","","","","","","","","",""
"2013","(1a) inadequately completed","Male","","","","","","","","","","",""
"2013","(1b) general elementary school","Female","","","","","","","","","","",""
"2013","(1b) general elementary school","Male","","","","","","","","","","",""
"2013","(1c) basic vocational qualification","Female","","","","","","","","","","",""
"2013","(1c) basic vocational qualification","Male","","","","","","","","","","",""
"2013","(2a) intermediate vocational","Female","","","","","","","","","","",""
"2013","(2a) intermediate vocational","Male","","","","","","","","","","",""
"2013","(2b) intermediate general qualification","Female","","","","","","","","","","",""
"2013","(2b) intermediate general qualification","Male","","","","","","","","","","",""
"2013","(2c_gen) general maturity certificate","Female","","","","","","","","","","",""
"2013","(2c_gen) general maturity certificate","Male","","","","","","","","","","",""
"2013","(2c_voc) vocational maturity certificate","Female","","","","","","","","","","",""
"2013","(2c_voc) vocational maturity certificate","Male","","","","","","","","","","",""
"2013","(3a) lower tertiary education","Female","","","","","","","","","","",""
"2013","(3a) lower tertiary education","Male","","","","","","","","","","",""
"2013","(3b) higher tertiary education","Female","","","","","","","","","","",""
"2013","(3b) higher tertiary education","Male","","","","","","","","","","",""
"2014","(0) in school","Female","","","","","","","","","","",""
"2014","(0) in school","Male","","","","","","","","","","",""
"2014","(1a) inadequately completed","Female","","","","","","","","","","",""
"2014","(1a) inadequately completed","Male","","","","","","","","","","",""
"2014","(1b) general elementary school","Female","","","","","","","","","","",""
"2014","(1b) general elementary school","Male","","","","","","","","","","",""
"2014","(1c) basic vocational qualification","Female","","","","","","","","","","",""
"2014","(1c) basic vocational qualification","Male","","","","","","","","","","",""
"2014","(2a) intermediate vocational","Female","","","","","","","","","","",""
"2014","(2a) intermediate vocational","Male","","","","","","","","","","",""
"2014","(2b) intermediate general qualification","Female","","","","","","","","","","",""
"2014","(2b) intermediate general qualification","Male","","","","","","","","","","",""
"2014","(2c_gen) general maturity certificate","Female","","","","","","","","","","",""
"2014","(2c_gen) general maturity certificate","Male","","","","","","","","","","",""
"2014","(2c_voc) vocational maturity certificate","Female","","","","","","","","","","",""
"2014","(2c_voc) vocational maturity certificate","Male","","","","","","","","","","",""
"2014","(3a) lower tertiary education","Female","","","","","","","","","","",""
"2014","(3a) lower tertiary education","Male","","","","","","","","","","",""
"2014","(3b) higher tertiary education","Female","","","","","","","","","","",""
"2014","(3b) higher tertiary education","Male","","","","","","","","","","",""
"2015","(0) in school","Female","5.81","6","210","4","5","7","7","5.65","5.97","6","6"
"2015","(0) in school","Male","5.57","6","172","4","5","6","7","5.42","5.72","6","6"
"2015","(1a) inadequately completed","Female","5.87","6","323","4","5","7","7","5.72","6.02","6","7"
"2015","(1a) inadequately completed","Male","6.07","6","242","5","5","7","7","5.93","6.21","6","7"
"2015","(1b) general elementary school","Female","5.96","6","1359","4","5","7","7","5.9","6.02","6","6"
"2015","(1b) general elementary school","Male","6.01","6","870","4","5","7","7","5.92","6.1","6","7"
"2015","(1c) basic vocational qualification","Female","5.93","6","2585","4","5","7","7","5.88","5.98","6","6"
"2015","(1c) basic vocational qualification","Male","5.98","6","2990","4","5","7","7","5.94","6.02","6","6"
"2015","(2a) intermediate vocational","Female","5.82","6","3489","4","5","7","7","5.78","5.86","6","6"
"2015","(2a) intermediate vocational","Male","5.91","6","2312","5","5","7","7","5.87","5.95","6","6"
"2015","(2b) intermediate general qualification","Female","5.83","6","441","4","5","7","7","5.72","5.94","6","6"
"2015","(2b) intermediate general qualification","Male","5.99","6","325","5","5","7","7","5.87","6.11","6","6"
"2015","(2c_gen) general maturity certificate","Female","5.86","6","855","4","5","7","7","5.78","5.94","6","6"
"2015","(2c_gen) general maturity certificate","Male","5.78","6","695","4","5","7","7","5.7","5.86","6","6"
"2015","(2c_voc) vocational maturity certificate","Female","5.83","6","1527","4","5","7","7","5.77","5.89","6","6"
"2015","(2c_voc) vocational maturity certificate","Male","5.89","6","1071","4","5","7","7","5.82","5.96","6","6"
"2015","(3a) lower tertiary education","Female","5.76","6","938","4","5","7","7","5.68","5.84","6","6"
"2015","(3a) lower tertiary education","Male","5.84","6","1017","4","5","7","7","5.77","5.91","6","6"
"2015","(3b) higher tertiary education","Female","5.84","6","2280","4","5","7","7","5.79","5.89","6","6"
"2015","(3b) higher tertiary education","Male","5.77","6","2183","4","5","7","7","5.72","5.82","6","6"
"2016","(0) in school","Female","","","","","","","","","","",""
"2016","(0) in school","Male","","","","","","","","","","",""
"2016","(1a) inadequately completed","Female","6.56","7","644","5","7","7","7","6.52","6.6","7","7"
"2016","(1a) inadequately completed","Male","6.61","7","912","6","7","7","7","6.56","6.66","7","7"
"2016","(1b) general elementary school","Female","6.62","7","297","6","6","7","7","6.54","6.7","7","7"
"2016","(1b) general elementary school","Male","6.72","7","530","6","7","7","7","6.67","6.77","7","7"
"2016","(1c) basic vocational qualification","Female","","","","","","","","","","",""
"2016","(1c) basic vocational qualification","Male","6.05","7","81","2","6","7","7","5.88","6.22","7","7"
"2016","(2a) intermediate vocational","Female","","","","","","","","","","",""
"2016","(2a) intermediate vocational","Male","","","","","","","","","","",""
"2016","(2b) intermediate general qualification","Female","","","","","","","","","","",""
"2016","(2b) intermediate general qualification","Male","","","","","","","","","","",""
"2016","(2c_gen) general maturity certificate","Female","6.11","7","243","4","4","7","7","6.03","6.19","7","7"
"2016","(2c_gen) general maturity certificate","Male","6.68","7","401","6","7","7","7","6.61","6.75","7","7"
"2016","(2c_voc) vocational maturity certificate","Female","5.56","5","34","5","5","7","7","5.33","5.79","7","7"
"2016","(2c_voc) vocational maturity certificate","Male","6.69","7","79","6","7","7","7","6.46","6.92","7","7"
"2016","(3a) lower tertiary education","Female","","","","","","","","","","",""
"2016","(3a) lower tertiary education","Male","","","","","","","","","","",""
"2016","(3b) higher tertiary education","Female","6.37","7","277","5","6","7","7","6.26","6.48","7","7"
"2016","(3b) higher tertiary education","Male","6.49","7","496","5","6","7","7","6.44","6.54","7","7"
"2017","(0) in school","Female","","","","","","","","","","",""
"2017","(0) in school","Male","","","","","","","","","","",""
"2017","(1a) inadequately completed","Female","6.81","7","559","6","7","7","7","6.76","6.86","7","7"
"2017","(1a) inadequately completed","Male","6.75","7","662","6","7","7","7","6.7","6.8","7","7"
"2017","(1b) general elementary school","Female","6.77","7","226","6","7","7","7","6.68","6.86","7","7"
"2017","(1b) general elementary school","Male","6.66","7","327","6","7","7","7","6.58","6.74","7","7"
"2017","(1c) basic vocational qualification","Female","","","","","","","","","","",""
"2017","(1c) basic vocational qualification","Male","","","","","","","","","","",""
"2017","(2a) intermediate vocational","Female","","","","","","","","","","",""
"2017","(2a) intermediate vocational","Male","","","","","","","","","","",""
"2017","(2b) intermediate general qualification","Female","","","","","","","","","","",""
"2017","(2b) intermediate general qualification","Male","","","","","","","","","","",""
"2017","(2c_gen) general maturity certificate","Female","6.73","7","182","6","7","7","7","6.62","6.84","7","7"
"2017","(2c_gen) general maturity certificate","Male","6.68","7","204","6","7","7","7","6.58","6.78","7","7"
"2017","(2c_voc) vocational maturity certificate","Female","6.63","7","33","6","6","7","7","6.42","6.84","7","7"
"2017","(2c_voc) vocational maturity certificate","Male","6.63","7","36","6","6","7","7","6.26","7","7","7"
"2017","(3a) lower tertiary education","Female","","","","","","","","","","",""
"2017","(3a) lower tertiary education","Male","","","","","","","","","","",""
"2017","(3b) higher tertiary education","Female","6.8","7","158","6","7","7","7","6.71","6.89","7","7"
"2017","(3b) higher tertiary education","Male","6.75","7","290","6","7","7","7","6.67","6.83","7","7"
"2018","(0) in school","Female","","","","","","","","","","",""
"2018","(0) in school","Male","","","","","","","","","","",""
"2018","(1a) inadequately completed","Female","6.46","7","95","6","7","7","7","6.22","6.7","7","7"
"2018","(1a) inadequately completed","Male","6.55","7","67","5","7","7","7","6.31","6.79","7","7"
"2018","(1b) general elementary school","Female","6.9","7","53","7","7","7","7","6.71","7.09","7","7"
"2018","(1b) general elementary school","Male","6.81","7","43","6","7","7","7","6.5","7.12","7","7"
"2018","(1c) basic vocational qualification","Female","","","","","","","","","","",""
"2018","(1c) basic vocational qualification","Male","","","","","","","","","","",""
"2018","(2a) intermediate vocational","Female","","","","","","","","","","",""
"2018","(2a) intermediate vocational","Male","","","","","","","","","","",""
"2018","(2b) intermediate general qualification","Female","","","","","","","","","","",""
"2018","(2b) intermediate general qualification","Male","","","","","","","","","","",""
"2018","(2c_gen) general maturity certificate","Female","","","","","","","","","","",""
"2018","(2c_gen) general maturity certificate","Male","","","","","","","","","","",""
"2018","(2c_voc) vocational maturity certificate","Female","","","","","","","","","","",""
"2018","(2c_voc) vocational maturity certificate","Male","","","","","","","","","","",""
"2018","(3a) lower tertiary education","Female","","","","","","","","","","",""
"2018","(3a) lower tertiary education","Male","","","","","","","","","","",""
"2018","(3b) higher tertiary education","Female","6.79","7","32","6","7","7","7","6.63","6.95","7","7"
"2018","(3b) higher tertiary education","Male","","","","","","","","","","",""
"2019","(0) in school","Female","","","","","","","","","","",""
"2019","(0) in school","Male","","","","","","","","","","",""
"2019","(1a) inadequately completed","Female","6.41","7","72","5","6","7","7","6.09","6.73","7","7"
"2019","(1a) inadequately completed","Male","6.33","7","64","4","6","7","7","5.97","6.69","7","7"
"2019","(1b) general elementary school","Female","","","","","","","","","","",""
"2019","(1b) general elementary school","Male","","","","","","","","","","",""
"2019","(1c) basic vocational qualification","Female","","","","","","","","","","",""
"2019","(1c) basic vocational qualification","Male","","","","","","","","","","",""
"2019","(2a) intermediate vocational","Female","","","","","","","","","","",""
"2019","(2a) intermediate vocational","Male","","","","","","","","","","",""
"2019","(2b) intermediate general qualification","Female","","","","","","","","","","",""
"2019","(2b) intermediate general qualification","Male","","","","","","","","","","",""
"2019","(2c_gen) general maturity certificate","Female","","","","","","","","","","",""
"2019","(2c_gen) general maturity certificate","Male","","","","","","","","","","",""
"2019","(2c_voc) vocational maturity certificate","Female","","","","","","","","","","",""
"2019","(2c_voc) vocational maturity certificate","Male","","","","","","","","","","",""
"2019","(3a) lower tertiary education","Female","","","","","","","","","","",""
"2019","(3a) lower tertiary education","Male","","","","","","","","","","",""
"2019","(3b) higher tertiary education","Female","","","","","","","","","","",""
"2019","(3b) higher tertiary education","Male","","","","","","","","","","",""
