"year","education","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"2010","no degree/no degree yet","direct migration background","5.86","6","86","4","5","7","7","5.56","6.16","6","6"
"2010","no degree/no degree yet","indirect migration background","5.8","6","49","4","5","7","7","5.41","6.19","6","7"
"2010","no degree/no degree yet","no migration background","5.72","6","279","4","5","7","7","5.57","5.87","6","6"
"2010","Other degree","direct migration background","6.01","6","604","4","6","7","7","5.91","6.11","6","7"
"2010","Other degree","indirect migration background","","","","","","","","","","",""
"2010","Other degree","no migration background","5.64","6","98","4","5","7","7","5.39","5.89","6","6"
"2010","secondary school degree","direct migration background","5.97","6","158","4","5","7","7","5.8","6.14","6","7"
"2010","secondary school degree","indirect migration background","5.95","6","157","4","5","7","7","5.79","6.11","6","7"
"2010","secondary school degree","no migration background","5.84","6","4731","4","5","7","7","5.81","5.87","6","6"
"2011","college entrance qualification","direct migration background","","","","","","","","","","",""
"2011","college entrance qualification","indirect migration background","","","","","","","","","","",""
"2011","college entrance qualification","no migration background","","","","","","","","","","",""
"2011","lower secondary degree","direct migration background","","","","","","","","","","",""
"2011","lower secondary degree","indirect migration background","","","","","","","","","","",""
"2011","lower secondary degree","no migration background","","","","","","","","","","",""
"2011","no degree/no degree yet","direct migration background","","","","","","","","","","",""
"2011","no degree/no degree yet","indirect migration background","","","","","","","","","","",""
"2011","no degree/no degree yet","no migration background","","","","","","","","","","",""
"2011","Other degree","direct migration background","","","","","","","","","","",""
"2011","Other degree","indirect migration background","","","","","","","","","","",""
"2011","Other degree","no migration background","","","","","","","","","","",""
"2011","secondary school degree","direct migration background","","","","","","","","","","",""
"2011","secondary school degree","indirect migration background","","","","","","","","","","",""
"2011","secondary school degree","no migration background","","","","","","","","","","",""
"2012","college entrance qualification","direct migration background","","","","","","","","","","",""
"2012","college entrance qualification","indirect migration background","","","","","","","","","","",""
"2012","college entrance qualification","no migration background","","","","","","","","","","",""
"2012","lower secondary degree","direct migration background","","","","","","","","","","",""
"2012","lower secondary degree","indirect migration background","","","","","","","","","","",""
"2012","lower secondary degree","no migration background","","","","","","","","","","",""
"2012","no degree/no degree yet","direct migration background","","","","","","","","","","",""
"2012","no degree/no degree yet","indirect migration background","","","","","","","","","","",""
"2012","no degree/no degree yet","no migration background","","","","","","","","","","",""
"2012","Other degree","direct migration background","","","","","","","","","","",""
"2012","Other degree","indirect migration background","","","","","","","","","","",""
"2012","Other degree","no migration background","","","","","","","","","","",""
"2012","secondary school degree","direct migration background","","","","","","","","","","",""
"2012","secondary school degree","indirect migration background","","","","","","","","","","",""
"2012","secondary school degree","no migration background","","","","","","","","","","",""
"2013","college entrance qualification","direct migration background","","","","","","","","","","",""
"2013","college entrance qualification","indirect migration background","","","","","","","","","","",""
"2013","college entrance qualification","no migration background","","","","","","","","","","",""
"2013","lower secondary degree","direct migration background","","","","","","","","","","",""
"2013","lower secondary degree","indirect migration background","","","","","","","","","","",""
"2013","lower secondary degree","no migration background","","","","","","","","","","",""
"2013","no degree/no degree yet","direct migration background","","","","","","","","","","",""
"2013","no degree/no degree yet","indirect migration background","","","","","","","","","","",""
"2013","no degree/no degree yet","no migration background","","","","","","","","","","",""
"2013","Other degree","direct migration background","","","","","","","","","","",""
"2013","Other degree","indirect migration background","","","","","","","","","","",""
"2013","Other degree","no migration background","","","","","","","","","","",""
"2013","secondary school degree","direct migration background","","","","","","","","","","",""
"2013","secondary school degree","indirect migration background","","","","","","","","","","",""
"2013","secondary school degree","no migration background","","","","","","","","","","",""
"2014","college entrance qualification","direct migration background","","","","","","","","","","",""
"2014","college entrance qualification","indirect migration background","","","","","","","","","","",""
"2014","college entrance qualification","no migration background","","","","","","","","","","",""
"2014","lower secondary degree","direct migration background","","","","","","","","","","",""
"2014","lower secondary degree","indirect migration background","","","","","","","","","","",""
"2014","lower secondary degree","no migration background","","","","","","","","","","",""
"2014","no degree/no degree yet","direct migration background","","","","","","","","","","",""
"2014","no degree/no degree yet","indirect migration background","","","","","","","","","","",""
"2014","no degree/no degree yet","no migration background","","","","","","","","","","",""
"2014","Other degree","direct migration background","","","","","","","","","","",""
"2014","Other degree","indirect migration background","","","","","","","","","","",""
"2014","Other degree","no migration background","","","","","","","","","","",""
"2014","secondary school degree","direct migration background","","","","","","","","","","",""
"2014","secondary school degree","indirect migration background","","","","","","","","","","",""
"2014","secondary school degree","no migration background","","","","","","","","","","",""
"2015","college entrance qualification","direct migration background","6.06","6","457","5","6","7","7","5.95","6.17","6","6"
"2015","college entrance qualification","indirect migration background","5.84","6","537","4","5","7","7","5.74","5.94","6","6"
"2015","college entrance qualification","no migration background","5.74","6","6218","4","5","7","7","5.71","5.77","6","6"
"2015","lower secondary degree","direct migration background","6.1","6","542","4","6","7","7","6.01","6.19","6","7"
"2015","lower secondary degree","indirect migration background","6.18","6.09","382","4","6","7","7","6.07","6.29","6","7"
"2015","lower secondary degree","no migration background","5.91","6","5470","4","5","7","7","5.88","5.94","6","6"
"2015","no degree/no degree yet","direct migration background","6.12","6","421","5","5","7","7","6.01","6.23","6","7"
"2015","no degree/no degree yet","indirect migration background","6.09","6","132","4","6","7","7","5.9","6.28","6","7"
"2015","no degree/no degree yet","no migration background","5.62","6","401","4","5","7","7","5.5","5.74","6","6"
"2015","Other degree","direct migration background","6.14","7","3780","5","6","7","7","6.1","6.18","7","7"
"2015","Other degree","indirect migration background","6.11","6","68","5","6","7","7","5.77","6.45","6","7"
"2015","Other degree","no migration background","5.94","6","171","4","5","7","7","5.76","6.12","6","6"
"2015","secondary school degree","direct migration background","6.03","6","405","5","6","7","7","5.92","6.14","6","7"
"2015","secondary school degree","indirect migration background","6.01","6","428","4","5","7","7","5.9","6.12","6","7"
"2015","secondary school degree","no migration background","5.85","6","6368","4","5","7","7","5.82","5.88","6","6"
"2016","college entrance qualification","direct migration background","","","","","","","","","","",""
"2016","college entrance qualification","indirect migration background","","","","","","","","","","",""
"2016","college entrance qualification","no migration background","","","","","","","","","","",""
"2016","lower secondary degree","direct migration background","","","","","","","","","","",""
"2016","lower secondary degree","indirect migration background","","","","","","","","","","",""
"2016","lower secondary degree","no migration background","","","","","","","","","","",""
"2016","no degree/no degree yet","direct migration background","6.63","7","1590","6","7","7","7","6.6","6.66","7","7"
"2016","no degree/no degree yet","indirect migration background","","","","","","","","","","",""
"2016","no degree/no degree yet","no migration background","","","","","","","","","","",""
"2016","Other degree","direct migration background","6.52","7","2365","5","6","7","7","6.49","6.55","7","7"
"2016","Other degree","indirect migration background","","","","","","","","","","",""
"2016","Other degree","no migration background","","","","","","","","","","",""
"2016","secondary school degree","direct migration background","","","","","","","","","","",""
"2016","secondary school degree","indirect migration background","","","","","","","","","","",""
"2016","secondary school degree","no migration background","","","","","","","","","","",""
"2017","college entrance qualification","direct migration background","","","","","","","","","","",""
"2017","college entrance qualification","indirect migration background","","","","","","","","","","",""
"2017","college entrance qualification","no migration background","","","","","","","","","","",""
"2017","lower secondary degree","direct migration background","","","","","","","","","","",""
"2017","lower secondary degree","indirect migration background","","","","","","","","","","",""
"2017","lower secondary degree","no migration background","","","","","","","","","","",""
"2017","no degree/no degree yet","direct migration background","6.77","7","1246","6","7","7","7","6.73","6.81","7","7"
"2017","no degree/no degree yet","indirect migration background","","","","","","","","","","",""
"2017","no degree/no degree yet","no migration background","","","","","","","","","","",""
"2017","Other degree","direct migration background","6.73","7","1443","6","7","7","7","6.69","6.77","7","7"
"2017","Other degree","indirect migration background","","","","","","","","","","",""
"2017","Other degree","no migration background","","","","","","","","","","",""
"2017","secondary school degree","direct migration background","","","","","","","","","","",""
"2017","secondary school degree","indirect migration background","","","","","","","","","","",""
"2017","secondary school degree","no migration background","","","","","","","","","","",""
"2018","college entrance qualification","direct migration background","","","","","","","","","","",""
"2018","college entrance qualification","indirect migration background","","","","","","","","","","",""
"2018","college entrance qualification","no migration background","","","","","","","","","","",""
"2018","lower secondary degree","direct migration background","","","","","","","","","","",""
"2018","lower secondary degree","indirect migration background","","","","","","","","","","",""
"2018","lower secondary degree","no migration background","","","","","","","","","","",""
"2018","no degree/no degree yet","direct migration background","6.5","7","173","6","7","7","7","6.34","6.66","7","7"
"2018","no degree/no degree yet","indirect migration background","","","","","","","","","","",""
"2018","no degree/no degree yet","no migration background","","","","","","","","","","",""
"2018","Other degree","direct migration background","6.84","7","181","6","7","7","7","6.74","6.94","7","7"
"2018","Other degree","indirect migration background","","","","","","","","","","",""
"2018","Other degree","no migration background","","","","","","","","","","",""
"2018","secondary school degree","direct migration background","","","","","","","","","","",""
"2018","secondary school degree","indirect migration background","","","","","","","","","","",""
"2018","secondary school degree","no migration background","","","","","","","","","","",""
"2019","college entrance qualification","direct migration background","","","","","","","","","","",""
"2019","college entrance qualification","indirect migration background","","","","","","","","","","",""
"2019","college entrance qualification","no migration background","","","","","","","","","","",""
"2019","lower secondary degree","direct migration background","","","","","","","","","","",""
"2019","lower secondary degree","indirect migration background","","","","","","","","","","",""
"2019","lower secondary degree","no migration background","","","","","","","","","","",""
"2019","no degree/no degree yet","direct migration background","6.42","7","140","5","7","7","7","6.19","6.65","7","7"
"2019","no degree/no degree yet","indirect migration background","","","","","","","","","","",""
"2019","no degree/no degree yet","no migration background","","","","","","","","","","",""
"2019","Other degree","direct migration background","6.46","7","87","5","7","7","7","6.27","6.65","7","7"
"2019","Other degree","indirect migration background","","","","","","","","","","",""
"2019","Other degree","no migration background","","","","","","","","","","",""
"2019","secondary school degree","direct migration background","","","","","","","","","","",""
"2019","secondary school degree","indirect migration background","","","","","","","","","","",""
"2019","secondary school degree","no migration background","","","","","","","","","","",""
