"year","migback","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"2010","direct migration background","(2c_voc) vocational maturity certificate","5.82","6","176","4","5","7","7","5.66","5.98","6","7"
"2010","direct migration background","(3a) lower tertiary education","5.58","6","62","4","5","7","7","5.25","5.91","6","6"
"2010","direct migration background","(3b) higher tertiary education","6.08","6","212","5","6","7","7","5.93","6.23","6","6"
"2010","indirect migration background","(0) in school","5.55","6","43","4","5","7","7","5.13","5.97","6","7"
"2010","indirect migration background","(1a) inadequately completed","","","","","","","","","","",""
"2010","indirect migration background","(1b) general elementary school","6.06","7","71","4","6","7","7","5.69","6.43","6","7"
"2010","indirect migration background","(1c) basic vocational qualification","6.31","7","113","4","6","7","7","6.11","6.51","6","7"
"2010","indirect migration background","(2a) intermediate vocational","6.08","6","104","5","5","7","7","5.89","6.27","6","7"
"2010","indirect migration background","(2b) intermediate general qualification","5.72","6","52","3","5","7","7","5.43","6.01","6","7"
"2010","indirect migration background","(2c_gen) general maturity certificate","5.73","6","62","4","5","6","7","5.47","5.99","6","6"
"2010","indirect migration background","(2c_voc) vocational maturity certificate","5.93","6","46","5","6","6","7","5.58","6.28","6","7"
"2010","indirect migration background","(3a) lower tertiary education","","","","","","","","","","",""
"2010","indirect migration background","(3b) higher tertiary education","5.72","6","61","5","5","6","7","5.44","6","5","6"
"2010","no migration background","(0) in school","5.63","6","219","4","5","7","7","5.47","5.79","6","6"
"2010","no migration background","(1a) inadequately completed","5.97","6","59","4","5","7","7","5.63","6.31","6","7"
"2010","no migration background","(1b) general elementary school","5.87","6","871","4","5","7","7","5.79","5.95","6","6"
"2010","no migration background","(1c) basic vocational qualification","5.85","6","3861","4","5","7","7","5.81","5.89","6","6"
"2010","no migration background","(2a) intermediate vocational","5.84","6","3867","4","5","7","7","5.8","5.88","6","6"
"2010","no migration background","(2b) intermediate general qualification","5.73","6","330","4","5","7","7","5.6","5.86","6","6"
"2010","no migration background","(2c_gen) general maturity certificate","5.62","6","516","4","5","6","7","5.53","5.71","6","6"
"2010","no migration background","(2c_voc) vocational maturity certificate","5.71","6","1042","4","5","7","7","5.64","5.78","6","6"
"2010","no migration background","(3a) lower tertiary education","5.8","6","1414","4","5","7","7","5.74","5.86","6","6"
"2010","no migration background","(3b) higher tertiary education","5.75","6","2054","4","5","7","7","5.7","5.8","6","6"
"2011","direct migration background","(0) in school","","","","","","","","","","",""
"2011","direct migration background","(1a) inadequately completed","","","","","","","","","","",""
"2011","direct migration background","(1b) general elementary school","","","","","","","","","","",""
"2011","direct migration background","(1c) basic vocational qualification","","","","","","","","","","",""
"2011","direct migration background","(2a) intermediate vocational","","","","","","","","","","",""
"2011","direct migration background","(2b) intermediate general qualification","","","","","","","","","","",""
"2011","direct migration background","(2c_gen) general maturity certificate","","","","","","","","","","",""
"2011","direct migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"2011","direct migration background","(3a) lower tertiary education","","","","","","","","","","",""
"2011","direct migration background","(3b) higher tertiary education","","","","","","","","","","",""
"2011","indirect migration background","(0) in school","","","","","","","","","","",""
"2011","indirect migration background","(1a) inadequately completed","","","","","","","","","","",""
"2011","indirect migration background","(1b) general elementary school","","","","","","","","","","",""
"2011","indirect migration background","(1c) basic vocational qualification","","","","","","","","","","",""
"2011","indirect migration background","(2a) intermediate vocational","","","","","","","","","","",""
"2011","indirect migration background","(2b) intermediate general qualification","","","","","","","","","","",""
"2011","indirect migration background","(2c_gen) general maturity certificate","","","","","","","","","","",""
"2011","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"2011","indirect migration background","(3a) lower tertiary education","","","","","","","","","","",""
"2011","indirect migration background","(3b) higher tertiary education","","","","","","","","","","",""
"2011","no migration background","(0) in school","","","","","","","","","","",""
"2011","no migration background","(1a) inadequately completed","","","","","","","","","","",""
"2011","no migration background","(1b) general elementary school","","","","","","","","","","",""
"2011","no migration background","(1c) basic vocational qualification","","","","","","","","","","",""
"2011","no migration background","(2a) intermediate vocational","","","","","","","","","","",""
"2011","no migration background","(2b) intermediate general qualification","","","","","","","","","","",""
"2011","no migration background","(2c_gen) general maturity certificate","","","","","","","","","","",""
"2011","no migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"2011","no migration background","(3a) lower tertiary education","","","","","","","","","","",""
"2011","no migration background","(3b) higher tertiary education","","","","","","","","","","",""
"2012","direct migration background","(0) in school","","","","","","","","","","",""
"2012","direct migration background","(1a) inadequately completed","","","","","","","","","","",""
"2012","direct migration background","(1b) general elementary school","","","","","","","","","","",""
"2012","direct migration background","(1c) basic vocational qualification","","","","","","","","","","",""
"2012","direct migration background","(2a) intermediate vocational","","","","","","","","","","",""
"2012","direct migration background","(2b) intermediate general qualification","","","","","","","","","","",""
"2012","direct migration background","(2c_gen) general maturity certificate","","","","","","","","","","",""
"2012","direct migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"2012","direct migration background","(3a) lower tertiary education","","","","","","","","","","",""
"2012","direct migration background","(3b) higher tertiary education","","","","","","","","","","",""
"2012","indirect migration background","(0) in school","","","","","","","","","","",""
"2012","indirect migration background","(1a) inadequately completed","","","","","","","","","","",""
"2012","indirect migration background","(1b) general elementary school","","","","","","","","","","",""
"2012","indirect migration background","(1c) basic vocational qualification","","","","","","","","","","",""
"2012","indirect migration background","(2a) intermediate vocational","","","","","","","","","","",""
"2012","indirect migration background","(2b) intermediate general qualification","","","","","","","","","","",""
"2012","indirect migration background","(2c_gen) general maturity certificate","","","","","","","","","","",""
"2012","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"2012","indirect migration background","(3a) lower tertiary education","","","","","","","","","","",""
"2012","indirect migration background","(3b) higher tertiary education","","","","","","","","","","",""
"2012","no migration background","(0) in school","","","","","","","","","","",""
"2012","no migration background","(1a) inadequately completed","","","","","","","","","","",""
"2012","no migration background","(1b) general elementary school","","","","","","","","","","",""
"2012","no migration background","(1c) basic vocational qualification","","","","","","","","","","",""
"2012","no migration background","(2a) intermediate vocational","","","","","","","","","","",""
"2012","no migration background","(2b) intermediate general qualification","","","","","","","","","","",""
"2012","no migration background","(2c_gen) general maturity certificate","","","","","","","","","","",""
"2012","no migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"2012","no migration background","(3a) lower tertiary education","","","","","","","","","","",""
"2012","no migration background","(3b) higher tertiary education","","","","","","","","","","",""
"2013","direct migration background","(0) in school","","","","","","","","","","",""
"2013","direct migration background","(1a) inadequately completed","","","","","","","","","","",""
"2013","direct migration background","(1b) general elementary school","","","","","","","","","","",""
"2013","direct migration background","(1c) basic vocational qualification","","","","","","","","","","",""
"2013","direct migration background","(2a) intermediate vocational","","","","","","","","","","",""
"2013","direct migration background","(2b) intermediate general qualification","","","","","","","","","","",""
"2013","direct migration background","(2c_gen) general maturity certificate","","","","","","","","","","",""
"2013","direct migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"2013","direct migration background","(3a) lower tertiary education","","","","","","","","","","",""
"2013","direct migration background","(3b) higher tertiary education","","","","","","","","","","",""
"2013","indirect migration background","(0) in school","","","","","","","","","","",""
"2013","indirect migration background","(1a) inadequately completed","","","","","","","","","","",""
"2013","indirect migration background","(1b) general elementary school","","","","","","","","","","",""
"2013","indirect migration background","(1c) basic vocational qualification","","","","","","","","","","",""
"2013","indirect migration background","(2a) intermediate vocational","","","","","","","","","","",""
"2013","indirect migration background","(2b) intermediate general qualification","","","","","","","","","","",""
"2013","indirect migration background","(2c_gen) general maturity certificate","","","","","","","","","","",""
"2013","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"2013","indirect migration background","(3a) lower tertiary education","","","","","","","","","","",""
"2013","indirect migration background","(3b) higher tertiary education","","","","","","","","","","",""
"2013","no migration background","(0) in school","","","","","","","","","","",""
"2013","no migration background","(1a) inadequately completed","","","","","","","","","","",""
"2013","no migration background","(1b) general elementary school","","","","","","","","","","",""
"2013","no migration background","(1c) basic vocational qualification","","","","","","","","","","",""
"2013","no migration background","(2a) intermediate vocational","","","","","","","","","","",""
"2013","no migration background","(2b) intermediate general qualification","","","","","","","","","","",""
"2013","no migration background","(2c_gen) general maturity certificate","","","","","","","","","","",""
"2013","no migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"2013","no migration background","(3a) lower tertiary education","","","","","","","","","","",""
"2013","no migration background","(3b) higher tertiary education","","","","","","","","","","",""
"2014","direct migration background","(0) in school","","","","","","","","","","",""
"2014","direct migration background","(1a) inadequately completed","","","","","","","","","","",""
"2014","direct migration background","(1b) general elementary school","","","","","","","","","","",""
"2014","direct migration background","(1c) basic vocational qualification","","","","","","","","","","",""
"2014","direct migration background","(2a) intermediate vocational","","","","","","","","","","",""
"2014","direct migration background","(2b) intermediate general qualification","","","","","","","","","","",""
"2014","direct migration background","(2c_gen) general maturity certificate","","","","","","","","","","",""
"2014","direct migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"2014","direct migration background","(3a) lower tertiary education","","","","","","","","","","",""
"2014","direct migration background","(3b) higher tertiary education","","","","","","","","","","",""
"2014","indirect migration background","(0) in school","","","","","","","","","","",""
"2014","indirect migration background","(1a) inadequately completed","","","","","","","","","","",""
"2014","indirect migration background","(1b) general elementary school","","","","","","","","","","",""
"2014","indirect migration background","(1c) basic vocational qualification","","","","","","","","","","",""
"2014","indirect migration background","(2a) intermediate vocational","","","","","","","","","","",""
"2014","indirect migration background","(2b) intermediate general qualification","","","","","","","","","","",""
"2014","indirect migration background","(2c_gen) general maturity certificate","","","","","","","","","","",""
"2014","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"2014","indirect migration background","(3a) lower tertiary education","","","","","","","","","","",""
"2014","indirect migration background","(3b) higher tertiary education","","","","","","","","","","",""
"2014","no migration background","(0) in school","","","","","","","","","","",""
"2014","no migration background","(1a) inadequately completed","","","","","","","","","","",""
"2014","no migration background","(1b) general elementary school","","","","","","","","","","",""
"2014","no migration background","(1c) basic vocational qualification","","","","","","","","","","",""
"2014","no migration background","(2a) intermediate vocational","","","","","","","","","","",""
"2014","no migration background","(2b) intermediate general qualification","","","","","","","","","","",""
"2014","no migration background","(2c_gen) general maturity certificate","","","","","","","","","","",""
"2014","no migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"2014","no migration background","(3a) lower tertiary education","","","","","","","","","","",""
"2014","no migration background","(3b) higher tertiary education","","","","","","","","","","",""
"2015","direct migration background","(0) in school","6.38","6","59","6","6","7","7","6.16","6.6","6","7"
"2015","direct migration background","(1a) inadequately completed","6.1","6","356","5","5","7","7","5.98","6.22","6","7"
"2015","direct migration background","(1b) general elementary school","6.1","6","909","5","6","7","7","6.02","6.18","6","7"
"2015","direct migration background","(1c) basic vocational qualification","6.15","7","1013","4","6","7","7","6.08","6.22","6","7"
"2015","direct migration background","(2a) intermediate vocational","6.05","6","279","4","6","7","7","5.92","6.18","6","7"
"2015","direct migration background","(2b) intermediate general qualification","6.14","7","100","5","6","7","7","5.87","6.41","6","7"
"2015","direct migration background","(2c_gen) general maturity certificate","6.11","6","607","5","6","7","7","6.01","6.21","6","7"
"2015","direct migration background","(2c_voc) vocational maturity certificate","6.19","7","840","5","6","7","7","6.11","6.27","7","7"
"2015","direct migration background","(3a) lower tertiary education","5.91","6","110","5","5","7","7","5.68","6.14","6","6"
"2015","direct migration background","(3b) higher tertiary education","6.07","6","1355","5","6","7","7","6.01","6.13","6","6"
"2015","indirect migration background","(0) in school","6.08","6","102","4","6","7","7","5.88","6.28","6","6"
"2015","indirect migration background","(1a) inadequately completed","6.13","6","30","4","6","7","7","5.61","6.65","6","7"
"2015","indirect migration background","(1b) general elementary school","6.27","7","182","4","6","7","7","6.1","6.44","7","7"
"2015","indirect migration background","(1c) basic vocational qualification","6.15","6","233","5","6","7","7","6","6.3","6","7"
"2015","indirect migration background","(2a) intermediate vocational","5.93","6","264","4","5","7","7","5.78","6.08","6","7"
"2015","indirect migration background","(2b) intermediate general qualification","6.06","6","154","5","6","7","7","5.88","6.24","6","7"
"2015","indirect migration background","(2c_gen) general maturity certificate","5.76","6","188","4","5","7","7","5.59","5.93","6","6"
"2015","indirect migration background","(2c_voc) vocational maturity certificate","6.03","6","140","5","6","7","7","5.84","6.22","6","7"
"2015","indirect migration background","(3a) lower tertiary education","5.99","7","78","4","5","7","7","5.76","6.22","6","7"
"2015","indirect migration background","(3b) higher tertiary education","5.8","6","185","4","5","7","7","5.63","5.97","6","6"
"2015","no migration background","(0) in school","5.46","6","221","4","5","6","7","5.31","5.61","6","6"
"2015","no migration background","(1a) inadequately completed","5.76","6","179","4","5","7","7","5.56","5.96","6","6"
"2015","no migration background","(1b) general elementary school","5.9","6","1138","4","5","7","7","5.83","5.97","6","6"
"2015","no migration background","(1c) basic vocational qualification","5.92","6","4329","4","5","7","7","5.89","5.95","6","6"
"2015","no migration background","(2a) intermediate vocational","5.85","6","5258","4","5","7","7","5.82","5.88","6","6"
"2015","no migration background","(2b) intermediate general qualification","5.84","6","512","4","5","7","7","5.74","5.94","6","6"
"2015","no migration background","(2c_gen) general maturity certificate","5.69","6","755","4","5","6","7","5.61","5.77","6","6"
"2015","no migration background","(2c_voc) vocational maturity certificate","5.75","6","1618","4","5","7","7","5.69","5.81","6","6"
"2015","no migration background","(3a) lower tertiary education","5.79","6","1767","4","5","7","7","5.74","5.84","6","6"
"2015","no migration background","(3b) higher tertiary education","5.74","6","2923","4","5","7","7","5.7","5.78","6","6"
"2016","direct migration background","(0) in school","","","","","","","","","","",""
"2016","direct migration background","(1a) inadequately completed","6.63","7","1552","6","7","7","7","6.6","6.66","7","7"
"2016","direct migration background","(1b) general elementary school","6.71","7","822","6","7","7","7","6.67","6.75","7","7"
"2016","direct migration background","(1c) basic vocational qualification","6.27","7","107","2","7","7","7","6.13","6.41","7","7"
"2016","direct migration background","(2a) intermediate vocational","","","","","","","","","","",""
"2016","direct migration background","(2b) intermediate general qualification","","","","","","","","","","",""
"2016","direct migration background","(2c_gen) general maturity certificate","6.54","7","642","5","7","7","7","6.49","6.59","7","7"
"2016","direct migration background","(2c_voc) vocational maturity certificate","6.13","6.42","110","5","5","7","7","5.95","6.31","7","7"
"2016","direct migration background","(3a) lower tertiary education","","","","","","","","","","",""
"2016","direct migration background","(3b) higher tertiary education","6.51","7","770","5","6","7","7","6.46","6.56","7","7"
"2016","indirect migration background","(0) in school","","","","","","","","","","",""
"2016","indirect migration background","(1a) inadequately completed","","","","","","","","","","",""
"2016","indirect migration background","(1b) general elementary school","","","","","","","","","","",""
"2016","indirect migration background","(1c) basic vocational qualification","","","","","","","","","","",""
"2016","indirect migration background","(2a) intermediate vocational","","","","","","","","","","",""
"2016","indirect migration background","(2b) intermediate general qualification","","","","","","","","","","",""
"2016","indirect migration background","(2c_gen) general maturity certificate","","","","","","","","","","",""
"2016","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"2016","indirect migration background","(3a) lower tertiary education","","","","","","","","","","",""
"2016","indirect migration background","(3b) higher tertiary education","","","","","","","","","","",""
"2016","no migration background","(0) in school","","","","","","","","","","",""
"2016","no migration background","(1a) inadequately completed","","","","","","","","","","",""
"2016","no migration background","(1b) general elementary school","","","","","","","","","","",""
"2016","no migration background","(1c) basic vocational qualification","","","","","","","","","","",""
"2016","no migration background","(2a) intermediate vocational","","","","","","","","","","",""
"2016","no migration background","(2b) intermediate general qualification","","","","","","","","","","",""
"2016","no migration background","(2c_gen) general maturity certificate","","","","","","","","","","",""
"2016","no migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"2016","no migration background","(3a) lower tertiary education","","","","","","","","","","",""
"2016","no migration background","(3b) higher tertiary education","","","","","","","","","","",""
"2017","direct migration background","(0) in school","","","","","","","","","","",""
