"plh0188","year","migback","regtyp","n","percent","lower_confidence","upper_confidence","value"
"Tends to agree","1993","indirect migration background","Urban Area","180","0.4475853938882","0.398977635458512","0.496193152317887","2"
"Tends to agree","1993","indirect migration background","Rural Area","34","0.471802849617308","0.355685470877545","0.587920228357071","2"
"Totally disagree","1993","no migration background","Rural Area","379","0.103459416027183","0.0939181134501689","0.113000718604198","4"
"Totally disagree","1993","no migration background","Urban Area","683","0.120159369130844","0.112093205359172","0.128225532902516","4"
"Totally disagree","1993","direct migration background","Urban Area","207","0.109754011869598","0.0963207451384589","0.123187278600738","4"
"Totally disagree","1993","direct migration background","Rural Area","47","0.108457027464742","0.0778303075219963","0.139083747407487","4"
"Totally disagree","1993","indirect migration background","Urban Area","26","","","","4"
"Totally disagree","1993","indirect migration background","Rural Area","6","","","","4"
"True entirely","1993","no migration background","Urban Area","671","0.104354290374878","0.096770095417047","0.111938485332709","1"
"True entirely","1993","no migration background","Rural Area","369","0.0957039854888641","0.0864876558288099","0.104920315148918","1"
"True entirely","1993","direct migration background","Urban Area","277","0.138232514277992","0.123399938378272","0.153065090177713","1"
"True entirely","1993","direct migration background","Rural Area","42","0.110707364632287","0.0798036202995445","0.141611108965029","1"
"True entirely","1993","indirect migration background","Urban Area","78","0.13535569024884","0.101913703744092","0.168797676753588","1"
"True entirely","1993","indirect migration background","Rural Area","13","","","","1"
"Rather not true","1994","no migration background","Urban Area","","","","","3"
"Rather not true","1994","no migration background","Rural Area","","","","","3"
"Rather not true","1994","direct migration background","Urban Area","","","","","3"
"Rather not true","1994","indirect migration background","Urban Area","","","","","3"
"Rather not true","1994","direct migration background","Rural Area","","","","","3"
"Rather not true","1994","indirect migration background","Rural Area","","","","","3"
"Tends to agree","1994","no migration background","Urban Area","","","","","2"
"Tends to agree","1994","no migration background","Rural Area","","","","","2"
"Tends to agree","1994","direct migration background","Urban Area","","","","","2"
"Tends to agree","1994","direct migration background","Rural Area","","","","","2"
"Tends to agree","1994","indirect migration background","Urban Area","","","","","2"
"Tends to agree","1994","indirect migration background","Rural Area","","","","","2"
"Totally disagree","1994","no migration background","Rural Area","","","","","4"
"Totally disagree","1994","no migration background","Urban Area","","","","","4"
"Totally disagree","1994","direct migration background","Urban Area","","","","","4"
"Totally disagree","1994","direct migration background","Rural Area","","","","","4"
"Totally disagree","1994","indirect migration background","Urban Area","","","","","4"
"Totally disagree","1994","indirect migration background","Rural Area","","","","","4"
"True entirely","1994","no migration background","Urban Area","","","","","1"
"True entirely","1994","no migration background","Rural Area","","","","","1"
"True entirely","1994","direct migration background","Urban Area","","","","","1"
"True entirely","1994","direct migration background","Rural Area","","","","","1"
"True entirely","1994","indirect migration background","Urban Area","","","","","1"
"True entirely","1994","indirect migration background","Rural Area","","","","","1"
"Rather not true","1995","no migration background","Urban Area","1697","0.286227742537733","0.274865404283135","0.297590080792332","3"
"Rather not true","1995","no migration background","Rural Area","1187","0.314554212622908","0.300029509910913","0.329078915334904","3"
"Rather not true","1995","direct migration background","Urban Area","618","0.266495058756302","0.24854291849042","0.284447199022184","3"
"Rather not true","1995","direct migration background","Rural Area","122","0.307127519139559","0.265154025120676","0.349101013158442","3"
"Rather not true","1995","indirect migration background","Urban Area","95","0.249928655350606","0.209005117017812","0.290852193683401","3"
"Rather not true","1995","indirect migration background","Rural Area","17","","","","3"
"Tends to agree","1995","no migration background","Urban Area","3216","0.513413510555909","0.500848996720152","0.525978024391666","2"
"Tends to agree","1995","no migration background","Rural Area","2086","0.507598028844521","0.491959611527618","0.523236446161423","2"
"Tends to agree","1995","direct migration background","Urban Area","1163","0.472925457277198","0.452653181897895","0.493197732656501","2"
"Tends to agree","1995","direct migration background","Rural Area","251","0.502625623231718","0.457131728639669","0.548119517823767","2"
"Tends to agree","1995","indirect migration background","Urban Area","229","0.558971797629845","0.512042722795282","0.605900872464408","2"
"Tends to agree","1995","indirect migration background","Rural Area","31","0.373713249046986","0.263486222851442","0.48394027524253","2"
"Totally disagree","1995","no migration background","Rural Area","183","0.0519431684993224","0.0450016521916513","0.0588846848069936","4"
"Totally disagree","1995","no migration background","Urban Area","312","0.0644558810838455","0.0582828931148627","0.0706288690528283","4"
"Totally disagree","1995","direct migration background","Urban Area","135","0.0630188943518791","0.0531522167683601","0.0728855719353982","4"
"Totally disagree","1995","direct migration background","Rural Area","19","","","","4"
"Totally disagree","1995","indirect migration background","Urban Area","11","","","","4"
"Totally disagree","1995","indirect migration background","Rural Area","","","","","4"
"True entirely","1995","no migration background","Urban Area","854","0.135902865822512","0.127288414740178","0.144517316904846","1"
"True entirely","1995","no migration background","Rural Area","470","0.125904590033249","0.115527558299451","0.136281621767046","1"
"True entirely","1995","direct migration background","Urban Area","414","0.197560589614621","0.181393702256933","0.213727476972308","1"
"True entirely","1995","direct migration background","Rural Area","72","0.142830437428166","0.110993384864587","0.174667489991744","1"
"True entirely","1995","indirect migration background","Urban Area","95","0.180661875440482","0.144297284878098","0.217026466002865","1"
"True entirely","1995","indirect migration background","Rural Area","26","","","","1"
"Rather not true","1996","no migration background","Urban Area","1921","0.332775479960865","0.32088714283943","0.3446638170823","3"
"Rather not true","1996","no migration background","Rural Area","1304","0.334690518337029","0.319863595185514","0.349517441488543","3"
"Rather not true","1996","direct migration background","Rural Area","148","0.322341555017541","0.279063009201835","0.365620100833248","3"
"Rather not true","1996","direct migration background","Urban Area","609","0.2899691678985","0.270829416837099","0.309108918959901","3"
"Rather not true","1996","indirect migration background","Urban Area","100","0.240549586480168","0.201448055053677","0.279651117906659","3"
"Rather not true","1996","indirect migration background","Rural Area","24","","","","3"
"Tends to agree","1996","no migration background","Urban Area","2967","0.479162129205236","0.46655831553093","0.491765942879541","2"
"Tends to agree","1996","no migration background","Rural Area","1938","0.488391374488415","0.472685200751195","0.504097548225634","2"
"Tends to agree","1996","direct migration background","Urban Area","1060","0.487554444500904","0.466470241201633","0.508638647800176","2"
"Tends to agree","1996","indirect migration background","Urban Area","233","0.532761874584412","0.487118530696921","0.578405218471903","2"
"Tends to agree","1996","direct migration background","Rural Area","214","0.498777127464403","0.45247746878128","0.545076786147525","2"
"Tends to agree","1996","indirect migration background","Rural Area","39","0.293041251543332","0.1968445275627","0.389237975523964","2"
"Totally disagree","1996","no migration background","Urban Area","338","0.0608136379042549","0.0547840749418389","0.066843200866671","4"
"Totally disagree","1996","no migration background","Rural Area","235","0.0631322233189253","0.0554906608364202","0.0707737858014304","4"
"Totally disagree","1996","direct migration background","Urban Area","139","0.067174308367235","0.0566152881589625","0.0777333285755076","4"
"Totally disagree","1996","direct migration background","Rural Area","27","","","","4"
"Totally disagree","1996","indirect migration background","Urban Area","16","","","","4"
"Totally disagree","1996","indirect migration background","Rural Area","6","","","","4"
"True entirely","1996","no migration background","Urban Area","809","0.127248752929644","0.118840970588501","0.135656535270787","1"
"True entirely","1996","no migration background","Rural Area","414","0.113785883855631","0.103808171009101","0.123763596702161","1"
"True entirely","1996","direct migration background","Urban Area","351","0.155302079233361","0.140024268780902","0.170579889685819","1"
"True entirely","1996","direct migration background","Rural Area","59","0.121311290592519","0.091078570821842","0.151544010363196","1"
"True entirely","1996","indirect migration background","Urban Area","110","0.185764203377701","0.150184865740693","0.22134354101471","1"
"True entirely","1996","indirect migration background","Rural Area","17","","","","1"
"Rather not true","1997","no migration background","Urban Area","2329","0.388057839260596","0.375690317247806","0.400425361273386","3"
"Rather not true","1997","direct migration background","Urban Area","706","0.357176640576679","0.3364595136383","0.377893767515058","3"
"Rather not true","1997","no migration background","Rural Area","1721","0.434984239692432","0.419322457590966","0.450646021793898","3"
"Rather not true","1997","indirect migration background","Urban Area","141","0.276354140739549","0.236555040805323","0.316153240673774","3"
"Rather not true","1997","direct migration background","Rural Area","168","0.400538774433109","0.353731874962095","0.447345673904123","3"
"Rather not true","1997","indirect migration background","Rural Area","35","0.340013988424782","0.23871054549696","0.441317431352604","3"
"Tends to agree","1997","no migration background","Rural Area","1490","0.380875791874241","0.365534755017822","0.39621682873066","2"
"Tends to agree","1997","no migration background","Urban Area","2468","0.408585036355337","0.396109286550026","0.421060786160648","2"
"Tends to agree","1997","direct migration background","Urban Area","975","0.448990387026569","0.427485345420135","0.470495428633003","2"
"Tends to agree","1997","direct migration background","Rural Area","170","0.404134213214031","0.357258911364278","0.451009515063784","2"
"Tends to agree","1997","indirect migration background","Urban Area","239","0.501049750923268","0.456551158985061","0.545548342861474","2"
"Tends to agree","1997","indirect migration background","Rural Area","30","0.490210049986979","0.383305746553957","0.597114353420001","2"
"Totally disagree","1997","no migration background","Urban Area","618","0.113939827751584","0.105875862256398","0.122003793246771","4"
"Totally disagree","1997","no migration background","Rural Area","399","0.118362159570545","0.10815686166724","0.128567457473849","4"
"Totally disagree","1997","direct migration background","Urban Area","182","0.0965735989182853","0.0838028085819871","0.109344389254583","4"
"Totally disagree","1997","direct migration background","Rural Area","46","0.120059506884807","0.0890116253612075","0.151107388408406","4"
"Totally disagree","1997","indirect migration background","Urban Area","27","","","","4"
"Totally disagree","1997","indirect migration background","Rural Area","3","","","","4"
"True entirely","1997","no migration background","Urban Area","549","0.0894172966324831","0.0821754430527856","0.0966591502121806","1"
"True entirely","1997","no migration background","Rural Area","239","0.0657778088627822","0.0579464175264732","0.0736092001990913","1"
"True entirely","1997","direct migration background","Urban Area","192","0.0972593734784666","0.0844481854430603","0.110070561513873","1"
"True entirely","1997","direct migration background","Rural Area","37","0.0752675054680531","0.0500664422459452","0.100468568690161","1"
"True entirely","1997","indirect migration background","Urban Area","78","0.154394533499041","0.122237418966422","0.186551648031659","1"
"True entirely","1997","indirect migration background","Rural Area","16","","","","1"
"Rather not true","1998","no migration background","Urban Area","","","","","3"
"Rather not true","1998","direct migration background","Urban Area","","","","","3"
"Rather not true","1998","no migration background","Rural Area","","","","","3"
"Rather not true","1998","direct migration background","Rural Area","","","","","3"
"Rather not true","1998","indirect migration background","Urban Area","","","","","3"
"Rather not true","1998","indirect migration background","Rural Area","","","","","3"
"Tends to agree","1998","no migration background","Rural Area","","","","","2"
"Tends to agree","1998","no migration background","Urban Area","","","","","2"
"Tends to agree","1998","direct migration background","Urban Area","","","","","2"
"Tends to agree","1998","direct migration background","Rural Area","","","","","2"
"Tends to agree","1998","indirect migration background","Urban Area","","","","","2"
"Tends to agree","1998","indirect migration background","Rural Area","","","","","2"
"Totally disagree","1998","no migration background","Urban Area","","","","","4"
"Totally disagree","1998","no migration background","Rural Area","","","","","4"
"Totally disagree","1998","direct migration background","Urban Area","","","","","4"
"Totally disagree","1998","direct migration background","Rural Area","","","","","4"
"Totally disagree","1998","indirect migration background","Urban Area","","","","","4"
"Totally disagree","1998","indirect migration background","Rural Area","","","","","4"
"True entirely","1998","no migration background","Urban Area","","","","","1"
"True entirely","1998","no migration background","Rural Area","","","","","1"
"True entirely","1998","direct migration background","Urban Area","","","","","1"
"True entirely","1998","direct migration background","Rural Area","","","","","1"
"True entirely","1998","indirect migration background","Urban Area","","","","","1"
"True entirely","1998","indirect migration background","Rural Area","","","","","1"
"Rather not true","1999","no migration background","Urban Area","","","","","3"
"Rather not true","1999","no migration background","Rural Area","","","","","3"
"Rather not true","1999","direct migration background","Urban Area","","","","","3"
"Rather not true","1999","direct migration background","Rural Area","","","","","3"
"Rather not true","1999","indirect migration background","Urban Area","","","","","3"
"Rather not true","1999","indirect migration background","Rural Area","","","","","3"
"Tends to agree","1999","no migration background","Urban Area","","","","","2"
"Tends to agree","1999","no migration background","Rural Area","","","","","2"
"Tends to agree","1999","direct migration background","Urban Area","","","","","2"
"Tends to agree","1999","indirect migration background","Urban Area","","","","","2"
"Tends to agree","1999","direct migration background","Rural Area","","","","","2"
"Tends to agree","1999","indirect migration background","Rural Area","","","","","2"
"Totally disagree","1999","no migration background","Urban Area","","","","","4"
"Totally disagree","1999","direct migration background","Urban Area","","","","","4"
"Totally disagree","1999","no migration background","Rural Area","","","","","4"
"Totally disagree","1999","direct migration background","Rural Area","","","","","4"
"Totally disagree","1999","indirect migration background","Urban Area","","","","","4"
"Totally disagree","1999","indirect migration background","Rural Area","","","","","4"
"True entirely","1999","no migration background","Urban Area","","","","","1"
"True entirely","1999","no migration background","Rural Area","","","","","1"
"True entirely","1999","direct migration background","Urban Area","","","","","1"
"True entirely","1999","direct migration background","Rural Area","","","","","1"
"True entirely","1999","indirect migration background","Urban Area","","","","","1"
"True entirely","1999","indirect migration background","Rural Area","","","","","1"
"Rather not true","2000","no migration background","Urban Area","","","","","3"
"Rather not true","2000","no migration background","Rural Area","","","","","3"
"Rather not true","2000","direct migration background","Rural Area","","","","","3"
"Rather not true","2000","direct migration background","Urban Area","","","","","3"
"Rather not true","2000","indirect migration background","Rural Area","","","","","3"
"Rather not true","2000","indirect migration background","Urban Area","","","","","3"
"Tends to agree","2000","no migration background","Urban Area","","","","","2"
"Tends to agree","2000","direct migration background","Urban Area","","","","","2"
"Tends to agree","2000","no migration background","Rural Area","","","","","2"
"Tends to agree","2000","direct migration background","Rural Area","","","","","2"
"Tends to agree","2000","indirect migration background","Urban Area","","","","","2"
"Tends to agree","2000","indirect migration background","Rural Area","","","","","2"
"Totally disagree","2000","no migration background","Urban Area","","","","","4"
"Totally disagree","2000","no migration background","Rural Area","","","","","4"
"Totally disagree","2000","direct migration background","Urban Area","","","","","4"
"Totally disagree","2000","direct migration background","Rural Area","","","","","4"
"Totally disagree","2000","indirect migration background","Urban Area","","","","","4"
"Totally disagree","2000","indirect migration background","Rural Area","","","","","4"
"True entirely","2000","no migration background","Urban Area","","","","","1"
"True entirely","2000","no migration background","Rural Area","","","","","1"
"True entirely","2000","direct migration background","Urban Area","","","","","1"
"True entirely","2000","direct migration background","Rural Area","","","","","1"
"True entirely","2000","indirect migration background","Urban Area","","","","","1"
"True entirely","2000","indirect migration background","Rural Area","","","","","1"
"Rather not true","2001","no migration background","Urban Area","","","","","3"
"Rather not true","2001","no migration background","Rural Area","","","","","3"
"Rather not true","2001","direct migration background","Urban Area","","","","","3"
"Rather not true","2001","direct migration background","Rural Area","","","","","3"
"Rather not true","2001","indirect migration background","Rural Area","","","","","3"
"Rather not true","2001","indirect migration background","Urban Area","","","","","3"
"Tends to agree","2001","no migration background","Urban Area","","","","","2"
"Tends to agree","2001","direct migration background","Urban Area","","","","","2"
"Tends to agree","2001","no migration background","Rural Area","","","","","2"
"Tends to agree","2001","direct migration background","Rural Area","","","","","2"
"Tends to agree","2001","indirect migration background","Urban Area","","","","","2"
"Tends to agree","2001","indirect migration background","Rural Area","","","","","2"
"Totally disagree","2001","no migration background","Rural Area","","","","","4"
"Totally disagree","2001","no migration background","Urban Area","","","","","4"
"Totally disagree","2001","direct migration background","Urban Area","","","","","4"
"Totally disagree","2001","direct migration background","Rural Area","","","","","4"
"Totally disagree","2001","indirect migration background","Urban Area","","","","","4"
"Totally disagree","2001","indirect migration background","Rural Area","","","","","4"
"True entirely","2001","no migration background","Urban Area","","","","","1"
"True entirely","2001","no migration background","Rural Area","","","","","1"
"True entirely","2001","direct migration background","Urban Area","","","","","1"
"True entirely","2001","direct migration background","Rural Area","","","","","1"
"True entirely","2001","indirect migration background","Urban Area","","","","","1"
"True entirely","2001","indirect migration background","Rural Area","","","","","1"
"Rather not true","2002","no migration background","Urban Area","","","","","3"
"Rather not true","2002","no migration background","Rural Area","","","","","3"
"Rather not true","2002","direct migration background","Urban Area","","","","","3"
"Rather not true","2002","direct migration background","Rural Area","","","","","3"
"Rather not true","2002","indirect migration background","Urban Area","","","","","3"
"Rather not true","2002","indirect migration background","Rural Area","","","","","3"
"Tends to agree","2002","no migration background","Urban Area","","","","","2"
"Tends to agree","2002","no migration background","Rural Area","","","","","2"
"Tends to agree","2002","direct migration background","Urban Area","","","","","2"
"Tends to agree","2002","direct migration background","Rural Area","","","","","2"
"Tends to agree","2002","indirect migration background","Urban Area","","","","","2"
"Tends to agree","2002","indirect migration background","Rural Area","","","","","2"
"Totally disagree","2002","no migration background","Urban Area","","","","","4"
"Totally disagree","2002","no migration background","Rural Area","","","","","4"
"Totally disagree","2002","direct migration background","Urban Area","","","","","4"
"Totally disagree","2002","direct migration background","Rural Area","","","","","4"
"Totally disagree","2002","indirect migration background","Urban Area","","","","","4"
"Totally disagree","2002","indirect migration background","Rural Area","","","","","4"
"True entirely","2002","no migration background","Urban Area","","","","","1"
"True entirely","2002","no migration background","Rural Area","","","","","1"
"True entirely","2002","direct migration background","Urban Area","","","","","1"
"True entirely","2002","direct migration background","Rural Area","","","","","1"
"True entirely","2002","indirect migration background","Urban Area","","","","","1"
"True entirely","2002","indirect migration background","Rural Area","","","","","1"
"Rather not true","2003","no migration background","Urban Area","","","","","3"
"Rather not true","2003","no migration background","Rural Area","","","","","3"
"Rather not true","2003","direct migration background","Urban Area","","","","","3"
"Rather not true","2003","direct migration background","Rural Area","","","","","3"
"Rather not true","2003","indirect migration background","Urban Area","","","","","3"
"Rather not true","2003","indirect migration background","Rural Area","","","","","3"
"Tends to agree","2003","no migration background","Urban Area","","","","","2"
"Tends to agree","2003","no migration background","Rural Area","","","","","2"
"Tends to agree","2003","direct migration background","Rural Area","","","","","2"
"Tends to agree","2003","direct migration background","Urban Area","","","","","2"
"Tends to agree","2003","indirect migration background","Urban Area","","","","","2"
"Tends to agree","2003","indirect migration background","Rural Area","","","","","2"
"Totally disagree","2003","no migration background","Urban Area","","","","","4"
"Totally disagree","2003","no migration background","Rural Area","","","","","4"
"Totally disagree","2003","direct migration background","Urban Area","","","","","4"
"Totally disagree","2003","direct migration background","Rural Area","","","","","4"
"Totally disagree","2003","indirect migration background","Urban Area","","","","","4"
"Totally disagree","2003","indirect migration background","Rural Area","","","","","4"
"True entirely","2003","no migration background","Urban Area","","","","","1"
"True entirely","2003","no migration background","Rural Area","","","","","1"
"True entirely","2003","direct migration background","Rural Area","","","","","1"
"True entirely","2003","direct migration background","Urban Area","","","","","1"
"True entirely","2003","indirect migration background","Rural Area","","","","","1"
"True entirely","2003","indirect migration background","Urban Area","","","","","1"
"Rather not true","2004","no migration background","Urban Area","","","","","3"
"Rather not true","2004","no migration background","Rural Area","","","","","3"
"Rather not true","2004","direct migration background","Urban Area","","","","","3"
"Rather not true","2004","direct migration background","Rural Area","","","","","3"
"Rather not true","2004","indirect migration background","Urban Area","","","","","3"
"Rather not true","2004","indirect migration background","Rural Area","","","","","3"
"Tends to agree","2004","no migration background","Urban Area","","","","","2"
"Tends to agree","2004","no migration background","Rural Area","","","","","2"
"Tends to agree","2004","direct migration background","Urban Area","","","","","2"
"Tends to agree","2004","direct migration background","Rural Area","","","","","2"
"Tends to agree","2004","indirect migration background","Urban Area","","","","","2"
"Tends to agree","2004","indirect migration background","Rural Area","","","","","2"
"Totally disagree","2004","no migration background","Urban Area","","","","","4"
"Totally disagree","2004","no migration background","Rural Area","","","","","4"
"Totally disagree","2004","direct migration background","Urban Area","","","","","4"
"Totally disagree","2004","direct migration background","Rural Area","","","","","4"
"Totally disagree","2004","indirect migration background","Urban Area","","","","","4"
"Totally disagree","2004","indirect migration background","Rural Area","","","","","4"
"True entirely","2004","no migration background","Urban Area","","","","","1"
"True entirely","2004","no migration background","Rural Area","","","","","1"
"True entirely","2004","direct migration background","Urban Area","","","","","1"
"True entirely","2004","direct migration background","Rural Area","","","","","1"
"True entirely","2004","indirect migration background","Urban Area","","","","","1"
"True entirely","2004","indirect migration background","Rural Area","","","","","1"
"Rather not true","2005","no migration background","Urban Area","","","","","3"
"Rather not true","2005","no migration background","Rural Area","","","","","3"
"Rather not true","2005","direct migration background","Rural Area","","","","","3"
"Rather not true","2005","direct migration background","Urban Area","","","","","3"
"Rather not true","2005","indirect migration background","Urban Area","","","","","3"
"Rather not true","2005","indirect migration background","Rural Area","","","","","3"
"Tends to agree","2005","no migration background","Urban Area","","","","","2"
"Tends to agree","2005","no migration background","Rural Area","","","","","2"
"Tends to agree","2005","direct migration background","Urban Area","","","","","2"
"Tends to agree","2005","direct migration background","Rural Area","","","","","2"
"Tends to agree","2005","indirect migration background","Urban Area","","","","","2"
"Tends to agree","2005","indirect migration background","Rural Area","","","","","2"
"Totally disagree","2005","no migration background","Rural Area","","","","","4"
"Totally disagree","2005","no migration background","Urban Area","","","","","4"
"Totally disagree","2005","direct migration background","Rural Area","","","","","4"
"Totally disagree","2005","direct migration background","Urban Area","","","","","4"
"Totally disagree","2005","indirect migration background","Urban Area","","","","","4"
"Totally disagree","2005","indirect migration background","Rural Area","","","","","4"
"True entirely","2005","no migration background","Urban Area","","","","","1"
"True entirely","2005","no migration background","Rural Area","","","","","1"
"True entirely","2005","direct migration background","Urban Area","","","","","1"
"True entirely","2005","direct migration background","Rural Area","","","","","1"
"True entirely","2005","indirect migration background","Urban Area","","","","","1"
"True entirely","2005","indirect migration background","Rural Area","","","","","1"
"Rather not true","2006","no migration background","Urban Area","","","","","3"
"Rather not true","2006","no migration background","Rural Area","","","","","3"
"Rather not true","2006","direct migration background","Urban Area","","","","","3"
