"plh0188","year","age_gr","migback","n","percent","lower_confidence","upper_confidence","value"
"True entirely","1991","16-34 y.","direct migration background","3","","","","1"
"True entirely","1991","16-34 y.","indirect migration background","","","","","1"
"True entirely","1991","35-65 y.","no migration background","315","0.145011340787953","0.130047416326273","0.159975265249632","1"
"True entirely","1991","35-65 y.","direct migration background","20","","","","1"
"True entirely","1991","35-65 y.","indirect migration background","","","","","1"
"True entirely","1991","66 and older","no migration background","48","0.142041790325244","0.106942573292001","0.177141007358486","1"
"True entirely","1991","66 and older","direct migration background","9","","","","1"
"True entirely","1991","66 and older","indirect migration background","","","","","1"
"Rather not true","1992","16-34 y.","direct migration background","27","","","","3"
"Rather not true","1992","16-34 y.","no migration background","937","0.247779008649306","0.233972296228964","0.261585721069648","3"
"Rather not true","1992","35-65 y.","no migration background","1800","0.342333573184971","0.32952173117821","0.355145415191731","3"
"Rather not true","1992","35-65 y.","direct migration background","109","0.300989031817129","0.252587860293052","0.349390203341207","3"
"Rather not true","1992","66 and older","direct migration background","34","0.318434305963602","0.228025279825456","0.408843332101748","3"
"Rather not true","1992","66 and older","indirect migration background","2","","","","3"
"Rather not true","1992","16-34 y.","indirect migration background","16","","","","3"
"Rather not true","1992","35-65 y.","indirect migration background","6","","","","3"
"Rather not true","1992","66 and older","no migration background","524","0.410213636757735","0.383658851357807","0.436768422157662","3"
"Tends to agree","1992","16-34 y.","no migration background","2013","0.530584035307497","0.514623725534892","0.546544345080102","2"
"Tends to agree","1992","66 and older","direct migration background","43","0.402521564196685","0.307350768869989","0.497692359523381","2"
"Tends to agree","1992","16-34 y.","direct migration background","71","0.574471013372744","0.488481623969826","0.660460402775661","2"
"Tends to agree","1992","16-34 y.","indirect migration background","25","","","","2"
"Tends to agree","1992","35-65 y.","no migration background","2330","0.44397355469368","0.430557949573041","0.457389159814319","2"
"Tends to agree","1992","35-65 y.","direct migration background","163","0.482001612772883","0.429275349604967","0.534727875940799","2"
"Tends to agree","1992","35-65 y.","indirect migration background","10","","","","2"
"Tends to agree","1992","66 and older","no migration background","520","0.376302029749631","0.350147565298113","0.402456494201149","2"
"Tends to agree","1992","66 and older","indirect migration background","1","","","","2"
"Totally disagree","1992","16-34 y.","direct migration background","8","","","","4"
"Totally disagree","1992","16-34 y.","no migration background","154","0.0459692061457943","0.0392719023770458","0.0526665099145428","4"
"Totally disagree","1992","16-34 y.","indirect migration background","3","","","","4"
"Totally disagree","1992","35-65 y.","no migration background","463","0.0843725933665345","0.0768677076607071","0.0918774790723618","4"
"Totally disagree","1992","35-65 y.","direct migration background","22","","","","4"
"Totally disagree","1992","66 and older","direct migration background","9","","","","4"
"Totally disagree","1992","66 and older","indirect migration background","1","","","","4"
"Totally disagree","1992","35-65 y.","indirect migration background","3","","","","4"
"Totally disagree","1992","66 and older","no migration background","139","0.115955049319","0.0986699295807613","0.133240169057239","4"
"True entirely","1992","16-34 y.","no migration background","652","0.175667749897403","0.1634979772772","0.187837522517605","1"
"True entirely","1992","16-34 y.","direct migration background","21","","","","1"
"True entirely","1992","16-34 y.","indirect migration background","13","","","","1"
"True entirely","1992","35-65 y.","no migration background","676","0.129320278754815","0.12025989646392","0.13838066104571","1"
"True entirely","1992","35-65 y.","direct migration background","51","0.147486456327183","0.110069775651169","0.184903137003196","1"
"True entirely","1992","35-65 y.","indirect migration background","1","","","","1"
"True entirely","1992","66 and older","no migration background","135","0.0975292841736344","0.0815125317185224","0.113546036628746","1"
"True entirely","1992","66 and older","direct migration background","16","","","","1"
"True entirely","1992","66 and older","indirect migration background","","","","","1"
"Rather not true","1993","16-34 y.","direct migration background","212","0.2826033479097","0.251556984649143","0.313649711170258","3"
"Rather not true","1993","16-34 y.","no migration background","1110","0.308496095473827","0.293506070253384","0.323486120694271","3"
"Rather not true","1993","35-65 y.","no migration background","2093","0.405829710892836","0.392463722003789","0.419195699781883","3"
"Rather not true","1993","35-65 y.","direct migration background","555","0.384114200046469","0.359589927404364","0.408638472688574","3"
"Rather not true","1993","66 and older","direct migration background","57","0.34992208269355","0.275317303917428","0.424526861469672","3"
"Rather not true","1993","66 and older","indirect migration background","4","","","","3"
"Rather not true","1993","16-34 y.","indirect migration background","119","0.266767462233614","0.225489705295392","0.308045219171836","3"
"Rather not true","1993","35-65 y.","indirect migration background","13","","","","3"
"Rather not true","1993","66 and older","no migration background","553","0.426798653916284","0.400156506943091","0.453440800889476","3"
"Tends to agree","1993","16-34 y.","no migration background","1805","0.486719174909266","0.470497452788451","0.502940897030081","2"
"Tends to agree","1993","66 and older","direct migration background","49","0.305265844890738","0.233230324521882","0.377301365259593","2"
"Tends to agree","1993","16-34 y.","direct migration background","403","0.478930544106101","0.444485520517784","0.513375567694418","2"
"Tends to agree","1993","16-34 y.","indirect migration background","204","0.470191607939485","0.423608801498945","0.516774414380024","2"
"Tends to agree","1993","35-65 y.","no migration background","2040","0.383673660223106","0.37043755937359","0.396909761072621","2"
"Tends to agree","1993","35-65 y.","direct migration background","627","0.393136983891158","0.368508757042489","0.417765210739828","2"
"Tends to agree","1993","35-65 y.","indirect migration background","10","","","","2"
"Tends to agree","1993","66 and older","no migration background","453","0.323327326660151","0.29813231153788","0.348522341782422","2"
"Tends to agree","1993","66 and older","indirect migration background","","","","","2"
"Totally disagree","1993","16-34 y.","no migration background","252","0.0695719370686295","0.0613146257740043","0.0778292483632547","4"
"Totally disagree","1993","16-34 y.","indirect migration background","28","","","","4"
"Totally disagree","1993","16-34 y.","direct migration background","65","0.0719097621380088","0.0540969930107546","0.0897225312652631","4"
"Totally disagree","1993","35-65 y.","no migration background","611","0.124869984466576","0.11587212865654","0.133867840276612","4"
"Totally disagree","1993","35-65 y.","direct migration background","162","0.108456559243124","0.0927776796601427","0.124135438826104","4"
"Totally disagree","1993","66 and older","direct migration background","27","","","","4"
"Totally disagree","1993","66 and older","indirect migration background","","","","","4"
"Totally disagree","1993","35-65 y.","indirect migration background","4","","","","4"
"Totally disagree","1993","66 and older","no migration background","199","0.160874766363615","0.141084052780054","0.180665479947176","4"
"True entirely","1993","16-34 y.","no migration background","480","0.135212792548277","0.124114817888553","0.146310767208002","1"
"True entirely","1993","16-34 y.","direct migration background","128","0.16655634584619","0.14086652209201","0.19224616960037","1"
"True entirely","1993","16-34 y.","indirect migration background","90","0.171895480901024","0.13668243415285","0.207108527649199","1"
"True entirely","1993","35-65 y.","no migration background","441","0.0856266444174821","0.0780104161066517","0.0932428727283126","1"
"True entirely","1993","35-65 y.","direct migration background","167","0.114292256819249","0.0982498515380465","0.130334662100451","1"
"True entirely","1993","35-65 y.","indirect migration background","1","","","","1"
"True entirely","1993","66 and older","no migration background","119","0.0889992530599501","0.0736616799505852","0.104336826169315","1"
"True entirely","1993","66 and older","direct migration background","24","","","","1"
"True entirely","1993","66 and older","indirect migration background","","","","","1"
"Rather not true","1994","16-34 y.","no migration background","","","","","3"
"Rather not true","1994","16-34 y.","direct migration background","","","","","3"
"Rather not true","1994","16-34 y.","indirect migration background","","","","","3"
"Rather not true","1994","35-65 y.","no migration background","","","","","3"
"Rather not true","1994","35-65 y.","direct migration background","","","","","3"
"Rather not true","1994","66 and older","direct migration background","","","","","3"
"Rather not true","1994","66 and older","indirect migration background","","","","","3"
"Rather not true","1994","35-65 y.","indirect migration background","","","","","3"
"Rather not true","1994","66 and older","no migration background","","","","","3"
"Tends to agree","1994","16-34 y.","no migration background","","","","","2"
"Tends to agree","1994","66 and older","direct migration background","","","","","2"
"Tends to agree","1994","35-65 y.","no migration background","","","","","2"
"Tends to agree","1994","16-34 y.","direct migration background","","","","","2"
"Tends to agree","1994","16-34 y.","indirect migration background","","","","","2"
"Tends to agree","1994","35-65 y.","direct migration background","","","","","2"
"Tends to agree","1994","35-65 y.","indirect migration background","","","","","2"
"Tends to agree","1994","66 and older","no migration background","","","","","2"
"Tends to agree","1994","66 and older","indirect migration background","","","","","2"
"Totally disagree","1994","16-34 y.","no migration background","","","","","4"
"Totally disagree","1994","16-34 y.","direct migration background","","","","","4"
"Totally disagree","1994","16-34 y.","indirect migration background","","","","","4"
"Totally disagree","1994","35-65 y.","no migration background","","","","","4"
"Totally disagree","1994","35-65 y.","direct migration background","","","","","4"
"Totally disagree","1994","35-65 y.","indirect migration background","","","","","4"
"Totally disagree","1994","66 and older","direct migration background","","","","","4"
"Totally disagree","1994","66 and older","indirect migration background","","","","","4"
"Totally disagree","1994","66 and older","no migration background","","","","","4"
"True entirely","1994","16-34 y.","no migration background","","","","","1"
"True entirely","1994","16-34 y.","direct migration background","","","","","1"
"True entirely","1994","16-34 y.","indirect migration background","","","","","1"
"True entirely","1994","35-65 y.","no migration background","","","","","1"
"True entirely","1994","35-65 y.","direct migration background","","","","","1"
"True entirely","1994","35-65 y.","indirect migration background","","","","","1"
"True entirely","1994","66 and older","no migration background","","","","","1"
"True entirely","1994","66 and older","direct migration background","","","","","1"
"True entirely","1994","66 and older","indirect migration background","","","","","1"
"Rather not true","1995","16-34 y.","direct migration background","199","0.232218931819018","0.205197137564371","0.259240726073665","3"
"Rather not true","1995","16-34 y.","no migration background","708","0.202224467019831","0.188965010104327","0.215483923935335","3"
"Rather not true","1995","35-65 y.","no migration background","1683","0.320404158877952","0.307665955317423","0.33314236243848","3"
"Rather not true","1995","35-65 y.","direct migration background","470","0.286916011534473","0.265051241226321","0.308780781842625","3"
"Rather not true","1995","66 and older","direct migration background","71","0.312626992820986","0.250226268054572","0.375027717587401","3"
"Rather not true","1995","66 and older","indirect migration background","4","","","","3"
"Rather not true","1995","16-34 y.","indirect migration background","96","0.207482782469721","0.17086154442816","0.244104020511281","3"
"Rather not true","1995","35-65 y.","indirect migration background","12","","","","3"
"Rather not true","1995","66 and older","no migration background","493","0.364437625826318","0.338523841162168","0.390351410490468","3"
"Tends to agree","1995","16-34 y.","no migration background","2116","0.599451103683539","0.583275027555668","0.615627179811409","2"
"Tends to agree","1995","35-65 y.","no migration background","2646","0.504765138944225","0.491116666822731","0.51841361106572","2"
"Tends to agree","1995","66 and older","direct migration background","86","0.372008164897721","0.306945268148908","0.437071061646533","2"
"Tends to agree","1995","66 and older","indirect migration background","2","","","","2"
"Tends to agree","1995","16-34 y.","direct migration background","498","0.505609156471678","0.473613623688613","0.537604689254743","2"
"Tends to agree","1995","16-34 y.","indirect migration background","248","0.551037949125226","0.506118625461523","0.595957272788928","2"
"Tends to agree","1995","35-65 y.","direct migration background","830","0.489493204346544","0.465329067773497","0.51365734091959","2"
"Tends to agree","1995","35-65 y.","indirect migration background","10","","","","2"
"Tends to agree","1995","66 and older","no migration background","540","0.404472073609387","0.378045826690269","0.430898320528505","2"
"Totally disagree","1995","16-34 y.","direct migration background","38","0.0343285377798569","0.0226768450558713","0.0459802305038425","4"
"Totally disagree","1995","16-34 y.","no migration background","82","0.0216210227009218","0.0168197076652474","0.0264223377365961","4"
"Totally disagree","1995","16-34 y.","indirect migration background","10","","","","4"
"Totally disagree","1995","35-65 y.","no migration background","276","0.058685471018063","0.0522694403004958","0.0651015017356302","4"
"Totally disagree","1995","35-65 y.","direct migration background","95","0.0608604243119675","0.0493038333097226","0.0724170153142125","4"
"Totally disagree","1995","66 and older","direct migration background","21","","","","4"
"Totally disagree","1995","66 and older","indirect migration background","","","","","4"
"Totally disagree","1995","35-65 y.","indirect migration background","1","","","","4"
"Totally disagree","1995","66 and older","no migration background","137","0.119125511899489","0.101683380340122","0.136567643458856","4"
"True entirely","1995","16-34 y.","no migration background","619","0.176703406595708","0.16411214779087","0.189294665400547","1"
"True entirely","1995","16-34 y.","direct migration background","203","0.227843373929447","0.201001206889549","0.254685540969345","1"
"True entirely","1995","16-34 y.","indirect migration background","117","0.231858063413457","0.193745384376146","0.269970742450769","1"
"True entirely","1995","35-65 y.","no migration background","550","0.11614523115976","0.107398920432836","0.124891541886684","1"
"True entirely","1995","35-65 y.","direct migration background","249","0.162730359807016","0.144887512923574","0.180573206690458","1"
"True entirely","1995","35-65 y.","indirect migration background","4","","","","1"
"True entirely","1995","66 and older","no migration background","155","0.111964788664806","0.0949864193028674","0.128943158026744","1"
"True entirely","1995","66 and older","direct migration background","34","0.201200326922392","0.147235170428711","0.255165483416072","1"
"True entirely","1995","66 and older","indirect migration background","","","","","1"
"Rather not true","1996","16-34 y.","no migration background","778","0.223325434120436","0.209363335639907","0.237287532600966","3"
"Rather not true","1996","16-34 y.","direct migration background","189","0.209953102088193","0.182460117558824","0.237446086617561","3"
"Rather not true","1996","16-34 y.","indirect migration background","107","0.219743683453243","0.183736174154492","0.255751192751994","3"
"Rather not true","1996","35-65 y.","no migration background","1923","0.371217844139633","0.358054766579462","0.384380921699805","3"
"Rather not true","1996","35-65 y.","direct migration background","479","0.304844123700653","0.281830173430034","0.327858073971271","3"
"Rather not true","1996","66 and older","direct migration background","89","0.422294599083342","0.358041195190167","0.486548002976517","3"
"Rather not true","1996","66 and older","indirect migration background","3","","","","3"
"Rather not true","1996","35-65 y.","indirect migration background","14","","","","3"
"Rather not true","1996","66 and older","no migration background","524","0.39092622028187","0.364741223288919","0.417111217274821","3"
"Tends to agree","1996","16-34 y.","no migration background","1960","0.58287580750395","0.566345430202108","0.599406184805792","2"
"Tends to agree","1996","16-34 y.","direct migration background","461","0.603759710929077","0.570742097071152","0.636777324787002","2"
"Tends to agree","1996","16-34 y.","indirect migration background","262","0.528735204388826","0.485327397146319","0.572143011631333","2"
"Tends to agree","1996","35-65 y.","no migration background","2424","0.460636060773651","0.44705565225767","0.474216469289631","2"
"Tends to agree","1996","66 and older","direct migration background","80","0.318566712252481","0.257956328802206","0.379177095702757","2"
"Tends to agree","1996","66 and older","indirect migration background","3","","","","2"
"Tends to agree","1996","35-65 y.","direct migration background","733","0.478243477592083","0.453270540190584","0.503216414993583","2"
"Tends to agree","1996","35-65 y.","indirect migration background","7","","","","2"
"Tends to agree","1996","66 and older","no migration background","521","0.39589871715662","0.36965549828813","0.422141936025109","2"
"Totally disagree","1996","16-34 y.","indirect migration background","19","","","","4"
"Totally disagree","1996","16-34 y.","no migration background","105","0.030764745724033","0.0249757486771273","0.0365537427709387","4"
"Totally disagree","1996","16-34 y.","direct migration background","30","0.0302092081813306","0.0186549251208732","0.041763491241788","4"
"Totally disagree","1996","35-65 y.","no migration background","324","0.0615936079337032","0.0550433829862161","0.0681438328811902","4"
"Totally disagree","1996","35-65 y.","direct migration background","108","0.0689699955554012","0.0563015568376434","0.081638434273159","4"
"Totally disagree","1996","66 and older","direct migration background","28","","","","4"
"Totally disagree","1996","66 and older","indirect migration background","","","","","4"
"Totally disagree","1996","35-65 y.","indirect migration background","3","","","","4"
"Totally disagree","1996","66 and older","no migration background","145","0.104916205026926","0.0884716051809862","0.121360804872866","4"
"True entirely","1996","16-34 y.","no migration background","575","0.163034012651581","0.150650179975612","0.175417845327549","1"
"True entirely","1996","16-34 y.","direct migration background","163","0.1560779788014","0.131578531914162","0.180577425688637","1"
"True entirely","1996","16-34 y.","indirect migration background","120","0.204392024505206","0.169325092474485","0.239458956535927","1"
"True entirely","1996","35-65 y.","no migration background","504","0.106552487153013","0.0981461030118961","0.11495887129413","1"
"True entirely","1996","35-65 y.","direct migration background","217","0.147942403151863","0.130192664279945","0.165692142023781","1"
"True entirely","1996","35-65 y.","indirect migration background","7","","","","1"
"True entirely","1996","66 and older","no migration background","144","0.108258857534584","0.0915855677568685","0.1249321473123","1"
"True entirely","1996","66 and older","direct migration background","30","0.14102799440075","0.095751026817245","0.186304961984255","1"
"True entirely","1996","66 and older","indirect migration background","","","","","1"
"Rather not true","1997","16-34 y.","direct migration background","226","0.279017659019441","0.247541701621706","0.310493616417175","3"
"Rather not true","1997","66 and older","direct migration background","102","0.455825412124669","0.392148417893723","0.519502406355616","3"
"Rather not true","1997","16-34 y.","no migration background","1063","0.304772862400213","0.289091434733526","0.3204542900669","3"
"Rather not true","1997","35-65 y.","no migration background","2357","0.442019896582093","0.428454986760865","0.455584806403321","3"
"Rather not true","1997","16-34 y.","indirect migration background","157","0.261757417761649","0.224332642502073","0.299182193021225","3"
"Rather not true","1997","35-65 y.","direct migration background","546","0.381952729851717","0.357039006451003","0.406866453252432","3"
"Rather not true","1997","35-65 y.","indirect migration background","16","","","","3"
"Rather not true","1997","66 and older","no migration background","630","0.43718328594927","0.410771746750923","0.463594825147616","3"
"Rather not true","1997","66 and older","indirect migration background","3","","","","3"
"Tends to agree","1997","66 and older","indirect migration background","3","","","","2"
"Tends to agree","1997","16-34 y.","no migration background","1669","0.518914692593985","0.501893376977737","0.535936008210234","2"
"Tends to agree","1997","66 and older","direct migration background","86","0.341204975967681","0.280587619466107","0.401822332469254","2"
"Tends to agree","1997","35-65 y.","no migration background","1869","0.36502594600521","0.35187592330439","0.37817596870603","2"
"Tends to agree","1997","16-34 y.","direct migration background","406","0.502284039518418","0.467195421579546","0.537372657457289","2"
"Tends to agree","1997","16-34 y.","indirect migration background","257","0.512830073389794","0.470276392316543","0.555383754463044","2"
"Tends to agree","1997","35-65 y.","direct migration background","653","0.437998577260681","0.41255793679367","0.463439217727692","2"
"Tends to agree","1997","35-65 y.","indirect migration background","9","","","","2"
"Tends to agree","1997","66 and older","no migration background","420","0.326444808659468","0.301477604038974","0.351412013279962","2"
"Totally disagree","1997","16-34 y.","no migration background","191","0.0557846344256454","0.0479660717559039","0.0636031970953869","4"
"Totally disagree","1997","16-34 y.","direct migration background","41","0.0576040385223667","0.0412530518737868","0.0739550251709465","4"
"Totally disagree","1997","16-34 y.","indirect migration background","26","","","","4"
"Totally disagree","1997","35-65 y.","no migration background","601","0.125102905222907","0.11606643483129","0.134139375614524","4"
"Totally disagree","1997","35-65 y.","direct migration background","161","0.117572494283114","0.101056095228831","0.134088893337397","4"
"Totally disagree","1997","35-65 y.","indirect migration background","4","","","","4"
"Totally disagree","1997","66 and older","direct migration background","26","","","","4"
"Totally disagree","1997","66 and older","indirect migration background","","","","","4"
"Totally disagree","1997","66 and older","no migration background","226","0.171548223372165","0.151475552086086","0.191620894658244","4"
"True entirely","1997","16-34 y.","no migration background","387","0.120527810580156","0.1094363488947","0.131619272265612","1"
"True entirely","1997","16-34 y.","direct migration background","107","0.161094262939775","0.135295587496986","0.186892938382564","1"
"True entirely","1997","16-34 y.","indirect migration background","90","0.169950609902548","0.137974657605451","0.201926562199646","1"
"True entirely","1997","35-65 y.","no migration background","322","0.0678512521897897","0.0609820201196232","0.0747204842599562","1"
"True entirely","1997","35-65 y.","direct migration background","101","0.0624761986044876","0.0500662085755801","0.0748861886333952","1"
"True entirely","1997","35-65 y.","indirect migration background","4","","","","1"
"True entirely","1997","66 and older","no migration background","79","0.0648236820190974","0.0517140035146052","0.0779333605235895","1"
"True entirely","1997","66 and older","direct migration background","21","","","","1"
"True entirely","1997","66 and older","indirect migration background","","","","","1"
"Rather not true","1998","16-34 y.","direct migration background","","","","","3"
"Rather not true","1998","16-34 y.","no migration background","","","","","3"
"Rather not true","1998","35-65 y.","no migration background","","","","","3"
"Rather not true","1998","66 and older","direct migration background","","","","","3"
"Rather not true","1998","16-34 y.","indirect migration background","","","","","3"
"Rather not true","1998","35-65 y.","direct migration background","","","","","3"
"Rather not true","1998","35-65 y.","indirect migration background","","","","","3"
"Rather not true","1998","66 and older","no migration background","","","","","3"
"Rather not true","1998","66 and older","indirect migration background","","","","","3"
"Tends to agree","1998","16-34 y.","no migration background","","","","","2"
"Tends to agree","1998","35-65 y.","no migration background","","","","","2"
"Tends to agree","1998","66 and older","direct migration background","","","","","2"
"Tends to agree","1998","66 and older","indirect migration background","","","","","2"
"Tends to agree","1998","16-34 y.","direct migration background","","","","","2"
"Tends to agree","1998","16-34 y.","indirect migration background","","","","","2"
"Tends to agree","1998","35-65 y.","direct migration background","","","","","2"
"Tends to agree","1998","35-65 y.","indirect migration background","","","","","2"
"Tends to agree","1998","66 and older","no migration background","","","","","2"
"Totally disagree","1998","16-34 y.","no migration background","","","","","4"
"Totally disagree","1998","16-34 y.","direct migration background","","","","","4"
"Totally disagree","1998","35-65 y.","direct migration background","","","","","4"
"Totally disagree","1998","35-65 y.","no migration background","","","","","4"
"Totally disagree","1998","66 and older","indirect migration background","","","","","4"
"Totally disagree","1998","66 and older","direct migration background","","","","","4"
"Totally disagree","1998","16-34 y.","indirect migration background","","","","","4"
"Totally disagree","1998","35-65 y.","indirect migration background","","","","","4"
"Totally disagree","1998","66 and older","no migration background","","","","","4"
"True entirely","1998","16-34 y.","no migration background","","","","","1"
"True entirely","1998","16-34 y.","direct migration background","","","","","1"
"True entirely","1998","16-34 y.","indirect migration background","","","","","1"
"True entirely","1998","35-65 y.","no migration background","","","","","1"
"True entirely","1998","35-65 y.","direct migration background","","","","","1"
"True entirely","1998","35-65 y.","indirect migration background","","","","","1"
"True entirely","1998","66 and older","no migration background","","","","","1"
"True entirely","1998","66 and older","direct migration background","","","","","1"
"True entirely","1998","66 and older","indirect migration background","","","","","1"
"Rather not true","1999","16-34 y.","no migration background","","","","","3"
"Rather not true","1999","16-34 y.","direct migration background","","","","","3"
"Rather not true","1999","16-34 y.","indirect migration background","","","","","3"
"Rather not true","1999","35-65 y.","no migration background","","","","","3"
"Rather not true","1999","35-65 y.","direct migration background","","","","","3"
"Rather not true","1999","66 and older","direct migration background","","","","","3"
"Rather not true","1999","35-65 y.","indirect migration background","","","","","3"
"Rather not true","1999","66 and older","no migration background","","","","","3"
"Rather not true","1999","66 and older","indirect migration background","","","","","3"
"Tends to agree","1999","16-34 y.","no migration background","","","","","2"
"Tends to agree","1999","16-34 y.","direct migration background","","","","","2"
"Tends to agree","1999","16-34 y.","indirect migration background","","","","","2"
"Tends to agree","1999","35-65 y.","no migration background","","","","","2"
"Tends to agree","1999","66 and older","direct migration background","","","","","2"
"Tends to agree","1999","66 and older","indirect migration background","","","","","2"
"Tends to agree","1999","35-65 y.","direct migration background","","","","","2"
"Tends to agree","1999","35-65 y.","indirect migration background","","","","","2"
"Tends to agree","1999","66 and older","no migration background","","","","","2"
"Totally disagree","1999","16-34 y.","no migration background","","","","","4"
"Totally disagree","1999","16-34 y.","direct migration background","","","","","4"
"Totally disagree","1999","16-34 y.","indirect migration background","","","","","4"
"Totally disagree","1999","35-65 y.","no migration background","","","","","4"
"Totally disagree","1999","35-65 y.","direct migration background","","","","","4"
"Totally disagree","1999","35-65 y.","indirect migration background","","","","","4"
"Totally disagree","1999","66 and older","direct migration background","","","","","4"
"Totally disagree","1999","66 and older","indirect migration background","","","","","4"
"Totally disagree","1999","66 and older","no migration background","","","","","4"
"True entirely","1999","16-34 y.","no migration background","","","","","1"
"True entirely","1999","16-34 y.","direct migration background","","","","","1"
"True entirely","1999","16-34 y.","indirect migration background","","","","","1"
