"plh0188","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Tends to agree","1990","35-65 y.","inadequately","6","","","","2"
"Tends to agree","1990","35-65 y.","general elemantary","82","0.442742788555425","0.371359719583612","0.514125857527238","2"
"Tends to agree","1990","35-65 y.","middle vocational","534","0.410525551711457","0.383597392433026","0.437453710989888","2"
"Tends to agree","1990","35-65 y.","vocational + Abi","9","","","","2"
"Tends to agree","1990","35-65 y.","higher vocational","89","0.521839769646632","0.447830796318683","0.595848742974581","2"
"Tends to agree","1990","35-65 y.","higher education","246","0.389669530152511","0.35152792033375","0.427811139971273","2"
"Tends to agree","1990","66 and older","in school","","","","","2"
"Tends to agree","1990","66 and older","inadequately","1","","","","2"
"Tends to agree","1990","66 and older","general elemantary","63","0.45440230268844","0.372506726096943","0.536297879279937","2"
"Tends to agree","1990","66 and older","middle vocational","85","0.397657707708541","0.331621329770185","0.463694085646897","2"
"Tends to agree","1990","66 and older","vocational + Abi","1","","","","2"
"Tends to agree","1990","66 and older","higher vocational","15","","","","2"
"Tends to agree","1990","66 and older","higher education","20","","","","2"
"Totally disagree","1990","35-65 y.","middle vocational","91","0.0753860541908934","0.0609339925792392","0.0898381158025476","4"
"Totally disagree","1990","35-65 y.","higher vocational","8","","","","4"
"Totally disagree","1990","35-65 y.","vocational + Abi","1","","","","4"
"Totally disagree","1990","16-34 y.","general elemantary","13","","","","4"
"Totally disagree","1990","66 and older","higher education","5","","","","4"
"Totally disagree","1990","35-65 y.","higher education","61","0.102281346523665","0.0785819868407769","0.125980706206554","4"
"Totally disagree","1990","16-34 y.","inadequately","","","","","4"
"Totally disagree","1990","16-34 y.","in school","3","","","","4"
"Totally disagree","1990","35-65 y.","in school","","","","","4"
"Totally disagree","1990","35-65 y.","inadequately","","","","","4"
"Totally disagree","1990","35-65 y.","general elemantary","14","","","","4"
"Totally disagree","1990","66 and older","in school","","","","","4"
"Totally disagree","1990","16-34 y.","middle vocational","62","0.0568731289978583","0.0427974277017271","0.0709488302939895","4"
"Totally disagree","1990","66 and older","general elemantary","13","","","","4"
"Totally disagree","1990","66 and older","middle vocational","14","","","","4"
"Totally disagree","1990","66 and older","vocational + Abi","","","","","4"
"Totally disagree","1990","66 and older","higher vocational","3","","","","4"
"Totally disagree","1990","66 and older","inadequately","","","","","4"
"Totally disagree","1990","16-34 y.","vocational + Abi","2","","","","4"
"Totally disagree","1990","16-34 y.","higher vocational","5","","","","4"
"Totally disagree","1990","16-34 y.","higher education","28","","","","4"
"True entirely","1990","16-34 y.","in school","6","","","","1"
"True entirely","1990","16-34 y.","inadequately","","","","","1"
"True entirely","1990","16-34 y.","general elemantary","34","0.156924279128302","0.104930961655412","0.208917596601193","1"
"True entirely","1990","16-34 y.","middle vocational","179","0.180330925148966","0.156964848245284","0.203697002052647","1"
"True entirely","1990","16-34 y.","vocational + Abi","13","","","","1"
"True entirely","1990","16-34 y.","higher vocational","10","","","","1"
"True entirely","1990","16-34 y.","higher education","43","0.133113593266681","0.0958945331472521","0.170332653386109","1"
"True entirely","1990","35-65 y.","in school","","","","","1"
"True entirely","1990","35-65 y.","inadequately","","","","","1"
"True entirely","1990","35-65 y.","general elemantary","23","","","","1"
"True entirely","1990","35-65 y.","middle vocational","269","0.213260469468588","0.190838448982361","0.235682489954816","1"
"True entirely","1990","35-65 y.","vocational + Abi","4","","","","1"
"True entirely","1990","35-65 y.","higher vocational","38","0.20247190006796","0.142935243399229","0.262008556736691","1"
"True entirely","1990","35-65 y.","higher education","76","0.114564613659374","0.089654715392495","0.139474511926254","1"
"True entirely","1990","66 and older","in school","","","","","1"
"True entirely","1990","66 and older","inadequately","1","","","","1"
"True entirely","1990","66 and older","general elemantary","29","","","","1"
"True entirely","1990","66 and older","middle vocational","49","0.237161882707375","0.179770656900359","0.29455310851439","1"
"True entirely","1990","66 and older","vocational + Abi","","","","","1"
"True entirely","1990","66 and older","higher vocational","6","","","","1"
"True entirely","1990","66 and older","higher education","7","","","","1"
"Rather not true","1991","35-65 y.","vocational + Abi","8","","","","3"
"Rather not true","1991","35-65 y.","higher vocational","49","0.306343013802289","0.236637068238103","0.376048959366475","3"
"Rather not true","1991","16-34 y.","general elemantary","52","0.299690411892721","0.231424090666713","0.367956733118729","3"
"Rather not true","1991","16-34 y.","inadequately","10","","","","3"
"Rather not true","1991","16-34 y.","middle vocational","289","0.309093303079758","0.279645220537007","0.33854138562251","3"
"Rather not true","1991","16-34 y.","vocational + Abi","12","","","","3"
"Rather not true","1991","35-65 y.","middle vocational","416","0.334977953558063","0.308590451291396","0.361365455824731","3"
"Rather not true","1991","35-65 y.","higher education","250","0.419533195280296","0.381090122374424","0.457976268186167","3"
"Rather not true","1991","16-34 y.","higher vocational","10","","","","3"
"Rather not true","1991","16-34 y.","in school","6","","","","3"
"Rather not true","1991","16-34 y.","higher education","99","0.342180724173153","0.286409938682524","0.397951509663781","3"
"Rather not true","1991","35-65 y.","in school","","","","","3"
"Rather not true","1991","35-65 y.","inadequately","1","","","","3"
"Rather not true","1991","35-65 y.","general elemantary","53","0.311847314592654","0.241163573458852","0.382531055726456","3"
"Rather not true","1991","66 and older","in school","","","","","3"
"Rather not true","1991","66 and older","inadequately","","","","","3"
"Rather not true","1991","66 and older","general elemantary","42","0.338546904156516","0.25491836983156","0.422175438481473","3"
"Rather not true","1991","66 and older","middle vocational","69","0.341743661565974","0.276817620893205","0.406669702238744","3"
"Rather not true","1991","66 and older","vocational + Abi","1","","","","3"
"Rather not true","1991","66 and older","higher vocational","5","","","","3"
"Rather not true","1991","66 and older","higher education","18","","","","3"
"Tends to agree","1991","16-34 y.","middle vocational","423","0.433554896413938","0.401975524790523","0.465134268037352","2"
"Tends to agree","1991","16-34 y.","higher vocational","20","","","","2"
"Tends to agree","1991","16-34 y.","general elemantary","82","0.500093914055587","0.425587264187788","0.574600563923386","2"
"Tends to agree","1991","16-34 y.","higher education","126","0.47520635767617","0.416503249478533","0.533909465873807","2"
"Tends to agree","1991","16-34 y.","vocational + Abi","24","","","","2"
"Tends to agree","1991","16-34 y.","inadequately","17","","","","2"
"Tends to agree","1991","16-34 y.","in school","5","","","","2"
"Tends to agree","1991","35-65 y.","in school","","","","","2"
"Tends to agree","1991","35-65 y.","inadequately","2","","","","2"
"Tends to agree","1991","35-65 y.","general elemantary","60","0.363603179667207","0.290205225374594","0.437001133959819","2"
"Tends to agree","1991","35-65 y.","middle vocational","485","0.396466897264638","0.369118859981921","0.423814934547356","2"
"Tends to agree","1991","35-65 y.","vocational + Abi","10","","","","2"
"Tends to agree","1991","35-65 y.","higher vocational","72","0.433428675153352","0.35849456308303","0.508362787223675","2"
"Tends to agree","1991","35-65 y.","higher education","233","0.346305888760377","0.309240935173144","0.383370842347609","2"
"Tends to agree","1991","66 and older","in school","","","","","2"
"Tends to agree","1991","66 and older","inadequately","1","","","","2"
"Tends to agree","1991","66 and older","general elemantary","53","0.430432981496718","0.342930428871235","0.517935534122201","2"
"Tends to agree","1991","66 and older","middle vocational","75","0.326897044266606","0.262684865483418","0.391109223049794","2"
"Tends to agree","1991","66 and older","vocational + Abi","","","","","2"
"Tends to agree","1991","66 and older","higher vocational","14","","","","2"
"Tends to agree","1991","66 and older","higher education","23","","","","2"
"Totally disagree","1991","66 and older","higher education","5","","","","4"
"Totally disagree","1991","35-65 y.","vocational + Abi","4","","","","4"
"Totally disagree","1991","35-65 y.","middle vocational","144","0.121315061847216","0.103061563846511","0.139568559847922","4"
"Totally disagree","1991","66 and older","higher vocational","2","","","","4"
"Totally disagree","1991","35-65 y.","higher vocational","15","","","","4"
"Totally disagree","1991","16-34 y.","general elemantary","12","","","","4"
"Totally disagree","1991","16-34 y.","higher vocational","3","","","","4"
"Totally disagree","1991","16-34 y.","higher education","17","","","","4"
"Totally disagree","1991","35-65 y.","general elemantary","13","","","","4"
"Totally disagree","1991","16-34 y.","inadequately","2","","","","4"
"Totally disagree","1991","16-34 y.","middle vocational","85","0.0889830419033083","0.0708396125721043","0.107126471234512","4"
"Totally disagree","1991","66 and older","general elemantary","8","","","","4"
"Totally disagree","1991","16-34 y.","vocational + Abi","1","","","","4"
"Totally disagree","1991","66 and older","vocational + Abi","","","","","4"
"Totally disagree","1991","35-65 y.","in school","","","","","4"
"Totally disagree","1991","35-65 y.","higher education","76","0.122238703082733","0.0967211623569585","0.147756243808508","4"
"Totally disagree","1991","66 and older","in school","","","","","4"
"Totally disagree","1991","66 and older","inadequately","","","","","4"
"Totally disagree","1991","66 and older","middle vocational","30","0.158590190740939","0.108585228162927","0.208595153318951","4"
"Totally disagree","1991","35-65 y.","inadequately","","","","","4"
"Totally disagree","1991","16-34 y.","in school","","","","","4"
"True entirely","1991","16-34 y.","in school","1","","","","1"
"True entirely","1991","16-34 y.","inadequately","3","","","","1"
"True entirely","1991","16-34 y.","general elemantary","27","","","","1"
"True entirely","1991","16-34 y.","middle vocational","149","0.168368758602996","0.144523684542288","0.192213832663703","1"
"True entirely","1991","16-34 y.","vocational + Abi","12","","","","1"
"True entirely","1991","16-34 y.","higher vocational","13","","","","1"
"True entirely","1991","16-34 y.","higher education","36","0.11340500670665","0.0761311402768508","0.15067887313645","1"
"True entirely","1991","35-65 y.","in school","","","","","1"
"True entirely","1991","35-65 y.","inadequately","3","","","","1"
"True entirely","1991","35-65 y.","general elemantary","39","0.239369203822815","0.174262275082787","0.304476132562843","1"
"True entirely","1991","35-65 y.","middle vocational","184","0.147240087330082","0.127429444367249","0.167050730292915","1"
"True entirely","1991","35-65 y.","vocational + Abi","2","","","","1"
"True entirely","1991","35-65 y.","higher vocational","32","0.167231779806733","0.110801146040709","0.223662413572756","1"
"True entirely","1991","35-65 y.","higher education","74","0.111922212876595","0.0873621268384077","0.136482298914782","1"
"True entirely","1991","66 and older","in school","","","","","1"
"True entirely","1991","66 and older","inadequately","","","","","1"
"True entirely","1991","66 and older","general elemantary","20","","","","1"
"True entirely","1991","66 and older","middle vocational","31","0.172769103426481","0.121018243156742","0.224519963696219","1"
"True entirely","1991","66 and older","vocational + Abi","","","","","1"
"True entirely","1991","66 and older","higher vocational","3","","","","1"
"True entirely","1991","66 and older","higher education","3","","","","1"
"Rather not true","1992","16-34 y.","vocational + Abi","43","0.241588214037583","0.179907039473113","0.303269388602052","3"
"Rather not true","1992","16-34 y.","general elemantary","157","0.24094165055562","0.207860995678349","0.27402230543289","3"
"Rather not true","1992","35-65 y.","vocational + Abi","21","","","","3"
"Rather not true","1992","16-34 y.","middle vocational","586","0.272827610988818","0.254206864084655","0.291448357892982","3"
"Rather not true","1992","35-65 y.","higher vocational","143","0.331209963491343","0.287917055520236","0.37450287146245","3"
"Rather not true","1992","35-65 y.","higher education","343","0.312375033027836","0.284721454159967","0.340028611895705","3"
"Rather not true","1992","16-34 y.","inadequately","16","","","","3"
"Rather not true","1992","16-34 y.","higher vocational","52","0.240228812593229","0.181746421900436","0.298711203286022","3"
"Rather not true","1992","35-65 y.","middle vocational","1088","0.340307880830867","0.323719452292704","0.35689630936903","3"
"Rather not true","1992","16-34 y.","in school","19","","","","3"
"Rather not true","1992","16-34 y.","higher education","86","0.167278794770659","0.131837176069928","0.202720413471389","3"
"Rather not true","1992","35-65 y.","in school","","","","","3"
"Rather not true","1992","35-65 y.","inadequately","8","","","","3"
"Rather not true","1992","35-65 y.","general elemantary","308","0.380272487917068","0.347246418747185","0.41329855708695","3"
"Rather not true","1992","66 and older","general elemantary","195","0.413251960280668","0.369108392838764","0.457395527722572","3"
"Rather not true","1992","66 and older","higher vocational","45","0.487909185559401","0.38576887654329","0.590049494575512","3"
"Rather not true","1992","66 and older","in school","","","","","3"
"Rather not true","1992","66 and older","inadequately","2","","","","3"
"Rather not true","1992","66 and older","middle vocational","267","0.392331491484581","0.356466721986175","0.428196260982988","3"
"Rather not true","1992","66 and older","vocational + Abi","11","","","","3"
"Rather not true","1992","66 and older","higher education","40","0.370535717716808","0.279452828504063","0.461618606929553","3"
"Tends to agree","1992","16-34 y.","higher vocational","104","0.526965759249977","0.458620460196739","0.595311058303215","2"
"Tends to agree","1992","16-34 y.","general elemantary","334","0.542670306619601","0.504134601818889","0.581206011420313","2"
"Tends to agree","1992","16-34 y.","middle vocational","1166","0.515938654141947","0.49504648745463","0.536830820829264","2"
"Tends to agree","1992","16-34 y.","vocational + Abi","106","0.57170472490348","0.500399761842593","0.643009687964367","2"
"Tends to agree","1992","16-34 y.","higher education","250","0.601387501502944","0.554893604797","0.647881398208888","2"
"Tends to agree","1992","16-34 y.","inadequately","26","","","","2"
"Tends to agree","1992","16-34 y.","in school","83","0.554785851516256","0.472753397864185","0.636818305168328","2"
"Tends to agree","1992","35-65 y.","in school","","","","","2"
"Tends to agree","1992","35-65 y.","inadequately","10","","","","2"
"Tends to agree","1992","35-65 y.","general elemantary","340","0.410425793682811","0.376960425634054","0.443891161731568","2"
"Tends to agree","1992","35-65 y.","middle vocational","1381","0.448656749442848","0.431244024937357","0.46606947394834","2"
"Tends to agree","1992","35-65 y.","vocational + Abi","40","0.518123373419074","0.411899251176688","0.624347495661461","2"
"Tends to agree","1992","35-65 y.","higher vocational","212","0.458840201384161","0.413003468084333","0.504676934683989","2"
"Tends to agree","1992","35-65 y.","higher education","511","0.469670648879","0.439891868216029","0.499449429541971","2"
"Tends to agree","1992","66 and older","in school","","","","","2"
"Tends to agree","1992","66 and older","inadequately","2","","","","2"
"Tends to agree","1992","66 and older","general elemantary","177","0.350193997436132","0.307429797536436","0.392958197335829","2"
"Tends to agree","1992","66 and older","middle vocational","300","0.403427197940084","0.36739237387453","0.439462022005637","2"
"Tends to agree","1992","66 and older","vocational + Abi","11","","","","2"
"Tends to agree","1992","66 and older","higher vocational","29","","","","2"
"Tends to agree","1992","66 and older","higher education","43","0.385585528347111","0.293788780727173","0.477382275967049","2"
"Totally disagree","1992","16-34 y.","middle vocational","98","0.049293969526975","0.0402438509918936","0.0583440880620564","4"
"Totally disagree","1992","16-34 y.","general elemantary","28","","","","4"
"Totally disagree","1992","16-34 y.","inadequately","9","","","","4"
"Totally disagree","1992","35-65 y.","vocational + Abi","9","","","","4"
"Totally disagree","1992","35-65 y.","higher vocational","34","0.0801064406218993","0.0551362032287181","0.10507667801508","4"
"Totally disagree","1992","35-65 y.","middle vocational","252","0.0769826977727585","0.06765015306311","0.0863152424824071","4"
"Totally disagree","1992","66 and older","higher education","13","","","","4"
"Totally disagree","1992","66 and older","higher vocational","7","","","","4"
"Totally disagree","1992","16-34 y.","in school","6","","","","4"
"Totally disagree","1992","16-34 y.","vocational + Abi","5","","","","4"
"Totally disagree","1992","16-34 y.","higher vocational","9","","","","4"
"Totally disagree","1992","16-34 y.","higher education","7","","","","4"
"Totally disagree","1992","35-65 y.","in school","","","","","4"
"Totally disagree","1992","35-65 y.","inadequately","4","","","","4"
"Totally disagree","1992","35-65 y.","general elemantary","98","0.116139433224879","0.0943427318010999","0.137936134648658","4"
"Totally disagree","1992","35-65 y.","higher education","87","0.0697082965053082","0.0545136998007602","0.0849028932098563","4"
"Totally disagree","1992","66 and older","in school","","","","","4"
"Totally disagree","1992","66 and older","inadequately","3","","","","4"
"Totally disagree","1992","66 and older","general elemantary","54","0.129917978251027","0.099777588287123","0.160058368214931","4"
"Totally disagree","1992","66 and older","middle vocational","71","0.109064091718646","0.086167427289727","0.131960756147566","4"
"Totally disagree","1992","66 and older","vocational + Abi","","","","","4"
"True entirely","1992","16-34 y.","general elemantary","123","0.172940125246595","0.14368533846202","0.202194912031169","1"
"True entirely","1992","16-34 y.","middle vocational","348","0.161939765342259","0.146538776121856","0.177340754562662","1"
"True entirely","1992","16-34 y.","vocational + Abi","31","0.157460694634551","0.104974704620074","0.209946684649027","1"
"True entirely","1992","16-34 y.","higher vocational","40","0.17372303903434","0.121859435187562","0.225586642881118","1"
"True entirely","1992","16-34 y.","higher education","83","0.215934680476809","0.176861333585087","0.25500802736853","1"
"True entirely","1992","35-65 y.","in school","","","","","1"
"True entirely","1992","35-65 y.","inadequately","5","","","","1"
"True entirely","1992","16-34 y.","in school","33","0.234762740091587","0.164802518950532","0.304722961232641","1"
"True entirely","1992","16-34 y.","inadequately","11","","","","1"
"True entirely","1992","35-65 y.","general elemantary","84","0.0931622851752424","0.0733883139353838","0.112936256415101","1"
"True entirely","1992","35-65 y.","middle vocational","413","0.134052671953526","0.122124275344332","0.14598106856272","1"
"True entirely","1992","35-65 y.","vocational + Abi","15","","","","1"
"True entirely","1992","35-65 y.","higher vocational","65","0.129843394502596","0.0989241548382127","0.16076263416698","1"
"True entirely","1992","35-65 y.","higher education","138","0.148246021587856","0.127043575007527","0.169448468168184","1"
"True entirely","1992","66 and older","in school","","","","","1"
"True entirely","1992","66 and older","inadequately","1","","","","1"
"True entirely","1992","66 and older","general elemantary","52","0.106636064032172","0.078966621815249","0.134305506249095","1"
"True entirely","1992","66 and older","middle vocational","74","0.0951772188566887","0.0736218051488095","0.116732632564568","1"
"True entirely","1992","66 and older","vocational + Abi","1","","","","1"
"True entirely","1992","66 and older","higher vocational","11","","","","1"
"True entirely","1992","66 and older","higher education","12","","","","1"
"Rather not true","1993","35-65 y.","vocational + Abi","37","0.246571405854069","0.173320217358535","0.319822594349602","3"
"Rather not true","1993","35-65 y.","higher vocational","198","0.455468013923203","0.409505850830721","0.501430177015685","3"
"Rather not true","1993","35-65 y.","higher education","380","0.338225663357401","0.310355948850944","0.366095377863859","3"
"Rather not true","1993","16-34 y.","inadequately","55","0.373861397615678","0.299357132370688","0.448365662860668","3"
"Rather not true","1993","16-34 y.","general elemantary","307","0.323051369483922","0.294422789396064","0.351679949571781","3"
"Rather not true","1993","35-65 y.","middle vocational","1396","0.41062940943153","0.3941007979192","0.42715802094386","3"
"Rather not true","1993","16-34 y.","middle vocational","802","0.327911607931452","0.309626066130169","0.346197149732736","3"
"Rather not true","1993","16-34 y.","vocational + Abi","46","0.179415121684716","0.129500654542905","0.229329588826527","3"
"Rather not true","1993","16-34 y.","in school","40","0.205772546767235","0.147518192771481","0.26402690076299","3"
"Rather not true","1993","16-34 y.","higher vocational","55","0.270277753384988","0.209632275273367","0.330923231496609","3"
"Rather not true","1993","16-34 y.","higher education","99","0.244022662276735","0.202549328034552","0.285495996518918","3"
"Rather not true","1993","35-65 y.","in school","","","","","3"
"Rather not true","1993","35-65 y.","inadequately","161","0.397332666582582","0.350308902746559","0.444356430418605","3"
"Rather not true","1993","35-65 y.","general elemantary","478","0.435394881281967","0.406924112562418","0.463865650001517","3"
"Rather not true","1993","66 and older","general elemantary","211","0.435325679604553","0.391736764597168","0.478914594611938","3"
"Rather not true","1993","66 and older","in school","","","","","3"
"Rather not true","1993","66 and older","inadequately","13","","","","3"
"Rather not true","1993","66 and older","middle vocational","292","0.410391430071024","0.374756690784971","0.446026169357078","3"
"Rather not true","1993","66 and older","vocational + Abi","9","","","","3"
"Rather not true","1993","66 and older","higher vocational","39","0.456001796201768","0.35012016150654","0.561883430896995","3"
"Rather not true","1993","66 and older","higher education","49","0.42346479747508","0.33315793736756","0.513771657582599","3"
"Tends to agree","1993","16-34 y.","inadequately","72","0.37148425322847","0.297076383700277","0.445892122756662","2"
"Tends to agree","1993","16-34 y.","general elemantary","489","0.462151209591144","0.431629538816051","0.492672880366238","2"
"Tends to agree","1993","16-34 y.","higher education","232","0.5561301858628","0.508155126262146","0.604105245463453","2"
"Tends to agree","1993","16-34 y.","middle vocational","1210","0.465936757940747","0.446506611625031","0.485366904256464","2"
"Tends to agree","1993","16-34 y.","higher vocational","102","0.518820116376698","0.450589920885036","0.587050311868361","2"
"Tends to agree","1993","16-34 y.","in school","103","0.554993455592677","0.483380869597701","0.626606041587653","2"
"Tends to agree","1993","16-34 y.","vocational + Abi","133","0.597225511160218","0.533423360921121","0.661027661399316","2"
"Tends to agree","1993","35-65 y.","vocational + Abi","65","0.516771271587445","0.431843872396746","0.601698670778143","2"
"Tends to agree","1993","35-65 y.","higher vocational","178","0.384466605841297","0.339569851983339","0.429363359699256","2"
"Tends to agree","1993","66 and older","in school","","","","","2"
"Tends to agree","1993","66 and older","inadequately","7","","","","2"
"Tends to agree","1993","35-65 y.","higher education","510","0.462967369296263","0.433594267587903","0.492340471004623","2"
"Tends to agree","1993","35-65 y.","in school","","","","","2"
"Tends to agree","1993","35-65 y.","inadequately","166","0.360498242373469","0.314358637317076","0.406637847429861","2"
"Tends to agree","1993","35-65 y.","general elemantary","425","0.334312242487347","0.307223019152738","0.361401465821955","2"
"Tends to agree","1993","35-65 y.","middle vocational","1312","0.375480806674911","0.359210944175636","0.391750669174186","2"
"Tends to agree","1993","66 and older","general elemantary","154","0.298217527707252","0.257997928551162","0.338437126863342","2"
"Tends to agree","1993","66 and older","middle vocational","260","0.336368434870758","0.302141840725258","0.370595029016258","2"
"Tends to agree","1993","66 and older","vocational + Abi","12","","","","2"
"Tends to agree","1993","66 and older","higher vocational","28","","","","2"
"Tends to agree","1993","66 and older","higher education","39","0.325902793676811","0.240237585198513","0.411568002155109","2"
"Totally disagree","1993","16-34 y.","inadequately","14","","","","4"
"Totally disagree","1993","35-65 y.","vocational + Abi","14","","","","4"
"Totally disagree","1993","16-34 y.","general elemantary","80","0.0814239075444954","0.0646814310647485","0.0981663840242423","4"
"Totally disagree","1993","66 and older","higher education","13","","","","4"
"Totally disagree","1993","16-34 y.","in school","8","","","","4"
"Totally disagree","1993","16-34 y.","middle vocational","183","0.0710508407624811","0.0610440037999692","0.0810576777249929","4"
"Totally disagree","1993","35-65 y.","middle vocational","396","0.126259597529752","0.115100205723331","0.137418989336172","4"
"Totally disagree","1993","35-65 y.","higher vocational","35","0.0829602341528911","0.0575043087916547","0.108416159514127","4"
"Totally disagree","1993","66 and older","higher vocational","12","","","","4"
"Totally disagree","1993","16-34 y.","vocational + Abi","13","","","","4"
"Totally disagree","1993","16-34 y.","higher vocational","13","","","","4"
"Totally disagree","1993","16-34 y.","higher education","24","","","","4"
"Totally disagree","1993","35-65 y.","in school","","","","","4"
"Totally disagree","1993","35-65 y.","inadequately","55","0.13620186551209","0.103240963768856","0.169162767255323","4"
"Totally disagree","1993","35-65 y.","general elemantary","145","0.142667391120802","0.12258468840625","0.162750093835354","4"
"Totally disagree","1993","35-65 y.","higher education","126","0.108819384441454","0.0904746985994443","0.127164070283463","4"
"Totally disagree","1993","66 and older","in school","","","","","4"
"Totally disagree","1993","66 and older","inadequately","6","","","","4"
"Totally disagree","1993","66 and older","general elemantary","81","0.167072018688467","0.13427567094046","0.199868366436474","4"
"Totally disagree","1993","66 and older","middle vocational","110","0.158010704716418","0.131587280907086","0.18443412852575","4"
"Totally disagree","1993","66 and older","vocational + Abi","4","","","","4"
"True entirely","1993","16-34 y.","general elemantary","149","0.133373513380438","0.112560405597715","0.154186621163162","1"
"True entirely","1993","16-34 y.","middle vocational","337","0.135100793365319","0.121786199018712","0.148415387711927","1"
"True entirely","1993","16-34 y.","vocational + Abi","35","0.157146535573586","0.109802681839745","0.204490389307426","1"
"True entirely","1993","16-34 y.","higher vocational","36","0.140016529267201","0.0926306234501291","0.187402435084273","1"
"True entirely","1993","16-34 y.","higher education","57","0.142825501280183","0.109039485344518","0.176611517215848","1"
"True entirely","1993","35-65 y.","in school","","","","","1"
"True entirely","1993","35-65 y.","inadequately","34","0.10596722553186","0.0763895576892449","0.135544893374474","1"
"True entirely","1993","35-65 y.","vocational + Abi","17","","","","1"
"True entirely","1993","35-65 y.","higher vocational","40","0.0771051460826085","0.0524857375854299","0.101724554579787","1"
"True entirely","1993","35-65 y.","higher education","91","0.0899875829048822","0.0731302356552099","0.106844930154555","1"
"True entirely","1993","66 and older","in school","","","","","1"
"True entirely","1993","66 and older","inadequately","","","","","1"
"True entirely","1993","66 and older","general elemantary","51","0.0993847739997284","0.073082126399357","0.1256874216001","1"
"True entirely","1993","66 and older","middle vocational","70","0.0952294303417998","0.0739653122049264","0.116493548478673","1"
"True entirely","1993","16-34 y.","in school","34","0.185492599626116","0.129481636834025","0.241503562418208","1"
"True entirely","1993","16-34 y.","inadequately","21","","","","1"
"True entirely","1993","35-65 y.","general elemantary","117","0.0876254851098836","0.0713891906564768","0.10386177956329","1"
"True entirely","1993","35-65 y.","middle vocational","299","0.0876301863638077","0.0781300587730467","0.0971303139545686","1"
"True entirely","1993","66 and older","vocational + Abi","1","","","","1"
"True entirely","1993","66 and older","higher vocational","6","","","","1"
"True entirely","1993","66 and older","higher education","14","","","","1"
"Rather not true","1994","16-34 y.","inadequately","","","","","3"
"Rather not true","1994","16-34 y.","vocational + Abi","","","","","3"
"Rather not true","1994","35-65 y.","middle vocational","","","","","3"
"Rather not true","1994","35-65 y.","vocational + Abi","","","","","3"
"Rather not true","1994","35-65 y.","higher education","","","","","3"
"Rather not true","1994","16-34 y.","general elemantary","","","","","3"
"Rather not true","1994","16-34 y.","middle vocational","","","","","3"
"Rather not true","1994","35-65 y.","higher vocational","","","","","3"
"Rather not true","1994","16-34 y.","in school","","","","","3"
"Rather not true","1994","16-34 y.","higher vocational","","","","","3"
"Rather not true","1994","16-34 y.","higher education","","","","","3"
"Rather not true","1994","35-65 y.","in school","","","","","3"
"Rather not true","1994","35-65 y.","inadequately","","","","","3"
"Rather not true","1994","35-65 y.","general elemantary","","","","","3"
"Rather not true","1994","66 and older","in school","","","","","3"
"Rather not true","1994","66 and older","inadequately","","","","","3"
"Rather not true","1994","66 and older","general elemantary","","","","","3"
