"plh0188","year","migback","sampreg","n","percent","lower_confidence","upper_confidence"
"Rather not true","1991","no migration background","East Germany","1341","0.336990924073989","0.322335304261995","0.351646543885983"
"Rather not true","1991","direct migration background","West Germany","","","",""
"Rather not true","1991","direct migration background","East Germany","43","0.319665712406336","0.242962575344967","0.396368849467705"
"Rather not true","1991","indirect migration background","West Germany","","","",""
"Rather not true","1991","indirect migration background","East Germany","1","","",""
"Totally disagree","1991","no migration background","West Germany","1","","",""
"Totally disagree","1991","no migration background","East Germany","404","0.10660888255308","0.0970401842443327","0.116177580861828"
"Totally disagree","1991","direct migration background","West Germany","","","",""
"Totally disagree","1991","direct migration background","East Germany","14","","",""
"Totally disagree","1991","indirect migration background","West Germany","","","",""
"Totally disagree","1991","indirect migration background","East Germany","","","",""
"True entirely","1992","no migration background","West Germany","938","0.138035797422942","0.129663754040299","0.146407840805585"
"True entirely","1992","no migration background","East Germany","525","0.137090194162666","0.126186123743766","0.147994264581567"
"True entirely","1992","direct migration background","West Germany","67","0.148308884581059","0.114677551081112","0.181940218081006"
"True entirely","1992","direct migration background","East Germany","21","","",""
"True entirely","1992","indirect migration background","West Germany","13","","",""
"True entirely","1992","indirect migration background","East Germany","1","","",""
"Tends to agree","1992","no migration background","West Germany","3103","0.461452578859036","0.449353104461718","0.473552053256354"
"Tends to agree","1992","no migration background","East Germany","1760","0.44710492590985","0.431342290249129","0.462867561570571"
"Tends to agree","1992","direct migration background","West Germany","219","0.49955438666944","0.452240429021873","0.546868344317007"
"Tends to agree","1992","direct migration background","East Germany","58","0.401593907479807","0.321802587254753","0.481385227704861"
"Tends to agree","1992","indirect migration background","West Germany","34","0.47828105047781","0.362088359621489","0.594473741334132"
"Tends to agree","1992","indirect migration background","East Germany","2","","",""
"Rather not true","1992","no migration background","West Germany","2035","0.32648852481668","0.315107078572695","0.337869971060664"
"Rather not true","1992","no migration background","East Germany","1226","0.322215349122169","0.307399664428603","0.337031033815735"
"Rather not true","1992","direct migration background","West Germany","118","0.282239331906241","0.239648311933413","0.32483035187907"
"Rather not true","1992","direct migration background","East Germany","52","0.331729088035645","0.255093208474463","0.408364967596828"
"Rather not true","1992","indirect migration background","West Germany","17","","",""
"Rather not true","1992","indirect migration background","East Germany","7","","",""
"Totally disagree","1992","no migration background","West Germany","445","0.0740230989013426","0.0676686967187963","0.0803775010838889"
"Totally disagree","1992","no migration background","East Germany","311","0.0935895308053148","0.0843557653020044","0.102823296308625"
"Totally disagree","1992","direct migration background","West Germany","25","","",""
"Totally disagree","1992","direct migration background","East Germany","14","","",""
"Totally disagree","1992","indirect migration background","West Germany","7","","",""
"Totally disagree","1992","indirect migration background","East Germany","","","",""
"True entirely","1993","no migration background","West Germany","692","0.104164537106251","0.0967257575540436","0.111603316658458"
"True entirely","1993","no migration background","East Germany","348","0.0922610325632787","0.0829084430479256","0.101613622078632"
"True entirely","1993","direct migration background","West Germany","300","0.131457362839491","0.117769507285207","0.145145218393775"
"True entirely","1993","direct migration background","East Germany","19","","",""
"True entirely","1993","indirect migration background","West Germany","88","0.141486778581388","0.109602751345436","0.17337080581734"
"True entirely","1993","indirect migration background","East Germany","3","","",""
"Tends to agree","1993","no migration background","West Germany","2654","0.396891156411161","0.384977058124295","0.408805254698028"
"Tends to agree","1993","no migration background","East Germany","1644","0.428487016332951","0.412494230826782","0.444479801839121"
"Tends to agree","1993","direct migration background","West Germany","1037","0.415712860078968","0.395748413412867","0.43567730674507"
"Tends to agree","1993","direct migration background","East Germany","42","0.268333078225619","0.193589304034233","0.343076852417005"
"Tends to agree","1993","indirect migration background","West Germany","208","0.452622855784468","0.407087019372904","0.498158692196032"
"Tends to agree","1993","indirect migration background","East Germany","6","","",""
"Rather not true","1993","no migration background","West Germany","2436","0.385121360081552","0.373271284352349","0.396971435810755"
"Rather not true","1993","no migration background","East Germany","1320","0.361124274594911","0.345601163581767","0.376647385608056"
"Rather not true","1993","direct migration background","West Germany","770","0.348399345179624","0.329098478749361","0.367700211609886"
"Rather not true","1993","direct migration background","East Germany","54","0.403854936662958","0.3210855226075","0.486624350718417"
"Rather not true","1993","indirect migration background","West Germany","131","0.314196640474917","0.271730546067368","0.356662734882467"
"Rather not true","1993","indirect migration background","East Germany","5","","",""
"Totally disagree","1993","no migration background","West Germany","696","0.113822946401036","0.106088971094439","0.121556921707633"
"Totally disagree","1993","no migration background","East Germany","366","0.118127676508859","0.107696797306749","0.128558555710969"
"Totally disagree","1993","direct migration background","West Germany","234","0.104430431901917","0.0920421641011058","0.116818699702728"
"Totally disagree","1993","direct migration background","East Germany","20","","",""
"Totally disagree","1993","indirect migration background","West Germany","32","0.0916937251592267","0.0652922791503406","0.118095171168113"
"Totally disagree","1993","indirect migration background","East Germany","","","",""
"True entirely","1994","no migration background","West Germany","","","",""
"True entirely","1994","no migration background","East Germany","","","",""
"True entirely","1994","direct migration background","West Germany","","","",""
"True entirely","1994","direct migration background","East Germany","","","",""
"True entirely","1994","indirect migration background","West Germany","","","",""
"True entirely","1994","indirect migration background","East Germany","","","",""
"Tends to agree","1994","no migration background","West Germany","","","",""
"Tends to agree","1994","no migration background","East Germany","","","",""
"Tends to agree","1994","direct migration background","West Germany","","","",""
"Tends to agree","1994","direct migration background","East Germany","","","",""
"Tends to agree","1994","indirect migration background","West Germany","","","",""
"Tends to agree","1994","indirect migration background","East Germany","","","",""
"Rather not true","1994","no migration background","West Germany","","","",""
"Rather not true","1994","no migration background","East Germany","","","",""
"Rather not true","1994","direct migration background","West Germany","","","",""
"Rather not true","1994","direct migration background","East Germany","","","",""
"Rather not true","1994","indirect migration background","West Germany","","","",""
"Rather not true","1994","indirect migration background","East Germany","","","",""
"Totally disagree","1994","no migration background","West Germany","","","",""
"Totally disagree","1994","no migration background","East Germany","","","",""
"Totally disagree","1994","direct migration background","West Germany","","","",""
"Totally disagree","1994","direct migration background","East Germany","","","",""
"Totally disagree","1994","indirect migration background","West Germany","","","",""
"Totally disagree","1994","indirect migration background","East Germany","","","",""
"True entirely","1995","no migration background","West Germany","953","0.139159634924485","0.130725365552291","0.147593904296679"
"True entirely","1995","no migration background","East Germany","371","0.109128865599052","0.0988517976757516","0.119405933522353"
"True entirely","1995","direct migration background","West Germany","467","0.187532415567565","0.172676393825116","0.202388437310013"
"True entirely","1995","direct migration background","East Germany","19","","",""
"True entirely","1995","indirect migration background","West Germany","119","0.205725406893916","0.169860683938899","0.241590129848933"
"True entirely","1995","indirect migration background","East Germany","2","","",""
"Tends to agree","1995","no migration background","West Germany","3456","0.516286400959891","0.504108596199462","0.52846420572032"
"Tends to agree","1995","no migration background","East Germany","1846","0.494326841500091","0.477847721734317","0.510805961265865"
"Tends to agree","1995","direct migration background","West Germany","1355","0.485745756472838","0.466723817639742","0.504767695305933"
"Tends to agree","1995","direct migration background","East Germany","59","0.376909385188364","0.297202103272529","0.456616667104199"
"Tends to agree","1995","indirect migration background","West Germany","251","0.530874796015883","0.486597752253479","0.575151839778286"
"Tends to agree","1995","indirect migration background","East Germany","9","","",""
"Rather not true","1995","no migration background","West Germany","1750","0.285845590571481","0.274835489010668","0.296855692132295"
"Rather not true","1995","no migration background","East Germany","1134","0.330325473139748","0.314823217816629","0.345827728462866"
"Rather not true","1995","direct migration background","West Germany","685","0.268431165656177","0.251565425785442","0.285296905526912"
"Rather not true","1995","direct migration background","East Germany","55","0.351583134177351","0.273051418271998","0.430114850082704"
"Rather not true","1995","indirect migration background","West Germany","107","0.254225420963667","0.215593041752116","0.292857800175218"
"Rather not true","1995","indirect migration background","East Germany","5","","",""
"Totally disagree","1995","no migration background","West Germany","310","0.0587083735441425","0.0529798640457177","0.0644368830425672"
"Totally disagree","1995","no migration background","East Germany","185","0.0662188197611091","0.0580227576822767","0.0744148818399414"
"Totally disagree","1995","direct migration background","West Germany","145","0.0582906623034209","0.0493736520821844","0.0672076725246574"
"Totally disagree","1995","direct migration background","East Germany","9","","",""
"Totally disagree","1995","indirect migration background","West Germany","11","","",""
"Totally disagree","1995","indirect migration background","East Germany","","","",""
"True entirely","1996","no migration background","West Germany","907","0.129014290107689","0.120801013310789","0.137227566904589"
"True entirely","1996","no migration background","East Germany","316","0.100426564013048","0.0905085112122635","0.110344616813833"
"True entirely","1996","direct migration background","West Germany","401","0.154157080175356","0.139905003438309","0.168409156912404"
"True entirely","1996","direct migration background","East Germany","9","","",""
"True entirely","1996","indirect migration background","West Germany","124","0.200693928146538","0.166433553163213","0.234954303129863"
"True entirely","1996","indirect migration background","East Germany","3","","",""
"Tends to agree","1996","no migration background","West Germany","3201","0.490180894528998","0.477932525032146","0.50242926402585"
"Tends to agree","1996","no migration background","East Germany","1704","0.452256399827632","0.435832933689809","0.468679865965455"
"Tends to agree","1996","direct migration background","West Germany","1213","0.492265262064719","0.472533331040436","0.511997193089003"
"Tends to agree","1996","direct migration background","East Germany","61","0.452893806009419","0.370731514915385","0.535056097103453"
"Tends to agree","1996","indirect migration background","West Germany","263","0.494318335092013","0.451551175955326","0.537085494228701"
"Tends to agree","1996","indirect migration background","East Germany","9","","",""
"Rather not true","1996","no migration background","West Germany","1950","0.322972290465016","0.311515106417213","0.334429474512819"
"Rather not true","1996","no migration background","East Germany","1275","0.371455927681743","0.355511632834475","0.387400222529011"
"Rather not true","1996","direct migration background","West Germany","704","0.29522064094567","0.277217366481227","0.313223915410114"
"Rather not true","1996","direct migration background","East Germany","53","0.303620626580202","0.227723187847597","0.379518065312808"
"Rather not true","1996","indirect migration background","West Germany","118","0.257813421836794","0.220395664946357","0.29523117872723"
"Rather not true","1996","indirect migration background","East Germany","6","","",""
"Totally disagree","1996","no migration background","West Germany","341","0.0578325248982974","0.052113234262497","0.0635518155340977"
"Totally disagree","1996","no migration background","East Germany","233","0.0758611084775762","0.0671241148552888","0.0845981020998636"
"Totally disagree","1996","direct migration background","West Germany","148","0.0583570168142538","0.0491048973118704","0.0676091363166372"
"Totally disagree","1996","direct migration background","East Germany","18","","",""
"Totally disagree","1996","indirect migration background","West Germany","20","","",""
"Totally disagree","1996","indirect migration background","East Germany","2","","",""
"True entirely","1997","no migration background","West Germany","607","0.0877779554103779","0.0808031914948752","0.0947527193258806"
"True entirely","1997","no migration background","East Germany","181","0.0597837090719898","0.0519190757243267","0.0676483424196529"
"True entirely","1997","direct migration background","West Germany","222","0.0967513804940184","0.0847839331356114","0.108718827852425"
"True entirely","1997","direct migration background","East Germany","7","","",""
"True entirely","1997","indirect migration background","West Germany","91","0.155092890588583","0.124757132300794","0.185428648876373"
"True entirely","1997","indirect migration background","East Germany","3","","",""
"Tends to agree","1997","no migration background","West Germany","2707","0.417732499194132","0.405576325200347","0.429888673187916"
"Tends to agree","1997","no migration background","East Germany","1251","0.333019255898337","0.317385458209651","0.348653053587023"
"Tends to agree","1997","direct migration background","West Germany","1100","0.445270731725463","0.425151013127725","0.465390450323201"
"Tends to agree","1997","direct migration background","East Germany","45","0.382026807205438","0.299138577753348","0.464915036657528"
"Tends to agree","1997","indirect migration background","West Germany","261","0.502890110014524","0.460989805720067","0.544790414308981"
"Tends to agree","1997","indirect migration background","East Germany","8","","",""
"Rather not true","1997","no migration background","West Germany","2392","0.382733610329522","0.370753215907641","0.394714004751403"
"Rather not true","1997","no migration background","East Germany","1658","0.477787026454688","0.46121734453331","0.494356708376065"
"Rather not true","1997","direct migration background","West Germany","819","0.365019064297001","0.345529263317747","0.384508865276255"
"Rather not true","1997","direct migration background","East Germany","55","0.364082245423026","0.281997708752465","0.446166782093586"
"Rather not true","1997","indirect migration background","West Germany","167","0.281740890994776","0.244042749433677","0.319439032555876"
"Rather not true","1997","indirect migration background","East Germany","9","","",""
"Totally disagree","1997","no migration background","West Germany","617","0.111755935065968","0.103990103701193","0.119521766430743"
"Totally disagree","1997","no migration background","East Germany","401","0.129410008574986","0.118275682527627","0.140544334622345"
"Totally disagree","1997","direct migration background","West Germany","203","0.0929588234835171","0.0812036755721748","0.104713971394859"
"Totally disagree","1997","direct migration background","East Germany","25","","",""
"Totally disagree","1997","indirect migration background","West Germany","28","","",""
"Totally disagree","1997","indirect migration background","East Germany","2","","",""
"True entirely","1998","no migration background","West Germany","","","",""
"True entirely","1998","no migration background","East Germany","","","",""
"True entirely","1998","direct migration background","West Germany","","","",""
"True entirely","1998","direct migration background","East Germany","","","",""
"True entirely","1998","indirect migration background","West Germany","","","",""
"True entirely","1998","indirect migration background","East Germany","","","",""
"Tends to agree","1998","no migration background","West Germany","","","",""
"Tends to agree","1998","no migration background","East Germany","","","",""
"Tends to agree","1998","direct migration background","West Germany","","","",""
"Tends to agree","1998","direct migration background","East Germany","","","",""
"Tends to agree","1998","indirect migration background","West Germany","","","",""
"Tends to agree","1998","indirect migration background","East Germany","","","",""
"Rather not true","1998","no migration background","West Germany","","","",""
"Rather not true","1998","no migration background","East Germany","","","",""
"Rather not true","1998","direct migration background","West Germany","","","",""
"Rather not true","1998","direct migration background","East Germany","","","",""
"Rather not true","1998","indirect migration background","West Germany","","","",""
"Rather not true","1998","indirect migration background","East Germany","","","",""
"Totally disagree","1998","no migration background","West Germany","","","",""
"Totally disagree","1998","no migration background","East Germany","","","",""
"Totally disagree","1998","direct migration background","West Germany","","","",""
"Totally disagree","1998","direct migration background","East Germany","","","",""
"Totally disagree","1998","indirect migration background","West Germany","","","",""
"Totally disagree","1998","indirect migration background","East Germany","","","",""
"True entirely","1999","no migration background","West Germany","","","",""
"True entirely","1999","no migration background","East Germany","","","",""
"True entirely","1999","direct migration background","West Germany","","","",""
"True entirely","1999","direct migration background","East Germany","","","",""
"True entirely","1999","indirect migration background","West Germany","","","",""
"True entirely","1999","indirect migration background","East Germany","","","",""
"Tends to agree","1999","no migration background","West Germany","","","",""
"Tends to agree","1999","no migration background","East Germany","","","",""
"Tends to agree","1999","direct migration background","West Germany","","","",""
"Tends to agree","1999","direct migration background","East Germany","","","",""
"Tends to agree","1999","indirect migration background","West Germany","","","",""
"Tends to agree","1999","indirect migration background","East Germany","","","",""
"Rather not true","1999","no migration background","West Germany","","","",""
"Rather not true","1999","no migration background","East Germany","","","",""
"Rather not true","1999","direct migration background","West Germany","","","",""
"Rather not true","1999","direct migration background","East Germany","","","",""
"Rather not true","1999","indirect migration background","West Germany","","","",""
"Rather not true","1999","indirect migration background","East Germany","","","",""
"Totally disagree","1999","no migration background","West Germany","","","",""
"Totally disagree","1999","no migration background","East Germany","","","",""
"Totally disagree","1999","direct migration background","West Germany","","","",""
"Totally disagree","1999","direct migration background","East Germany","","","",""
"Totally disagree","1999","indirect migration background","West Germany","","","",""
"Totally disagree","1999","indirect migration background","East Germany","","","",""
"True entirely","2000","no migration background","West Germany","","","",""
"True entirely","2000","no migration background","East Germany","","","",""
"True entirely","2000","direct migration background","West Germany","","","",""
"True entirely","2000","direct migration background","East Germany","","","",""
"True entirely","2000","indirect migration background","West Germany","","","",""
"True entirely","2000","indirect migration background","East Germany","","","",""
"Tends to agree","2000","no migration background","West Germany","","","",""
"Tends to agree","2000","no migration background","East Germany","","","",""
"Tends to agree","2000","direct migration background","West Germany","","","",""
"Tends to agree","2000","direct migration background","East Germany","","","",""
"Tends to agree","2000","indirect migration background","West Germany","","","",""
"Tends to agree","2000","indirect migration background","East Germany","","","",""
"Rather not true","2000","no migration background","West Germany","","","",""
"Rather not true","2000","no migration background","East Germany","","","",""
"Rather not true","2000","direct migration background","West Germany","","","",""
"Rather not true","2000","direct migration background","East Germany","","","",""
"Rather not true","2000","indirect migration background","West Germany","","","",""
"Rather not true","2000","indirect migration background","East Germany","","","",""
"Totally disagree","2000","no migration background","West Germany","","","",""
"Totally disagree","2000","no migration background","East Germany","","","",""
"Totally disagree","2000","direct migration background","West Germany","","","",""
"Totally disagree","2000","direct migration background","East Germany","","","",""
"Totally disagree","2000","indirect migration background","West Germany","","","",""
"Totally disagree","2000","indirect migration background","East Germany","","","",""
"True entirely","2001","no migration background","West Germany","","","",""
"True entirely","2001","no migration background","East Germany","","","",""
"True entirely","2001","direct migration background","West Germany","","","",""
"True entirely","2001","direct migration background","East Germany","","","",""
"True entirely","2001","indirect migration background","West Germany","","","",""
"True entirely","2001","indirect migration background","East Germany","","","",""
"Tends to agree","2001","no migration background","West Germany","","","",""
"Tends to agree","2001","no migration background","East Germany","","","",""
"Tends to agree","2001","direct migration background","West Germany","","","",""
"Tends to agree","2001","direct migration background","East Germany","","","",""
"Tends to agree","2001","indirect migration background","West Germany","","","",""
"Tends to agree","2001","indirect migration background","East Germany","","","",""
"Rather not true","2001","no migration background","West Germany","","","",""
"Rather not true","2001","no migration background","East Germany","","","",""
"Rather not true","2001","direct migration background","West Germany","","","",""
"Rather not true","2001","direct migration background","East Germany","","","",""
"Rather not true","2001","indirect migration background","West Germany","","","",""
"Rather not true","2001","indirect migration background","East Germany","","","",""
"Totally disagree","2001","no migration background","West Germany","","","",""
"Totally disagree","2001","no migration background","East Germany","","","",""
"Totally disagree","2001","direct migration background","West Germany","","","",""
"Totally disagree","2001","direct migration background","East Germany","","","",""
"Totally disagree","2001","indirect migration background","West Germany","","","",""
"Totally disagree","2001","indirect migration background","East Germany","","","",""
"True entirely","2002","no migration background","West Germany","","","",""
"True entirely","2002","no migration background","East Germany","","","",""
"True entirely","2002","direct migration background","West Germany","","","",""
"True entirely","2002","direct migration background","East Germany","","","",""
"True entirely","2002","indirect migration background","West Germany","","","",""
"True entirely","2002","indirect migration background","East Germany","","","",""
"Tends to agree","2002","no migration background","West Germany","","","",""
"Tends to agree","2002","no migration background","East Germany","","","",""
"Tends to agree","2002","direct migration background","West Germany","","","",""
"Tends to agree","2002","direct migration background","East Germany","","","",""
"Tends to agree","2002","indirect migration background","West Germany","","","",""
"Tends to agree","2002","indirect migration background","East Germany","","","",""
"Rather not true","2002","no migration background","West Germany","","","",""
"Rather not true","2002","no migration background","East Germany","","","",""
"Rather not true","2002","direct migration background","West Germany","","","",""
"Rather not true","2002","direct migration background","East Germany","","","",""
"Rather not true","2002","indirect migration background","West Germany","","","",""
"Rather not true","2002","indirect migration background","East Germany","","","",""
"Totally disagree","2002","no migration background","West Germany","","","",""
"Totally disagree","2002","no migration background","East Germany","","","",""
"Totally disagree","2002","direct migration background","West Germany","","","",""
"Totally disagree","2002","direct migration background","East Germany","","","",""
"Totally disagree","2002","indirect migration background","West Germany","","","",""
"Totally disagree","2002","indirect migration background","East Germany","","","",""
"True entirely","2003","no migration background","West Germany","","","",""
"True entirely","2003","no migration background","East Germany","","","",""
"True entirely","2003","direct migration background","West Germany","","","",""
"True entirely","2003","direct migration background","East Germany","","","",""
"True entirely","2003","indirect migration background","West Germany","","","",""
"True entirely","2003","indirect migration background","East Germany","","","",""
"Tends to agree","2003","no migration background","West Germany","","","",""
"Tends to agree","2003","no migration background","East Germany","","","",""
"Tends to agree","2003","direct migration background","West Germany","","","",""
"Tends to agree","2003","direct migration background","East Germany","","","",""
"Tends to agree","2003","indirect migration background","West Germany","","","",""
"Tends to agree","2003","indirect migration background","East Germany","","","",""
"Rather not true","2003","no migration background","West Germany","","","",""
"Rather not true","2003","no migration background","East Germany","","","",""
"Rather not true","2003","direct migration background","West Germany","","","",""
"Rather not true","2003","direct migration background","East Germany","","","",""
"Rather not true","2003","indirect migration background","West Germany","","","",""
"Rather not true","2003","indirect migration background","East Germany","","","",""
"Totally disagree","2003","no migration background","West Germany","","","",""
"Totally disagree","2003","no migration background","East Germany","","","",""
"Totally disagree","2003","direct migration background","West Germany","","","",""
"Totally disagree","2003","direct migration background","East Germany","","","",""
"Totally disagree","2003","indirect migration background","West Germany","","","",""
"Totally disagree","2003","indirect migration background","East Germany","","","",""
"True entirely","2004","no migration background","West Germany","","","",""
"True entirely","2004","no migration background","East Germany","","","",""
"True entirely","2004","direct migration background","West Germany","","","",""
"True entirely","2004","direct migration background","East Germany","","","",""
"True entirely","2004","indirect migration background","West Germany","","","",""
"True entirely","2004","indirect migration background","East Germany","","","",""
"Tends to agree","2004","no migration background","West Germany","","","",""
"Tends to agree","2004","no migration background","East Germany","","","",""
"Tends to agree","2004","direct migration background","West Germany","","","",""
"Tends to agree","2004","direct migration background","East Germany","","","",""
"Tends to agree","2004","indirect migration background","West Germany","","","",""
"Tends to agree","2004","indirect migration background","East Germany","","","",""
"Rather not true","2004","no migration background","West Germany","","","",""
"Rather not true","2004","no migration background","East Germany","","","",""
"Rather not true","2004","direct migration background","West Germany","","","",""
"Rather not true","2004","direct migration background","East Germany","","","",""
"Rather not true","2004","indirect migration background","West Germany","","","",""
"Rather not true","2004","indirect migration background","East Germany","","","",""
"Totally disagree","2004","no migration background","West Germany","","","",""
"Totally disagree","2004","no migration background","East Germany","","","",""
"Totally disagree","2004","direct migration background","West Germany","","","",""
"Totally disagree","2004","direct migration background","East Germany","","","",""
"Totally disagree","2004","indirect migration background","West Germany","","","",""
"Totally disagree","2004","indirect migration background","East Germany","","","",""
"True entirely","2005","no migration background","West Germany","","","",""
"True entirely","2005","no migration background","East Germany","","","",""
"True entirely","2005","direct migration background","West Germany","","","",""
"True entirely","2005","direct migration background","East Germany","","","",""
"True entirely","2005","indirect migration background","West Germany","","","",""
"True entirely","2005","indirect migration background","East Germany","","","",""
"Tends to agree","2005","no migration background","West Germany","","","",""
"Tends to agree","2005","no migration background","East Germany","","","",""
"Tends to agree","2005","direct migration background","West Germany","","","",""
"Tends to agree","2005","direct migration background","East Germany","","","",""
"Tends to agree","2005","indirect migration background","West Germany","","","",""
"Tends to agree","2005","indirect migration background","East Germany","","","",""
"Rather not true","2005","no migration background","West Germany","","","",""
"Rather not true","2005","no migration background","East Germany","","","",""
"Rather not true","2005","direct migration background","West Germany","","","",""
"Rather not true","2005","direct migration background","East Germany","","","",""
"Rather not true","2005","indirect migration background","West Germany","","","",""
"Rather not true","2005","indirect migration background","East Germany","","","",""
"Totally disagree","2005","no migration background","West Germany","","","",""
"Totally disagree","2005","no migration background","East Germany","","","",""
"Totally disagree","2005","direct migration background","West Germany","","","",""
"Totally disagree","2005","direct migration background","East Germany","","","",""
"Totally disagree","2005","indirect migration background","West Germany","","","",""
"Totally disagree","2005","indirect migration background","East Germany","","","",""
"True entirely","2006","no migration background","West Germany","","","",""
"True entirely","2006","no migration background","East Germany","","","",""
"True entirely","2006","direct migration background","West Germany","","","",""
"True entirely","2006","direct migration background","East Germany","","","",""
"True entirely","2006","indirect migration background","West Germany","","","",""
"True entirely","2006","indirect migration background","East Germany","","","",""
"Tends to agree","2006","no migration background","West Germany","","","",""
"Tends to agree","2006","no migration background","East Germany","","","",""
"Tends to agree","2006","direct migration background","West Germany","","","",""
"Tends to agree","2006","direct migration background","East Germany","","","",""
"Tends to agree","2006","indirect migration background","West Germany","","","",""
"Tends to agree","2006","indirect migration background","East Germany","","","",""
"Rather not true","2006","no migration background","West Germany","","","",""
"Rather not true","2006","no migration background","East Germany","","","",""
"Rather not true","2006","direct migration background","West Germany","","","",""
"Rather not true","2006","direct migration background","East Germany","","","",""
"Rather not true","2006","indirect migration background","West Germany","","","",""
"Rather not true","2006","indirect migration background","East Germany","","","",""
"Totally disagree","2006","no migration background","West Germany","","","",""
"Totally disagree","2006","no migration background","East Germany","","","",""
"Totally disagree","2006","direct migration background","West Germany","","","",""
"Totally disagree","2006","direct migration background","East Germany","","","",""
"Totally disagree","2006","indirect migration background","West Germany","","","",""
"Totally disagree","2006","indirect migration background","East Germany","","","",""
"True entirely","2007","no migration background","West Germany","","","",""
"True entirely","2007","no migration background","East Germany","","","",""
"True entirely","2007","direct migration background","West Germany","","","",""
"True entirely","2007","direct migration background","East Germany","","","",""
"True entirely","2007","indirect migration background","West Germany","","","",""
"True entirely","2007","indirect migration background","East Germany","","","",""
"Tends to agree","2007","no migration background","West Germany","","","",""
"Tends to agree","2007","no migration background","East Germany","","","",""
"Tends to agree","2007","direct migration background","West Germany","","","",""
"Tends to agree","2007","direct migration background","East Germany","","","",""
"Tends to agree","2007","indirect migration background","West Germany","","","",""
"Tends to agree","2007","indirect migration background","East Germany","","","",""
"Rather not true","2007","no migration background","West Germany","","","",""
"Rather not true","2007","no migration background","East Germany","","","",""
"Rather not true","2007","direct migration background","West Germany","","","",""
"Rather not true","2007","direct migration background","East Germany","","","",""
"Rather not true","2007","indirect migration background","West Germany","","","",""
"Rather not true","2007","indirect migration background","East Germany","","","",""
"Totally disagree","2007","no migration background","West Germany","","","",""
"Totally disagree","2007","no migration background","East Germany","","","",""
"Totally disagree","2007","direct migration background","West Germany","","","",""
"Totally disagree","2007","direct migration background","East Germany","","","",""
"Totally disagree","2007","indirect migration background","West Germany","","","",""
"Totally disagree","2007","indirect migration background","East Germany","","","",""
"True entirely","2008","no migration background","West Germany","1393","0.103626063293669","0.0981803059038858","0.109071820683452"
"True entirely","2008","no migration background","East Germany","330","0.0718390210072541","0.0644243208798727","0.0792537211346354"
"True entirely","2008","direct migration background","West Germany","209","0.105705683973574","0.0915724822678266","0.119838885679322"
"True entirely","2008","direct migration background","East Germany","1","","",""
"True entirely","2008","indirect migration background","West Germany","147","0.185427724969391","0.15719618631014","0.213659263628641"
"True entirely","2008","indirect migration background","East Germany","7","","",""
"Tends to agree","2008","no migration background","West Germany","5898","0.480524782490124","0.471597495600599","0.48945206937965"
"Tends to agree","2008","no migration background","East Germany","1901","0.394919899354321","0.380883274925531","0.40895652378311"
