"plh0188","year","n","percent","lower_confidence","upper_confidence","value"
"Totally disagree","2008","1313","0.074313263294749","0.0706188167635158","0.0780077098259823","4"
"True entirely","2008","2087","0.101635923468978","0.0973796060747025","0.105892240863254","1"
"Rather not true","2009","","","","","3"
"Tends to agree","2009","","","","","2"
"Totally disagree","2009","","","","","4"
"True entirely","2009","","","","","1"
"Rather not true","2010","","","","","3"
"Tends to agree","2010","","","","","2"
"Totally disagree","2010","","","","","4"
"True entirely","2010","","","","","1"
"Rather not true","2011","","","","","3"
"Tends to agree","2011","","","","","2"
"Totally disagree","2011","","","","","4"
"True entirely","2011","","","","","1"
"Rather not true","2012","","","","","3"
"Tends to agree","2012","","","","","2"
"Totally disagree","2012","","","","","4"
"True entirely","2012","","","","","1"
"Rather not true","2013","4257","0.240581646464535","0.234486384048103","0.246676908880967","3"
"Tends to agree","2013","10984","0.565867099467034","0.558799219115625","0.572934979818443","2"
"Totally disagree","2013","632","0.0359492523682222","0.0332945520840147","0.0386039526524298","4"
"True entirely","2013","3018","0.157602001700209","0.152406109349769","0.162797894050649","1"
"Rather not true","2014","","","","","3"
"Tends to agree","2014","","","","","2"
"Totally disagree","2014","","","","","4"
"True entirely","2014","","","","","1"
"Rather not true","2015","","","","","3"
"Tends to agree","2015","","","","","2"
"Totally disagree","2015","","","","","4"
"True entirely","2015","","","","","1"
"Rather not true","2016","","","","","3"
"Tends to agree","2016","","","","","2"
"Totally disagree","2016","","","","","4"
"True entirely","2016","","","","","1"
"Rather not true","2017","","","","","3"
"Tends to agree","2017","","","","","2"
"Totally disagree","2017","","","","","4"
"True entirely","2017","","","","","1"
"Rather not true","2018","6426","0.268998087294525","0.263566590174708","0.274429584414342","3"
"Tends to agree","2018","13613","0.519930057970388","0.513810635722501","0.526049480218275","2"
"Totally disagree","2018","1229","0.0501752347106584","0.0475012916703645","0.0528491777509524","4"
"True entirely","2018","4337","0.160896620024429","0.156396056494003","0.165397183554854","1"
