"plh0188","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence"
"Totally disagree","1990","no migration background","in school","3","","",""
"Totally disagree","1990","no migration background","inadequately","","","",""
"Totally disagree","1990","no migration background","general elemantary","39","0.0833054501114918","0.0590347417410656","0.107576158481918"
"Totally disagree","1990","no migration background","middle vocational","164","0.0683812480131795","0.0584093022818714","0.0783531937444876"
"Totally disagree","1990","no migration background","vocational + Abi","3","","",""
"Totally disagree","1990","no migration background","higher vocational","16","","",""
"Totally disagree","1990","no migration background","higher education","92","0.101394801008766","0.0822805342133581","0.120509067804173"
"Totally disagree","1990","direct migration background","in school","","","",""
"Totally disagree","1990","direct migration background","inadequately","","","",""
"Totally disagree","1990","direct migration background","general elemantary","1","","",""
"Totally disagree","1990","direct migration background","middle vocational","3","","",""
"Totally disagree","1990","direct migration background","vocational + Abi","","","",""
"Totally disagree","1990","direct migration background","higher vocational","","","",""
"Totally disagree","1990","direct migration background","higher education","2","","",""
"Totally disagree","1990","indirect migration background","in school","","","",""
"Totally disagree","1990","indirect migration background","inadequately","","","",""
"Totally disagree","1990","indirect migration background","general elemantary","","","",""
"Totally disagree","1990","indirect migration background","middle vocational","","","",""
"Totally disagree","1990","indirect migration background","vocational + Abi","","","",""
"Totally disagree","1990","indirect migration background","higher vocational","","","",""
"Totally disagree","1990","indirect migration background","higher education","","","",""
"True entirely","1991","no migration background","in school","1","","",""
"True entirely","1991","no migration background","inadequately","4","","",""
"True entirely","1991","no migration background","general elemantary","81","0.178469205502148","0.142812616371828","0.214125794632468"
"True entirely","1991","no migration background","middle vocational","343","0.153190490956804","0.138496527484986","0.167884454428623"
"True entirely","1991","no migration background","vocational + Abi","14","","",""
"True entirely","1991","no migration background","higher vocational","45","0.163483253690926","0.115481774168592","0.21148473321326"
"True entirely","1991","no migration background","higher education","112","0.112274140193091","0.0919071645011331","0.132641115885049"
"True entirely","1991","direct migration background","in school","","","",""
"True entirely","1991","direct migration background","inadequately","2","","",""
"True entirely","1991","direct migration background","general elemantary","5","","",""
"True entirely","1991","direct migration background","middle vocational","21","","",""
"True entirely","1991","direct migration background","vocational + Abi","","","",""
"True entirely","1991","direct migration background","higher vocational","3","","",""
"True entirely","1991","direct migration background","higher education","1","","",""
"True entirely","1991","indirect migration background","in school","","","",""
"True entirely","1991","indirect migration background","inadequately","","","",""
"True entirely","1991","indirect migration background","general elemantary","","","",""
"True entirely","1991","indirect migration background","middle vocational","","","",""
"True entirely","1991","indirect migration background","vocational + Abi","","","",""
"True entirely","1991","indirect migration background","higher vocational","","","",""
"True entirely","1991","indirect migration background","higher education","","","",""
"Tends to agree","1991","no migration background","in school","5","","",""
"Tends to agree","1991","no migration background","inadequately","20","","",""
"Tends to agree","1991","no migration background","general elemantary","187","0.429467076063364","0.383372319963033","0.475561832163694"
"Tends to agree","1991","no migration background","middle vocational","959","0.404654921945416","0.384630638406863","0.424679205483968"
"Tends to agree","1991","no migration background","vocational + Abi","31","0.460892996226272","0.344121562563433","0.577664429889111"
"Tends to agree","1991","no migration background","higher vocational","104","0.46988991597103","0.405106810477419","0.534673021464641"
"Tends to agree","1991","no migration background","higher education","364","0.384945110550985","0.353554223950609","0.416335997151362"
"Tends to agree","1991","direct migration background","in school","","","",""
"Tends to agree","1991","direct migration background","inadequately","","","",""
"Tends to agree","1991","direct migration background","general elemantary","8","","",""
"Tends to agree","1991","direct migration background","middle vocational","23","","",""
"Tends to agree","1991","direct migration background","vocational + Abi","3","","",""
"Tends to agree","1991","direct migration background","higher vocational","2","","",""
"Tends to agree","1991","direct migration background","higher education","18","","",""
"Tends to agree","1991","indirect migration background","in school","","","",""
"Tends to agree","1991","indirect migration background","inadequately","","","",""
"Tends to agree","1991","indirect migration background","general elemantary","","","",""
"Tends to agree","1991","indirect migration background","middle vocational","1","","",""
"Tends to agree","1991","indirect migration background","vocational + Abi","","","",""
"Tends to agree","1991","indirect migration background","higher vocational","","","",""
"Tends to agree","1991","indirect migration background","higher education","","","",""
"Rather not true","1991","no migration background","in school","5","","",""
"Rather not true","1991","no migration background","inadequately","10","","",""
"Rather not true","1991","no migration background","general elemantary","142","0.32041529592856","0.276961807651687","0.363868784205434"
"Rather not true","1991","no migration background","middle vocational","753","0.326317040462106","0.307188675620001","0.345445405304211"
"Rather not true","1991","no migration background","vocational + Abi","20","","",""
"Rather not true","1991","no migration background","higher vocational","61","0.267426144069211","0.209973726739849","0.324878561398573"
"Rather not true","1991","no migration background","higher education","355","0.397800736729301","0.366225243590575","0.429376229868026"
"Rather not true","1991","direct migration background","in school","1","","",""
"Rather not true","1991","direct migration background","inadequately","1","","",""
"Rather not true","1991","direct migration background","general elemantary","5","","",""
"Rather not true","1991","direct migration background","middle vocational","20","","",""
"Rather not true","1991","direct migration background","vocational + Abi","1","","",""
"Rather not true","1991","direct migration background","higher vocational","3","","",""
"Rather not true","1991","direct migration background","higher education","12","","",""
"Rather not true","1991","indirect migration background","in school","","","",""
"Rather not true","1991","indirect migration background","inadequately","","","",""
"Rather not true","1991","indirect migration background","general elemantary","","","",""
"Rather not true","1991","indirect migration background","middle vocational","1","","",""
"Rather not true","1991","indirect migration background","vocational + Abi","","","",""
"Rather not true","1991","indirect migration background","higher vocational","","","",""
"Rather not true","1991","indirect migration background","higher education","","","",""
"Totally disagree","1991","no migration background","in school","","","",""
"Totally disagree","1991","no migration background","inadequately","2","","",""
"Totally disagree","1991","no migration background","general elemantary","33","0.071648422505928","0.0476321399642636","0.0956647050475924"
"Totally disagree","1991","no migration background","middle vocational","253","0.115837546635674","0.102781223249937","0.128893870021411"
"Totally disagree","1991","no migration background","vocational + Abi","5","","",""
"Totally disagree","1991","no migration background","higher vocational","18","","",""
"Totally disagree","1991","no migration background","higher education","92","0.104980012526623","0.0852049931529112","0.124755031900334"
"Totally disagree","1991","direct migration background","in school","","","",""
"Totally disagree","1991","direct migration background","inadequately","","","",""
"Totally disagree","1991","direct migration background","general elemantary","","","",""
"Totally disagree","1991","direct migration background","middle vocational","6","","",""
"Totally disagree","1991","direct migration background","vocational + Abi","","","",""
"Totally disagree","1991","direct migration background","higher vocational","2","","",""
"Totally disagree","1991","direct migration background","higher education","6","","",""
"Totally disagree","1991","indirect migration background","in school","","","",""
"Totally disagree","1991","indirect migration background","inadequately","","","",""
"Totally disagree","1991","indirect migration background","general elemantary","","","",""
"Totally disagree","1991","indirect migration background","middle vocational","","","",""
"Totally disagree","1991","indirect migration background","vocational + Abi","","","",""
"Totally disagree","1991","indirect migration background","higher vocational","","","",""
"Totally disagree","1991","indirect migration background","higher education","","","",""
"True entirely","1992","no migration background","in school","28","","",""
"True entirely","1992","no migration background","inadequately","12","","",""
"True entirely","1992","no migration background","general elemantary","232","0.115206027919957","0.100436230324788","0.129975825515125"
"True entirely","1992","no migration background","middle vocational","795","0.135784248214946","0.126923097924041","0.144645398505851"
"True entirely","1992","no migration background","vocational + Abi","46","0.158693782351663","0.115664390168067","0.20172317453526"
"True entirely","1992","no migration background","higher vocational","106","0.136905603003123","0.111404431056936","0.162406774949311"
"True entirely","1992","no migration background","higher education","219","0.16051337110013","0.142071572945874","0.178955169254386"
"True entirely","1992","direct migration background","in school","3","","",""
"True entirely","1992","direct migration background","inadequately","4","","",""
"True entirely","1992","direct migration background","general elemantary","18","","",""
"True entirely","1992","direct migration background","middle vocational","40","0.147625454108028","0.105851646157009","0.189399262059047"
"True entirely","1992","direct migration background","vocational + Abi","","","",""
"True entirely","1992","direct migration background","higher vocational","10","","",""
"True entirely","1992","direct migration background","higher education","13","","",""
"True entirely","1992","indirect migration background","in school","2","","",""
"True entirely","1992","indirect migration background","inadequately","1","","",""
"True entirely","1992","indirect migration background","general elemantary","9","","",""
"True entirely","1992","indirect migration background","middle vocational","","","",""
"True entirely","1992","indirect migration background","vocational + Abi","1","","",""
"True entirely","1992","indirect migration background","higher vocational","","","",""
"True entirely","1992","indirect migration background","higher education","1","","",""
"Tends to agree","1992","no migration background","in school","74","0.567395974332634","0.480194133744406","0.654597814920862"
"Tends to agree","1992","no migration background","inadequately","36","0.427971303554553","0.3221617989929","0.533780808116205"
"Tends to agree","1992","no migration background","general elemantary","792","0.424993885965375","0.4021250827739","0.44786268915685"
"Tends to agree","1992","no migration background","middle vocational","2693","0.46012759305174","0.447235037181616","0.473020148921865"
"Tends to agree","1992","no migration background","vocational + Abi","148","0.533649003660454","0.474901081276172","0.592396926044735"
"Tends to agree","1992","no migration background","higher vocational","315","0.436408228587118","0.399616586908204","0.473199870266033"
"Tends to agree","1992","no migration background","higher education","758","0.490824563854118","0.46570930656886","0.515939821139375"
"Tends to agree","1992","direct migration background","in school","4","","",""
"Tends to agree","1992","direct migration background","inadequately","2","","",""
"Tends to agree","1992","direct migration background","general elemantary","46","0.389053375244211","0.302894154195862","0.475212596292559"
"Tends to agree","1992","direct migration background","middle vocational","142","0.495601947974145","0.436722814591462","0.554481081356828"
"Tends to agree","1992","direct migration background","vocational + Abi","7","","",""
"Tends to agree","1992","direct migration background","higher vocational","27","","",""
"Tends to agree","1992","direct migration background","higher education","46","0.553092538150804","0.449801940483699","0.656383135817908"
"Tends to agree","1992","indirect migration background","in school","5","","",""
"Tends to agree","1992","indirect migration background","inadequately","","","",""
"Tends to agree","1992","indirect migration background","general elemantary","13","","",""
"Tends to agree","1992","indirect migration background","middle vocational","12","","",""
"Tends to agree","1992","indirect migration background","vocational + Abi","2","","",""
"Tends to agree","1992","indirect migration background","higher vocational","3","","",""
"Tends to agree","1992","indirect migration background","higher education","","","",""
"Rather not true","1992","no migration background","in school","16","","",""
"Rather not true","1992","no migration background","inadequately","23","","",""
"Rather not true","1992","no migration background","general elemantary","604","0.353174804407874","0.331064018193561","0.375285590622188"
"Rather not true","1992","no migration background","middle vocational","1853","0.330993505293092","0.31882102106111","0.343165989525074"
"Rather not true","1992","no migration background","vocational + Abi","72","0.27276384721946","0.220314590199657","0.325213104239263"
"Rather not true","1992","no migration background","higher vocational","229","0.345888340882432","0.310601377530693","0.381175304234172"
"Rather not true","1992","no migration background","higher education","442","0.285848383448459","0.263149533870746","0.308547233026171"
"Rather not true","1992","direct migration background","in school","1","","",""
"Rather not true","1992","direct migration background","inadequately","2","","",""
"Rather not true","1992","direct migration background","general elemantary","50","0.411704906979223","0.32473156267848","0.498678251279966"
"Rather not true","1992","direct migration background","middle vocational","77","0.270679764850735","0.218356452015732","0.323003077685738"
"Rather not true","1992","direct migration background","vocational + Abi","2","","",""
"Rather not true","1992","direct migration background","higher vocational","11","","",""
"Rather not true","1992","direct migration background","higher education","26","","",""
"Rather not true","1992","indirect migration background","in school","2","","",""
"Rather not true","1992","indirect migration background","inadequately","1","","",""
"Rather not true","1992","indirect migration background","general elemantary","6","","",""
"Rather not true","1992","indirect migration background","middle vocational","11","","",""
"Rather not true","1992","indirect migration background","vocational + Abi","1","","",""
"Rather not true","1992","indirect migration background","higher vocational","","","",""
"Rather not true","1992","indirect migration background","higher education","1","","",""
"Totally disagree","1992","no migration background","in school","6","","",""
"Totally disagree","1992","no migration background","inadequately","13","","",""
"Totally disagree","1992","no migration background","general elemantary","167","0.106625281706794","0.0923474325484419","0.120903130865146"
"Totally disagree","1992","no migration background","middle vocational","400","0.0730946534402216","0.0663615572815434","0.0798277495988998"
"Totally disagree","1992","no migration background","vocational + Abi","11","","",""
"Totally disagree","1992","no migration background","higher vocational","48","0.0807978275273258","0.0605804070927603","0.101015247961891"
"Totally disagree","1992","no migration background","higher education","103","0.0628136815972935","0.0506243228475826","0.0750030403470043"
"Totally disagree","1992","direct migration background","in school","","","",""
"Totally disagree","1992","direct migration background","inadequately","3","","",""
"Totally disagree","1992","direct migration background","general elemantary","9","","",""
"Totally disagree","1992","direct migration background","middle vocational","18","","",""
"Totally disagree","1992","direct migration background","vocational + Abi","3","","",""
"Totally disagree","1992","direct migration background","higher vocational","2","","",""
"Totally disagree","1992","direct migration background","higher education","4","","",""
"Totally disagree","1992","indirect migration background","in school","","","",""
"Totally disagree","1992","indirect migration background","inadequately","","","",""
"Totally disagree","1992","indirect migration background","general elemantary","4","","",""
"Totally disagree","1992","indirect migration background","middle vocational","3","","",""
"Totally disagree","1992","indirect migration background","vocational + Abi","","","",""
"Totally disagree","1992","indirect migration background","higher vocational","","","",""
"Totally disagree","1992","indirect migration background","higher education","","","",""
"True entirely","1993","no migration background","in school","20","","",""
"True entirely","1993","no migration background","inadequately","13","","",""
"True entirely","1993","no migration background","general elemantary","171","0.096831121872024","0.0828063397980497","0.110855903945998"
"True entirely","1993","no migration background","middle vocational","568","0.0998105333046097","0.0920146144835023","0.107606452125717"
"True entirely","1993","no migration background","vocational + Abi","35","0.140888305741329","0.100064989809129","0.18171162167353"
"True entirely","1993","no migration background","higher vocational","68","0.0844783951297834","0.0635140225614995","0.105442767698067"
"True entirely","1993","no migration background","higher education","146","0.10169107620419","0.0863856135116043","0.116996538896777"
"True entirely","1993","direct migration background","in school","1","","",""
"True entirely","1993","direct migration background","inadequately","37","0.0833572194176278","0.0591039947971497","0.107610444038106"
"True entirely","1993","direct migration background","general elemantary","108","0.128190090142096","0.10475952080409","0.151620659480101"
"True entirely","1993","direct migration background","middle vocational","117","0.14502791218008","0.121200938978604","0.168854885381555"
"True entirely","1993","direct migration background","vocational + Abi","13","","",""
"True entirely","1993","direct migration background","higher vocational","11","","",""
"True entirely","1993","direct migration background","higher education","16","","",""
"True entirely","1993","indirect migration background","in school","13","","",""
"True entirely","1993","indirect migration background","inadequately","5","","",""
"True entirely","1993","indirect migration background","general elemantary","38","0.147421249234598","0.0979147435504186","0.196927754918777"
"True entirely","1993","indirect migration background","middle vocational","21","","",""
"True entirely","1993","indirect migration background","vocational + Abi","5","","",""
"True entirely","1993","indirect migration background","higher vocational","3","","",""
"True entirely","1993","indirect migration background","higher education","","","",""
"Tends to agree","1993","no migration background","in school","73","0.575953881665581","0.490003733166511","0.661904030164651"
"Tends to agree","1993","no migration background","inadequately","28","","",""
"Tends to agree","1993","no migration background","general elemantary","628","0.344868713913821","0.322326569562951","0.36741085826469"
"Tends to agree","1993","no migration background","middle vocational","2354","0.395853691883544","0.383134762108199","0.408572621658889"
"Tends to agree","1993","no migration background","vocational + Abi","157","0.56430881863534","0.506126129118168","0.622491508152513"
"Tends to agree","1993","no migration background","higher vocational","283","0.403374833408353","0.366393724737918","0.440355942078787"
"Tends to agree","1993","no migration background","higher education","724","0.479502188437705","0.454203562418081","0.50480081445733"
"Tends to agree","1993","direct migration background","in school","6","","",""
"Tends to agree","1993","direct migration background","inadequately","206","0.382296614593244","0.339659477584245","0.424933751602244"
"Tends to agree","1993","direct migration background","general elemantary","351","0.403051399344925","0.368672386647563","0.437430412042287"
"Tends to agree","1993","direct migration background","middle vocational","365","0.406938569166165","0.373697010597085","0.440180127735245"
"Tends to agree","1993","direct migration background","vocational + Abi","49","0.53493089914049","0.434632529465808","0.635229268815173"
"Tends to agree","1993","direct migration background","higher vocational","22","","",""
"Tends to agree","1993","direct migration background","higher education","54","0.378879830321345","0.295808531164924","0.461951129477766"
"Tends to agree","1993","indirect migration background","in school","24","","",""
"Tends to agree","1993","indirect migration background","inadequately","11","","",""
"Tends to agree","1993","indirect migration background","general elemantary","89","0.444447669554804","0.375059124466768","0.513836214642839"
"Tends to agree","1993","indirect migration background","middle vocational","63","0.406994077361664","0.328111967724257","0.485876186999071"
"Tends to agree","1993","indirect migration background","vocational + Abi","4","","",""
"Tends to agree","1993","indirect migration background","higher vocational","3","","",""
"Tends to agree","1993","indirect migration background","higher education","3","","",""
"Rather not true","1993","no migration background","in school","28","","",""
"Rather not true","1993","no migration background","inadequately","33","0.447928139440753","0.340946062822899","0.554910216058607"
"Rather not true","1993","no migration background","general elemantary","691","0.420785214704054","0.397372368450746","0.444198060957362"
"Rather not true","1993","no migration background","middle vocational","2160","0.388587247596138","0.375910037872657","0.401264457319618"
"Rather not true","1993","no migration background","vocational + Abi","66","0.205962147453207","0.158509516307026","0.253414778599388"
"Rather not true","1993","no migration background","higher vocational","269","0.405934036160899","0.368915451359083","0.442952620962715"
"Rather not true","1993","no migration background","higher education","481","0.321251664139718","0.297605033580096","0.34489829469934"
"Rather not true","1993","direct migration background","in school","4","","",""
"Rather not true","1993","direct migration background","inadequately","190","0.378925717608681","0.336361306203459","0.421490129013902"
"Rather not true","1993","direct migration background","general elemantary","249","0.350541284347696","0.317099451182455","0.383983117512937"
"Rather not true","1993","direct migration background","middle vocational","277","0.341100064044771","0.309021291384153","0.373178836705388"
"Rather not true","1993","direct migration background","vocational + Abi","24","","",""
"Rather not true","1993","direct migration background","higher vocational","21","","",""
"Rather not true","1993","direct migration background","higher education","45","0.358800949095279","0.276664547925406","0.440937350265152"
"Rather not true","1993","indirect migration background","in school","8","","",""
"Rather not true","1993","indirect migration background","inadequately","6","","",""
"Rather not true","1993","indirect migration background","general elemantary","56","0.290708501982259","0.227298725599327","0.354118278365191"
"Rather not true","1993","indirect migration background","middle vocational","53","0.402830860265131","0.324078241941689","0.481583478588574"
"Rather not true","1993","indirect migration background","vocational + Abi","2","","",""
"Rather not true","1993","indirect migration background","higher vocational","2","","",""
"Rather not true","1993","indirect migration background","higher education","2","","",""
"Totally disagree","1993","no migration background","in school","6","","",""
"Totally disagree","1993","no migration background","inadequately","9","","",""
"Totally disagree","1993","no migration background","general elemantary","218","0.137514949510101","0.121182365423966","0.153847533596236"
"Totally disagree","1993","no migration background","middle vocational","597","0.115748527215709","0.107427866960738","0.12406918747068"
"Totally disagree","1993","no migration background","vocational + Abi","21","","",""
"Totally disagree","1993","no migration background","higher vocational","56","0.106212735300964","0.0829864305087961","0.129439040093133"
"Totally disagree","1993","no migration background","higher education","147","0.0975550712183862","0.0825296220399167","0.112580520396856"
"Totally disagree","1993","direct migration background","in school","","","",""
"Totally disagree","1993","direct migration background","inadequately","66","0.155420448380447","0.123631791538433","0.187209105222462"
"Totally disagree","1993","direct migration background","general elemantary","74","0.118217226165284","0.0955881980447823","0.140846254285785"
"Totally disagree","1993","direct migration background","middle vocational","80","0.106933454608985","0.0860228870956018","0.127844022122367"
"Totally disagree","1993","direct migration background","vocational + Abi","9","","",""
"Totally disagree","1993","direct migration background","higher vocational","4","","",""
"Totally disagree","1993","direct migration background","higher education","16","","",""
"Totally disagree","1993","indirect migration background","in school","2","","",""
"Totally disagree","1993","indirect migration background","inadequately","","","",""
"Totally disagree","1993","indirect migration background","general elemantary","14","","",""
"Totally disagree","1993","indirect migration background","middle vocational","12","","",""
"Totally disagree","1993","indirect migration background","vocational + Abi","1","","",""
"Totally disagree","1993","indirect migration background","higher vocational","","","",""
"Totally disagree","1993","indirect migration background","higher education","","","",""
"True entirely","1994","no migration background","in school","","","",""
"True entirely","1994","no migration background","inadequately","","","",""
"True entirely","1994","no migration background","general elemantary","","","",""
"True entirely","1994","no migration background","middle vocational","","","",""
"True entirely","1994","no migration background","vocational + Abi","","","",""
"True entirely","1994","no migration background","higher vocational","","","",""
"True entirely","1994","no migration background","higher education","","","",""
"True entirely","1994","direct migration background","in school","","","",""
"True entirely","1994","direct migration background","inadequately","","","",""
"True entirely","1994","direct migration background","general elemantary","","","",""
"True entirely","1994","direct migration background","middle vocational","","","",""
"True entirely","1994","direct migration background","vocational + Abi","","","",""
"True entirely","1994","direct migration background","higher vocational","","","",""
"True entirely","1994","direct migration background","higher education","","","",""
"True entirely","1994","indirect migration background","in school","","","",""
"True entirely","1994","indirect migration background","inadequately","","","",""
"True entirely","1994","indirect migration background","general elemantary","","","",""
"True entirely","1994","indirect migration background","middle vocational","","","",""
"True entirely","1994","indirect migration background","vocational + Abi","","","",""
"True entirely","1994","indirect migration background","higher vocational","","","",""
"True entirely","1994","indirect migration background","higher education","","","",""
"Tends to agree","1994","no migration background","in school","","","",""
"Tends to agree","1994","no migration background","inadequately","","","",""
"Tends to agree","1994","no migration background","general elemantary","","","",""
"Tends to agree","1994","no migration background","middle vocational","","","",""
"Tends to agree","1994","no migration background","vocational + Abi","","","",""
"Tends to agree","1994","no migration background","higher vocational","","","",""
"Tends to agree","1994","no migration background","higher education","","","",""
"Tends to agree","1994","direct migration background","in school","","","",""
"Tends to agree","1994","direct migration background","inadequately","","","",""
"Tends to agree","1994","direct migration background","general elemantary","","","",""
"Tends to agree","1994","direct migration background","middle vocational","","","",""
"Tends to agree","1994","direct migration background","vocational + Abi","","","",""
"Tends to agree","1994","direct migration background","higher vocational","","","",""
"Tends to agree","1994","direct migration background","higher education","","","",""
"Tends to agree","1994","indirect migration background","in school","","","",""
"Tends to agree","1994","indirect migration background","inadequately","","","",""
"Tends to agree","1994","indirect migration background","general elemantary","","","",""
"Tends to agree","1994","indirect migration background","middle vocational","","","",""
"Tends to agree","1994","indirect migration background","vocational + Abi","","","",""
"Tends to agree","1994","indirect migration background","higher vocational","","","",""
"Tends to agree","1994","indirect migration background","higher education","","","",""
"Rather not true","1994","no migration background","in school","","","",""
"Rather not true","1994","no migration background","inadequately","","","",""
"Rather not true","1994","no migration background","general elemantary","","","",""
"Rather not true","1994","no migration background","middle vocational","","","",""
"Rather not true","1994","no migration background","vocational + Abi","","","",""
"Rather not true","1994","no migration background","higher vocational","","","",""
"Rather not true","1994","no migration background","higher education","","","",""
"Rather not true","1994","direct migration background","in school","","","",""
"Rather not true","1994","direct migration background","inadequately","","","",""
"Rather not true","1994","direct migration background","general elemantary","","","",""
"Rather not true","1994","direct migration background","middle vocational","","","",""
"Rather not true","1994","direct migration background","vocational + Abi","","","",""
"Rather not true","1994","direct migration background","higher vocational","","","",""
"Rather not true","1994","direct migration background","higher education","","","",""
"Rather not true","1994","indirect migration background","in school","","","",""
"Rather not true","1994","indirect migration background","inadequately","","","",""
"Rather not true","1994","indirect migration background","general elemantary","","","",""
"Rather not true","1994","indirect migration background","middle vocational","","","",""
"Rather not true","1994","indirect migration background","vocational + Abi","","","",""
"Rather not true","1994","indirect migration background","higher vocational","","","",""
"Rather not true","1994","indirect migration background","higher education","","","",""
"Totally disagree","1994","no migration background","in school","","","",""
"Totally disagree","1994","no migration background","inadequately","","","",""
"Totally disagree","1994","no migration background","general elemantary","","","",""
"Totally disagree","1994","no migration background","middle vocational","","","",""
"Totally disagree","1994","no migration background","vocational + Abi","","","",""
"Totally disagree","1994","no migration background","higher vocational","","","",""
"Totally disagree","1994","no migration background","higher education","","","",""
"Totally disagree","1994","direct migration background","in school","","","",""
"Totally disagree","1994","direct migration background","inadequately","","","",""
"Totally disagree","1994","direct migration background","general elemantary","","","",""
"Totally disagree","1994","direct migration background","middle vocational","","","",""
"Totally disagree","1994","direct migration background","vocational + Abi","","","",""
"Totally disagree","1994","direct migration background","higher vocational","","","",""
"Totally disagree","1994","direct migration background","higher education","","","",""
"Totally disagree","1994","indirect migration background","in school","","","",""
"Totally disagree","1994","indirect migration background","inadequately","","","",""
"Totally disagree","1994","indirect migration background","general elemantary","","","",""
"Totally disagree","1994","indirect migration background","middle vocational","","","",""
"Totally disagree","1994","indirect migration background","vocational + Abi","","","",""
"Totally disagree","1994","indirect migration background","higher vocational","","","",""
"Totally disagree","1994","indirect migration background","higher education","","","",""
"True entirely","1995","no migration background","in school","39","0.240865286921245","0.180847867482727","0.300882706359763"
"True entirely","1995","no migration background","inadequately","10","","",""
"True entirely","1995","no migration background","general elemantary","195","0.123328234400116","0.106990453725883","0.139666015074348"
"True entirely","1995","no migration background","middle vocational","728","0.131147176568656","0.122271130381091","0.140023222756221"
"True entirely","1995","no migration background","vocational + Abi","50","0.167495630340551","0.125587993384299","0.209403267296802"
"True entirely","1995","no migration background","higher vocational","90","0.133061402708349","0.107700850945577","0.158421954471121"
"True entirely","1995","no migration background","higher education","198","0.131919090452702","0.115066901922872","0.148771278982532"
