"plh0188","year","education","pgisced97","n","percent","lower_confidence","upper_confidence"
"Totally disagree","1990","college entrance qualification","higher education","38","0.0917059570911477","0.0636324234552175","0.119779490727078"
"Totally disagree","1990","Other degree","in school","","","",""
"Totally disagree","1990","Other degree","inadequately","","","",""
"Totally disagree","1990","Other degree","general elemantary","3","","",""
"Totally disagree","1990","Other degree","middle vocational","2","","",""
"Totally disagree","1990","Other degree","vocational + Abi","","","",""
"Totally disagree","1990","Other degree","higher vocational","","","",""
"Totally disagree","1990","Other degree","higher education","","","",""
"Totally disagree","1990","no degree/no degree yet","in school","3","","",""
"Totally disagree","1990","no degree/no degree yet","inadequately","","","",""
"Totally disagree","1990","no degree/no degree yet","general elemantary","","","",""
"Totally disagree","1990","no degree/no degree yet","middle vocational","","","",""
"Totally disagree","1990","no degree/no degree yet","vocational + Abi","","","",""
"Totally disagree","1990","no degree/no degree yet","higher vocational","","","",""
"Totally disagree","1990","no degree/no degree yet","higher education","","","",""
"True entirely","1991","lower secondary degree","in school","","","",""
"True entirely","1991","lower secondary degree","inadequately","","","",""
"True entirely","1991","lower secondary degree","general elemantary","58","0.211385938088005","0.163562655744144","0.259209220431866"
"True entirely","1991","lower secondary degree","middle vocational","163","0.147479403379172","0.12662925318987","0.168329553568473"
"True entirely","1991","lower secondary degree","vocational + Abi","","","",""
"True entirely","1991","lower secondary degree","higher vocational","18","","",""
"True entirely","1991","lower secondary degree","higher education","8","","",""
"True entirely","1991","secondary school degree","in school","","","",""
"True entirely","1991","secondary school degree","inadequately","","","",""
"True entirely","1991","secondary school degree","general elemantary","26","","",""
"True entirely","1991","secondary school degree","middle vocational","184","0.166112146225945","0.144974981641344","0.187249310810546"
"True entirely","1991","secondary school degree","vocational + Abi","","","",""
"True entirely","1991","secondary school degree","higher vocational","30","0.178840857285632","0.115587210002458","0.242094504568806"
"True entirely","1991","secondary school degree","higher education","55","0.104370205290751","0.0765811265221778","0.132159284059324"
"True entirely","1991","college entrance qualification","in school","","","",""
"True entirely","1991","college entrance qualification","inadequately","","","",""
"True entirely","1991","college entrance qualification","general elemantary","","","",""
"True entirely","1991","college entrance qualification","middle vocational","9","","",""
"True entirely","1991","college entrance qualification","vocational + Abi","14","","",""
"True entirely","1991","college entrance qualification","higher vocational","","","",""
"True entirely","1991","college entrance qualification","higher education","50","0.126318278591191","0.0930911966048546","0.159545360577528"
"True entirely","1991","Other degree","in school","","","",""
"True entirely","1991","Other degree","inadequately","","","",""
"True entirely","1991","Other degree","general elemantary","2","","",""
"True entirely","1991","Other degree","middle vocational","7","","",""
"True entirely","1991","Other degree","vocational + Abi","","","",""
"True entirely","1991","Other degree","higher vocational","","","",""
"True entirely","1991","Other degree","higher education","","","",""
"True entirely","1991","no degree/no degree yet","in school","","","",""
"True entirely","1991","no degree/no degree yet","inadequately","6","","",""
"True entirely","1991","no degree/no degree yet","general elemantary","","","",""
"True entirely","1991","no degree/no degree yet","middle vocational","","","",""
"True entirely","1991","no degree/no degree yet","vocational + Abi","","","",""
"True entirely","1991","no degree/no degree yet","higher vocational","","","",""
"True entirely","1991","no degree/no degree yet","higher education","","","",""
"Tends to agree","1991","lower secondary degree","in school","","","",""
"Tends to agree","1991","lower secondary degree","inadequately","","","",""
"Tends to agree","1991","lower secondary degree","general elemantary","105","0.386482848876045","0.32944704823985","0.443518649512239"
"Tends to agree","1991","lower secondary degree","middle vocational","428","0.380259298616695","0.351713907847443","0.408804689385947"
"Tends to agree","1991","lower secondary degree","vocational + Abi","","","",""
"Tends to agree","1991","lower secondary degree","higher vocational","37","0.421151818648036","0.319707186505668","0.522596450790405"
"Tends to agree","1991","lower secondary degree","higher education","41","0.401079035567852","0.30733294188782","0.494825129247885"
"Tends to agree","1991","secondary school degree","in school","","","",""
"Tends to agree","1991","secondary school degree","inadequately","","","",""
"Tends to agree","1991","secondary school degree","general elemantary","84","0.552572386441022","0.476932646341342","0.628212126540702"
"Tends to agree","1991","secondary school degree","middle vocational","521","0.421820108231011","0.393773048370366","0.449867168091655"
"Tends to agree","1991","secondary school degree","vocational + Abi","","","",""
"Tends to agree","1991","secondary school degree","higher vocational","66","0.482017910275846","0.399541928466203","0.564493892085489"
"Tends to agree","1991","secondary school degree","higher education","188","0.389548190013043","0.345225317081133","0.433871062944954"
"Tends to agree","1991","college entrance qualification","in school","","","",""
"Tends to agree","1991","college entrance qualification","inadequately","","","",""
"Tends to agree","1991","college entrance qualification","general elemantary","","","",""
"Tends to agree","1991","college entrance qualification","middle vocational","21","","",""
"Tends to agree","1991","college entrance qualification","vocational + Abi","34","0.490462360999475","0.376562496200653","0.604362225798297"
"Tends to agree","1991","college entrance qualification","higher vocational","3","","",""
"Tends to agree","1991","college entrance qualification","higher education","153","0.396615317926729","0.347686540884498","0.445544094968961"
"Tends to agree","1991","Other degree","in school","","","",""
"Tends to agree","1991","Other degree","inadequately","","","",""
"Tends to agree","1991","Other degree","general elemantary","6","","",""
"Tends to agree","1991","Other degree","middle vocational","10","","",""
"Tends to agree","1991","Other degree","vocational + Abi","","","",""
"Tends to agree","1991","Other degree","higher vocational","","","",""
"Tends to agree","1991","Other degree","higher education","","","",""
"Tends to agree","1991","no degree/no degree yet","in school","","","",""
"Tends to agree","1991","no degree/no degree yet","inadequately","20","","",""
"Tends to agree","1991","no degree/no degree yet","general elemantary","","","",""
"Tends to agree","1991","no degree/no degree yet","middle vocational","1","","",""
"Tends to agree","1991","no degree/no degree yet","vocational + Abi","","","",""
"Tends to agree","1991","no degree/no degree yet","higher vocational","","","",""
"Tends to agree","1991","no degree/no degree yet","higher education","","","",""
"Rather not true","1991","lower secondary degree","in school","","","",""
"Rather not true","1991","lower secondary degree","inadequately","","","",""
"Rather not true","1991","lower secondary degree","general elemantary","93","0.326335353011973","0.271416303003057","0.38125440302089"
"Rather not true","1991","lower secondary degree","middle vocational","374","0.339337357926041","0.311495592281482","0.367179123570599"
"Rather not true","1991","lower secondary degree","vocational + Abi","","","",""
"Rather not true","1991","lower secondary degree","higher vocational","28","","",""
"Rather not true","1991","lower secondary degree","higher education","44","0.405909382937415","0.31198154334169","0.49983722253314"
"Rather not true","1991","secondary school degree","in school","","","",""
"Rather not true","1991","secondary school degree","inadequately","","","",""
"Rather not true","1991","secondary school degree","general elemantary","49","0.291739906404437","0.222590516477376","0.360889296331498"
"Rather not true","1991","secondary school degree","middle vocational","383","0.322699435223613","0.296148364972488","0.349250505474738"
"Rather not true","1991","secondary school degree","vocational + Abi","","","",""
"Rather not true","1991","secondary school degree","higher vocational","34","0.22348108965591","0.154721236104086","0.292240943207734"
"Rather not true","1991","secondary school degree","higher education","173","0.388270370403974","0.343973963717679","0.432566777090269"
"Rather not true","1991","college entrance qualification","in school","","","",""
"Rather not true","1991","college entrance qualification","inadequately","","","",""
"Rather not true","1991","college entrance qualification","general elemantary","","","",""
"Rather not true","1991","college entrance qualification","middle vocational","10","","",""
"Rather not true","1991","college entrance qualification","vocational + Abi","21","","",""
"Rather not true","1991","college entrance qualification","higher vocational","1","","",""
"Rather not true","1991","college entrance qualification","higher education","144","0.385504606180694","0.336823932407575","0.434185279953813"
"Rather not true","1991","Other degree","in school","","","",""
"Rather not true","1991","Other degree","inadequately","","","",""
"Rather not true","1991","Other degree","general elemantary","5","","",""
"Rather not true","1991","Other degree","middle vocational","3","","",""
"Rather not true","1991","Other degree","vocational + Abi","","","",""
"Rather not true","1991","Other degree","higher vocational","1","","",""
"Rather not true","1991","Other degree","higher education","5","","",""
"Rather not true","1991","no degree/no degree yet","in school","","","",""
"Rather not true","1991","no degree/no degree yet","inadequately","11","","",""
"Rather not true","1991","no degree/no degree yet","general elemantary","","","",""
"Rather not true","1991","no degree/no degree yet","middle vocational","1","","",""
"Rather not true","1991","no degree/no degree yet","vocational + Abi","","","",""
"Rather not true","1991","no degree/no degree yet","higher vocational","","","",""
"Rather not true","1991","no degree/no degree yet","higher education","","","",""
"Totally disagree","1991","lower secondary degree","in school","","","",""
"Totally disagree","1991","lower secondary degree","inadequately","","","",""
"Totally disagree","1991","lower secondary degree","general elemantary","24","","",""
"Totally disagree","1991","lower secondary degree","middle vocational","146","0.132923940078093","0.112961148971616","0.152886731184569"
"Totally disagree","1991","lower secondary degree","vocational + Abi","","","",""
"Totally disagree","1991","lower secondary degree","higher vocational","8","","",""
"Totally disagree","1991","lower secondary degree","higher education","12","","",""
"Totally disagree","1991","secondary school degree","in school","","","",""
"Totally disagree","1991","secondary school degree","inadequately","","","",""
"Totally disagree","1991","secondary school degree","general elemantary","7","","",""
"Totally disagree","1991","secondary school degree","middle vocational","103","0.0893683103194315","0.0731668051588651","0.105569815479998"
"Totally disagree","1991","secondary school degree","vocational + Abi","","","",""
"Totally disagree","1991","secondary school degree","higher vocational","11","","",""
"Totally disagree","1991","secondary school degree","higher education","49","0.117811234292232","0.0885093378556695","0.147113130728794"
"Totally disagree","1991","college entrance qualification","in school","","","",""
"Totally disagree","1991","college entrance qualification","inadequately","","","",""
"Totally disagree","1991","college entrance qualification","general elemantary","","","",""
"Totally disagree","1991","college entrance qualification","middle vocational","3","","",""
"Totally disagree","1991","college entrance qualification","vocational + Abi","5","","",""
"Totally disagree","1991","college entrance qualification","higher vocational","1","","",""
"Totally disagree","1991","college entrance qualification","higher education","37","0.0915617973013851","0.0627156824695191","0.120407912133251"
"Totally disagree","1991","Other degree","in school","","","",""
"Totally disagree","1991","Other degree","inadequately","","","",""
"Totally disagree","1991","Other degree","general elemantary","2","","",""
"Totally disagree","1991","Other degree","middle vocational","6","","",""
"Totally disagree","1991","Other degree","vocational + Abi","","","",""
"Totally disagree","1991","Other degree","higher vocational","","","",""
"Totally disagree","1991","Other degree","higher education","","","",""
"Totally disagree","1991","no degree/no degree yet","in school","","","",""
"Totally disagree","1991","no degree/no degree yet","inadequately","2","","",""
"Totally disagree","1991","no degree/no degree yet","general elemantary","","","",""
"Totally disagree","1991","no degree/no degree yet","middle vocational","","","",""
"Totally disagree","1991","no degree/no degree yet","vocational + Abi","","","",""
"Totally disagree","1991","no degree/no degree yet","higher vocational","","","",""
"Totally disagree","1991","no degree/no degree yet","higher education","","","",""
"True entirely","1992","lower secondary degree","in school","","","",""
"True entirely","1992","lower secondary degree","inadequately","","","",""
"True entirely","1992","lower secondary degree","general elemantary","164","0.1040390141804","0.0884474609677094","0.11963056739309"
"True entirely","1992","lower secondary degree","middle vocational","443","0.127590364705852","0.116492807333599","0.138687922078104"
"True entirely","1992","lower secondary degree","vocational + Abi","","","",""
"True entirely","1992","lower secondary degree","higher vocational","47","0.128451710453404","0.0910846954797397","0.165818725427069"
"True entirely","1992","lower secondary degree","higher education","10","","",""
"True entirely","1992","secondary school degree","in school","","","",""
"True entirely","1992","secondary school degree","inadequately","","","",""
"True entirely","1992","secondary school degree","general elemantary","95","0.175494072294589","0.140807992384818","0.210180152204359"
"True entirely","1992","secondary school degree","middle vocational","328","0.147820740830979","0.1329627193018","0.162678762360158"
"True entirely","1992","secondary school degree","vocational + Abi","","","",""
"True entirely","1992","secondary school degree","higher vocational","50","0.150949388046096","0.111161547890304","0.190737228201888"
"True entirely","1992","secondary school degree","higher education","60","0.1118842143956","0.0846064602006406","0.139161968590558"
"True entirely","1992","college entrance qualification","in school","","","",""
"True entirely","1992","college entrance qualification","inadequately","","","",""
"True entirely","1992","college entrance qualification","general elemantary","","","",""
"True entirely","1992","college entrance qualification","middle vocational","52","0.174256382357307","0.129665850476951","0.218846914237663"
"True entirely","1992","college entrance qualification","vocational + Abi","47","0.150456136055985","0.109379066596425","0.191533205515545"
"True entirely","1992","college entrance qualification","higher vocational","19","","",""
"True entirely","1992","college entrance qualification","higher education","161","0.183242350443102","0.158921738916642","0.207562961969561"
"True entirely","1992","Other degree","in school","","","",""
"True entirely","1992","Other degree","inadequately","2","","",""
"True entirely","1992","Other degree","general elemantary","","","",""
"True entirely","1992","Other degree","middle vocational","6","","",""
"True entirely","1992","Other degree","vocational + Abi","","","",""
"True entirely","1992","Other degree","higher vocational","","","",""
"True entirely","1992","Other degree","higher education","","","",""
"True entirely","1992","no degree/no degree yet","in school","31","0.236126027876971","0.163675106593985","0.308576949159957"
"True entirely","1992","no degree/no degree yet","inadequately","15","","",""
"True entirely","1992","no degree/no degree yet","general elemantary","","","",""
"True entirely","1992","no degree/no degree yet","middle vocational","2","","",""
"True entirely","1992","no degree/no degree yet","vocational + Abi","","","",""
"True entirely","1992","no degree/no degree yet","higher vocational","","","",""
"True entirely","1992","no degree/no degree yet","higher education","","","",""
"Tends to agree","1992","lower secondary degree","in school","","","",""
"Tends to agree","1992","lower secondary degree","inadequately","","","",""
"Tends to agree","1992","lower secondary degree","general elemantary","615","0.40238916160873","0.377346580590549","0.427431742626911"
"Tends to agree","1992","lower secondary degree","middle vocational","1547","0.442046965514646","0.425527679921339","0.458566251107952"
"Tends to agree","1992","lower secondary degree","vocational + Abi","","","",""
"Tends to agree","1992","lower secondary degree","higher vocational","134","0.456878795631935","0.401247187615143","0.512510403648727"
"Tends to agree","1992","lower secondary degree","higher education","43","0.363558025138169","0.274867925165385","0.452248125110953"
"Tends to agree","1992","secondary school degree","in school","","","",""
"Tends to agree","1992","secondary school degree","inadequately","","","",""
"Tends to agree","1992","secondary school degree","general elemantary","233","0.517560680087174","0.471995919890484","0.563125440283863"
"Tends to agree","1992","secondary school degree","middle vocational","1102","0.492482888365857","0.471553876048915","0.513411900682799"
"Tends to agree","1992","secondary school degree","vocational + Abi","","","",""
"Tends to agree","1992","secondary school degree","higher vocational","146","0.434489678983764","0.379399028981312","0.489580328986217"
"Tends to agree","1992","secondary school degree","higher education","262","0.518853156038569","0.475616663002574","0.562089649074564"
"Tends to agree","1992","college entrance qualification","in school","","","",""
"Tends to agree","1992","college entrance qualification","inadequately","","","",""
"Tends to agree","1992","college entrance qualification","general elemantary","","","",""
"Tends to agree","1992","college entrance qualification","middle vocational","150","0.511059103305001","0.452298067902022","0.569820138707979"
"Tends to agree","1992","college entrance qualification","vocational + Abi","156","0.541752904674721","0.484505990544987","0.598999818804455"
"Tends to agree","1992","college entrance qualification","higher vocational","64","0.467654211722407","0.381216662969337","0.554091760475477"
"Tends to agree","1992","college entrance qualification","higher education","493","0.500065057353941","0.468632120562346","0.531497994145535"
"Tends to agree","1992","Other degree","in school","","","",""
"Tends to agree","1992","Other degree","inadequately","9","","",""
"Tends to agree","1992","Other degree","general elemantary","3","","",""
"Tends to agree","1992","Other degree","middle vocational","23","","",""
"Tends to agree","1992","Other degree","vocational + Abi","1","","",""
"Tends to agree","1992","Other degree","higher vocational","","","",""
"Tends to agree","1992","Other degree","higher education","1","","",""
"Tends to agree","1992","no degree/no degree yet","in school","76","0.545527039545244","0.460584881420333","0.630469197670155"
"Tends to agree","1992","no degree/no degree yet","inadequately","29","","",""
"Tends to agree","1992","no degree/no degree yet","general elemantary","","","",""
"Tends to agree","1992","no degree/no degree yet","middle vocational","6","","",""
"Tends to agree","1992","no degree/no degree yet","vocational + Abi","","","",""
"Tends to agree","1992","no degree/no degree yet","higher vocational","","","",""
"Tends to agree","1992","no degree/no degree yet","higher education","","","",""
"Rather not true","1992","lower secondary degree","in school","","","",""
"Rather not true","1992","lower secondary degree","inadequately","","","",""
"Rather not true","1992","lower secondary degree","general elemantary","538","0.375784631710227","0.35105125264744","0.400518010773014"
"Rather not true","1992","lower secondary degree","middle vocational","1206","0.35194641250645","0.336060873194013","0.367831951818887"
"Rather not true","1992","lower secondary degree","vocational + Abi","","","",""
"Rather not true","1992","lower secondary degree","higher vocational","106","0.344269154406445","0.29120703459796","0.39733127421493"
"Rather not true","1992","lower secondary degree","higher education","45","0.400931564535076","0.310570318208425","0.491292810861727"
"Rather not true","1992","secondary school degree","in school","","","",""
"Rather not true","1992","secondary school degree","inadequately","","","",""
"Rather not true","1992","secondary school degree","general elemantary","110","0.265803340684195","0.225521109020552","0.306085572347837"
"Rather not true","1992","secondary school degree","middle vocational","637","0.293692836790855","0.274626322706675","0.312759350875035"
"Rather not true","1992","secondary school degree","vocational + Abi","","","",""
"Rather not true","1992","secondary school degree","higher vocational","94","0.311799204696283","0.260316306986504","0.363282102406062"
"Rather not true","1992","secondary school degree","higher education","150","0.281891995273514","0.242958296523953","0.320825694023074"
"Rather not true","1992","college entrance qualification","in school","","","",""
"Rather not true","1992","college entrance qualification","inadequately","","","",""
"Rather not true","1992","college entrance qualification","general elemantary","","","",""
"Rather not true","1992","college entrance qualification","middle vocational","60","0.241269731972595","0.190975194473484","0.291564269471707"
"Rather not true","1992","college entrance qualification","vocational + Abi","74","0.26395951822552","0.213316321631732","0.314602714819308"
"Rather not true","1992","college entrance qualification","higher vocational","37","0.342255319513519","0.260060039018395","0.424450600008644"
"Rather not true","1992","college entrance qualification","higher education","268","0.271801039651086","0.243832773575127","0.299769305727045"
"Rather not true","1992","Other degree","in school","","","",""
"Rather not true","1992","Other degree","inadequately","5","","",""
"Rather not true","1992","Other degree","general elemantary","12","","",""
"Rather not true","1992","Other degree","middle vocational","20","","",""
"Rather not true","1992","Other degree","vocational + Abi","1","","",""
"Rather not true","1992","Other degree","higher vocational","1","","",""
"Rather not true","1992","Other degree","higher education","5","","",""
"Rather not true","1992","no degree/no degree yet","in school","19","","",""
"Rather not true","1992","no degree/no degree yet","inadequately","21","","",""
"Rather not true","1992","no degree/no degree yet","general elemantary","","","",""
"Rather not true","1992","no degree/no degree yet","middle vocational","7","","",""
"Rather not true","1992","no degree/no degree yet","vocational + Abi","","","",""
"Rather not true","1992","no degree/no degree yet","higher vocational","2","","",""
"Rather not true","1992","no degree/no degree yet","higher education","","","",""
"Totally disagree","1992","lower secondary degree","in school","","","",""
"Totally disagree","1992","lower secondary degree","inadequately","","","",""
"Totally disagree","1992","lower secondary degree","general elemantary","156","0.117787192500644","0.101325198770496","0.134249186230792"
"Totally disagree","1992","lower secondary degree","middle vocational","276","0.0784162572730532","0.0694743803014912","0.0873581342446152"
"Totally disagree","1992","lower secondary degree","vocational + Abi","","","",""
"Totally disagree","1992","lower secondary degree","higher vocational","21","","",""
"Totally disagree","1992","lower secondary degree","higher education","15","","",""
"Totally disagree","1992","secondary school degree","in school","","","",""
"Totally disagree","1992","secondary school degree","inadequately","","","",""
"Totally disagree","1992","secondary school degree","general elemantary","24","","",""
"Totally disagree","1992","secondary school degree","middle vocational","125","0.0660035340123096","0.0556095025436266","0.0763975654809927"
"Totally disagree","1992","secondary school degree","vocational + Abi","","","",""
"Totally disagree","1992","secondary school degree","higher vocational","21","","",""
"Totally disagree","1992","secondary school degree","higher education","41","0.0873706342923176","0.0629352388179971","0.111806029766638"
"Totally disagree","1992","college entrance qualification","in school","","","",""
"Totally disagree","1992","college entrance qualification","inadequately","","","",""
"Totally disagree","1992","college entrance qualification","general elemantary","","","",""
"Totally disagree","1992","college entrance qualification","middle vocational","16","","",""
"Totally disagree","1992","college entrance qualification","vocational + Abi","14","","",""
"Totally disagree","1992","college entrance qualification","higher vocational","8","","",""
"Totally disagree","1992","college entrance qualification","higher education","50","0.0448915525518718","0.0318741716056741","0.0579089334980696"
"Totally disagree","1992","Other degree","in school","","","",""
"Totally disagree","1992","Other degree","inadequately","4","","",""
"Totally disagree","1992","Other degree","general elemantary","","","",""
"Totally disagree","1992","Other degree","middle vocational","2","","",""
"Totally disagree","1992","Other degree","vocational + Abi","","","",""
"Totally disagree","1992","Other degree","higher vocational","","","",""
