"plh0188","year","bula_h","regtyp","n","percent","lower_confidence","upper_confidence"
"Rather not true","1990","Hesse","Urban Area","","","",""
"Rather not true","1990","Hesse","Rural Area","","","",""
"Rather not true","1990","Rhineland-Palatinate,Saarland","Urban Area","","","",""
"Rather not true","1990","Rhineland-Palatinate,Saarland","Rural Area","","","",""
"Rather not true","1990","Baden-Württemberg","Urban Area","","","",""
"Rather not true","1990","Baden-Württemberg","Rural Area","","","",""
"Rather not true","1990","Bavaria","Urban Area","","","",""
"Rather not true","1990","Bavaria","Rural Area","","","",""
"Rather not true","1990","Berlin","Urban Area","111","0.388901744548697","0.331902329513619","0.445901159583775"
"Rather not true","1990","Berlin","Rural Area","","","",""
"Rather not true","1990","Brandenburg","Urban Area","23","","",""
"Rather not true","1990","Brandenburg","Rural Area","209","0.310486344645348","0.275025269012085","0.345947420278612"
"Rather not true","1990","Mecklenburg-Western Pomerania","Urban Area","18","","",""
"Rather not true","1990","Mecklenburg-Western Pomerania","Rural Area","158","0.361238886338338","0.316807342613885","0.405670430062791"
"Rather not true","1990","Saxony","Urban Area","184","0.259285844674732","0.226751173030585","0.291820516318879"
"Rather not true","1990","Saxony","Rural Area","192","0.306517071952051","0.270196892323887","0.342837251580216"
"Rather not true","1990","Saxony-Anhalt","Urban Area","85","0.323018770609791","0.263483256047089","0.382554285172492"
"Rather not true","1990","Saxony-Anhalt","Rural Area","159","0.271267944359812","0.234703658277473","0.307832230442151"
"Rather not true","1990","Thuringia","Urban Area","46","0.220058441339775","0.16306824943835","0.2770486332412"
"Rather not true","1990","Thuringia","Rural Area","138","0.267928730465055","0.229715868556932","0.306141592373177"
"Totally disagree","1990","Schleswig-Holstein","Urban Area","","","",""
"Totally disagree","1990","Schleswig-Holstein","Rural Area","","","",""
"Totally disagree","1990","Hamburg","Urban Area","","","",""
"Totally disagree","1990","Hamburg","Rural Area","","","",""
"Totally disagree","1990","Lower Saxony","Urban Area","","","",""
"Totally disagree","1990","Lower Saxony","Rural Area","","","",""
"Totally disagree","1990","Bremen","Urban Area","","","",""
"Totally disagree","1990","Bremen","Rural Area","","","",""
"Totally disagree","1990","North Rhine-Westphalia","Urban Area","","","",""
"Totally disagree","1990","North Rhine-Westphalia","Rural Area","","","",""
"Totally disagree","1990","Hesse","Urban Area","","","",""
"Totally disagree","1990","Hesse","Rural Area","","","",""
"Totally disagree","1990","Rhineland-Palatinate,Saarland","Urban Area","","","",""
"Totally disagree","1990","Rhineland-Palatinate,Saarland","Rural Area","","","",""
"Totally disagree","1990","Baden-Württemberg","Urban Area","","","",""
"Totally disagree","1990","Baden-Württemberg","Rural Area","","","",""
"Totally disagree","1990","Bavaria","Urban Area","","","",""
"Totally disagree","1990","Bavaria","Rural Area","","","",""
"Totally disagree","1990","Berlin","Urban Area","33","0.114313540551699","0.0771100428930915","0.151517038210307"
"Totally disagree","1990","Berlin","Rural Area","","","",""
"Totally disagree","1990","Brandenburg","Urban Area","4","","",""
"Totally disagree","1990","Brandenburg","Rural Area","69","0.106177471609809","0.0825671961036046","0.129787747116013"
"Totally disagree","1990","Mecklenburg-Western Pomerania","Urban Area","8","","",""
"Totally disagree","1990","Mecklenburg-Western Pomerania","Rural Area","36","0.0692798426724489","0.0457922813580762","0.0927674039868216"
"Totally disagree","1990","Saxony","Urban Area","45","0.0645283209373889","0.0462884312978981","0.0827682105768796"
"Totally disagree","1990","Saxony","Rural Area","28","","",""
"Totally disagree","1990","Saxony-Anhalt","Urban Area","16","","",""
"Totally disagree","1990","Saxony-Anhalt","Rural Area","33","0.0594348561982039","0.0399907058084324","0.0788790065879754"
"Totally disagree","1990","Thuringia","Urban Area","18","","",""
"Totally disagree","1990","Thuringia","Rural Area","27","","",""
"True entirely","1991","Schleswig-Holstein","Urban Area","","","",""
"True entirely","1991","Schleswig-Holstein","Rural Area","2","","",""
"True entirely","1991","Hamburg","Urban Area","","","",""
"True entirely","1991","Hamburg","Rural Area","","","",""
"True entirely","1991","Lower Saxony","Urban Area","","","",""
"True entirely","1991","Lower Saxony","Rural Area","","","",""
"True entirely","1991","Bremen","Urban Area","","","",""
"True entirely","1991","Bremen","Rural Area","","","",""
"True entirely","1991","North Rhine-Westphalia","Urban Area","2","","",""
"True entirely","1991","North Rhine-Westphalia","Rural Area","","","",""
"True entirely","1991","Hesse","Urban Area","","","",""
"True entirely","1991","Hesse","Rural Area","","","",""
"True entirely","1991","Rhineland-Palatinate,Saarland","Urban Area","1","","",""
"True entirely","1991","Rhineland-Palatinate,Saarland","Rural Area","","","",""
"True entirely","1991","Baden-Württemberg","Urban Area","","","",""
"True entirely","1991","Baden-Württemberg","Rural Area","1","","",""
"True entirely","1991","Bavaria","Urban Area","1","","",""
"True entirely","1991","Bavaria","Rural Area","3","","",""
"True entirely","1991","Berlin","Urban Area","30","0.118303666015411","0.0791216790070046","0.157485653023817"
"True entirely","1991","Berlin","Rural Area","","","",""
"True entirely","1991","Brandenburg","Urban Area","3","","",""
"True entirely","1991","Brandenburg","Rural Area","101","0.152050010296513","0.123989141389492","0.180110879203533"
"True entirely","1991","Mecklenburg-Western Pomerania","Urban Area","10","","",""
"True entirely","1991","Mecklenburg-Western Pomerania","Rural Area","47","0.118325038932104","0.0869842019007377","0.14966587596347"
"True entirely","1991","Saxony","Urban Area","97","0.157020239639439","0.12838250649099","0.185657972787888"
"True entirely","1991","Saxony","Rural Area","89","0.139251247605812","0.111244234876619","0.167258260335005"
"True entirely","1991","Saxony-Anhalt","Urban Area","34","0.200131865698096","0.147501192692663","0.252762538703529"
"True entirely","1991","Saxony-Anhalt","Rural Area","114","0.20563669955192","0.172310655402345","0.238962743701495"
"True entirely","1991","Thuringia","Urban Area","28","","",""
"True entirely","1991","Thuringia","Rural Area","61","0.135758212907236","0.105242318956967","0.166274106857505"
"Tends to agree","1991","Schleswig-Holstein","Urban Area","","","",""
"Tends to agree","1991","Schleswig-Holstein","Rural Area","1","","",""
"Tends to agree","1991","Hamburg","Urban Area","","","",""
"Tends to agree","1991","Hamburg","Rural Area","","","",""
"Tends to agree","1991","Lower Saxony","Urban Area","","","",""
"Tends to agree","1991","Lower Saxony","Rural Area","","","",""
"Tends to agree","1991","Bremen","Urban Area","","","",""
"Tends to agree","1991","Bremen","Rural Area","","","",""
"Tends to agree","1991","North Rhine-Westphalia","Urban Area","3","","",""
"Tends to agree","1991","North Rhine-Westphalia","Rural Area","","","",""
"Tends to agree","1991","Hesse","Urban Area","1","","",""
"Tends to agree","1991","Hesse","Rural Area","","","",""
"Tends to agree","1991","Rhineland-Palatinate,Saarland","Urban Area","2","","",""
"Tends to agree","1991","Rhineland-Palatinate,Saarland","Rural Area","","","",""
"Tends to agree","1991","Baden-Württemberg","Urban Area","3","","",""
"Tends to agree","1991","Baden-Württemberg","Rural Area","1","","",""
"Tends to agree","1991","Bavaria","Urban Area","2","","",""
"Tends to agree","1991","Bavaria","Rural Area","1","","",""
"Tends to agree","1991","Berlin","Urban Area","99","0.354735269905527","0.296692385481443","0.412778154329612"
"Tends to agree","1991","Berlin","Rural Area","","","",""
"Tends to agree","1991","Brandenburg","Urban Area","17","","",""
"Tends to agree","1991","Brandenburg","Rural Area","232","0.361664524008921","0.324115365025032","0.39921368299281"
"Tends to agree","1991","Mecklenburg-Western Pomerania","Urban Area","20","","",""
"Tends to agree","1991","Mecklenburg-Western Pomerania","Rural Area","162","0.376080453310296","0.329077766281212","0.42308314033938"
"Tends to agree","1991","Saxony","Urban Area","266","0.426254532903815","0.387327940722448","0.465181125085182"
"Tends to agree","1991","Saxony","Rural Area","252","0.429024466390544","0.38898587225256","0.469063060528527"
"Tends to agree","1991","Saxony-Anhalt","Urban Area","85","0.367845607033007","0.304412501946731","0.431278712119283"
"Tends to agree","1991","Saxony-Anhalt","Rural Area","240","0.44487676518669","0.403899928221366","0.485853602152013"
"Tends to agree","1991","Thuringia","Urban Area","80","0.425080570146227","0.354414931756961","0.495746208535492"
"Tends to agree","1991","Thuringia","Rural Area","223","0.439046249390317","0.39483385107334","0.483258647707294"
"Rather not true","1991","Schleswig-Holstein","Urban Area","","","",""
"Rather not true","1991","Schleswig-Holstein","Rural Area","","","",""
"Rather not true","1991","Hamburg","Urban Area","","","",""
"Rather not true","1991","Hamburg","Rural Area","","","",""
"Rather not true","1991","Lower Saxony","Urban Area","","","",""
"Rather not true","1991","Lower Saxony","Rural Area","1","","",""
"Rather not true","1991","Bremen","Urban Area","","","",""
"Rather not true","1991","Bremen","Rural Area","","","",""
"Rather not true","1991","North Rhine-Westphalia","Urban Area","2","","",""
"Rather not true","1991","North Rhine-Westphalia","Rural Area","","","",""
"Rather not true","1991","Hesse","Urban Area","2","","",""
"Rather not true","1991","Hesse","Rural Area","","","",""
"Rather not true","1991","Rhineland-Palatinate,Saarland","Urban Area","","","",""
"Rather not true","1991","Rhineland-Palatinate,Saarland","Rural Area","","","",""
"Rather not true","1991","Baden-Württemberg","Urban Area","2","","",""
"Rather not true","1991","Baden-Württemberg","Rural Area","","","",""
"Rather not true","1991","Bavaria","Urban Area","","","",""
"Rather not true","1991","Bavaria","Rural Area","","","",""
"Rather not true","1991","Berlin","Urban Area","93","0.361536033742483","0.303249017001911","0.419823050483055"
"Rather not true","1991","Berlin","Rural Area","","","",""
"Rather not true","1991","Brandenburg","Urban Area","19","","",""
"Rather not true","1991","Brandenburg","Rural Area","218","0.363821014972842","0.326223744360626","0.401418285585059"
"Rather not true","1991","Mecklenburg-Western Pomerania","Urban Area","15","","",""
"Rather not true","1991","Mecklenburg-Western Pomerania","Rural Area","147","0.371180589973618","0.324302100672736","0.418059079274499"
"Rather not true","1991","Saxony","Urban Area","206","0.324174487986472","0.287331151360655","0.361017824612289"
"Rather not true","1991","Saxony","Rural Area","190","0.32642619871387","0.288493465406547","0.364358932021193"
"Rather not true","1991","Saxony-Anhalt","Urban Area","76","0.31993311729789","0.258574294924883","0.381291939670898"
"Rather not true","1991","Saxony-Anhalt","Rural Area","170","0.285341415955686","0.248106053954413","0.322576777956959"
"Rather not true","1991","Thuringia","Urban Area","58","0.306408479333505","0.240510599247541","0.372306359419468"
"Rather not true","1991","Thuringia","Rural Area","163","0.343080174904791","0.300786112096655","0.385374237712927"
"Totally disagree","1991","Schleswig-Holstein","Urban Area","","","",""
"Totally disagree","1991","Schleswig-Holstein","Rural Area","","","",""
"Totally disagree","1991","Hamburg","Urban Area","","","",""
"Totally disagree","1991","Hamburg","Rural Area","","","",""
"Totally disagree","1991","Lower Saxony","Urban Area","","","",""
"Totally disagree","1991","Lower Saxony","Rural Area","","","",""
"Totally disagree","1991","Bremen","Urban Area","","","",""
"Totally disagree","1991","Bremen","Rural Area","","","",""
"Totally disagree","1991","North Rhine-Westphalia","Urban Area","","","",""
"Totally disagree","1991","North Rhine-Westphalia","Rural Area","","","",""
"Totally disagree","1991","Hesse","Urban Area","","","",""
"Totally disagree","1991","Hesse","Rural Area","","","",""
"Totally disagree","1991","Rhineland-Palatinate,Saarland","Urban Area","","","",""
"Totally disagree","1991","Rhineland-Palatinate,Saarland","Rural Area","","","",""
"Totally disagree","1991","Baden-Württemberg","Urban Area","","","",""
"Totally disagree","1991","Baden-Württemberg","Rural Area","","","",""
"Totally disagree","1991","Bavaria","Urban Area","1","","",""
"Totally disagree","1991","Bavaria","Rural Area","","","",""
"Totally disagree","1991","Berlin","Urban Area","39","0.165425030336579","0.120347394941775","0.210502665731383"
"Totally disagree","1991","Berlin","Rural Area","","","",""
"Totally disagree","1991","Brandenburg","Urban Area","3","","",""
"Totally disagree","1991","Brandenburg","Rural Area","78","0.122464450721724","0.0968455702626086","0.14808333118084"
"Totally disagree","1991","Mecklenburg-Western Pomerania","Urban Area","6","","",""
"Totally disagree","1991","Mecklenburg-Western Pomerania","Rural Area","52","0.134413917783982","0.101316412381237","0.167511423186728"
"Totally disagree","1991","Saxony","Urban Area","51","0.0925507394702738","0.0697392644447052","0.115362214495842"
"Totally disagree","1991","Saxony","Rural Area","56","0.105298087289775","0.0804679875254994","0.13012818705405"
"Totally disagree","1991","Saxony-Anhalt","Urban Area","27","","",""
"Totally disagree","1991","Saxony-Anhalt","Rural Area","41","0.0641451193057041","0.0439423953154878","0.0843478432959203"
"Totally disagree","1991","Thuringia","Urban Area","22","","",""
"Totally disagree","1991","Thuringia","Rural Area","37","0.082115362797656","0.0576567586218273","0.106573966973485"
"True entirely","1992","Schleswig-Holstein","Urban Area","25","","",""
"True entirely","1992","Schleswig-Holstein","Rural Area","25","","",""
"True entirely","1992","Hamburg","Urban Area","26","","",""
"True entirely","1992","Hamburg","Rural Area","","","",""
"True entirely","1992","Lower Saxony","Urban Area","79","0.183674547990518","0.146329826594788","0.221019269386248"
"True entirely","1992","Lower Saxony","Rural Area","64","0.153149341071973","0.118748582106117","0.187550100037829"
"True entirely","1992","Bremen","Urban Area","18","","",""
"True entirely","1992","Bremen","Rural Area","","","",""
"True entirely","1992","North Rhine-Westphalia","Urban Area","270","0.142164238636228","0.126164245311722","0.158164231960733"
"True entirely","1992","North Rhine-Westphalia","Rural Area","28","","",""
"True entirely","1992","Hesse","Urban Area","80","0.126785055204456","0.0987212974359044","0.154848812973007"
"True entirely","1992","Hesse","Rural Area","15","","",""
"True entirely","1992","Rhineland-Palatinate,Saarland","Urban Area","49","0.101680717832474","0.0733120129721975","0.130049422692749"
"True entirely","1992","Rhineland-Palatinate,Saarland","Rural Area","14","","",""
"True entirely","1992","Baden-Württemberg","Urban Area","115","0.117562229591379","0.0971770407602998","0.137947418422459"
"True entirely","1992","Baden-Württemberg","Rural Area","26","","",""
"True entirely","1992","Bavaria","Urban Area","93","0.136670406993859","0.109911289049026","0.163429524938692"
"True entirely","1992","Bavaria","Rural Area","63","0.0881786122583533","0.0667875317693193","0.109569692747387"
"True entirely","1992","Berlin","Urban Area","53","0.100210102671714","0.0735955009589218","0.126824704384507"
"True entirely","1992","Berlin","Rural Area","","","",""
"True entirely","1992","Brandenburg","Urban Area","9","","",""
"True entirely","1992","Brandenburg","Rural Area","70","0.121366172480249","0.0949267435356593","0.147805601424838"
"True entirely","1992","Mecklenburg-Western Pomerania","Urban Area","10","","",""
"True entirely","1992","Mecklenburg-Western Pomerania","Rural Area","39","0.114602286919316","0.0816972274018253","0.147507346436807"
"True entirely","1992","Saxony","Urban Area","73","0.122289850211647","0.0956729567978926","0.148906743625401"
"True entirely","1992","Saxony","Rural Area","77","0.141202689161103","0.112073476871493","0.170331901450713"
"True entirely","1992","Saxony-Anhalt","Urban Area","23","","",""
"True entirely","1992","Saxony-Anhalt","Rural Area","97","0.190840583498","0.157097742651337","0.224583424344663"
"True entirely","1992","Thuringia","Urban Area","37","0.20420111510565","0.144981059931587","0.263421170279712"
"True entirely","1992","Thuringia","Rural Area","65","0.120612257010822","0.0913244258344205","0.149900088187223"
"Tends to agree","1992","Schleswig-Holstein","Urban Area","51","0.47377275331391","0.381710717343312","0.565834789284508"
"Tends to agree","1992","Schleswig-Holstein","Rural Area","60","0.464609248940246","0.37752448555293","0.551694012327563"
"Tends to agree","1992","Hamburg","Urban Area","45","0.370820495550746","0.281761453836469","0.459879537265023"
"Tends to agree","1992","Hamburg","Rural Area","","","",""
"Tends to agree","1992","Lower Saxony","Urban Area","209","0.486716876432114","0.438512134697616","0.534921618166611"
"Tends to agree","1992","Lower Saxony","Rural Area","209","0.475423193838154","0.427719526472966","0.523126861203341"
"Tends to agree","1992","Bremen","Urban Area","28","","",""
"Tends to agree","1992","Bremen","Rural Area","","","",""
"Tends to agree","1992","North Rhine-Westphalia","Urban Area","919","0.489024475350704","0.466121711601927","0.511927239099482"
"Tends to agree","1992","North Rhine-Westphalia","Rural Area","17","","",""
"Tends to agree","1992","Hesse","Urban Area","262","0.467098652854578","0.425018343145615","0.509178962563541"
"Tends to agree","1992","Hesse","Rural Area","51","0.450728841876315","0.358988587198477","0.542469096554153"
"Tends to agree","1992","Rhineland-Palatinate,Saarland","Urban Area","188","0.423600951814892","0.377219436041184","0.469982467588599"
"Tends to agree","1992","Rhineland-Palatinate,Saarland","Rural Area","56","0.482399499918461","0.389019790848081","0.575779208988841"
"Tends to agree","1992","Baden-Württemberg","Urban Area","453","0.447290778539763","0.415821838492478","0.478759718587048"
"Tends to agree","1992","Baden-Württemberg","Rural Area","65","0.43854188265439","0.359396817991227","0.517686947317553"
"Tends to agree","1992","Bavaria","Urban Area","314","0.490694129392247","0.451750088893435","0.529638169891058"
"Tends to agree","1992","Bavaria","Rural Area","319","0.473664475318598","0.435997308684144","0.511331641953052"
"Tends to agree","1992","Berlin","Urban Area","204","0.401263485621348","0.357819830787225","0.444707140455471"
"Tends to agree","1992","Berlin","Rural Area","","","",""
"Tends to agree","1992","Brandenburg","Urban Area","32","0.495201388355099","0.372709280882651","0.617693495827546"
"Tends to agree","1992","Brandenburg","Rural Area","265","0.456504735967421","0.416175517242269","0.496833954692574"
"Tends to agree","1992","Mecklenburg-Western Pomerania","Urban Area","21","","",""
"Tends to agree","1992","Mecklenburg-Western Pomerania","Rural Area","160","0.433276418986244","0.382088790511305","0.484464047461184"
"Tends to agree","1992","Saxony","Urban Area","268","0.448635755834661","0.408229106391961","0.489042405277361"
"Tends to agree","1992","Saxony","Rural Area","227","0.410665389655552","0.369513768989755","0.451817010321348"
"Tends to agree","1992","Saxony-Anhalt","Urban Area","116","0.448802389866802","0.386008004614472","0.511596775119132"
"Tends to agree","1992","Saxony-Anhalt","Rural Area","257","0.477804309609715","0.434912842428218","0.520695776791213"
"Tends to agree","1992","Thuringia","Urban Area","75","0.424947109452154","0.352326577640359","0.497567641263948"
"Tends to agree","1992","Thuringia","Rural Area","245","0.50425619624118","0.459293167771489","0.54921922471087"
"Rather not true","1992","Schleswig-Holstein","Urban Area","31","0.313914963339307","0.228348446817295","0.39948147986132"
"Rather not true","1992","Schleswig-Holstein","Rural Area","32","0.270072929290264","0.1925476961034","0.347598162477128"
"Rather not true","1992","Hamburg","Urban Area","35","0.342055733000614","0.254587196579837","0.42952426942139"
"Rather not true","1992","Hamburg","Rural Area","","","",""
"Rather not true","1992","Lower Saxony","Urban Area","106","0.283488523969666","0.240022253119053","0.32695479482028"
"Rather not true","1992","Lower Saxony","Rural Area","118","0.280378211378666","0.237470897652676","0.323285525104657"
"Rather not true","1992","Bremen","Urban Area","37","0.418903643135891","0.315229701690229","0.522577584581553"
"Rather not true","1992","Bremen","Rural Area","","","",""
"Rather not true","1992","North Rhine-Westphalia","Urban Area","545","0.309652912288655","0.28846959949117","0.330836225086141"
"Rather not true","1992","North Rhine-Westphalia","Rural Area","12","","",""
"Rather not true","1992","Hesse","Urban Area","155","0.317012741285064","0.277766698691025","0.356258783879104"
"Rather not true","1992","Hesse","Rural Area","39","0.325588886104196","0.239190423512163","0.411987348696229"
"Rather not true","1992","Rhineland-Palatinate,Saarland","Urban Area","151","0.348530293069598","0.30380304016575","0.393257545973447"
"Rather not true","1992","Rhineland-Palatinate,Saarland","Rural Area","32","0.379280059849985","0.288606722174728","0.469953397525242"
"Rather not true","1992","Baden-Württemberg","Urban Area","322","0.363228210905369","0.332789904780013","0.393666517030725"
"Rather not true","1992","Baden-Württemberg","Rural Area","51","0.343793553524787","0.268035513878338","0.419551593171237"
"Rather not true","1992","Bavaria","Urban Area","184","0.299081545194139","0.263413870967885","0.334749219420394"
"Rather not true","1992","Bavaria","Rural Area","244","0.359481441274507","0.323282130596594","0.395680751952419"
"Rather not true","1992","Berlin","Urban Area","176","0.366589982218502","0.323880291967336","0.409299672469668"
"Rather not true","1992","Berlin","Rural Area","","","",""
"Rather not true","1992","Brandenburg","Urban Area","17","","",""
"Rather not true","1992","Brandenburg","Rural Area","202","0.340412633539491","0.302047361495662","0.37877790558332"
"Rather not true","1992","Mecklenburg-Western Pomerania","Urban Area","11","","",""
"Rather not true","1992","Mecklenburg-Western Pomerania","Rural Area","134","0.37283389853843","0.322882710153028","0.422785086923832"
"Rather not true","1992","Saxony","Urban Area","186","0.317546589953234","0.279726127976753","0.355367051929715"
"Rather not true","1992","Saxony","Rural Area","192","0.349871906364586","0.309977140449127","0.389766672280045"
"Rather not true","1992","Saxony-Anhalt","Urban Area","84","0.362391071271716","0.301702696236383","0.42307944630705"
"Rather not true","1992","Saxony-Anhalt","Rural Area","133","0.254323703974701","0.216930057464868","0.291717350484534"
"Rather not true","1992","Thuringia","Urban Area","48","0.262818642685079","0.198156015478528","0.327481269891629"
"Rather not true","1992","Thuringia","Rural Area","144","0.292961954969106","0.252033222938912","0.333890686999299"
"Totally disagree","1992","Schleswig-Holstein","Urban Area","6","","",""
"Totally disagree","1992","Schleswig-Holstein","Rural Area","9","","",""
"Totally disagree","1992","Hamburg","Urban Area","7","","",""
"Totally disagree","1992","Hamburg","Rural Area","","","",""
"Totally disagree","1992","Lower Saxony","Urban Area","19","","",""
"Totally disagree","1992","Lower Saxony","Rural Area","30","0.0910492537112071","0.0635693369045321","0.118529170517882"
"Totally disagree","1992","Bremen","Urban Area","4","","",""
"Totally disagree","1992","Bremen","Rural Area","","","",""
"Totally disagree","1992","North Rhine-Westphalia","Urban Area","96","0.0591583737244125","0.0483492889881394","0.0699674584606856"
"Totally disagree","1992","North Rhine-Westphalia","Rural Area","8","","",""
"Totally disagree","1992","Hesse","Urban Area","43","0.0891035506559019","0.065074687676711","0.113132413635093"
"Totally disagree","1992","Hesse","Rural Area","8","","",""
"Totally disagree","1992","Rhineland-Palatinate,Saarland","Urban Area","48","0.126188037283037","0.0950190327508329","0.15735704181524"
"Totally disagree","1992","Rhineland-Palatinate,Saarland","Rural Area","8","","",""
"Totally disagree","1992","Baden-Württemberg","Urban Area","69","0.0719187809634887","0.0555674564314791","0.0882701054954983"
"Totally disagree","1992","Baden-Württemberg","Rural Area","9","","",""
"Totally disagree","1992","Bavaria","Urban Area","42","0.0735539184197545","0.0532182141632448","0.0938896226762642"
"Totally disagree","1992","Bavaria","Rural Area","49","0.0786754711485423","0.058364897128754","0.0989860451683306"
"Totally disagree","1992","Berlin","Urban Area","56","0.131936429488436","0.101941227536133","0.161931631440739"
"Totally disagree","1992","Berlin","Rural Area","","","",""
"Totally disagree","1992","Brandenburg","Urban Area","6","","",""
"Totally disagree","1992","Brandenburg","Rural Area","49","0.0817164580128389","0.0595374330186854","0.103895483006992"
"Totally disagree","1992","Mecklenburg-Western Pomerania","Urban Area","8","","",""
"Totally disagree","1992","Mecklenburg-Western Pomerania","Rural Area","27","","",""
"Totally disagree","1992","Saxony","Urban Area","55","0.111527804000458","0.0859537195533158","0.1371018884476"
"Totally disagree","1992","Saxony","Rural Area","53","0.0982600148187595","0.0733604936595843","0.123159535977935"
"Totally disagree","1992","Saxony-Anhalt","Urban Area","18","","",""
"Totally disagree","1992","Saxony-Anhalt","Rural Area","34","0.0770314029175834","0.0541355621773715","0.0999272436577954"
