"plh0188","year","sampreg","sex","n","percent","lower_confidence","upper_confidence","value"
"Totally disagree","2001","West Germany","Female","","","","","4"
"Totally disagree","2001","East Germany","Male","","","","","4"
"Totally disagree","2001","East Germany","Female","","","","","4"
"True entirely","2001","West Germany","Female","","","","","1"
"True entirely","2001","East Germany","Male","","","","","1"
"True entirely","2001","West Germany","Male","","","","","1"
"True entirely","2001","East Germany","Female","","","","","1"
"Rather not true","2002","West Germany","Male","","","","","3"
"Rather not true","2002","East Germany","Female","","","","","3"
"Rather not true","2002","West Germany","Female","","","","","3"
"Rather not true","2002","East Germany","Male","","","","","3"
"Tends to agree","2002","West Germany","Female","","","","","2"
"Tends to agree","2002","West Germany","Male","","","","","2"
"Tends to agree","2002","East Germany","Male","","","","","2"
"Tends to agree","2002","East Germany","Female","","","","","2"
"Totally disagree","2002","West Germany","Male","","","","","4"
"Totally disagree","2002","West Germany","Female","","","","","4"
"Totally disagree","2002","East Germany","Male","","","","","4"
"Totally disagree","2002","East Germany","Female","","","","","4"
"True entirely","2002","West Germany","Female","","","","","1"
"True entirely","2002","East Germany","Male","","","","","1"
"True entirely","2002","East Germany","Female","","","","","1"
"True entirely","2002","West Germany","Male","","","","","1"
"Rather not true","2003","West Germany","Male","","","","","3"
"Rather not true","2003","East Germany","Female","","","","","3"
"Rather not true","2003","West Germany","Female","","","","","3"
"Rather not true","2003","East Germany","Male","","","","","3"
"Tends to agree","2003","West Germany","Male","","","","","2"
"Tends to agree","2003","West Germany","Female","","","","","2"
"Tends to agree","2003","East Germany","Male","","","","","2"
"Tends to agree","2003","East Germany","Female","","","","","2"
"Totally disagree","2003","East Germany","Male","","","","","4"
"Totally disagree","2003","West Germany","Male","","","","","4"
"Totally disagree","2003","West Germany","Female","","","","","4"
"Totally disagree","2003","East Germany","Female","","","","","4"
"True entirely","2003","East Germany","Female","","","","","1"
"True entirely","2003","West Germany","Male","","","","","1"
"True entirely","2003","West Germany","Female","","","","","1"
"True entirely","2003","East Germany","Male","","","","","1"
"Rather not true","2004","West Germany","Male","","","","","3"
"Rather not true","2004","East Germany","Female","","","","","3"
"Rather not true","2004","West Germany","Female","","","","","3"
"Rather not true","2004","East Germany","Male","","","","","3"
"Tends to agree","2004","West Germany","Female","","","","","2"
"Tends to agree","2004","East Germany","Male","","","","","2"
"Tends to agree","2004","West Germany","Male","","","","","2"
"Tends to agree","2004","East Germany","Female","","","","","2"
"Totally disagree","2004","West Germany","Female","","","","","4"
"Totally disagree","2004","East Germany","Male","","","","","4"
"Totally disagree","2004","West Germany","Male","","","","","4"
"Totally disagree","2004","East Germany","Female","","","","","4"
"True entirely","2004","West Germany","Male","","","","","1"
"True entirely","2004","East Germany","Female","","","","","1"
"True entirely","2004","West Germany","Female","","","","","1"
"True entirely","2004","East Germany","Male","","","","","1"
"Rather not true","2005","West Germany","Male","","","","","3"
"Rather not true","2005","West Germany","Female","","","","","3"
"Rather not true","2005","East Germany","Male","","","","","3"
"Rather not true","2005","East Germany","Female","","","","","3"
"Tends to agree","2005","West Germany","Female","","","","","2"
"Tends to agree","2005","East Germany","Male","","","","","2"
"Tends to agree","2005","West Germany","Male","","","","","2"
"Tends to agree","2005","East Germany","Female","","","","","2"
"Totally disagree","2005","West Germany","Female","","","","","4"
"Totally disagree","2005","East Germany","Male","","","","","4"
"Totally disagree","2005","East Germany","Female","","","","","4"
"Totally disagree","2005","West Germany","Male","","","","","4"
"True entirely","2005","West Germany","Male","","","","","1"
"True entirely","2005","East Germany","Male","","","","","1"
"True entirely","2005","East Germany","Female","","","","","1"
"True entirely","2005","West Germany","Female","","","","","1"
"Rather not true","2006","West Germany","Male","","","","","3"
"Rather not true","2006","West Germany","Female","","","","","3"
"Rather not true","2006","East Germany","Female","","","","","3"
"Rather not true","2006","East Germany","Male","","","","","3"
"Tends to agree","2006","West Germany","Female","","","","","2"
"Tends to agree","2006","East Germany","Male","","","","","2"
"Tends to agree","2006","West Germany","Male","","","","","2"
"Tends to agree","2006","East Germany","Female","","","","","2"
"Totally disagree","2006","East Germany","Female","","","","","4"
"Totally disagree","2006","West Germany","Male","","","","","4"
"Totally disagree","2006","West Germany","Female","","","","","4"
"Totally disagree","2006","East Germany","Male","","","","","4"
"True entirely","2006","West Germany","Male","","","","","1"
"True entirely","2006","West Germany","Female","","","","","1"
"True entirely","2006","East Germany","Male","","","","","1"
"True entirely","2006","East Germany","Female","","","","","1"
"Rather not true","2007","West Germany","Male","","","","","3"
"Rather not true","2007","West Germany","Female","","","","","3"
"Rather not true","2007","East Germany","Female","","","","","3"
"Rather not true","2007","East Germany","Male","","","","","3"
"Tends to agree","2007","West Germany","Female","","","","","2"
"Tends to agree","2007","East Germany","Male","","","","","2"
"Tends to agree","2007","West Germany","Male","","","","","2"
"Tends to agree","2007","East Germany","Female","","","","","2"
"Totally disagree","2007","West Germany","Male","","","","","4"
"Totally disagree","2007","East Germany","Female","","","","","4"
"Totally disagree","2007","West Germany","Female","","","","","4"
"Totally disagree","2007","East Germany","Male","","","","","4"
"True entirely","2007","West Germany","Male","","","","","1"
"True entirely","2007","West Germany","Female","","","","","1"
"True entirely","2007","East Germany","Male","","","","","1"
"True entirely","2007","East Germany","Female","","","","","1"
"Rather not true","2008","West Germany","Male","2223","0.337999808279549","0.326857165447772","0.349142451111326","3"
"Rather not true","2008","West Germany","Female","2577","0.346874235259696","0.336211713679633","0.357536756839758","3"
"Rather not true","2008","East Germany","Female","1104","0.463498798450278","0.443860912045638","0.483136684854919","3"
"Rather not true","2008","East Germany","Male","950","0.418257536625169","0.398124665664225","0.438390407586113","3"
"Tends to agree","2008","West Germany","Male","3441","0.485658072800429","0.473884935870853","0.497431209730006","2"
"Tends to agree","2008","East Germany","Male","957","0.412362288798297","0.392270771318281","0.432453806278313","2"
"Tends to agree","2008","West Germany","Female","3716","0.47275442221506","0.461570355053056","0.483938489377063","2"
"Tends to agree","2008","East Germany","Female","993","0.375767709990641","0.356694757291359","0.394840662689924","2"
"Totally disagree","2008","West Germany","Male","391","0.0642326320103343","0.0584574891419231","0.0700077748787454","4"
"Totally disagree","2008","East Germany","Male","229","0.0954160514826045","0.083425101308172","0.107407001657037","4"
"Totally disagree","2008","East Germany","Female","212","0.0913555146195982","0.0800093398337111","0.102701689405485","4"
"Totally disagree","2008","West Germany","Female","481","0.0753670301982594","0.0694534446717381","0.0812806157247807","4"
"True entirely","2008","West Germany","Male","868","0.112109486909687","0.104677553400579","0.119541420418795","1"
"True entirely","2008","West Germany","Female","881","0.105004312326985","0.0981369567876986","0.111871667866272","1"
"True entirely","2008","East Germany","Female","168","0.0693779769394822","0.0593714684886117","0.0793844853903528","1"
"True entirely","2008","East Germany","Male","170","0.0739641230939294","0.063282360971661","0.0846458852161978","1"
"Rather not true","2009","West Germany","Male","","","","","3"
"Rather not true","2009","East Germany","Female","","","","","3"
"Rather not true","2009","West Germany","Female","","","","","3"
"Rather not true","2009","East Germany","Male","","","","","3"
"Tends to agree","2009","West Germany","Male","","","","","2"
"Tends to agree","2009","East Germany","Male","","","","","2"
"Tends to agree","2009","West Germany","Female","","","","","2"
"Tends to agree","2009","East Germany","Female","","","","","2"
"Totally disagree","2009","West Germany","Male","","","","","4"
"Totally disagree","2009","East Germany","Male","","","","","4"
"Totally disagree","2009","East Germany","Female","","","","","4"
"Totally disagree","2009","West Germany","Female","","","","","4"
"True entirely","2009","West Germany","Male","","","","","1"
"True entirely","2009","West Germany","Female","","","","","1"
"True entirely","2009","East Germany","Female","","","","","1"
"True entirely","2009","East Germany","Male","","","","","1"
"Rather not true","2010","West Germany","Male","","","","","3"
"Rather not true","2010","East Germany","Female","","","","","3"
"Rather not true","2010","East Germany","Male","","","","","3"
"Rather not true","2010","West Germany","Female","","","","","3"
"Tends to agree","2010","West Germany","Male","","","","","2"
"Tends to agree","2010","East Germany","Male","","","","","2"
"Tends to agree","2010","West Germany","Female","","","","","2"
"Tends to agree","2010","East Germany","Female","","","","","2"
"Totally disagree","2010","West Germany","Male","","","","","4"
"Totally disagree","2010","West Germany","Female","","","","","4"
"Totally disagree","2010","East Germany","Male","","","","","4"
"Totally disagree","2010","East Germany","Female","","","","","4"
"True entirely","2010","West Germany","Male","","","","","1"
"True entirely","2010","West Germany","Female","","","","","1"
"True entirely","2010","East Germany","Female","","","","","1"
"True entirely","2010","East Germany","Male","","","","","1"
"Rather not true","2011","West Germany","Male","","","","","3"
"Rather not true","2011","East Germany","Female","","","","","3"
"Rather not true","2011","West Germany","Female","","","","","3"
"Rather not true","2011","East Germany","Male","","","","","3"
"Tends to agree","2011","East Germany","Female","","","","","2"
"Tends to agree","2011","West Germany","Male","","","","","2"
"Tends to agree","2011","East Germany","Male","","","","","2"
"Tends to agree","2011","West Germany","Female","","","","","2"
"Totally disagree","2011","West Germany","Female","","","","","4"
"Totally disagree","2011","East Germany","Male","","","","","4"
"Totally disagree","2011","East Germany","Female","","","","","4"
"Totally disagree","2011","West Germany","Male","","","","","4"
"True entirely","2011","West Germany","Female","","","","","1"
"True entirely","2011","West Germany","Male","","","","","1"
"True entirely","2011","East Germany","Female","","","","","1"
"True entirely","2011","East Germany","Male","","","","","1"
"Rather not true","2012","West Germany","Male","","","","","3"
"Rather not true","2012","East Germany","Female","","","","","3"
"Rather not true","2012","West Germany","Female","","","","","3"
"Rather not true","2012","East Germany","Male","","","","","3"
"Tends to agree","2012","East Germany","Female","","","","","2"
"Tends to agree","2012","West Germany","Male","","","","","2"
"Tends to agree","2012","East Germany","Male","","","","","2"
"Tends to agree","2012","West Germany","Female","","","","","2"
"Totally disagree","2012","East Germany","Male","","","","","4"
"Totally disagree","2012","West Germany","Female","","","","","4"
"Totally disagree","2012","East Germany","Female","","","","","4"
"Totally disagree","2012","West Germany","Male","","","","","4"
"True entirely","2012","West Germany","Female","","","","","1"
"True entirely","2012","West Germany","Male","","","","","1"
"True entirely","2012","East Germany","Female","","","","","1"
"True entirely","2012","East Germany","Male","","","","","1"
"Rather not true","2013","West Germany","Male","1314","0.212892782744305","0.203116433499814","0.222669131988797","3"
"Rather not true","2013","West Germany","Female","1692","0.236954177230985","0.227451101733522","0.246457252728448","3"
"Rather not true","2013","East Germany","Male","567","0.29618406487743","0.276712021587179","0.315656108167681","3"
"Rather not true","2013","East Germany","Female","684","0.313847262258537","0.295097027915202","0.332597496601873","3"
"Tends to agree","2013","East Germany","Male","1193","0.527144027747217","0.505851353072036","0.548436702422399","2"
"Tends to agree","2013","West Germany","Female","4470","0.570141012802191","0.559077046806431","0.58120497879795","2"
"Tends to agree","2013","East Germany","Female","1323","0.540341439390459","0.520204709643325","0.560478169137594","2"
"Tends to agree","2013","West Germany","Male","3998","0.577042891237053","0.565244263386839","0.588841519087268","2"
"Totally disagree","2013","East Germany","Male","113","0.0570527505812009","0.0471607729264345","0.0669447282359674","4"
"Totally disagree","2013","West Germany","Female","257","0.0406308741554683","0.0362184460990311","0.0450433022119055","4"
"Totally disagree","2013","East Germany","Female","101","0.0488445677043021","0.0401355131930723","0.057553622215532","4"
"Totally disagree","2013","West Germany","Male","161","0.0226647949950047","0.0191103077506176","0.0262192822393918","4"
"True entirely","2013","West Germany","Male","1262","0.187399531023637","0.178079827966307","0.196719234080966","1"
"True entirely","2013","West Germany","Female","1272","0.152273935811356","0.14424427426513","0.160303597357583","1"
"True entirely","2013","East Germany","Female","245","0.096966730646701","0.0850103322025921","0.10892312909081","1"
"True entirely","2013","East Germany","Male","239","0.119619156794152","0.105779134350853","0.133459179237452","1"
"Rather not true","2014","West Germany","Male","","","","","3"
"Rather not true","2014","West Germany","Female","","","","","3"
"Rather not true","2014","East Germany","Male","","","","","3"
"Rather not true","2014","East Germany","Female","","","","","3"
"Tends to agree","2014","West Germany","Female","","","","","2"
"Tends to agree","2014","East Germany","Male","","","","","2"
"Tends to agree","2014","East Germany","Female","","","","","2"
"Tends to agree","2014","West Germany","Male","","","","","2"
"Totally disagree","2014","West Germany","Female","","","","","4"
"Totally disagree","2014","East Germany","Male","","","","","4"
"Totally disagree","2014","East Germany","Female","","","","","4"
"Totally disagree","2014","West Germany","Male","","","","","4"
"True entirely","2014","West Germany","Male","","","","","1"
"True entirely","2014","West Germany","Female","","","","","1"
"True entirely","2014","East Germany","Male","","","","","1"
"True entirely","2014","East Germany","Female","","","","","1"
"Rather not true","2015","West Germany","Male","","","","","3"
"Rather not true","2015","West Germany","Female","","","","","3"
"Rather not true","2015","East Germany","Male","","","","","3"
"Rather not true","2015","East Germany","Female","","","","","3"
"Tends to agree","2015","West Germany","Female","","","","","2"
"Tends to agree","2015","East Germany","Male","","","","","2"
"Tends to agree","2015","West Germany","Male","","","","","2"
"Tends to agree","2015","East Germany","Female","","","","","2"
"Totally disagree","2015","West Germany","Female","","","","","4"
"Totally disagree","2015","East Germany","Female","","","","","4"
"Totally disagree","2015","East Germany","Male","","","","","4"
"Totally disagree","2015","West Germany","Male","","","","","4"
"True entirely","2015","West Germany","Female","","","","","1"
"True entirely","2015","West Germany","Male","","","","","1"
"True entirely","2015","East Germany","Male","","","","","1"
"True entirely","2015","East Germany","Female","","","","","1"
"Rather not true","2016","West Germany","Male","","","","","3"
"Rather not true","2016","West Germany","Female","","","","","3"
"Rather not true","2016","East Germany","Male","","","","","3"
"Rather not true","2016","East Germany","Female","","","","","3"
"Tends to agree","2016","West Germany","Female","","","","","2"
"Tends to agree","2016","East Germany","Male","","","","","2"
"Tends to agree","2016","West Germany","Male","","","","","2"
"Tends to agree","2016","East Germany","Female","","","","","2"
"Totally disagree","2016","West Germany","Male","","","","","4"
"Totally disagree","2016","West Germany","Female","","","","","4"
"Totally disagree","2016","East Germany","Female","","","","","4"
"Totally disagree","2016","East Germany","Male","","","","","4"
"True entirely","2016","West Germany","Male","","","","","1"
"True entirely","2016","West Germany","Female","","","","","1"
"True entirely","2016","East Germany","Male","","","","","1"
"True entirely","2016","East Germany","Female","","","","","1"
"Rather not true","2017","West Germany","Male","","","","","3"
"Rather not true","2017","East Germany","Male","","","","","3"
"Rather not true","2017","West Germany","Female","","","","","3"
