"plh0188","year","regtyp","sex","n","percent","lower_confidence","upper_confidence"
"Totally disagree","1997","Rural Area","Female","232","0.120386335168592","0.10691040777213","0.133862262565054"
"True entirely","1998","Urban Area","Male","","","",""
"True entirely","1998","Urban Area","Female","","","",""
"True entirely","1998","Rural Area","Male","","","",""
"True entirely","1998","Rural Area","Female","","","",""
"Tends to agree","1998","Urban Area","Male","","","",""
"Tends to agree","1998","Urban Area","Female","","","",""
"Tends to agree","1998","Rural Area","Male","","","",""
"Tends to agree","1998","Rural Area","Female","","","",""
"Rather not true","1998","Urban Area","Male","","","",""
"Rather not true","1998","Urban Area","Female","","","",""
"Rather not true","1998","Rural Area","Male","","","",""
"Rather not true","1998","Rural Area","Female","","","",""
"Totally disagree","1998","Urban Area","Male","","","",""
"Totally disagree","1998","Urban Area","Female","","","",""
"Totally disagree","1998","Rural Area","Male","","","",""
"Totally disagree","1998","Rural Area","Female","","","",""
"True entirely","1999","Urban Area","Male","","","",""
"True entirely","1999","Urban Area","Female","","","",""
"True entirely","1999","Rural Area","Male","","","",""
"True entirely","1999","Rural Area","Female","","","",""
"Tends to agree","1999","Urban Area","Male","","","",""
"Tends to agree","1999","Urban Area","Female","","","",""
"Tends to agree","1999","Rural Area","Male","","","",""
"Tends to agree","1999","Rural Area","Female","","","",""
"Rather not true","1999","Urban Area","Male","","","",""
"Rather not true","1999","Urban Area","Female","","","",""
"Rather not true","1999","Rural Area","Male","","","",""
"Rather not true","1999","Rural Area","Female","","","",""
"Totally disagree","1999","Urban Area","Male","","","",""
"Totally disagree","1999","Urban Area","Female","","","",""
"Totally disagree","1999","Rural Area","Male","","","",""
"Totally disagree","1999","Rural Area","Female","","","",""
"True entirely","2000","Urban Area","Male","","","",""
"True entirely","2000","Urban Area","Female","","","",""
"True entirely","2000","Rural Area","Male","","","",""
"True entirely","2000","Rural Area","Female","","","",""
"Tends to agree","2000","Urban Area","Male","","","",""
"Tends to agree","2000","Urban Area","Female","","","",""
"Tends to agree","2000","Rural Area","Male","","","",""
"Tends to agree","2000","Rural Area","Female","","","",""
"Rather not true","2000","Urban Area","Male","","","",""
"Rather not true","2000","Urban Area","Female","","","",""
"Rather not true","2000","Rural Area","Male","","","",""
"Rather not true","2000","Rural Area","Female","","","",""
"Totally disagree","2000","Urban Area","Male","","","",""
"Totally disagree","2000","Urban Area","Female","","","",""
"Totally disagree","2000","Rural Area","Male","","","",""
"Totally disagree","2000","Rural Area","Female","","","",""
"True entirely","2001","Urban Area","Male","","","",""
"True entirely","2001","Urban Area","Female","","","",""
"True entirely","2001","Rural Area","Male","","","",""
"True entirely","2001","Rural Area","Female","","","",""
"Tends to agree","2001","Urban Area","Male","","","",""
"Tends to agree","2001","Urban Area","Female","","","",""
"Tends to agree","2001","Rural Area","Male","","","",""
"Tends to agree","2001","Rural Area","Female","","","",""
"Rather not true","2001","Urban Area","Male","","","",""
"Rather not true","2001","Urban Area","Female","","","",""
"Rather not true","2001","Rural Area","Male","","","",""
"Rather not true","2001","Rural Area","Female","","","",""
"Totally disagree","2001","Urban Area","Male","","","",""
"Totally disagree","2001","Urban Area","Female","","","",""
"Totally disagree","2001","Rural Area","Male","","","",""
"Totally disagree","2001","Rural Area","Female","","","",""
"True entirely","2002","Urban Area","Male","","","",""
"True entirely","2002","Urban Area","Female","","","",""
"True entirely","2002","Rural Area","Male","","","",""
"True entirely","2002","Rural Area","Female","","","",""
"Tends to agree","2002","Urban Area","Male","","","",""
"Tends to agree","2002","Urban Area","Female","","","",""
"Tends to agree","2002","Rural Area","Male","","","",""
"Tends to agree","2002","Rural Area","Female","","","",""
"Rather not true","2002","Urban Area","Male","","","",""
"Rather not true","2002","Urban Area","Female","","","",""
"Rather not true","2002","Rural Area","Male","","","",""
"Rather not true","2002","Rural Area","Female","","","",""
"Totally disagree","2002","Urban Area","Male","","","",""
"Totally disagree","2002","Urban Area","Female","","","",""
"Totally disagree","2002","Rural Area","Male","","","",""
"Totally disagree","2002","Rural Area","Female","","","",""
"True entirely","2003","Urban Area","Male","","","",""
"True entirely","2003","Urban Area","Female","","","",""
"True entirely","2003","Rural Area","Male","","","",""
"True entirely","2003","Rural Area","Female","","","",""
"Tends to agree","2003","Urban Area","Male","","","",""
"Tends to agree","2003","Urban Area","Female","","","",""
"Tends to agree","2003","Rural Area","Male","","","",""
"Tends to agree","2003","Rural Area","Female","","","",""
"Rather not true","2003","Urban Area","Male","","","",""
"Rather not true","2003","Urban Area","Female","","","",""
"Rather not true","2003","Rural Area","Male","","","",""
"Rather not true","2003","Rural Area","Female","","","",""
"Totally disagree","2003","Urban Area","Male","","","",""
"Totally disagree","2003","Urban Area","Female","","","",""
"Totally disagree","2003","Rural Area","Male","","","",""
"Totally disagree","2003","Rural Area","Female","","","",""
"True entirely","2004","Urban Area","Male","","","",""
"True entirely","2004","Urban Area","Female","","","",""
"True entirely","2004","Rural Area","Male","","","",""
"True entirely","2004","Rural Area","Female","","","",""
"Tends to agree","2004","Urban Area","Male","","","",""
"Tends to agree","2004","Urban Area","Female","","","",""
"Tends to agree","2004","Rural Area","Male","","","",""
"Tends to agree","2004","Rural Area","Female","","","",""
"Rather not true","2004","Urban Area","Male","","","",""
"Rather not true","2004","Urban Area","Female","","","",""
"Rather not true","2004","Rural Area","Male","","","",""
"Rather not true","2004","Rural Area","Female","","","",""
"Totally disagree","2004","Urban Area","Male","","","",""
"Totally disagree","2004","Urban Area","Female","","","",""
"Totally disagree","2004","Rural Area","Male","","","",""
"Totally disagree","2004","Rural Area","Female","","","",""
"True entirely","2005","Urban Area","Male","","","",""
"True entirely","2005","Urban Area","Female","","","",""
"True entirely","2005","Rural Area","Male","","","",""
"True entirely","2005","Rural Area","Female","","","",""
"Tends to agree","2005","Urban Area","Male","","","",""
"Tends to agree","2005","Urban Area","Female","","","",""
"Tends to agree","2005","Rural Area","Male","","","",""
"Tends to agree","2005","Rural Area","Female","","","",""
"Rather not true","2005","Urban Area","Male","","","",""
"Rather not true","2005","Urban Area","Female","","","",""
"Rather not true","2005","Rural Area","Male","","","",""
"Rather not true","2005","Rural Area","Female","","","",""
"Totally disagree","2005","Urban Area","Male","","","",""
"Totally disagree","2005","Urban Area","Female","","","",""
"Totally disagree","2005","Rural Area","Male","","","",""
"Totally disagree","2005","Rural Area","Female","","","",""
"True entirely","2006","Urban Area","Male","","","",""
"True entirely","2006","Urban Area","Female","","","",""
"True entirely","2006","Rural Area","Male","","","",""
"True entirely","2006","Rural Area","Female","","","",""
"Tends to agree","2006","Urban Area","Male","","","",""
"Tends to agree","2006","Urban Area","Female","","","",""
"Tends to agree","2006","Rural Area","Male","","","",""
"Tends to agree","2006","Rural Area","Female","","","",""
"Rather not true","2006","Urban Area","Male","","","",""
"Rather not true","2006","Urban Area","Female","","","",""
"Rather not true","2006","Rural Area","Male","","","",""
"Rather not true","2006","Rural Area","Female","","","",""
"Totally disagree","2006","Urban Area","Male","","","",""
"Totally disagree","2006","Urban Area","Female","","","",""
"Totally disagree","2006","Rural Area","Male","","","",""
"Totally disagree","2006","Rural Area","Female","","","",""
"True entirely","2007","Urban Area","Male","","","",""
"True entirely","2007","Urban Area","Female","","","",""
"True entirely","2007","Rural Area","Male","","","",""
"True entirely","2007","Rural Area","Female","","","",""
"Tends to agree","2007","Urban Area","Male","","","",""
"Tends to agree","2007","Urban Area","Female","","","",""
"Tends to agree","2007","Rural Area","Male","","","",""
"Tends to agree","2007","Rural Area","Female","","","",""
"Rather not true","2007","Urban Area","Male","","","",""
"Rather not true","2007","Urban Area","Female","","","",""
"Rather not true","2007","Rural Area","Male","","","",""
"Rather not true","2007","Rural Area","Female","","","",""
"Totally disagree","2007","Urban Area","Male","","","",""
"Totally disagree","2007","Urban Area","Female","","","",""
"Totally disagree","2007","Rural Area","Male","","","",""
"Totally disagree","2007","Rural Area","Female","","","",""
"True entirely","2008","Urban Area","Male","758","0.113106137801601","0.105137787219511","0.121074488383692"
"True entirely","2008","Urban Area","Female","757","0.103569778382134","0.0962943703370452","0.110845186427222"
"True entirely","2008","Rural Area","Male","280","0.0868279964938746","0.0770102744161509","0.0966457185715983"
"True entirely","2008","Rural Area","Female","292","0.087862109399106","0.0783380250445999","0.0973861937536121"
"Tends to agree","2008","Urban Area","Male","2931","0.478493401832296","0.465925655602118","0.491061148062474"
"Tends to agree","2008","Urban Area","Female","3199","0.460899055086553","0.448997038720941","0.472801071452166"
"Tends to agree","2008","Rural Area","Male","1467","0.456927390618365","0.439559099272307","0.474295681964424"
"Tends to agree","2008","Rural Area","Female","1510","0.44317406895066","0.426461659452214","0.459886478449107"
"Rather not true","2008","Urban Area","Male","2013","0.342790383085276","0.330848968078889","0.354731798091664"
"Rather not true","2008","Urban Area","Female","2328","0.355473952293275","0.34404499221042","0.36690291237613"
"Rather not true","2008","Rural Area","Male","1160","0.376136556540691","0.359246850500036","0.393026262581345"
"Rather not true","2008","Rural Area","Female","1353","0.394600209529389","0.378156796677583","0.411043622381194"
"Totally disagree","2008","Urban Area","Male","367","0.065610077280826","0.0593807826864153","0.0718393718752368"
"Totally disagree","2008","Urban Area","Female","454","0.0800572142380377","0.0735773898866372","0.0865370385894382"
"Totally disagree","2008","Rural Area","Male","253","0.0801080563470698","0.0706432647735404","0.0895728479205992"
"Totally disagree","2008","Rural Area","Female","239","0.0743636121208451","0.0655370289066618","0.0831901953350283"
"True entirely","2009","Urban Area","Male","","","",""
"True entirely","2009","Urban Area","Female","","","",""
"True entirely","2009","Rural Area","Male","","","",""
"True entirely","2009","Rural Area","Female","","","",""
"Tends to agree","2009","Urban Area","Male","","","",""
"Tends to agree","2009","Urban Area","Female","","","",""
"Tends to agree","2009","Rural Area","Male","","","",""
"Tends to agree","2009","Rural Area","Female","","","",""
"Rather not true","2009","Urban Area","Male","","","",""
"Rather not true","2009","Urban Area","Female","","","",""
"Rather not true","2009","Rural Area","Male","","","",""
"Rather not true","2009","Rural Area","Female","","","",""
"Totally disagree","2009","Urban Area","Male","","","",""
"Totally disagree","2009","Urban Area","Female","","","",""
"Totally disagree","2009","Rural Area","Male","","","",""
"Totally disagree","2009","Rural Area","Female","","","",""
"True entirely","2010","Urban Area","Male","","","",""
"True entirely","2010","Urban Area","Female","","","",""
"True entirely","2010","Rural Area","Male","","","",""
"True entirely","2010","Rural Area","Female","","","",""
"Tends to agree","2010","Urban Area","Male","","","",""
"Tends to agree","2010","Urban Area","Female","","","",""
"Tends to agree","2010","Rural Area","Male","","","",""
"Tends to agree","2010","Rural Area","Female","","","",""
"Rather not true","2010","Urban Area","Male","","","",""
"Rather not true","2010","Urban Area","Female","","","",""
"Rather not true","2010","Rural Area","Male","","","",""
"Rather not true","2010","Rural Area","Female","","","",""
"Totally disagree","2010","Urban Area","Male","","","",""
"Totally disagree","2010","Urban Area","Female","","","",""
"Totally disagree","2010","Rural Area","Male","","","",""
"Totally disagree","2010","Rural Area","Female","","","",""
"True entirely","2011","Urban Area","Male","","","",""
"True entirely","2011","Urban Area","Female","","","",""
"True entirely","2011","Rural Area","Male","","","",""
"True entirely","2011","Rural Area","Female","","","",""
"Tends to agree","2011","Urban Area","Male","","","",""
"Tends to agree","2011","Urban Area","Female","","","",""
"Tends to agree","2011","Rural Area","Male","","","",""
"Tends to agree","2011","Rural Area","Female","","","",""
"Rather not true","2011","Urban Area","Male","","","",""
"Rather not true","2011","Urban Area","Female","","","",""
"Rather not true","2011","Rural Area","Male","","","",""
"Rather not true","2011","Rural Area","Female","","","",""
"Totally disagree","2011","Urban Area","Male","","","",""
"Totally disagree","2011","Urban Area","Female","","","",""
"Totally disagree","2011","Rural Area","Male","","","",""
"Totally disagree","2011","Rural Area","Female","","","",""
"True entirely","2012","Urban Area","Male","","","",""
"True entirely","2012","Urban Area","Female","","","",""
"True entirely","2012","Rural Area","Male","","","",""
"True entirely","2012","Rural Area","Female","","","",""
"Tends to agree","2012","Urban Area","Male","","","",""
"Tends to agree","2012","Urban Area","Female","","","",""
"Tends to agree","2012","Rural Area","Male","","","",""
"Tends to agree","2012","Rural Area","Female","","","",""
"Rather not true","2012","Urban Area","Male","","","",""
"Rather not true","2012","Urban Area","Female","","","",""
"Rather not true","2012","Rural Area","Male","","","",""
"Rather not true","2012","Rural Area","Female","","","",""
"Totally disagree","2012","Urban Area","Male","","","",""
"Totally disagree","2012","Urban Area","Female","","","",""
"Totally disagree","2012","Rural Area","Male","","","",""
"Totally disagree","2012","Rural Area","Female","","","",""
"True entirely","2013","Urban Area","Male","1016","0.181623720333731","0.171604565287088","0.191642875380374"
"True entirely","2013","Urban Area","Female","1057","0.152822322632413","0.144105184749795","0.161539460515032"
"True entirely","2013","Rural Area","Male","485","0.159222573277519","0.146463588510981","0.171981558044056"
"True entirely","2013","Rural Area","Female","460","0.118915455579712","0.108190288576903","0.12964062258252"
"Tends to agree","2013","Urban Area","Male","3338","0.571671386152999","0.558811708912576","0.584531063393422"
"Tends to agree","2013","Urban Area","Female","3760","0.559868924722406","0.547842751268094","0.571895098176718"
"Tends to agree","2013","Rural Area","Male","1853","0.558512319628195","0.54119626484002","0.575828374416369"
"Tends to agree","2013","Rural Area","Female","2033","0.5743956403944","0.558012968961135","0.590778311827666"
"Rather not true","2013","Urban Area","Male","1172","0.222475300705005","0.211666779090844","0.233283822319166"
"Rather not true","2013","Urban Area","Female","1492","0.243974898540548","0.233570093520996","0.254379703560099"
"Rather not true","2013","Rural Area","Male","709","0.242605592789767","0.227657536341063","0.257553649238472"
"Rather not true","2013","Rural Area","Female","884","0.266960807138904","0.252303186719328","0.281618427558481"
"Totally disagree","2013","Urban Area","Male","162","0.0242295928082646","0.0202336876077551","0.0282254980087741"
"Totally disagree","2013","Urban Area","Female","236","0.0433338541046324","0.0384011265761219","0.048266581633143"
"Totally disagree","2013","Rural Area","Male","112","0.039659514304519","0.0328540212869237","0.0464650073221144"
"Totally disagree","2013","Rural Area","Female","122","0.0397280968869834","0.0332563412389199","0.0461998525350468"
"True entirely","2014","Urban Area","Male","","","",""
"True entirely","2014","Urban Area","Female","","","",""
"True entirely","2014","Rural Area","Male","","","",""
"True entirely","2014","Rural Area","Female","","","",""
"Tends to agree","2014","Urban Area","Male","","","",""
"Tends to agree","2014","Urban Area","Female","","","",""
"Tends to agree","2014","Rural Area","Male","","","",""
"Tends to agree","2014","Rural Area","Female","","","",""
"Rather not true","2014","Urban Area","Male","","","",""
"Rather not true","2014","Urban Area","Female","","","",""
"Rather not true","2014","Rural Area","Male","","","",""
"Rather not true","2014","Rural Area","Female","","","",""
"Totally disagree","2014","Urban Area","Male","","","",""
"Totally disagree","2014","Urban Area","Female","","","",""
"Totally disagree","2014","Rural Area","Male","","","",""
"Totally disagree","2014","Rural Area","Female","","","",""
"True entirely","2015","Urban Area","Male","","","",""
"True entirely","2015","Urban Area","Female","","","",""
"True entirely","2015","Rural Area","Male","","","",""
"True entirely","2015","Rural Area","Female","","","",""
"Tends to agree","2015","Urban Area","Male","","","",""
"Tends to agree","2015","Urban Area","Female","","","",""
"Tends to agree","2015","Rural Area","Male","","","",""
"Tends to agree","2015","Rural Area","Female","","","",""
"Rather not true","2015","Urban Area","Male","","","",""
"Rather not true","2015","Urban Area","Female","","","",""
"Rather not true","2015","Rural Area","Male","","","",""
"Rather not true","2015","Rural Area","Female","","","",""
"Totally disagree","2015","Urban Area","Male","","","",""
"Totally disagree","2015","Urban Area","Female","","","",""
"Totally disagree","2015","Rural Area","Male","","","",""
"Totally disagree","2015","Rural Area","Female","","","",""
"True entirely","2016","Urban Area","Male","","","",""
"True entirely","2016","Urban Area","Female","","","",""
"True entirely","2016","Rural Area","Male","","","",""
"True entirely","2016","Rural Area","Female","","","",""
"Tends to agree","2016","Urban Area","Male","","","",""
"Tends to agree","2016","Urban Area","Female","","","",""
"Tends to agree","2016","Rural Area","Male","","","",""
"Tends to agree","2016","Rural Area","Female","","","",""
"Rather not true","2016","Urban Area","Male","","","",""
"Rather not true","2016","Urban Area","Female","","","",""
"Rather not true","2016","Rural Area","Male","","","",""
"Rather not true","2016","Rural Area","Female","","","",""
"Totally disagree","2016","Urban Area","Male","","","",""
"Totally disagree","2016","Urban Area","Female","","","",""
"Totally disagree","2016","Rural Area","Male","","","",""
"Totally disagree","2016","Rural Area","Female","","","",""
"True entirely","2017","Urban Area","Male","","","",""
"True entirely","2017","Urban Area","Female","","","",""
"True entirely","2017","Rural Area","Male","","","",""
"True entirely","2017","Rural Area","Female","","","",""
"Tends to agree","2017","Urban Area","Male","","","",""
"Tends to agree","2017","Urban Area","Female","","","",""
