"plh0188","year","education","migback","n","percent","lower_confidence","upper_confidence"
"Rather not true","1990","no degree/no degree yet","indirect migration background","","","",""
"Totally disagree","1990","lower secondary degree","no migration background","124","0.079330971305623","0.066357582202473","0.0923043604087729"
"Totally disagree","1990","lower secondary degree","direct migration background","4","","",""
"Totally disagree","1990","lower secondary degree","indirect migration background","","","",""
"Totally disagree","1990","secondary school degree","no migration background","145","0.0740069787651916","0.0625369438197126","0.0854770137106706"
"Totally disagree","1990","secondary school degree","direct migration background","","","",""
"Totally disagree","1990","secondary school degree","indirect migration background","","","",""
"Totally disagree","1990","college entrance qualification","no migration background","39","0.0742435866682301","0.0515791792591763","0.0969079940772838"
"Totally disagree","1990","college entrance qualification","direct migration background","2","","",""
"Totally disagree","1990","college entrance qualification","indirect migration background","","","",""
"Totally disagree","1990","Other degree","no migration background","5","","",""
"Totally disagree","1990","Other degree","direct migration background","","","",""
"Totally disagree","1990","Other degree","indirect migration background","","","",""
"Totally disagree","1990","no degree/no degree yet","no migration background","3","","",""
"Totally disagree","1990","no degree/no degree yet","direct migration background","","","",""
"Totally disagree","1990","no degree/no degree yet","indirect migration background","","","",""
"True entirely","1991","lower secondary degree","no migration background","224","0.148570027056555","0.130619074926677","0.166520979186434"
"True entirely","1991","lower secondary degree","direct migration background","23","","",""
"True entirely","1991","lower secondary degree","indirect migration background","","","",""
"True entirely","1991","secondary school degree","no migration background","291","0.149404496629038","0.133504379275899","0.165304613982178"
"True entirely","1991","secondary school degree","direct migration background","4","","",""
"True entirely","1991","secondary school degree","indirect migration background","","","",""
"True entirely","1991","college entrance qualification","no migration background","72","0.145687200103334","0.114192046773774","0.177182353432894"
"True entirely","1991","college entrance qualification","direct migration background","1","","",""
"True entirely","1991","college entrance qualification","indirect migration background","","","",""
"True entirely","1991","Other degree","no migration background","7","","",""
"True entirely","1991","Other degree","direct migration background","2","","",""
"True entirely","1991","Other degree","indirect migration background","","","",""
"True entirely","1991","no degree/no degree yet","no migration background","4","","",""
"True entirely","1991","no degree/no degree yet","direct migration background","2","","",""
"True entirely","1991","no degree/no degree yet","indirect migration background","","","",""
"Tends to agree","1991","lower secondary degree","no migration background","585","0.389285335475289","0.364675958643734","0.413894712306843"
"Tends to agree","1991","lower secondary degree","direct migration background","25","","",""
"Tends to agree","1991","lower secondary degree","indirect migration background","1","","",""
"Tends to agree","1991","secondary school degree","no migration background","841","0.42817837558655","0.406108514139641","0.450248237033459"
"Tends to agree","1991","secondary school degree","direct migration background","18","","",""
"Tends to agree","1991","secondary school degree","indirect migration background","","","",""
"Tends to agree","1991","college entrance qualification","no migration background","201","0.420256185695525","0.376190585387838","0.464321786003213"
"Tends to agree","1991","college entrance qualification","direct migration background","10","","",""
"Tends to agree","1991","college entrance qualification","indirect migration background","","","",""
"Tends to agree","1991","Other degree","no migration background","15","","",""
"Tends to agree","1991","Other degree","direct migration background","1","","",""
"Tends to agree","1991","Other degree","indirect migration background","","","",""
"Tends to agree","1991","no degree/no degree yet","no migration background","21","","",""
"Tends to agree","1991","no degree/no degree yet","direct migration background","","","",""
"Tends to agree","1991","no degree/no degree yet","indirect migration background","","","",""
"Rather not true","1991","lower secondary degree","no migration background","515","0.341960980093828","0.318018919795244","0.365903040392412"
"Rather not true","1991","lower secondary degree","direct migration background","24","","",""
"Rather not true","1991","lower secondary degree","indirect migration background","","","",""
"Rather not true","1991","secondary school degree","no migration background","630","0.326883991999882","0.305962206741496","0.347805777258269"
"Rather not true","1991","secondary school degree","direct migration background","8","","",""
"Rather not true","1991","secondary school degree","indirect migration background","1","","",""
"Rather not true","1991","college entrance qualification","no migration background","168","0.354974389180779","0.312256325234059","0.397692453127499"
"Rather not true","1991","college entrance qualification","direct migration background","8","","",""
"Rather not true","1991","college entrance qualification","indirect migration background","","","",""
"Rather not true","1991","Other degree","no migration background","13","","",""
"Rather not true","1991","Other degree","direct migration background","1","","",""
"Rather not true","1991","Other degree","indirect migration background","","","",""
"Rather not true","1991","no degree/no degree yet","no migration background","11","","",""
"Rather not true","1991","no degree/no degree yet","direct migration background","1","","",""
"Rather not true","1991","no degree/no degree yet","indirect migration background","","","",""
"Totally disagree","1991","lower secondary degree","no migration background","184","0.120183657374328","0.103771482314856","0.136595832433801"
"Totally disagree","1991","lower secondary degree","direct migration background","6","","",""
"Totally disagree","1991","lower secondary degree","indirect migration background","","","",""
"Totally disagree","1991","secondary school degree","no migration background","169","0.0955331357845292","0.0824223023135965","0.108643969255462"
"Totally disagree","1991","secondary school degree","direct migration background","1","","",""
"Totally disagree","1991","secondary school degree","indirect migration background","","","",""
"Totally disagree","1991","college entrance qualification","no migration background","41","0.0790822250203619","0.0549901370870264","0.103174312953697"
"Totally disagree","1991","college entrance qualification","direct migration background","5","","",""
"Totally disagree","1991","college entrance qualification","indirect migration background","","","",""
"Totally disagree","1991","Other degree","no migration background","6","","",""
"Totally disagree","1991","Other degree","direct migration background","2","","",""
"Totally disagree","1991","Other degree","indirect migration background","","","",""
"Totally disagree","1991","no degree/no degree yet","no migration background","2","","",""
"Totally disagree","1991","no degree/no degree yet","direct migration background","","","",""
"Totally disagree","1991","no degree/no degree yet","indirect migration background","","","",""
"True entirely","1992","lower secondary degree","no migration background","612","0.11943003788626","0.110453793985547","0.128406281786973"
"True entirely","1992","lower secondary degree","direct migration background","47","0.135195042567434","0.097672503523335","0.172717581611534"
"True entirely","1992","lower secondary degree","indirect migration background","5","","",""
"True entirely","1992","secondary school degree","no migration background","510","0.146733161626498","0.134731359760991","0.158734963492005"
"True entirely","1992","secondary school degree","direct migration background","19","","",""
"True entirely","1992","secondary school degree","indirect migration background","4","","",""
"True entirely","1992","college entrance qualification","no migration background","262","0.172696660892071","0.153933785588826","0.191459536195315"
"True entirely","1992","college entrance qualification","direct migration background","15","","",""
"True entirely","1992","college entrance qualification","indirect migration background","2","","",""
"True entirely","1992","Other degree","no migration background","7","","",""
"True entirely","1992","Other degree","direct migration background","","","",""
"True entirely","1992","Other degree","indirect migration background","1","","",""
"True entirely","1992","no degree/no degree yet","no migration background","39","0.180199319237929","0.12693163661643","0.233467001859429"
"True entirely","1992","no degree/no degree yet","direct migration background","7","","",""
"True entirely","1992","no degree/no degree yet","indirect migration background","2","","",""
"Tends to agree","1992","lower secondary degree","no migration background","2180","0.428627661479136","0.414929709818404","0.442325613139867"
"Tends to agree","1992","lower secondary degree","direct migration background","146","0.453192317491042","0.398564817846584","0.507819817135499"
"Tends to agree","1992","lower secondary degree","indirect migration background","13","","",""
"Tends to agree","1992","secondary school degree","no migration background","1675","0.494317316710673","0.477359035418243","0.511275598003103"
"Tends to agree","1992","secondary school degree","direct migration background","56","0.458950322531808","0.36787502854825","0.550025616515367"
"Tends to agree","1992","secondary school degree","indirect migration background","12","","",""
"Tends to agree","1992","college entrance qualification","no migration background","803","0.49721254769147","0.472393318540709","0.522031776842231"
"Tends to agree","1992","college entrance qualification","direct migration background","56","0.613342201093014","0.518368750971147","0.708315651214881"
"Tends to agree","1992","college entrance qualification","indirect migration background","4","","",""
"Tends to agree","1992","Other degree","no migration background","28","","",""
"Tends to agree","1992","Other degree","direct migration background","9","","",""
"Tends to agree","1992","Other degree","indirect migration background","","","",""
"Tends to agree","1992","no degree/no degree yet","no migration background","100","0.463374067242341","0.394265039400241","0.532483095084441"
"Tends to agree","1992","no degree/no degree yet","direct migration background","5","","",""
"Tends to agree","1992","no degree/no degree yet","indirect migration background","6","","",""
"Rather not true","1992","lower secondary degree","no migration background","1780","0.36074511823479","0.347453030958433","0.374037205511148"
"Rather not true","1992","lower secondary degree","direct migration background","105","0.334945246311126","0.283152569209551","0.3867379234127"
"Rather not true","1992","lower secondary degree","indirect migration background","10","","",""
"Rather not true","1992","secondary school degree","no migration background","952","0.289741833756692","0.274354846235381","0.305128821278004"
"Rather not true","1992","secondary school degree","direct migration background","33","0.293711044621737","0.210467509099477","0.376954580143997"
"Rather not true","1992","secondary school degree","indirect migration background","6","","",""
"Rather not true","1992","college entrance qualification","no migration background","414","0.281287221713482","0.258968068247434","0.303606375179531"
"Rather not true","1992","college entrance qualification","direct migration background","22","","",""
"Rather not true","1992","college entrance qualification","indirect migration background","3","","",""
"Rather not true","1992","Other degree","no migration background","37","0.435195112817574","0.324457806210897","0.545932419424251"
"Rather not true","1992","Other degree","direct migration background","6","","",""
"Rather not true","1992","Other degree","indirect migration background","1","","",""
"Rather not true","1992","no degree/no degree yet","no migration background","44","0.251565398324565","0.191429268498391","0.311701528150739"
"Rather not true","1992","no degree/no degree yet","direct migration background","3","","",""
"Rather not true","1992","no degree/no degree yet","indirect migration background","2","","",""
"Totally disagree","1992","lower secondary degree","no migration background","442","0.091197182399814","0.0832285926401201","0.099165772159508"
"Totally disagree","1992","lower secondary degree","direct migration background","21","","",""
"Totally disagree","1992","lower secondary degree","indirect migration background","5","","",""
"Totally disagree","1992","secondary school degree","no migration background","202","0.0692076879061366","0.0605988715097074","0.0778165043025658"
"Totally disagree","1992","secondary school degree","direct migration background","7","","",""
"Totally disagree","1992","secondary school degree","indirect migration background","2","","",""
"Totally disagree","1992","college entrance qualification","no migration background","80","0.0488035697029771","0.0381084429990204","0.0594986964069338"
"Totally disagree","1992","college entrance qualification","direct migration background","8","","",""
"Totally disagree","1992","college entrance qualification","indirect migration background","","","",""
"Totally disagree","1992","Other degree","no migration background","5","","",""
"Totally disagree","1992","Other degree","direct migration background","1","","",""
"Totally disagree","1992","Other degree","indirect migration background","","","",""
"Totally disagree","1992","no degree/no degree yet","no migration background","17","","",""
"Totally disagree","1992","no degree/no degree yet","direct migration background","2","","",""
"Totally disagree","1992","no degree/no degree yet","indirect migration background","","","",""
"True entirely","1993","lower secondary degree","no migration background","433","0.0891732476643239","0.0811550247429243","0.0971914705857234"
"True entirely","1993","lower secondary degree","direct migration background","90","0.134254199354442","0.107568815338359","0.160939583370525"
"True entirely","1993","lower secondary degree","indirect migration background","29","","",""
"True entirely","1993","secondary school degree","no migration background","361","0.109349904747195","0.0986941762726194","0.120005633221771"
"True entirely","1993","secondary school degree","direct migration background","26","","",""
"True entirely","1993","secondary school degree","indirect migration background","24","","",""
"True entirely","1993","college entrance qualification","no migration background","182","0.113912451180971","0.0982271125184041","0.129597789843538"
"True entirely","1993","college entrance qualification","direct migration background","20","","",""
"True entirely","1993","college entrance qualification","indirect migration background","11","","",""
"True entirely","1993","Other degree","no migration background","6","","",""
"True entirely","1993","Other degree","direct migration background","117","0.136050967284893","0.1134633024976","0.158638632072185"
"True entirely","1993","Other degree","indirect migration background","2","","",""
"True entirely","1993","no degree/no degree yet","no migration background","33","0.182620646097818","0.128941163374591","0.236300128821046"
"True entirely","1993","no degree/no degree yet","direct migration background","45","0.0844802101027655","0.061446418227909","0.107514001977622"
"True entirely","1993","no degree/no degree yet","indirect migration background","18","","",""
"Tends to agree","1993","lower secondary degree","no migration background","1756","0.346165235832465","0.332780226603797","0.359550245061133"
"Tends to agree","1993","lower secondary degree","direct migration background","260","0.365230657086124","0.32754241292616","0.402918901246089"
"Tends to agree","1993","lower secondary degree","indirect migration background","86","0.396213858354951","0.32791375212336","0.464513964586542"
"Tends to agree","1993","secondary school degree","no migration background","1524","0.449235486641848","0.432251470875119","0.466219502408577"
"Tends to agree","1993","secondary school degree","direct migration background","76","0.428319731034676","0.353934918559614","0.502704543509739"
"Tends to agree","1993","secondary school degree","indirect migration background","53","0.480326173376162","0.386533613264546","0.574118733487778"
"Tends to agree","1993","college entrance qualification","no migration background","816","0.507929605390088","0.483247320189895","0.532611890590281"
"Tends to agree","1993","college entrance qualification","direct migration background","73","0.475686233811989","0.394954301845066","0.556418165778911"
"Tends to agree","1993","college entrance qualification","indirect migration background","16","","",""
"Tends to agree","1993","Other degree","no migration background","30","0.394794578043301","0.281888105909686","0.507701050176916"
"Tends to agree","1993","Other degree","direct migration background","405","0.438363010624998","0.405672533633361","0.471053487616634"
"Tends to agree","1993","Other degree","indirect migration background","6","","",""
"Tends to agree","1993","no degree/no degree yet","no migration background","97","0.433211779969917","0.364365244670078","0.502058315269755"
"Tends to agree","1993","no degree/no degree yet","direct migration background","227","0.377270942181186","0.337126047630987","0.417415836731384"
"Tends to agree","1993","no degree/no degree yet","indirect migration background","34","0.492419850163773","0.372709753826961","0.612129946500586"
"Rather not true","1993","lower secondary degree","no migration background","2042","0.428661908654163","0.414738454734072","0.442585362574255"
"Rather not true","1993","lower secondary degree","direct migration background","204","0.379291030639262","0.341311935136214","0.417270126142311"
"Rather not true","1993","lower secondary degree","indirect migration background","62","0.369419095950113","0.30202139908678","0.436816792813447"
"Rather not true","1993","secondary school degree","no migration background","1136","0.344865863180534","0.328636159144486","0.361095567216583"
"Rather not true","1993","secondary school degree","direct migration background","55","0.334722230146112","0.263786112708622","0.405658347583603"
"Rather not true","1993","secondary school degree","indirect migration background","29","","",""
"Rather not true","1993","college entrance qualification","no migration background","446","0.293333390125999","0.270855371805136","0.315811408446861"
"Rather not true","1993","college entrance qualification","direct migration background","45","0.291076213849632","0.217642996516432","0.364509431182831"
"Rather not true","1993","college entrance qualification","indirect migration background","19","","",""
"Rather not true","1993","Other degree","no migration background","28","","",""
"Rather not true","1993","Other degree","direct migration background","282","0.336686847158544","0.305551849630935","0.367821844686153"
"Rather not true","1993","Other degree","indirect migration background","7","","",""
"Rather not true","1993","no degree/no degree yet","no migration background","56","0.315383073426706","0.250822919138829","0.379943227714582"
"Rather not true","1993","no degree/no degree yet","direct migration background","218","0.380798735923784","0.340580988374094","0.421016483473474"
"Rather not true","1993","no degree/no degree yet","indirect migration background","12","","",""
"Totally disagree","1993","lower secondary degree","no migration background","622","0.135999607849048","0.126355351553516","0.14564386414458"
"Totally disagree","1993","lower secondary degree","direct migration background","73","0.121224112920172","0.0956766431550793","0.146771582685264"
"Totally disagree","1993","lower secondary degree","indirect migration background","20","","",""
"Totally disagree","1993","secondary school degree","no migration background","274","0.0965487454304225","0.0864644383594183","0.106633052501427"
"Totally disagree","1993","secondary school degree","direct migration background","13","","",""
"Totally disagree","1993","secondary school degree","indirect migration background","3","","",""
"Totally disagree","1993","college entrance qualification","no migration background","132","0.0848245533029421","0.071068845088035","0.0985802615178493"
"Totally disagree","1993","college entrance qualification","direct migration background","9","","",""
"Totally disagree","1993","college entrance qualification","indirect migration background","1","","",""
"Totally disagree","1993","Other degree","no migration background","8","","",""
"Totally disagree","1993","Other degree","direct migration background","81","0.0888991749315655","0.0701488611125568","0.107649488750574"
"Totally disagree","1993","Other degree","indirect migration background","","","",""
"Totally disagree","1993","no degree/no degree yet","no migration background","13","","",""
"Totally disagree","1993","no degree/no degree yet","direct migration background","70","0.157450111792265","0.127283719333307","0.187616504251223"
"Totally disagree","1993","no degree/no degree yet","indirect migration background","3","","",""
"True entirely","1994","lower secondary degree","no migration background","","","",""
"True entirely","1994","lower secondary degree","direct migration background","","","",""
"True entirely","1994","lower secondary degree","indirect migration background","","","",""
"True entirely","1994","secondary school degree","no migration background","","","",""
"True entirely","1994","secondary school degree","direct migration background","","","",""
"True entirely","1994","secondary school degree","indirect migration background","","","",""
"True entirely","1994","college entrance qualification","no migration background","","","",""
"True entirely","1994","college entrance qualification","direct migration background","","","",""
"True entirely","1994","college entrance qualification","indirect migration background","","","",""
"True entirely","1994","Other degree","no migration background","","","",""
"True entirely","1994","Other degree","direct migration background","","","",""
"True entirely","1994","Other degree","indirect migration background","","","",""
"True entirely","1994","no degree/no degree yet","no migration background","","","",""
"True entirely","1994","no degree/no degree yet","direct migration background","","","",""
"True entirely","1994","no degree/no degree yet","indirect migration background","","","",""
"Tends to agree","1994","lower secondary degree","no migration background","","","",""
"Tends to agree","1994","lower secondary degree","direct migration background","","","",""
"Tends to agree","1994","lower secondary degree","indirect migration background","","","",""
"Tends to agree","1994","secondary school degree","no migration background","","","",""
"Tends to agree","1994","secondary school degree","direct migration background","","","",""
"Tends to agree","1994","secondary school degree","indirect migration background","","","",""
"Tends to agree","1994","college entrance qualification","no migration background","","","",""
"Tends to agree","1994","college entrance qualification","direct migration background","","","",""
"Tends to agree","1994","college entrance qualification","indirect migration background","","","",""
"Tends to agree","1994","Other degree","no migration background","","","",""
"Tends to agree","1994","Other degree","direct migration background","","","",""
"Tends to agree","1994","Other degree","indirect migration background","","","",""
"Tends to agree","1994","no degree/no degree yet","no migration background","","","",""
"Tends to agree","1994","no degree/no degree yet","direct migration background","","","",""
"Tends to agree","1994","no degree/no degree yet","indirect migration background","","","",""
"Rather not true","1994","lower secondary degree","no migration background","","","",""
"Rather not true","1994","lower secondary degree","direct migration background","","","",""
"Rather not true","1994","lower secondary degree","indirect migration background","","","",""
"Rather not true","1994","secondary school degree","no migration background","","","",""
"Rather not true","1994","secondary school degree","direct migration background","","","",""
"Rather not true","1994","secondary school degree","indirect migration background","","","",""
"Rather not true","1994","college entrance qualification","no migration background","","","",""
"Rather not true","1994","college entrance qualification","direct migration background","","","",""
"Rather not true","1994","college entrance qualification","indirect migration background","","","",""
"Rather not true","1994","Other degree","no migration background","","","",""
"Rather not true","1994","Other degree","direct migration background","","","",""
"Rather not true","1994","Other degree","indirect migration background","","","",""
"Rather not true","1994","no degree/no degree yet","no migration background","","","",""
"Rather not true","1994","no degree/no degree yet","direct migration background","","","",""
"Rather not true","1994","no degree/no degree yet","indirect migration background","","","",""
"Totally disagree","1994","lower secondary degree","no migration background","","","",""
"Totally disagree","1994","lower secondary degree","direct migration background","","","",""
"Totally disagree","1994","lower secondary degree","indirect migration background","","","",""
"Totally disagree","1994","secondary school degree","no migration background","","","",""
"Totally disagree","1994","secondary school degree","direct migration background","","","",""
"Totally disagree","1994","secondary school degree","indirect migration background","","","",""
"Totally disagree","1994","college entrance qualification","no migration background","","","",""
"Totally disagree","1994","college entrance qualification","direct migration background","","","",""
"Totally disagree","1994","college entrance qualification","indirect migration background","","","",""
"Totally disagree","1994","Other degree","no migration background","","","",""
"Totally disagree","1994","Other degree","direct migration background","","","",""
"Totally disagree","1994","Other degree","indirect migration background","","","",""
"Totally disagree","1994","no degree/no degree yet","no migration background","","","",""
"Totally disagree","1994","no degree/no degree yet","direct migration background","","","",""
"Totally disagree","1994","no degree/no degree yet","indirect migration background","","","",""
"True entirely","1995","lower secondary degree","no migration background","543","0.118068976631484","0.108727597561055","0.127410355701914"
"True entirely","1995","lower secondary degree","direct migration background","116","0.173625078636818","0.144093657700232","0.203156499573405"
"True entirely","1995","lower secondary degree","indirect migration background","40","0.168693094864982","0.114875911311174","0.22251027841879"
"True entirely","1995","secondary school degree","no migration background","437","0.140086203960179","0.128199332111081","0.151973075809276"
"True entirely","1995","secondary school degree","direct migration background","35","0.16309123476821","0.110420235535402","0.215762234001018"
"True entirely","1995","secondary school degree","indirect migration background","29","","",""
"True entirely","1995","college entrance qualification","no migration background","259","0.153385859870375","0.136040183091111","0.170731536649638"
"True entirely","1995","college entrance qualification","direct migration background","56","0.302712837894548","0.23855699245922","0.366868683329876"
"True entirely","1995","college entrance qualification","indirect migration background","20","","",""
"True entirely","1995","Other degree","no migration background","8","","",""
"True entirely","1995","Other degree","direct migration background","181","0.187689511996277","0.164498741179323","0.210880282813231"
"True entirely","1995","Other degree","indirect migration background","2","","",""
"True entirely","1995","no degree/no degree yet","no migration background","46","0.216222938205759","0.164569369172158","0.26787650723936"
"True entirely","1995","no degree/no degree yet","direct migration background","65","0.125482753719976","0.0976966290908974","0.153268878349055"
"True entirely","1995","no degree/no degree yet","indirect migration background","19","","",""
"Tends to agree","1995","lower secondary degree","no migration background","2175","0.461577943601774","0.447146501486947","0.476009385716602"
"Tends to agree","1995","lower secondary degree","direct migration background","322","0.460912774297577","0.422050479244912","0.499775069350242"
"Tends to agree","1995","lower secondary degree","indirect migration background","102","0.529911373604436","0.458184300187414","0.601638447021458"
"Tends to agree","1995","secondary school degree","no migration background","1842","0.546339814199712","0.52928923260587","0.563390395793554"
"Tends to agree","1995","secondary school degree","direct migration background","99","0.529136629345178","0.457974562100534","0.600298696589823"
"Tends to agree","1995","secondary school degree","indirect migration background","52","0.491030649772152","0.400830511533437","0.581230788010868"
"Tends to agree","1995","college entrance qualification","no migration background","1021","0.600874053514464","0.577301722331444","0.624446384697484"
"Tends to agree","1995","college entrance qualification","direct migration background","87","0.401350254469314","0.332901878180823","0.469798630757804"
"Tends to agree","1995","college entrance qualification","indirect migration background","28","","",""
"Tends to agree","1995","Other degree","no migration background","30","0.522570352739229","0.405559499392783","0.639581206085674"
"Tends to agree","1995","Other degree","direct migration background","562","0.497685747231482","0.467989641319192","0.527381853143772"
"Tends to agree","1995","Other degree","indirect migration background","10","","",""
"Tends to agree","1995","no degree/no degree yet","no migration background","142","0.575113252919297","0.513088297881622","0.637138207956972"
"Tends to agree","1995","no degree/no degree yet","direct migration background","269","0.488547374037542","0.446619019628417","0.530475728446667"
"Tends to agree","1995","no degree/no degree yet","indirect migration background","33","0.625603052784292","0.507033363132933","0.74417274243565"
"Rather not true","1995","lower secondary degree","no migration background","1548","0.338086938926218","0.324392619347788","0.351781258504647"
"Rather not true","1995","lower secondary degree","direct migration background","156","0.287069633193774","0.251799529550674","0.322339736836874"
"Rather not true","1995","lower secondary degree","indirect migration background","43","0.30047497579512","0.234588329666274","0.366361621923967"
"Rather not true","1995","secondary school degree","no migration background","878","0.270144644090573","0.254937102273623","0.285352185907522"
"Rather not true","1995","secondary school degree","direct migration background","41","0.232086934882918","0.171900507637923","0.292273362127913"
"Rather not true","1995","secondary school degree","indirect migration background","31","0.315494967871668","0.231647176322684","0.399342759420653"
"Rather not true","1995","college entrance qualification","no migration background","343","0.222484507832644","0.202464684476891","0.242504331188397"
"Rather not true","1995","college entrance qualification","direct migration background","50","0.272053794144516","0.209910822825997","0.334196765463036"
"Rather not true","1995","college entrance qualification","indirect migration background","13","","",""
"Rather not true","1995","Other degree","no migration background","24","","",""
"Rather not true","1995","Other degree","direct migration background","289","0.262471178091971","0.23633967087086","0.288602685313082"
"Rather not true","1995","Other degree","indirect migration background","3","","",""
"Rather not true","1995","no degree/no degree yet","no migration background","46","0.174644634451519","0.127006878952944","0.222282389950093"
"Rather not true","1995","no degree/no degree yet","direct migration background","176","0.319179673440035","0.280078873768689","0.35828047311138"
"Rather not true","1995","no degree/no degree yet","indirect migration background","10","","",""
"Totally disagree","1995","lower secondary degree","no migration background","318","0.0822661408405236","0.074311973446256","0.0902203082347912"
"Totally disagree","1995","lower secondary degree","direct migration background","38","0.0783925138718304","0.0574369262002806","0.0993481015433801"
"Totally disagree","1995","lower secondary degree","indirect migration background","1","","",""
"Totally disagree","1995","secondary school degree","no migration background","118","0.0434293377495364","0.0364487406764204","0.0504099348226523"
"Totally disagree","1995","secondary school degree","direct migration background","14","","",""
"Totally disagree","1995","secondary school degree","indirect migration background","6","","",""
"Totally disagree","1995","college entrance qualification","no migration background","35","0.0232555787825171","0.0160010388780751","0.0305101186869592"
"Totally disagree","1995","college entrance qualification","direct migration background","4","","",""
"Totally disagree","1995","college entrance qualification","indirect migration background","","","",""
"Totally disagree","1995","Other degree","no migration background","8","","",""
"Totally disagree","1995","Other degree","direct migration background","57","0.0521535626802704","0.0389483581361349","0.065358767224406"
"Totally disagree","1995","Other degree","indirect migration background","","","",""
"Totally disagree","1995","no degree/no degree yet","no migration background","10","","",""
"Totally disagree","1995","no degree/no degree yet","direct migration background","36","0.0667901988024472","0.0458491811231703","0.0877312164817242"
"Totally disagree","1995","no degree/no degree yet","indirect migration background","2","","",""
"True entirely","1996","lower secondary degree","no migration background","500","0.109528692852312","0.100375531651449","0.118681854053175"
"True entirely","1996","lower secondary degree","direct migration background","99","0.11898263117476","0.0932048342243338","0.144760428125187"
"True entirely","1996","lower secondary degree","indirect migration background","45","0.24991448109946","0.189759353241316","0.310069608957603"
"True entirely","1996","secondary school degree","no migration background","398","0.131341895263546","0.119782443245181","0.14290134728191"
"True entirely","1996","secondary school degree","direct migration background","30","0.183821026300843","0.126758400508701","0.240883652092986"
"True entirely","1996","secondary school degree","indirect migration background","34","0.164964856894319","0.100917482607279","0.229012231181358"
"True entirely","1996","college entrance qualification","no migration background","235","0.137503939436756","0.120927473011341","0.154080405862171"
"True entirely","1996","college entrance qualification","direct migration background","28","","",""
"True entirely","1996","college entrance qualification","indirect migration background","14","","",""
"True entirely","1996","Other degree","no migration background","7","","",""
"True entirely","1996","Other degree","direct migration background","178","0.173820209363799","0.150495484391932","0.197144934335666"
"True entirely","1996","Other degree","indirect migration background","4","","",""
"True entirely","1996","no degree/no degree yet","no migration background","52","0.193279712331195","0.145557030486719","0.241002394175672"
"True entirely","1996","no degree/no degree yet","direct migration background","52","0.103571497698899","0.0766745754277219","0.130468419970076"
"True entirely","1996","no degree/no degree yet","indirect migration background","11","","",""
