"plh0188","year","pgisced97","sex","n","percent","lower_confidence","upper_confidence"
"Tends to agree","1991","general elemantary","Female","141","0.421665763375874","0.369020007875885","0.474311518875864"
"Tends to agree","1991","middle vocational","Male","501","0.424750286764723","0.396243245479155","0.45325732805029"
"Tends to agree","1991","middle vocational","Female","482","0.377272857958204","0.350129928046494","0.404415787869913"
"Tends to agree","1991","vocational + Abi","Male","17","","",""
"Tends to agree","1991","vocational + Abi","Female","17","","",""
"Tends to agree","1991","higher vocational","Male","91","0.454263599475198","0.385770707780189","0.522756491170206"
"Tends to agree","1991","higher vocational","Female","15","","",""
"Tends to agree","1991","higher education","Male","176","0.391911201445834","0.346400419615911","0.437421983275756"
"Tends to agree","1991","higher education","Female","206","0.389881834979941","0.347881119411665","0.431882550548217"
"Rather not true","1991","in school","Male","4","","",""
"Rather not true","1991","in school","Female","2","","",""
"Rather not true","1991","inadequately","Male","2","","",""
"Rather not true","1991","inadequately","Female","9","","",""
"Rather not true","1991","general elemantary","Male","31","0.26630520352075","0.188188648750879","0.344421758290622"
"Rather not true","1991","general elemantary","Female","116","0.334227343481252","0.283938261616251","0.384516425346253"
"Rather not true","1991","middle vocational","Male","354","0.314494616415254","0.287717171068438","0.341272061762071"
"Rather not true","1991","middle vocational","Female","420","0.337812845185033","0.311327325285393","0.364298365084673"
"Rather not true","1991","vocational + Abi","Male","13","","",""
"Rather not true","1991","vocational + Abi","Female","8","","",""
"Rather not true","1991","higher vocational","Male","54","0.261371194838332","0.200928745682588","0.321813643994076"
"Rather not true","1991","higher vocational","Female","10","","",""
"Rather not true","1991","higher education","Male","158","0.37628048171704","0.331116994333143","0.421443969100938"
"Rather not true","1991","higher education","Female","209","0.411654933625299","0.369274447740947","0.454035419509652"
"Totally disagree","1991","in school","Male","","","",""
"Totally disagree","1991","in school","Female","","","",""
"Totally disagree","1991","inadequately","Male","2","","",""
"Totally disagree","1991","inadequately","Female","","","",""
"Totally disagree","1991","general elemantary","Male","14","","",""
"Totally disagree","1991","general elemantary","Female","19","","",""
"Totally disagree","1991","middle vocational","Male","104","0.0884452186129203","0.0720700543390524","0.104820382886788"
"Totally disagree","1991","middle vocational","Female","155","0.139611846018786","0.120203505976449","0.159020186061123"
"Totally disagree","1991","vocational + Abi","Male","1","","",""
"Totally disagree","1991","vocational + Abi","Female","4","","",""
"Totally disagree","1991","higher vocational","Male","17","","",""
"Totally disagree","1991","higher vocational","Female","3","","",""
"Totally disagree","1991","higher education","Male","43","0.094146655297767","0.0669216263448399","0.121371684250694"
"Totally disagree","1991","higher education","Female","55","0.118722737598047","0.0908675270884411","0.146577948107652"
"True entirely","1992","in school","Male","14","","",""
"True entirely","1992","in school","Female","19","","",""
"True entirely","1992","inadequately","Male","9","","",""
"True entirely","1992","inadequately","Female","8","","",""
"True entirely","1992","general elemantary","Male","91","0.148651201106825","0.118133570305148","0.179168831908503"
"True entirely","1992","general elemantary","Female","168","0.107089260220126","0.0910508628352262","0.123127657605026"
"True entirely","1992","middle vocational","Male","453","0.148316473006288","0.135615324517326","0.161017621495249"
"True entirely","1992","middle vocational","Female","382","0.122980053728462","0.111297997776187","0.134662109680738"
"True entirely","1992","vocational + Abi","Male","26","","",""
"True entirely","1992","vocational + Abi","Female","21","","",""
"True entirely","1992","higher vocational","Male","75","0.133651709099154","0.103336614342106","0.163966803856203"
"True entirely","1992","higher vocational","Female","41","0.145317726239329","0.103045598757631","0.187589853721026"
"True entirely","1992","higher education","Male","137","0.172979302932316","0.148003733581011","0.197954872283621"
"True entirely","1992","higher education","Female","96","0.14907838069618","0.123276898049611","0.174879863342749"
"Tends to agree","1992","in school","Male","43","0.589887319083417","0.472983213422289","0.706791424744545"
"Tends to agree","1992","in school","Female","40","0.514281208897484","0.39962978791083","0.628932629884138"
"Tends to agree","1992","inadequately","Male","19","","",""
"Tends to agree","1992","inadequately","Female","19","","",""
"Tends to agree","1992","general elemantary","Male","246","0.462949509236574","0.420174785585484","0.505724232887664"
"Tends to agree","1992","general elemantary","Female","605","0.410577624679729","0.385062662121648","0.43609258723781"
"Tends to agree","1992","middle vocational","Male","1447","0.473638392929509","0.455795111448609","0.49148167441041"
"Tends to agree","1992","middle vocational","Female","1400","0.449163453473907","0.431470074205479","0.466856832742334"
"Tends to agree","1992","vocational + Abi","Male","86","0.555889430906562","0.47841483666451","0.633364025148614"
"Tends to agree","1992","vocational + Abi","Female","71","0.526103479391675","0.441875078829881","0.610331879953468"
"Tends to agree","1992","higher vocational","Male","224","0.454833952669459","0.410471428526648","0.499196476812269"
"Tends to agree","1992","higher vocational","Female","121","0.43990518054689","0.380366010502434","0.499444350591346"
"Tends to agree","1992","higher education","Male","432","0.498102178665756","0.465085984288792","0.53111837304272"
"Tends to agree","1992","higher education","Female","372","0.488247259059456","0.452036089989169","0.524458428129742"
"Rather not true","1992","in school","Male","8","","",""
"Rather not true","1992","in school","Female","11","","",""
"Rather not true","1992","inadequately","Male","9","","",""
"Rather not true","1992","inadequately","Female","17","","",""
"Rather not true","1992","general elemantary","Male","142","0.297103991744992","0.25790159483719","0.336306388652794"
"Rather not true","1992","general elemantary","Female","518","0.375955707397062","0.350833370448375","0.401078044345749"
"Rather not true","1992","middle vocational","Male","896","0.305246671306353","0.28878969812035","0.321703644492356"
"Rather not true","1992","middle vocational","Female","1045","0.352492983448134","0.335499019791202","0.369486947105065"
"Rather not true","1992","vocational + Abi","Male","37","0.243284944115326","0.176382289318369","0.310187598912284"
"Rather not true","1992","vocational + Abi","Female","38","0.289029385343499","0.212561684577846","0.365497086109151"
"Rather not true","1992","higher vocational","Male","154","0.336142824382927","0.294058083305351","0.378227565460504"
"Rather not true","1992","higher vocational","Female","86","0.334416177163719","0.277826465877421","0.391005888450017"
"Rather not true","1992","higher education","Male","257","0.274670738527074","0.245197087739746","0.304144389314402"
"Rather not true","1992","higher education","Female","212","0.29306585636014","0.260092387246044","0.326039325474235"
"Totally disagree","1992","in school","Male","3","","",""
"Totally disagree","1992","in school","Female","3","","",""
"Totally disagree","1992","inadequately","Male","9","","",""
"Totally disagree","1992","inadequately","Female","7","","",""
"Totally disagree","1992","general elemantary","Male","43","0.0912952979116093","0.0665866812157429","0.116003914607476"
"Totally disagree","1992","general elemantary","Female","137","0.106377407703084","0.0903860345060422","0.122368780900125"
"Totally disagree","1992","middle vocational","Male","212","0.0727984627578502","0.0635139877634281","0.0820829377522722"
"Totally disagree","1992","middle vocational","Female","209","0.0753635093494973","0.0659735593750546","0.08475345932394"
"Totally disagree","1992","vocational + Abi","Male","9","","",""
"Totally disagree","1992","vocational + Abi","Female","5","","",""
"Totally disagree","1992","higher vocational","Male","31","0.0753715138484598","0.0518528489662489","0.0988901787306707"
"Totally disagree","1992","higher vocational","Female","19","","",""
"Totally disagree","1992","higher education","Male","55","0.0542477798748537","0.0392909413124314","0.0692046184372761"
"Totally disagree","1992","higher education","Female","52","0.0696085038842251","0.051172934034838","0.0880440737336121"
"True entirely","1993","in school","Male","14","","",""
"True entirely","1993","in school","Female","20","","",""
"True entirely","1993","inadequately","Male","26","","",""
"True entirely","1993","inadequately","Female","29","","",""
"True entirely","1993","general elemantary","Male","138","0.134161520521969","0.112396701170157","0.155926339873782"
"True entirely","1993","general elemantary","Female","179","0.0912511753271029","0.0777400494562542","0.104762301197952"
"True entirely","1993","middle vocational","Male","361","0.104784245971258","0.0944818068676833","0.115086685074832"
"True entirely","1993","middle vocational","Female","345","0.102641995995492","0.0922431090095459","0.113040882981438"
"True entirely","1993","vocational + Abi","Male","29","","",""
"True entirely","1993","vocational + Abi","Female","24","","",""
"True entirely","1993","higher vocational","Male","52","0.0961721602910664","0.0695462061034144","0.122798114478718"
"True entirely","1993","higher vocational","Female","30","0.0831601158358992","0.0502849662805623","0.116035265391236"
"True entirely","1993","higher education","Male","85","0.101741218526445","0.082067173967545","0.121415263085346"
"True entirely","1993","higher education","Female","77","0.110430213133607","0.0876470062981637","0.13321341996905"
"Tends to agree","1993","in school","Male","50","0.552619853608537","0.448733536492663","0.65650617072441"
"Tends to agree","1993","in school","Female","53","0.557541697234853","0.458700709932671","0.656382684537035"
"Tends to agree","1993","inadequately","Male","95","0.327616274237483","0.268965754142105","0.38626679433286"
"Tends to agree","1993","inadequately","Female","150","0.367994334624394","0.318038337756833","0.417950331491955"
"Tends to agree","1993","general elemantary","Male","423","0.418192419519945","0.38669315558515","0.44969168345474"
"Tends to agree","1993","general elemantary","Female","645","0.333167324112874","0.311052167862081","0.355282480363666"
"Tends to agree","1993","middle vocational","Male","1459","0.404881898452989","0.388370115842332","0.421393681063647"
"Tends to agree","1993","middle vocational","Female","1323","0.388535666728112","0.371834667555928","0.405236665900295"
"Tends to agree","1993","vocational + Abi","Male","118","0.518335507426714","0.452007394676669","0.584663620176759"
"Tends to agree","1993","vocational + Abi","Female","92","0.604172945214718","0.530224878480305","0.678121011949131"
"Tends to agree","1993","higher vocational","Male","193","0.389250053214496","0.345216503536638","0.433283602892354"
"Tends to agree","1993","higher vocational","Female","115","0.426857169381481","0.367967899790533","0.485746438972428"
"Tends to agree","1993","higher education","Male","447","0.487469781786574","0.454940233321439","0.519999330251709"
"Tends to agree","1993","higher education","Female","334","0.446915543322083","0.410775443975281","0.483055642668885"
"Rather not true","1993","in school","Male","20","","",""
"Rather not true","1993","in school","Female","20","","",""
"Rather not true","1993","inadequately","Male","93","0.389451119987723","0.328516061055589","0.450386178919858"
"Rather not true","1993","inadequately","Female","136","0.40043048329673","0.349674187987076","0.451186778606385"
"Rather not true","1993","general elemantary","Male","295","0.335424202773991","0.305273870810586","0.365574534737396"
"Rather not true","1993","general elemantary","Female","701","0.43318593642654","0.409936744734469","0.456435128118611"
"Rather not true","1993","middle vocational","Male","1219","0.374212662589816","0.357934670736747","0.390490654442884"
"Rather not true","1993","middle vocational","Female","1271","0.39589568377219","0.379139010707612","0.412652356836767"
"Rather not true","1993","vocational + Abi","Male","54","0.259287815206755","0.201112915555395","0.317462714858115"
"Rather not true","1993","vocational + Abi","Female","38","0.175301394246992","0.117805906115625","0.232796882378359"
"Rather not true","1993","higher vocational","Male","193","0.438286671685718","0.393476755263019","0.483096588108417"
"Rather not true","1993","higher vocational","Female","99","0.361750795512593","0.30454193018909","0.418959660836096"
"Rather not true","1993","higher education","Male","286","0.315410310366088","0.285169211540893","0.345651409191283"
"Rather not true","1993","higher education","Female","242","0.337745379916916","0.30336678739757","0.372123972436262"
"Totally disagree","1993","in school","Male","4","","",""
"Totally disagree","1993","in school","Female","4","","",""
"Totally disagree","1993","inadequately","Male","32","0.155021271438636","0.109794136914923","0.200248405962349"
"Totally disagree","1993","inadequately","Female","43","0.122487066035132","0.088526223439602","0.156447908630663"
"Totally disagree","1993","general elemantary","Male","86","0.112221857184095","0.0920654283430014","0.132378286025188"
"Totally disagree","1993","general elemantary","Female","220","0.142395564133483","0.125999405368411","0.158791722898556"
"Totally disagree","1993","middle vocational","Male","356","0.116121192985937","0.105344629130955","0.126897756840919"
"Totally disagree","1993","middle vocational","Female","333","0.112926653504207","0.102081906174873","0.123771400833541"
"Totally disagree","1993","vocational + Abi","Male","17","","",""
"Totally disagree","1993","vocational + Abi","Female","14","","",""
"Totally disagree","1993","higher vocational","Male","33","0.0762911148087194","0.0523170222024113","0.100265207415028"
"Totally disagree","1993","higher vocational","Female","27","","",""
"Totally disagree","1993","higher education","Male","89","0.0953786893208928","0.0762624028641349","0.114494975777651"
"Totally disagree","1993","higher education","Female","74","0.104908863627394","0.0826337152678865","0.127184011986901"
"True entirely","1994","in school","Male","","","",""
"True entirely","1994","in school","Female","","","",""
"True entirely","1994","inadequately","Male","","","",""
"True entirely","1994","inadequately","Female","","","",""
"True entirely","1994","general elemantary","Male","","","",""
"True entirely","1994","general elemantary","Female","","","",""
"True entirely","1994","middle vocational","Male","","","",""
"True entirely","1994","middle vocational","Female","","","",""
"True entirely","1994","vocational + Abi","Male","","","",""
"True entirely","1994","vocational + Abi","Female","","","",""
"True entirely","1994","higher vocational","Male","","","",""
"True entirely","1994","higher vocational","Female","","","",""
"True entirely","1994","higher education","Male","","","",""
"True entirely","1994","higher education","Female","","","",""
"Tends to agree","1994","in school","Male","","","",""
"Tends to agree","1994","in school","Female","","","",""
"Tends to agree","1994","inadequately","Male","","","",""
"Tends to agree","1994","inadequately","Female","","","",""
"Tends to agree","1994","general elemantary","Male","","","",""
"Tends to agree","1994","general elemantary","Female","","","",""
"Tends to agree","1994","middle vocational","Male","","","",""
"Tends to agree","1994","middle vocational","Female","","","",""
"Tends to agree","1994","vocational + Abi","Male","","","",""
"Tends to agree","1994","vocational + Abi","Female","","","",""
"Tends to agree","1994","higher vocational","Male","","","",""
"Tends to agree","1994","higher vocational","Female","","","",""
"Tends to agree","1994","higher education","Male","","","",""
"Tends to agree","1994","higher education","Female","","","",""
"Rather not true","1994","in school","Male","","","",""
"Rather not true","1994","in school","Female","","","",""
"Rather not true","1994","inadequately","Male","","","",""
"Rather not true","1994","inadequately","Female","","","",""
"Rather not true","1994","general elemantary","Male","","","",""
"Rather not true","1994","general elemantary","Female","","","",""
"Rather not true","1994","middle vocational","Male","","","",""
"Rather not true","1994","middle vocational","Female","","","",""
"Rather not true","1994","vocational + Abi","Male","","","",""
"Rather not true","1994","vocational + Abi","Female","","","",""
"Rather not true","1994","higher vocational","Male","","","",""
"Rather not true","1994","higher vocational","Female","","","",""
"Rather not true","1994","higher education","Male","","","",""
"Rather not true","1994","higher education","Female","","","",""
"Totally disagree","1994","in school","Male","","","",""
"Totally disagree","1994","in school","Female","","","",""
"Totally disagree","1994","inadequately","Male","","","",""
"Totally disagree","1994","inadequately","Female","","","",""
"Totally disagree","1994","general elemantary","Male","","","",""
"Totally disagree","1994","general elemantary","Female","","","",""
"Totally disagree","1994","middle vocational","Male","","","",""
"Totally disagree","1994","middle vocational","Female","","","",""
"Totally disagree","1994","vocational + Abi","Male","","","",""
"Totally disagree","1994","vocational + Abi","Female","","","",""
"Totally disagree","1994","higher vocational","Male","","","",""
"Totally disagree","1994","higher vocational","Female","","","",""
"Totally disagree","1994","higher education","Male","","","",""
"Totally disagree","1994","higher education","Female","","","",""
"True entirely","1995","in school","Male","35","0.226701167218351","0.157591454109137","0.295810880327565"
"True entirely","1995","in school","Female","25","","",""
"True entirely","1995","inadequately","Male","29","","",""
"True entirely","1995","inadequately","Female","38","0.158229587433052","0.118305384815444","0.198153790050659"
"True entirely","1995","general elemantary","Male","152","0.154327393839983","0.130252594292791","0.178402193387174"
"True entirely","1995","general elemantary","Female","191","0.120443283446938","0.10467635962894","0.136210207264937"
"True entirely","1995","middle vocational","Male","515","0.14476866544838","0.132936086651449","0.156601244245312"
"True entirely","1995","middle vocational","Female","466","0.13629452695687","0.124635998563954","0.147953055349786"
"True entirely","1995","vocational + Abi","Male","36","0.166293607668733","0.120321738300925","0.212265477036542"
"True entirely","1995","vocational + Abi","Female","45","0.174722648156649","0.12532460700776","0.224120689305539"
"True entirely","1995","higher vocational","Male","63","0.129537396575373","0.0992759167500455","0.159798876400701"
"True entirely","1995","higher vocational","Female","39","0.140379803101412","0.100260122490833","0.180499483711992"
"True entirely","1995","higher education","Male","137","0.152266368255128","0.129515549129716","0.175017187380539"
"True entirely","1995","higher education","Female","110","0.14662408449362","0.122158073531412","0.171090095455828"
"Tends to agree","1995","in school","Male","85","0.632306343232905","0.552718749770239","0.711893936695571"
"Tends to agree","1995","in school","Female","80","0.570021242144842","0.488878609756361","0.651163874533323"
"Tends to agree","1995","inadequately","Male","91","0.42538216975648","0.358193566396843","0.492570773116117"
"Tends to agree","1995","inadequately","Female","169","0.489196779650506","0.434512287547792","0.54388127175322"
"Tends to agree","1995","general elemantary","Male","454","0.501224612034","0.467904324609833","0.534544899458168"
"Tends to agree","1995","general elemantary","Female","780","0.44758898058967","0.423501320676296","0.471676640503043"
"Tends to agree","1995","middle vocational","Male","1774","0.508589296610867","0.491777805649849","0.525400787571884"
"Tends to agree","1995","middle vocational","Female","1729","0.497555578576933","0.480565847491963","0.514545309661903"
"Tends to agree","1995","vocational + Abi","Male","152","0.582553283895668","0.521667462062796","0.643439105728541"
"Tends to agree","1995","vocational + Abi","Female","128","0.58800801138416","0.52397982956072","0.6520361932076"
"Tends to agree","1995","higher vocational","Male","238","0.491046169718851","0.44599377524356","0.536098564194142"
"Tends to agree","1995","higher vocational","Female","169","0.560134915215261","0.50280808688555","0.617461743544971"
"Tends to agree","1995","higher education","Male","537","0.539792232276342","0.508230878438422","0.571353586114261"
"Tends to agree","1995","higher education","Female","447","0.562430722140881","0.528118547221098","0.596742897060663"
"Rather not true","1995","in school","Male","18","","",""
"Rather not true","1995","in school","Female","34","0.198459111296957","0.133089118924897","0.263829103669018"
"Rather not true","1995","inadequately","Male","73","0.339471486177613","0.275119217904504","0.403823754450721"
"Rather not true","1995","inadequately","Female","93","0.282104455303024","0.232874303335227","0.331334607270821"
"Rather not true","1995","general elemantary","Male","205","0.277279740665617","0.247447613515138","0.307111867816097"
"Rather not true","1995","general elemantary","Female","543","0.341103793850705","0.318138313709975","0.364069273991436"
"Rather not true","1995","middle vocational","Male","941","0.286608224288227","0.271402444701417","0.301814003875037"
"Rather not true","1995","middle vocational","Female","971","0.305388860461306","0.289738686901141","0.321039034021471"
"Rather not true","1995","vocational + Abi","Male","55","0.215326503116423","0.164575917676672","0.266077088556174"
"Rather not true","1995","vocational + Abi","Female","49","0.219613595063533","0.165759389888095","0.27346780023897"
"Rather not true","1995","higher vocational","Male","155","0.328608247509343","0.286278590322444","0.370937904696243"
"Rather not true","1995","higher vocational","Female","68","0.249979003279774","0.199970906776677","0.29998709978287"
"Rather not true","1995","higher education","Male","252","0.271588160426696","0.243423193129906","0.299753127723485"
"Rather not true","1995","higher education","Female","219","0.25298596135447","0.222918074231111","0.283053848477829"
"Totally disagree","1995","in school","Male","3","","",""
"Totally disagree","1995","in school","Female","4","","",""
"Totally disagree","1995","inadequately","Male","15","","",""
"Totally disagree","1995","inadequately","Female","21","","",""
"Totally disagree","1995","general elemantary","Male","54","0.0671682534603997","0.0504871904046263","0.083849316516173"
"Totally disagree","1995","general elemantary","Female","123","0.0908639421126865","0.0769409050208495","0.104786979204524"
"Totally disagree","1995","middle vocational","Male","167","0.0600338136525258","0.0520455130447976","0.0680221142602541"
"Totally disagree","1995","middle vocational","Female","161","0.0607610340048908","0.0526435335916425","0.068878534418139"
"Totally disagree","1995","vocational + Abi","Male","9","","",""
"Totally disagree","1995","vocational + Abi","Female","5","","",""
"Totally disagree","1995","higher vocational","Male","17","","",""
"Totally disagree","1995","higher vocational","Female","12","","",""
"Totally disagree","1995","higher education","Male","32","0.0363532390418351","0.0245011248930327","0.0482053531906374"
"Totally disagree","1995","higher education","Female","27","","",""
"True entirely","1996","in school","Male","27","","",""
"True entirely","1996","in school","Female","33","0.233134113127811","0.166782969257017","0.299485256998604"
"True entirely","1996","inadequately","Male","23","","",""
"True entirely","1996","inadequately","Female","23","","",""
"True entirely","1996","general elemantary","Male","156","0.160767986351445","0.135657623439963","0.185878349262927"
"True entirely","1996","general elemantary","Female","196","0.113310425901106","0.0976563098576769","0.128964541944535"
"True entirely","1996","middle vocational","Male","432","0.119823818359962","0.108805219535862","0.130842417184062"
"True entirely","1996","middle vocational","Female","447","0.132238922949949","0.120668960207465","0.143808885692432"
"True entirely","1996","vocational + Abi","Male","29","","",""
"True entirely","1996","vocational + Abi","Female","30","0.155249377715171","0.109143837791707","0.201354917638636"
"True entirely","1996","higher vocational","Male","56","0.130499871670788","0.100078590159015","0.160921153182561"
"True entirely","1996","higher vocational","Female","34","0.112296675859951","0.0763284009497891","0.148264950770113"
"True entirely","1996","higher education","Male","138","0.135618597223466","0.114038808661865","0.157198385785067"
"True entirely","1996","higher education","Female","83","0.109207909030167","0.0875812255799945","0.13083459248034"
"Tends to agree","1996","in school","Male","82","0.597253887518474","0.515425551668764","0.679082223368184"
"Tends to agree","1996","in school","Female","82","0.523403950815227","0.445028597970028","0.601779303660426"
"Tends to agree","1996","inadequately","Male","84","0.372872309809968","0.305686182607594","0.440058437012342"
"Tends to agree","1996","inadequately","Female","151","0.509968640926846","0.452234126264015","0.567703155589677"
"Tends to agree","1996","general elemantary","Male","398","0.463141797872177","0.429053998337315","0.49722959740704"
"Tends to agree","1996","general elemantary","Female","659","0.402447442927632","0.378228763832387","0.426666122022877"
"Tends to agree","1996","middle vocational","Male","1627","0.480946275423348","0.463994139478561","0.497898411368135"
"Tends to agree","1996","middle vocational","Female","1571","0.458175121629209","0.441157555431994","0.475192687826425"
"Tends to agree","1996","vocational + Abi","Male","148","0.625904168460147","0.564812086435493","0.686996250484801"
"Tends to agree","1996","vocational + Abi","Female","143","0.591663275206378","0.529085452979583","0.654241097433172"
"Tends to agree","1996","higher vocational","Male","232","0.496438960555249","0.451284919144947","0.541593001965551"
"Tends to agree","1996","higher vocational","Female","171","0.551026608362034","0.494363705137618","0.60768951158645"
"Tends to agree","1996","higher education","Male","533","0.571267772055482","0.540075444597488","0.602460099513475"
"Tends to agree","1996","higher education","Female","441","0.542135598566675","0.507589651475312","0.576681545658039"
"Rather not true","1996","in school","Male","25","","",""
"Rather not true","1996","in school","Female","34","0.217198414605543","0.152493098149341","0.281903731061745"
"Rather not true","1996","inadequately","Male","74","0.464959996220209","0.395661713164129","0.534258279276289"
"Rather not true","1996","inadequately","Female","83","0.301494555927605","0.248494481186124","0.354494630669087"
"Rather not true","1996","general elemantary","Male","221","0.304309103531192","0.272854963581636","0.335763243480748"
"Rather not true","1996","general elemantary","Female","586","0.387557229329845","0.363496516515083","0.411617942144606"
"Rather not true","1996","middle vocational","Male","1091","0.344027104399664","0.327909174402735","0.360145034396593"
"Rather not true","1996","middle vocational","Female","1077","0.343720266782726","0.32749845746106","0.359942076104391"
"Rather not true","1996","vocational + Abi","Male","54","0.23183117903958","0.178552453271473","0.285109904807688"
"Rather not true","1996","vocational + Abi","Female","54","0.217003225444696","0.164524050446326","0.269482400443065"
"Rather not true","1996","higher vocational","Male","160","0.331755096466258","0.289233039329043","0.374277153603472"
"Rather not true","1996","higher vocational","Female","81","0.280678331085026","0.229490320642107","0.331866341527945"
"Rather not true","1996","higher education","Male","253","0.248840481374912","0.221590798159438","0.276090164590385"
"Rather not true","1996","higher education","Female","246","0.305232780070752","0.273301969207351","0.337163590934154"
"Totally disagree","1996","in school","Male","4","","",""
"Totally disagree","1996","in school","Female","7","","",""
"Totally disagree","1996","inadequately","Male","18","","",""
"Totally disagree","1996","inadequately","Female","31","0.108156105793924","0.0722868976020734","0.144025313985774"
"Totally disagree","1996","general elemantary","Male","47","0.0717811122451864","0.0541352666539271","0.0894269578364456"
