"pli0081","year","education","sampreg","n","percent","lower_confidence","upper_confidence"
"Rarely","1992","no degree/no degree yet","East Germany","","","",""
"Never","1992","lower secondary degree","West Germany","","","",""
"Never","1992","lower secondary degree","East Germany","","","",""
"Never","1992","secondary school degree","West Germany","","","",""
"Never","1992","secondary school degree","East Germany","","","",""
"Never","1992","college entrance qualification","West Germany","","","",""
"Never","1992","college entrance qualification","East Germany","","","",""
"Never","1992","Other degree","West Germany","","","",""
"Never","1992","Other degree","East Germany","","","",""
"Never","1992","no degree/no degree yet","West Germany","","","",""
"Never","1992","no degree/no degree yet","East Germany","","","",""
"Daily","1993","lower secondary degree","West Germany","","","",""
"Daily","1993","lower secondary degree","East Germany","","","",""
"Daily","1993","secondary school degree","West Germany","","","",""
"Daily","1993","secondary school degree","East Germany","","","",""
"Daily","1993","college entrance qualification","West Germany","","","",""
"Daily","1993","college entrance qualification","East Germany","","","",""
"Daily","1993","Other degree","West Germany","","","",""
"Daily","1993","Other degree","East Germany","","","",""
"Daily","1993","no degree/no degree yet","West Germany","","","",""
"Daily","1993","no degree/no degree yet","East Germany","","","",""
"Min 1x per week","1993","lower secondary degree","West Germany","","","",""
"Min 1x per week","1993","lower secondary degree","East Germany","","","",""
"Min 1x per week","1993","secondary school degree","West Germany","","","",""
"Min 1x per week","1993","secondary school degree","East Germany","","","",""
"Min 1x per week","1993","college entrance qualification","West Germany","","","",""
"Min 1x per week","1993","college entrance qualification","East Germany","","","",""
"Min 1x per week","1993","Other degree","West Germany","","","",""
"Min 1x per week","1993","Other degree","East Germany","","","",""
"Min 1x per week","1993","no degree/no degree yet","West Germany","","","",""
"Min 1x per week","1993","no degree/no degree yet","East Germany","","","",""
"Min 1x per month","1993","lower secondary degree","West Germany","","","",""
"Min 1x per month","1993","lower secondary degree","East Germany","","","",""
"Min 1x per month","1993","secondary school degree","West Germany","","","",""
"Min 1x per month","1993","secondary school degree","East Germany","","","",""
"Min 1x per month","1993","college entrance qualification","West Germany","","","",""
"Min 1x per month","1993","college entrance qualification","East Germany","","","",""
"Min 1x per month","1993","Other degree","West Germany","","","",""
"Min 1x per month","1993","Other degree","East Germany","","","",""
"Min 1x per month","1993","no degree/no degree yet","West Germany","","","",""
"Min 1x per month","1993","no degree/no degree yet","East Germany","","","",""
"Rarely","1993","lower secondary degree","West Germany","","","",""
"Rarely","1993","lower secondary degree","East Germany","","","",""
"Rarely","1993","secondary school degree","West Germany","","","",""
"Rarely","1993","secondary school degree","East Germany","","","",""
"Rarely","1993","college entrance qualification","West Germany","","","",""
"Rarely","1993","college entrance qualification","East Germany","","","",""
"Rarely","1993","Other degree","West Germany","","","",""
"Rarely","1993","Other degree","East Germany","","","",""
"Rarely","1993","no degree/no degree yet","West Germany","","","",""
"Rarely","1993","no degree/no degree yet","East Germany","","","",""
"Never","1993","lower secondary degree","West Germany","","","",""
"Never","1993","lower secondary degree","East Germany","","","",""
"Never","1993","secondary school degree","West Germany","","","",""
"Never","1993","secondary school degree","East Germany","","","",""
"Never","1993","college entrance qualification","West Germany","","","",""
"Never","1993","college entrance qualification","East Germany","","","",""
"Never","1993","Other degree","West Germany","","","",""
"Never","1993","Other degree","East Germany","","","",""
"Never","1993","no degree/no degree yet","West Germany","","","",""
"Never","1993","no degree/no degree yet","East Germany","","","",""
"Daily","1994","lower secondary degree","West Germany","","","",""
"Daily","1994","lower secondary degree","East Germany","","","",""
"Daily","1994","secondary school degree","West Germany","","","",""
"Daily","1994","secondary school degree","East Germany","","","",""
"Daily","1994","college entrance qualification","West Germany","","","",""
"Daily","1994","college entrance qualification","East Germany","","","",""
"Daily","1994","Other degree","West Germany","","","",""
"Daily","1994","Other degree","East Germany","","","",""
"Daily","1994","no degree/no degree yet","West Germany","","","",""
"Daily","1994","no degree/no degree yet","East Germany","","","",""
"Min 1x per week","1994","lower secondary degree","West Germany","","","",""
"Min 1x per week","1994","lower secondary degree","East Germany","","","",""
"Min 1x per week","1994","secondary school degree","West Germany","","","",""
"Min 1x per week","1994","secondary school degree","East Germany","","","",""
"Min 1x per week","1994","college entrance qualification","West Germany","","","",""
"Min 1x per week","1994","college entrance qualification","East Germany","","","",""
"Min 1x per week","1994","Other degree","West Germany","","","",""
"Min 1x per week","1994","Other degree","East Germany","","","",""
"Min 1x per week","1994","no degree/no degree yet","West Germany","","","",""
"Min 1x per week","1994","no degree/no degree yet","East Germany","","","",""
"Min 1x per month","1994","lower secondary degree","West Germany","","","",""
"Min 1x per month","1994","lower secondary degree","East Germany","","","",""
"Min 1x per month","1994","secondary school degree","West Germany","","","",""
"Min 1x per month","1994","secondary school degree","East Germany","","","",""
"Min 1x per month","1994","college entrance qualification","West Germany","","","",""
"Min 1x per month","1994","college entrance qualification","East Germany","","","",""
"Min 1x per month","1994","Other degree","West Germany","","","",""
"Min 1x per month","1994","Other degree","East Germany","","","",""
"Min 1x per month","1994","no degree/no degree yet","West Germany","","","",""
"Min 1x per month","1994","no degree/no degree yet","East Germany","","","",""
"Rarely","1994","lower secondary degree","West Germany","","","",""
"Rarely","1994","lower secondary degree","East Germany","","","",""
"Rarely","1994","secondary school degree","West Germany","","","",""
"Rarely","1994","secondary school degree","East Germany","","","",""
"Rarely","1994","college entrance qualification","West Germany","","","",""
"Rarely","1994","college entrance qualification","East Germany","","","",""
"Rarely","1994","Other degree","West Germany","","","",""
"Rarely","1994","Other degree","East Germany","","","",""
"Rarely","1994","no degree/no degree yet","West Germany","","","",""
"Rarely","1994","no degree/no degree yet","East Germany","","","",""
"Never","1994","lower secondary degree","West Germany","","","",""
"Never","1994","lower secondary degree","East Germany","","","",""
"Never","1994","secondary school degree","West Germany","","","",""
"Never","1994","secondary school degree","East Germany","","","",""
"Never","1994","college entrance qualification","West Germany","","","",""
"Never","1994","college entrance qualification","East Germany","","","",""
"Never","1994","Other degree","West Germany","","","",""
"Never","1994","Other degree","East Germany","","","",""
"Never","1994","no degree/no degree yet","West Germany","","","",""
"Never","1994","no degree/no degree yet","East Germany","","","",""
"Daily","1995","lower secondary degree","West Germany","384","0.0865855606387076","0.0779647258856448","0.0952063953917703"
"Daily","1995","lower secondary degree","East Germany","118","0.101966541716429","0.0855611954640179","0.11837188796884"
"Daily","1995","secondary school degree","West Germany","143","0.0707919569270884","0.0591983757973467","0.0823855380568301"
"Daily","1995","secondary school degree","East Germany","109","0.0595409488030506","0.0482723683742607","0.0708095292318404"
"Daily","1995","college entrance qualification","West Germany","66","0.0405771075821357","0.0302600581709902","0.0508941569932812"
"Daily","1995","college entrance qualification","East Germany","16","","",""
"Daily","1995","Other degree","West Germany","114","0.0923492591237786","0.0755797079656147","0.109118810281943"
"Daily","1995","Other degree","East Germany","4","","",""
"Daily","1995","no degree/no degree yet","West Germany","87","0.0913708526797248","0.070845183626897","0.111896521732552"
"Daily","1995","no degree/no degree yet","East Germany","4","","",""
"Min 1x per week","1995","lower secondary degree","West Germany","1667","0.388641327475603","0.373699105749787","0.403583549201419"
"Min 1x per week","1995","lower secondary degree","East Germany","529","0.418606969316812","0.391861610102399","0.445352328531224"
"Min 1x per week","1995","secondary school degree","West Germany","738","0.370396836224413","0.348567715059578","0.392225957389247"
"Min 1x per week","1995","secondary school degree","East Germany","698","0.439705288175467","0.416068933717822","0.463341642633112"
"Min 1x per week","1995","college entrance qualification","West Germany","456","0.316982368963267","0.29265229442109","0.341312443505444"
"Min 1x per week","1995","college entrance qualification","East Germany","201","0.387339199662078","0.344935877475088","0.429742521849068"
"Min 1x per week","1995","Other degree","West Germany","530","0.421371623052889","0.392770844565464","0.449972401540314"
"Min 1x per week","1995","Other degree","East Germany","9","","",""
"Min 1x per week","1995","no degree/no degree yet","West Germany","333","0.37460965995162","0.340129821549144","0.409089498354096"
"Min 1x per week","1995","no degree/no degree yet","East Germany","30","0.35515683529815","0.261360638300759","0.44895303229554"
"Min 1x per month","1995","lower secondary degree","West Germany","1191","0.297226601291745","0.283216407507917","0.311236795075573"
"Min 1x per month","1995","lower secondary degree","East Germany","361","0.254778104544597","0.231155153408858","0.278401055680336"
"Min 1x per month","1995","secondary school degree","West Germany","524","0.290411849577633","0.269891747822807","0.310931951332458"
"Min 1x per month","1995","secondary school degree","East Germany","575","0.321086943747869","0.298853343570521","0.343320543925216"
"Min 1x per month","1995","college entrance qualification","West Germany","476","0.330523163341953","0.305926360676773","0.355119966007132"
"Min 1x per month","1995","college entrance qualification","East Germany","196","0.388638190304086","0.346208877108131","0.43106750350004"
"Min 1x per month","1995","Other degree","West Germany","223","0.197052164949639","0.174012316463895","0.220092013435382"
"Min 1x per month","1995","Other degree","East Germany","8","","",""
"Min 1x per month","1995","no degree/no degree yet","West Germany","154","0.257036671904275","0.225906509603707","0.288166834204843"
"Min 1x per month","1995","no degree/no degree yet","East Germany","47","0.419254802732489","0.322542900034449","0.515966705430529"
"Rarely","1995","lower secondary degree","West Germany","751","0.20205696677133","0.189748172706129","0.21436576083653"
"Rarely","1995","lower secondary degree","East Germany","260","0.190096482664","0.168824205625127","0.211368759702873"
"Rarely","1995","secondary school degree","West Germany","430","0.241660609163896","0.222309587148789","0.261011631179002"
"Rarely","1995","secondary school degree","East Germany","289","0.162719095733356","0.145142035446575","0.180296156020138"
"Rarely","1995","college entrance qualification","West Germany","384","0.295220437858253","0.27136926226739","0.319071613449116"
"Rarely","1995","college entrance qualification","East Germany","91","0.188030686981599","0.154018991204433","0.222042382758766"
"Rarely","1995","Other degree","West Germany","181","0.180221378368233","0.157957706353916","0.202485050382549"
"Rarely","1995","Other degree","East Germany","10","","",""
"Rarely","1995","no degree/no degree yet","West Germany","124","0.20491914695808","0.176165226406423","0.233673067509736"
"Rarely","1995","no degree/no degree yet","East Germany","17","","",""
"Never","1995","lower secondary degree","West Germany","95","0.0254895438226142","0.0206582112856444","0.0303208763595841"
"Never","1995","lower secondary degree","East Germany","39","0.0345519017581621","0.0246501794826079","0.0444536240337162"
"Never","1995","secondary school degree","West Germany","45","0.0267387481069704","0.0194466178446716","0.0340308783692692"
"Never","1995","secondary school degree","East Germany","23","","",""
"Never","1995","college entrance qualification","West Germany","23","","",""
"Never","1995","college entrance qualification","East Germany","3","","",""
"Never","1995","Other degree","West Germany","97","0.109005574505461","0.0909543280711489","0.127056820939774"
"Never","1995","Other degree","East Germany","2","","",""
"Never","1995","no degree/no degree yet","West Germany","59","0.0720636685063006","0.0536424894431336","0.0904848475694677"
"Never","1995","no degree/no degree yet","East Germany","2","","",""
"Daily","1996","lower secondary degree","West Germany","","","",""
"Daily","1996","lower secondary degree","East Germany","","","",""
"Daily","1996","secondary school degree","West Germany","","","",""
"Daily","1996","secondary school degree","East Germany","","","",""
"Daily","1996","college entrance qualification","West Germany","","","",""
"Daily","1996","college entrance qualification","East Germany","","","",""
"Daily","1996","Other degree","West Germany","","","",""
"Daily","1996","Other degree","East Germany","","","",""
"Daily","1996","no degree/no degree yet","West Germany","","","",""
"Daily","1996","no degree/no degree yet","East Germany","","","",""
"Min 1x per week","1996","lower secondary degree","West Germany","","","",""
"Min 1x per week","1996","lower secondary degree","East Germany","","","",""
"Min 1x per week","1996","secondary school degree","West Germany","","","",""
"Min 1x per week","1996","secondary school degree","East Germany","","","",""
"Min 1x per week","1996","college entrance qualification","West Germany","","","",""
"Min 1x per week","1996","college entrance qualification","East Germany","","","",""
"Min 1x per week","1996","Other degree","West Germany","","","",""
"Min 1x per week","1996","Other degree","East Germany","","","",""
"Min 1x per week","1996","no degree/no degree yet","West Germany","","","",""
"Min 1x per week","1996","no degree/no degree yet","East Germany","","","",""
"Min 1x per month","1996","lower secondary degree","West Germany","","","",""
"Min 1x per month","1996","lower secondary degree","East Germany","","","",""
"Min 1x per month","1996","secondary school degree","West Germany","","","",""
"Min 1x per month","1996","secondary school degree","East Germany","","","",""
"Min 1x per month","1996","college entrance qualification","West Germany","","","",""
"Min 1x per month","1996","college entrance qualification","East Germany","","","",""
"Min 1x per month","1996","Other degree","West Germany","","","",""
"Min 1x per month","1996","Other degree","East Germany","","","",""
"Min 1x per month","1996","no degree/no degree yet","West Germany","","","",""
"Min 1x per month","1996","no degree/no degree yet","East Germany","","","",""
"Rarely","1996","lower secondary degree","West Germany","","","",""
"Rarely","1996","lower secondary degree","East Germany","","","",""
"Rarely","1996","secondary school degree","West Germany","","","",""
"Rarely","1996","secondary school degree","East Germany","","","",""
"Rarely","1996","college entrance qualification","West Germany","","","",""
"Rarely","1996","college entrance qualification","East Germany","","","",""
"Rarely","1996","Other degree","West Germany","","","",""
"Rarely","1996","Other degree","East Germany","","","",""
"Rarely","1996","no degree/no degree yet","West Germany","","","",""
"Rarely","1996","no degree/no degree yet","East Germany","","","",""
"Never","1996","lower secondary degree","West Germany","","","",""
"Never","1996","lower secondary degree","East Germany","","","",""
"Never","1996","secondary school degree","West Germany","","","",""
"Never","1996","secondary school degree","East Germany","","","",""
"Never","1996","college entrance qualification","West Germany","","","",""
"Never","1996","college entrance qualification","East Germany","","","",""
"Never","1996","Other degree","West Germany","","","",""
"Never","1996","Other degree","East Germany","","","",""
"Never","1996","no degree/no degree yet","West Germany","","","",""
"Never","1996","no degree/no degree yet","East Germany","","","",""
"Daily","1997","lower secondary degree","West Germany","","","",""
"Daily","1997","lower secondary degree","East Germany","","","",""
"Daily","1997","secondary school degree","West Germany","","","",""
"Daily","1997","secondary school degree","East Germany","","","",""
"Daily","1997","college entrance qualification","West Germany","","","",""
"Daily","1997","college entrance qualification","East Germany","","","",""
"Daily","1997","Other degree","West Germany","","","",""
"Daily","1997","Other degree","East Germany","","","",""
"Daily","1997","no degree/no degree yet","West Germany","","","",""
"Daily","1997","no degree/no degree yet","East Germany","","","",""
"Min 1x per week","1997","lower secondary degree","West Germany","","","",""
"Min 1x per week","1997","lower secondary degree","East Germany","","","",""
"Min 1x per week","1997","secondary school degree","West Germany","","","",""
"Min 1x per week","1997","secondary school degree","East Germany","","","",""
"Min 1x per week","1997","college entrance qualification","West Germany","","","",""
"Min 1x per week","1997","college entrance qualification","East Germany","","","",""
"Min 1x per week","1997","Other degree","West Germany","","","",""
"Min 1x per week","1997","Other degree","East Germany","","","",""
"Min 1x per week","1997","no degree/no degree yet","West Germany","","","",""
"Min 1x per week","1997","no degree/no degree yet","East Germany","","","",""
"Min 1x per month","1997","lower secondary degree","West Germany","","","",""
"Min 1x per month","1997","lower secondary degree","East Germany","","","",""
"Min 1x per month","1997","secondary school degree","West Germany","","","",""
"Min 1x per month","1997","secondary school degree","East Germany","","","",""
"Min 1x per month","1997","college entrance qualification","West Germany","","","",""
"Min 1x per month","1997","college entrance qualification","East Germany","","","",""
"Min 1x per month","1997","Other degree","West Germany","","","",""
"Min 1x per month","1997","Other degree","East Germany","","","",""
"Min 1x per month","1997","no degree/no degree yet","West Germany","","","",""
"Min 1x per month","1997","no degree/no degree yet","East Germany","","","",""
"Rarely","1997","lower secondary degree","West Germany","","","",""
"Rarely","1997","lower secondary degree","East Germany","","","",""
"Rarely","1997","secondary school degree","West Germany","","","",""
"Rarely","1997","secondary school degree","East Germany","","","",""
"Rarely","1997","college entrance qualification","West Germany","","","",""
"Rarely","1997","college entrance qualification","East Germany","","","",""
"Rarely","1997","Other degree","West Germany","","","",""
"Rarely","1997","Other degree","East Germany","","","",""
"Rarely","1997","no degree/no degree yet","West Germany","","","",""
"Rarely","1997","no degree/no degree yet","East Germany","","","",""
"Never","1997","lower secondary degree","West Germany","","","",""
"Never","1997","lower secondary degree","East Germany","","","",""
"Never","1997","secondary school degree","West Germany","","","",""
"Never","1997","secondary school degree","East Germany","","","",""
"Never","1997","college entrance qualification","West Germany","","","",""
"Never","1997","college entrance qualification","East Germany","","","",""
"Never","1997","Other degree","West Germany","","","",""
"Never","1997","Other degree","East Germany","","","",""
"Never","1997","no degree/no degree yet","West Germany","","","",""
"Never","1997","no degree/no degree yet","East Germany","","","",""
"Daily","1998","lower secondary degree","West Germany","450","0.096402092649483","0.0876081124711916","0.105196072827774"
"Daily","1998","lower secondary degree","East Germany","136","0.104103561265101","0.0874252583291206","0.120781864201081"
"Daily","1998","secondary school degree","West Germany","154","0.0633475692925567","0.0529417506916277","0.0737533878934856"
"Daily","1998","secondary school degree","East Germany","101","0.0525122924653085","0.0420942602933453","0.0629303246372717"
"Daily","1998","college entrance qualification","West Germany","74","0.0370677662049678","0.0279956905672022","0.0461398418427334"
"Daily","1998","college entrance qualification","East Germany","27","","",""
"Daily","1998","Other degree","West Germany","115","0.102559064943227","0.0833377946439708","0.121780335242484"
"Daily","1998","Other degree","East Germany","5","","",""
"Daily","1998","no degree/no degree yet","West Germany","108","0.143507012651851","0.117328983453579","0.169685041850123"
"Daily","1998","no degree/no degree yet","East Germany","2","","",""
"Min 1x per week","1998","lower secondary degree","West Germany","1896","0.412820883853668","0.398151199355885","0.427490568351452"
"Min 1x per week","1998","lower secondary degree","East Germany","485","0.373643675399732","0.347223864139431","0.400063486660034"
"Min 1x per week","1998","secondary school degree","West Germany","888","0.397696374558425","0.376788706539587","0.418604042577263"
"Min 1x per week","1998","secondary school degree","East Germany","733","0.448259363808237","0.425031964615734","0.471486763000739"
"Min 1x per week","1998","college entrance qualification","West Germany","566","0.330142769111978","0.307561278200942","0.352724260023015"
"Min 1x per week","1998","college entrance qualification","East Germany","192","0.328562757595836","0.289093357834478","0.368032157357195"
"Min 1x per week","1998","Other degree","West Germany","472","0.460881961636643","0.429300741199045","0.492463182074241"
"Min 1x per week","1998","Other degree","East Germany","17","","",""
"Min 1x per week","1998","no degree/no degree yet","West Germany","297","0.379964776101509","0.343722260859767","0.416207291343251"
"Min 1x per week","1998","no degree/no degree yet","East Germany","37","0.272752170396112","0.193066029960414","0.35243831083181"
"Min 1x per month","1998","lower secondary degree","West Germany","1139","0.26915550576295","0.255940457084157","0.282370554441743"
"Min 1x per month","1998","lower secondary degree","East Germany","426","0.325074263875081","0.29949373920556","0.350654788544602"
"Min 1x per month","1998","secondary school degree","West Germany","591","0.297455637277249","0.277927086307968","0.316984188246529"
"Min 1x per month","1998","secondary school degree","East Germany","634","0.341336722061604","0.319190908195485","0.363482535927724"
"Min 1x per month","1998","college entrance qualification","West Germany","583","0.349699372763765","0.326800447187486","0.372598298340043"
"Min 1x per month","1998","college entrance qualification","East Germany","237","0.434994442078067","0.393334673301687","0.476654210854446"
"Min 1x per month","1998","Other degree","West Germany","174","0.175307417236362","0.151217333359464","0.199397501113259"
"Min 1x per month","1998","Other degree","East Germany","11","","",""
"Min 1x per month","1998","no degree/no degree yet","West Germany","142","0.243229833992103","0.211194526047151","0.275265141937055"
"Min 1x per month","1998","no degree/no degree yet","East Germany","52","0.434859203122797","0.346161958097882","0.523556448147712"
"Rarely","1998","lower secondary degree","West Germany","775","0.201044302667394","0.189102720326518","0.212985885008271"
"Rarely","1998","lower secondary degree","East Germany","222","0.172583720857957","0.151946457605339","0.193220984110574"
"Rarely","1998","secondary school degree","West Germany","438","0.221458937030516","0.203720742707568","0.239197131353464"
"Rarely","1998","secondary school degree","East Germany","280","0.14713236179889","0.130587492753431","0.163677230844349"
