"pli0081","year","bula_h","education","n","percent","lower_confidence","upper_confidence"
"Min 1x per week","1990","Hesse","secondary school degree","63","0.377938578857383","0.304836119894806","0.45104103781996"
"Min 1x per week","1990","Hesse","college entrance qualification","41","0.329677927327886","0.250670970776886","0.408684883878885"
"Min 1x per week","1990","Hesse","Other degree","46","0.28418274033688","0.208100877330113","0.360264603343647"
"Min 1x per week","1990","Hesse","no degree/no degree yet","32","0.236534185284628","0.156757387834669","0.316310982734587"
"Min 1x per week","1990","Rhineland-Palatinate,Saarland","lower secondary degree","170","0.398837500833623","0.351498279093025","0.44617672257422"
"Min 1x per week","1990","Rhineland-Palatinate,Saarland","secondary school degree","35","0.372994941426498","0.273083820927015","0.472906061925981"
"Min 1x per week","1990","Rhineland-Palatinate,Saarland","college entrance qualification","24","","",""
"Min 1x per week","1990","Rhineland-Palatinate,Saarland","Other degree","19","","",""
"Min 1x per week","1990","Rhineland-Palatinate,Saarland","no degree/no degree yet","25","","",""
"Min 1x per week","1990","Baden-Württemberg","lower secondary degree","341","0.376950207203512","0.344158012664819","0.409742401742204"
"Min 1x per week","1990","Baden-Württemberg","secondary school degree","102","0.385268244894015","0.326894589282272","0.443641900505757"
"Min 1x per week","1990","Baden-Württemberg","college entrance qualification","57","0.334863521576353","0.265336958507764","0.404390084644942"
"Min 1x per week","1990","Baden-Württemberg","Other degree","110","0.346947374780695","0.289419794198428","0.404474955362963"
"Min 1x per week","1990","Baden-Württemberg","no degree/no degree yet","98","0.304037868954854","0.241970475425327","0.366105262484382"
"Min 1x per week","1990","Bavaria","lower secondary degree","300","0.357812520959966","0.324678148453628","0.390946893466303"
"Min 1x per week","1990","Bavaria","secondary school degree","103","0.329063151181485","0.275714872960387","0.382411429402583"
"Min 1x per week","1990","Bavaria","college entrance qualification","66","0.328771598548012","0.263828594896199","0.393714602199826"
"Min 1x per week","1990","Bavaria","Other degree","58","0.281066512204094","0.212889374466496","0.349243649941692"
"Min 1x per week","1990","Bavaria","no degree/no degree yet","30","0.286671012448556","0.196212529296661","0.377129495600452"
"Min 1x per week","1990","Berlin","lower secondary degree","47","0.366865229215115","0.28237734332591","0.45135311510432"
"Min 1x per week","1990","Berlin","secondary school degree","18","","",""
"Min 1x per week","1990","Berlin","college entrance qualification","11","","",""
"Min 1x per week","1990","Berlin","Other degree","13","","",""
"Min 1x per week","1990","Berlin","no degree/no degree yet","14","","",""
"Min 1x per week","1990","Brandenburg","lower secondary degree","","","",""
"Min 1x per week","1990","Brandenburg","secondary school degree","","","",""
"Min 1x per week","1990","Brandenburg","college entrance qualification","","","",""
"Min 1x per week","1990","Brandenburg","Other degree","","","",""
"Min 1x per week","1990","Brandenburg","no degree/no degree yet","","","",""
"Min 1x per week","1990","Mecklenburg-Western Pomerania","lower secondary degree","","","",""
"Min 1x per week","1990","Mecklenburg-Western Pomerania","secondary school degree","","","",""
"Min 1x per week","1990","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
"Min 1x per week","1990","Mecklenburg-Western Pomerania","Other degree","","","",""
"Min 1x per week","1990","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Min 1x per week","1990","Saxony","lower secondary degree","","","",""
"Min 1x per week","1990","Saxony","secondary school degree","","","",""
"Min 1x per week","1990","Saxony","college entrance qualification","","","",""
"Min 1x per week","1990","Saxony","Other degree","","","",""
"Min 1x per week","1990","Saxony","no degree/no degree yet","","","",""
"Min 1x per week","1990","Saxony-Anhalt","lower secondary degree","","","",""
"Min 1x per week","1990","Saxony-Anhalt","secondary school degree","","","",""
"Min 1x per week","1990","Saxony-Anhalt","college entrance qualification","","","",""
"Min 1x per week","1990","Saxony-Anhalt","Other degree","","","",""
"Min 1x per week","1990","Saxony-Anhalt","no degree/no degree yet","","","",""
"Min 1x per week","1990","Thuringia","lower secondary degree","","","",""
"Min 1x per week","1990","Thuringia","secondary school degree","","","",""
"Min 1x per week","1990","Thuringia","college entrance qualification","","","",""
"Min 1x per week","1990","Thuringia","Other degree","","","",""
"Min 1x per week","1990","Thuringia","no degree/no degree yet","","","",""
"Min 1x per month","1990","Schleswig-Holstein","lower secondary degree","60","0.4032240757263","0.325748180140136","0.480699971312464"
"Min 1x per month","1990","Schleswig-Holstein","secondary school degree","32","0.448181060044477","0.328203182651984","0.568158937436971"
"Min 1x per month","1990","Schleswig-Holstein","college entrance qualification","11","","",""
"Min 1x per month","1990","Schleswig-Holstein","Other degree","2","","",""
"Min 1x per month","1990","Schleswig-Holstein","no degree/no degree yet","3","","",""
"Min 1x per month","1990","Hamburg","lower secondary degree","21","","",""
"Min 1x per month","1990","Hamburg","secondary school degree","12","","",""
"Min 1x per month","1990","Hamburg","college entrance qualification","6","","",""
"Min 1x per month","1990","Hamburg","Other degree","1","","",""
"Min 1x per month","1990","Hamburg","no degree/no degree yet","1","","",""
"Min 1x per month","1990","Lower Saxony","lower secondary degree","184","0.360093324719468","0.318143518973007","0.40204313046593"
"Min 1x per month","1990","Lower Saxony","secondary school degree","70","0.334843104018261","0.27176021280958","0.397925995226942"
"Min 1x per month","1990","Lower Saxony","college entrance qualification","44","0.289620923103378","0.211649320201328","0.367592526005427"
"Min 1x per month","1990","Lower Saxony","Other degree","12","","",""
"Min 1x per month","1990","Lower Saxony","no degree/no degree yet","12","","",""
"Min 1x per month","1990","Bremen","lower secondary degree","22","","",""
"Min 1x per month","1990","Bremen","secondary school degree","8","","",""
"Min 1x per month","1990","Bremen","college entrance qualification","2","","",""
"Min 1x per month","1990","Bremen","Other degree","1","","",""
"Min 1x per month","1990","Bremen","no degree/no degree yet","","","",""
"Min 1x per month","1990","North Rhine-Westphalia","lower secondary degree","347","0.304683068166204","0.278127184997419","0.331238951334989"
"Min 1x per month","1990","North Rhine-Westphalia","secondary school degree","153","0.345191548197897","0.301458738569227","0.388924357826568"
"Min 1x per month","1990","North Rhine-Westphalia","college entrance qualification","131","0.371517333937596","0.322545261556268","0.420489406318923"
"Min 1x per month","1990","North Rhine-Westphalia","Other degree","39","0.178606190562896","0.131686831064141","0.22552555006165"
"Min 1x per month","1990","North Rhine-Westphalia","no degree/no degree yet","61","0.308381018939105","0.252460046270854","0.364301991607356"
"Min 1x per month","1990","Hesse","lower secondary degree","125","0.295882673939136","0.251968337418662","0.33979701045961"
"Min 1x per month","1990","Hesse","secondary school degree","51","0.314913882550182","0.244885640302005","0.384942124798359"
"Min 1x per month","1990","Hesse","college entrance qualification","49","0.356812753261329","0.27629947069435","0.437326035828308"
"Min 1x per month","1990","Hesse","Other degree","21","","",""
"Min 1x per month","1990","Hesse","no degree/no degree yet","22","","",""
"Min 1x per month","1990","Rhineland-Palatinate,Saarland","lower secondary degree","106","0.268966301183359","0.226097156954235","0.311835445412482"
"Min 1x per month","1990","Rhineland-Palatinate,Saarland","secondary school degree","23","","",""
"Min 1x per month","1990","Rhineland-Palatinate,Saarland","college entrance qualification","21","","",""
"Min 1x per month","1990","Rhineland-Palatinate,Saarland","Other degree","9","","",""
"Min 1x per month","1990","Rhineland-Palatinate,Saarland","no degree/no degree yet","7","","",""
"Min 1x per month","1990","Baden-Württemberg","lower secondary degree","225","0.292373272822182","0.261595438380114","0.323151107264251"
"Min 1x per month","1990","Baden-Württemberg","secondary school degree","89","0.335199714252254","0.278577104932625","0.391822323571882"
"Min 1x per month","1990","Baden-Württemberg","college entrance qualification","51","0.287301662162139","0.220638885346269","0.353964438978008"
"Min 1x per month","1990","Baden-Württemberg","Other degree","46","0.170827232203049","0.125341909094427","0.21631255531167"
"Min 1x per month","1990","Baden-Württemberg","no degree/no degree yet","44","0.270254911625318","0.21033388417823","0.330175939072405"
"Min 1x per month","1990","Bavaria","lower secondary degree","250","0.319082913908499","0.28686340197676","0.351302425840237"
"Min 1x per month","1990","Bavaria","secondary school degree","101","0.338946083547259","0.285202860220027","0.392689306874492"
"Min 1x per month","1990","Bavaria","college entrance qualification","63","0.300138633747743","0.236778363192608","0.363498904302878"
"Min 1x per month","1990","Bavaria","Other degree","45","0.292118519148226","0.223150194562952","0.3610868437335"
"Min 1x per month","1990","Bavaria","no degree/no degree yet","27","","",""
"Min 1x per month","1990","Berlin","lower secondary degree","42","0.332366655461249","0.24978742764938","0.414945883273118"
"Min 1x per month","1990","Berlin","secondary school degree","20","","",""
"Min 1x per month","1990","Berlin","college entrance qualification","17","","",""
"Min 1x per month","1990","Berlin","Other degree","10","","",""
"Min 1x per month","1990","Berlin","no degree/no degree yet","3","","",""
"Min 1x per month","1990","Brandenburg","lower secondary degree","","","",""
"Min 1x per month","1990","Brandenburg","secondary school degree","","","",""
"Min 1x per month","1990","Brandenburg","college entrance qualification","","","",""
"Min 1x per month","1990","Brandenburg","Other degree","","","",""
"Min 1x per month","1990","Brandenburg","no degree/no degree yet","","","",""
"Min 1x per month","1990","Mecklenburg-Western Pomerania","lower secondary degree","","","",""
"Min 1x per month","1990","Mecklenburg-Western Pomerania","secondary school degree","","","",""
"Min 1x per month","1990","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
"Min 1x per month","1990","Mecklenburg-Western Pomerania","Other degree","","","",""
"Min 1x per month","1990","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Min 1x per month","1990","Saxony","lower secondary degree","","","",""
"Min 1x per month","1990","Saxony","secondary school degree","","","",""
"Min 1x per month","1990","Saxony","college entrance qualification","","","",""
"Min 1x per month","1990","Saxony","Other degree","","","",""
"Min 1x per month","1990","Saxony","no degree/no degree yet","","","",""
"Min 1x per month","1990","Saxony-Anhalt","lower secondary degree","","","",""
"Min 1x per month","1990","Saxony-Anhalt","secondary school degree","","","",""
"Min 1x per month","1990","Saxony-Anhalt","college entrance qualification","","","",""
"Min 1x per month","1990","Saxony-Anhalt","Other degree","","","",""
"Min 1x per month","1990","Saxony-Anhalt","no degree/no degree yet","","","",""
"Min 1x per month","1990","Thuringia","lower secondary degree","","","",""
"Min 1x per month","1990","Thuringia","secondary school degree","","","",""
"Min 1x per month","1990","Thuringia","college entrance qualification","","","",""
"Min 1x per month","1990","Thuringia","Other degree","","","",""
"Min 1x per month","1990","Thuringia","no degree/no degree yet","","","",""
"Rarely","1990","Schleswig-Holstein","lower secondary degree","30","0.176595274515624","0.116369284581292","0.236821264449956"
"Rarely","1990","Schleswig-Holstein","secondary school degree","12","","",""
"Rarely","1990","Schleswig-Holstein","college entrance qualification","12","","",""
"Rarely","1990","Schleswig-Holstein","Other degree","","","",""
"Rarely","1990","Schleswig-Holstein","no degree/no degree yet","7","","",""
"Rarely","1990","Hamburg","lower secondary degree","22","","",""
"Rarely","1990","Hamburg","secondary school degree","10","","",""
"Rarely","1990","Hamburg","college entrance qualification","4","","",""
"Rarely","1990","Hamburg","Other degree","4","","",""
"Rarely","1990","Hamburg","no degree/no degree yet","3","","",""
"Rarely","1990","Lower Saxony","lower secondary degree","100","0.221609300794397","0.185313455993292","0.257905145595503"
"Rarely","1990","Lower Saxony","secondary school degree","56","0.265804280841452","0.206754842571492","0.324853719111413"
"Rarely","1990","Lower Saxony","college entrance qualification","45","0.372956882899772","0.289827524111035","0.456086241688509"
"Rarely","1990","Lower Saxony","Other degree","10","","",""
"Rarely","1990","Lower Saxony","no degree/no degree yet","12","","",""
"Rarely","1990","Bremen","lower secondary degree","12","","",""
"Rarely","1990","Bremen","secondary school degree","6","","",""
"Rarely","1990","Bremen","college entrance qualification","4","","",""
"Rarely","1990","Bremen","Other degree","4","","",""
"Rarely","1990","Bremen","no degree/no degree yet","2","","",""
"Rarely","1990","North Rhine-Westphalia","lower secondary degree","230","0.211066156952103","0.187522453376821","0.234609860527385"
"Rarely","1990","North Rhine-Westphalia","secondary school degree","82","0.191898222184993","0.155674867249027","0.228121577120959"
"Rarely","1990","North Rhine-Westphalia","college entrance qualification","96","0.217375509747568","0.175573774183417","0.259177245311719"
"Rarely","1990","North Rhine-Westphalia","Other degree","60","0.23026493612229","0.178693093492982","0.281836778751598"
"Rarely","1990","North Rhine-Westphalia","no degree/no degree yet","48","0.202442074980973","0.153786909631713","0.251097240330232"
"Rarely","1990","Hesse","lower secondary degree","90","0.262629010892119","0.220290223528607","0.304967798255631"
"Rarely","1990","Hesse","secondary school degree","38","0.227309346836738","0.164124023075123","0.290494670598352"
"Rarely","1990","Hesse","college entrance qualification","36","0.25878627851648","0.185178962062036","0.332393594970924"
"Rarely","1990","Hesse","Other degree","41","0.298158746598801","0.220993023574559","0.375324469623043"
"Rarely","1990","Hesse","no degree/no degree yet","28","","",""
"Rarely","1990","Rhineland-Palatinate,Saarland","lower secondary degree","76","0.190316582833541","0.152365592083714","0.228267573583367"
"Rarely","1990","Rhineland-Palatinate,Saarland","secondary school degree","19","","",""
"Rarely","1990","Rhineland-Palatinate,Saarland","college entrance qualification","23","","",""
"Rarely","1990","Rhineland-Palatinate,Saarland","Other degree","10","","",""
"Rarely","1990","Rhineland-Palatinate,Saarland","no degree/no degree yet","4","","",""
"Rarely","1990","Baden-Württemberg","lower secondary degree","164","0.200201467680159","0.173125060248358","0.227277875111961"
"Rarely","1990","Baden-Württemberg","secondary school degree","55","0.20143786378979","0.153329856171428","0.249545871408151"
"Rarely","1990","Baden-Württemberg","college entrance qualification","63","0.354080752420875","0.283627389059737","0.424534115782012"
"Rarely","1990","Baden-Württemberg","Other degree","49","0.222932757842068","0.172630617825682","0.273234897858455"
"Rarely","1990","Baden-Württemberg","no degree/no degree yet","33","0.255647088864686","0.196787566330554","0.314506611398818"
"Rarely","1990","Bavaria","lower secondary degree","174","0.228383123715375","0.199366095645415","0.257400151785334"
"Rarely","1990","Bavaria","secondary school degree","82","0.283468136797177","0.232298794198393","0.334637479395962"
"Rarely","1990","Bavaria","college entrance qualification","60","0.292179296434688","0.229310316692879","0.355048276176498"
"Rarely","1990","Bavaria","Other degree","39","0.301951406577144","0.232320634277628","0.371582178876659"
"Rarely","1990","Bavaria","no degree/no degree yet","22","","",""
"Rarely","1990","Berlin","lower secondary degree","24","","",""
"Rarely","1990","Berlin","secondary school degree","15","","",""
"Rarely","1990","Berlin","college entrance qualification","19","","",""
"Rarely","1990","Berlin","Other degree","11","","",""
"Rarely","1990","Berlin","no degree/no degree yet","5","","",""
"Rarely","1990","Brandenburg","lower secondary degree","","","",""
"Rarely","1990","Brandenburg","secondary school degree","","","",""
"Rarely","1990","Brandenburg","college entrance qualification","","","",""
"Rarely","1990","Brandenburg","Other degree","","","",""
"Rarely","1990","Brandenburg","no degree/no degree yet","","","",""
"Rarely","1990","Mecklenburg-Western Pomerania","lower secondary degree","","","",""
"Rarely","1990","Mecklenburg-Western Pomerania","secondary school degree","","","",""
"Rarely","1990","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
"Rarely","1990","Mecklenburg-Western Pomerania","Other degree","","","",""
"Rarely","1990","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Rarely","1990","Saxony","lower secondary degree","","","",""
"Rarely","1990","Saxony","secondary school degree","","","",""
"Rarely","1990","Saxony","college entrance qualification","","","",""
"Rarely","1990","Saxony","Other degree","","","",""
"Rarely","1990","Saxony","no degree/no degree yet","","","",""
"Rarely","1990","Saxony-Anhalt","lower secondary degree","","","",""
"Rarely","1990","Saxony-Anhalt","secondary school degree","","","",""
"Rarely","1990","Saxony-Anhalt","college entrance qualification","","","",""
"Rarely","1990","Saxony-Anhalt","Other degree","","","",""
"Rarely","1990","Saxony-Anhalt","no degree/no degree yet","","","",""
"Rarely","1990","Thuringia","lower secondary degree","","","",""
"Rarely","1990","Thuringia","secondary school degree","","","",""
"Rarely","1990","Thuringia","college entrance qualification","","","",""
"Rarely","1990","Thuringia","Other degree","","","",""
"Rarely","1990","Thuringia","no degree/no degree yet","","","",""
"Never","1990","Schleswig-Holstein","lower secondary degree","1","","",""
"Never","1990","Schleswig-Holstein","secondary school degree","1","","",""
"Never","1990","Schleswig-Holstein","college entrance qualification","1","","",""
"Never","1990","Schleswig-Holstein","Other degree","","","",""
"Never","1990","Schleswig-Holstein","no degree/no degree yet","1","","",""
"Never","1990","Hamburg","lower secondary degree","3","","",""
"Never","1990","Hamburg","secondary school degree","2","","",""
"Never","1990","Hamburg","college entrance qualification","","","",""
"Never","1990","Hamburg","Other degree","6","","",""
"Never","1990","Hamburg","no degree/no degree yet","2","","",""
"Never","1990","Lower Saxony","lower secondary degree","9","","",""
"Never","1990","Lower Saxony","secondary school degree","4","","",""
"Never","1990","Lower Saxony","college entrance qualification","2","","",""
"Never","1990","Lower Saxony","Other degree","10","","",""
"Never","1990","Lower Saxony","no degree/no degree yet","7","","",""
"Never","1990","Bremen","lower secondary degree","4","","",""
"Never","1990","Bremen","secondary school degree","1","","",""
"Never","1990","Bremen","college entrance qualification","","","",""
"Never","1990","Bremen","Other degree","1","","",""
"Never","1990","Bremen","no degree/no degree yet","2","","",""
"Never","1990","North Rhine-Westphalia","lower secondary degree","25","","",""
"Never","1990","North Rhine-Westphalia","secondary school degree","8","","",""
"Never","1990","North Rhine-Westphalia","college entrance qualification","6","","",""
"Never","1990","North Rhine-Westphalia","Other degree","40","0.145214507113329","0.102056470179398","0.188372544047261"
"Never","1990","North Rhine-Westphalia","no degree/no degree yet","33","0.120004165595021","0.0806549649528027","0.159353366237239"
"Never","1990","Hesse","lower secondary degree","18","","",""
"Never","1990","Hesse","secondary school degree","1","","",""
"Never","1990","Hesse","college entrance qualification","5","","",""
"Never","1990","Hesse","Other degree","16","","",""
"Never","1990","Hesse","no degree/no degree yet","12","","",""
"Never","1990","Rhineland-Palatinate,Saarland","lower secondary degree","8","","",""
"Never","1990","Rhineland-Palatinate,Saarland","secondary school degree","3","","",""
"Never","1990","Rhineland-Palatinate,Saarland","college entrance qualification","","","",""
"Never","1990","Rhineland-Palatinate,Saarland","Other degree","1","","",""
"Never","1990","Rhineland-Palatinate,Saarland","no degree/no degree yet","1","","",""
"Never","1990","Baden-Württemberg","lower secondary degree","17","","",""
"Never","1990","Baden-Württemberg","secondary school degree","4","","",""
"Never","1990","Baden-Württemberg","college entrance qualification","2","","",""
"Never","1990","Baden-Württemberg","Other degree","30","0.169059603060129","0.123762015223634","0.214357190896623"
"Never","1990","Baden-Württemberg","no degree/no degree yet","11","","",""
"Never","1990","Bavaria","lower secondary degree","22","","",""
"Never","1990","Bavaria","secondary school degree","2","","",""
"Never","1990","Bavaria","college entrance qualification","8","","",""
"Never","1990","Bavaria","Other degree","14","","",""
"Never","1990","Bavaria","no degree/no degree yet","9","","",""
"Never","1990","Berlin","lower secondary degree","3","","",""
"Never","1990","Berlin","secondary school degree","5","","",""
"Never","1990","Berlin","college entrance qualification","4","","",""
"Never","1990","Berlin","Other degree","2","","",""
"Never","1990","Berlin","no degree/no degree yet","2","","",""
"Never","1990","Brandenburg","lower secondary degree","","","",""
"Never","1990","Brandenburg","secondary school degree","","","",""
"Never","1990","Brandenburg","college entrance qualification","","","",""
"Never","1990","Brandenburg","Other degree","","","",""
"Never","1990","Brandenburg","no degree/no degree yet","","","",""
"Never","1990","Mecklenburg-Western Pomerania","lower secondary degree","","","",""
"Never","1990","Mecklenburg-Western Pomerania","secondary school degree","","","",""
"Never","1990","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
"Never","1990","Mecklenburg-Western Pomerania","Other degree","","","",""
"Never","1990","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Never","1990","Saxony","lower secondary degree","","","",""
"Never","1990","Saxony","secondary school degree","","","",""
"Never","1990","Saxony","college entrance qualification","","","",""
"Never","1990","Saxony","Other degree","","","",""
"Never","1990","Saxony","no degree/no degree yet","","","",""
"Never","1990","Saxony-Anhalt","lower secondary degree","","","",""
"Never","1990","Saxony-Anhalt","secondary school degree","","","",""
"Never","1990","Saxony-Anhalt","college entrance qualification","","","",""
"Never","1990","Saxony-Anhalt","Other degree","","","",""
"Never","1990","Saxony-Anhalt","no degree/no degree yet","","","",""
"Never","1990","Thuringia","lower secondary degree","","","",""
"Never","1990","Thuringia","secondary school degree","","","",""
"Never","1990","Thuringia","college entrance qualification","","","",""
"Never","1990","Thuringia","Other degree","","","",""
"Never","1990","Thuringia","no degree/no degree yet","","","",""
"Daily","1991","Schleswig-Holstein","lower secondary degree","","","",""
"Daily","1991","Schleswig-Holstein","secondary school degree","","","",""
"Daily","1991","Schleswig-Holstein","college entrance qualification","","","",""
"Daily","1991","Schleswig-Holstein","Other degree","","","",""
"Daily","1991","Schleswig-Holstein","no degree/no degree yet","","","",""
"Daily","1991","Hamburg","lower secondary degree","","","",""
"Daily","1991","Hamburg","secondary school degree","","","",""
"Daily","1991","Hamburg","college entrance qualification","","","",""
"Daily","1991","Hamburg","Other degree","","","",""
"Daily","1991","Hamburg","no degree/no degree yet","","","",""
"Daily","1991","Lower Saxony","lower secondary degree","","","",""
"Daily","1991","Lower Saxony","secondary school degree","","","",""
