"pli0081","year","pgisced97","sex","n","percent","lower_confidence","upper_confidence","value"
"Never","1990","middle vocational","Male","81","0.023778326755408","0.0177600946287533","0.0297965588820627","5"
"Never","1990","middle vocational","Female","48","0.0223896696629531","0.0160438229408653","0.028735516385041","5"
"Never","1990","vocational + Abi","Male","8","","","","5"
"Rarely","1990","in school","Male","24","","","","4"
"Rarely","1990","general elemantary","Female","302","0.190198634067956","0.170968555925475","0.209428712210437","4"
"Rarely","1990","middle vocational","Male","586","0.253570019416186","0.23638509778325","0.270754941049122","4"
"Rarely","1990","in school","Female","19","","","","4"
"Rarely","1990","inadequately","Male","47","0.220345228758905","0.169769606595978","0.270920850921832","4"
"Rarely","1990","inadequately","Female","61","0.184855907625815","0.14561960925739","0.224092205994241","4"
"Rarely","1990","general elemantary","Male","185","0.237010064895047","0.208736471901255","0.265283657888838","4"
"Rarely","1990","middle vocational","Female","416","0.206601524646336","0.189235705024521","0.22396734426815","4"
"Rarely","1990","vocational + Abi","Male","47","0.254253850689976","0.188212015243493","0.320295686136459","4"
"Rarely","1990","vocational + Abi","Female","27","","","","4"
"Rarely","1990","higher vocational","Male","78","0.282330987370509","0.229794031172914","0.334867943568103","4"
"Rarely","1990","higher vocational","Female","51","0.231130930112975","0.176768691838638","0.285493168387313","4"
"Rarely","1990","higher education","Male","153","0.301554764869709","0.260020077424217","0.343089452315201","4"
"Rarely","1990","higher education","Female","69","0.301161019271535","0.241742983646378","0.360579054896692","4"
"Daily","1991","in school","Male","","","","","1"
"Daily","1991","in school","Female","","","","","1"
"Daily","1991","inadequately","Male","","","","","1"
"Daily","1991","inadequately","Female","","","","","1"
"Daily","1991","general elemantary","Male","","","","","1"
"Daily","1991","general elemantary","Female","","","","","1"
"Daily","1991","middle vocational","Male","","","","","1"
"Daily","1991","middle vocational","Female","","","","","1"
"Daily","1991","vocational + Abi","Male","","","","","1"
"Daily","1991","vocational + Abi","Female","","","","","1"
"Daily","1991","higher vocational","Male","","","","","1"
"Daily","1991","higher vocational","Female","","","","","1"
"Daily","1991","higher education","Male","","","","","1"
"Daily","1991","higher education","Female","","","","","1"
"Min 1x per month","1991","in school","Male","","","","","3"
"Min 1x per month","1991","in school","Female","","","","","3"
"Min 1x per month","1991","inadequately","Male","","","","","3"
"Min 1x per month","1991","inadequately","Female","","","","","3"
"Min 1x per month","1991","general elemantary","Male","","","","","3"
"Min 1x per month","1991","general elemantary","Female","","","","","3"
"Min 1x per month","1991","middle vocational","Male","","","","","3"
"Min 1x per month","1991","middle vocational","Female","","","","","3"
"Min 1x per month","1991","vocational + Abi","Male","","","","","3"
"Min 1x per month","1991","vocational + Abi","Female","","","","","3"
"Min 1x per month","1991","higher vocational","Male","","","","","3"
"Min 1x per month","1991","higher vocational","Female","","","","","3"
"Min 1x per month","1991","higher education","Male","","","","","3"
"Min 1x per month","1991","higher education","Female","","","","","3"
"Min 1x per week","1991","in school","Male","","","","","2"
"Min 1x per week","1991","in school","Female","","","","","2"
"Min 1x per week","1991","inadequately","Male","","","","","2"
"Min 1x per week","1991","inadequately","Female","","","","","2"
"Min 1x per week","1991","general elemantary","Male","","","","","2"
"Min 1x per week","1991","general elemantary","Female","","","","","2"
"Min 1x per week","1991","middle vocational","Male","","","","","2"
"Min 1x per week","1991","middle vocational","Female","","","","","2"
"Min 1x per week","1991","vocational + Abi","Male","","","","","2"
"Min 1x per week","1991","vocational + Abi","Female","","","","","2"
"Min 1x per week","1991","higher vocational","Male","","","","","2"
"Min 1x per week","1991","higher vocational","Female","","","","","2"
"Min 1x per week","1991","higher education","Male","","","","","2"
"Min 1x per week","1991","higher education","Female","","","","","2"
"Never","1991","in school","Male","","","","","5"
"Never","1991","in school","Female","","","","","5"
"Never","1991","inadequately","Male","","","","","5"
"Never","1991","inadequately","Female","","","","","5"
"Never","1991","general elemantary","Male","","","","","5"
"Never","1991","general elemantary","Female","","","","","5"
"Never","1991","middle vocational","Male","","","","","5"
"Never","1991","middle vocational","Female","","","","","5"
"Never","1991","vocational + Abi","Male","","","","","5"
"Never","1991","vocational + Abi","Female","","","","","5"
"Never","1991","higher vocational","Male","","","","","5"
"Never","1991","higher vocational","Female","","","","","5"
"Never","1991","higher education","Male","","","","","5"
"Never","1991","higher education","Female","","","","","5"
"Rarely","1991","in school","Male","","","","","4"
"Rarely","1991","in school","Female","","","","","4"
"Rarely","1991","inadequately","Male","","","","","4"
"Rarely","1991","inadequately","Female","","","","","4"
"Rarely","1991","general elemantary","Male","","","","","4"
"Rarely","1991","general elemantary","Female","","","","","4"
"Rarely","1991","middle vocational","Male","","","","","4"
"Rarely","1991","middle vocational","Female","","","","","4"
"Rarely","1991","vocational + Abi","Male","","","","","4"
"Rarely","1991","vocational + Abi","Female","","","","","4"
"Rarely","1991","higher vocational","Male","","","","","4"
"Rarely","1991","higher vocational","Female","","","","","4"
"Rarely","1991","higher education","Male","","","","","4"
"Rarely","1991","higher education","Female","","","","","4"
"Daily","1992","in school","Male","","","","","1"
"Daily","1992","in school","Female","","","","","1"
"Daily","1992","inadequately","Male","","","","","1"
"Daily","1992","inadequately","Female","","","","","1"
"Daily","1992","general elemantary","Male","","","","","1"
"Daily","1992","general elemantary","Female","","","","","1"
"Daily","1992","middle vocational","Male","","","","","1"
"Daily","1992","middle vocational","Female","","","","","1"
"Daily","1992","vocational + Abi","Male","","","","","1"
"Daily","1992","vocational + Abi","Female","","","","","1"
"Daily","1992","higher vocational","Male","","","","","1"
"Daily","1992","higher vocational","Female","","","","","1"
"Daily","1992","higher education","Male","","","","","1"
"Daily","1992","higher education","Female","","","","","1"
"Min 1x per month","1992","in school","Male","","","","","3"
"Min 1x per month","1992","in school","Female","","","","","3"
"Min 1x per month","1992","higher vocational","Female","","","","","3"
"Min 1x per month","1992","higher education","Male","","","","","3"
"Min 1x per month","1992","higher education","Female","","","","","3"
"Min 1x per month","1992","inadequately","Male","","","","","3"
"Min 1x per month","1992","inadequately","Female","","","","","3"
"Min 1x per month","1992","general elemantary","Male","","","","","3"
"Min 1x per month","1992","general elemantary","Female","","","","","3"
"Min 1x per month","1992","middle vocational","Male","","","","","3"
"Min 1x per month","1992","middle vocational","Female","","","","","3"
"Min 1x per month","1992","vocational + Abi","Male","","","","","3"
"Min 1x per month","1992","vocational + Abi","Female","","","","","3"
"Min 1x per month","1992","higher vocational","Male","","","","","3"
"Min 1x per week","1992","in school","Male","","","","","2"
"Min 1x per week","1992","in school","Female","","","","","2"
"Min 1x per week","1992","inadequately","Male","","","","","2"
"Min 1x per week","1992","inadequately","Female","","","","","2"
"Min 1x per week","1992","general elemantary","Male","","","","","2"
"Min 1x per week","1992","general elemantary","Female","","","","","2"
"Min 1x per week","1992","middle vocational","Male","","","","","2"
"Min 1x per week","1992","middle vocational","Female","","","","","2"
"Min 1x per week","1992","vocational + Abi","Male","","","","","2"
"Min 1x per week","1992","vocational + Abi","Female","","","","","2"
"Min 1x per week","1992","higher vocational","Male","","","","","2"
"Min 1x per week","1992","higher vocational","Female","","","","","2"
"Min 1x per week","1992","higher education","Male","","","","","2"
"Min 1x per week","1992","higher education","Female","","","","","2"
"Never","1992","higher vocational","Female","","","","","5"
"Never","1992","higher education","Male","","","","","5"
"Never","1992","higher education","Female","","","","","5"
"Never","1992","in school","Male","","","","","5"
"Never","1992","in school","Female","","","","","5"
"Never","1992","inadequately","Male","","","","","5"
"Never","1992","inadequately","Female","","","","","5"
"Never","1992","general elemantary","Male","","","","","5"
"Never","1992","general elemantary","Female","","","","","5"
"Never","1992","middle vocational","Male","","","","","5"
"Never","1992","middle vocational","Female","","","","","5"
"Never","1992","vocational + Abi","Male","","","","","5"
"Never","1992","vocational + Abi","Female","","","","","5"
"Never","1992","higher vocational","Male","","","","","5"
"Rarely","1992","higher vocational","Female","","","","","4"
"Rarely","1992","higher education","Male","","","","","4"
"Rarely","1992","higher education","Female","","","","","4"
"Rarely","1992","in school","Male","","","","","4"
"Rarely","1992","in school","Female","","","","","4"
"Rarely","1992","inadequately","Male","","","","","4"
"Rarely","1992","inadequately","Female","","","","","4"
"Rarely","1992","general elemantary","Male","","","","","4"
"Rarely","1992","general elemantary","Female","","","","","4"
"Rarely","1992","middle vocational","Male","","","","","4"
"Rarely","1992","middle vocational","Female","","","","","4"
"Rarely","1992","vocational + Abi","Male","","","","","4"
"Rarely","1992","vocational + Abi","Female","","","","","4"
"Rarely","1992","higher vocational","Male","","","","","4"
"Daily","1993","in school","Male","","","","","1"
"Daily","1993","in school","Female","","","","","1"
"Daily","1993","inadequately","Male","","","","","1"
"Daily","1993","inadequately","Female","","","","","1"
"Daily","1993","general elemantary","Male","","","","","1"
"Daily","1993","general elemantary","Female","","","","","1"
"Daily","1993","middle vocational","Male","","","","","1"
"Daily","1993","middle vocational","Female","","","","","1"
"Daily","1993","vocational + Abi","Male","","","","","1"
"Daily","1993","vocational + Abi","Female","","","","","1"
"Daily","1993","higher vocational","Male","","","","","1"
"Daily","1993","higher vocational","Female","","","","","1"
"Daily","1993","higher education","Male","","","","","1"
"Daily","1993","higher education","Female","","","","","1"
"Min 1x per month","1993","in school","Male","","","","","3"
"Min 1x per month","1993","in school","Female","","","","","3"
"Min 1x per month","1993","inadequately","Male","","","","","3"
"Min 1x per month","1993","inadequately","Female","","","","","3"
"Min 1x per month","1993","general elemantary","Male","","","","","3"
"Min 1x per month","1993","general elemantary","Female","","","","","3"
"Min 1x per month","1993","middle vocational","Male","","","","","3"
"Min 1x per month","1993","middle vocational","Female","","","","","3"
"Min 1x per month","1993","vocational + Abi","Male","","","","","3"
"Min 1x per month","1993","vocational + Abi","Female","","","","","3"
"Min 1x per month","1993","higher vocational","Male","","","","","3"
"Min 1x per month","1993","higher vocational","Female","","","","","3"
"Min 1x per month","1993","higher education","Male","","","","","3"
"Min 1x per month","1993","higher education","Female","","","","","3"
"Min 1x per week","1993","in school","Male","","","","","2"
"Min 1x per week","1993","in school","Female","","","","","2"
"Min 1x per week","1993","inadequately","Male","","","","","2"
"Min 1x per week","1993","inadequately","Female","","","","","2"
"Min 1x per week","1993","general elemantary","Male","","","","","2"
"Min 1x per week","1993","general elemantary","Female","","","","","2"
"Min 1x per week","1993","middle vocational","Male","","","","","2"
"Min 1x per week","1993","middle vocational","Female","","","","","2"
"Min 1x per week","1993","vocational + Abi","Male","","","","","2"
"Min 1x per week","1993","vocational + Abi","Female","","","","","2"
"Min 1x per week","1993","higher vocational","Male","","","","","2"
"Min 1x per week","1993","higher vocational","Female","","","","","2"
"Min 1x per week","1993","higher education","Male","","","","","2"
"Min 1x per week","1993","higher education","Female","","","","","2"
"Never","1993","in school","Male","","","","","5"
"Never","1993","in school","Female","","","","","5"
"Never","1993","inadequately","Male","","","","","5"
"Never","1993","inadequately","Female","","","","","5"
"Never","1993","general elemantary","Male","","","","","5"
"Never","1993","general elemantary","Female","","","","","5"
"Never","1993","middle vocational","Male","","","","","5"
"Never","1993","middle vocational","Female","","","","","5"
"Never","1993","vocational + Abi","Male","","","","","5"
"Never","1993","vocational + Abi","Female","","","","","5"
"Never","1993","higher vocational","Male","","","","","5"
"Never","1993","higher vocational","Female","","","","","5"
"Never","1993","higher education","Male","","","","","5"
"Never","1993","higher education","Female","","","","","5"
"Rarely","1993","in school","Male","","","","","4"
"Rarely","1993","in school","Female","","","","","4"
"Rarely","1993","inadequately","Male","","","","","4"
"Rarely","1993","inadequately","Female","","","","","4"
"Rarely","1993","general elemantary","Male","","","","","4"
"Rarely","1993","general elemantary","Female","","","","","4"
"Rarely","1993","middle vocational","Male","","","","","4"
"Rarely","1993","middle vocational","Female","","","","","4"
"Rarely","1993","vocational + Abi","Male","","","","","4"
"Rarely","1993","vocational + Abi","Female","","","","","4"
"Rarely","1993","higher vocational","Male","","","","","4"
"Rarely","1993","higher vocational","Female","","","","","4"
"Rarely","1993","higher education","Male","","","","","4"
"Rarely","1993","higher education","Female","","","","","4"
"Daily","1994","in school","Male","","","","","1"
"Daily","1994","in school","Female","","","","","1"
"Daily","1994","inadequately","Male","","","","","1"
"Daily","1994","inadequately","Female","","","","","1"
"Daily","1994","general elemantary","Male","","","","","1"
"Daily","1994","general elemantary","Female","","","","","1"
"Daily","1994","middle vocational","Male","","","","","1"
"Daily","1994","middle vocational","Female","","","","","1"
"Daily","1994","vocational + Abi","Male","","","","","1"
"Daily","1994","vocational + Abi","Female","","","","","1"
"Daily","1994","higher vocational","Male","","","","","1"
"Daily","1994","higher vocational","Female","","","","","1"
"Daily","1994","higher education","Male","","","","","1"
"Daily","1994","higher education","Female","","","","","1"
"Min 1x per month","1994","in school","Male","","","","","3"
"Min 1x per month","1994","in school","Female","","","","","3"
"Min 1x per month","1994","inadequately","Male","","","","","3"
"Min 1x per month","1994","inadequately","Female","","","","","3"
"Min 1x per month","1994","general elemantary","Male","","","","","3"
"Min 1x per month","1994","general elemantary","Female","","","","","3"
"Min 1x per month","1994","middle vocational","Male","","","","","3"
"Min 1x per month","1994","middle vocational","Female","","","","","3"
"Min 1x per month","1994","vocational + Abi","Male","","","","","3"
"Min 1x per month","1994","vocational + Abi","Female","","","","","3"
"Min 1x per month","1994","higher vocational","Male","","","","","3"
"Min 1x per month","1994","higher vocational","Female","","","","","3"
"Min 1x per month","1994","higher education","Male","","","","","3"
"Min 1x per month","1994","higher education","Female","","","","","3"
"Min 1x per week","1994","in school","Male","","","","","2"
"Min 1x per week","1994","in school","Female","","","","","2"
"Min 1x per week","1994","inadequately","Male","","","","","2"
"Min 1x per week","1994","inadequately","Female","","","","","2"
"Min 1x per week","1994","general elemantary","Male","","","","","2"
"Min 1x per week","1994","general elemantary","Female","","","","","2"
"Min 1x per week","1994","middle vocational","Male","","","","","2"
"Min 1x per week","1994","middle vocational","Female","","","","","2"
"Min 1x per week","1994","vocational + Abi","Male","","","","","2"
"Min 1x per week","1994","vocational + Abi","Female","","","","","2"
"Min 1x per week","1994","higher vocational","Male","","","","","2"
"Min 1x per week","1994","higher vocational","Female","","","","","2"
"Min 1x per week","1994","higher education","Male","","","","","2"
"Min 1x per week","1994","higher education","Female","","","","","2"
"Never","1994","in school","Male","","","","","5"
"Never","1994","in school","Female","","","","","5"
"Never","1994","inadequately","Male","","","","","5"
"Never","1994","inadequately","Female","","","","","5"
"Never","1994","general elemantary","Male","","","","","5"
"Never","1994","general elemantary","Female","","","","","5"
"Never","1994","middle vocational","Male","","","","","5"
"Never","1994","middle vocational","Female","","","","","5"
"Never","1994","vocational + Abi","Male","","","","","5"
"Never","1994","vocational + Abi","Female","","","","","5"
"Never","1994","higher vocational","Male","","","","","5"
"Never","1994","higher vocational","Female","","","","","5"
"Never","1994","higher education","Male","","","","","5"
"Never","1994","higher education","Female","","","","","5"
"Rarely","1994","in school","Male","","","","","4"
"Rarely","1994","in school","Female","","","","","4"
"Rarely","1994","inadequately","Male","","","","","4"
"Rarely","1994","inadequately","Female","","","","","4"
"Rarely","1994","general elemantary","Male","","","","","4"
"Rarely","1994","general elemantary","Female","","","","","4"
"Rarely","1994","middle vocational","Male","","","","","4"
"Rarely","1994","middle vocational","Female","","","","","4"
"Rarely","1994","vocational + Abi","Male","","","","","4"
"Rarely","1994","vocational + Abi","Female","","","","","4"
"Rarely","1994","higher vocational","Male","","","","","4"
"Rarely","1994","higher vocational","Female","","","","","4"
"Rarely","1994","higher education","Male","","","","","4"
"Rarely","1994","higher education","Female","","","","","4"
"Daily","1995","in school","Male","7","","","","1"
"Daily","1995","in school","Female","11","","","","1"
"Daily","1995","inadequately","Male","27","","","","1"
"Daily","1995","inadequately","Female","49","0.165816577619976","0.125131015009919","0.206502140230033","1"
"Daily","1995","general elemantary","Male","77","0.0728602975380659","0.0555298698912964","0.0901907251848355","1"
"Daily","1995","general elemantary","Female","174","0.111831968720623","0.0965602823993746","0.127103655041871","1"
"Daily","1995","middle vocational","Male","256","0.0711731685860146","0.0625154808667266","0.0798308563053025","1"
"Daily","1995","middle vocational","Female","301","0.085114233340425","0.0756335211315561","0.094594945549294","1"
"Daily","1995","vocational + Abi","Male","18","","","","1"
"Daily","1995","vocational + Abi","Female","11","","","","1"
"Daily","1995","higher vocational","Male","24","","","","1"
"Daily","1995","higher vocational","Female","18","","","","1"
"Daily","1995","higher education","Male","28","","","","1"
"Daily","1995","higher education","Female","54","0.060451990072227","0.0439373966093203","0.0769665835351337","1"
"Min 1x per month","1995","in school","Male","46","0.329905318985741","0.252571997617544","0.407238640353938","3"
"Min 1x per month","1995","in school","Female","53","0.355235166433341","0.276794961517621","0.433675371349062","3"
"Min 1x per month","1995","inadequately","Male","42","0.228218990128864","0.171320874731785","0.285117105525943","3"
"Min 1x per month","1995","inadequately","Female","51","0.219771589469773","0.174472212437095","0.265070966502451","3"
"Min 1x per month","1995","general elemantary","Male","226","0.299619493866207","0.269074272443873","0.330164715288542","3"
"Min 1x per month","1995","general elemantary","Female","408","0.248794204668376","0.22784555489564","0.269742854441112","3"
"Min 1x per month","1995","middle vocational","Male","1006","0.308939602981507","0.293380979002121","0.324498226960894","3"
"Min 1x per month","1995","middle vocational","Female","939","0.279826492634941","0.264574751786258","0.295078233483625","3"
"Min 1x per month","1995","vocational + Abi","Male","74","0.319968342819939","0.262261235949517","0.377675449690361","3"
"Min 1x per month","1995","vocational + Abi","Female","67","0.301317126311505","0.241629113557724","0.361005139065286","3"
"Min 1x per month","1995","higher vocational","Male","157","0.332472903737409","0.290062588749361","0.374883218725458","3"
"Min 1x per month","1995","higher vocational","Female","90","0.277353798290263","0.22573842284407","0.328969173736455","3"
"Min 1x per month","1995","higher education","Male","347","0.346839866700317","0.3167001145735","0.376979618827134","3"
"Min 1x per month","1995","higher education","Female","284","0.336003651342447","0.303272751771726","0.368734550913168","3"
"Min 1x per week","1995","in school","Male","45","0.316245608341348","0.239762375827304","0.392728840855392","2"
"Min 1x per week","1995","in school","Female","43","0.289751383091168","0.215398462989199","0.364104303193136","2"
"Min 1x per week","1995","inadequately","Male","85","0.365014628561249","0.299744879492222","0.430284377630276","2"
"Min 1x per week","1995","inadequately","Female","159","0.377253891880802","0.324230445747534","0.43027733801407","2"
"Min 1x per week","1995","general elemantary","Male","350","0.362522315010974","0.330467661595333","0.394576968426616","2"
"Min 1x per week","1995","general elemantary","Female","701","0.410225140012906","0.38639038428462","0.434059895741192","2"
"Min 1x per week","1995","middle vocational","Male","1324","0.363176142083713","0.346982493578754","0.379369790588671","2"
"Min 1x per week","1995","middle vocational","Female","1432","0.425085899301042","0.408290270722455","0.44188152787963","2"
"Min 1x per week","1995","vocational + Abi","Male","100","0.353327242971782","0.294192586900331","0.412461899043233","2"
"Min 1x per week","1995","vocational + Abi","Female","89","0.369661202561228","0.306866339478987","0.432456065643468","2"
"Min 1x per week","1995","higher vocational","Male","181","0.358750469467802","0.315571856303476","0.401929082632127","2"
"Min 1x per week","1995","higher vocational","Female","122","0.428254351575646","0.371204897105189","0.485303806046103","2"
"Min 1x per week","1995","higher education","Male","337","0.341573211208207","0.311542820405985","0.37160360201043","2"
"Min 1x per week","1995","higher education","Female","273","0.323985639180519","0.291555863947243","0.356415414413795","2"
"Never","1995","in school","Male","4","","","","5"
"Never","1995","in school","Female","7","","","","5"
"Never","1995","inadequately","Male","18","","","","5"
"Never","1995","inadequately","Female","29","","","","5"
"Never","1995","general elemantary","Male","49","0.0512994832938897","0.036589496469819","0.0660094701179604","5"
"Never","1995","general elemantary","Female","65","0.0341597058810645","0.0253580139715193","0.0429613977906097","5"
"Never","1995","middle vocational","Male","88","0.0288223588392055","0.0231887007177233","0.0344560169606876","5"
"Never","1995","middle vocational","Female","70","0.022061651951044","0.0170712998967999","0.027052004005288","5"
"Never","1995","vocational + Abi","Male","8","","","","5"
"Never","1995","vocational + Abi","Female","7","","","","5"
"Never","1995","higher vocational","Male","7","","","","5"
"Never","1995","higher vocational","Female","4","","","","5"
"Never","1995","higher education","Male","21","","","","5"
"Never","1995","higher education","Female","15","","","","5"
"Rarely","1995","in school","Male","40","0.300508734972959","0.225099659422061","0.375917810523857","4"
"Rarely","1995","in school","Female","29","","","","4"
"Rarely","1995","inadequately","Male","37","0.202307402250841","0.147844771481428","0.256770033020254","4"
"Rarely","1995","inadequately","Female","33","0.139362550109086","0.101476551657277","0.177248548560895","4"
"Rarely","1995","general elemantary","Male","162","0.213698410290863","0.18636546435343","0.241031356228295","4"
"Rarely","1995","general elemantary","Female","288","0.19498898071703","0.175790697752443","0.214187263681617","4"
"Rarely","1995","middle vocational","Male","714","0.22788872750956","0.213764075450522","0.242013379568598","4"
"Rarely","1995","middle vocational","Female","586","0.187911722772547","0.174639765038211","0.201183680506883","4"
"Rarely","1995","vocational + Abi","Male","51","0.211418676061705","0.160905328744204","0.261932023379206","4"
"Rarely","1995","vocational + Abi","Female","53","0.255968590502304","0.199197905328502","0.312739275676107","4"
"Rarely","1995","higher vocational","Male","105","0.240416475496353","0.201945889527461","0.278887061465245","4"
"Rarely","1995","higher vocational","Female","55","0.215088574253106","0.167716962029711","0.262460186476501","4"
"Rarely","1995","higher education","Male","225","0.254423551081464","0.226843816519963","0.282003285642965","4"
"Rarely","1995","higher education","Female","174","0.259460392186642","0.229085637545958","0.289835146827325","4"
"Daily","1996","in school","Male","","","","","1"
"Daily","1996","in school","Female","","","","","1"
"Daily","1996","inadequately","Male","","","","","1"
"Daily","1996","inadequately","Female","","","","","1"
"Daily","1996","general elemantary","Male","","","","","1"
"Daily","1996","general elemantary","Female","","","","","1"
"Daily","1996","middle vocational","Male","","","","","1"
"Daily","1996","middle vocational","Female","","","","","1"
"Daily","1996","vocational + Abi","Male","","","","","1"
"Daily","1996","vocational + Abi","Female","","","","","1"
"Daily","1996","higher vocational","Male","","","","","1"
"Daily","1996","higher vocational","Female","","","","","1"
"Daily","1996","higher education","Male","","","","","1"
"Daily","1996","higher education","Female","","","","","1"
"Min 1x per month","1996","in school","Male","","","","","3"
"Min 1x per month","1996","in school","Female","","","","","3"
"Min 1x per month","1996","inadequately","Male","","","","","3"
"Min 1x per month","1996","inadequately","Female","","","","","3"
"Min 1x per month","1996","general elemantary","Male","","","","","3"
"Min 1x per month","1996","general elemantary","Female","","","","","3"
"Min 1x per month","1996","middle vocational","Male","","","","","3"
"Min 1x per month","1996","middle vocational","Female","","","","","3"
"Min 1x per month","1996","vocational + Abi","Male","","","","","3"
"Min 1x per month","1996","vocational + Abi","Female","","","","","3"
"Min 1x per month","1996","higher vocational","Male","","","","","3"
"Min 1x per month","1996","higher vocational","Female","","","","","3"
"Min 1x per month","1996","higher education","Male","","","","","3"
"Min 1x per month","1996","higher education","Female","","","","","3"
"Min 1x per week","1996","in school","Male","","","","","2"
"Min 1x per week","1996","in school","Female","","","","","2"
"Min 1x per week","1996","inadequately","Male","","","","","2"
"Min 1x per week","1996","inadequately","Female","","","","","2"
"Min 1x per week","1996","general elemantary","Male","","","","","2"
"Min 1x per week","1996","general elemantary","Female","","","","","2"
"Min 1x per week","1996","middle vocational","Male","","","","","2"
"Min 1x per week","1996","middle vocational","Female","","","","","2"
"Min 1x per week","1996","vocational + Abi","Male","","","","","2"
"Min 1x per week","1996","vocational + Abi","Female","","","","","2"
"Min 1x per week","1996","higher vocational","Male","","","","","2"
"Min 1x per week","1996","higher vocational","Female","","","","","2"
"Min 1x per week","1996","higher education","Male","","","","","2"
"Min 1x per week","1996","higher education","Female","","","","","2"
"Never","1996","in school","Male","","","","","5"
"Never","1996","in school","Female","","","","","5"
"Never","1996","inadequately","Male","","","","","5"
