"pli0081","year","bula_h","migback","n","percent","lower_confidence","upper_confidence","value"
"Min 1x per month","1990","Baden-Württemberg","direct migration background","124","0.227324436528322","0.19598498635114","0.258663886705504","3"
"Min 1x per month","1990","Baden-Württemberg","indirect migration background","13","","","","3"
"Min 1x per month","1990","Bavaria","no migration background","382","0.321067457396847","0.294450965748818","0.347683949044877","3"
"Min 1x per month","1990","Bavaria","direct migration background","95","0.287372522366447","0.240819414409557","0.333925630323336","3"
"Min 1x per month","1990","Bavaria","indirect migration background","15","","","","3"
"Min 1x per month","1990","Berlin","no migration background","68","0.311589045776542","0.249967413095611","0.373210678457472","3"
"Min 1x per month","1990","Berlin","direct migration background","23","","","","3"
"Min 1x per month","1990","Berlin","indirect migration background","4","","","","3"
"Min 1x per month","1990","Brandenburg","no migration background","","","","","3"
"Min 1x per month","1990","Brandenburg","direct migration background","","","","","3"
"Min 1x per month","1990","Saxony","indirect migration background","","","","","3"
"Min 1x per month","1990","Saxony-Anhalt","no migration background","","","","","3"
"Min 1x per month","1990","Saxony-Anhalt","direct migration background","","","","","3"
"Min 1x per month","1990","Saxony-Anhalt","indirect migration background","","","","","3"
"Min 1x per month","1990","Thuringia","no migration background","","","","","3"
"Min 1x per month","1990","Thuringia","direct migration background","","","","","3"
"Min 1x per month","1990","Thuringia","indirect migration background","","","","","3"
"Min 1x per week","1990","Hesse","direct migration background","127","0.365343380281778","0.314824303424651","0.415862457138906","2"
"Min 1x per week","1990","Bremen","indirect migration background","","","","","2"
"Min 1x per week","1990","Hesse","no migration background","198","0.325918019399576","0.288599678803731","0.36323635999542","2"
"Min 1x per week","1990","Hesse","indirect migration background","11","","","","2"
"Min 1x per week","1990","North Rhine-Westphalia","no migration background","691","0.385306092835187","0.362879608350805","0.407732577319568","2"
"Min 1x per week","1990","Thuringia","direct migration background","","","","","2"
"Min 1x per week","1990","Thuringia","indirect migration background","","","","","2"
"Min 1x per week","1990","North Rhine-Westphalia","direct migration background","278","0.379079144343861","0.342424954203442","0.415733334484281","2"
"Min 1x per week","1990","North Rhine-Westphalia","indirect migration background","39","0.352111970919746","0.250573878271815","0.453650063567678","2"
"Min 1x per week","1990","Rhineland-Palatinate,Saarland","no migration background","209","0.388428587245653","0.347282088178898","0.429575086312407","2"
"Min 1x per week","1990","Schleswig-Holstein","no migration background","69","0.30141045835358","0.244184929763057","0.358635986944103","2"
"Min 1x per week","1990","Schleswig-Holstein","direct migration background","14","","","","2"
"Min 1x per week","1990","Schleswig-Holstein","indirect migration background","","","","","2"
"Min 1x per week","1990","Hamburg","no migration background","46","0.364007518312597","0.278276778080052","0.449738258545143","2"
"Min 1x per week","1990","Hamburg","direct migration background","15","","","","2"
"Min 1x per week","1990","Hamburg","indirect migration background","2","","","","2"
"Min 1x per week","1990","Lower Saxony","no migration background","256","0.312879554241836","0.28082977116015","0.344929337323521","2"
"Min 1x per week","1990","Lower Saxony","direct migration background","65","0.380255648785992","0.303584520162393","0.456926777409592","2"
"Min 1x per week","1990","Lower Saxony","indirect migration background","12","","","","2"
"Min 1x per week","1990","Bremen","no migration background","28","","","","2"
"Min 1x per week","1990","Bremen","direct migration background","2","","","","2"
"Min 1x per week","1990","Brandenburg","indirect migration background","","","","","2"
"Min 1x per week","1990","Mecklenburg-Western Pomerania","indirect migration background","","","","","2"
"Min 1x per week","1990","Saxony","no migration background","","","","","2"
"Min 1x per week","1990","Saxony","direct migration background","","","","","2"
"Min 1x per week","1990","Saxony","indirect migration background","","","","","2"
"Min 1x per week","1990","Saxony-Anhalt","no migration background","","","","","2"
"Min 1x per week","1990","Saxony-Anhalt","direct migration background","","","","","2"
"Min 1x per week","1990","Saxony-Anhalt","indirect migration background","","","","","2"
"Min 1x per week","1990","Thuringia","no migration background","","","","","2"
"Min 1x per week","1990","Mecklenburg-Western Pomerania","no migration background","","","","","2"
"Min 1x per week","1990","Mecklenburg-Western Pomerania","direct migration background","","","","","2"
"Min 1x per week","1990","Rhineland-Palatinate,Saarland","direct migration background","63","0.402284847626651","0.314550138981092","0.490019556272209","2"
"Min 1x per week","1990","Rhineland-Palatinate,Saarland","indirect migration background","5","","","","2"
"Min 1x per week","1990","Baden-Württemberg","no migration background","377","0.359259431031435","0.330043924966879","0.388474937095991","2"
"Min 1x per week","1990","Baden-Württemberg","direct migration background","313","0.414818058963219","0.377975990305212","0.451660127621225","2"
"Min 1x per week","1990","Baden-Württemberg","indirect migration background","35","0.398447510890319","0.286139952891962","0.510755068888677","2"
"Min 1x per week","1990","Bavaria","no migration background","424","0.346978803404952","0.319842263930964","0.374115342878941","2"
"Min 1x per week","1990","Bavaria","direct migration background","129","0.311737586922697","0.264087204598034","0.35938796924736","2"
"Min 1x per week","1990","Bavaria","indirect migration background","19","","","","2"
"Min 1x per week","1990","Berlin","no migration background","71","0.32784000026799","0.265382366496597","0.390297634039383","2"
"Min 1x per week","1990","Berlin","direct migration background","32","0.250737761151614","0.165357537437342","0.336117984865886","2"
"Min 1x per week","1990","Berlin","indirect migration background","5","","","","2"
"Min 1x per week","1990","Brandenburg","no migration background","","","","","2"
"Min 1x per week","1990","Brandenburg","direct migration background","","","","","2"
"Never","1990","Mecklenburg-Western Pomerania","no migration background","","","","","5"
"Never","1990","Brandenburg","indirect migration background","","","","","5"
"Never","1990","Thuringia","indirect migration background","","","","","5"
"Never","1990","Mecklenburg-Western Pomerania","direct migration background","","","","","5"
"Never","1990","Saxony","no migration background","","","","","5"
"Never","1990","Saxony","direct migration background","","","","","5"
"Never","1990","Saxony-Anhalt","direct migration background","","","","","5"
"Never","1990","Saxony-Anhalt","indirect migration background","","","","","5"
"Never","1990","Thuringia","direct migration background","","","","","5"
"Never","1990","Mecklenburg-Western Pomerania","indirect migration background","","","","","5"
"Never","1990","Saxony","indirect migration background","","","","","5"
"Never","1990","Saxony-Anhalt","no migration background","","","","","5"
"Never","1990","Thuringia","no migration background","","","","","5"
"Never","1990","Schleswig-Holstein","no migration background","4","","","","5"
"Never","1990","Schleswig-Holstein","direct migration background","","","","","5"
"Never","1990","Schleswig-Holstein","indirect migration background","","","","","5"
"Never","1990","Hamburg","no migration background","4","","","","5"
"Never","1990","Hamburg","direct migration background","9","","","","5"
"Never","1990","Hamburg","indirect migration background","","","","","5"
"Never","1990","Lower Saxony","no migration background","14","","","","5"
"Never","1990","Lower Saxony","direct migration background","18","","","","5"
"Never","1990","Lower Saxony","indirect migration background","1","","","","5"
"Never","1990","Bremen","no migration background","4","","","","5"
"Never","1990","Bremen","direct migration background","3","","","","5"
"Never","1990","Bremen","indirect migration background","1","","","","5"
"Never","1990","North Rhine-Westphalia","no migration background","29","","","","5"
"Never","1990","North Rhine-Westphalia","direct migration background","81","0.0993615327792612","0.0767606737606478","0.121962391797875","5"
"Never","1990","North Rhine-Westphalia","indirect migration background","4","","","","5"
"Never","1990","Hesse","no migration background","14","","","","5"
"Never","1990","Hesse","direct migration background","34","0.0871742484423968","0.0575789022051667","0.116769594679627","5"
"Never","1990","Hesse","indirect migration background","5","","","","5"
"Never","1990","Rhineland-Palatinate,Saarland","no migration background","11","","","","5"
"Never","1990","Rhineland-Palatinate,Saarland","direct migration background","3","","","","5"
"Never","1990","Rhineland-Palatinate,Saarland","indirect migration background","","","","","5"
"Never","1990","Baden-Württemberg","no migration background","13","","","","5"
"Never","1990","Baden-Württemberg","direct migration background","51","0.0598579374855669","0.0421190108112098","0.0775968641599241","5"
"Never","1990","Baden-Württemberg","indirect migration background","3","","","","5"
"Never","1990","Bavaria","no migration background","26","","","","5"
"Never","1990","Bavaria","direct migration background","27","","","","5"
"Never","1990","Bavaria","indirect migration background","5","","","","5"
"Never","1990","Berlin","no migration background","11","","","","5"
"Never","1990","Berlin","direct migration background","6","","","","5"
"Never","1990","Berlin","indirect migration background","","","","","5"
"Never","1990","Brandenburg","no migration background","","","","","5"
"Never","1990","Brandenburg","direct migration background","","","","","5"
"Rarely","1990","Schleswig-Holstein","no migration background","53","0.214378162222163","0.163198589048246","0.26555773539608","4"
"Rarely","1990","Schleswig-Holstein","direct migration background","6","","","","4"
"Rarely","1990","Schleswig-Holstein","indirect migration background","3","","","","4"
"Rarely","1990","Hamburg","no migration background","37","0.293628933100905","0.212482155099454","0.374775711102356","4"
"Rarely","1990","Hamburg","direct migration background","8","","","","4"
"Rarely","1990","Hamburg","indirect migration background","","","","","4"
"Rarely","1990","Lower Saxony","no migration background","189","0.253513290229522","0.223443425626486","0.283583154832558","4"
"Rarely","1990","Lower Saxony","direct migration background","33","0.282389377987273","0.211291549207024","0.353487206767522","4"
"Rarely","1990","Lower Saxony","indirect migration background","3","","","","4"
"Rarely","1990","Bremen","no migration background","20","","","","4"
"Rarely","1990","Bremen","direct migration background","7","","","","4"
"Rarely","1990","Bremen","indirect migration background","1","","","","4"
"Rarely","1990","North Rhine-Westphalia","no migration background","379","0.206175893165851","0.187533146775744","0.224818639555958","4"
"Rarely","1990","North Rhine-Westphalia","direct migration background","139","0.238470864599576","0.20627489683467","0.270666832364482","4"
"Rarely","1990","North Rhine-Westphalia","indirect migration background","13","","","","4"
"Rarely","1990","Hesse","no migration background","147","0.261891312790981","0.226886119209907","0.296896506372054","4"
"Rarely","1990","Hesse","direct migration background","86","0.252313301617738","0.206744744422756","0.297881858812719","4"
"Rarely","1990","Hesse","indirect migration background","8","","","","4"
"Rarely","1990","Rhineland-Palatinate,Saarland","no migration background","108","0.207337911184509","0.173113411221328","0.24156241114769","4"
"Rarely","1990","Rhineland-Palatinate,Saarland","direct migration background","23","","","","4"
"Rarely","1990","Rhineland-Palatinate,Saarland","indirect migration background","4","","","","4"
"Rarely","1990","Baden-Württemberg","no migration background","244","0.230454862117344","0.20481130898337","0.256098415251318","4"
"Rarely","1990","Baden-Württemberg","direct migration background","117","0.193952585026163","0.164386228917892","0.223518941134434","4"
"Rarely","1990","Baden-Württemberg","indirect migration background","12","","","","4"
"Rarely","1990","Bavaria","no migration background","292","0.252348843925123","0.227586627385915","0.277111060464331","4"
"Rarely","1990","Brandenburg","indirect migration background","","","","","4"
"Rarely","1990","Mecklenburg-Western Pomerania","no migration background","","","","","4"
"Rarely","1990","Mecklenburg-Western Pomerania","direct migration background","","","","","4"
"Rarely","1990","Mecklenburg-Western Pomerania","indirect migration background","","","","","4"
"Rarely","1990","Saxony","no migration background","","","","","4"
"Rarely","1990","Saxony","direct migration background","","","","","4"
"Rarely","1990","Saxony","indirect migration background","","","","","4"
"Rarely","1990","Saxony-Anhalt","no migration background","","","","","4"
"Rarely","1990","Saxony-Anhalt","direct migration background","","","","","4"
"Rarely","1990","Saxony-Anhalt","indirect migration background","","","","","4"
"Rarely","1990","Thuringia","no migration background","","","","","4"
"Rarely","1990","Thuringia","direct migration background","","","","","4"
"Rarely","1990","Thuringia","indirect migration background","","","","","4"
"Rarely","1990","Berlin","indirect migration background","3","","","","4"
"Rarely","1990","Brandenburg","no migration background","","","","","4"
"Rarely","1990","Bavaria","direct migration background","80","0.266064809920418","0.220606074195259","0.311523545645578","4"
"Rarely","1990","Bavaria","indirect migration background","12","","","","4"
"Rarely","1990","Berlin","no migration background","55","0.256307353393681","0.198218139295553","0.314396567491808","4"
"Rarely","1990","Berlin","direct migration background","20","","","","4"
"Rarely","1990","Brandenburg","direct migration background","","","","","4"
"Daily","1991","Schleswig-Holstein","no migration background","","","","","1"
"Daily","1991","Schleswig-Holstein","direct migration background","","","","","1"
"Daily","1991","Schleswig-Holstein","indirect migration background","","","","","1"
"Daily","1991","Hamburg","no migration background","","","","","1"
"Daily","1991","Hamburg","direct migration background","","","","","1"
"Daily","1991","Hamburg","indirect migration background","","","","","1"
"Daily","1991","Lower Saxony","no migration background","","","","","1"
"Daily","1991","Lower Saxony","direct migration background","","","","","1"
"Daily","1991","Lower Saxony","indirect migration background","","","","","1"
"Daily","1991","Bremen","no migration background","","","","","1"
"Daily","1991","Bremen","direct migration background","","","","","1"
"Daily","1991","Bremen","indirect migration background","","","","","1"
"Daily","1991","North Rhine-Westphalia","no migration background","","","","","1"
"Daily","1991","North Rhine-Westphalia","direct migration background","","","","","1"
"Daily","1991","North Rhine-Westphalia","indirect migration background","","","","","1"
"Daily","1991","Hesse","no migration background","","","","","1"
"Daily","1991","Hesse","direct migration background","","","","","1"
"Daily","1991","Hesse","indirect migration background","","","","","1"
"Daily","1991","Rhineland-Palatinate,Saarland","no migration background","","","","","1"
"Daily","1991","Rhineland-Palatinate,Saarland","direct migration background","","","","","1"
"Daily","1991","Rhineland-Palatinate,Saarland","indirect migration background","","","","","1"
"Daily","1991","Baden-Württemberg","no migration background","","","","","1"
"Daily","1991","Baden-Württemberg","direct migration background","","","","","1"
"Daily","1991","Baden-Württemberg","indirect migration background","","","","","1"
"Daily","1991","Bavaria","no migration background","","","","","1"
"Daily","1991","Bavaria","direct migration background","","","","","1"
"Daily","1991","Bavaria","indirect migration background","","","","","1"
"Daily","1991","Berlin","no migration background","","","","","1"
"Daily","1991","Berlin","direct migration background","","","","","1"
"Daily","1991","Berlin","indirect migration background","","","","","1"
"Daily","1991","Brandenburg","no migration background","","","","","1"
"Daily","1991","Brandenburg","direct migration background","","","","","1"
"Daily","1991","Brandenburg","indirect migration background","","","","","1"
"Daily","1991","Mecklenburg-Western Pomerania","no migration background","","","","","1"
"Daily","1991","Mecklenburg-Western Pomerania","direct migration background","","","","","1"
"Daily","1991","Mecklenburg-Western Pomerania","indirect migration background","","","","","1"
"Daily","1991","Saxony","no migration background","","","","","1"
"Daily","1991","Saxony","direct migration background","","","","","1"
"Daily","1991","Saxony","indirect migration background","","","","","1"
"Daily","1991","Saxony-Anhalt","no migration background","","","","","1"
"Daily","1991","Saxony-Anhalt","direct migration background","","","","","1"
"Daily","1991","Saxony-Anhalt","indirect migration background","","","","","1"
"Daily","1991","Thuringia","no migration background","","","","","1"
"Daily","1991","Thuringia","direct migration background","","","","","1"
"Daily","1991","Thuringia","indirect migration background","","","","","1"
"Min 1x per month","1991","Schleswig-Holstein","no migration background","","","","","3"
"Min 1x per month","1991","Schleswig-Holstein","direct migration background","","","","","3"
"Min 1x per month","1991","Schleswig-Holstein","indirect migration background","","","","","3"
"Min 1x per month","1991","Hamburg","no migration background","","","","","3"
"Min 1x per month","1991","Hamburg","direct migration background","","","","","3"
"Min 1x per month","1991","Hamburg","indirect migration background","","","","","3"
"Min 1x per month","1991","Brandenburg","indirect migration background","","","","","3"
"Min 1x per month","1991","Mecklenburg-Western Pomerania","no migration background","","","","","3"
"Min 1x per month","1991","Mecklenburg-Western Pomerania","direct migration background","","","","","3"
"Min 1x per month","1991","Mecklenburg-Western Pomerania","indirect migration background","","","","","3"
"Min 1x per month","1991","Saxony","no migration background","","","","","3"
"Min 1x per month","1991","Saxony","direct migration background","","","","","3"
"Min 1x per month","1991","Lower Saxony","no migration background","","","","","3"
"Min 1x per month","1991","Lower Saxony","direct migration background","","","","","3"
"Min 1x per month","1991","Lower Saxony","indirect migration background","","","","","3"
"Min 1x per month","1991","Bremen","no migration background","","","","","3"
"Min 1x per month","1991","Bremen","direct migration background","","","","","3"
"Min 1x per month","1991","Bremen","indirect migration background","","","","","3"
"Min 1x per month","1991","North Rhine-Westphalia","no migration background","","","","","3"
"Min 1x per month","1991","North Rhine-Westphalia","direct migration background","","","","","3"
"Min 1x per month","1991","North Rhine-Westphalia","indirect migration background","","","","","3"
"Min 1x per month","1991","Hesse","no migration background","","","","","3"
"Min 1x per month","1991","Hesse","direct migration background","","","","","3"
"Min 1x per month","1991","Hesse","indirect migration background","","","","","3"
"Min 1x per month","1991","Rhineland-Palatinate,Saarland","no migration background","","","","","3"
"Min 1x per month","1991","Rhineland-Palatinate,Saarland","direct migration background","","","","","3"
"Min 1x per month","1991","Rhineland-Palatinate,Saarland","indirect migration background","","","","","3"
"Min 1x per month","1991","Baden-Württemberg","no migration background","","","","","3"
"Min 1x per month","1991","Baden-Württemberg","direct migration background","","","","","3"
"Min 1x per month","1991","Baden-Württemberg","indirect migration background","","","","","3"
"Min 1x per month","1991","Bavaria","no migration background","","","","","3"
"Min 1x per month","1991","Bavaria","direct migration background","","","","","3"
"Min 1x per month","1991","Bavaria","indirect migration background","","","","","3"
"Min 1x per month","1991","Berlin","no migration background","","","","","3"
"Min 1x per month","1991","Berlin","direct migration background","","","","","3"
"Min 1x per month","1991","Berlin","indirect migration background","","","","","3"
"Min 1x per month","1991","Brandenburg","no migration background","","","","","3"
"Min 1x per month","1991","Brandenburg","direct migration background","","","","","3"
"Min 1x per month","1991","Saxony","indirect migration background","","","","","3"
"Min 1x per month","1991","Saxony-Anhalt","no migration background","","","","","3"
"Min 1x per month","1991","Saxony-Anhalt","direct migration background","","","","","3"
"Min 1x per month","1991","Saxony-Anhalt","indirect migration background","","","","","3"
"Min 1x per month","1991","Thuringia","no migration background","","","","","3"
"Min 1x per month","1991","Thuringia","direct migration background","","","","","3"
"Min 1x per month","1991","Thuringia","indirect migration background","","","","","3"
"Min 1x per week","1991","Thuringia","direct migration background","","","","","2"
"Min 1x per week","1991","Bremen","indirect migration background","","","","","2"
"Min 1x per week","1991","North Rhine-Westphalia","indirect migration background","","","","","2"
"Min 1x per week","1991","Hesse","no migration background","","","","","2"
"Min 1x per week","1991","Rhineland-Palatinate,Saarland","no migration background","","","","","2"
"Min 1x per week","1991","Thuringia","indirect migration background","","","","","2"
"Min 1x per week","1991","North Rhine-Westphalia","no migration background","","","","","2"
"Min 1x per week","1991","North Rhine-Westphalia","direct migration background","","","","","2"
"Min 1x per week","1991","Hesse","direct migration background","","","","","2"
"Min 1x per week","1991","Hesse","indirect migration background","","","","","2"
"Min 1x per week","1991","Schleswig-Holstein","no migration background","","","","","2"
"Min 1x per week","1991","Schleswig-Holstein","direct migration background","","","","","2"
"Min 1x per week","1991","Schleswig-Holstein","indirect migration background","","","","","2"
"Min 1x per week","1991","Hamburg","no migration background","","","","","2"
"Min 1x per week","1991","Hamburg","direct migration background","","","","","2"
"Min 1x per week","1991","Hamburg","indirect migration background","","","","","2"
"Min 1x per week","1991","Lower Saxony","no migration background","","","","","2"
"Min 1x per week","1991","Lower Saxony","direct migration background","","","","","2"
"Min 1x per week","1991","Lower Saxony","indirect migration background","","","","","2"
"Min 1x per week","1991","Bremen","no migration background","","","","","2"
"Min 1x per week","1991","Bremen","direct migration background","","","","","2"
"Min 1x per week","1991","Brandenburg","indirect migration background","","","","","2"
"Min 1x per week","1991","Mecklenburg-Western Pomerania","no migration background","","","","","2"
"Min 1x per week","1991","Mecklenburg-Western Pomerania","direct migration background","","","","","2"
"Min 1x per week","1991","Mecklenburg-Western Pomerania","indirect migration background","","","","","2"
"Min 1x per week","1991","Saxony","no migration background","","","","","2"
"Min 1x per week","1991","Saxony","direct migration background","","","","","2"
"Min 1x per week","1991","Saxony","indirect migration background","","","","","2"
"Min 1x per week","1991","Saxony-Anhalt","no migration background","","","","","2"
"Min 1x per week","1991","Saxony-Anhalt","direct migration background","","","","","2"
"Min 1x per week","1991","Saxony-Anhalt","indirect migration background","","","","","2"
"Min 1x per week","1991","Thuringia","no migration background","","","","","2"
"Min 1x per week","1991","Rhineland-Palatinate,Saarland","direct migration background","","","","","2"
"Min 1x per week","1991","Rhineland-Palatinate,Saarland","indirect migration background","","","","","2"
"Min 1x per week","1991","Baden-Württemberg","no migration background","","","","","2"
"Min 1x per week","1991","Baden-Württemberg","direct migration background","","","","","2"
"Min 1x per week","1991","Baden-Württemberg","indirect migration background","","","","","2"
"Min 1x per week","1991","Bavaria","no migration background","","","","","2"
"Min 1x per week","1991","Bavaria","direct migration background","","","","","2"
"Min 1x per week","1991","Bavaria","indirect migration background","","","","","2"
"Min 1x per week","1991","Berlin","no migration background","","","","","2"
"Min 1x per week","1991","Berlin","direct migration background","","","","","2"
"Min 1x per week","1991","Berlin","indirect migration background","","","","","2"
"Min 1x per week","1991","Brandenburg","no migration background","","","","","2"
"Min 1x per week","1991","Brandenburg","direct migration background","","","","","2"
"Never","1991","Mecklenburg-Western Pomerania","no migration background","","","","","5"
"Never","1991","Thuringia","direct migration background","","","","","5"
"Never","1991","Thuringia","indirect migration background","","","","","5"
"Never","1991","Brandenburg","indirect migration background","","","","","5"
"Never","1991","Mecklenburg-Western Pomerania","indirect migration background","","","","","5"
"Never","1991","Saxony","no migration background","","","","","5"
"Never","1991","Saxony","indirect migration background","","","","","5"
"Never","1991","Saxony-Anhalt","no migration background","","","","","5"
"Never","1991","Saxony-Anhalt","direct migration background","","","","","5"
"Never","1991","Saxony-Anhalt","indirect migration background","","","","","5"
"Never","1991","Thuringia","no migration background","","","","","5"
"Never","1991","Mecklenburg-Western Pomerania","direct migration background","","","","","5"
"Never","1991","Saxony","direct migration background","","","","","5"
"Never","1991","Schleswig-Holstein","no migration background","","","","","5"
"Never","1991","Schleswig-Holstein","direct migration background","","","","","5"
"Never","1991","Schleswig-Holstein","indirect migration background","","","","","5"
"Never","1991","Hamburg","no migration background","","","","","5"
"Never","1991","Hamburg","direct migration background","","","","","5"
"Never","1991","Hamburg","indirect migration background","","","","","5"
"Never","1991","Lower Saxony","no migration background","","","","","5"
"Never","1991","Lower Saxony","direct migration background","","","","","5"
"Never","1991","Lower Saxony","indirect migration background","","","","","5"
"Never","1991","Bremen","no migration background","","","","","5"
"Never","1991","Bremen","direct migration background","","","","","5"
"Never","1991","Bremen","indirect migration background","","","","","5"
"Never","1991","North Rhine-Westphalia","no migration background","","","","","5"
"Never","1991","North Rhine-Westphalia","direct migration background","","","","","5"
"Never","1991","North Rhine-Westphalia","indirect migration background","","","","","5"
"Never","1991","Hesse","no migration background","","","","","5"
"Never","1991","Hesse","direct migration background","","","","","5"
"Never","1991","Hesse","indirect migration background","","","","","5"
"Never","1991","Rhineland-Palatinate,Saarland","no migration background","","","","","5"
"Never","1991","Rhineland-Palatinate,Saarland","direct migration background","","","","","5"
"Never","1991","Rhineland-Palatinate,Saarland","indirect migration background","","","","","5"
"Never","1991","Baden-Württemberg","no migration background","","","","","5"
"Never","1991","Baden-Württemberg","direct migration background","","","","","5"
"Never","1991","Baden-Württemberg","indirect migration background","","","","","5"
"Never","1991","Bavaria","no migration background","","","","","5"
"Never","1991","Bavaria","direct migration background","","","","","5"
