"pli0081","year","education","migback","n","percent","lower_confidence","upper_confidence"
"Min 1x per week","1990","Other degree","indirect migration background","8","","",""
"Min 1x per week","1990","no degree/no degree yet","no migration background","34","0.229653299861115","0.163650060582012","0.295656539140219"
"Min 1x per week","1990","no degree/no degree yet","direct migration background","273","0.395496304321874","0.35743583344069","0.433556775203057"
"Min 1x per week","1990","no degree/no degree yet","indirect migration background","16","","",""
"Min 1x per month","1990","lower secondary degree","no migration background","1238","0.319678543850917","0.304874325798348","0.334482761903485"
"Min 1x per month","1990","lower secondary degree","direct migration background","115","0.228006930830683","0.194095965490778","0.261917896170588"
"Min 1x per month","1990","lower secondary degree","indirect migration background","29","","",""
"Min 1x per month","1990","secondary school degree","no migration background","506","0.338003679774593","0.313912444795141","0.362094914754044"
"Min 1x per month","1990","secondary school degree","direct migration background","44","0.337437217947762","0.261515685412146","0.413358750483377"
"Min 1x per month","1990","secondary school degree","indirect migration background","9","","",""
"Min 1x per month","1990","college entrance qualification","no migration background","352","0.330508610271439","0.302164087835065","0.358853132707813"
"Min 1x per month","1990","college entrance qualification","direct migration background","38","0.331958888359186","0.247349538850451","0.416568237867922"
"Min 1x per month","1990","college entrance qualification","indirect migration background","5","","",""
"Min 1x per month","1990","Other degree","no migration background","11","","",""
"Min 1x per month","1990","Other degree","direct migration background","173","0.200829260745255","0.175407408768883","0.226251112721628"
"Min 1x per month","1990","Other degree","indirect migration background","2","","",""
"Min 1x per month","1990","no degree/no degree yet","no migration background","58","0.374249213121363","0.298309851493925","0.450188574748802"
"Min 1x per month","1990","no degree/no degree yet","direct migration background","109","0.150614988097618","0.122773666007346","0.17845631018789"
"Min 1x per month","1990","no degree/no degree yet","indirect migration background","13","","",""
"Rarely","1990","lower secondary degree","no migration background","800","0.21724912923768","0.204158441996398","0.230339816478962"
"Rarely","1990","lower secondary degree","direct migration background","101","0.223123363825045","0.189471588345847","0.256775139304243"
"Rarely","1990","lower secondary degree","indirect migration background","21","","",""
"Rarely","1990","secondary school degree","no migration background","323","0.226609647782707","0.205288570974399","0.247930724591015"
"Rarely","1990","secondary school degree","direct migration background","37","0.275315077256808","0.203594369354535","0.34703578515908"
"Rarely","1990","secondary school degree","indirect migration background","15","","",""
"Rarely","1990","college entrance qualification","no migration background","316","0.28590274880369","0.258676168092153","0.313129329515227"
"Rarely","1990","college entrance qualification","direct migration background","34","0.259485000535278","0.180726458215113","0.338243542855443"
"Rarely","1990","college entrance qualification","indirect migration background","12","","",""
"Rarely","1990","Other degree","no migration background","10","","",""
"Rarely","1990","Other degree","direct migration background","217","0.256352555089338","0.22864639916943","0.284058711009246"
"Rarely","1990","Other degree","indirect migration background","1","","",""
"Rarely","1990","no degree/no degree yet","no migration background","47","0.29839246467317","0.226592068583829","0.370192860762511"
"Rarely","1990","no degree/no degree yet","direct migration background","110","0.2081631386422","0.176560508145627","0.239765769138774"
"Rarely","1990","no degree/no degree yet","indirect migration background","7","","",""
"Never","1990","lower secondary degree","no migration background","73","0.0217851820190337","0.0171510397765302","0.0264193242615372"
"Never","1990","lower secondary degree","direct migration background","28","","",""
"Never","1990","lower secondary degree","indirect migration background","9","","",""
"Never","1990","secondary school degree","no migration background","24","","",""
"Never","1990","secondary school degree","direct migration background","4","","",""
"Never","1990","secondary school degree","indirect migration background","3","","",""
"Never","1990","college entrance qualification","no migration background","22","","",""
"Never","1990","college entrance qualification","direct migration background","6","","",""
"Never","1990","college entrance qualification","indirect migration background","","","",""
"Never","1990","Other degree","no migration background","2","","",""
"Never","1990","Other degree","direct migration background","118","0.141681992749371","0.119553321137309","0.163810664361432"
"Never","1990","Other degree","indirect migration background","","","",""
"Never","1990","no degree/no degree yet","no migration background","6","","",""
"Never","1990","no degree/no degree yet","direct migration background","68","0.141868246330036","0.114708666400227","0.169027826259845"
"Never","1990","no degree/no degree yet","indirect migration background","6","","",""
"Daily","1991","lower secondary degree","no migration background","","","",""
"Daily","1991","lower secondary degree","direct migration background","","","",""
"Daily","1991","lower secondary degree","indirect migration background","","","",""
"Daily","1991","secondary school degree","no migration background","","","",""
"Daily","1991","secondary school degree","direct migration background","","","",""
"Daily","1991","secondary school degree","indirect migration background","","","",""
"Daily","1991","college entrance qualification","no migration background","","","",""
"Daily","1991","college entrance qualification","direct migration background","","","",""
"Daily","1991","college entrance qualification","indirect migration background","","","",""
"Daily","1991","Other degree","no migration background","","","",""
"Daily","1991","Other degree","direct migration background","","","",""
"Daily","1991","Other degree","indirect migration background","","","",""
"Daily","1991","no degree/no degree yet","no migration background","","","",""
"Daily","1991","no degree/no degree yet","direct migration background","","","",""
"Daily","1991","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per week","1991","lower secondary degree","no migration background","","","",""
"Min 1x per week","1991","lower secondary degree","direct migration background","","","",""
"Min 1x per week","1991","lower secondary degree","indirect migration background","","","",""
"Min 1x per week","1991","secondary school degree","no migration background","","","",""
"Min 1x per week","1991","secondary school degree","direct migration background","","","",""
"Min 1x per week","1991","secondary school degree","indirect migration background","","","",""
"Min 1x per week","1991","college entrance qualification","no migration background","","","",""
"Min 1x per week","1991","college entrance qualification","direct migration background","","","",""
"Min 1x per week","1991","college entrance qualification","indirect migration background","","","",""
"Min 1x per week","1991","Other degree","no migration background","","","",""
"Min 1x per week","1991","Other degree","direct migration background","","","",""
"Min 1x per week","1991","Other degree","indirect migration background","","","",""
"Min 1x per week","1991","no degree/no degree yet","no migration background","","","",""
"Min 1x per week","1991","no degree/no degree yet","direct migration background","","","",""
"Min 1x per week","1991","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per month","1991","lower secondary degree","no migration background","","","",""
"Min 1x per month","1991","lower secondary degree","direct migration background","","","",""
"Min 1x per month","1991","lower secondary degree","indirect migration background","","","",""
"Min 1x per month","1991","secondary school degree","no migration background","","","",""
"Min 1x per month","1991","secondary school degree","direct migration background","","","",""
"Min 1x per month","1991","secondary school degree","indirect migration background","","","",""
"Min 1x per month","1991","college entrance qualification","no migration background","","","",""
"Min 1x per month","1991","college entrance qualification","direct migration background","","","",""
"Min 1x per month","1991","college entrance qualification","indirect migration background","","","",""
"Min 1x per month","1991","Other degree","no migration background","","","",""
"Min 1x per month","1991","Other degree","direct migration background","","","",""
"Min 1x per month","1991","Other degree","indirect migration background","","","",""
"Min 1x per month","1991","no degree/no degree yet","no migration background","","","",""
"Min 1x per month","1991","no degree/no degree yet","direct migration background","","","",""
"Min 1x per month","1991","no degree/no degree yet","indirect migration background","","","",""
"Rarely","1991","lower secondary degree","no migration background","","","",""
"Rarely","1991","lower secondary degree","direct migration background","","","",""
"Rarely","1991","lower secondary degree","indirect migration background","","","",""
"Rarely","1991","secondary school degree","no migration background","","","",""
"Rarely","1991","secondary school degree","direct migration background","","","",""
"Rarely","1991","secondary school degree","indirect migration background","","","",""
"Rarely","1991","college entrance qualification","no migration background","","","",""
"Rarely","1991","college entrance qualification","direct migration background","","","",""
"Rarely","1991","college entrance qualification","indirect migration background","","","",""
"Rarely","1991","Other degree","no migration background","","","",""
"Rarely","1991","Other degree","direct migration background","","","",""
"Rarely","1991","Other degree","indirect migration background","","","",""
"Rarely","1991","no degree/no degree yet","no migration background","","","",""
"Rarely","1991","no degree/no degree yet","direct migration background","","","",""
"Rarely","1991","no degree/no degree yet","indirect migration background","","","",""
"Never","1991","lower secondary degree","no migration background","","","",""
"Never","1991","lower secondary degree","direct migration background","","","",""
"Never","1991","lower secondary degree","indirect migration background","","","",""
"Never","1991","secondary school degree","no migration background","","","",""
"Never","1991","secondary school degree","direct migration background","","","",""
"Never","1991","secondary school degree","indirect migration background","","","",""
"Never","1991","college entrance qualification","no migration background","","","",""
"Never","1991","college entrance qualification","direct migration background","","","",""
"Never","1991","college entrance qualification","indirect migration background","","","",""
"Never","1991","Other degree","no migration background","","","",""
"Never","1991","Other degree","direct migration background","","","",""
"Never","1991","Other degree","indirect migration background","","","",""
"Never","1991","no degree/no degree yet","no migration background","","","",""
"Never","1991","no degree/no degree yet","direct migration background","","","",""
"Never","1991","no degree/no degree yet","indirect migration background","","","",""
"Daily","1992","lower secondary degree","no migration background","","","",""
"Daily","1992","lower secondary degree","direct migration background","","","",""
"Daily","1992","lower secondary degree","indirect migration background","","","",""
"Daily","1992","secondary school degree","no migration background","","","",""
"Daily","1992","secondary school degree","direct migration background","","","",""
"Daily","1992","secondary school degree","indirect migration background","","","",""
"Daily","1992","college entrance qualification","no migration background","","","",""
"Daily","1992","college entrance qualification","direct migration background","","","",""
"Daily","1992","college entrance qualification","indirect migration background","","","",""
"Daily","1992","Other degree","no migration background","","","",""
"Daily","1992","Other degree","direct migration background","","","",""
"Daily","1992","Other degree","indirect migration background","","","",""
"Daily","1992","no degree/no degree yet","no migration background","","","",""
"Daily","1992","no degree/no degree yet","direct migration background","","","",""
"Daily","1992","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per week","1992","lower secondary degree","no migration background","","","",""
"Min 1x per week","1992","lower secondary degree","direct migration background","","","",""
"Min 1x per week","1992","lower secondary degree","indirect migration background","","","",""
"Min 1x per week","1992","secondary school degree","no migration background","","","",""
"Min 1x per week","1992","secondary school degree","direct migration background","","","",""
"Min 1x per week","1992","secondary school degree","indirect migration background","","","",""
"Min 1x per week","1992","college entrance qualification","no migration background","","","",""
"Min 1x per week","1992","college entrance qualification","direct migration background","","","",""
"Min 1x per week","1992","college entrance qualification","indirect migration background","","","",""
"Min 1x per week","1992","Other degree","no migration background","","","",""
"Min 1x per week","1992","Other degree","direct migration background","","","",""
"Min 1x per week","1992","Other degree","indirect migration background","","","",""
"Min 1x per week","1992","no degree/no degree yet","no migration background","","","",""
"Min 1x per week","1992","no degree/no degree yet","direct migration background","","","",""
"Min 1x per week","1992","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per month","1992","lower secondary degree","no migration background","","","",""
"Min 1x per month","1992","lower secondary degree","direct migration background","","","",""
"Min 1x per month","1992","lower secondary degree","indirect migration background","","","",""
"Min 1x per month","1992","secondary school degree","no migration background","","","",""
"Min 1x per month","1992","secondary school degree","direct migration background","","","",""
"Min 1x per month","1992","secondary school degree","indirect migration background","","","",""
"Min 1x per month","1992","college entrance qualification","no migration background","","","",""
"Min 1x per month","1992","college entrance qualification","direct migration background","","","",""
"Min 1x per month","1992","college entrance qualification","indirect migration background","","","",""
"Min 1x per month","1992","Other degree","no migration background","","","",""
"Min 1x per month","1992","Other degree","direct migration background","","","",""
"Min 1x per month","1992","Other degree","indirect migration background","","","",""
"Min 1x per month","1992","no degree/no degree yet","no migration background","","","",""
"Min 1x per month","1992","no degree/no degree yet","direct migration background","","","",""
"Min 1x per month","1992","no degree/no degree yet","indirect migration background","","","",""
"Rarely","1992","lower secondary degree","no migration background","","","",""
"Rarely","1992","lower secondary degree","direct migration background","","","",""
"Rarely","1992","lower secondary degree","indirect migration background","","","",""
"Rarely","1992","secondary school degree","no migration background","","","",""
"Rarely","1992","secondary school degree","direct migration background","","","",""
"Rarely","1992","secondary school degree","indirect migration background","","","",""
"Rarely","1992","college entrance qualification","no migration background","","","",""
"Rarely","1992","college entrance qualification","direct migration background","","","",""
"Rarely","1992","college entrance qualification","indirect migration background","","","",""
"Rarely","1992","Other degree","no migration background","","","",""
"Rarely","1992","Other degree","direct migration background","","","",""
"Rarely","1992","Other degree","indirect migration background","","","",""
"Rarely","1992","no degree/no degree yet","no migration background","","","",""
"Rarely","1992","no degree/no degree yet","direct migration background","","","",""
"Rarely","1992","no degree/no degree yet","indirect migration background","","","",""
"Never","1992","lower secondary degree","no migration background","","","",""
"Never","1992","lower secondary degree","direct migration background","","","",""
"Never","1992","lower secondary degree","indirect migration background","","","",""
"Never","1992","secondary school degree","no migration background","","","",""
"Never","1992","secondary school degree","direct migration background","","","",""
"Never","1992","secondary school degree","indirect migration background","","","",""
"Never","1992","college entrance qualification","no migration background","","","",""
"Never","1992","college entrance qualification","direct migration background","","","",""
"Never","1992","college entrance qualification","indirect migration background","","","",""
"Never","1992","Other degree","no migration background","","","",""
"Never","1992","Other degree","direct migration background","","","",""
"Never","1992","Other degree","indirect migration background","","","",""
"Never","1992","no degree/no degree yet","no migration background","","","",""
"Never","1992","no degree/no degree yet","direct migration background","","","",""
"Never","1992","no degree/no degree yet","indirect migration background","","","",""
"Daily","1993","lower secondary degree","no migration background","","","",""
"Daily","1993","lower secondary degree","direct migration background","","","",""
"Daily","1993","lower secondary degree","indirect migration background","","","",""
"Daily","1993","secondary school degree","no migration background","","","",""
"Daily","1993","secondary school degree","direct migration background","","","",""
"Daily","1993","secondary school degree","indirect migration background","","","",""
"Daily","1993","college entrance qualification","no migration background","","","",""
"Daily","1993","college entrance qualification","direct migration background","","","",""
"Daily","1993","college entrance qualification","indirect migration background","","","",""
"Daily","1993","Other degree","no migration background","","","",""
"Daily","1993","Other degree","direct migration background","","","",""
"Daily","1993","Other degree","indirect migration background","","","",""
"Daily","1993","no degree/no degree yet","no migration background","","","",""
"Daily","1993","no degree/no degree yet","direct migration background","","","",""
"Daily","1993","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per week","1993","lower secondary degree","no migration background","","","",""
"Min 1x per week","1993","lower secondary degree","direct migration background","","","",""
"Min 1x per week","1993","lower secondary degree","indirect migration background","","","",""
"Min 1x per week","1993","secondary school degree","no migration background","","","",""
"Min 1x per week","1993","secondary school degree","direct migration background","","","",""
"Min 1x per week","1993","secondary school degree","indirect migration background","","","",""
"Min 1x per week","1993","college entrance qualification","no migration background","","","",""
"Min 1x per week","1993","college entrance qualification","direct migration background","","","",""
"Min 1x per week","1993","college entrance qualification","indirect migration background","","","",""
"Min 1x per week","1993","Other degree","no migration background","","","",""
"Min 1x per week","1993","Other degree","direct migration background","","","",""
"Min 1x per week","1993","Other degree","indirect migration background","","","",""
"Min 1x per week","1993","no degree/no degree yet","no migration background","","","",""
"Min 1x per week","1993","no degree/no degree yet","direct migration background","","","",""
"Min 1x per week","1993","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per month","1993","lower secondary degree","no migration background","","","",""
"Min 1x per month","1993","lower secondary degree","direct migration background","","","",""
"Min 1x per month","1993","lower secondary degree","indirect migration background","","","",""
"Min 1x per month","1993","secondary school degree","no migration background","","","",""
"Min 1x per month","1993","secondary school degree","direct migration background","","","",""
"Min 1x per month","1993","secondary school degree","indirect migration background","","","",""
"Min 1x per month","1993","college entrance qualification","no migration background","","","",""
"Min 1x per month","1993","college entrance qualification","direct migration background","","","",""
"Min 1x per month","1993","college entrance qualification","indirect migration background","","","",""
"Min 1x per month","1993","Other degree","no migration background","","","",""
"Min 1x per month","1993","Other degree","direct migration background","","","",""
"Min 1x per month","1993","Other degree","indirect migration background","","","",""
"Min 1x per month","1993","no degree/no degree yet","no migration background","","","",""
"Min 1x per month","1993","no degree/no degree yet","direct migration background","","","",""
"Min 1x per month","1993","no degree/no degree yet","indirect migration background","","","",""
"Rarely","1993","lower secondary degree","no migration background","","","",""
"Rarely","1993","lower secondary degree","direct migration background","","","",""
"Rarely","1993","lower secondary degree","indirect migration background","","","",""
"Rarely","1993","secondary school degree","no migration background","","","",""
"Rarely","1993","secondary school degree","direct migration background","","","",""
"Rarely","1993","secondary school degree","indirect migration background","","","",""
"Rarely","1993","college entrance qualification","no migration background","","","",""
"Rarely","1993","college entrance qualification","direct migration background","","","",""
"Rarely","1993","college entrance qualification","indirect migration background","","","",""
"Rarely","1993","Other degree","no migration background","","","",""
"Rarely","1993","Other degree","direct migration background","","","",""
"Rarely","1993","Other degree","indirect migration background","","","",""
"Rarely","1993","no degree/no degree yet","no migration background","","","",""
"Rarely","1993","no degree/no degree yet","direct migration background","","","",""
"Rarely","1993","no degree/no degree yet","indirect migration background","","","",""
"Never","1993","lower secondary degree","no migration background","","","",""
"Never","1993","lower secondary degree","direct migration background","","","",""
"Never","1993","lower secondary degree","indirect migration background","","","",""
"Never","1993","secondary school degree","no migration background","","","",""
"Never","1993","secondary school degree","direct migration background","","","",""
"Never","1993","secondary school degree","indirect migration background","","","",""
"Never","1993","college entrance qualification","no migration background","","","",""
"Never","1993","college entrance qualification","direct migration background","","","",""
"Never","1993","college entrance qualification","indirect migration background","","","",""
"Never","1993","Other degree","no migration background","","","",""
"Never","1993","Other degree","direct migration background","","","",""
"Never","1993","Other degree","indirect migration background","","","",""
"Never","1993","no degree/no degree yet","no migration background","","","",""
"Never","1993","no degree/no degree yet","direct migration background","","","",""
"Never","1993","no degree/no degree yet","indirect migration background","","","",""
"Daily","1994","lower secondary degree","no migration background","","","",""
"Daily","1994","lower secondary degree","direct migration background","","","",""
"Daily","1994","lower secondary degree","indirect migration background","","","",""
"Daily","1994","secondary school degree","no migration background","","","",""
"Daily","1994","secondary school degree","direct migration background","","","",""
"Daily","1994","secondary school degree","indirect migration background","","","",""
"Daily","1994","college entrance qualification","no migration background","","","",""
"Daily","1994","college entrance qualification","direct migration background","","","",""
"Daily","1994","college entrance qualification","indirect migration background","","","",""
"Daily","1994","Other degree","no migration background","","","",""
"Daily","1994","Other degree","direct migration background","","","",""
"Daily","1994","Other degree","indirect migration background","","","",""
"Daily","1994","no degree/no degree yet","no migration background","","","",""
"Daily","1994","no degree/no degree yet","direct migration background","","","",""
"Daily","1994","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per week","1994","lower secondary degree","no migration background","","","",""
"Min 1x per week","1994","lower secondary degree","direct migration background","","","",""
"Min 1x per week","1994","lower secondary degree","indirect migration background","","","",""
"Min 1x per week","1994","secondary school degree","no migration background","","","",""
"Min 1x per week","1994","secondary school degree","direct migration background","","","",""
"Min 1x per week","1994","secondary school degree","indirect migration background","","","",""
"Min 1x per week","1994","college entrance qualification","no migration background","","","",""
"Min 1x per week","1994","college entrance qualification","direct migration background","","","",""
"Min 1x per week","1994","college entrance qualification","indirect migration background","","","",""
"Min 1x per week","1994","Other degree","no migration background","","","",""
"Min 1x per week","1994","Other degree","direct migration background","","","",""
"Min 1x per week","1994","Other degree","indirect migration background","","","",""
"Min 1x per week","1994","no degree/no degree yet","no migration background","","","",""
"Min 1x per week","1994","no degree/no degree yet","direct migration background","","","",""
"Min 1x per week","1994","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per month","1994","lower secondary degree","no migration background","","","",""
"Min 1x per month","1994","lower secondary degree","direct migration background","","","",""
"Min 1x per month","1994","lower secondary degree","indirect migration background","","","",""
"Min 1x per month","1994","secondary school degree","no migration background","","","",""
"Min 1x per month","1994","secondary school degree","direct migration background","","","",""
"Min 1x per month","1994","secondary school degree","indirect migration background","","","",""
"Min 1x per month","1994","college entrance qualification","no migration background","","","",""
"Min 1x per month","1994","college entrance qualification","direct migration background","","","",""
"Min 1x per month","1994","college entrance qualification","indirect migration background","","","",""
"Min 1x per month","1994","Other degree","no migration background","","","",""
"Min 1x per month","1994","Other degree","direct migration background","","","",""
"Min 1x per month","1994","Other degree","indirect migration background","","","",""
"Min 1x per month","1994","no degree/no degree yet","no migration background","","","",""
"Min 1x per month","1994","no degree/no degree yet","direct migration background","","","",""
"Min 1x per month","1994","no degree/no degree yet","indirect migration background","","","",""
"Rarely","1994","lower secondary degree","no migration background","","","",""
"Rarely","1994","lower secondary degree","direct migration background","","","",""
"Rarely","1994","lower secondary degree","indirect migration background","","","",""
"Rarely","1994","secondary school degree","no migration background","","","",""
"Rarely","1994","secondary school degree","direct migration background","","","",""
"Rarely","1994","secondary school degree","indirect migration background","","","",""
"Rarely","1994","college entrance qualification","no migration background","","","",""
"Rarely","1994","college entrance qualification","direct migration background","","","",""
"Rarely","1994","college entrance qualification","indirect migration background","","","",""
"Rarely","1994","Other degree","no migration background","","","",""
"Rarely","1994","Other degree","direct migration background","","","",""
"Rarely","1994","Other degree","indirect migration background","","","",""
"Rarely","1994","no degree/no degree yet","no migration background","","","",""
"Rarely","1994","no degree/no degree yet","direct migration background","","","",""
"Rarely","1994","no degree/no degree yet","indirect migration background","","","",""
"Never","1994","lower secondary degree","no migration background","","","",""
"Never","1994","lower secondary degree","direct migration background","","","",""
"Never","1994","lower secondary degree","indirect migration background","","","",""
"Never","1994","secondary school degree","no migration background","","","",""
"Never","1994","secondary school degree","direct migration background","","","",""
"Never","1994","secondary school degree","indirect migration background","","","",""
"Never","1994","college entrance qualification","no migration background","","","",""
"Never","1994","college entrance qualification","direct migration background","","","",""
"Never","1994","college entrance qualification","indirect migration background","","","",""
"Never","1994","Other degree","no migration background","","","",""
"Never","1994","Other degree","direct migration background","","","",""
"Never","1994","Other degree","indirect migration background","","","",""
"Never","1994","no degree/no degree yet","no migration background","","","",""
"Never","1994","no degree/no degree yet","direct migration background","","","",""
"Never","1994","no degree/no degree yet","indirect migration background","","","",""
"Daily","1995","lower secondary degree","no migration background","389","0.0856583086303836","0.077547969402119","0.0937686478586483"
"Daily","1995","lower secondary degree","direct migration background","91","0.123347531670995","0.097710454336501","0.148984609005489"
"Daily","1995","lower secondary degree","indirect migration background","22","","",""
"Daily","1995","secondary school degree","no migration background","224","0.0648861691264518","0.0564382780001346","0.0733340602527691"
"Daily","1995","secondary school degree","direct migration background","17","","",""
"Daily","1995","secondary school degree","indirect migration background","11","","",""
"Daily","1995","college entrance qualification","no migration background","64","0.031651793926495","0.0232197498950132","0.0400838379579769"
"Daily","1995","college entrance qualification","direct migration background","13","","",""
"Daily","1995","college entrance qualification","indirect migration background","5","","",""
"Daily","1995","Other degree","no migration background","5","","",""
"Daily","1995","Other degree","direct migration background","112","0.0934135141086333","0.076161194879834","0.110665833337433"
"Daily","1995","Other degree","indirect migration background","1","","",""
"Daily","1995","no degree/no degree yet","no migration background","14","","",""
"Daily","1995","no degree/no degree yet","direct migration background","69","0.123187453959932","0.0956708756010644","0.1507040323188"
"Daily","1995","no degree/no degree yet","indirect migration background","8","","",""
"Min 1x per week","1995","lower secondary degree","no migration background","1809","0.390229641960978","0.376093096537692","0.404366187384264"
"Min 1x per week","1995","lower secondary degree","direct migration background","293","0.432524422090336","0.393899425237444","0.471149418943228"
"Min 1x per week","1995","lower secondary degree","indirect migration background","94","0.373560817645111","0.304594457677532","0.442527177612691"
"Min 1x per week","1995","secondary school degree","no migration background","1300","0.397174762118708","0.380393426005247","0.413956098232169"
"Min 1x per week","1995","secondary school degree","direct migration background","80","0.313595745374249","0.247451471485402","0.379740019263096"
"Min 1x per week","1995","secondary school degree","indirect migration background","56","0.400606686597397","0.31256473635182","0.488648636842974"
"Min 1x per week","1995","college entrance qualification","no migration background","563","0.333128067531286","0.310427079637903","0.35582905542467"
"Min 1x per week","1995","college entrance qualification","direct migration background","73","0.306923969491605","0.242189345732456","0.371658593250753"
"Min 1x per week","1995","college entrance qualification","indirect migration background","21","","",""
"Min 1x per week","1995","Other degree","no migration background","19","","",""
"Min 1x per week","1995","Other degree","direct migration background","512","0.431444645679996","0.402082558163312","0.460806733196681"
"Min 1x per week","1995","Other degree","indirect migration background","8","","",""
"Min 1x per week","1995","no degree/no degree yet","no migration background","74","0.321440974145094","0.262720522425913","0.380161425864276"
"Min 1x per week","1995","no degree/no degree yet","direct migration background","267","0.444826100356453","0.4032189988045","0.486433201908406"
"Min 1x per week","1995","no degree/no degree yet","indirect migration background","22","","",""
"Min 1x per month","1995","lower secondary degree","no migration background","1378","0.294203365799943","0.280997599090947","0.307409132508938"
"Min 1x per month","1995","lower secondary degree","direct migration background","136","0.24677720148375","0.213164470652127","0.280389932315372"
"Min 1x per month","1995","lower secondary degree","indirect migration background","38","0.291762191412458","0.226955291253983","0.356569091570933"
"Min 1x per month","1995","secondary school degree","no migration background","1037","0.303567646606325","0.287798535543574","0.319336757669077"
"Min 1x per month","1995","secondary school degree","direct migration background","45","0.29495321489204","0.229939838028026","0.359966591756054"
"Min 1x per month","1995","secondary school degree","indirect migration background","17","","",""
"Min 1x per month","1995","college entrance qualification","no migration background","605","0.349773174780716","0.326804093980814","0.372742255580619"
"Min 1x per month","1995","college entrance qualification","direct migration background","48","0.255602862082264","0.194379667234174","0.316826056930353"
"Min 1x per month","1995","college entrance qualification","indirect migration background","19","","",""
"Min 1x per month","1995","Other degree","no migration background","21","","",""
"Min 1x per month","1995","Other degree","direct migration background","207","0.185260070401814","0.162227711304198","0.20829242949943"
"Min 1x per month","1995","Other degree","indirect migration background","3","","",""
"Min 1x per month","1995","no degree/no degree yet","no migration background","91","0.365304283155298","0.304762512277105","0.425846054033491"
"Min 1x per month","1995","no degree/no degree yet","direct migration background","92","0.169238998495206","0.13784503957103","0.200632957419382"
"Min 1x per month","1995","no degree/no degree yet","indirect migration background","18","","",""
"Rarely","1995","lower secondary degree","no migration background","889","0.202284501111648","0.190643097938349","0.213925904284947"
"Rarely","1995","lower secondary degree","direct migration background","99","0.180087688697474","0.150129519601476","0.210045857793471"
"Rarely","1995","lower secondary degree","indirect migration background","23","","",""
"Rarely","1995","secondary school degree","no migration background","655","0.215009257919876","0.200919587045725","0.229098928794027"
"Rarely","1995","secondary school degree","direct migration background","40","0.235425256259573","0.174939420096616","0.29591109242253"
"Rarely","1995","secondary school degree","indirect migration background","24","","",""
"Rarely","1995","college entrance qualification","no migration background","407","0.272631711647513","0.251183884974462","0.294079538320564"
"Rarely","1995","college entrance qualification","direct migration background","54","0.306091961699727","0.241406347393699","0.370777576005754"
"Rarely","1995","college entrance qualification","indirect migration background","14","","",""
"Rarely","1995","Other degree","no migration background","18","","",""
"Rarely","1995","Other degree","direct migration background","171","0.183949917633379","0.160980699330367","0.206919135936391"
"Rarely","1995","Other degree","indirect migration background","2","","",""
"Rarely","1995","no degree/no degree yet","no migration background","58","0.234558664637667","0.181283273106354","0.28783405616898"
