"pli0081","year","e11103","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Rarely","1990","Full Time","Single parent ","50","0.267637797449615","0.20732637062929","0.327949224269939","4"
"Rarely","1990","Part Time","Couple + C. LE 16 ","63","0.133162506227181","0.102925621392478","0.163399391061885","4"
"Rarely","1990","Part Time","1-pers.-HH","39","0.358131292935078","0.268533773665786","0.44772881220437","4"
"Rarely","1990","Part Time","(Married) couple without C. ","57","0.186831392162967","0.143087905283941","0.230574879041992","4"
"Rarely","1990","Part Time","Single parent ","31","0.30353881917522","0.212968463907166","0.394109174443273","4"
"Rarely","1990","Part Time","Couple + C. GT 16 ","102","0.253410228753189","0.211662471287264","0.295157986219114","4"
"Rarely","1990","Part Time","Couple + C. LE and GT 16","52","0.281787411767101","0.217987701300246","0.345587122233955","4"
"Rarely","1990","Not Working","1-pers.-HH","119","0.233080862380066","0.196022076691878","0.270139648068254","4"
"Rarely","1990","Not Working","(Married) couple without C. ","179","0.19611190443177","0.170876654532019","0.221347154331521","4"
"Daily","1991","Full Time","1-pers.-HH","","","","","1"
"Daily","1991","Full Time","(Married) couple without C. ","","","","","1"
"Daily","1991","Full Time","Single parent ","","","","","1"
"Daily","1991","Full Time","Couple + C. LE 16 ","","","","","1"
"Daily","1991","Full Time","Couple + C. GT 16 ","","","","","1"
"Daily","1991","Full Time","Couple + C. LE and GT 16","","","","","1"
"Daily","1991","Part Time","1-pers.-HH","","","","","1"
"Daily","1991","Part Time","(Married) couple without C. ","","","","","1"
"Daily","1991","Part Time","Single parent ","","","","","1"
"Daily","1991","Part Time","Couple + C. LE 16 ","","","","","1"
"Daily","1991","Part Time","Couple + C. GT 16 ","","","","","1"
"Daily","1991","Part Time","Couple + C. LE and GT 16","","","","","1"
"Daily","1991","Not Working","1-pers.-HH","","","","","1"
"Daily","1991","Not Working","(Married) couple without C. ","","","","","1"
"Daily","1991","Not Working","Single parent ","","","","","1"
"Daily","1991","Not Working","Couple + C. LE 16 ","","","","","1"
"Daily","1991","Not Working","Couple + C. GT 16 ","","","","","1"
"Daily","1991","Not Working","Couple + C. LE and GT 16","","","","","1"
"Min 1x per month","1991","Full Time","(Married) couple without C. ","","","","","3"
"Min 1x per month","1991","Not Working","(Married) couple without C. ","","","","","3"
"Min 1x per month","1991","Full Time","Single parent ","","","","","3"
"Min 1x per month","1991","Full Time","Couple + C. LE 16 ","","","","","3"
"Min 1x per month","1991","Full Time","1-pers.-HH","","","","","3"
"Min 1x per month","1991","Not Working","Couple + C. GT 16 ","","","","","3"
"Min 1x per month","1991","Not Working","Couple + C. LE and GT 16","","","","","3"
"Min 1x per month","1991","Full Time","Couple + C. GT 16 ","","","","","3"
"Min 1x per month","1991","Full Time","Couple + C. LE and GT 16","","","","","3"
"Min 1x per month","1991","Part Time","1-pers.-HH","","","","","3"
"Min 1x per month","1991","Part Time","(Married) couple without C. ","","","","","3"
"Min 1x per month","1991","Part Time","Single parent ","","","","","3"
"Min 1x per month","1991","Part Time","Couple + C. GT 16 ","","","","","3"
"Min 1x per month","1991","Part Time","Couple + C. LE and GT 16","","","","","3"
"Min 1x per month","1991","Not Working","1-pers.-HH","","","","","3"
"Min 1x per month","1991","Not Working","Single parent ","","","","","3"
"Min 1x per month","1991","Not Working","Couple + C. LE 16 ","","","","","3"
"Min 1x per month","1991","Part Time","Couple + C. LE 16 ","","","","","3"
"Min 1x per week","1991","Full Time","1-pers.-HH","","","","","2"
"Min 1x per week","1991","Full Time","(Married) couple without C. ","","","","","2"
"Min 1x per week","1991","Full Time","Single parent ","","","","","2"
"Min 1x per week","1991","Full Time","Couple + C. LE 16 ","","","","","2"
"Min 1x per week","1991","Full Time","Couple + C. GT 16 ","","","","","2"
"Min 1x per week","1991","Full Time","Couple + C. LE and GT 16","","","","","2"
"Min 1x per week","1991","Part Time","Single parent ","","","","","2"
"Min 1x per week","1991","Part Time","Couple + C. LE 16 ","","","","","2"
"Min 1x per week","1991","Not Working","1-pers.-HH","","","","","2"
"Min 1x per week","1991","Not Working","(Married) couple without C. ","","","","","2"
"Min 1x per week","1991","Not Working","Couple + C. GT 16 ","","","","","2"
"Min 1x per week","1991","Part Time","1-pers.-HH","","","","","2"
"Min 1x per week","1991","Part Time","(Married) couple without C. ","","","","","2"
"Min 1x per week","1991","Part Time","Couple + C. GT 16 ","","","","","2"
"Min 1x per week","1991","Part Time","Couple + C. LE and GT 16","","","","","2"
"Min 1x per week","1991","Not Working","Single parent ","","","","","2"
"Min 1x per week","1991","Not Working","Couple + C. LE 16 ","","","","","2"
"Min 1x per week","1991","Not Working","Couple + C. LE and GT 16","","","","","2"
"Never","1991","Full Time","1-pers.-HH","","","","","5"
"Never","1991","Part Time","Couple + C. LE 16 ","","","","","5"
"Never","1991","Full Time","(Married) couple without C. ","","","","","5"
"Never","1991","Full Time","Single parent ","","","","","5"
"Never","1991","Full Time","Couple + C. LE 16 ","","","","","5"
"Never","1991","Full Time","Couple + C. GT 16 ","","","","","5"
"Never","1991","Full Time","Couple + C. LE and GT 16","","","","","5"
"Never","1991","Part Time","1-pers.-HH","","","","","5"
"Never","1991","Part Time","(Married) couple without C. ","","","","","5"
"Never","1991","Part Time","Single parent ","","","","","5"
"Never","1991","Part Time","Couple + C. GT 16 ","","","","","5"
"Never","1991","Part Time","Couple + C. LE and GT 16","","","","","5"
"Never","1991","Not Working","1-pers.-HH","","","","","5"
"Never","1991","Not Working","(Married) couple without C. ","","","","","5"
"Never","1991","Not Working","Single parent ","","","","","5"
"Never","1991","Not Working","Couple + C. LE 16 ","","","","","5"
"Never","1991","Not Working","Couple + C. GT 16 ","","","","","5"
"Never","1991","Not Working","Couple + C. LE and GT 16","","","","","5"
"Rarely","1991","Full Time","1-pers.-HH","","","","","4"
"Rarely","1991","Part Time","Couple + C. GT 16 ","","","","","4"
"Rarely","1991","Full Time","(Married) couple without C. ","","","","","4"
"Rarely","1991","Full Time","Couple + C. GT 16 ","","","","","4"
"Rarely","1991","Full Time","Couple + C. LE and GT 16","","","","","4"
"Rarely","1991","Not Working","Couple + C. LE 16 ","","","","","4"
"Rarely","1991","Not Working","Couple + C. LE and GT 16","","","","","4"
"Rarely","1991","Full Time","Single parent ","","","","","4"
"Rarely","1991","Full Time","Couple + C. LE 16 ","","","","","4"
"Rarely","1991","Part Time","1-pers.-HH","","","","","4"
"Rarely","1991","Part Time","(Married) couple without C. ","","","","","4"
"Rarely","1991","Part Time","Single parent ","","","","","4"
"Rarely","1991","Part Time","Couple + C. LE 16 ","","","","","4"
"Rarely","1991","Part Time","Couple + C. LE and GT 16","","","","","4"
"Rarely","1991","Not Working","1-pers.-HH","","","","","4"
"Rarely","1991","Not Working","(Married) couple without C. ","","","","","4"
"Rarely","1991","Not Working","Single parent ","","","","","4"
"Rarely","1991","Not Working","Couple + C. GT 16 ","","","","","4"
"Daily","1992","Full Time","1-pers.-HH","","","","","1"
"Daily","1992","Full Time","(Married) couple without C. ","","","","","1"
"Daily","1992","Full Time","Single parent ","","","","","1"
"Daily","1992","Full Time","Couple + C. LE 16 ","","","","","1"
"Daily","1992","Full Time","Couple + C. GT 16 ","","","","","1"
"Daily","1992","Full Time","Couple + C. LE and GT 16","","","","","1"
"Daily","1992","Part Time","1-pers.-HH","","","","","1"
"Daily","1992","Part Time","(Married) couple without C. ","","","","","1"
"Daily","1992","Part Time","Single parent ","","","","","1"
"Daily","1992","Part Time","Couple + C. LE 16 ","","","","","1"
"Daily","1992","Part Time","Couple + C. GT 16 ","","","","","1"
"Daily","1992","Part Time","Couple + C. LE and GT 16","","","","","1"
"Daily","1992","Not Working","1-pers.-HH","","","","","1"
"Daily","1992","Not Working","(Married) couple without C. ","","","","","1"
"Daily","1992","Not Working","Single parent ","","","","","1"
"Daily","1992","Not Working","Couple + C. LE 16 ","","","","","1"
"Daily","1992","Not Working","Couple + C. GT 16 ","","","","","1"
"Daily","1992","Not Working","Couple + C. LE and GT 16","","","","","1"
"Min 1x per month","1992","Full Time","1-pers.-HH","","","","","3"
"Min 1x per month","1992","Full Time","(Married) couple without C. ","","","","","3"
"Min 1x per month","1992","Full Time","Single parent ","","","","","3"
"Min 1x per month","1992","Full Time","Couple + C. LE 16 ","","","","","3"
"Min 1x per month","1992","Not Working","(Married) couple without C. ","","","","","3"
"Min 1x per month","1992","Not Working","Couple + C. GT 16 ","","","","","3"
"Min 1x per month","1992","Not Working","Couple + C. LE and GT 16","","","","","3"
"Min 1x per month","1992","Full Time","Couple + C. GT 16 ","","","","","3"
"Min 1x per month","1992","Full Time","Couple + C. LE and GT 16","","","","","3"
"Min 1x per month","1992","Part Time","1-pers.-HH","","","","","3"
"Min 1x per month","1992","Part Time","(Married) couple without C. ","","","","","3"
"Min 1x per month","1992","Part Time","Single parent ","","","","","3"
"Min 1x per month","1992","Part Time","Couple + C. GT 16 ","","","","","3"
"Min 1x per month","1992","Part Time","Couple + C. LE and GT 16","","","","","3"
"Min 1x per month","1992","Not Working","1-pers.-HH","","","","","3"
"Min 1x per month","1992","Not Working","Single parent ","","","","","3"
"Min 1x per month","1992","Not Working","Couple + C. LE 16 ","","","","","3"
"Min 1x per month","1992","Part Time","Couple + C. LE 16 ","","","","","3"
"Min 1x per week","1992","Full Time","1-pers.-HH","","","","","2"
"Min 1x per week","1992","Full Time","Couple + C. LE 16 ","","","","","2"
"Min 1x per week","1992","Full Time","Couple + C. GT 16 ","","","","","2"
"Min 1x per week","1992","Part Time","(Married) couple without C. ","","","","","2"
"Min 1x per week","1992","Part Time","Couple + C. LE and GT 16","","","","","2"
"Min 1x per week","1992","Not Working","1-pers.-HH","","","","","2"
"Min 1x per week","1992","Not Working","Couple + C. GT 16 ","","","","","2"
"Min 1x per week","1992","Not Working","Couple + C. LE 16 ","","","","","2"
"Min 1x per week","1992","Full Time","Single parent ","","","","","2"
"Min 1x per week","1992","Part Time","Single parent ","","","","","2"
"Min 1x per week","1992","Full Time","(Married) couple without C. ","","","","","2"
"Min 1x per week","1992","Full Time","Couple + C. LE and GT 16","","","","","2"
"Min 1x per week","1992","Part Time","1-pers.-HH","","","","","2"
"Min 1x per week","1992","Part Time","Couple + C. LE 16 ","","","","","2"
"Min 1x per week","1992","Part Time","Couple + C. GT 16 ","","","","","2"
"Min 1x per week","1992","Not Working","(Married) couple without C. ","","","","","2"
"Min 1x per week","1992","Not Working","Single parent ","","","","","2"
"Min 1x per week","1992","Not Working","Couple + C. LE and GT 16","","","","","2"
"Never","1992","Full Time","(Married) couple without C. ","","","","","5"
"Never","1992","Part Time","Couple + C. LE 16 ","","","","","5"
"Never","1992","Full Time","1-pers.-HH","","","","","5"
"Never","1992","Full Time","Single parent ","","","","","5"
"Never","1992","Full Time","Couple + C. LE 16 ","","","","","5"
"Never","1992","Full Time","Couple + C. GT 16 ","","","","","5"
"Never","1992","Full Time","Couple + C. LE and GT 16","","","","","5"
"Never","1992","Part Time","1-pers.-HH","","","","","5"
"Never","1992","Part Time","(Married) couple without C. ","","","","","5"
"Never","1992","Part Time","Single parent ","","","","","5"
"Never","1992","Part Time","Couple + C. GT 16 ","","","","","5"
"Never","1992","Part Time","Couple + C. LE and GT 16","","","","","5"
"Never","1992","Not Working","1-pers.-HH","","","","","5"
"Never","1992","Not Working","(Married) couple without C. ","","","","","5"
"Never","1992","Not Working","Single parent ","","","","","5"
"Never","1992","Not Working","Couple + C. LE 16 ","","","","","5"
"Never","1992","Not Working","Couple + C. GT 16 ","","","","","5"
"Never","1992","Not Working","Couple + C. LE and GT 16","","","","","5"
"Rarely","1992","Full Time","1-pers.-HH","","","","","4"
"Rarely","1992","Full Time","(Married) couple without C. ","","","","","4"
"Rarely","1992","Full Time","Single parent ","","","","","4"
"Rarely","1992","Full Time","Couple + C. GT 16 ","","","","","4"
"Rarely","1992","Full Time","Couple + C. LE and GT 16","","","","","4"
"Rarely","1992","Part Time","Couple + C. GT 16 ","","","","","4"
"Rarely","1992","Not Working","Couple + C. LE 16 ","","","","","4"
"Rarely","1992","Not Working","Couple + C. LE and GT 16","","","","","4"
"Rarely","1992","Full Time","Couple + C. LE 16 ","","","","","4"
"Rarely","1992","Part Time","1-pers.-HH","","","","","4"
"Rarely","1992","Part Time","(Married) couple without C. ","","","","","4"
"Rarely","1992","Part Time","Single parent ","","","","","4"
"Rarely","1992","Part Time","Couple + C. LE 16 ","","","","","4"
"Rarely","1992","Part Time","Couple + C. LE and GT 16","","","","","4"
"Rarely","1992","Not Working","1-pers.-HH","","","","","4"
"Rarely","1992","Not Working","(Married) couple without C. ","","","","","4"
"Rarely","1992","Not Working","Single parent ","","","","","4"
"Rarely","1992","Not Working","Couple + C. GT 16 ","","","","","4"
"Daily","1993","Full Time","1-pers.-HH","","","","","1"
"Daily","1993","Full Time","(Married) couple without C. ","","","","","1"
"Daily","1993","Full Time","Single parent ","","","","","1"
"Daily","1993","Full Time","Couple + C. LE 16 ","","","","","1"
"Daily","1993","Full Time","Couple + C. GT 16 ","","","","","1"
"Daily","1993","Full Time","Couple + C. LE and GT 16","","","","","1"
"Daily","1993","Part Time","1-pers.-HH","","","","","1"
"Daily","1993","Part Time","(Married) couple without C. ","","","","","1"
"Daily","1993","Part Time","Single parent ","","","","","1"
"Daily","1993","Part Time","Couple + C. LE 16 ","","","","","1"
"Daily","1993","Part Time","Couple + C. GT 16 ","","","","","1"
"Daily","1993","Part Time","Couple + C. LE and GT 16","","","","","1"
"Daily","1993","Not Working","1-pers.-HH","","","","","1"
"Daily","1993","Not Working","(Married) couple without C. ","","","","","1"
"Daily","1993","Not Working","Single parent ","","","","","1"
"Daily","1993","Not Working","Couple + C. LE 16 ","","","","","1"
"Daily","1993","Not Working","Couple + C. GT 16 ","","","","","1"
"Daily","1993","Not Working","Couple + C. LE and GT 16","","","","","1"
"Min 1x per month","1993","Full Time","1-pers.-HH","","","","","3"
"Min 1x per month","1993","Full Time","(Married) couple without C. ","","","","","3"
"Min 1x per month","1993","Full Time","Single parent ","","","","","3"
"Min 1x per month","1993","Full Time","Couple + C. GT 16 ","","","","","3"
"Min 1x per month","1993","Part Time","(Married) couple without C. ","","","","","3"
"Min 1x per month","1993","Not Working","Couple + C. GT 16 ","","","","","3"
"Min 1x per month","1993","Not Working","Couple + C. LE and GT 16","","","","","3"
"Min 1x per month","1993","Full Time","Couple + C. LE 16 ","","","","","3"
"Min 1x per month","1993","Full Time","Couple + C. LE and GT 16","","","","","3"
"Min 1x per month","1993","Part Time","1-pers.-HH","","","","","3"
"Min 1x per month","1993","Part Time","Single parent ","","","","","3"
"Min 1x per month","1993","Part Time","Couple + C. LE 16 ","","","","","3"
"Min 1x per month","1993","Part Time","Couple + C. GT 16 ","","","","","3"
"Min 1x per month","1993","Part Time","Couple + C. LE and GT 16","","","","","3"
"Min 1x per month","1993","Not Working","1-pers.-HH","","","","","3"
"Min 1x per month","1993","Not Working","(Married) couple without C. ","","","","","3"
"Min 1x per month","1993","Not Working","Single parent ","","","","","3"
"Min 1x per month","1993","Not Working","Couple + C. LE 16 ","","","","","3"
"Min 1x per week","1993","Full Time","1-pers.-HH","","","","","2"
"Min 1x per week","1993","Full Time","Couple + C. LE 16 ","","","","","2"
"Min 1x per week","1993","Full Time","Single parent ","","","","","2"
"Min 1x per week","1993","Part Time","(Married) couple without C. ","","","","","2"
"Min 1x per week","1993","Part Time","1-pers.-HH","","","","","2"
"Min 1x per week","1993","Full Time","(Married) couple without C. ","","","","","2"
"Min 1x per week","1993","Full Time","Couple + C. GT 16 ","","","","","2"
"Min 1x per week","1993","Part Time","Single parent ","","","","","2"
"Min 1x per week","1993","Part Time","Couple + C. LE and GT 16","","","","","2"
"Min 1x per week","1993","Not Working","1-pers.-HH","","","","","2"
"Min 1x per week","1993","Not Working","Couple + C. LE 16 ","","","","","2"
"Min 1x per week","1993","Full Time","Couple + C. LE and GT 16","","","","","2"
"Min 1x per week","1993","Part Time","Couple + C. GT 16 ","","","","","2"
"Min 1x per week","1993","Not Working","(Married) couple without C. ","","","","","2"
"Min 1x per week","1993","Not Working","Single parent ","","","","","2"
"Min 1x per week","1993","Not Working","Couple + C. GT 16 ","","","","","2"
"Min 1x per week","1993","Part Time","Couple + C. LE 16 ","","","","","2"
"Min 1x per week","1993","Not Working","Couple + C. LE and GT 16","","","","","2"
"Never","1993","Full Time","1-pers.-HH","","","","","5"
"Never","1993","Full Time","(Married) couple without C. ","","","","","5"
"Never","1993","Full Time","Single parent ","","","","","5"
"Never","1993","Full Time","Couple + C. LE 16 ","","","","","5"
"Never","1993","Full Time","Couple + C. GT 16 ","","","","","5"
"Never","1993","Full Time","Couple + C. LE and GT 16","","","","","5"
"Never","1993","Part Time","Couple + C. LE 16 ","","","","","5"
"Never","1993","Part Time","1-pers.-HH","","","","","5"
"Never","1993","Part Time","(Married) couple without C. ","","","","","5"
"Never","1993","Part Time","Single parent ","","","","","5"
"Never","1993","Part Time","Couple + C. GT 16 ","","","","","5"
"Never","1993","Part Time","Couple + C. LE and GT 16","","","","","5"
"Never","1993","Not Working","1-pers.-HH","","","","","5"
"Never","1993","Not Working","(Married) couple without C. ","","","","","5"
"Never","1993","Not Working","Single parent ","","","","","5"
"Never","1993","Not Working","Couple + C. LE 16 ","","","","","5"
"Never","1993","Not Working","Couple + C. GT 16 ","","","","","5"
"Never","1993","Not Working","Couple + C. LE and GT 16","","","","","5"
"Rarely","1993","Full Time","Couple + C. GT 16 ","","","","","4"
"Rarely","1993","Full Time","Single parent ","","","","","4"
"Rarely","1993","Full Time","Couple + C. LE 16 ","","","","","4"
"Rarely","1993","Full Time","(Married) couple without C. ","","","","","4"
"Rarely","1993","Full Time","1-pers.-HH","","","","","4"
"Rarely","1993","Part Time","(Married) couple without C. ","","","","","4"
"Rarely","1993","Full Time","Couple + C. LE and GT 16","","","","","4"
"Rarely","1993","Part Time","1-pers.-HH","","","","","4"
"Rarely","1993","Part Time","Single parent ","","","","","4"
"Rarely","1993","Part Time","Couple + C. LE 16 ","","","","","4"
"Rarely","1993","Part Time","Couple + C. GT 16 ","","","","","4"
"Rarely","1993","Part Time","Couple + C. LE and GT 16","","","","","4"
"Rarely","1993","Not Working","1-pers.-HH","","","","","4"
"Rarely","1993","Not Working","(Married) couple without C. ","","","","","4"
"Rarely","1993","Not Working","Couple + C. LE 16 ","","","","","4"
"Rarely","1993","Not Working","Couple + C. LE and GT 16","","","","","4"
"Rarely","1993","Not Working","Single parent ","","","","","4"
"Rarely","1993","Not Working","Couple + C. GT 16 ","","","","","4"
"Daily","1994","Full Time","1-pers.-HH","","","","","1"
"Daily","1994","Full Time","(Married) couple without C. ","","","","","1"
"Daily","1994","Full Time","Single parent ","","","","","1"
"Daily","1994","Full Time","Couple + C. LE 16 ","","","","","1"
"Daily","1994","Full Time","Couple + C. GT 16 ","","","","","1"
"Daily","1994","Full Time","Couple + C. LE and GT 16","","","","","1"
"Daily","1994","Part Time","1-pers.-HH","","","","","1"
"Daily","1994","Part Time","(Married) couple without C. ","","","","","1"
"Daily","1994","Part Time","Single parent ","","","","","1"
"Daily","1994","Part Time","Couple + C. LE 16 ","","","","","1"
"Daily","1994","Part Time","Couple + C. GT 16 ","","","","","1"
"Daily","1994","Part Time","Couple + C. LE and GT 16","","","","","1"
"Daily","1994","Not Working","1-pers.-HH","","","","","1"
"Daily","1994","Not Working","(Married) couple without C. ","","","","","1"
"Daily","1994","Not Working","Single parent ","","","","","1"
"Daily","1994","Not Working","Couple + C. LE 16 ","","","","","1"
"Daily","1994","Not Working","Couple + C. GT 16 ","","","","","1"
"Daily","1994","Not Working","Couple + C. LE and GT 16","","","","","1"
"Min 1x per month","1994","Full Time","1-pers.-HH","","","","","3"
"Min 1x per month","1994","Full Time","(Married) couple without C. ","","","","","3"
"Min 1x per month","1994","Not Working","Couple + C. GT 16 ","","","","","3"
"Min 1x per month","1994","Full Time","Single parent ","","","","","3"
"Min 1x per month","1994","Full Time","Couple + C. LE 16 ","","","","","3"
