"pli0081","year","age_gr","education","n","percent","lower_confidence","upper_confidence"
"Rarely","1990","35-65 y.","lower secondary degree","524","0.226555099401914","0.209612568802467","0.243497630001362"
"Rarely","1990","35-65 y.","secondary school degree","160","0.273584066724773","0.238521769083944","0.308646364365602"
"Rarely","1990","35-65 y.","college entrance qualification","167","0.344197540561444","0.302001275442664","0.386393805680224"
"Rarely","1990","35-65 y.","Other degree","191","0.272667883710409","0.240944206125551","0.304391561295267"
"Rarely","1990","35-65 y.","no degree/no degree yet","93","0.207065764777231","0.171864202785912","0.24226732676855"
"Rarely","1990","66 and older","lower secondary degree","159","0.224735145537115","0.195078890454683","0.254391400619547"
"Rarely","1990","66 and older","secondary school degree","36","0.216866503242592","0.154733996252525","0.278999010232658"
"Rarely","1990","66 and older","college entrance qualification","23","","",""
"Rarely","1990","66 and older","Other degree","3","","",""
"Rarely","1990","66 and older","no degree/no degree yet","2","","",""
"Never","1990","16-34 y.","lower secondary degree","43","0.018432988232983","0.0114613005663823","0.0254046758995837"
"Never","1990","16-34 y.","secondary school degree","15","","",""
"Never","1990","16-34 y.","college entrance qualification","14","","",""
"Never","1990","16-34 y.","Other degree","25","","",""
"Never","1990","16-34 y.","no degree/no degree yet","22","","",""
"Never","1990","35-65 y.","lower secondary degree","43","0.0183994963399263","0.0129601461336776","0.0238388465461751"
"Never","1990","35-65 y.","secondary school degree","8","","",""
"Never","1990","35-65 y.","college entrance qualification","8","","",""
"Never","1990","35-65 y.","Other degree","95","0.149939669907318","0.124507506745984","0.175371833068652"
"Never","1990","35-65 y.","no degree/no degree yet","57","0.148031054141517","0.117179467900154","0.178882640382881"
"Never","1990","66 and older","lower secondary degree","24","","",""
"Never","1990","66 and older","secondary school degree","8","","",""
"Never","1990","66 and older","college entrance qualification","6","","",""
"Never","1990","66 and older","Other degree","","","",""
"Never","1990","66 and older","no degree/no degree yet","1","","",""
"Daily","1991","16-34 y.","lower secondary degree","","","",""
"Daily","1991","16-34 y.","secondary school degree","","","",""
"Daily","1991","16-34 y.","college entrance qualification","","","",""
"Daily","1991","16-34 y.","Other degree","","","",""
"Daily","1991","16-34 y.","no degree/no degree yet","","","",""
"Daily","1991","35-65 y.","lower secondary degree","","","",""
"Daily","1991","35-65 y.","secondary school degree","","","",""
"Daily","1991","35-65 y.","college entrance qualification","","","",""
"Daily","1991","35-65 y.","Other degree","","","",""
"Daily","1991","35-65 y.","no degree/no degree yet","","","",""
"Daily","1991","66 and older","lower secondary degree","","","",""
"Daily","1991","66 and older","secondary school degree","","","",""
"Daily","1991","66 and older","college entrance qualification","","","",""
"Daily","1991","66 and older","Other degree","","","",""
"Daily","1991","66 and older","no degree/no degree yet","","","",""
"Min 1x per week","1991","16-34 y.","lower secondary degree","","","",""
"Min 1x per week","1991","16-34 y.","secondary school degree","","","",""
"Min 1x per week","1991","16-34 y.","college entrance qualification","","","",""
"Min 1x per week","1991","16-34 y.","Other degree","","","",""
"Min 1x per week","1991","16-34 y.","no degree/no degree yet","","","",""
"Min 1x per week","1991","35-65 y.","lower secondary degree","","","",""
"Min 1x per week","1991","35-65 y.","secondary school degree","","","",""
"Min 1x per week","1991","35-65 y.","college entrance qualification","","","",""
"Min 1x per week","1991","35-65 y.","Other degree","","","",""
"Min 1x per week","1991","35-65 y.","no degree/no degree yet","","","",""
"Min 1x per week","1991","66 and older","lower secondary degree","","","",""
"Min 1x per week","1991","66 and older","secondary school degree","","","",""
"Min 1x per week","1991","66 and older","college entrance qualification","","","",""
"Min 1x per week","1991","66 and older","Other degree","","","",""
"Min 1x per week","1991","66 and older","no degree/no degree yet","","","",""
"Min 1x per month","1991","16-34 y.","lower secondary degree","","","",""
"Min 1x per month","1991","16-34 y.","secondary school degree","","","",""
"Min 1x per month","1991","16-34 y.","college entrance qualification","","","",""
"Min 1x per month","1991","16-34 y.","Other degree","","","",""
"Min 1x per month","1991","16-34 y.","no degree/no degree yet","","","",""
"Min 1x per month","1991","35-65 y.","lower secondary degree","","","",""
"Min 1x per month","1991","35-65 y.","secondary school degree","","","",""
"Min 1x per month","1991","35-65 y.","college entrance qualification","","","",""
"Min 1x per month","1991","35-65 y.","Other degree","","","",""
"Min 1x per month","1991","35-65 y.","no degree/no degree yet","","","",""
"Min 1x per month","1991","66 and older","lower secondary degree","","","",""
"Min 1x per month","1991","66 and older","secondary school degree","","","",""
"Min 1x per month","1991","66 and older","college entrance qualification","","","",""
"Min 1x per month","1991","66 and older","Other degree","","","",""
"Min 1x per month","1991","66 and older","no degree/no degree yet","","","",""
"Rarely","1991","16-34 y.","lower secondary degree","","","",""
"Rarely","1991","16-34 y.","secondary school degree","","","",""
"Rarely","1991","16-34 y.","college entrance qualification","","","",""
"Rarely","1991","16-34 y.","Other degree","","","",""
"Rarely","1991","16-34 y.","no degree/no degree yet","","","",""
"Rarely","1991","35-65 y.","lower secondary degree","","","",""
"Rarely","1991","35-65 y.","secondary school degree","","","",""
"Rarely","1991","35-65 y.","college entrance qualification","","","",""
"Rarely","1991","35-65 y.","Other degree","","","",""
"Rarely","1991","35-65 y.","no degree/no degree yet","","","",""
"Rarely","1991","66 and older","lower secondary degree","","","",""
"Rarely","1991","66 and older","secondary school degree","","","",""
"Rarely","1991","66 and older","college entrance qualification","","","",""
"Rarely","1991","66 and older","Other degree","","","",""
"Rarely","1991","66 and older","no degree/no degree yet","","","",""
"Never","1991","16-34 y.","lower secondary degree","","","",""
"Never","1991","16-34 y.","secondary school degree","","","",""
"Never","1991","16-34 y.","college entrance qualification","","","",""
"Never","1991","16-34 y.","Other degree","","","",""
"Never","1991","16-34 y.","no degree/no degree yet","","","",""
"Never","1991","35-65 y.","lower secondary degree","","","",""
"Never","1991","35-65 y.","secondary school degree","","","",""
"Never","1991","35-65 y.","college entrance qualification","","","",""
"Never","1991","35-65 y.","Other degree","","","",""
"Never","1991","35-65 y.","no degree/no degree yet","","","",""
"Never","1991","66 and older","lower secondary degree","","","",""
"Never","1991","66 and older","secondary school degree","","","",""
"Never","1991","66 and older","college entrance qualification","","","",""
"Never","1991","66 and older","Other degree","","","",""
"Never","1991","66 and older","no degree/no degree yet","","","",""
"Daily","1992","16-34 y.","lower secondary degree","","","",""
"Daily","1992","16-34 y.","secondary school degree","","","",""
"Daily","1992","16-34 y.","college entrance qualification","","","",""
"Daily","1992","16-34 y.","Other degree","","","",""
"Daily","1992","16-34 y.","no degree/no degree yet","","","",""
"Daily","1992","35-65 y.","lower secondary degree","","","",""
"Daily","1992","35-65 y.","secondary school degree","","","",""
"Daily","1992","35-65 y.","college entrance qualification","","","",""
"Daily","1992","35-65 y.","Other degree","","","",""
"Daily","1992","35-65 y.","no degree/no degree yet","","","",""
"Daily","1992","66 and older","lower secondary degree","","","",""
"Daily","1992","66 and older","secondary school degree","","","",""
"Daily","1992","66 and older","college entrance qualification","","","",""
"Daily","1992","66 and older","Other degree","","","",""
"Daily","1992","66 and older","no degree/no degree yet","","","",""
"Min 1x per week","1992","16-34 y.","lower secondary degree","","","",""
"Min 1x per week","1992","16-34 y.","secondary school degree","","","",""
"Min 1x per week","1992","16-34 y.","college entrance qualification","","","",""
"Min 1x per week","1992","16-34 y.","Other degree","","","",""
"Min 1x per week","1992","16-34 y.","no degree/no degree yet","","","",""
"Min 1x per week","1992","35-65 y.","lower secondary degree","","","",""
"Min 1x per week","1992","35-65 y.","secondary school degree","","","",""
"Min 1x per week","1992","35-65 y.","college entrance qualification","","","",""
"Min 1x per week","1992","35-65 y.","Other degree","","","",""
"Min 1x per week","1992","35-65 y.","no degree/no degree yet","","","",""
"Min 1x per week","1992","66 and older","lower secondary degree","","","",""
"Min 1x per week","1992","66 and older","secondary school degree","","","",""
"Min 1x per week","1992","66 and older","college entrance qualification","","","",""
"Min 1x per week","1992","66 and older","Other degree","","","",""
"Min 1x per week","1992","66 and older","no degree/no degree yet","","","",""
"Min 1x per month","1992","16-34 y.","lower secondary degree","","","",""
"Min 1x per month","1992","16-34 y.","secondary school degree","","","",""
"Min 1x per month","1992","16-34 y.","college entrance qualification","","","",""
"Min 1x per month","1992","16-34 y.","Other degree","","","",""
"Min 1x per month","1992","16-34 y.","no degree/no degree yet","","","",""
"Min 1x per month","1992","35-65 y.","lower secondary degree","","","",""
"Min 1x per month","1992","35-65 y.","secondary school degree","","","",""
"Min 1x per month","1992","35-65 y.","college entrance qualification","","","",""
"Min 1x per month","1992","35-65 y.","Other degree","","","",""
"Min 1x per month","1992","35-65 y.","no degree/no degree yet","","","",""
"Min 1x per month","1992","66 and older","lower secondary degree","","","",""
"Min 1x per month","1992","66 and older","secondary school degree","","","",""
"Min 1x per month","1992","66 and older","college entrance qualification","","","",""
"Min 1x per month","1992","66 and older","Other degree","","","",""
"Min 1x per month","1992","66 and older","no degree/no degree yet","","","",""
"Rarely","1992","16-34 y.","lower secondary degree","","","",""
"Rarely","1992","16-34 y.","secondary school degree","","","",""
"Rarely","1992","16-34 y.","college entrance qualification","","","",""
"Rarely","1992","16-34 y.","Other degree","","","",""
"Rarely","1992","16-34 y.","no degree/no degree yet","","","",""
"Rarely","1992","35-65 y.","lower secondary degree","","","",""
"Rarely","1992","35-65 y.","secondary school degree","","","",""
"Rarely","1992","35-65 y.","college entrance qualification","","","",""
"Rarely","1992","35-65 y.","Other degree","","","",""
"Rarely","1992","35-65 y.","no degree/no degree yet","","","",""
"Rarely","1992","66 and older","lower secondary degree","","","",""
"Rarely","1992","66 and older","secondary school degree","","","",""
"Rarely","1992","66 and older","college entrance qualification","","","",""
"Rarely","1992","66 and older","Other degree","","","",""
"Rarely","1992","66 and older","no degree/no degree yet","","","",""
"Never","1992","16-34 y.","lower secondary degree","","","",""
"Never","1992","16-34 y.","secondary school degree","","","",""
"Never","1992","16-34 y.","college entrance qualification","","","",""
"Never","1992","16-34 y.","Other degree","","","",""
"Never","1992","16-34 y.","no degree/no degree yet","","","",""
"Never","1992","35-65 y.","lower secondary degree","","","",""
"Never","1992","35-65 y.","secondary school degree","","","",""
"Never","1992","35-65 y.","college entrance qualification","","","",""
"Never","1992","35-65 y.","Other degree","","","",""
"Never","1992","35-65 y.","no degree/no degree yet","","","",""
"Never","1992","66 and older","lower secondary degree","","","",""
"Never","1992","66 and older","secondary school degree","","","",""
"Never","1992","66 and older","college entrance qualification","","","",""
"Never","1992","66 and older","Other degree","","","",""
"Never","1992","66 and older","no degree/no degree yet","","","",""
"Daily","1993","16-34 y.","lower secondary degree","","","",""
"Daily","1993","16-34 y.","secondary school degree","","","",""
"Daily","1993","16-34 y.","college entrance qualification","","","",""
"Daily","1993","16-34 y.","Other degree","","","",""
"Daily","1993","16-34 y.","no degree/no degree yet","","","",""
"Daily","1993","35-65 y.","lower secondary degree","","","",""
"Daily","1993","35-65 y.","secondary school degree","","","",""
"Daily","1993","35-65 y.","college entrance qualification","","","",""
"Daily","1993","35-65 y.","Other degree","","","",""
"Daily","1993","35-65 y.","no degree/no degree yet","","","",""
"Daily","1993","66 and older","lower secondary degree","","","",""
"Daily","1993","66 and older","secondary school degree","","","",""
"Daily","1993","66 and older","college entrance qualification","","","",""
"Daily","1993","66 and older","Other degree","","","",""
"Daily","1993","66 and older","no degree/no degree yet","","","",""
"Min 1x per week","1993","16-34 y.","lower secondary degree","","","",""
"Min 1x per week","1993","16-34 y.","secondary school degree","","","",""
"Min 1x per week","1993","16-34 y.","college entrance qualification","","","",""
"Min 1x per week","1993","16-34 y.","Other degree","","","",""
"Min 1x per week","1993","16-34 y.","no degree/no degree yet","","","",""
"Min 1x per week","1993","35-65 y.","lower secondary degree","","","",""
"Min 1x per week","1993","35-65 y.","secondary school degree","","","",""
"Min 1x per week","1993","35-65 y.","college entrance qualification","","","",""
"Min 1x per week","1993","35-65 y.","Other degree","","","",""
"Min 1x per week","1993","35-65 y.","no degree/no degree yet","","","",""
"Min 1x per week","1993","66 and older","lower secondary degree","","","",""
"Min 1x per week","1993","66 and older","secondary school degree","","","",""
"Min 1x per week","1993","66 and older","college entrance qualification","","","",""
"Min 1x per week","1993","66 and older","Other degree","","","",""
"Min 1x per week","1993","66 and older","no degree/no degree yet","","","",""
"Min 1x per month","1993","16-34 y.","lower secondary degree","","","",""
"Min 1x per month","1993","16-34 y.","secondary school degree","","","",""
"Min 1x per month","1993","16-34 y.","college entrance qualification","","","",""
"Min 1x per month","1993","16-34 y.","Other degree","","","",""
"Min 1x per month","1993","16-34 y.","no degree/no degree yet","","","",""
"Min 1x per month","1993","35-65 y.","lower secondary degree","","","",""
"Min 1x per month","1993","35-65 y.","secondary school degree","","","",""
"Min 1x per month","1993","35-65 y.","college entrance qualification","","","",""
"Min 1x per month","1993","35-65 y.","Other degree","","","",""
"Min 1x per month","1993","35-65 y.","no degree/no degree yet","","","",""
"Min 1x per month","1993","66 and older","lower secondary degree","","","",""
"Min 1x per month","1993","66 and older","secondary school degree","","","",""
"Min 1x per month","1993","66 and older","college entrance qualification","","","",""
"Min 1x per month","1993","66 and older","Other degree","","","",""
"Min 1x per month","1993","66 and older","no degree/no degree yet","","","",""
"Rarely","1993","16-34 y.","lower secondary degree","","","",""
"Rarely","1993","16-34 y.","secondary school degree","","","",""
"Rarely","1993","16-34 y.","college entrance qualification","","","",""
"Rarely","1993","16-34 y.","Other degree","","","",""
"Rarely","1993","16-34 y.","no degree/no degree yet","","","",""
"Rarely","1993","35-65 y.","lower secondary degree","","","",""
"Rarely","1993","35-65 y.","secondary school degree","","","",""
"Rarely","1993","35-65 y.","college entrance qualification","","","",""
"Rarely","1993","35-65 y.","Other degree","","","",""
"Rarely","1993","35-65 y.","no degree/no degree yet","","","",""
"Rarely","1993","66 and older","lower secondary degree","","","",""
"Rarely","1993","66 and older","secondary school degree","","","",""
"Rarely","1993","66 and older","college entrance qualification","","","",""
"Rarely","1993","66 and older","Other degree","","","",""
"Rarely","1993","66 and older","no degree/no degree yet","","","",""
"Never","1993","16-34 y.","lower secondary degree","","","",""
"Never","1993","16-34 y.","secondary school degree","","","",""
"Never","1993","16-34 y.","college entrance qualification","","","",""
"Never","1993","16-34 y.","Other degree","","","",""
"Never","1993","16-34 y.","no degree/no degree yet","","","",""
"Never","1993","35-65 y.","lower secondary degree","","","",""
"Never","1993","35-65 y.","secondary school degree","","","",""
"Never","1993","35-65 y.","college entrance qualification","","","",""
"Never","1993","35-65 y.","Other degree","","","",""
"Never","1993","35-65 y.","no degree/no degree yet","","","",""
"Never","1993","66 and older","lower secondary degree","","","",""
"Never","1993","66 and older","secondary school degree","","","",""
"Never","1993","66 and older","college entrance qualification","","","",""
"Never","1993","66 and older","Other degree","","","",""
"Never","1993","66 and older","no degree/no degree yet","","","",""
"Daily","1994","16-34 y.","lower secondary degree","","","",""
"Daily","1994","16-34 y.","secondary school degree","","","",""
"Daily","1994","16-34 y.","college entrance qualification","","","",""
"Daily","1994","16-34 y.","Other degree","","","",""
"Daily","1994","16-34 y.","no degree/no degree yet","","","",""
"Daily","1994","35-65 y.","lower secondary degree","","","",""
"Daily","1994","35-65 y.","secondary school degree","","","",""
"Daily","1994","35-65 y.","college entrance qualification","","","",""
"Daily","1994","35-65 y.","Other degree","","","",""
"Daily","1994","35-65 y.","no degree/no degree yet","","","",""
"Daily","1994","66 and older","lower secondary degree","","","",""
"Daily","1994","66 and older","secondary school degree","","","",""
"Daily","1994","66 and older","college entrance qualification","","","",""
"Daily","1994","66 and older","Other degree","","","",""
"Daily","1994","66 and older","no degree/no degree yet","","","",""
"Min 1x per week","1994","16-34 y.","lower secondary degree","","","",""
"Min 1x per week","1994","16-34 y.","secondary school degree","","","",""
"Min 1x per week","1994","16-34 y.","college entrance qualification","","","",""
"Min 1x per week","1994","16-34 y.","Other degree","","","",""
"Min 1x per week","1994","16-34 y.","no degree/no degree yet","","","",""
"Min 1x per week","1994","35-65 y.","lower secondary degree","","","",""
"Min 1x per week","1994","35-65 y.","secondary school degree","","","",""
"Min 1x per week","1994","35-65 y.","college entrance qualification","","","",""
"Min 1x per week","1994","35-65 y.","Other degree","","","",""
"Min 1x per week","1994","35-65 y.","no degree/no degree yet","","","",""
"Min 1x per week","1994","66 and older","lower secondary degree","","","",""
"Min 1x per week","1994","66 and older","secondary school degree","","","",""
"Min 1x per week","1994","66 and older","college entrance qualification","","","",""
"Min 1x per week","1994","66 and older","Other degree","","","",""
"Min 1x per week","1994","66 and older","no degree/no degree yet","","","",""
"Min 1x per month","1994","16-34 y.","lower secondary degree","","","",""
"Min 1x per month","1994","16-34 y.","secondary school degree","","","",""
"Min 1x per month","1994","16-34 y.","college entrance qualification","","","",""
"Min 1x per month","1994","16-34 y.","Other degree","","","",""
"Min 1x per month","1994","16-34 y.","no degree/no degree yet","","","",""
"Min 1x per month","1994","35-65 y.","lower secondary degree","","","",""
"Min 1x per month","1994","35-65 y.","secondary school degree","","","",""
"Min 1x per month","1994","35-65 y.","college entrance qualification","","","",""
"Min 1x per month","1994","35-65 y.","Other degree","","","",""
"Min 1x per month","1994","35-65 y.","no degree/no degree yet","","","",""
"Min 1x per month","1994","66 and older","lower secondary degree","","","",""
"Min 1x per month","1994","66 and older","secondary school degree","","","",""
"Min 1x per month","1994","66 and older","college entrance qualification","","","",""
"Min 1x per month","1994","66 and older","Other degree","","","",""
"Min 1x per month","1994","66 and older","no degree/no degree yet","","","",""
"Rarely","1994","16-34 y.","lower secondary degree","","","",""
"Rarely","1994","16-34 y.","secondary school degree","","","",""
"Rarely","1994","16-34 y.","college entrance qualification","","","",""
"Rarely","1994","16-34 y.","Other degree","","","",""
"Rarely","1994","16-34 y.","no degree/no degree yet","","","",""
"Rarely","1994","35-65 y.","lower secondary degree","","","",""
"Rarely","1994","35-65 y.","secondary school degree","","","",""
"Rarely","1994","35-65 y.","college entrance qualification","","","",""
"Rarely","1994","35-65 y.","Other degree","","","",""
"Rarely","1994","35-65 y.","no degree/no degree yet","","","",""
"Rarely","1994","66 and older","lower secondary degree","","","",""
"Rarely","1994","66 and older","secondary school degree","","","",""
"Rarely","1994","66 and older","college entrance qualification","","","",""
"Rarely","1994","66 and older","Other degree","","","",""
"Rarely","1994","66 and older","no degree/no degree yet","","","",""
"Never","1994","16-34 y.","lower secondary degree","","","",""
"Never","1994","16-34 y.","secondary school degree","","","",""
"Never","1994","16-34 y.","college entrance qualification","","","",""
"Never","1994","16-34 y.","Other degree","","","",""
"Never","1994","16-34 y.","no degree/no degree yet","","","",""
"Never","1994","35-65 y.","lower secondary degree","","","",""
"Never","1994","35-65 y.","secondary school degree","","","",""
"Never","1994","35-65 y.","college entrance qualification","","","",""
"Never","1994","35-65 y.","Other degree","","","",""
"Never","1994","35-65 y.","no degree/no degree yet","","","",""
"Never","1994","66 and older","lower secondary degree","","","",""
"Never","1994","66 and older","secondary school degree","","","",""
"Never","1994","66 and older","college entrance qualification","","","",""
"Never","1994","66 and older","Other degree","","","",""
"Never","1994","66 and older","no degree/no degree yet","","","",""
"Daily","1995","16-34 y.","lower secondary degree","152","0.10162563434118","0.0852383566592171","0.118012912023144"
"Daily","1995","16-34 y.","secondary school degree","141","0.0767497818882677","0.0642709003695483","0.0892286634069872"
"Daily","1995","16-34 y.","college entrance qualification","50","0.0525000760773368","0.037880025000716","0.0671201271539576"
"Daily","1995","16-34 y.","Other degree","34","0.0962197274049453","0.0632327598647675","0.129206694945123"
"Daily","1995","16-34 y.","no degree/no degree yet","32","0.0626862169566819","0.0389316767990522","0.0864407571143116"
"Daily","1995","35-65 y.","lower secondary degree","225","0.0664330087722858","0.0574931263300095","0.0753728912145621"
"Daily","1995","35-65 y.","secondary school degree","89","0.0494060232734503","0.0388004685937665","0.060011577953134"
"Daily","1995","35-65 y.","college entrance qualification","26","","",""
"Daily","1995","35-65 y.","Other degree","75","0.0828321613468473","0.0640240571448735","0.101640265548821"
"Daily","1995","35-65 y.","no degree/no degree yet","51","0.105367056870639","0.0759691813017723","0.134764932439505"
"Daily","1995","66 and older","lower secondary degree","125","0.126769914573583","0.107179182972912","0.146360646174253"
"Daily","1995","66 and older","secondary school degree","22","","",""
"Daily","1995","66 and older","college entrance qualification","6","","",""
"Daily","1995","66 and older","Other degree","9","","",""
"Daily","1995","66 and older","no degree/no degree yet","8","","",""
"Min 1x per week","1995","16-34 y.","lower secondary degree","603","0.442023585316158","0.415089195271576","0.46895797536074"
"Min 1x per week","1995","16-34 y.","secondary school degree","782","0.449561484119006","0.426241602974158","0.472881365263855"
"Min 1x per week","1995","16-34 y.","college entrance qualification","314","0.317804089785787","0.287282044790017","0.348326134781558"
"Min 1x per week","1995","16-34 y.","Other degree","149","0.417189735274965","0.362031634176087","0.472347836373842"
"Min 1x per week","1995","16-34 y.","no degree/no degree yet","155","0.351562744487961","0.304772695711793","0.398352793264129"
"Min 1x per week","1995","35-65 y.","lower secondary degree","1157","0.387977489218417","0.370484901306624","0.405470077130211"
"Min 1x per week","1995","35-65 y.","secondary school degree","569","0.355207687752111","0.331787141899661","0.378628233604562"
"Min 1x per week","1995","35-65 y.","college entrance qualification","300","0.332741529422331","0.301991511422159","0.363491547422503"
"Min 1x per week","1995","35-65 y.","Other degree","366","0.415154444318819","0.381530662455256","0.448778226182381"
"Min 1x per week","1995","35-65 y.","no degree/no degree yet","192","0.413040380267734","0.365894749800665","0.460186010734802"
"Min 1x per week","1995","66 and older","lower secondary degree","436","0.377860569340301","0.34931176909707","0.406409369583531"
"Min 1x per week","1995","66 and older","secondary school degree","85","0.33907387000844","0.276801524129249","0.401346215887632"
"Min 1x per week","1995","66 and older","college entrance qualification","43","0.343045337963937","0.256655520442678","0.429435155485196"
"Min 1x per week","1995","66 and older","Other degree","24","","",""
"Min 1x per week","1995","66 and older","no degree/no degree yet","16","","",""
"Min 1x per month","1995","16-34 y.","lower secondary degree","299","0.255535432168384","0.23188037061137","0.279190493725398"
"Min 1x per month","1995","16-34 y.","secondary school degree","474","0.268214312425906","0.247445564897905","0.288983059953908"
"Min 1x per month","1995","16-34 y.","college entrance qualification","329","0.382915488011534","0.351051280534817","0.41477969548825"
"Min 1x per month","1995","16-34 y.","Other degree","61","0.183335991470525","0.140052281622574","0.226619701318476"
"Min 1x per month","1995","16-34 y.","no degree/no degree yet","116","0.305842095157092","0.260688133253015","0.35099605706117"
"Min 1x per month","1995","35-65 y.","lower secondary degree","952","0.312516635153508","0.2958773459648","0.329155924342215"
"Min 1x per month","1995","35-65 y.","secondary school degree","572","0.346058888606646","0.322778499547481","0.369339277665812"
"Min 1x per month","1995","35-65 y.","college entrance qualification","311","0.323516352125727","0.292986718514417","0.354045985737036"
"Min 1x per month","1995","35-65 y.","Other degree","160","0.205812759460459","0.178224854752411","0.233400664168506"
"Min 1x per month","1995","35-65 y.","no degree/no degree yet","80","0.233005020047798","0.192526933073154","0.273483107022442"
"Min 1x per month","1995","66 and older","lower secondary degree","301","0.265331671593588","0.239334959993739","0.291328383193437"
"Min 1x per month","1995","66 and older","secondary school degree","53","0.242231756916114","0.185873786633861","0.298589727198368"
"Min 1x per month","1995","66 and older","college entrance qualification","32","0.238231501111452","0.160708568227915","0.315754433994988"
"Min 1x per month","1995","66 and older","Other degree","10","","",""
