"plh0196","year","education","pgcasmin","n","percent","lower_confidence","upper_confidence"
"People pursue self-interest","2003","lower secondary degree","(3a) lower tertiary education","94","0.596320430522538","0.51700683227301","0.675634028772067"
"People pursue self-interest","2003","lower secondary degree","(3b) higher tertiary education","25","","",""
"People pursue self-interest","2003","secondary school degree","(0) in school","","","",""
"People pursue self-interest","2003","secondary school degree","(1a) inadequately completed","","","",""
"People pursue self-interest","2003","secondary school degree","(1b) general elementary school","","","",""
"People pursue self-interest","2003","secondary school degree","(1c) basic vocational qualification","","","",""
"People pursue self-interest","2003","secondary school degree","(2b) intermediate general qualification","410","0.683016671272023","0.646537753518651","0.719495589025396"
"People pursue self-interest","2003","secondary school degree","(2a) intermediate vocational","3526","0.697452072747342","0.684815143325813","0.710089002168871"
"People pursue self-interest","2003","secondary school degree","(2c_gen) general maturity certificate","2","","",""
"People pursue self-interest","2003","secondary school degree","(2c_voc) vocational maturity certificate","25","","",""
"People pursue self-interest","2003","secondary school degree","(3a) lower tertiary education","352","0.679314451816772","0.639465408015227","0.719163495618317"
"People pursue self-interest","2003","secondary school degree","(3b) higher tertiary education","70","0.670542380529286","0.583495748212137","0.757589012846434"
"People pursue self-interest","2003","college entrance qualification","(0) in school","","","",""
"People pursue self-interest","2003","college entrance qualification","(1a) inadequately completed","","","",""
"People pursue self-interest","2003","college entrance qualification","(1b) general elementary school","","","",""
"People pursue self-interest","2003","college entrance qualification","(1c) basic vocational qualification","","","",""
"People pursue self-interest","2003","college entrance qualification","(2b) intermediate general qualification","","","",""
"People pursue self-interest","2003","college entrance qualification","(2a) intermediate vocational","","","",""
"People pursue self-interest","2003","college entrance qualification","(2c_gen) general maturity certificate","511","0.678376123586119","0.645596028603225","0.711156218569012"
"People pursue self-interest","2003","college entrance qualification","(2c_voc) vocational maturity certificate","927","0.676934271717074","0.651648913883017","0.702219629551131"
"People pursue self-interest","2003","college entrance qualification","(3a) lower tertiary education","615","0.625016940273233","0.595101126633571","0.654932753912894"
"People pursue self-interest","2003","college entrance qualification","(3b) higher tertiary education","1325","0.589646299801571","0.569375225923695","0.609917373679448"
"People pursue self-interest","2003","Other degree","(0) in school","","","",""
"People pursue self-interest","2003","Other degree","(1a) inadequately completed","","","",""
"People pursue self-interest","2003","Other degree","(1b) general elementary school","240","0.609225148050578","0.561587777389349","0.656862518711807"
"People pursue self-interest","2003","Other degree","(1c) basic vocational qualification","245","0.610471991641235","0.56286203512582","0.658081948156651"
"People pursue self-interest","2003","Other degree","(2b) intermediate general qualification","","","",""
"People pursue self-interest","2003","Other degree","(2a) intermediate vocational","","","",""
"People pursue self-interest","2003","Other degree","(2c_gen) general maturity certificate","40","0.664493780501891","0.548814959958865","0.780172601044917"
"People pursue self-interest","2003","Other degree","(2c_voc) vocational maturity certificate","113","0.787209928467094","0.723593323174559","0.85082653375963"
"People pursue self-interest","2003","Other degree","(3a) lower tertiary education","12","","",""
"People pursue self-interest","2003","Other degree","(3b) higher tertiary education","103","0.613371464977618","0.540382236709303","0.686360693245933"
"People pursue self-interest","2003","no degree/no degree yet","(0) in school","367","0.613921648836253","0.575350144343032","0.652493153329474"
"People pursue self-interest","2003","no degree/no degree yet","(1a) inadequately completed","174","0.661306738032345","0.605063749249793","0.717549726814898"
"People pursue self-interest","2003","no degree/no degree yet","(1b) general elementary school","","","",""
"People pursue self-interest","2003","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"People pursue self-interest","2003","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"People pursue self-interest","2003","no degree/no degree yet","(2a) intermediate vocational","","","",""
"People pursue self-interest","2003","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"People pursue self-interest","2003","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"People pursue self-interest","2003","no degree/no degree yet","(3a) lower tertiary education","1","","",""
"People pursue self-interest","2003","no degree/no degree yet","(3b) higher tertiary education","1","","",""
"People are helpful","2004","lower secondary degree","(0) in school","","","",""
"People are helpful","2004","lower secondary degree","(1a) inadequately completed","","","",""
"People are helpful","2004","lower secondary degree","(1b) general elementary school","","","",""
"People are helpful","2004","lower secondary degree","(1c) basic vocational qualification","","","",""
"People are helpful","2004","lower secondary degree","(2b) intermediate general qualification","","","",""
"People are helpful","2004","lower secondary degree","(2a) intermediate vocational","","","",""
"People are helpful","2004","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"People are helpful","2004","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"People are helpful","2004","lower secondary degree","(3a) lower tertiary education","","","",""
"People are helpful","2004","lower secondary degree","(3b) higher tertiary education","","","",""
"People are helpful","2004","secondary school degree","(0) in school","","","",""
"People are helpful","2004","secondary school degree","(1a) inadequately completed","","","",""
"People are helpful","2004","secondary school degree","(1b) general elementary school","","","",""
"People are helpful","2004","secondary school degree","(1c) basic vocational qualification","","","",""
"People are helpful","2004","secondary school degree","(2b) intermediate general qualification","","","",""
"People are helpful","2004","secondary school degree","(2a) intermediate vocational","","","",""
"People are helpful","2004","secondary school degree","(2c_gen) general maturity certificate","","","",""
"People are helpful","2004","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"People are helpful","2004","secondary school degree","(3a) lower tertiary education","","","",""
"People are helpful","2004","secondary school degree","(3b) higher tertiary education","","","",""
"People are helpful","2004","college entrance qualification","(0) in school","","","",""
"People are helpful","2004","college entrance qualification","(1a) inadequately completed","","","",""
"People are helpful","2004","college entrance qualification","(1b) general elementary school","","","",""
"People are helpful","2004","college entrance qualification","(1c) basic vocational qualification","","","",""
"People are helpful","2004","college entrance qualification","(2b) intermediate general qualification","","","",""
"People are helpful","2004","college entrance qualification","(2a) intermediate vocational","","","",""
"People are helpful","2004","college entrance qualification","(2c_gen) general maturity certificate","","","",""
"People are helpful","2004","college entrance qualification","(2c_voc) vocational maturity certificate","","","",""
"People are helpful","2004","college entrance qualification","(3a) lower tertiary education","","","",""
"People are helpful","2004","college entrance qualification","(3b) higher tertiary education","","","",""
"People are helpful","2004","Other degree","(0) in school","","","",""
"People are helpful","2004","Other degree","(1a) inadequately completed","","","",""
"People are helpful","2004","Other degree","(1b) general elementary school","","","",""
"People are helpful","2004","Other degree","(1c) basic vocational qualification","","","",""
"People are helpful","2004","Other degree","(2b) intermediate general qualification","","","",""
"People are helpful","2004","Other degree","(2a) intermediate vocational","","","",""
"People are helpful","2004","Other degree","(2c_gen) general maturity certificate","","","",""
"People are helpful","2004","Other degree","(2c_voc) vocational maturity certificate","","","",""
"People are helpful","2004","Other degree","(3a) lower tertiary education","","","",""
"People are helpful","2004","Other degree","(3b) higher tertiary education","","","",""
"People are helpful","2004","no degree/no degree yet","(0) in school","","","",""
"People are helpful","2004","no degree/no degree yet","(1a) inadequately completed","","","",""
"People are helpful","2004","no degree/no degree yet","(1b) general elementary school","","","",""
"People are helpful","2004","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"People are helpful","2004","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"People are helpful","2004","no degree/no degree yet","(2a) intermediate vocational","","","",""
"People are helpful","2004","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"People are helpful","2004","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"People are helpful","2004","no degree/no degree yet","(3a) lower tertiary education","","","",""
"People are helpful","2004","no degree/no degree yet","(3b) higher tertiary education","","","",""
"People pursue self-interest","2004","lower secondary degree","(0) in school","","","",""
"People pursue self-interest","2004","lower secondary degree","(1a) inadequately completed","","","",""
"People pursue self-interest","2004","lower secondary degree","(1b) general elementary school","","","",""
"People pursue self-interest","2004","lower secondary degree","(1c) basic vocational qualification","","","",""
"People pursue self-interest","2004","lower secondary degree","(2b) intermediate general qualification","","","",""
"People pursue self-interest","2004","lower secondary degree","(2a) intermediate vocational","","","",""
"People pursue self-interest","2004","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"People pursue self-interest","2004","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"People pursue self-interest","2004","lower secondary degree","(3a) lower tertiary education","","","",""
"People pursue self-interest","2004","lower secondary degree","(3b) higher tertiary education","","","",""
"People pursue self-interest","2004","secondary school degree","(0) in school","","","",""
"People pursue self-interest","2004","secondary school degree","(1a) inadequately completed","","","",""
"People pursue self-interest","2004","secondary school degree","(1b) general elementary school","","","",""
"People pursue self-interest","2004","secondary school degree","(1c) basic vocational qualification","","","",""
"People pursue self-interest","2004","secondary school degree","(2b) intermediate general qualification","","","",""
"People pursue self-interest","2004","secondary school degree","(2a) intermediate vocational","","","",""
"People pursue self-interest","2004","secondary school degree","(2c_gen) general maturity certificate","","","",""
"People pursue self-interest","2004","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"People pursue self-interest","2004","secondary school degree","(3a) lower tertiary education","","","",""
"People pursue self-interest","2004","secondary school degree","(3b) higher tertiary education","","","",""
"People pursue self-interest","2004","college entrance qualification","(0) in school","","","",""
"People pursue self-interest","2004","college entrance qualification","(1a) inadequately completed","","","",""
"People pursue self-interest","2004","college entrance qualification","(1b) general elementary school","","","",""
"People pursue self-interest","2004","college entrance qualification","(1c) basic vocational qualification","","","",""
"People pursue self-interest","2004","college entrance qualification","(2b) intermediate general qualification","","","",""
"People pursue self-interest","2004","college entrance qualification","(2a) intermediate vocational","","","",""
"People pursue self-interest","2004","college entrance qualification","(2c_gen) general maturity certificate","","","",""
"People pursue self-interest","2004","college entrance qualification","(2c_voc) vocational maturity certificate","","","",""
"People pursue self-interest","2004","college entrance qualification","(3a) lower tertiary education","","","",""
"People pursue self-interest","2004","college entrance qualification","(3b) higher tertiary education","","","",""
"People pursue self-interest","2004","Other degree","(0) in school","","","",""
"People pursue self-interest","2004","Other degree","(1a) inadequately completed","","","",""
"People pursue self-interest","2004","Other degree","(1b) general elementary school","","","",""
"People pursue self-interest","2004","Other degree","(1c) basic vocational qualification","","","",""
"People pursue self-interest","2004","Other degree","(2b) intermediate general qualification","","","",""
"People pursue self-interest","2004","Other degree","(2a) intermediate vocational","","","",""
"People pursue self-interest","2004","Other degree","(2c_gen) general maturity certificate","","","",""
"People pursue self-interest","2004","Other degree","(2c_voc) vocational maturity certificate","","","",""
"People pursue self-interest","2004","Other degree","(3a) lower tertiary education","","","",""
"People pursue self-interest","2004","Other degree","(3b) higher tertiary education","","","",""
"People pursue self-interest","2004","no degree/no degree yet","(0) in school","","","",""
"People pursue self-interest","2004","no degree/no degree yet","(1a) inadequately completed","","","",""
"People pursue self-interest","2004","no degree/no degree yet","(1b) general elementary school","","","",""
"People pursue self-interest","2004","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"People pursue self-interest","2004","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"People pursue self-interest","2004","no degree/no degree yet","(2a) intermediate vocational","","","",""
"People pursue self-interest","2004","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"People pursue self-interest","2004","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"People pursue self-interest","2004","no degree/no degree yet","(3a) lower tertiary education","","","",""
"People pursue self-interest","2004","no degree/no degree yet","(3b) higher tertiary education","","","",""
"People are helpful","2005","lower secondary degree","(0) in school","","","",""
"People are helpful","2005","lower secondary degree","(1a) inadequately completed","","","",""
"People are helpful","2005","lower secondary degree","(1b) general elementary school","","","",""
"People are helpful","2005","lower secondary degree","(1c) basic vocational qualification","","","",""
"People are helpful","2005","lower secondary degree","(2b) intermediate general qualification","","","",""
"People are helpful","2005","lower secondary degree","(2a) intermediate vocational","","","",""
"People are helpful","2005","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"People are helpful","2005","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"People are helpful","2005","lower secondary degree","(3a) lower tertiary education","","","",""
"People are helpful","2005","lower secondary degree","(3b) higher tertiary education","","","",""
"People are helpful","2005","secondary school degree","(0) in school","","","",""
"People are helpful","2005","secondary school degree","(1a) inadequately completed","","","",""
"People are helpful","2005","secondary school degree","(1b) general elementary school","","","",""
"People are helpful","2005","secondary school degree","(1c) basic vocational qualification","","","",""
"People are helpful","2005","secondary school degree","(2b) intermediate general qualification","","","",""
"People are helpful","2005","secondary school degree","(2a) intermediate vocational","","","",""
"People are helpful","2005","secondary school degree","(2c_gen) general maturity certificate","","","",""
"People are helpful","2005","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"People are helpful","2005","secondary school degree","(3a) lower tertiary education","","","",""
"People are helpful","2005","secondary school degree","(3b) higher tertiary education","","","",""
"People are helpful","2005","college entrance qualification","(0) in school","","","",""
"People are helpful","2005","college entrance qualification","(1a) inadequately completed","","","",""
"People are helpful","2005","college entrance qualification","(1b) general elementary school","","","",""
"People are helpful","2005","college entrance qualification","(1c) basic vocational qualification","","","",""
"People are helpful","2005","college entrance qualification","(2b) intermediate general qualification","","","",""
"People are helpful","2005","college entrance qualification","(2a) intermediate vocational","","","",""
"People are helpful","2005","college entrance qualification","(2c_gen) general maturity certificate","","","",""
"People are helpful","2005","college entrance qualification","(2c_voc) vocational maturity certificate","","","",""
"People are helpful","2005","college entrance qualification","(3a) lower tertiary education","","","",""
"People are helpful","2005","college entrance qualification","(3b) higher tertiary education","","","",""
"People are helpful","2005","Other degree","(0) in school","","","",""
"People are helpful","2005","Other degree","(1a) inadequately completed","","","",""
"People are helpful","2005","Other degree","(1b) general elementary school","","","",""
"People are helpful","2005","Other degree","(1c) basic vocational qualification","","","",""
"People are helpful","2005","Other degree","(2b) intermediate general qualification","","","",""
"People are helpful","2005","Other degree","(2a) intermediate vocational","","","",""
"People are helpful","2005","Other degree","(2c_gen) general maturity certificate","","","",""
"People are helpful","2005","Other degree","(2c_voc) vocational maturity certificate","","","",""
"People are helpful","2005","Other degree","(3a) lower tertiary education","","","",""
"People are helpful","2005","Other degree","(3b) higher tertiary education","","","",""
"People are helpful","2005","no degree/no degree yet","(0) in school","","","",""
"People are helpful","2005","no degree/no degree yet","(1a) inadequately completed","","","",""
"People are helpful","2005","no degree/no degree yet","(1b) general elementary school","","","",""
"People are helpful","2005","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"People are helpful","2005","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"People are helpful","2005","no degree/no degree yet","(2a) intermediate vocational","","","",""
"People are helpful","2005","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"People are helpful","2005","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"People are helpful","2005","no degree/no degree yet","(3a) lower tertiary education","","","",""
"People are helpful","2005","no degree/no degree yet","(3b) higher tertiary education","","","",""
"People pursue self-interest","2005","lower secondary degree","(0) in school","","","",""
"People pursue self-interest","2005","lower secondary degree","(1a) inadequately completed","","","",""
"People pursue self-interest","2005","lower secondary degree","(1b) general elementary school","","","",""
"People pursue self-interest","2005","lower secondary degree","(1c) basic vocational qualification","","","",""
"People pursue self-interest","2005","lower secondary degree","(2b) intermediate general qualification","","","",""
"People pursue self-interest","2005","lower secondary degree","(2a) intermediate vocational","","","",""
"People pursue self-interest","2005","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"People pursue self-interest","2005","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"People pursue self-interest","2005","lower secondary degree","(3a) lower tertiary education","","","",""
"People pursue self-interest","2005","lower secondary degree","(3b) higher tertiary education","","","",""
"People pursue self-interest","2005","secondary school degree","(0) in school","","","",""
"People pursue self-interest","2005","secondary school degree","(1a) inadequately completed","","","",""
"People pursue self-interest","2005","secondary school degree","(1b) general elementary school","","","",""
"People pursue self-interest","2005","secondary school degree","(1c) basic vocational qualification","","","",""
"People pursue self-interest","2005","secondary school degree","(2b) intermediate general qualification","","","",""
"People pursue self-interest","2005","secondary school degree","(2a) intermediate vocational","","","",""
"People pursue self-interest","2005","secondary school degree","(2c_gen) general maturity certificate","","","",""
"People pursue self-interest","2005","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"People pursue self-interest","2005","secondary school degree","(3a) lower tertiary education","","","",""
"People pursue self-interest","2005","secondary school degree","(3b) higher tertiary education","","","",""
"People pursue self-interest","2005","college entrance qualification","(0) in school","","","",""
"People pursue self-interest","2005","college entrance qualification","(1a) inadequately completed","","","",""
"People pursue self-interest","2005","college entrance qualification","(1b) general elementary school","","","",""
"People pursue self-interest","2005","college entrance qualification","(1c) basic vocational qualification","","","",""
"People pursue self-interest","2005","college entrance qualification","(2b) intermediate general qualification","","","",""
"People pursue self-interest","2005","college entrance qualification","(2a) intermediate vocational","","","",""
"People pursue self-interest","2005","college entrance qualification","(2c_gen) general maturity certificate","","","",""
"People pursue self-interest","2005","college entrance qualification","(2c_voc) vocational maturity certificate","","","",""
"People pursue self-interest","2005","college entrance qualification","(3a) lower tertiary education","","","",""
"People pursue self-interest","2005","college entrance qualification","(3b) higher tertiary education","","","",""
"People pursue self-interest","2005","Other degree","(0) in school","","","",""
"People pursue self-interest","2005","Other degree","(1a) inadequately completed","","","",""
"People pursue self-interest","2005","Other degree","(1b) general elementary school","","","",""
"People pursue self-interest","2005","Other degree","(1c) basic vocational qualification","","","",""
"People pursue self-interest","2005","Other degree","(2b) intermediate general qualification","","","",""
"People pursue self-interest","2005","Other degree","(2a) intermediate vocational","","","",""
"People pursue self-interest","2005","Other degree","(2c_gen) general maturity certificate","","","",""
"People pursue self-interest","2005","Other degree","(2c_voc) vocational maturity certificate","","","",""
"People pursue self-interest","2005","Other degree","(3a) lower tertiary education","","","",""
"People pursue self-interest","2005","Other degree","(3b) higher tertiary education","","","",""
"People pursue self-interest","2005","no degree/no degree yet","(0) in school","","","",""
"People pursue self-interest","2005","no degree/no degree yet","(1a) inadequately completed","","","",""
"People pursue self-interest","2005","no degree/no degree yet","(1b) general elementary school","","","",""
"People pursue self-interest","2005","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"People pursue self-interest","2005","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"People pursue self-interest","2005","no degree/no degree yet","(2a) intermediate vocational","","","",""
"People pursue self-interest","2005","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"People pursue self-interest","2005","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"People pursue self-interest","2005","no degree/no degree yet","(3a) lower tertiary education","","","",""
"People pursue self-interest","2005","no degree/no degree yet","(3b) higher tertiary education","","","",""
"People are helpful","2006","lower secondary degree","(0) in school","","","",""
"People are helpful","2006","lower secondary degree","(1a) inadequately completed","","","",""
"People are helpful","2006","lower secondary degree","(1b) general elementary school","","","",""
"People are helpful","2006","lower secondary degree","(1c) basic vocational qualification","","","",""
"People are helpful","2006","lower secondary degree","(2b) intermediate general qualification","","","",""
"People are helpful","2006","lower secondary degree","(2a) intermediate vocational","","","",""
"People are helpful","2006","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"People are helpful","2006","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"People are helpful","2006","lower secondary degree","(3a) lower tertiary education","","","",""
"People are helpful","2006","lower secondary degree","(3b) higher tertiary education","","","",""
"People are helpful","2006","secondary school degree","(0) in school","","","",""
"People are helpful","2006","secondary school degree","(1a) inadequately completed","","","",""
"People are helpful","2006","secondary school degree","(1b) general elementary school","","","",""
"People are helpful","2006","secondary school degree","(1c) basic vocational qualification","","","",""
"People are helpful","2006","secondary school degree","(2b) intermediate general qualification","","","",""
"People are helpful","2006","secondary school degree","(2a) intermediate vocational","","","",""
"People are helpful","2006","secondary school degree","(2c_gen) general maturity certificate","","","",""
"People are helpful","2006","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"People are helpful","2006","secondary school degree","(3a) lower tertiary education","","","",""
"People are helpful","2006","secondary school degree","(3b) higher tertiary education","","","",""
"People are helpful","2006","college entrance qualification","(0) in school","","","",""
"People are helpful","2006","college entrance qualification","(1a) inadequately completed","","","",""
"People are helpful","2006","college entrance qualification","(1b) general elementary school","","","",""
"People are helpful","2006","college entrance qualification","(1c) basic vocational qualification","","","",""
"People are helpful","2006","college entrance qualification","(2b) intermediate general qualification","","","",""
"People are helpful","2006","college entrance qualification","(2a) intermediate vocational","","","",""
"People are helpful","2006","college entrance qualification","(2c_gen) general maturity certificate","","","",""
"People are helpful","2006","college entrance qualification","(2c_voc) vocational maturity certificate","","","",""
"People are helpful","2006","college entrance qualification","(3a) lower tertiary education","","","",""
"People are helpful","2006","college entrance qualification","(3b) higher tertiary education","","","",""
"People are helpful","2006","Other degree","(0) in school","","","",""
"People are helpful","2006","Other degree","(1a) inadequately completed","","","",""
"People are helpful","2006","Other degree","(1b) general elementary school","","","",""
"People are helpful","2006","Other degree","(1c) basic vocational qualification","","","",""
"People are helpful","2006","Other degree","(2b) intermediate general qualification","","","",""
"People are helpful","2006","Other degree","(2a) intermediate vocational","","","",""
"People are helpful","2006","Other degree","(2c_gen) general maturity certificate","","","",""
"People are helpful","2006","Other degree","(2c_voc) vocational maturity certificate","","","",""
"People are helpful","2006","Other degree","(3a) lower tertiary education","","","",""
"People are helpful","2006","Other degree","(3b) higher tertiary education","","","",""
"People are helpful","2006","no degree/no degree yet","(0) in school","","","",""
"People are helpful","2006","no degree/no degree yet","(1a) inadequately completed","","","",""
"People are helpful","2006","no degree/no degree yet","(1b) general elementary school","","","",""
"People are helpful","2006","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"People are helpful","2006","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"People are helpful","2006","no degree/no degree yet","(2a) intermediate vocational","","","",""
"People are helpful","2006","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"People are helpful","2006","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"People are helpful","2006","no degree/no degree yet","(3a) lower tertiary education","","","",""
"People are helpful","2006","no degree/no degree yet","(3b) higher tertiary education","","","",""
"People pursue self-interest","2006","lower secondary degree","(0) in school","","","",""
"People pursue self-interest","2006","lower secondary degree","(1a) inadequately completed","","","",""
"People pursue self-interest","2006","lower secondary degree","(1b) general elementary school","","","",""
"People pursue self-interest","2006","lower secondary degree","(1c) basic vocational qualification","","","",""
"People pursue self-interest","2006","lower secondary degree","(2b) intermediate general qualification","","","",""
"People pursue self-interest","2006","lower secondary degree","(2a) intermediate vocational","","","",""
"People pursue self-interest","2006","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"People pursue self-interest","2006","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"People pursue self-interest","2006","lower secondary degree","(3a) lower tertiary education","","","",""
"People pursue self-interest","2006","lower secondary degree","(3b) higher tertiary education","","","",""
"People pursue self-interest","2006","secondary school degree","(0) in school","","","",""
"People pursue self-interest","2006","secondary school degree","(1a) inadequately completed","","","",""
"People pursue self-interest","2006","secondary school degree","(1b) general elementary school","","","",""
"People pursue self-interest","2006","secondary school degree","(1c) basic vocational qualification","","","",""
